PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,Md,Md_Uncertainty,Md_StationCount
59453,1987-07-05T03:31:55Z,-41.03,0.0,175.22,0.0,15.0,1.0,ML,,,,,,,2.0,0.1,6,,,
59041,1987-07-05T03:46:38Z,-44.34,0.0,168.6,0.1,12.0,0.0,ML,,,,,,,2.2,0.1,7,,,
59455,1987-07-05T12:19:26Z,-41.88,0.0,175.21,0.0,30.0,5.0,ML,,,,,,,2.5,0.1,7,,,
59456,1987-07-05T12:37:38Z,-41.57,0.0,174.57,0.0,56.0,1.0,ML,,,,,,,3.3,0.2,8,,,
59127,1987-07-05T13:29:11Z,-40.12,0.0,174.96,0.0,5.0,0.0,ML,,,,,,,3.6,0.3,16,,,
59044,1987-07-05T20:06:51Z,-36.74,0.0,177.47,0.0,147.0,4.0,ML,,,,,,,5.2,0.1,11,,,
59047,1987-07-05T23:08:16Z,-48.39,0.0,164.99,0.0,33.0,0.0,ML,,,,,,,4.7,0.2,10,,,
59463,1987-07-06T07:33:03Z,-41.79,0.0,173.78,0.0,5.0,3.0,ML,,,,,,,2.1,0.3,2,,,
59466,1987-07-06T12:01:28Z,-41.79,0.0,174.68,0.0,28.0,1.0,ML,,,,,,,2.9,0.5,7,,,
59468,1987-07-06T14:31:35Z,-40.65,0.0,175.72,0.0,33.0,4.0,ML,,,,,,,2.2,0.1,5,,,
59469,1987-07-06T17:15:06Z,-41.62,0.0,174.18,0.0,22.0,3.0,ML,,,,,,,1.8,0.1,4,,,
59470,1987-07-06T18:13:34Z,-40.98,0.0,174.61,0.0,34.0,1.0,ML,,,,,,,2.9,0.1,9,,,
59471,1987-07-06T18:33:21Z,-40.46,0.0,174.59,0.0,44.0,0.0,ML,,,,,,,2.0,0.2,2,,,
59472,1987-07-06T20:43:18Z,-40.99,0.0,174.27,0.0,52.0,2.0,ML,,,,,,,3.4,0.1,8,,,
59473,1987-07-06T22:40:15Z,-40.21,0.1,174.16,0.1,13.0,12.0,ML,,,,,,,2.5,0.1,7,,,
59474,1987-07-07T04:35:05Z,-41.02,0.0,174.53,0.0,37.0,2.0,ML,,,,,,,2.2,0.1,6,,,
59063,1987-07-07T06:23:40Z,-44.3,0.0,168.72,0.0,27.0,3.0,ML,,,,,,,3.5,0.2,7,,,
59476,1987-07-07T09:10:52Z,-41.67,0.0,174.12,0.0,14.0,1.0,ML,,,,,,,2.4,0.2,8,,,
59477,1987-07-07T09:48:44Z,-41.65,0.0,174.2,0.0,0.0,3.0,ML,,,,,,,1.9,0.2,7,,,
59481,1987-07-07T13:57:29Z,-40.15,0.0,174.28,0.0,90.0,4.0,ML,,,,,,,3.2,0.1,10,,,
59484,1987-07-07T17:48:08Z,-40.97,0.0,175.37,0.0,26.0,2.0,ML,,,,,,,1.9,0.2,8,,,
59485,1987-07-07T18:12:37Z,-41.19,0.0,174.58,0.0,38.0,1.0,ML,,,,,,,3.4,0.2,7,,,
59487,1987-07-07T21:09:44Z,-40.33,0.0,176.3,0.0,85.0,9.0,ML,,,,,,,3.6,0.1,10,,,
59488,1987-07-07T21:56:14Z,-40.64,0.0,175.84,0.0,51.0,6.0,ML,,,,,,,2.4,0.1,5,,,
59489,1987-07-07T23:22:02Z,-40.81,0.0,175.03,0.0,30.0,1.0,ML,,,,,,,2.1,0.1,6,,,
59490,1987-07-07T23:23:15Z,-40.77,0.0,174.98,0.0,37.0,2.0,ML,,,,,,,2.1,0.2,5,,,
59496,1987-07-08T01:49:28Z,-40.25,0.0,174.22,0.0,89.0,5.0,ML,,,,,,,3.8,0.3,14,,,
59504,1987-07-08T04:10:59Z,-41.78,0.0,174.51,0.0,31.0,2.0,ML,,,,,,,2.2,0.2,5,,,
59509,1987-07-08T05:59:20Z,-40.99,0.0,174.46,0.0,64.0,1.0,ML,,,,,,,2.1,0.1,7,,,
60788,1987-07-08T05:59:33Z,-41.27,0.0,173.82,0.0,57.0,1.0,ML,,,,,,,2.3,0.2,6,,,
59510,1987-07-08T06:26:24Z,-41.02,0.0,173.87,0.0,95.0,2.0,ML,,,,,,,3.1,0.2,9,,,
59511,1987-07-08T06:42:25Z,-41.16,0.0,175.73,0.0,20.0,1.0,ML,,,,,,,1.9,0.2,7,,,
59518,1987-07-08T07:36:16Z,-40.95,0.0,174.73,0.0,59.0,1.0,ML,,,,,,,1.8,0.1,3,,,
59523,1987-07-08T09:38:59Z,-38.68,0.0,175.48,0.1,169.0,6.0,ML,,,,,,,4.1,0.4,13,,,
59525,1987-07-08T13:28:16Z,-40.46,0.0,174.04,0.0,103.0,5.0,ML,,,,,,,2.7,0.1,6,,,
59073,1987-07-08T13:55:31Z,-44.31,0.0,168.82,0.0,12.0,0.0,ML,,,,,,,2.7,0.6,5,,,
59530,1987-07-09T02:30:38Z,-40.98,0.0,175.45,0.0,16.0,2.0,ML,,,,,,,2.5,0.1,8,,,
59531,1987-07-09T04:18:36Z,-40.54,0.0,174.6,0.0,79.0,2.0,ML,,,,,,,3.3,0.1,9,,,
59533,1987-07-09T06:21:21Z,-39.5,0.0,175.67,0.0,5.0,0.0,ML,,,,,,,3.3,0.3,9,,,
60902,1987-07-09T06:51:11Z,-43.82,0.1,171.24,0.1,1.0,0.0,ML,,,,,,,3.0,0.1,3,,,
59535,1987-07-09T07:52:43Z,-41.0,0.0,174.8,0.0,55.0,2.0,ML,,,,,,,2.2,0.1,6,,,
59536,1987-07-09T09:28:53Z,-41.34,0.0,174.99,0.0,27.0,0.0,ML,,,,,,,2.0,0.2,5,,,
60901,1987-07-09T09:29:54Z,-37.34,0.1,-179.72,0.1,33.0,0.0,ML,,,,,,,3.5,0.3,4,,,
59537,1987-07-09T13:26:15Z,-41.29,0.0,175.21,0.0,21.0,1.0,ML,,,,,,,2.1,0.2,8,,,
59538,1987-07-09T14:46:39Z,-41.42,0.1,173.24,0.1,140.0,6.0,ML,,,,,,,3.2,0.2,6,,,
59086,1987-07-09T15:24:29Z,-44.57,0.1,169.8,0.1,12.0,11.0,ML,,,,,,,2.6,0.2,5,,,
59542,1987-07-09T23:24:18Z,-40.26,0.0,174.76,0.0,33.0,0.0,ML,,,,,,,2.4,0.1,4,,,
59543,1987-07-09T23:50:38Z,-40.09,0.0,174.85,0.0,13.0,5.0,ML,,,,,,,2.9,0.3,8,,,
59550,1987-07-10T02:52:56Z,-42.08,0.0,174.17,0.0,12.0,0.0,ML,,,,,,,2.2,0.1,4,,,
59637,1987-07-10T05:41:50Z,-38.84,0.0,175.93,0.0,5.0,0.0,ML,,,,,,,1.5,nan,1,2.2,0.4,3
60441,1987-07-10T08:18:40Z,-41.08,0.0,175.5,0.0,28.0,1.0,ML,,,,,,,2.3,0.1,8,,,
60442,1987-07-10T08:57:20Z,-40.87,0.0,175.16,0.0,33.0,1.0,ML,,,,,,,2.2,0.3,9,,,
60446,1987-07-10T14:41:56Z,-41.06,0.0,175.2,0.0,15.0,1.0,ML,,,,,,,2.7,0.1,8,,,
59638,1987-07-10T15:18:17Z,-41.28,0.0,174.77,0.0,58.0,2.0,ML,,,,,,,4.0,0.2,6,,,
61207,1987-07-10T16:39:40Z,-38.06,0.0,176.65,0.0,12.0,0.0,ML,,,,,,,2.6,0.2,3,,,
61216,1987-07-10T17:10:06Z,-42.56,0.0,171.39,0.0,12.0,0.0,ML,,,,,,,3.3,0.3,6,,,
60447,1987-07-10T17:24:33Z,-41.27,0.0,175.28,0.0,23.0,1.0,ML,,,,,,,2.4,0.1,9,,,
59639,1987-07-10T19:08:00Z,-38.41,0.0,175.92,0.0,162.0,7.0,ML,,,,,,,4.3,0.3,15,,,
60448,1987-07-10T22:08:49Z,-40.39,0.0,174.57,0.0,92.0,2.0,ML,,,,,,,3.5,0.1,9,,,
59640,1987-07-11T01:36:39Z,-40.08,0.0,174.88,0.0,33.0,0.0,ML,,,,,,,3.6,0.2,13,,,
59097,1987-07-11T03:48:43Z,-44.52,0.0,168.28,0.0,58.0,4.0,ML,,,,,,,3.4,0.1,11,,,
60451,1987-07-11T04:15:46Z,-41.27,0.0,174.57,0.0,54.0,2.0,ML,,,,,,,2.2,0.1,5,,,
60456,1987-07-11T08:58:18Z,-40.79,0.0,174.48,0.0,25.0,1.0,ML,,,,,,,2.0,0.2,5,,,
60457,1987-07-11T09:50:32Z,-40.83,0.0,175.78,0.1,31.0,2.0,ML,,,,,,,2.5,0.1,9,,,
60459,1987-07-11T15:53:42Z,-41.61,0.1,173.73,0.1,54.0,8.0,ML,,,,,,,2.2,0.0,3,,,
60460,1987-07-11T16:21:26Z,-40.82,0.0,174.0,0.0,28.0,3.0,ML,,,,,,,2.7,0.2,7,,,
60462,1987-07-11T20:42:22Z,-41.29,0.0,175.31,0.0,29.0,3.0,ML,,,,,,,2.1,0.1,9,,,
60465,1987-07-12T03:05:19Z,-40.96,0.0,174.69,0.0,57.0,1.0,ML,,,,,,,2.4,0.2,8,,,
60466,1987-07-12T06:29:55Z,-40.48,0.0,174.4,0.0,33.0,0.0,ML,,,,,,,2.4,0.1,6,,,
59654,1987-07-12T07:09:09Z,-38.95,0.1,177.61,0.1,75.0,10.0,ML,,,,,,,3.2,0.0,2,,,
60469,1987-07-12T15:50:40Z,-40.95,0.0,175.03,0.0,30.0,1.0,ML,,,,,,,1.7,0.1,6,,,
59102,1987-07-12T17:04:10Z,-44.18,0.0,168.68,0.0,12.0,0.0,ML,,,,,,,3.4,0.6,8,,,
60470,1987-07-12T17:57:29Z,-41.28,0.0,175.32,0.0,28.0,1.0,ML,,,,,,,2.3,0.1,8,,,
60471,1987-07-12T18:56:23Z,-40.78,0.0,175.31,0.0,33.0,0.0,ML,,,,,,,2.2,0.1,5,,,
60472,1987-07-12T18:59:46Z,-40.98,0.0,175.57,0.0,27.0,2.0,ML,,,,,,,1.7,0.1,4,,,
60473,1987-07-12T21:16:04Z,-40.22,0.0,174.84,0.0,2.0,2.0,ML,,,,,,,2.5,0.1,5,,,
60474,1987-07-12T21:37:51Z,-40.96,0.0,175.06,0.0,28.0,1.0,ML,,,,,,,2.0,0.2,8,,,
60475,1987-07-12T22:21:45Z,-41.28,0.0,174.5,0.0,17.0,2.0,ML,,,,,,,1.4,0.1,3,,,
60540,1987-07-13T00:25:47Z,-45.27,0.0,167.38,0.1,122.0,5.0,ML,,,,,,,3.5,0.4,4,,,
60476,1987-07-13T01:41:02Z,-40.64,0.0,174.54,0.0,60.0,4.0,ML,,,,,,,3.0,0.2,8,,,
60478,1987-07-13T01:57:37Z,-40.71,0.0,174.55,0.0,63.0,2.0,ML,,,,,,,3.1,0.1,8,,,
60479,1987-07-13T03:49:37Z,-41.75,0.0,174.48,0.0,32.0,1.0,ML,,,,,,,2.9,0.2,9,,,
60481,1987-07-13T05:48:41Z,-40.94,0.0,174.89,0.0,47.0,3.0,ML,,,,,,,2.2,0.1,8,,,
60482,1987-07-13T05:50:22Z,-41.27,0.0,173.83,0.0,64.0,1.0,ML,,,,,,,2.4,0.3,4,,,
60484,1987-07-13T09:43:16Z,-42.01,0.0,174.05,0.0,33.0,0.0,ML,,,,,,,2.5,0.2,6,,,
60543,1987-07-13T11:26:51Z,-45.94,0.0,166.47,0.1,5.0,0.0,ML,,,,,,,3.3,0.3,4,,,
60487,1987-07-13T12:20:04Z,-40.97,0.0,175.13,0.0,25.0,2.0,ML,,,,,,,1.9,0.3,9,,,
60488,1987-07-13T15:55:37Z,-40.29,0.0,174.68,0.0,21.0,4.0,ML,,,,,,,2.8,0.3,9,,,
60490,1987-07-13T22:55:13Z,-41.14,0.0,175.78,0.0,32.0,2.0,ML,,,,,,,2.4,0.1,6,,,
60493,1987-07-14T05:34:26Z,-37.7,0.1,176.09,0.1,253.0,7.0,ML,,,,,,,4.6,0.3,13,,,
60496,1987-07-14T09:17:02Z,-42.01,0.0,173.83,0.1,33.0,2.0,ML,,,,,,,2.8,0.3,6,,,
60498,1987-07-14T12:38:45Z,-41.05,0.0,174.79,0.0,55.0,2.0,ML,,,,,,,2.4,0.1,5,,,
60499,1987-07-14T17:56:15Z,-41.11,0.0,175.36,0.0,27.0,2.0,ML,,,,,,,1.9,0.2,6,,,
60512,1987-07-15T06:25:32Z,-36.82,0.1,179.73,0.1,33.0,0.0,ML,,,,,,,4.8,0.3,12,,,
61379,1987-07-15T07:27:05Z,-40.33,0.0,174.14,0.0,91.0,5.0,ML,,,,,,,4.1,0.3,3,,,
60556,1987-07-15T10:17:13Z,-44.12,0.1,168.32,0.1,12.0,0.0,ML,,,,,,,3.5,0.1,9,,,
60565,1987-07-15T16:18:55Z,-44.53,0.3,168.37,0.2,69.0,69.0,ML,,,,,,,2.7,0.0,3,,,
59669,1987-07-15T20:31:02Z,-38.9,0.0,177.35,0.0,5.0,0.0,ML,,,,,,,3.0,nan,1,,,
61381,1987-07-16T03:56:41Z,-36.41,0.1,177.81,0.1,33.0,0.0,ML,,,,,,,4.1,0.2,3,,,
60516,1987-07-16T07:37:44Z,-39.42,0.1,175.78,0.0,5.0,0.0,ML,,,,,,,2.2,nan,1,,,
59676,1987-07-16T15:23:21Z,-38.01,0.1,178.51,0.2,5.0,0.0,ML,,,,,,,3.5,0.1,3,,,
60517,1987-07-16T15:25:52Z,-40.01,0.0,174.37,0.0,153.0,6.0,ML,,,,,,,4.1,0.2,6,,,
59681,1987-07-17T03:43:48Z,-40.3,0.0,173.52,0.0,195.0,4.0,ML,,,,,,,4.3,0.1,5,,,
59682,1987-07-17T08:46:42Z,-38.04,0.1,175.98,0.1,135.0,19.0,ML,,,,,,,3.6,0.4,3,,,
59683,1987-07-17T19:58:39Z,-37.96,0.0,176.24,0.0,163.0,6.0,ML,,,,,,,4.6,0.1,6,,,
60520,1987-07-18T19:28:14Z,-38.89,0.0,175.9,0.0,5.0,0.0,ML,,,,,,,2.1,nan,1,2.5,0.2,3
60521,1987-07-18T19:30:24Z,-38.91,0.0,175.9,0.0,8.0,4.0,ML,,,,,,,2.1,nan,1,2.4,0.2,6
61409,1987-07-19T06:02:05Z,-45.04,0.0,167.62,0.1,83.0,5.0,ML,,,,,,,3.7,0.3,4,,,
59684,1987-07-19T14:25:55Z,-37.83,0.0,-179.99,0.1,33.0,0.0,ML,,,,,,,4.0,0.1,9,,,
61417,1987-07-20T01:11:35Z,-45.86,0.0,168.74,0.0,12.0,0.0,ML,,,,,,,3.5,0.1,2,,,
60524,1987-07-20T03:39:19Z,-39.04,0.0,175.72,0.0,8.0,2.0,ML,,,,,,,2.2,nan,1,3.3,0.2,4
60525,1987-07-20T03:42:37Z,-39.03,0.0,175.73,0.0,2.0,2.0,ML,,,,,,,1.8,nan,1,2.3,0.2,3
59690,1987-07-20T19:34:07Z,-36.58,0.0,177.78,0.1,8.0,17.0,ML,,,,,,,4.3,0.4,7,4.2,0.3,3
61438,1987-07-21T06:17:30Z,-44.16,0.1,168.32,0.1,12.0,0.0,ML,,,,,,,3.8,0.2,3,,,
61517,1987-07-21T10:52:19Z,-40.79,0.1,172.56,0.1,12.0,0.0,ML,,,,,,,3.6,0.1,4,,,
59691,1987-07-21T17:08:25Z,-38.2,0.0,176.25,0.0,154.0,5.0,ML,,,,,,,3.9,0.1,5,,,
60626,1987-07-21T23:16:41Z,-45.91,0.0,168.69,0.0,12.0,0.0,ML,,,,,,,2.3,0.1,8,,,
59692,1987-07-22T02:15:29Z,-39.05,0.0,174.88,0.0,215.0,4.0,ML,,,,,,,4.4,0.2,7,,,
59693,1987-07-22T03:39:16Z,-40.26,0.0,173.52,0.0,178.0,5.0,ML,,,,,,,4.0,0.9,9,,,
61561,1987-07-22T13:39:41Z,-41.57,0.0,174.57,0.0,56.0,2.0,ML,,,,,,,3.9,0.0,1,,,
61578,1987-07-22T15:28:59Z,-36.52,0.1,178.03,0.1,146.0,11.0,ML,,,,,,,4.1,0.1,5,,,
61583,1987-07-22T16:55:17Z,-38.14,0.1,175.88,0.1,185.0,6.0,ML,,,,,,,3.9,0.1,6,,,
59694,1987-07-22T16:58:02Z,-39.88,0.0,177.17,0.1,3.0,6.0,ML,,,,,,,2.8,0.1,2,,,
61584,1987-07-22T19:02:37Z,-45.74,0.1,167.14,0.1,120.0,9.0,ML,,,,,,,4.3,0.1,2,,,
59696,1987-07-23T01:39:13Z,-39.3,0.0,176.44,0.0,74.0,3.0,ML,,,,,,,3.4,0.2,3,,,
62268,1987-07-23T03:54:10Z,-41.98,0.0,171.71,0.1,12.0,0.0,ML,,,,,,,3.5,0.1,4,,,
59697,1987-07-23T05:34:18Z,-39.91,0.0,177.24,0.1,5.0,0.0,ML,,,,,,,3.1,0.2,4,,,
60530,1987-07-23T14:05:55Z,-40.84,0.0,175.83,0.1,32.0,3.0,ML,,,,,,,3.2,0.1,3,,,
59698,1987-07-23T21:09:16Z,-38.61,0.0,176.16,0.0,95.0,4.0,ML,,,,,,,3.8,0.2,7,,,
60532,1987-07-24T03:11:17Z,-40.05,0.0,176.39,0.0,65.0,13.0,ML,,,,,,,3.3,nan,1,,,
62269,1987-07-24T09:20:14Z,-45.06,0.0,167.47,0.1,12.0,0.0,ML,,,,,,,3.8,0.2,4,,,
60533,1987-07-24T11:25:35Z,-38.8,0.0,176.46,0.0,5.0,3.0,ML,,,,,,,2.5,0.3,2,2.6,0.2,5
62270,1987-07-24T19:12:14Z,-37.15,0.0,177.43,0.0,12.0,0.0,ML,,,,,,,3.7,0.2,3,,,
59699,1987-07-24T22:02:51Z,-38.73,0.0,175.6,0.1,71.0,11.0,ML,,,,,,,3.4,0.0,2,,,
60664,1987-07-24T23:42:50Z,-44.93,0.0,167.98,0.0,12.0,0.0,ML,,,,,,,3.8,0.1,7,,,
60669,1987-07-25T03:22:35Z,-45.16,0.0,168.88,0.0,7.0,1.0,ML,,,,,,,1.8,0.1,5,,,
61856,1987-07-25T04:13:26Z,-40.33,0.0,174.38,0.0,22.0,7.0,ML,,,,,,,3.1,0.2,3,,,
61857,1987-07-25T08:32:35Z,-41.08,0.0,172.94,0.0,150.0,3.0,ML,,,,,,,3.9,0.1,2,,,
62271,1987-07-25T09:14:06Z,-37.68,0.0,177.15,0.0,5.0,0.0,ML,,,,,,,3.6,0.1,4,,,
60535,1987-07-25T11:04:38Z,-39.38,0.1,175.51,0.1,27.0,6.0,ML,,,,,,,3.4,nan,1,,,
61966,1987-07-25T12:51:36Z,-40.32,0.0,174.47,0.0,22.0,4.0,ML,,,,,,,2.7,nan,1,,,
60536,1987-07-25T12:54:58Z,-38.29,0.0,176.37,0.0,5.0,0.0,ML,,,,,,,1.7,nan,1,1.4,nan,1
61965,1987-07-25T14:33:31Z,-41.06,0.0,174.64,0.0,28.0,1.0,ML,,,,,,,2.6,0.2,3,,,
60537,1987-07-25T15:28:57Z,-38.66,0.0,176.01,0.0,5.0,2.0,ML,,,,,,,1.8,nan,1,1.9,nan,1
62272,1987-07-25T17:37:51Z,-45.98,0.1,165.3,0.2,12.0,0.0,ML,,,,,,,4.9,0.1,7,,,
60538,1987-07-25T18:54:59Z,-36.74,0.1,177.55,0.0,33.0,0.0,ML,,,,,,,3.8,0.3,5,3.5,0.3,4
60681,1987-07-26T02:43:27Z,-46.26,0.0,165.22,0.1,33.0,0.0,ML,,,,,,,3.8,0.2,10,,,
60682,1987-07-26T08:37:47Z,-46.79,0.0,169.33,0.4,33.0,0.0,ML,,,,,,,2.6,0.1,3,,,
60683,1987-07-26T09:21:43Z,-44.94,0.0,167.94,0.0,33.0,0.0,ML,,,,,,,2.5,0.2,3,,,
60684,1987-07-26T11:25:54Z,-42.09,0.0,172.94,0.0,72.0,3.0,ML,,,,,,,3.7,0.1,2,,,
60685,1987-07-26T16:14:10Z,-44.25,0.0,168.6,0.1,12.0,0.0,ML,,,,,,,2.3,0.0,3,,,
61645,1987-07-26T22:02:49Z,-38.69,0.0,175.82,0.0,122.0,3.0,ML,,,,,,,4.4,0.3,8,,,
61646,1987-07-27T00:13:26Z,-39.39,0.1,175.75,0.1,5.0,0.0,ML,,,,,,,2.9,0.1,2,3.2,0.2,5
61694,1987-07-27T04:06:42Z,-39.99,0.0,174.8,0.0,12.0,0.0,ML,,,,,,,2.5,0.3,5,,,
61696,1987-07-27T08:18:14Z,-41.64,0.0,174.48,0.0,28.0,2.0,ML,,,,,,,2.1,0.2,7,,,
60693,1987-07-28T00:17:28Z,-44.96,0.0,168.81,0.0,28.0,3.0,ML,,,,,,,1.7,0.1,7,,,
61702,1987-07-28T03:09:10Z,-40.92,0.0,174.91,0.0,54.0,2.0,ML,,,,,,,2.3,0.1,6,,,
61703,1987-07-28T03:57:42Z,-41.34,0.0,174.79,0.0,28.0,1.0,ML,,,,,,,1.8,0.1,6,,,
61705,1987-07-28T06:49:33Z,-40.24,0.0,174.98,0.0,12.0,0.0,ML,,,,,,,3.0,0.2,8,,,
61648,1987-07-28T07:35:25Z,-39.22,0.0,175.02,0.0,0.0,3.0,ML,,,,,,,2.9,nan,1,3.2,0.3,3
61649,1987-07-28T13:24:54Z,-39.48,0.0,175.7,0.0,5.0,0.0,ML,,,,,,,3.1,0.1,2,,,
62184,1987-07-28T19:20:24Z,-37.58,0.0,176.54,0.0,225.0,3.0,ML,,,,,,,4.0,0.3,3,,,
60698,1987-07-29T00:06:02Z,-45.2,0.0,167.42,0.0,127.0,2.0,ML,,,,,,,3.9,0.2,10,,,
62266,1987-07-29T02:13:36Z,-36.34,0.3,-179.03,0.7,33.0,0.0,ML,,,,,,,4.1,0.1,3,,,
