PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,mB,mB_Uncertainty,mB_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw(mB),Mw(mB)_Uncertainty,Mw(mB)_StationCount,MLv,MLv_Uncertainty,MLv_StationCount
2013p090877,2013-02-03T14:59:32Z,-44.33,5.4,172.94,5.4,5.0,0.0,MLv,,,,2.7,0.2,7,,,,,,,2.6,0.3,6
2013p091502,2013-02-03T20:32:45Z,-45.2,4.4,167.47,2.8,5.0,0.0,MLv,,,,2.8,0.2,7,,,,,,,2.2,0.4,3
2013p091763,2013-02-03T22:51:35Z,-37.32,8.6,177.55,5.9,33.0,0.0,MLv,,,,2.9,0.2,8,,,,,,,2.7,0.2,10
2013p091818,2013-02-03T23:20:47Z,-39.94,1.1,175.59,0.9,52.0,3.0,MLv,,,,3.7,0.2,29,,,,,,,3.4,0.3,37
2013p091938,2013-02-04T00:24:44Z,-41.57,0.9,174.33,1.0,22.0,3.0,MLv,,,,3.0,0.2,9,,,,,,,2.8,0.3,14
2013p092001,2013-02-04T00:58:23Z,-39.35,1.2,173.69,1.3,15.0,2.0,MLv,,,,2.6,0.2,6,,,,,,,2.3,0.2,6
2013p092053,2013-02-04T01:26:09Z,-43.6,1.8,172.35,1.2,7.0,2.0,MLv,,,,2.6,0.4,6,,,,,,,2.6,0.5,8
2013p092250,2013-02-04T03:10:51Z,-46.27,3.1,167.28,2.9,5.0,0.0,MLv,,,,3.3,0.1,8,,,,,,,3.1,0.2,9
2013p092313,2013-02-04T03:44:28Z,-43.6,1.9,172.72,2.1,5.0,3.0,MLv,,,,4.1,0.2,7,,,,,,,3.9,0.2,9
2013p092463,2013-02-04T05:04:15Z,-39.72,2.5,174.07,5.5,183.0,5.0,MLv,,,,,,,,,,,,,2.5,0.3,16
2013p092666,2013-02-04T06:52:44Z,-40.82,0.9,175.07,1.2,32.0,1.0,MLv,,,,2.2,0.3,13,,,,,,,1.9,0.4,11
2013p092794,2013-02-04T08:00:55Z,-42.69,3.2,171.76,3.2,5.0,0.0,MLv,,,,2.8,0.3,6,,,,,,,1.8,nan,1
2013p092996,2013-02-04T09:48:38Z,-43.51,3.2,172.78,4.2,5.0,4.0,MLv,,,,2.3,0.3,7,,,,,,,2.2,0.2,4
2013p093233,2013-02-04T11:54:38Z,-36.72,7.9,177.38,8.5,208.0,10.0,MLv,,,,,,,,,,,,,3.0,0.3,16
2013p093260,2013-02-04T12:09:19Z,-37.99,4.9,179.12,5.7,12.0,0.0,MLv,,,,3.9,0.2,13,,,,,,,3.7,0.3,17
2013p093264,2013-02-04T12:11:00Z,-37.98,6.5,179.16,6.9,12.0,0.0,MLv,,,,3.6,0.3,11,,,,,,,3.3,0.3,12
2013p093263,2013-02-04T12:11:33Z,-37.95,7.9,179.13,8.2,19.0,10.0,MLv,,,,3.6,0.3,7,,,,,,,3.4,0.3,9
2013p093486,2013-02-04T14:09:40Z,-39.02,4.4,178.77,2.9,33.0,0.0,MLv,,,,3.1,0.2,11,,,,,,,2.9,0.2,14
2013p093563,2013-02-04T14:50:24Z,-41.38,1.9,172.77,3.0,100.0,4.0,M,,,,,,,2.9,nan,6,,,,2.9,0.2,6
2013p093678,2013-02-04T15:52:02Z,-43.57,2.6,172.39,2.1,4.0,2.0,MLv,,,,2.5,0.2,8,,,,,,,2.2,0.4,8
2013p093908,2013-02-04T17:54:13Z,-45.38,3.3,170.2,3.6,5.0,0.0,MLv,,,,2.8,0.2,7,,,,,,,2.5,0.1,3
2013p094311,2013-02-04T21:29:18Z,-38.25,3.2,175.82,2.8,153.0,6.0,MLv,,,,,,,,,,,,,2.9,0.6,19
2013p094374,2013-02-04T22:02:43Z,-37.9,3.4,176.04,11.4,133.0,13.0,MLv,,,,,,,,,,,,,2.3,0.2,4
2013p094494,2013-02-04T23:06:32Z,-43.64,3.8,172.36,2.2,4.0,3.0,MLv,,,,2.4,0.3,6,,,,,,,2.3,0.5,8
2013p094697,2013-02-05T00:55:33Z,-41.2,5.2,172.55,5.9,224.0,6.0,MLv,,,,,,,,,,,,,2.8,0.3,8
2013p094719,2013-02-05T01:06:28Z,-37.72,8.8,178.96,5.6,33.0,0.0,MLv,,,,4.0,0.3,10,,,,,,,3.7,0.4,13
2013p094843,2013-02-05T02:12:43Z,-38.16,5.6,175.57,17.4,143.0,16.0,MLv,,,,,,,,,,,,,2.3,0.2,5
2013p094894,2013-02-05T02:39:58Z,-38.14,3.9,176.08,4.7,177.0,6.0,MLv,,,,,,,,,,,,,2.7,0.2,19
2013p095370,2013-02-05T06:53:29Z,-37.69,3.6,176.52,2.5,153.0,6.0,MLv,,,,,,,,,,,,,2.6,0.4,13
2013p095479,2013-02-05T07:50:53Z,-34.92,8.3,-179.5,13.5,33.0,0.0,MLv,,,,4.5,0.1,17,,,,,,,4.3,0.2,13
2013p095514,2013-02-05T08:09:52Z,-43.49,2.9,172.77,3.2,5.0,0.0,MLv,,,,2.0,0.3,7,,,,,,,2.1,0.3,5
2013p095602,2013-02-05T08:56:59Z,-37.21,25.3,176.5,29.5,193.0,25.0,MLv,,,,,,,,,,,,,2.7,0.1,2
2013p096338,2013-02-05T15:29:23Z,-42.58,2.5,172.79,3.9,8.0,3.0,M,,,,2.7,0.2,5,2.7,nan,6,,,,2.7,0.2,6
2013p096546,2013-02-05T17:20:06Z,-44.15,3.4,168.69,4.3,5.0,0.0,MLv,,,,3.1,0.2,12,,,,,,,2.8,0.2,9
2013p096732,2013-02-05T18:58:58Z,-45.1,2.2,167.52,3.5,115.0,3.0,MLv,,,,,,,,,,,,,3.2,0.2,14
2013p096950,2013-02-05T20:55:16Z,-37.11,10.6,179.71,9.0,33.0,0.0,M,,,,3.9,0.2,16,3.6,nan,16,,,,3.6,0.1,16
2013p097005,2013-02-05T21:24:36Z,-38.54,1.0,178.14,1.8,25.0,2.0,MLv,,,,2.8,0.2,13,,,,,,,2.5,0.3,15
2013p097012,2013-02-05T21:28:26Z,-36.31,27.9,177.3,20.3,158.0,38.0,MLv,,,,,,,,,,,,,2.9,0.3,9
2013p097319,2013-02-06T00:11:45Z,-39.98,3.0,176.64,4.6,40.0,6.0,M,,,,2.4,0.2,12,2.7,nan,12,,,,2.7,0.4,12
2013p097475,2013-02-06T01:34:56Z,-39.48,1.4,175.73,2.4,19.0,2.0,MLv,,,,2.6,0.5,12,,,,,,,1.9,0.3,8
2013p097506,2013-02-06T01:51:17Z,-38.6,0.9,177.83,1.1,34.0,2.0,MLv,,,,3.0,0.5,12,,,,,,,2.4,0.2,7
2013p097528,2013-02-06T02:03:15Z,-39.36,3.4,177.14,5.2,30.0,9.0,MLv,,,,2.5,0.3,8,,,,,,,2.2,0.3,8
2013p097570,2013-02-06T02:25:19Z,-39.94,1.4,175.53,1.5,40.0,5.0,MLv,,,,2.8,0.5,13,,,,,,,2.1,0.3,9
2013p097591,2013-02-06T02:36:28Z,-37.91,2.1,177.7,2.8,81.0,4.0,MLv,,,,,,,,,,,,,1.5,0.9,2
2013p097632,2013-02-06T02:58:42Z,-37.67,1.8,176.56,1.5,156.0,3.0,MLv,,,,,,,,,,,,,2.9,0.5,48
2013p097705,2013-02-06T03:37:09Z,-37.72,4.1,176.7,9.5,155.0,8.0,MLv,,,,,,,,,,,,,2.3,0.3,8
2013p097761,2013-02-06T04:07:41Z,-40.26,0.8,176.64,1.8,17.0,1.0,MLv,,,,2.3,0.2,8,,,,,,,2.0,0.3,11
2013p097765,2013-02-06T04:09:25Z,-45.04,3.1,167.6,4.0,121.0,5.0,MLv,,,,,,,,,,,,,2.7,0.4,5
2013p098090,2013-02-06T07:02:40Z,-43.51,1.8,172.72,0.9,10.0,2.0,MLv,,,,3.2,0.4,6,,,,,,,3.1,0.4,6
2013p098348,2013-02-06T09:20:02Z,-38.12,4.6,178.76,6.3,22.0,6.0,MLv,,,,3.3,0.3,12,,,,,,,3.1,0.3,16
2013p098471,2013-02-06T10:25:19Z,-37.47,3.0,178.34,2.7,43.0,3.0,MLv,,,,2.8,0.4,12,,,,,,,2.2,0.4,8
2013p098603,2013-02-06T11:36:18Z,-38.1,2.3,176.62,2.1,94.0,4.0,MLv,,,,,,,,,,,,,2.5,0.8,42
2013p098681,2013-02-06T12:17:53Z,-39.94,1.1,175.61,1.0,51.0,3.0,MLv,,,,3.3,0.2,22,,,,,,,3.0,0.3,27
2013p098891,2013-02-06T14:09:15Z,-43.44,2.2,172.1,2.3,3.0,3.0,MLv,,,,2.3,0.2,7,,,,,,,2.3,0.4,9
2013p099029,2013-02-06T15:22:53Z,-36.99,5.5,177.54,5.2,89.0,11.0,MLv,,,,,,,,,,,,,2.7,0.2,19
2013p099155,2013-02-06T16:30:18Z,-38.87,5.9,175.33,12.1,111.0,18.0,M,,,,,,,2.4,nan,8,,,,2.4,0.3,8
2013p099343,2013-02-06T18:10:25Z,-43.54,2.3,172.39,1.9,5.0,0.0,MLv,,,,2.6,0.3,6,,,,,,,2.4,0.4,10
2013p099580,2013-02-06T20:16:25Z,-42.87,1.7,172.9,2.1,36.0,4.0,MLv,,,,2.4,0.3,6,,,,,,,2.2,0.3,6
2013p099746,2013-02-06T21:45:12Z,-44.73,4.7,167.16,6.0,5.0,0.0,MLv,,,,2.8,0.2,6,,,,,,,2.7,0.3,7
2013p099807,2013-02-06T22:17:26Z,-41.75,1.2,174.35,1.4,33.0,2.0,MLv,,,,2.2,0.2,11,,,,,,,1.9,0.3,10
2013p099847,2013-02-06T22:38:53Z,-40.43,4.0,175.28,4.0,5.0,0.0,MLv,,,,2.2,0.1,10,,,,,,,1.9,0.1,12
2013p100100,2013-02-07T00:53:39Z,-38.29,3.1,175.97,3.7,164.0,5.0,MLv,,,,,,,,,,,,,2.8,0.3,28
2013p100155,2013-02-07T01:22:49Z,-38.56,8.4,175.93,14.8,194.0,9.0,M,,,,,,,2.4,nan,12,,,,2.4,0.4,12
2013p100316,2013-02-07T02:48:44Z,-41.38,0.9,174.96,0.6,25.0,1.0,MLv,,,,1.7,0.2,7,,,,,,,1.3,0.3,9
2013p100650,2013-02-07T05:46:26Z,-37.9,3.8,176.88,2.5,5.0,0.0,MLv,,,,2.1,0.2,7,,,,,,,1.7,0.2,7
2013p100816,2013-02-07T07:15:15Z,-39.16,0.8,175.43,0.9,11.0,2.0,MLv,,,,1.1,0.2,6,,,,,,,0.8,0.2,5
2013p100821,2013-02-07T07:17:42Z,-39.44,2.0,175.78,1.4,15.0,1.0,M,,,,1.7,0.3,8,1.5,nan,8,,,,1.5,0.3,8
2013p101042,2013-02-07T09:15:10Z,-43.57,3.3,172.45,2.6,5.0,0.0,MLv,,,,1.6,0.4,6,,,,,,,1.5,0.4,7
2013p101332,2013-02-07T11:49:55Z,-37.34,17.6,176.15,21.2,164.0,26.0,M,,,,,,,2.4,nan,6,,,,2.4,0.1,6
2013p101474,2013-02-07T13:05:46Z,-38.01,4.5,178.98,5.8,33.0,0.0,MLv,,,,3.1,0.2,18,,,,,,,2.9,0.3,21
2013p101685,2013-02-07T14:57:51Z,-39.17,0.7,175.39,0.7,11.0,2.0,MLv,,,,1.9,0.3,11,,,,,,,1.6,0.4,15
2013p102124,2013-02-07T18:51:57Z,-39.66,1.8,177.2,2.3,13.0,2.0,MLv,,,,2.4,0.3,12,,,,,,,2.1,0.3,11
2013p102264,2013-02-07T20:06:39Z,-43.56,3.6,170.71,3.4,5.0,0.0,M,,,,2.4,0.3,7,1.7,nan,2,,,,1.7,0.0,2
2013p102450,2013-02-07T21:45:52Z,-38.6,1.3,177.93,0.8,17.0,2.0,MLv,,,,2.1,0.3,7,,,,,,,2.0,0.5,15
2013p102514,2013-02-07T22:19:41Z,-38.98,3.6,174.89,17.6,200.0,16.0,MLv,,,,,,,,,,,,,2.6,0.2,7
2013p102828,2013-02-08T01:07:16Z,-37.5,9.7,176.93,10.1,94.0,14.0,MLv,,,,,,,,,,,,,2.3,0.2,4
2013p103216,2013-02-08T04:33:36Z,-39.17,0.6,175.4,0.5,10.0,2.0,MLv,,,,1.1,0.1,6,,,,,,,0.8,0.3,8
2013p103277,2013-02-08T05:05:57Z,-36.58,9.9,177.45,10.6,195.0,13.0,M,,,,,,,2.7,nan,11,,,,2.7,0.2,11
2013p103332,2013-02-08T05:36:00Z,-39.3,0.9,175.41,1.1,15.0,1.0,MLv,,,,2.0,0.2,13,,,,,,,1.8,0.3,16
2013p103380,2013-02-08T06:01:02Z,-39.15,4.1,174.87,6.8,216.0,8.0,MLv,,,,,,,,,,,,,2.3,0.5,11
2013p103456,2013-02-08T06:41:27Z,-36.36,13.6,177.36,13.3,261.0,14.0,MLv,,,,,,,,,,,,,3.0,0.3,16
2013p103483,2013-02-08T06:55:45Z,-37.44,6.5,176.57,5.5,227.0,8.0,MLv,,,,,,,,,,,,,2.9,0.6,40
2013p103501,2013-02-08T07:05:51Z,-38.3,2.7,176.09,10.4,110.0,9.0,MLv,,,,,,,,,,,,,1.9,0.3,6
2013p103605,2013-02-08T08:00:57Z,-41.21,4.9,178.52,4.7,33.0,0.0,M,,,,3.2,0.2,20,3.1,nan,20,,,,3.1,0.2,20
2013p103769,2013-02-08T09:28:30Z,-39.89,0.8,176.63,1.2,33.0,2.0,MLv,,,,2.7,0.2,13,,,,,,,2.4,0.2,28
2013p103805,2013-02-08T09:48:20Z,-39.23,1.4,175.25,1.2,19.0,1.0,MLv,,,,2.0,0.3,15,,,,,,,1.8,0.3,18
2013p104085,2013-02-08T12:16:37Z,-39.88,0.9,175.06,1.1,37.0,3.0,MLv,,,,2.9,0.3,25,,,,,,,2.7,0.4,31
2013p104160,2013-02-08T12:56:43Z,-36.96,9.1,177.08,7.0,271.0,8.0,MLv,,,,,,,,,,,,,2.9,0.5,41
2013p104683,2013-02-08T17:35:02Z,-37.96,4.1,176.42,3.6,154.0,5.0,MLv,,,,,,,,,,,,,2.5,0.4,21
2013p104746,2013-02-08T18:08:49Z,-39.04,9.3,176.08,4.8,55.0,12.0,M,,,,2.1,0.4,10,1.9,nan,11,,,,1.9,0.3,11
2013p104762,2013-02-08T18:17:45Z,-39.4,2.2,175.91,1.6,57.0,2.0,MLv,,,,1.7,0.2,13,,,,,,,1.7,0.4,15
2013p104822,2013-02-08T18:49:10Z,-43.61,2.3,172.27,2.1,5.0,0.0,MLv,,,,2.3,0.3,6,,,,,,,2.1,0.4,8
2013p104981,2013-02-08T20:14:23Z,-41.14,6.9,172.33,11.2,263.0,7.0,MLv,,,,,,,,,,,,,2.1,0.1,3
2013p105091,2013-02-08T21:12:53Z,-41.67,1.0,174.53,1.1,32.0,2.0,MLv,,,,2.4,0.2,11,,,,,,,2.1,0.3,12
2013p105271,2013-02-08T22:48:31Z,-38.16,0.8,178.26,1.0,11.0,1.0,MLv,,,,2.9,0.3,12,,,,,,,2.6,0.3,14
2013p105283,2013-02-08T22:55:10Z,-38.16,0.9,178.26,1.0,11.0,1.0,MLv,,,,2.4,0.3,10,,,,,,,2.1,0.3,11
2013p105330,2013-02-08T23:19:53Z,-38.15,1.0,178.27,1.1,12.0,1.0,MLv,,,,2.1,0.3,7,,,,,,,1.8,0.4,7
2013p105488,2013-02-09T00:44:18Z,-38.14,2.7,175.98,6.5,156.0,6.0,MLv,,,,,,,,,,,,,2.5,0.3,24
2013p105501,2013-02-09T00:50:49Z,-34.61,23.2,179.36,29.7,226.0,27.0,M,4.1,0.2,2,,,,3.8,nan,17,3.1,0.4,2,3.8,0.1,17
2013p105927,2013-02-09T04:38:06Z,-37.36,10.7,177.57,9.7,86.0,10.0,MLv,,,,,,,,,,,,,2.6,0.3,21
2013p105980,2013-02-09T05:06:19Z,-39.5,1.4,175.66,1.8,17.0,2.0,MLv,,,,2.1,0.2,11,,,,,,,1.9,0.3,16
2013p106024,2013-02-09T05:29:45Z,-37.25,8.8,177.3,8.9,101.0,10.0,M,,,,,,,2.3,nan,11,,,,2.3,0.3,11
2013p106974,2013-02-09T13:56:00Z,-39.31,2.2,173.73,1.7,12.0,1.0,MLv,,,,3.0,0.2,21,,,,,,,2.7,0.3,26
2013p107042,2013-02-09T14:32:08Z,-37.87,8.3,175.99,15.5,211.0,11.0,MLv,,,,,,,,,,,,,2.1,0.5,3
2013p107043,2013-02-09T14:33:00Z,-40.33,1.5,174.12,1.3,90.0,3.0,MLv,,,,,,,,,,,,,3.7,0.4,30
2013p107052,2013-02-09T14:37:19Z,-37.08,7.5,177.36,6.9,138.0,10.0,MLv,,,,,,,,,,,,,2.7,0.3,25
2013p107306,2013-02-09T16:52:56Z,-39.98,2.4,176.32,3.3,19.0,7.0,MLv,,,,2.6,0.2,13,,,,,,,2.4,0.3,17
2013p107773,2013-02-09T21:01:29Z,-43.61,2.2,172.38,1.6,5.0,0.0,MLv,,,,4.1,0.3,6,,,,,,,3.9,0.3,26
2013p107912,2013-02-09T22:15:35Z,-43.62,3.2,172.37,2.6,10.0,4.0,M,,,,2.1,0.4,7,2.0,nan,6,,,,2.0,0.3,6
2013p107984,2013-02-09T22:53:56Z,-36.68,14.6,179.35,15.7,5.0,0.0,MLv,,,,3.0,0.1,6,,,,,,,2.8,0.2,8
2013p108141,2013-02-10T00:16:47Z,-32.99,13.5,179.76,18.8,325.0,25.0,MLv,4.3,0.2,7,,,,,,,3.4,0.4,7,4.3,0.3,17
2013p108151,2013-02-10T00:23:06Z,-38.8,2.8,176.01,3.3,5.0,0.0,MLv,,,,2.0,0.2,12,,,,,,,1.8,0.3,16
2013p108242,2013-02-10T01:11:38Z,-45.14,2.6,168.96,2.6,5.0,0.0,MLv,,,,2.5,0.2,7,,,,,,,2.3,0.2,5
2013p108284,2013-02-10T01:33:56Z,-38.08,1.4,176.76,1.2,7.0,1.0,MLv,,,,2.1,0.3,8,,,,,,,2.0,0.3,16
2013p108290,2013-02-10T01:36:58Z,-38.09,1.1,176.77,0.9,7.0,1.0,MLv,,,,2.1,0.3,7,,,,,,,1.9,0.3,16
2013p108414,2013-02-10T02:43:18Z,-36.72,7.5,177.04,6.8,274.0,8.0,MLv,,,,,,,,,,,,,3.1,0.5,39
2013p108557,2013-02-10T03:59:38Z,-38.14,0.5,176.26,0.4,5.0,1.0,MLv,,,,1.8,0.3,8,,,,,,,1.5,0.3,10
2013p108604,2013-02-10T04:24:23Z,-43.6,2.7,172.38,1.9,5.0,0.0,MLv,,,,2.4,0.3,6,,,,,,,2.3,0.5,8
2013p108901,2013-02-10T07:02:53Z,-38.8,2.3,177.9,3.8,17.0,6.0,MLv,,,,2.8,0.4,10,,,,,,,2.4,0.4,12
2013p109228,2013-02-10T09:56:59Z,-40.19,3.6,172.92,5.2,5.0,0.0,MLv,,,,2.8,0.2,12,,,,,,,2.6,0.2,14
2013p109237,2013-02-10T10:01:57Z,-46.6,6.1,166.02,8.0,12.0,0.0,MLv,,,,3.1,0.2,7,,,,,,,2.6,nan,1
2013p109812,2013-02-10T15:08:00Z,-41.44,4.4,173.61,3.1,39.0,4.0,MLv,,,,2.8,0.2,11,,,,,,,2.5,0.3,13
2013p109953,2013-02-10T16:23:05Z,-44.22,4.3,168.48,4.6,5.0,0.0,M,,,,2.6,0.2,7,2.6,nan,6,,,,2.6,0.2,6
2013p109966,2013-02-10T16:29:42Z,-36.0,15.9,178.05,19.5,191.0,20.0,M,,,,,,,2.8,nan,13,,,,2.8,0.1,13
2013p109983,2013-02-10T16:39:20Z,-40.25,1.8,175.06,2.8,5.0,0.0,MLv,,,,3.2,0.2,14,,,,,,,2.9,0.3,32
2013p110447,2013-02-10T20:46:33Z,-37.63,4.4,177.46,2.8,48.0,7.0,MLv,,,,4.1,0.3,23,,,,,,,3.6,0.4,29
2013p110563,2013-02-10T21:48:03Z,-37.92,4.2,176.0,6.8,218.0,9.0,MLv,,,,,,,,,,,,,2.2,0.4,8
2013p110662,2013-02-10T22:41:35Z,-41.2,4.8,172.65,4.4,171.0,5.0,MLv,,,,,,,,,,,,,2.7,0.5,16
2013p110817,2013-02-11T00:03:43Z,-36.42,9.2,177.74,8.2,179.0,11.0,MLv,,,,,,,,,,,,,3.1,0.3,27
2013p110839,2013-02-11T00:15:06Z,-44.26,4.6,168.16,4.5,5.0,0.0,M,,,,2.6,0.1,6,2.7,nan,8,,,,2.7,0.2,8
2013p111164,2013-02-11T03:08:11Z,-43.47,2.1,172.84,3.3,5.0,0.0,MLv,,,,2.4,0.3,8,,,,,,,2.3,0.3,6
2013p111325,2013-02-11T04:34:15Z,-42.22,2.6,171.4,3.9,5.0,0.0,MLv,,,,3.0,0.2,9,,,,,,,2.8,0.2,8
2013p111493,2013-02-11T06:03:43Z,-43.59,2.6,172.53,2.2,5.0,0.0,MLv,,,,2.2,0.3,6,,,,,,,2.2,0.3,8
2013p111579,2013-02-11T06:49:45Z,-37.57,7.1,179.32,5.8,12.0,0.0,MLv,,,,3.1,0.2,12,,,,,,,2.9,0.2,14
2013p111594,2013-02-11T06:57:17Z,-38.23,2.4,178.17,3.1,12.0,0.0,MLv,,,,3.0,0.2,13,,,,,,,2.8,0.3,15
2013p111638,2013-02-11T07:20:58Z,-44.16,3.4,169.52,3.1,5.0,0.0,MLv,,,,3.6,0.3,4,,,,,,,3.7,0.3,16
2013p111866,2013-02-11T09:22:30Z,-37.94,9.9,176.64,61.4,302.0,22.0,MLv,,,,,,,,,,,,,2.1,0.9,7
2013p111884,2013-02-11T09:31:56Z,-43.16,2.5,171.03,2.0,5.0,0.0,MLv,,,,3.0,0.2,12,,,,,,,2.9,0.2,12
2013p112121,2013-02-11T11:38:07Z,-34.58,23.8,179.57,24.1,226.0,37.0,MLv,,,,,,,,,,,,,3.9,0.2,14
2013p112341,2013-02-11T13:35:29Z,-37.19,5.6,177.09,5.4,137.0,10.0,MLv,,,,,,,,,,,,,2.6,0.3,18
2013p112547,2013-02-11T15:25:09Z,-39.19,0.9,177.24,1.8,24.0,2.0,MLv,,,,2.6,0.2,6,,,,,,,2.4,0.3,16
2013p112571,2013-02-11T15:38:15Z,-39.16,1.9,177.22,2.7,22.0,3.0,M,,,,2.4,0.2,18,2.1,nan,18,,,,2.1,0.2,18
2013p113063,2013-02-11T20:00:16Z,-40.42,0.9,176.14,1.2,33.0,2.0,MLv,,,,3.1,0.2,8,,,,,,,2.7,0.3,14
2013p113148,2013-02-11T20:45:25Z,-40.89,1.6,173.78,1.7,87.0,3.0,MLv,,,,,,,,,,,,,2.9,0.5,29
2013p113242,2013-02-11T21:35:57Z,-39.7,1.0,176.86,1.2,50.0,2.0,MLv,,,,4.5,0.2,10,,,,,,,3.9,0.3,51
2013p113269,2013-02-11T21:49:51Z,-43.61,0.6,172.56,0.6,7.0,1.0,MLv,,,,2.7,0.1,8,,,,,,,2.5,0.2,10
2013p113280,2013-02-11T21:56:11Z,-40.9,0.8,175.8,1.2,22.0,2.0,MLv,,,,1.6,0.3,7,,,,,,,1.1,0.3,5
2013p113393,2013-02-11T22:56:09Z,-38.62,0.4,176.23,0.7,7.0,1.0,MLv,,,,3.0,0.3,6,,,,,,,2.5,0.3,23
2013p113587,2013-02-12T00:39:21Z,-42.38,4.3,171.3,4.1,5.0,0.0,MLv,,,,2.8,0.2,10,,,,,,,2.3,0.7,2
2013p113636,2013-02-12T01:05:17Z,-39.24,0.9,175.01,0.8,28.0,2.0,MLv,,,,3.1,0.2,19,,,,,,,2.8,0.3,25
2013p114170,2013-02-12T05:50:23Z,-41.08,0.9,175.07,0.7,28.0,1.0,MLv,,,,2.0,0.2,8,,,,,,,1.6,0.2,9
2013p114337,2013-02-12T07:19:22Z,-39.53,4.9,178.44,7.1,33.0,0.0,MLv,,,,2.7,0.2,11,,,,,,,2.5,0.3,19
2013p114391,2013-02-12T07:47:40Z,-40.69,10.9,173.52,15.5,122.0,14.0,M,,,,,,,2.4,nan,13,,,,2.4,0.4,13
2013p114632,2013-02-12T09:56:04Z,-43.48,2.0,172.82,2.6,5.0,0.0,MLv,,,,3.1,0.2,7,,,,,,,2.9,0.3,9
2013p114990,2013-02-12T13:06:47Z,-36.13,30.3,177.06,19.8,251.0,27.0,MLv,,,,,,,,,,,,,2.8,0.2,11
2013p115409,2013-02-12T16:50:15Z,-38.87,2.4,177.85,3.2,26.0,4.0,MLv,,,,3.6,0.3,17,,,,,,,3.3,0.4,21
2013p115696,2013-02-12T19:23:00Z,-45.07,1.9,167.61,2.6,85.0,3.0,MLv,,,,,,,,,,,,,2.7,0.2,5
2013p115745,2013-02-12T19:49:15Z,-38.73,5.0,175.35,6.2,198.0,5.0,MLv,,,,,,,,,,,,,2.4,0.5,28
2013p115891,2013-02-12T21:07:45Z,-38.06,0.5,176.75,0.5,5.0,0.0,MLv,,,,1.7,0.5,7,,,,,,,1.4,0.6,11
2013p116065,2013-02-12T22:39:33Z,-45.45,3.0,166.93,5.9,22.0,3.0,MLv,,,,3.7,0.3,4,,,,,,,3.5,0.2,10
2013p116205,2013-02-12T23:54:31Z,-37.62,18.4,176.97,10.9,114.0,12.0,M,,,,,,,2.0,nan,7,,,,2.0,0.2,7
2013p116628,2013-02-13T03:39:26Z,-43.58,2.9,172.44,2.9,5.0,0.0,MLv,,,,3.7,0.3,6,,,,,,,3.6,0.3,19
2013p116763,2013-02-13T04:51:35Z,-45.31,3.0,167.32,3.8,5.0,0.0,MLv,,,,3.0,0.2,8,,,,,,,2.4,0.2,4
2013p117237,2013-02-13T09:04:14Z,-37.31,12.3,179.46,8.8,12.0,0.0,MLv,,,,2.7,0.1,7,,,,,,,2.4,0.3,6
2013p117381,2013-02-13T10:20:38Z,-43.73,3.6,169.59,3.0,3.0,3.0,MLv,,,,3.0,0.2,12,,,,,,,2.4,0.5,3
2013p117493,2013-02-13T11:20:44Z,-43.6,2.9,172.38,2.1,4.0,3.0,MLv,,,,2.1,0.3,6,,,,,,,2.0,0.4,7
2013p117534,2013-02-13T11:42:37Z,-40.31,0.6,176.47,0.9,16.0,1.0,MLv,,,,3.5,0.2,12,,,,,,,3.0,0.2,12
2013p118572,2013-02-13T20:55:31Z,-39.59,1.4,176.93,1.1,30.0,2.0,MLv,,,,3.0,0.2,8,,,,,,,2.7,0.3,16
2013p118758,2013-02-13T22:34:36Z,-41.04,1.1,174.56,1.3,56.0,1.0,MLv,,,,3.1,0.1,15,,,,,,,2.9,0.3,19
2013p118934,2013-02-14T00:08:05Z,-39.32,1.6,173.73,2.3,9.0,1.0,MLv,,,,2.8,0.2,20,,,,,,,2.4,0.3,21
2013p119075,2013-02-14T01:23:22Z,-39.14,16.4,174.82,12.5,202.0,18.0,M,,,,,,,2.5,nan,8,,,,2.5,0.3,8
2013p119316,2013-02-14T03:31:49Z,-40.27,4.4,174.16,6.0,143.0,7.0,MLv,,,,,,,,,,,,,2.6,0.2,11
2013p119372,2013-02-14T04:01:26Z,-37.09,5.4,177.26,5.9,160.0,8.0,MLv,,,,,,,,,,,,,3.0,0.4,38
2013p119385,2013-02-14T04:08:19Z,-38.41,5.2,178.57,6.6,26.0,4.0,M,,,,2.3,0.1,9,2.2,nan,9,,,,2.2,0.2,9
2013p119454,2013-02-14T04:45:47Z,-39.04,2.6,175.15,3.1,180.0,2.0,MLv,,,,,,,,,,,,,2.6,0.6,50
2013p119494,2013-02-14T05:06:38Z,-43.16,2.4,171.98,2.5,4.0,3.0,MLv,,,,2.4,0.2,9,,,,,,,2.3,0.4,8
2013p119593,2013-02-14T05:59:16Z,-39.69,2.6,175.72,3.3,5.0,0.0,MLv,,,,2.3,0.2,18,,,,,,,2.1,0.4,19
2013p119772,2013-02-14T07:34:03Z,-46.8,6.4,165.88,7.0,5.0,0.0,MLv,,,,3.5,0.2,9,,,,,,,3.4,0.4,5
