PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount
1552049,1969-07-12T15:52:21Z,-39.07,0.0,175.59,0.1,12.0,0.0,ML,3.6,0.3,5
1552051,1969-07-12T16:44:17Z,-39.64,0.0,177.32,0.0,33.0,0.0,ML,3.4,0.4,7
1552052,1969-07-12T17:38:48Z,-38.43,0.0,175.91,0.1,207.0,5.0,ML,3.5,0.2,3
1552053,1969-07-12T19:38:13Z,-38.0,0.1,176.11,0.1,228.0,10.0,ML,4.1,0.4,5
1552054,1969-07-12T20:32:00Z,-41.67,0.0,172.7,0.0,12.0,0.0,ML,3.4,0.2,5
1552055,1969-07-13T17:22:05Z,-39.1,0.1,174.27,0.3,213.0,21.0,ML,3.6,0.4,2
1552056,1969-07-13T19:18:44Z,-38.07,0.0,176.73,0.0,150.0,6.0,ML,4.2,0.3,4
1552057,1969-07-14T10:50:23Z,-40.41,0.0,174.21,0.0,33.0,0.0,ML,4.0,0.2,10
1552058,1969-07-14T18:40:49Z,-37.63,0.0,177.29,0.0,33.0,0.0,ML,3.7,0.2,7
1552059,1969-07-15T02:01:41Z,-38.32,0.1,176.07,0.1,145.0,9.0,ML,4.1,0.2,6
1552060,1969-07-15T08:07:00Z,-40.31,0.1,173.58,0.1,161.0,12.0,ML,3.5,0.2,3
1552061,1969-07-15T08:09:07Z,-41.87,0.0,173.25,0.0,12.0,0.0,ML,3.3,0.2,7
1552062,1969-07-15T17:07:20Z,-39.62,0.0,174.21,0.1,188.0,6.0,ML,4.2,0.4,4
1552063,1969-07-16T05:28:10Z,-38.57,0.0,175.21,0.1,253.0,9.0,ML,3.9,0.3,2
1552064,1969-07-16T10:52:00Z,-39.44,0.1,174.48,0.1,256.0,6.0,ML,4.3,0.3,4
1552065,1969-07-16T11:42:43Z,-43.01,0.0,172.37,0.0,12.0,0.0,ML,3.6,0.2,8
1552066,1969-07-16T14:06:02Z,-36.28,0.0,174.16,0.0,12.0,0.0,ML,3.0,0.2,2
1552067,1969-07-16T14:20:16Z,-41.93,0.0,171.97,0.1,12.0,0.0,ML,3.8,0.1,7
1552069,1969-07-17T03:11:58Z,-38.47,0.0,175.75,0.1,159.0,9.0,ML,4.0,0.2,4
1552072,1969-07-17T14:43:59Z,-37.31,0.1,176.77,0.1,225.0,11.0,ML,3.9,0.2,3
1552073,1969-07-17T20:55:09Z,-39.89,0.0,173.83,0.0,189.0,6.0,ML,4.0,0.3,4
1552076,1969-07-18T08:12:59Z,-40.46,0.0,176.39,0.0,12.0,0.0,ML,3.1,0.2,4
1552077,1969-07-18T12:46:08Z,-41.72,0.1,174.09,0.1,33.0,0.0,ML,3.4,0.3,5
1552078,1969-07-18T18:00:28Z,-37.7,0.1,177.21,0.1,129.0,24.0,ML,4.1,0.1,6
1552079,1969-07-18T19:31:18Z,-39.08,0.0,174.8,0.1,199.0,11.0,ML,4.1,0.2,3
1552080,1969-07-19T23:33:18Z,-39.15,0.0,178.42,0.1,12.0,0.0,ML,3.5,0.1,3
1552081,1969-07-20T11:25:03Z,-38.6,0.1,178.6,0.1,33.0,0.0,ML,4.0,0.3,4
1552084,1969-07-21T15:27:01Z,-38.71,0.0,175.7,0.1,176.0,9.0,ML,4.9,0.3,5
1552085,1969-07-23T05:01:36Z,-36.46,0.1,178.27,0.1,225.0,8.0,ML,4.3,0.2,5
1552086,1969-07-23T18:41:02Z,-37.4,0.1,176.55,0.1,289.0,8.0,ML,4.2,0.1,4
1552087,1969-07-23T23:50:29Z,-39.05,0.0,177.61,0.0,12.0,0.0,ML,3.7,0.5,6
1552089,1969-07-24T09:08:46Z,-42.42,0.0,173.54,0.0,33.0,0.0,ML,3.7,0.3,6
1552090,1969-07-24T15:54:41Z,-44.48,0.0,168.05,0.1,12.0,0.0,ML,3.5,0.3,5
1552091,1969-07-25T06:03:22Z,-45.15,0.0,167.0,0.1,12.0,0.0,ML,4.1,0.3,7
1552093,1969-07-27T10:37:07Z,-46.6,0.1,166.62,0.1,12.0,0.0,ML,3.6,0.1,5
1552094,1969-07-28T01:51:18Z,-39.69,0.1,173.94,0.1,140.0,14.0,ML,3.7,0.1,3
1552095,1969-07-28T14:19:42Z,-38.62,0.1,175.87,0.1,162.0,12.0,ML,4.1,0.3,3
1552096,1969-07-29T07:27:01Z,-38.4,0.1,175.84,0.1,175.0,16.0,ML,3.7,0.3,4
1552097,1969-07-29T08:49:53Z,-41.88,0.0,172.03,0.1,12.0,0.0,ML,3.5,0.1,7
1552098,1969-07-29T11:12:19Z,-41.9,0.0,172.09,0.0,12.0,0.0,ML,3.6,0.2,7
1552099,1969-07-29T15:34:54Z,-40.65,0.0,176.6,0.1,12.0,0.0,ML,3.9,0.3,7
1552100,1969-07-31T10:06:18Z,-39.86,0.0,176.81,0.0,33.0,0.0,ML,3.9,0.2,8
1552101,1969-07-31T10:13:08Z,-40.59,0.0,176.83,0.1,12.0,0.0,ML,3.9,0.2,9
1552103,1969-07-31T11:43:37Z,-41.96,0.0,175.12,0.1,33.0,0.0,ML,3.6,0.3,8
1552104,1969-07-31T23:51:43Z,-41.92,0.0,171.91,0.0,12.0,0.0,ML,3.8,0.2,10
1552105,1969-08-01T15:44:48Z,-38.72,0.0,175.77,0.0,141.0,9.0,ML,3.9,0.3,4
1552106,1969-08-02T11:10:06Z,-39.35,0.1,175.18,0.1,106.0,17.0,ML,3.9,0.3,4
1552107,1969-08-03T00:49:38Z,-38.37,0.0,174.36,0.1,33.0,0.0,ML,4.5,0.2,8
1552108,1969-08-03T19:55:05Z,-38.46,0.0,175.9,0.0,195.0,5.0,ML,4.4,0.2,5
1552109,1969-08-04T10:09:02Z,-38.51,0.1,176.16,0.1,129.0,12.0,ML,4.0,0.2,4
1552110,1969-08-05T20:49:23Z,-36.26,0.1,177.65,0.2,233.0,16.0,ML,4.3,0.1,4
1552112,1969-08-06T02:45:26Z,-41.44,0.1,172.98,0.1,12.0,0.0,ML,3.9,0.2,5
1552113,1969-08-06T16:02:43Z,-38.84,0.1,175.15,0.1,232.0,7.0,ML,4.1,0.2,4
1552115,1969-08-13T08:06:10Z,-45.02,0.0,167.59,0.1,100.0,7.0,ML,3.9,0.4,5
1552116,1969-08-13T23:12:13Z,-39.72,0.1,174.02,0.0,120.0,12.0,ML,3.5,0.1,3
1552117,1969-08-14T04:19:12Z,-35.8,0.0,174.6,0.0,12.0,0.0,ML,2.6,0.1,1
1552118,1969-08-14T05:46:12Z,-41.05,0.0,174.53,0.0,12.0,0.0,ML,3.5,0.3,4
1552119,1969-08-14T15:36:14Z,-38.09,0.0,177.84,0.0,33.0,0.0,ML,3.6,0.2,5
1552120,1969-08-15T02:37:13Z,-40.91,0.1,172.34,0.1,12.0,0.0,ML,4.2,0.2,9
1552122,1969-08-15T15:45:13Z,-35.13,0.1,178.5,0.1,12.0,0.0,ML,4.9,0.1,5
1552123,1969-08-15T15:48:21Z,-39.66,0.0,174.94,0.1,114.0,15.0,ML,3.8,0.2,3
1552124,1969-08-16T08:24:18Z,-41.82,0.1,171.69,0.1,12.0,0.0,ML,3.7,0.1,4
1552125,1969-08-16T20:21:15Z,-41.2,0.0,177.29,0.1,12.0,0.0,ML,4.2,0.3,5
1552127,1969-08-17T10:15:47Z,-44.8,0.0,166.25,0.1,12.0,0.0,ML,4.2,0.2,5
1552128,1969-08-17T10:48:47Z,-37.92,0.1,176.41,0.0,12.0,0.0,ML,4.1,0.2,3
1552129,1969-08-17T12:08:46Z,-40.98,0.0,174.76,0.0,12.0,0.0,ML,4.5,0.5,6
1552130,1969-08-17T14:37:14Z,-41.76,0.1,171.48,0.1,12.0,0.0,ML,4.5,0.2,6
1552131,1969-08-17T23:17:32Z,-37.93,0.1,176.83,0.1,12.0,0.0,ML,3.7,0.2,4
1552132,1969-08-17T23:46:46Z,-35.86,0.1,178.96,0.1,12.0,0.0,ML,4.7,0.3,5
1552133,1969-08-19T06:40:14Z,-39.1,0.0,178.66,0.1,12.0,0.0,ML,3.6,0.2,4
1552134,1969-08-20T01:21:02Z,-40.01,0.1,176.58,0.1,12.0,0.0,ML,3.7,0.2,3
1552135,1969-08-20T01:47:39Z,-37.96,0.1,176.9,0.1,12.0,0.0,ML,3.7,0.3,6
1552136,1969-08-22T23:42:21Z,-35.96,0.2,178.23,0.3,233.0,57.0,ML,4.2,0.3,5
1552138,1969-08-24T04:04:20Z,-41.6,0.1,171.82,0.1,12.0,0.0,ML,4.2,0.2,6
1552139,1969-08-24T11:47:04Z,-41.95,0.0,171.86,0.1,12.0,0.0,ML,3.8,0.2,8
1552140,1969-08-25T01:29:04Z,-39.77,0.0,174.07,0.1,181.0,9.0,ML,4.1,0.3,4
1552141,1969-08-25T10:07:45Z,-38.65,0.0,175.68,0.0,177.0,7.0,ML,4.8,0.2,4
1552142,1969-08-25T10:34:47Z,-37.63,0.1,176.6,0.1,273.0,17.0,ML,3.9,0.4,4
1552143,1969-08-25T14:40:05Z,-40.59,0.1,176.67,0.1,12.0,0.0,ML,3.5,0.3,7
1552144,1969-08-25T16:24:19Z,-36.95,0.2,177.91,0.1,12.0,0.0,ML,3.7,0.2,7
1552145,1969-08-26T12:53:01Z,-38.31,0.1,176.44,0.1,128.0,15.0,ML,3.9,0.2,5
1552146,1969-08-26T15:00:56Z,-41.99,0.1,171.69,0.1,12.0,0.0,ML,3.7,0.2,8
1552147,1969-08-27T16:46:01Z,-41.64,0.0,171.86,0.1,12.0,0.0,ML,3.7,0.3,8
1552148,1969-08-28T07:27:11Z,-37.42,0.1,177.0,0.1,12.0,0.0,ML,3.5,0.3,7
1552149,1969-08-28T07:44:24Z,-43.16,0.1,170.98,0.1,12.0,0.0,ML,3.6,0.2,8
1552150,1969-08-28T11:18:05Z,-40.07,0.0,176.83,0.1,12.0,0.0,ML,4.0,0.3,9
1552151,1969-08-29T21:57:58Z,-38.26,0.2,176.3,0.2,264.0,14.0,ML,4.0,0.3,6
1552154,1969-08-31T00:36:17Z,-41.85,0.1,174.76,0.1,12.0,0.0,ML,3.8,0.2,10
1552155,1969-08-31T05:33:04Z,-38.09,0.1,176.27,0.1,223.0,8.0,ML,4.2,0.3,6
1552156,1969-08-31T07:11:23Z,-41.7,0.1,171.89,0.1,12.0,0.0,ML,3.8,0.2,9
1552157,1969-08-31T07:57:47Z,-39.25,0.0,176.18,0.0,85.0,7.0,ML,3.7,0.3,5
1552159,1969-09-01T10:08:13Z,-38.14,0.1,176.53,0.1,187.0,9.0,ML,4.2,0.2,7
1552160,1969-09-01T18:10:30Z,-38.15,0.0,176.25,0.0,5.0,0.0,ML,3.3,nan,0
1552161,1969-09-02T06:06:54Z,-39.1,0.1,175.44,0.1,143.0,13.0,ML,3.8,0.2,3
1552163,1969-09-02T15:45:39Z,-37.71,0.1,176.81,0.1,225.0,14.0,ML,4.1,0.3,4
1552164,1969-09-02T17:47:53Z,-38.84,0.1,176.54,0.0,33.0,0.0,ML,4.1,0.2,13
1552165,1969-09-03T13:54:26Z,-38.16,0.1,176.23,0.1,183.0,8.0,ML,3.9,0.3,6
1552166,1969-09-04T05:33:06Z,-40.26,0.1,173.49,0.1,200.0,9.0,ML,4.9,0.2,7
1552167,1969-09-04T15:06:48Z,-39.97,0.0,174.37,0.0,12.0,0.0,ML,3.4,0.2,6
1552168,1969-09-04T18:14:49Z,-38.5,0.0,176.4,0.0,12.0,0.0,ML,3.5,0.2,5
1552170,1969-09-05T09:26:11Z,-41.73,0.0,171.92,0.1,12.0,0.0,ML,4.9,0.2,14
1552171,1969-09-05T12:58:00Z,-36.9,0.0,177.5,0.0,137.0,6.0,ML,4.0,0.2,7
1552172,1969-09-05T14:04:47Z,-39.92,0.0,177.26,0.1,12.0,0.0,ML,4.2,0.3,10
1552173,1969-09-05T14:52:48Z,-40.14,0.0,174.96,0.1,12.0,0.0,ML,4.0,0.3,9
1552174,1969-09-06T02:04:14Z,-38.21,0.0,176.14,0.0,173.0,6.0,ML,4.3,0.2,7
1552175,1969-09-06T05:28:38Z,-41.79,0.0,174.65,0.1,33.0,0.0,ML,4.2,0.3,11
1552176,1969-09-06T08:25:04Z,-38.16,0.0,176.96,0.0,82.0,9.0,ML,3.9,0.2,7
1552177,1969-09-07T11:26:36Z,-41.27,0.0,174.22,0.0,12.0,0.0,ML,3.6,0.2,6
1552178,1969-09-07T18:15:18Z,-40.91,0.0,176.72,0.1,12.0,0.0,ML,4.0,0.2,9
1552179,1969-09-08T02:37:26Z,-41.62,0.0,174.04,0.0,12.0,0.0,ML,3.8,0.3,7
1552180,1969-09-08T08:04:23Z,-40.36,0.0,173.46,0.0,202.0,6.0,ML,4.7,0.2,7
1552181,1969-09-08T14:02:06Z,-37.13,0.1,176.84,0.1,242.0,13.0,ML,4.3,0.2,7
1552182,1969-09-08T22:35:38Z,-38.13,0.1,175.89,0.1,212.0,8.0,ML,4.4,0.2,7
1552183,1969-09-09T05:51:28Z,-40.88,0.0,176.8,0.0,12.0,0.0,ML,4.8,0.2,14
1552184,1969-09-09T08:47:32Z,-40.97,0.0,176.84,0.1,12.0,0.0,ML,3.7,0.2,7
1552185,1969-09-09T15:44:01Z,-40.93,0.0,176.76,0.1,12.0,0.0,ML,3.7,0.2,9
1552186,1969-09-09T16:25:55Z,-41.05,0.0,176.86,0.0,12.0,0.0,ML,4.0,0.2,11
1552187,1969-09-09T17:01:26Z,-40.85,0.0,176.89,0.0,12.0,0.0,ML,4.2,0.2,12
1552188,1969-09-09T20:25:48Z,-41.01,0.0,176.77,0.1,12.0,0.0,ML,3.9,0.1,9
1552189,1969-09-10T12:43:14Z,-37.22,0.1,176.91,0.1,245.0,13.0,ML,4.3,0.2,5
1552190,1969-09-10T18:31:02Z,-37.15,0.1,177.13,0.1,221.0,8.0,ML,4.6,0.2,5
1552191,1969-09-10T19:23:57Z,-40.71,0.0,176.88,0.1,12.0,0.0,ML,4.5,0.2,11
1552192,1969-09-10T19:58:39Z,-40.7,0.0,176.87,0.0,12.0,0.0,ML,4.7,0.3,13
1552193,1969-09-10T23:09:22Z,-40.79,0.0,176.79,0.0,12.0,0.0,ML,4.3,0.2,10
1552194,1969-09-11T00:56:43Z,-39.55,0.0,175.65,0.0,12.0,0.0,ML,3.9,0.4,10
1552195,1969-09-11T08:10:17Z,-40.89,0.0,177.0,0.1,12.0,0.0,ML,3.7,0.2,7
1552196,1969-09-11T10:36:08Z,-41.03,0.0,176.77,0.1,12.0,0.0,ML,4.3,0.3,11
1552197,1969-09-11T12:58:10Z,-40.84,0.0,176.85,0.0,12.0,0.0,ML,3.8,0.2,9
1552198,1969-09-12T09:08:53Z,-41.02,0.0,176.62,0.0,12.0,0.0,ML,4.0,0.2,10
1552199,1969-09-12T13:20:11Z,-38.64,0.0,176.61,0.0,78.0,10.0,ML,4.0,0.2,6
1552200,1969-09-12T16:08:19Z,-40.51,0.0,174.47,0.0,33.0,0.0,ML,3.7,0.2,8
1552201,1969-09-13T05:13:48Z,-38.13,0.1,176.34,0.1,170.0,10.0,ML,4.0,0.5,5
1552202,1969-09-13T06:27:58Z,-40.66,0.0,176.95,0.0,12.0,0.0,ML,3.7,0.2,7
1552203,1969-09-13T23:09:44Z,-40.05,0.0,174.94,0.0,33.0,0.0,ML,4.2,0.3,12
1552204,1969-09-14T01:17:38Z,-39.24,0.0,175.06,0.0,33.0,0.0,ML,3.9,0.3,8
1552205,1969-09-15T00:49:17Z,-44.42,0.1,167.26,0.1,12.0,0.0,ML,4.0,0.2,2
1552206,1969-09-15T06:00:33Z,-40.26,0.0,174.33,0.1,33.0,0.0,ML,4.1,0.2,10
1552207,1969-09-15T09:42:59Z,-38.32,0.1,175.82,0.1,184.0,9.0,ML,3.9,0.2,5
1552208,1969-09-15T21:28:54Z,-41.74,0.1,172.08,0.1,12.0,0.0,ML,3.6,0.2,6
1552209,1969-09-16T06:08:08Z,-38.74,0.0,176.21,0.0,104.0,6.0,ML,4.5,0.2,7
1552211,1969-09-16T09:50:19Z,-41.21,0.1,176.54,0.1,12.0,0.0,ML,3.6,0.1,7
1552212,1969-09-16T11:43:46Z,-45.14,0.1,167.7,0.1,120.0,11.0,ML,3.6,0.3,5
1552213,1969-09-16T12:23:10Z,-45.13,0.0,167.73,0.1,112.0,8.0,ML,3.8,0.2,4
1552214,1969-09-16T21:02:23Z,-40.08,0.0,175.23,0.1,33.0,0.0,ML,3.5,0.2,4
1552216,1969-09-17T05:12:20Z,-36.42,0.1,177.78,0.1,237.0,11.0,ML,4.4,0.2,6
1552217,1969-09-17T13:01:31Z,-45.08,0.0,169.16,0.0,12.0,0.0,ML,3.4,0.3,5
1552218,1969-09-17T13:07:15Z,-35.25,0.2,178.05,0.3,266.0,27.0,ML,4.1,0.2,5
1552219,1969-09-17T13:11:48Z,-37.78,0.0,177.53,0.0,64.0,14.0,ML,4.0,0.2,7
1552220,1969-09-17T18:21:13Z,-40.46,0.0,174.43,0.0,12.0,0.0,ML,4.3,0.2,13
1552221,1969-09-17T22:08:49Z,-40.46,0.0,174.48,0.1,12.0,0.0,ML,4.1,0.2,11
1552222,1969-09-18T05:18:19Z,-38.37,0.1,176.28,0.1,155.0,17.0,ML,3.6,0.5,5
1552223,1969-09-18T18:09:36Z,-38.56,0.0,176.9,0.0,47.0,11.0,ML,3.6,0.2,7
1552225,1969-09-18T19:56:36Z,-39.28,0.0,175.05,0.1,212.0,4.0,ML,3.9,0.1,4
1552226,1969-09-18T20:05:31Z,-44.98,0.0,167.67,0.1,77.0,8.0,ML,3.3,0.3,5
1552227,1969-09-18T23:14:36Z,-40.08,0.0,175.05,0.0,33.0,0.0,ML,3.3,0.2,4
1552228,1969-09-19T00:25:26Z,-35.54,0.0,179.57,0.1,12.0,0.0,ML,4.7,0.2,9
1552231,1969-09-20T04:31:42Z,-38.4,0.0,175.55,0.1,197.0,7.0,ML,3.7,0.2,5
1552234,1969-09-20T21:02:34Z,-45.35,0.0,167.03,0.1,86.0,12.0,ML,4.2,0.2,7
1552235,1969-09-21T01:00:02Z,-40.86,0.0,175.86,0.0,12.0,0.0,ML,3.5,0.2,6
1552236,1969-09-21T01:58:24Z,-40.42,0.0,174.25,0.1,33.0,0.0,ML,3.7,0.2,9
1552238,1969-09-21T16:50:50Z,-38.84,0.0,178.58,0.1,12.0,0.0,ML,3.9,0.3,6
1552239,1969-09-22T04:56:49Z,-42.04,0.0,171.69,0.1,12.0,0.0,ML,4.6,0.2,13
1552240,1969-09-22T07:20:53Z,-39.72,0.0,174.07,0.1,138.0,6.0,ML,4.0,0.3,5
1552241,1969-09-22T11:49:50Z,-41.07,0.0,175.45,0.1,12.0,0.0,ML,2.7,0.4,3
1552242,1969-09-22T13:20:44Z,-44.19,0.0,167.63,0.1,12.0,0.0,ML,3.2,0.3,4
1552243,1969-09-22T13:25:48Z,-39.68,0.1,177.86,0.1,12.0,0.0,ML,3.7,0.4,6
1552244,1969-09-22T22:44:01Z,-41.64,0.1,172.39,0.1,12.0,0.0,ML,3.6,0.1,7
1552245,1969-09-23T01:52:26Z,-38.2,0.1,176.14,0.1,174.0,8.0,ML,3.7,0.3,5
1552246,1969-09-23T18:49:07Z,-38.09,0.0,175.99,0.0,201.0,3.0,ML,4.1,0.1,6
1552247,1969-09-24T07:30:32Z,-39.15,0.0,177.6,0.0,33.0,0.0,ML,3.3,0.4,3
1552249,1969-09-25T06:46:57Z,-39.66,0.0,176.79,0.0,33.0,0.0,ML,4.0,0.4,12
1552250,1969-09-25T12:00:36Z,-37.68,0.1,179.81,0.1,84.0,18.0,ML,5.0,0.2,8
1552251,1969-09-25T18:22:13Z,-35.95,0.1,179.54,0.2,12.0,0.0,ML,4.3,0.3,9
1552252,1969-09-26T04:31:14Z,-38.75,0.0,176.1,0.0,5.0,0.0,ML,2.5,nan,0
1552253,1969-09-27T05:06:38Z,-38.29,0.0,178.08,0.0,12.0,0.0,ML,3.6,0.2,6
1552255,1969-09-28T02:43:12Z,-45.19,0.0,167.27,0.1,33.0,0.0,ML,3.4,0.2,5
1552256,1969-09-28T04:05:33Z,-45.16,0.0,167.19,0.1,33.0,0.0,ML,3.7,0.4,5
1552257,1969-09-28T10:04:00Z,-36.48,0.0,179.51,0.1,33.0,0.0,ML,4.9,0.3,13
1552258,1969-09-28T20:04:44Z,-37.99,0.0,176.57,0.0,162.0,5.0,ML,4.2,0.3,7
1552259,1969-09-29T03:33:31Z,-37.94,0.1,176.34,0.0,215.0,6.0,ML,4.5,0.3,7
1552260,1969-09-29T11:09:22Z,-37.25,0.3,177.42,0.5,272.0,29.0,ML,3.7,0.4,4
1552261,1969-09-29T20:43:10Z,-40.77,0.0,173.47,0.0,33.0,0.0,ML,3.9,0.3,11
1552262,1969-09-30T09:43:45Z,-36.99,0.3,176.47,0.3,265.0,37.0,ML,3.9,0.2,4
1552264,1969-10-01T11:58:34Z,-40.49,0.0,177.14,0.1,12.0,0.0,ML,3.5,0.4,9
1552265,1969-10-02T02:01:01Z,-45.2,0.1,167.51,0.1,130.0,12.0,ML,3.5,0.3,4
1552266,1969-10-02T13:30:56Z,-38.51,0.0,175.74,0.1,189.0,9.0,ML,3.6,0.2,5
1552267,1969-10-02T18:50:54Z,-41.12,0.0,172.81,0.0,12.0,0.0,ML,4.1,0.2,8
1552269,1969-10-03T12:58:05Z,-38.19,0.0,176.0,0.0,188.0,7.0,ML,3.7,0.2,5
1552270,1969-10-03T15:22:33Z,-41.68,0.1,171.94,0.1,12.0,0.0,ML,3.9,0.2,9
1552272,1969-10-06T06:21:40Z,-38.7,0.0,175.76,0.1,147.0,11.0,ML,3.6,0.3,3
1552273,1969-10-07T12:00:24Z,-45.0,0.0,167.74,0.1,93.0,5.0,ML,3.8,0.1,7
1552274,1969-10-08T16:04:56Z,-39.73,0.0,174.08,0.0,197.0,5.0,ML,3.7,0.2,4
1552275,1969-10-08T18:36:45Z,-41.05,0.0,177.8,0.1,12.0,0.0,ML,3.9,0.2,8
1552276,1969-10-09T17:56:34Z,-41.86,0.0,171.72,0.0,12.0,0.0,ML,3.7,0.2,7
1552277,1969-10-10T02:03:54Z,-37.2,0.0,176.56,0.1,443.0,4.0,ML,4.7,0.2,4
1552278,1969-10-10T05:41:07Z,-43.81,0.0,170.3,0.1,12.0,0.0,ML,3.3,0.2,4
1552279,1969-10-10T05:44:59Z,-38.77,0.0,175.92,0.0,129.0,12.0,ML,4.1,0.3,4
1552280,1969-10-10T15:20:40Z,-38.71,0.0,176.3,0.0,88.0,6.0,ML,3.5,0.2,4
1552281,1969-10-11T17:22:44Z,-37.25,0.1,176.79,0.1,242.0,6.0,ML,4.7,0.2,5
1552282,1969-10-12T13:28:50Z,-39.93,0.0,174.4,0.0,12.0,0.0,ML,3.9,0.2,10
1552283,1969-10-12T23:53:26Z,-37.36,0.0,178.31,0.0,116.0,6.0,ML,4.0,0.2,5
1552284,1969-10-13T03:30:41Z,-43.35,0.0,170.74,0.1,12.0,0.0,ML,3.0,0.5,4
1552285,1969-10-13T03:45:50Z,-45.21,0.0,166.78,0.1,12.0,0.0,ML,3.6,0.2,4
1552286,1969-10-13T21:30:30Z,-44.8,0.0,167.42,0.1,33.0,0.0,ML,3.7,0.2,6
1552287,1969-10-14T10:35:05Z,-40.58,0.0,174.19,0.0,12.0,0.0,ML,3.6,0.2,8
1552288,1969-10-14T11:01:25Z,-37.89,0.1,176.07,0.1,204.0,10.0,ML,4.2,0.2,4
1552289,1969-10-14T21:29:40Z,-39.25,0.0,174.85,0.0,12.0,0.0,ML,4.3,0.3,14
1552290,1969-10-15T03:17:23Z,-40.91,0.0,175.3,0.1,12.0,0.0,ML,4.0,0.2,8
1552291,1969-10-15T07:15:30Z,-39.97,0.0,174.39,0.0,120.0,6.0,ML,3.7,0.2,3
1552292,1969-10-15T12:01:36Z,-37.59,0.0,176.54,0.0,194.0,2.0,ML,4.2,0.2,4
1552293,1969-10-16T01:42:03Z,-38.76,0.0,176.47,0.0,12.0,0.0,ML,3.2,0.4,3
1552294,1969-10-16T12:32:42Z,-44.84,0.0,167.51,0.1,12.0,0.0,ML,3.6,0.2,4
1552295,1969-10-16T16:25:35Z,-41.11,0.0,177.73,0.0,12.0,0.0,ML,3.9,0.2,9
1552296,1969-10-17T02:59:20Z,-38.96,0.0,175.52,0.1,163.0,8.0,ML,3.7,0.2,4
1552297,1969-10-17T16:24:46Z,-38.85,0.0,175.22,0.1,216.0,6.0,ML,5.7,0.2,6
1552298,1969-10-17T18:00:27Z,-46.38,0.1,166.38,0.1,12.0,0.0,ML,4.3,0.2,6
1552299,1969-10-18T12:53:45Z,-46.8,0.0,169.39,0.0,12.0,0.0,ML,3.7,0.3,7
1552300,1969-10-19T08:43:37Z,-42.04,0.1,172.01,0.1,12.0,0.0,ML,3.8,0.1,8
1552301,1969-10-19T09:05:07Z,-41.36,0.1,172.83,0.1,138.0,17.0,ML,3.7,0.2,4
