PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount
1546451,1961-03-26T09:31:37Z,-37.58,0.1,178.48,0.1,12.0,0.0,ML,4.2,0.4,5
1546452,1961-04-02T19:32:33Z,-39.69,0.0,174.91,0.1,12.0,0.0,ML,3.7,0.3,2
1546453,1961-04-05T04:02:38Z,-40.77,0.0,174.48,0.0,12.0,0.0,ML,3.4,0.6,3
1546454,1961-04-06T07:12:15Z,-40.36,0.0,174.39,0.1,33.0,0.0,ML,5.2,0.5,5
1546455,1961-04-06T19:33:20Z,-36.98,0.1,177.99,0.3,255.0,15.0,ML,4.2,0.1,2
1546456,1961-04-06T21:58:19Z,-41.55,0.1,175.36,0.1,12.0,0.0,ML,4.0,0.1,3
1546457,1961-04-08T23:51:56Z,-38.48,0.1,176.03,0.1,175.0,17.0,ML,4.0,nan,2
1546460,1961-04-09T16:36:22Z,-40.47,0.1,176.52,0.2,12.0,0.0,ML,4.0,0.2,3
1546461,1961-04-10T17:25:06Z,-40.12,0.0,174.14,0.1,128.0,13.0,ML,3.3,nan,1
1546462,1961-04-11T00:11:43Z,-38.3,0.1,176.54,0.1,169.0,13.0,ML,4.0,0.2,2
1546463,1961-04-11T08:08:49Z,-39.12,0.1,174.8,0.1,219.0,14.0,ML,4.2,0.1,2
1546464,1961-04-11T19:24:33Z,-39.37,0.0,174.13,0.1,228.0,11.0,ML,4.2,nan,1
1546465,1961-04-13T09:46:39Z,-38.21,0.0,175.87,0.1,186.0,8.0,ML,3.9,nan,1
1546466,1961-04-13T22:06:57Z,-37.22,0.1,177.26,0.2,167.0,14.0,ML,4.0,0.2,2
1546467,1961-04-14T07:15:48Z,-36.46,0.2,177.79,0.4,33.0,0.0,ML,3.9,0.1,1
1546468,1961-04-15T04:10:02Z,-38.89,0.1,175.14,0.1,203.0,12.0,ML,4.6,0.2,1
1546469,1961-04-15T09:27:06Z,-42.79,0.1,178.1,0.1,33.0,0.0,ML,4.7,0.4,2
1546470,1961-04-15T09:27:14Z,-42.93,0.2,178.17,0.1,33.0,0.0,ML,5.0,nan,1
1546472,1961-04-16T02:51:33Z,-37.67,0.2,177.26,0.3,116.0,28.0,ML,3.9,0.3,2
1546475,1961-04-18T02:13:04Z,-34.49,0.3,177.6,1.3,33.0,0.0,ML,4.7,0.7,2
1546499,1961-04-18T10:06:53Z,-41.06,0.0,174.85,0.1,33.0,0.0,ML,3.6,nan,1
1546525,1961-04-18T22:18:32Z,-40.22,0.1,173.89,0.1,12.0,0.0,ML,3.5,0.4,5
1546594,1961-04-19T19:49:12Z,-37.39,0.3,177.83,0.6,128.0,58.0,ML,3.9,nan,1
1546595,1961-04-19T20:54:59Z,-43.1,0.1,170.78,0.2,33.0,0.0,ML,3.9,0.1,1
1546596,1961-04-20T03:47:41Z,-36.18,0.0,179.54,0.1,12.0,0.0,ML,5.0,0.3,6
1546598,1961-04-20T10:57:04Z,-40.01,0.0,174.24,0.0,33.0,0.0,ML,4.5,0.3,6
1546603,1961-04-23T21:31:21Z,-37.69,0.2,176.41,0.4,161.0,32.0,ML,3.9,nan,0
1546619,1961-04-26T09:55:53Z,-36.4,0.1,178.06,0.2,12.0,0.0,ML,4.8,0.8,3
1546620,1961-04-26T10:20:13Z,-37.08,0.1,177.92,0.3,33.0,0.0,ML,4.3,0.3,2
1546623,1961-04-26T22:26:36Z,-39.48,0.0,175.45,0.1,12.0,0.0,ML,3.5,0.1,1
1546624,1961-04-30T00:52:20Z,-37.74,0.2,177.11,0.2,33.0,0.0,ML,3.4,0.2,2
1546625,1961-04-30T09:19:14Z,-37.41,0.1,176.66,0.2,245.0,12.0,ML,4.4,0.4,2
1546626,1961-04-30T12:17:39Z,-43.36,0.1,171.39,0.1,12.0,0.0,ML,3.8,0.3,5
1546627,1961-04-30T15:04:13Z,-41.52,0.1,171.9,0.1,12.0,0.0,ML,3.7,0.4,5
1546628,1961-05-01T08:04:26Z,-44.33,0.1,167.9,0.5,12.0,0.0,ML,4.3,0.4,3
1546629,1961-05-02T06:57:17Z,-38.6,0.1,175.66,0.1,176.0,9.0,ML,4.2,0.2,1
1546630,1961-05-05T03:44:20Z,-41.21,0.1,172.4,0.1,12.0,0.0,ML,4.6,0.2,4
1546631,1961-05-07T11:53:14Z,-37.04,0.2,176.87,0.3,286.0,27.0,ML,3.9,0.4,1
1546632,1961-05-10T07:43:09Z,-39.49,0.1,174.8,0.1,111.0,17.0,ML,4.0,0.3,2
1546633,1961-05-12T09:37:07Z,-41.2,0.1,173.9,0.1,12.0,0.0,ML,3.7,0.3,5
1546634,1961-05-12T14:46:30Z,-38.31,0.1,179.16,0.2,12.0,0.0,ML,4.1,0.3,5
1546635,1961-05-12T15:26:17Z,-39.11,0.1,176.03,0.1,12.0,0.0,ML,4.4,0.2,6
1546636,1961-05-13T22:46:58Z,-37.29,0.1,177.16,0.2,206.0,21.0,ML,4.4,nan,2
1546637,1961-05-14T00:12:37Z,-40.44,0.1,176.16,0.1,33.0,0.0,ML,5.5,0.2,3
1546638,1961-05-15T15:49:55Z,-40.57,0.1,176.5,0.3,12.0,0.0,ML,4.1,0.2,3
1546639,1961-05-21T05:15:42Z,-41.72,0.1,174.98,0.1,12.0,0.0,ML,3.7,0.2,3
1546640,1961-05-24T21:57:47Z,-36.87,0.2,176.54,0.4,239.0,23.0,ML,4.7,0.1,2
1546641,1961-05-25T16:05:54Z,-38.25,0.1,175.98,0.1,182.0,8.0,ML,4.3,0.1,2
1546642,1961-06-01T03:10:54Z,-38.62,0.0,175.92,0.0,160.0,5.0,ML,4.1,nan,1
1546643,1961-06-03T00:37:12Z,-38.7,0.0,178.0,0.0,12.0,0.0,ML,3.4,0.1,2
1546645,1961-06-07T12:28:37Z,-41.05,0.1,172.49,0.2,12.0,0.0,ML,4.8,0.2,5
1546646,1961-06-07T15:29:28Z,-41.06,0.0,174.59,0.0,12.0,0.0,ML,4.4,0.3,5
1546647,1961-06-11T00:46:25Z,-40.8,0.2,173.35,0.1,33.0,0.0,ML,3.4,0.7,3
1546649,1961-06-14T17:23:48Z,-40.11,0.0,175.25,0.1,12.0,0.0,ML,4.5,0.3,4
1546650,1961-06-15T04:21:40Z,-37.55,0.1,176.88,0.1,277.0,5.0,ML,4.3,nan,2
1546651,1961-06-15T10:57:41Z,-36.16,0.1,177.79,0.3,290.0,22.0,ML,4.5,0.1,2
1546652,1961-06-16T06:25:06Z,-37.73,0.1,179.38,0.1,33.0,0.0,ML,5.0,0.3,7
1546653,1961-06-16T11:05:00Z,-41.7,0.0,172.1,0.0,33.0,0.0,ML,2.9,0.4,2
1546655,1961-06-21T21:22:14Z,-40.64,0.1,177.19,0.3,12.0,0.0,ML,4.1,0.3,6
1546656,1961-06-23T04:46:32Z,-41.23,0.1,172.29,0.1,12.0,0.0,ML,4.7,0.3,6
1546657,1961-06-25T12:53:58Z,-38.46,0.1,175.75,0.1,155.0,12.0,ML,4.8,nan,1
1546659,1961-06-27T13:00:53Z,-41.06,0.0,174.67,0.1,12.0,0.0,ML,4.2,0.2,4
