PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mb,Mb_Uncertainty,Mb_StationCount,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,Mw,Mw_Uncertainty,Mw_StationCount,Md,Md_Uncertainty,Md_StationCount
1685947,1982-07-24T19:17:12Z,-40.91,0.0,175.87,0.0,40.0,4.0,ML,,,,,,,2.2,0.1,4,,,,,,
1685948,1982-07-24T19:27:14Z,-40.87,0.0,175.14,0.0,30.0,1.0,ML,,,,,,,2.8,0.2,2,,,,2.3,nan,2
1685949,1982-07-24T22:14:29Z,-41.85,0.0,174.22,0.0,20.0,1.0,ML,,,,,,,2.8,0.1,4,,,,,,
1685950,1982-07-24T22:16:03Z,-41.2,0.0,174.57,0.0,35.0,0.0,ML,,,,,,,2.6,0.1,4,,,,,,
1685951,1982-07-25T14:03:12Z,-41.27,0.0,175.21,0.0,14.0,1.0,ML,,,,,,,1.5,0.2,7,,,,,,
1685952,1982-07-25T17:09:36Z,-40.88,0.0,174.73,0.0,12.0,1.0,ML,,,,,,,1.8,0.2,6,,,,,,
1563136,1982-07-25T17:18:31Z,-38.5,0.1,175.75,0.1,190.0,11.0,ML,,,,,,,3.8,0.3,6,,,,,,
1563137,1982-07-25T20:26:54Z,-44.56,0.0,168.27,0.0,5.0,0.0,ML,,,,,,,4.4,0.3,5,,,,,,
1685953,1982-07-25T22:03:00Z,-41.98,0.0,174.44,0.0,33.0,2.0,ML,,,,,,,2.5,0.2,7,,,,,,
1685954,1982-07-26T00:15:05Z,-40.55,0.1,174.61,0.0,26.0,4.0,ML,,,,,,,2.1,0.2,5,,,,,,
1685955,1982-07-26T02:18:52Z,-40.98,0.0,175.34,0.0,22.0,1.0,ML,,,,,,,2.0,0.2,4,,,,,,
1685956,1982-07-26T04:53:54Z,-41.69,0.0,174.53,0.0,33.0,1.0,ML,,,,,,,2.2,0.2,9,,,,,,
1685957,1982-07-26T09:48:13Z,-41.67,0.0,173.8,0.0,12.0,1.0,ML,,,,,,,2.3,0.1,6,,,,,,
1563138,1982-07-26T10:20:27Z,-41.43,0.0,178.25,0.1,33.0,0.0,ML,,,,,,,4.2,0.3,8,,,,,,
1685958,1982-07-26T16:59:53Z,-40.57,0.0,174.28,0.0,39.0,7.0,ML,,,,,,,2.2,0.1,6,,,,,,
1563139,1982-07-26T20:54:34Z,-36.28,0.1,179.32,0.1,33.0,0.0,ML,,,,,,,4.5,0.3,5,,,,,,
1685959,1982-07-26T22:28:28Z,-40.83,0.0,175.27,0.0,36.0,0.0,ML,,,,,,,1.8,0.3,3,,,,,,
1685960,1982-07-26T22:48:28Z,-40.83,0.0,175.27,0.0,38.0,0.0,ML,,,,,,,1.9,0.2,4,,,,,,
1685962,1982-07-26T22:53:45Z,-40.83,0.0,175.28,0.0,34.0,2.0,ML,,,,,,,2.0,0.2,5,,,,,,
1685963,1982-07-27T07:32:04Z,-41.78,0.0,174.55,0.0,37.0,6.0,ML,,,,,,,2.2,0.1,5,,,,,,
1563140,1982-07-27T15:29:43Z,-38.15,0.0,176.25,0.0,5.0,0.0,ML,,,,,,,2.1,nan,1,,,,,,
1685964,1982-07-27T16:13:04Z,-41.38,0.0,174.92,0.0,14.0,0.0,ML,,,,,,,1.6,0.2,6,,,,,,
1685965,1982-07-27T20:01:49Z,-40.98,0.0,174.77,0.0,52.0,0.0,ML,,,,,,,1.6,0.3,3,,,,,,
1685966,1982-07-27T21:07:44Z,-41.02,0.0,174.67,0.0,39.0,2.0,ML,,,,,,,2.0,0.2,7,,,,,,
1685967,1982-07-28T03:51:49Z,-40.88,0.0,175.18,0.0,31.0,2.0,ML,,,,,,,2.1,0.1,6,,,,,,
1563141,1982-07-28T04:14:55Z,-45.1,0.0,167.61,0.1,72.0,8.0,ML,,,,,,,3.4,0.4,4,,,,,,
1685968,1982-07-28T04:35:11Z,-41.7,0.0,174.19,0.0,16.0,2.0,ML,,,,,,,2.3,0.2,5,,,,,,
1584362,1982-07-28T07:14:11Z,-43.73,0.0,169.65,0.0,2.0,0.0,ML,,,,,,,2.7,0.1,3,,,,,,
1563142,1982-07-28T10:01:33Z,-38.05,0.0,176.03,0.1,207.0,5.0,ML,,,,,,,4.1,0.2,6,,,,,,
1685969,1982-07-28T13:30:21Z,-41.09,0.0,175.72,0.0,24.0,2.0,ML,,,,,,,2.0,0.1,4,,,,,,
1563143,1982-07-28T13:40:15Z,-46.67,0.0,165.1,0.1,33.0,0.0,ML,,,,,,,4.6,0.3,8,,,,,,
1685970,1982-07-28T14:51:43Z,-40.56,0.0,175.52,0.0,31.0,1.0,ML,,,,,,,3.0,0.1,3,,,,2.7,nan,1
1685971,1982-07-28T17:30:54Z,-41.22,0.0,174.22,0.0,39.0,2.0,ML,,,,,,,2.2,0.2,5,,,,,,
1584363,1982-07-28T23:52:59Z,-44.01,0.0,170.0,0.0,2.0,1.0,ML,,,,,,,2.3,0.1,5,,,,,,
1563144,1982-07-29T01:18:52Z,-39.13,0.0,174.61,0.0,25.0,4.0,ML,,,,,,,4.5,0.3,9,,,,,,
1563146,1982-07-29T11:51:45Z,-37.81,0.1,178.58,0.1,46.0,13.0,ML,,,,,,,3.7,0.3,3,,,,,,
1563147,1982-07-29T12:57:51Z,-39.17,0.0,175.23,0.1,160.0,6.0,ML,,,,,,,3.5,0.2,4,,,,,,
1685972,1982-07-29T17:34:11Z,-40.99,0.0,174.77,0.0,32.0,1.0,ML,,,,,,,1.9,0.1,6,,,,,,
1685973,1982-07-30T03:30:13Z,-41.47,0.0,174.4,0.0,62.0,1.0,ML,,,,,,,2.7,0.2,5,,,,,,
1685974,1982-07-30T12:26:42Z,-41.72,0.0,174.18,0.0,14.0,2.0,ML,,,,,,,2.6,0.2,4,,,,,,
1685975,1982-07-30T16:54:53Z,-41.73,0.0,174.18,0.0,14.0,1.0,ML,,,,,,,2.5,nan,1,,,,2.9,0.1,5
1584364,1982-07-30T23:38:33Z,-43.9,0.0,169.69,0.0,2.0,0.0,ML,,,,,,,1.9,0.1,3,,,,,,
1685976,1982-07-31T00:06:14Z,-41.13,0.0,174.35,0.0,39.0,4.0,ML,,,,,,,2.2,0.1,4,,,,,,
1685977,1982-07-31T00:36:31Z,-41.27,0.0,175.23,0.0,24.0,1.0,ML,,,,,,,1.9,0.1,5,,,,,,
1563149,1982-07-31T01:41:25Z,-38.51,0.1,175.79,0.1,185.0,12.0,ML,,,,,,,3.5,0.2,5,,,,,,
1584365,1982-07-31T03:21:38Z,-43.9,0.0,169.68,0.0,2.0,0.0,ML,,,,,,,1.8,0.3,4,,,,,,
1563150,1982-07-31T03:39:19Z,-39.97,0.0,176.92,0.1,12.0,0.0,ML,,,,,,,3.6,0.2,8,,,,,,
1563151,1982-07-31T04:41:48Z,-38.01,0.0,177.81,0.0,12.0,0.0,ML,,,,,,,3.1,0.2,4,,,,,,
1584366,1982-07-31T05:33:03Z,-43.65,0.0,170.56,0.0,3.0,0.0,ML,,,,,,,2.0,0.3,2,,,,,,
1685978,1982-07-31T06:01:05Z,-41.81,0.0,174.79,0.0,27.0,2.0,ML,,,,,,,2.6,0.2,6,,,,,,
1685979,1982-07-31T08:52:16Z,-41.19,0.0,174.57,0.0,34.0,0.0,ML,,,,,,,2.1,0.1,5,,,,,,
1685980,1982-07-31T11:31:10Z,-40.53,0.1,174.96,0.0,27.0,4.0,ML,,,,,,,2.7,nan,1,,,,2.6,0.2,3
1685981,1982-07-31T15:19:47Z,-41.06,0.0,175.59,0.0,11.0,1.0,ML,,,,,,,1.9,0.1,3,,,,,,
1685982,1982-07-31T15:46:57Z,-41.17,0.1,175.07,0.0,21.0,5.0,ML,,,,,,,1.5,0.3,3,,,,,,
1563152,1982-07-31T16:07:07Z,-38.8,0.0,176.1,0.0,118.0,7.0,ML,,,,,,,3.7,0.3,5,,,,,,
1563153,1982-07-31T21:23:39Z,-41.14,0.0,173.31,0.0,93.0,5.0,ML,,,,,,,3.4,0.3,3,,,,,,
1685983,1982-08-01T01:08:26Z,-41.25,0.0,173.79,0.0,77.0,2.0,ML,,,,,,,3.0,nan,1,,,,2.6,0.1,3
1685984,1982-08-01T09:30:12Z,-40.65,0.1,174.9,0.0,15.0,2.0,ML,,,,,,,2.0,0.2,4,,,,,,
1563154,1982-08-01T11:04:30Z,-37.87,0.0,-179.68,0.1,33.0,0.0,ML,,,,,,,4.3,0.2,8,,,,,,
1685985,1982-08-01T15:25:19Z,-41.28,0.0,175.19,0.0,26.0,5.0,ML,,,,,,,1.8,0.1,5,,,,,,
1563155,1982-08-01T15:26:39Z,-38.89,0.0,177.1,0.0,33.0,0.0,ML,,,,,,,3.7,0.3,4,,,,,,
1563156,1982-08-01T16:52:38Z,-39.61,0.0,179.71,0.1,33.0,0.0,ML,,,,,,,4.2,0.2,6,,,,,,
1685986,1982-08-01T21:15:04Z,-41.57,0.0,173.98,0.0,41.0,4.0,ML,,,,,,,3.5,0.1,2,,,,3.7,nan,2
1685987,1982-08-02T00:44:59Z,-41.37,0.0,175.13,0.0,31.0,3.0,ML,,,,,,,1.7,0.2,4,,,,,,
1685988,1982-08-02T07:26:19Z,-40.48,0.0,174.84,0.0,25.0,2.0,ML,,,,,,,2.2,0.3,3,,,,,,
1563157,1982-08-02T14:16:08Z,-41.32,0.1,172.8,0.1,134.0,16.0,ML,,,,,,,4.7,0.3,6,,,,,,
1685989,1982-08-03T07:14:04Z,-40.77,0.0,174.85,0.0,36.0,1.0,ML,,,,,,,1.9,0.2,6,,,,,,
1685990,1982-08-03T16:41:47Z,-41.39,0.1,173.77,0.1,57.0,6.0,ML,,,,,,,2.2,0.3,4,,,,,,
1584367,1982-08-04T08:37:47Z,-44.46,0.0,169.96,0.0,4.0,1.0,ML,,,,,,,1.9,0.2,5,,,,,,
1563158,1982-08-04T09:08:09Z,-38.49,0.0,175.99,0.1,163.0,7.0,ML,,,,,,,3.5,0.4,5,,,,,,
1685991,1982-08-04T15:52:03Z,-41.27,0.0,175.28,0.0,31.0,1.0,ML,,,,,,,2.3,0.4,4,,,,,,
1685992,1982-08-04T16:27:58Z,-41.41,0.0,174.47,0.0,5.0,0.0,ML,,,,,,,1.8,0.2,8,,,,,,
1685993,1982-08-04T18:43:55Z,-40.99,0.0,174.52,0.0,43.0,2.0,ML,,,,,,,2.3,0.1,4,,,,,,
1685994,1982-08-04T19:22:25Z,-41.0,0.0,175.34,0.0,12.0,1.0,ML,,,,,,,1.7,0.1,3,,,,,,
1685995,1982-08-04T20:15:30Z,-40.63,0.1,174.27,0.1,45.0,3.0,ML,,,,,,,2.5,0.1,5,,,,,,
1563159,1982-08-04T22:03:51Z,-38.99,0.0,174.9,0.1,219.0,8.0,ML,,,,,,,4.1,0.3,5,,,,,,
1685996,1982-08-05T00:05:25Z,-40.98,0.0,175.42,0.0,27.0,0.0,ML,,,,,,,2.4,0.1,3,,,,,,
1685997,1982-08-05T01:27:42Z,-41.57,0.0,174.7,0.0,30.0,0.0,ML,,,,,,,1.9,0.2,6,,,,,,
1563160,1982-08-05T03:08:54Z,-37.17,0.1,176.66,0.1,182.0,12.0,ML,,,,,,,4.2,0.3,7,,,,,,
1685998,1982-08-05T16:20:50Z,-41.17,0.0,174.98,0.0,6.0,0.0,ML,,,,,,,1.2,0.1,5,,,,,,
1685999,1982-08-05T18:24:09Z,-40.66,0.0,175.07,0.0,34.0,1.0,ML,,,,,,,1.8,0.2,4,,,,,,
1686000,1982-08-05T22:53:45Z,-41.01,0.0,174.86,0.0,28.0,1.0,ML,,,,,,,2.3,0.2,4,,,,,,
1686001,1982-08-06T05:29:24Z,-40.86,0.0,174.72,0.0,18.0,1.0,ML,,,,,,,1.5,0.1,5,,,,,,
1563161,1982-08-06T06:44:10Z,-38.25,0.1,175.93,0.1,185.0,11.0,ML,,,,,,,3.5,0.3,4,,,,,,
1563162,1982-08-06T06:48:40Z,-37.57,0.0,177.09,0.0,0.0,0.0,ML,,,,,,,3.2,0.3,5,,,,,,
1563163,1982-08-06T07:35:07Z,-46.1,0.1,167.85,0.0,24.0,3.0,ML,,,,,,,3.5,0.2,2,,,,,,
1686002,1982-08-06T07:45:17Z,-41.16,0.0,174.96,0.0,7.0,1.0,ML,,,,,,,1.8,0.2,5,,,,,,
1563164,1982-08-06T08:40:26Z,-38.13,0.1,176.14,0.1,12.0,0.0,ML,,,,,,,2.8,0.5,4,,,,,,
1563165,1982-08-06T09:06:48Z,-38.19,0.0,176.2,0.0,12.0,0.0,ML,,,,,,,3.1,0.3,4,,,,,,
1563166,1982-08-06T09:09:16Z,-38.2,0.0,176.2,0.0,12.0,0.0,ML,,,,,,,2.1,nan,1,,,,,,
1563167,1982-08-06T09:11:05Z,-38.2,0.0,176.2,0.0,12.0,0.0,ML,,,,,,,2.1,0.1,1,,,,,,
1686003,1982-08-06T11:15:53Z,-41.44,0.0,174.37,0.0,33.0,0.0,ML,,,,,,,2.0,0.2,7,,,,,,
1686004,1982-08-06T12:17:05Z,-40.92,0.0,175.16,0.0,32.0,1.0,ML,,,,,,,1.9,0.1,5,,,,,,
1563168,1982-08-06T13:30:58Z,-40.7,0.1,177.23,0.1,12.0,0.0,ML,,,,,,,3.7,0.3,9,,,,,,
1563169,1982-08-06T14:44:27Z,-41.16,0.1,178.29,0.1,12.0,0.0,ML,,,,,,,3.5,0.1,6,,,,,,
1563170,1982-08-06T16:22:19Z,-45.53,0.0,168.12,0.0,12.0,0.0,ML,,,,,,,3.3,0.1,1,,,,,,
1563171,1982-08-06T18:18:31Z,-39.05,0.0,175.27,0.1,161.0,7.0,ML,,,,,,,3.6,0.3,6,,,,,,
1563172,1982-08-06T19:42:16Z,-37.82,0.0,176.94,0.0,12.0,0.0,ML,,,,,,,3.3,0.2,4,,,,,,
1563173,1982-08-06T23:22:06Z,-37.83,0.0,176.83,0.0,12.0,0.0,ML,,,,,,,3.6,0.3,5,,,,,,
1686005,1982-08-07T02:18:00Z,-40.84,0.0,174.76,0.0,51.0,1.0,ML,,,,,,,2.2,0.1,7,,,,,,
1563174,1982-08-07T07:14:26Z,-37.74,0.0,176.82,0.0,12.0,0.0,ML,,,,,,,4.0,0.3,7,,,,,,
1563175,1982-08-07T10:19:18Z,-39.06,0.0,173.65,0.1,12.0,0.0,ML,,,,,,,3.9,0.2,6,,,,,,
1563176,1982-08-07T11:07:39Z,-37.95,0.0,176.8,0.0,4.0,5.0,ML,,,,,,,3.8,0.3,6,,,,,,
1563177,1982-08-07T13:01:06Z,-47.59,0.1,165.4,0.2,12.0,0.0,ML,,,,,,,4.5,0.2,5,,,,,,
1563178,1982-08-07T15:14:36Z,-37.05,0.1,177.14,0.1,247.0,7.0,ML,,,,,,,4.3,0.3,6,,,,,,
1563179,1982-08-07T15:41:37Z,-39.72,0.0,174.54,0.1,137.0,11.0,ML,,,,,,,5.3,0.3,4,,,,,,
1686006,1982-08-07T18:58:44Z,-40.99,0.0,175.14,0.0,34.0,1.0,ML,,,,,,,1.6,0.2,4,,,,,,
1563180,1982-08-08T02:22:43Z,-38.05,0.0,176.74,0.1,149.0,7.0,ML,,,,,,,4.0,0.3,4,,,,,,
1686007,1982-08-08T02:22:55Z,-40.71,0.0,174.57,0.0,63.0,1.0,ML,,,,,,,2.3,0.2,6,,,,,,
1584368,1982-08-08T02:35:15Z,-44.45,0.0,170.11,0.0,6.0,1.0,ML,,,,,,,2.6,0.3,2,,,,,,
1686008,1982-08-08T02:41:25Z,-41.08,0.0,175.4,0.0,27.0,1.0,ML,,,,,,,2.0,0.1,5,,,,,,
1563181,1982-08-08T08:55:01Z,-38.44,0.0,176.27,0.0,12.0,0.0,ML,,,,,,,3.0,0.3,5,,,,,,
1686009,1982-08-08T12:06:18Z,-41.19,0.0,174.57,0.0,34.0,1.0,ML,,,,,,,1.7,0.1,5,,,,,,
1686010,1982-08-08T13:58:41Z,-41.11,0.0,174.7,0.0,29.0,1.0,ML,,,,,,,2.5,nan,1,,,,2.9,0.1,3
1686011,1982-08-08T16:00:49Z,-41.05,0.0,175.35,0.0,30.0,2.0,ML,,,,,,,1.5,0.1,4,,,,,,
1584369,1982-08-08T22:01:21Z,-43.76,0.0,170.57,0.0,0.0,2.0,ML,,,,,,,2.6,0.1,3,,,,,,
1563182,1982-08-09T05:16:37Z,-37.81,0.0,176.85,0.0,3.0,6.0,ML,,,,,,,3.4,0.2,4,,,,,,
1563183,1982-08-09T05:34:45Z,-39.18,0.0,175.7,0.0,119.0,7.0,ML,,,,,,,3.6,0.3,4,,,,,,
1563184,1982-08-09T09:25:57Z,-38.38,0.0,176.27,0.0,12.0,0.0,ML,,,,,,,3.1,0.1,5,,,,,,
1563185,1982-08-09T15:10:14Z,-37.28,0.1,176.8,0.1,243.0,7.0,ML,,,,,,,4.4,0.2,6,,,,,,
1686012,1982-08-09T18:39:42Z,-41.13,0.0,175.45,0.0,27.0,0.0,ML,,,,,,,2.1,0.2,4,,,,,,
1686013,1982-08-09T22:05:44Z,-41.19,0.0,174.57,0.0,35.0,3.0,ML,,,,,,,2.1,0.1,4,,,,,,
1584370,1982-08-10T00:16:47Z,-43.5,0.0,170.51,0.0,4.0,2.0,ML,,,,,,,2.3,0.0,2,,,,,,
1584371,1982-08-10T05:47:46Z,-43.55,0.0,170.54,0.0,2.0,0.0,ML,,,,,,,2.3,0.1,2,,,,,,
1686014,1982-08-10T06:47:34Z,-40.83,0.0,175.7,0.0,32.0,2.0,ML,,,,,,,2.2,0.1,3,,,,,,
1584372,1982-08-10T09:10:19Z,-44.3,0.0,170.59,0.0,7.0,4.0,ML,,,,,,,2.1,0.1,2,,,,,,
1584373,1982-08-10T10:25:29Z,-43.9,0.0,169.68,0.0,4.0,2.0,ML,,,,,,,2.2,0.2,3,,,,,,
1686015,1982-08-10T12:21:17Z,-40.83,0.0,175.7,0.0,30.0,3.0,ML,,,,,,,2.0,0.1,4,,,,,,
1686016,1982-08-10T19:37:43Z,-41.64,0.0,174.67,0.0,32.0,1.0,ML,,,,,,,2.1,0.2,5,,,,,,
1686017,1982-08-10T19:41:45Z,-40.93,0.0,175.73,0.0,30.0,2.0,ML,,,,,,,1.9,0.1,5,,,,,,
1686018,1982-08-10T21:55:00Z,-41.59,0.0,175.26,0.0,24.0,1.0,ML,,,,,,,2.3,0.2,6,,,,,,
1563186,1982-08-10T21:58:09Z,-37.24,0.1,176.88,0.1,207.0,7.0,ML,,,,,,,4.2,0.3,6,,,,,,
1563187,1982-08-11T00:50:20Z,-41.08,0.0,174.46,0.0,28.0,2.0,ML,,,,,,,3.8,0.3,7,,,,,,
1686020,1982-08-11T01:13:05Z,-41.19,0.0,174.57,0.0,34.0,0.0,ML,,,,,,,1.7,0.1,6,,,,,,
1686021,1982-08-11T03:11:41Z,-41.24,0.0,175.25,0.0,27.0,1.0,ML,,,,,,,1.4,0.1,5,,,,,,
1584374,1982-08-11T13:34:51Z,-44.16,0.0,169.52,0.0,3.0,2.0,ML,,,,,,,3.0,0.1,5,,,,,,
1584375,1982-08-11T14:05:10Z,-43.55,0.0,170.25,0.0,2.0,0.0,ML,,,,,,,3.3,0.2,3,,,,,,
1584376,1982-08-11T19:40:28Z,-43.49,0.2,170.61,0.1,7.0,52.0,ML,,,,,,,2.5,0.2,7,,,,,,
1584377,1982-08-11T20:07:28Z,-43.54,0.0,170.26,0.0,2.0,0.0,ML,,,,,,,2.4,0.2,7,,,,,,
1686022,1982-08-11T21:11:30Z,-41.09,0.0,173.95,0.1,59.0,3.0,ML,,,,,,,2.2,0.1,5,,,,,,
1584378,1982-08-11T22:07:46Z,-43.54,0.0,170.26,0.0,2.0,0.0,ML,,,,,,,2.1,0.2,4,,,,,,
1686023,1982-08-12T04:45:36Z,-41.44,0.0,174.4,0.0,24.0,1.0,ML,,,,,,,1.9,0.2,6,,,,,,
1563188,1982-08-12T10:18:43Z,-39.12,0.0,177.06,0.1,58.0,15.0,ML,,,,,,,4.7,0.1,4,,,,,,
1686024,1982-08-12T10:40:37Z,-41.28,0.0,175.26,0.0,27.0,0.0,ML,,,,,,,1.7,0.2,6,,,,,,
1686025,1982-08-12T13:57:57Z,-41.06,0.0,174.14,0.0,57.0,1.0,ML,,,,,,,1.8,0.1,4,,,,,,
1686026,1982-08-12T14:41:40Z,-41.81,0.0,174.89,0.0,27.0,2.0,ML,,,,,,,2.3,0.2,6,,,,,,
1686027,1982-08-12T17:56:23Z,-41.78,0.0,174.52,0.0,32.0,1.0,ML,,,,,,,2.5,0.2,4,,,,2.7,nan,1
1686028,1982-08-12T18:45:33Z,-41.34,0.1,174.45,0.0,16.0,6.0,ML,,,,,,,1.4,0.2,4,,,,,,
1686029,1982-08-12T18:59:58Z,-40.86,0.0,174.72,0.0,16.0,1.0,ML,,,,,,,2.3,nan,1,,,,2.8,0.1,3
1584379,1982-08-12T21:34:23Z,-44.59,0.0,169.96,0.0,13.0,2.0,ML,,,,,,,1.9,nan,1,,,,,,
1563189,1982-08-13T04:45:35Z,-38.02,0.0,178.81,0.1,12.0,0.0,ML,,,,,,,3.6,0.3,5,,,,,,
1686030,1982-08-13T07:13:08Z,-41.41,0.0,175.48,0.0,18.0,2.0,ML,,,,,,,2.3,0.2,3,,,,,,
1686031,1982-08-14T01:26:09Z,-41.39,0.0,174.59,0.0,23.0,2.0,ML,,,,,,,3.0,nan,1,,,,3.0,0.1,4
1686032,1982-08-14T02:42:29Z,-41.2,0.0,174.41,0.0,54.0,4.0,ML,,,,,,,1.7,0.2,3,,,,,,
1686033,1982-08-14T03:20:19Z,-41.02,0.0,175.07,0.0,27.0,1.0,ML,,,,,,,2.0,0.1,4,,,,,,
1584380,1982-08-14T05:01:39Z,-43.68,0.0,170.65,0.0,8.0,2.0,ML,,,,,,,2.5,nan,1,,,,,,
1563191,1982-08-14T15:26:43Z,-41.94,0.0,173.87,0.0,12.0,0.0,ML,,,,,,,3.7,0.1,3,,,,,,
1686034,1982-08-14T16:15:29Z,-41.06,0.0,174.8,0.0,59.0,1.0,ML,,,,,,,1.6,0.1,4,,,,,,
1584381,1982-08-14T16:57:03Z,-44.11,0.0,169.36,0.0,2.0,0.0,ML,,,,,,,2.4,0.1,4,,,,,,
1686035,1982-08-15T01:43:00Z,-40.53,0.0,174.69,0.0,26.0,2.0,ML,,,,,,,2.9,0.2,2,,,,3.3,0.1,3
1563192,1982-08-15T01:51:42Z,-37.83,0.0,176.77,0.0,2.0,0.0,ML,,,,,,,3.9,0.3,3,,,,,,
1584382,1982-08-15T04:21:27Z,-43.98,0.0,170.42,0.0,6.0,1.0,ML,,,,,,,1.9,0.2,4,,,,,,
1686036,1982-08-15T05:48:57Z,-40.5,0.0,174.68,0.0,26.0,5.0,ML,,,,,,,2.1,0.2,6,,,,,,
1686037,1982-08-15T09:41:40Z,-41.51,0.0,175.34,0.0,15.0,1.0,ML,,,,,,,2.0,0.1,6,,,,,,
1686038,1982-08-15T13:06:12Z,-41.34,0.0,175.42,0.0,16.0,2.0,ML,,,,,,,1.7,0.1,5,,,,,,
1686039,1982-08-15T19:24:36Z,-40.78,0.0,174.19,0.0,59.0,2.0,ML,,,,,,,2.5,0.1,4,,,,,,
1563193,1982-08-15T21:51:43Z,-39.14,0.0,174.03,0.0,12.0,0.0,ML,,,,,,,3.5,0.2,1,,,,,,
1686040,1982-08-16T03:12:52Z,-41.25,0.0,174.85,0.0,28.0,1.0,ML,,,,,,,2.1,0.1,4,,,,,,
1563194,1982-08-16T03:38:05Z,-39.97,0.0,175.03,0.1,12.0,0.0,ML,,,,,,,3.6,0.1,4,,,,,,
1584383,1982-08-16T09:34:10Z,-44.3,0.0,170.68,0.0,3.0,2.0,ML,,,,,,,2.4,0.1,3,,,,,,
1686041,1982-08-16T16:00:11Z,-41.43,0.0,174.28,0.0,35.0,1.0,ML,,,,,,,3.0,nan,2,,,,2.7,0.2,3
1686042,1982-08-17T00:17:28Z,-40.8,0.0,175.25,0.0,32.0,2.0,ML,,,,,,,1.9,0.3,4,,,,,,
1686043,1982-08-17T01:55:55Z,-41.42,0.0,174.79,0.0,28.0,1.0,ML,,,,,,,1.9,0.2,8,,,,,,
1563196,1982-08-17T13:55:49Z,-43.65,0.0,170.86,0.1,12.0,0.0,ML,,,,,,,3.5,0.1,2,,,,,,
1686044,1982-08-17T18:37:59Z,-41.05,0.0,175.06,0.0,25.0,1.0,ML,,,,,,,2.4,0.1,4,,,,,,
1686045,1982-08-17T22:18:06Z,-41.18,0.0,174.7,0.0,43.0,2.0,ML,,,,,,,1.8,0.1,4,,,,,,
1563198,1982-08-17T22:25:46Z,-39.91,0.0,174.7,0.0,12.0,0.0,ML,,,,,,,3.6,0.3,4,,,,,,
1563199,1982-08-18T03:40:06Z,-38.2,0.1,176.52,0.1,147.0,11.0,ML,,,,,,,3.5,0.3,2,,,,,,
1563200,1982-08-18T05:07:18Z,-44.8,0.0,166.3,0.1,33.0,0.0,ML,,,,,,,3.9,0.1,2,,,,,,
1686046,1982-08-18T05:30:44Z,-41.01,0.0,174.59,0.0,50.0,1.0,ML,,,,,,,2.1,0.2,6,,,,,,
1563201,1982-08-18T09:12:39Z,-38.06,0.0,176.17,0.1,182.0,5.0,ML,,,,,,,3.9,0.3,5,,,,,,
1563202,1982-08-18T12:44:12Z,-47.05,0.1,166.54,0.1,12.0,0.0,ML,,,,,,,4.1,0.2,5,,,,,,
1584384,1982-08-18T15:33:49Z,-44.46,0.0,169.33,0.0,2.0,4.0,ML,,,,,,,2.6,0.1,3,,,,,,
1686047,1982-08-18T16:08:15Z,-41.13,0.0,174.58,0.0,33.0,0.0,ML,,,,,,,1.6,0.2,6,,,,,,
1686048,1982-08-18T18:19:49Z,-41.43,0.0,174.17,0.0,24.0,1.0,ML,,,,,,,2.0,0.2,5,,,,,,
1686049,1982-08-18T19:52:01Z,-41.65,0.0,174.62,0.0,31.0,0.0,ML,,,,,,,1.8,0.2,5,,,,,,
1563203,1982-08-18T21:53:05Z,-37.88,0.0,176.89,0.0,139.0,4.0,ML,,,,,,,4.4,0.3,4,,,,,,
1563204,1982-08-19T00:13:33Z,-37.91,0.0,176.96,0.0,9.0,0.0,ML,,,,,,,3.1,0.2,3,,,,,,
1563205,1982-08-19T00:29:01Z,-37.91,0.0,176.95,0.0,9.0,1.0,ML,,,,,,,3.5,0.2,3,,,,,,
1686050,1982-08-19T01:21:43Z,-40.78,0.0,174.79,0.0,39.0,1.0,ML,,,,,,,2.1,0.2,5,,,,,,
1584385,1982-08-19T01:49:36Z,-43.54,0.0,170.63,0.0,2.0,2.0,ML,,,,,,,2.5,0.2,3,,,,,,
1563206,1982-08-19T02:11:43Z,-37.91,0.0,176.94,0.0,9.0,0.0,ML,,,,,,,3.3,0.2,3,,,,,,
1584386,1982-08-19T02:32:14Z,-44.39,0.0,169.41,0.0,3.0,2.0,ML,,,,,,,2.3,0.2,3,,,,,,
1563207,1982-08-19T11:01:18Z,-38.25,0.1,176.19,0.1,164.0,12.0,ML,,,,,,,3.6,0.4,3,,,,,,
1686051,1982-08-19T14:35:44Z,-41.32,0.0,174.39,0.0,35.0,0.0,ML,,,,,,,1.7,0.3,5,,,,,,
1686052,1982-08-19T18:57:51Z,-41.78,0.0,174.5,0.0,29.0,2.0,ML,,,,,,,2.2,0.1,5,,,,,,
1686053,1982-08-19T21:33:17Z,-40.99,0.0,175.15,0.0,18.0,1.0,ML,,,,,,,1.8,0.1,5,,,,,,
1563208,1982-08-20T09:46:46Z,-41.15,0.0,174.74,0.0,47.0,3.0,ML,,,,,,,4.2,0.1,2,,,,,,
1563209,1982-08-20T09:49:55Z,-38.98,0.0,174.87,0.1,235.0,4.0,ML,,,,,,,4.4,0.2,5,,,,,,
