PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount
1544853,1953-10-18T03:50:10Z,-38.67,0.1,174.01,0.2,12.0,0.0,ML,,,,3.5,0.1,3
1544854,1953-10-18T04:00:18Z,-38.69,0.1,174.12,0.1,12.0,0.0,ML,,,,3.7,0.1,3
1544855,1953-10-18T04:02:08Z,-38.73,0.1,174.11,0.2,12.0,0.0,ML,,,,3.4,0.1,3
1544857,1953-10-19T12:34:49Z,-38.68,0.1,174.11,0.1,12.0,0.0,ML,,,,3.8,0.2,3
1544858,1953-10-19T16:32:46Z,-38.62,0.2,174.02,0.3,12.0,0.0,ML,,,,3.3,nan,1
1544859,1953-10-20T23:18:07Z,-40.85,0.1,173.09,0.1,12.0,0.0,ML,,,,3.5,0.2,2
1544860,1953-10-21T19:33:32Z,-40.53,0.0,174.05,0.0,12.0,0.0,ML,,,,4.8,0.3,6
1544861,1953-10-22T04:53:04Z,-40.27,0.1,175.9,0.3,33.0,0.0,ML,,,,3.2,0.2,3
1544862,1953-10-22T11:33:24Z,-39.2,0.0,175.14,0.0,12.0,0.0,ML,,,,3.4,nan,1
1544863,1953-10-23T14:32:01Z,-37.41,0.1,176.39,0.4,290.0,30.0,ML,,,,4.5,0.1,2
1544865,1953-10-25T03:17:34Z,-38.77,0.1,175.76,0.2,118.0,42.0,ML,,,,4.2,0.1,2
1544869,1953-10-26T06:32:51Z,-38.86,0.1,175.7,0.1,120.0,0.0,ML,,,,3.5,0.1,2
1544870,1953-10-26T17:01:17Z,-41.73,0.0,172.46,0.1,12.0,0.0,ML,,,,4.7,0.5,7
1544871,1953-10-27T06:18:00Z,-38.64,0.1,174.1,0.1,12.0,0.0,ML,,,,3.4,nan,1
1544872,1953-10-27T07:21:08Z,-37.64,0.3,177.83,0.4,33.0,0.0,ML,,,,4.1,0.2,3
1544873,1953-10-28T12:21:43Z,-40.3,0.1,177.68,0.2,12.0,0.0,ML,,,,5.1,0.1,7
1544874,1953-10-29T07:51:47Z,-37.48,0.2,176.75,0.3,299.0,20.0,ML,,,,4.2,0.1,2
1544875,1953-10-29T16:37:16Z,-43.34,0.1,179.56,0.1,33.0,0.0,ML,,,,4.3,0.2,4
1544876,1953-10-29T20:29:59Z,-39.34,0.2,177.31,0.3,33.0,0.0,ML,,,,3.7,0.3,3
1544877,1953-10-30T02:22:08Z,-37.62,0.1,177.32,0.1,314.0,8.0,ML,,,,4.7,0.2,2
1544878,1953-10-31T14:19:03Z,-43.18,0.1,179.65,0.1,33.0,0.0,ML,,,,4.2,0.3,3
1544879,1953-10-31T15:21:42Z,-40.15,0.0,174.9,0.1,33.0,0.0,ML,,,,3.6,0.1,2
1544880,1953-11-02T16:18:49Z,-40.97,0.1,172.31,0.1,12.0,0.0,ML,,,,3.6,0.3,4
1544881,1953-11-02T20:48:51Z,-41.88,0.0,173.19,0.1,12.0,0.0,ML,,,,3.3,0.3,3
1544882,1953-11-07T09:51:10Z,-36.27,0.4,175.98,0.5,33.0,0.0,ML,,,,4.7,0.2,2
1544883,1953-11-07T21:39:46Z,-40.35,0.0,173.65,0.0,166.0,7.0,ML,,,,3.3,nan,1
1544884,1953-11-08T08:38:08Z,-42.18,0.0,172.64,0.1,12.0,0.0,ML,,,,3.3,0.2,4
1544885,1953-11-09T10:15:47Z,-38.59,0.1,175.99,0.1,156.0,17.0,ML,,,,4.0,0.4,2
1544886,1953-11-09T18:27:26Z,-40.34,0.1,177.64,0.2,12.0,0.0,ML,,,,4.2,0.3,4
1544887,1953-11-11T00:05:25Z,-37.15,0.2,177.53,0.2,33.0,0.0,ML,,,,3.8,0.4,2
1544888,1953-11-11T19:37:48Z,-40.15,0.0,175.08,0.0,95.0,0.0,ML,,,,3.0,nan,1
1544889,1953-11-12T17:24:25Z,-39.8,0.1,178.72,0.1,33.0,0.0,ML,,,,3.8,0.1,2
1544890,1953-11-13T03:20:44Z,-38.78,0.0,175.87,0.0,145.0,4.0,ML,,,,3.9,0.1,2
1544891,1953-11-14T01:28:11Z,-41.07,0.4,-179.54,0.5,33.0,0.0,ML,,,,4.0,0.1,2
1544892,1953-11-14T13:56:36Z,-37.97,0.3,176.76,0.1,33.0,0.0,ML,,,,3.9,0.8,3
1544893,1953-11-15T01:34:51Z,-39.04,0.2,173.35,0.3,12.0,0.0,ML,,,,3.5,nan,1
1544894,1953-11-15T08:48:44Z,-41.35,0.1,172.19,0.1,12.0,0.0,ML,,,,4.0,0.1,5
1544895,1953-11-15T10:17:04Z,-39.56,0.1,175.61,0.1,33.0,0.0,ML,,,,3.4,0.4,2
1544896,1953-11-16T20:41:15Z,-37.75,0.2,177.99,0.2,165.0,11.0,ML,,,,4.0,0.1,2
1544897,1953-11-17T01:21:05Z,-38.83,0.4,-179.94,0.4,33.0,0.0,ML,,,,4.5,0.2,3
1544898,1953-11-17T08:32:01Z,-40.37,0.0,174.37,0.0,86.0,0.0,ML,,,,3.5,nan,1
1544899,1953-11-17T10:14:34Z,-40.39,0.1,174.1,0.1,77.0,29.0,ML,,,,3.1,nan,1
1544900,1953-11-17T15:20:10Z,-38.74,0.2,175.85,0.1,160.0,0.0,ML,,,,3.4,0.1,2
1544901,1953-11-17T15:27:53Z,-37.43,0.0,177.08,0.1,218.0,4.0,ML,,,,4.5,0.4,2
1544902,1953-11-18T10:05:49Z,-41.0,0.0,178.0,0.0,33.0,0.0,ML,,,,3.4,0.2,3
1544903,1953-11-18T21:35:56Z,-41.11,0.1,172.44,0.2,12.0,0.0,ML,,,,3.7,0.3,3
1544904,1953-11-18T21:44:39Z,-39.69,0.0,175.43,0.1,12.0,0.0,ML,,,,3.4,0.5,2
1544905,1953-11-18T21:53:36Z,-41.12,0.1,172.38,0.1,12.0,0.0,ML,,,,3.4,0.3,2
1544906,1953-11-18T22:48:31Z,-43.17,0.2,171.06,0.3,12.0,0.0,ML,,,,4.0,0.4,4
1544907,1953-11-19T05:02:28Z,-40.78,0.0,173.72,0.0,12.0,0.0,ML,,,,3.1,0.7,3
1544908,1953-11-19T06:13:47Z,-41.08,0.0,175.27,0.1,33.0,0.0,ML,,,,3.1,0.5,2
1544910,1953-11-19T14:41:06Z,-38.67,0.2,176.09,0.2,150.0,0.0,ML,,,,3.8,0.1,2
1544911,1953-11-20T11:19:08Z,-39.56,0.1,173.96,0.2,210.0,16.0,ML,,,,3.6,nan,1
1544912,1953-11-20T19:29:16Z,-40.57,0.1,176.81,0.1,33.0,0.0,ML,,,,3.2,nan,1
1544913,1953-11-20T19:30:12Z,-40.54,0.0,176.71,0.1,33.0,0.0,ML,,,,3.0,nan,1
1544914,1953-11-20T21:39:04Z,-41.21,0.0,176.01,0.0,33.0,0.0,ML,,,,3.5,nan,1
1544915,1953-11-20T23:38:51Z,-40.65,0.0,174.48,0.1,12.0,0.0,ML,,,,4.3,0.2,5
1544916,1953-11-21T02:14:38Z,-40.06,0.0,174.42,0.0,81.0,8.0,ML,,,,4.5,nan,1
1544917,1953-11-21T07:14:57Z,-37.38,0.1,176.89,0.2,177.0,18.0,ML,,,,4.1,nan,1
1544919,1953-11-21T16:59:58Z,-40.23,0.0,174.34,0.1,12.0,0.0,ML,,,,3.0,0.3,2
1544920,1953-11-23T16:54:23Z,-39.12,0.0,174.67,0.1,182.0,10.0,ML,,,,4.0,0.1,2
1544921,1953-11-24T21:38:16Z,-39.57,0.2,176.66,0.1,12.0,0.0,ML,,,,4.3,0.3,7
1544922,1953-11-24T21:44:11Z,-39.68,0.1,176.82,0.2,33.0,0.0,ML,,,,3.5,0.4,4
1544923,1953-11-25T04:14:13Z,-40.44,0.1,173.12,0.1,12.0,0.0,ML,,,,3.9,0.3,4
1544924,1953-11-25T11:16:52Z,-40.41,0.0,174.21,0.1,12.0,0.0,ML,,,,3.3,0.2,3
1544925,1953-11-26T08:58:43Z,-40.26,0.0,174.66,0.1,12.0,0.0,ML,,,,3.0,0.4,2
1544926,1953-11-26T21:48:31Z,-39.94,0.1,174.5,0.2,33.0,0.0,ML,,,,2.8,nan,1
1544927,1953-11-27T20:02:28Z,-41.19,0.1,174.54,0.1,33.0,0.0,ML,,,,3.6,0.2,3
1544928,1953-11-27T21:48:29Z,-41.34,0.1,172.09,0.2,12.0,0.0,ML,,,,3.7,0.2,4
1544929,1953-11-28T12:54:20Z,-36.08,0.3,178.51,0.4,177.0,46.0,ML,,,,4.2,0.1,2
1544930,1953-11-28T19:01:14Z,-39.93,0.1,176.95,0.1,33.0,0.0,ML,,,,3.4,0.2,3
1544931,1953-11-30T00:55:21Z,-41.22,0.1,172.08,0.2,12.0,0.0,ML,,,,3.5,0.2,4
1544932,1953-11-30T13:57:00Z,-38.46,0.1,176.05,0.2,181.0,23.0,ML,,,,3.7,0.1,2
1544933,1953-12-01T20:59:21Z,-42.37,0.0,174.13,0.0,33.0,0.0,ML,,,,3.1,0.2,3
1544934,1953-12-03T01:12:10Z,-43.25,0.1,172.57,0.1,12.0,0.0,ML,,,,4.0,0.1,4
1544935,1953-12-03T01:31:13Z,-43.34,0.1,172.44,0.1,12.0,0.0,ML,,,,3.5,0.2,2
1544936,1953-12-04T13:52:54Z,-41.02,0.0,172.55,0.0,12.0,0.0,ML,,,,3.0,nan,1
1544937,1953-12-04T15:26:43Z,-41.28,0.1,173.66,0.1,12.0,0.0,ML,,,,3.2,0.3,4
1544939,1953-12-04T20:27:44Z,-41.04,0.1,173.75,0.1,12.0,0.0,ML,,,,3.4,0.7,3
1544940,1953-12-05T16:15:22Z,-37.98,0.1,175.93,0.3,218.0,12.0,ML,,,,3.9,nan,1
1544941,1953-12-05T17:38:29Z,-38.74,0.1,175.54,0.3,152.0,20.0,ML,,,,4.3,nan,1
1544942,1953-12-06T22:17:08Z,-38.24,0.1,176.04,0.2,184.0,22.0,ML,,,,4.8,nan,2
1544944,1953-12-08T15:36:16Z,-41.8,0.0,175.0,0.0,33.0,0.0,ML,,,,3.0,0.6,2
1544945,1953-12-09T19:13:15Z,-40.66,0.0,174.01,0.0,33.0,0.0,ML,,,,3.6,0.3,4
1544946,1953-12-10T12:17:44Z,-41.29,0.1,174.23,0.0,12.0,0.0,ML,,,,4.2,0.5,7
1544947,1953-12-10T14:11:18Z,-41.54,0.1,174.25,0.1,12.0,0.0,ML,,,,3.9,0.4,5
1544948,1953-12-10T18:14:30Z,-42.87,0.0,171.18,0.1,12.0,0.0,ML,,,,3.7,nan,2
1544949,1953-12-10T22:35:56Z,-40.23,0.0,173.67,0.1,171.0,7.0,ML,,,,4.6,nan,1
1544950,1953-12-11T06:24:26Z,-40.07,0.1,176.86,0.3,33.0,0.0,ML,,,,4.0,nan,1
1544951,1953-12-12T02:51:30Z,-41.01,0.3,176.17,0.2,33.0,0.0,ML,,,,3.4,0.3,2
1544952,1953-12-12T09:11:03Z,-41.44,0.1,174.04,0.1,12.0,0.0,ML,,,,4.5,0.4,7
1544953,1953-12-12T09:13:56Z,-41.36,0.2,173.99,0.1,12.0,0.0,ML,,,,3.3,0.4,2
1544955,1953-12-14T05:25:28Z,-42.04,0.0,172.7,0.1,12.0,0.0,ML,,,,3.5,0.4,5
1544956,1953-12-14T12:49:27Z,-36.47,0.2,176.99,0.2,33.0,0.0,ML,,,,4.7,0.2,2
1544957,1953-12-15T06:22:46Z,-37.72,0.3,177.02,0.3,33.0,0.0,ML,,,,4.0,0.4,2
1544958,1953-12-16T09:16:00Z,-39.1,0.1,173.52,0.2,33.0,0.0,ML,,,,3.4,nan,1
1544959,1953-12-17T06:45:47Z,-40.34,0.1,173.5,0.1,211.0,18.0,ML,,,,3.7,nan,1
1544960,1953-12-17T13:01:44Z,-40.52,0.0,174.15,0.1,33.0,0.0,ML,,,,2.8,0.3,2
1544961,1953-12-19T17:37:41Z,-39.25,0.0,177.4,0.2,12.0,0.0,ML,,,,3.7,nan,2
1544962,1953-12-20T00:26:04Z,-40.12,0.0,175.11,0.1,33.0,0.0,ML,,,,3.5,0.1,2
1544963,1953-12-20T00:52:33Z,-41.09,0.1,172.43,0.0,12.0,0.0,ML,,,,3.2,0.1,2
1544964,1953-12-20T05:27:19Z,-39.15,0.0,175.56,0.1,114.0,10.0,ML,,,,3.6,nan,2
1544965,1953-12-20T15:01:49Z,-39.02,0.1,175.86,0.1,33.0,0.0,ML,,,,3.5,0.2,3
1544966,1953-12-20T18:00:58Z,-40.98,0.1,174.31,0.0,33.0,0.0,ML,,,,3.4,0.3,3
1544967,1953-12-21T02:04:59Z,-40.9,0.1,176.24,0.2,12.0,0.0,ML,,,,4.2,0.3,6
1544968,1953-12-21T10:14:02Z,-39.34,0.0,174.53,0.1,227.0,6.0,ML,,,,4.2,nan,1
1544969,1953-12-21T13:59:51Z,-40.73,0.2,176.88,0.3,12.0,0.0,ML,,,,3.7,0.3,2
1544970,1953-12-21T16:48:26Z,-40.15,0.0,175.03,0.1,33.0,0.0,ML,,,,3.2,0.2,2
1544971,1953-12-21T18:29:59Z,-39.84,0.1,176.24,0.1,33.0,0.0,ML,,,,3.4,0.2,2
1544972,1953-12-21T20:39:35Z,-41.29,0.0,172.62,0.1,191.0,9.0,ML,,,,4.0,nan,1
1544973,1953-12-22T02:20:13Z,-39.19,0.1,175.34,0.1,139.0,11.0,ML,,,,4.3,0.3,2
1544974,1953-12-22T02:23:05Z,-41.04,0.0,174.76,0.0,33.0,0.0,ML,,,,3.4,nan,1
1544975,1953-12-23T01:17:05Z,-38.62,0.1,175.88,0.1,33.0,0.0,ML,,,,3.6,0.5,3
1544976,1953-12-23T02:52:28Z,-40.99,0.1,172.63,0.1,33.0,0.0,ML,,,,3.4,0.3,2
1544977,1953-12-23T06:27:28Z,-40.81,0.0,174.61,0.0,33.0,0.0,ML,,,,2.8,nan,1
1544978,1953-12-23T17:59:00Z,-40.29,0.0,174.1,0.1,104.0,9.0,ML,,,,3.5,nan,1
1544979,1953-12-24T21:19:14Z,-37.86,0.2,175.7,0.1,12.0,0.0,ML,,,,4.5,0.2,2
1544980,1953-12-25T02:18:43Z,-41.99,0.0,173.73,0.1,12.0,0.0,ML,,,,3.6,0.4,4
1544981,1953-12-25T04:33:03Z,-38.23,0.2,179.89,0.3,33.0,0.0,ML,,,,5.0,0.3,6
1544982,1953-12-26T10:49:53Z,-40.24,0.0,177.7,0.1,33.0,0.0,ML,,,,4.2,0.2,4
1544983,1953-12-27T05:41:17Z,-39.98,0.0,175.28,0.1,33.0,0.0,ML,,,,4.7,0.3,6
1544984,1953-12-27T13:53:49Z,-39.94,0.1,173.89,0.1,198.0,9.0,ML,,,,4.6,nan,2
1544985,1953-12-28T03:09:57Z,-41.52,0.2,175.08,0.1,33.0,0.0,ML,,,,3.1,nan,1
1544986,1953-12-28T14:11:55Z,-38.0,0.0,176.25,0.0,12.0,0.0,ML,,,,2.7,nan,1
1544987,1953-12-28T14:50:52Z,-38.0,0.0,176.25,0.0,12.0,0.0,ML,,,,2.5,nan,1
1544988,1953-12-28T18:26:22Z,-38.0,0.0,176.25,0.0,12.0,0.0,ML,,,,2.5,nan,1
