PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,Mw,Mw_Uncertainty,Mw_StationCount
1543096,1947-08-09T06:23:58Z,-46.5,0.0,166.5,0.0,12.0,0.0,ML,,,,4.6,nan,0,,,
1543097,1947-08-10T11:59:51Z,-40.39,0.0,175.03,0.1,12.0,0.0,ML,,,,4.4,0.4,3,,,
1543098,1947-08-14T13:58:19Z,-46.5,0.0,166.5,0.0,12.0,0.0,ML,,,,3.9,nan,0,,,
1543099,1947-08-14T17:39:36Z,-46.5,0.0,166.5,0.0,12.0,0.0,ML,,,,3.9,nan,0,,,
1543100,1947-08-14T17:51:40Z,-38.84,0.1,177.28,0.2,33.0,0.0,ML,,,,4.3,nan,2,,,
1543101,1947-08-15T22:34:29Z,-45.41,0.1,166.7,0.2,12.0,0.0,ML,,,,4.7,nan,0,,,
1543102,1947-08-17T06:47:59Z,-40.46,0.0,174.6,0.0,12.0,0.0,ML,,,,4.6,0.2,3,,,
1543103,1947-08-17T08:36:04Z,-41.29,0.0,173.88,0.0,12.0,0.0,ML,,,,4.0,0.8,2,,,
1543104,1947-08-18T11:46:33Z,-39.41,0.0,175.87,0.1,33.0,0.0,ML,,,,4.7,0.2,4,,,
1543105,1947-08-22T05:42:38Z,-43.2,0.1,173.37,0.1,12.0,0.0,ML,,,,3.8,nan,0,,,
1543106,1947-08-22T13:46:54Z,-38.14,0.0,177.37,0.0,20.0,0.0,ML,,,,4.9,0.1,4,,,
1543107,1947-08-22T23:59:12Z,-38.4,0.1,177.55,0.3,12.0,0.0,ML,,,,4.8,nan,2,,,
1543108,1947-08-23T19:10:25Z,-41.52,0.0,173.48,0.0,20.0,5.0,ML,,,,4.4,0.2,4,,,
1543109,1947-08-24T20:35:06Z,-38.8,0.0,178.3,0.0,12.0,0.0,ML,,,,3.8,nan,0,,,
1543110,1947-08-26T03:38:24Z,-38.58,0.2,177.03,0.1,12.0,0.0,ML,,,,4.8,nan,2,,,
1543111,1947-08-26T12:12:28Z,-40.2,0.3,174.51,1.8,12.0,0.0,ML,,,,3.9,nan,2,,,
1543112,1947-08-27T13:37:42Z,-39.35,0.0,179.6,0.0,12.0,0.0,Mw,6.8,nan,0,6.3,0.2,5,6.9,nan,0
1543113,1947-08-27T16:20:50Z,-39.29,0.1,179.39,0.1,12.0,0.0,ML,,,,6.1,0.3,4,,,
1543114,1947-08-27T16:35:24Z,-39.02,0.1,179.91,0.3,12.0,0.0,ML,,,,5.1,0.1,3,,,
1543115,1947-08-27T16:37:51Z,-39.26,0.1,179.17,0.1,12.0,0.0,ML,,,,4.8,0.2,3,,,
1543116,1947-08-27T16:41:17Z,-39.32,0.1,179.81,0.3,12.0,0.0,ML,,,,5.1,0.1,2,,,
1543117,1947-08-27T17:32:49Z,-39.36,0.1,179.34,0.3,12.0,0.0,ML,,,,5.4,0.2,4,,,
1543118,1947-08-27T23:46:55Z,-39.2,0.1,179.78,0.1,12.0,0.0,ML,,,,5.1,0.3,3,,,
1543119,1947-08-27T23:59:58Z,-39.38,0.0,179.26,0.1,33.0,0.0,ML,,,,5.3,0.1,4,,,
1543120,1947-08-28T00:56:17Z,-39.29,0.1,179.6,0.1,33.0,0.0,ML,,,,4.6,0.3,3,,,
1543121,1947-08-28T03:00:39Z,-39.35,0.0,179.31,0.1,33.0,0.0,ML,,,,5.2,0.2,4,,,
1543122,1947-08-28T08:12:42Z,-38.53,0.0,178.79,0.0,33.0,0.0,ML,,,,4.5,nan,2,,,
1543123,1947-08-28T15:06:59Z,-39.32,0.1,179.34,0.1,12.0,0.0,ML,,,,5.9,0.2,4,,,
1543124,1947-08-28T17:10:24Z,-39.23,0.0,175.96,0.0,12.0,0.0,ML,,,,4.1,0.1,3,,,
1543125,1947-08-28T18:17:10Z,-40.08,0.0,175.67,0.0,12.0,0.0,ML,,,,4.0,0.5,3,,,
1543126,1947-08-29T00:25:53Z,-38.83,0.0,175.83,0.0,162.0,5.0,ML,,,,4.7,0.4,2,,,
1543127,1947-08-30T01:59:10Z,-38.46,0.0,178.62,0.0,12.0,0.0,ML,,,,4.4,nan,0,,,
1543128,1947-09-01T08:02:32Z,-39.59,0.0,179.34,0.1,12.0,0.0,ML,,,,5.1,0.1,3,,,
1543129,1947-09-03T08:19:24Z,-39.51,0.0,176.12,0.0,12.0,0.0,ML,,,,4.0,0.1,2,,,
1543130,1947-09-03T16:41:06Z,-43.53,0.0,-179.18,0.0,12.0,0.0,ML,,,,4.7,nan,0,,,
1543131,1947-09-04T14:05:24Z,-39.66,0.1,179.46,0.2,12.0,0.0,ML,,,,5.6,0.3,4,,,
1543132,1947-09-08T22:00:39Z,-39.38,0.1,179.46,0.2,12.0,0.0,ML,,,,5.6,0.3,3,,,
1543133,1947-09-10T09:30:02Z,-41.0,0.0,175.5,0.0,12.0,0.0,ML,,,,2.9,nan,0,,,
1543134,1947-09-11T11:12:21Z,-40.2,0.0,175.0,0.0,12.0,0.0,ML,,,,3.5,0.1,2,,,
1543135,1947-09-14T14:34:01Z,-43.2,0.0,171.5,0.0,12.0,0.0,ML,,,,3.3,nan,0,,,
1543136,1947-09-15T09:14:06Z,-41.15,0.0,176.27,0.1,12.0,0.0,ML,,,,5.6,0.2,4,,,
1543137,1947-09-16T14:47:07Z,-40.98,0.0,172.34,0.0,12.0,0.0,ML,,,,3.9,nan,0,,,
1543138,1947-09-20T13:12:53Z,-40.44,0.0,173.02,0.0,12.0,0.0,ML,,,,4.4,nan,2,,,
1543139,1947-09-22T10:43:31Z,-40.11,0.0,174.49,0.1,12.0,0.0,ML,,,,4.7,0.4,2,,,
1543140,1947-09-23T14:53:22Z,-43.2,0.0,171.5,0.0,12.0,0.0,ML,,,,3.0,nan,0,,,
1543141,1947-09-23T17:54:30Z,-39.5,0.0,177.5,0.0,12.0,0.0,ML,,,,4.1,nan,0,,,
1543142,1947-09-30T02:56:03Z,-40.22,0.0,174.44,0.0,12.0,0.0,ML,,,,4.3,0.1,3,,,
1543143,1947-09-30T05:38:19Z,-43.2,0.0,171.5,0.0,12.0,0.0,ML,,,,2.9,nan,0,,,
1543144,1947-10-01T13:29:25Z,-41.59,0.0,174.67,0.1,33.0,0.0,ML,,,,4.3,nan,0,,,
1543145,1947-10-03T17:59:11Z,-39.26,0.2,-179.8,0.4,12.0,0.0,ML,,,,5.3,nan,2,,,
1543146,1947-10-09T01:09:47Z,-38.54,0.1,178.67,0.1,12.0,0.0,ML,,,,4.3,0.1,2,,,
1543147,1947-10-09T23:19:34Z,-40.64,0.0,173.57,0.1,113.0,11.0,ML,,,,5.0,0.1,2,,,
1543148,1947-10-10T04:15:20Z,-38.86,0.1,178.74,0.2,12.0,0.0,ML,,,,4.3,nan,0,,,
1543149,1947-10-12T10:11:41Z,-37.0,0.0,177.5,0.0,33.0,0.0,ML,,,,5.1,nan,0,,,
1543150,1947-10-13T07:31:16Z,-44.42,0.1,168.48,0.1,12.0,0.0,Mw,6.2,nan,0,6.2,0.4,3,6.2,nan,0
1543151,1947-10-13T08:18:10Z,-44.4,0.0,168.5,0.0,33.0,0.0,ML,,,,4.4,nan,0,,,
1543152,1947-10-13T08:39:10Z,-44.09,0.0,168.37,0.0,12.0,0.0,ML,,,,4.9,nan,0,,,
1543153,1947-10-13T08:47:24Z,-43.88,0.2,168.08,0.2,12.0,0.0,ML,,,,4.6,nan,0,,,
1543154,1947-10-13T08:53:55Z,-44.4,0.0,168.5,0.0,12.0,0.0,ML,,,,4.8,nan,0,,,
1543155,1947-10-13T09:21:26Z,-43.43,0.1,168.6,0.1,12.0,0.0,ML,,,,4.4,nan,2,,,
1543156,1947-10-13T16:11:30Z,-43.34,0.1,171.43,0.1,12.0,0.0,ML,,,,3.4,nan,0,,,
1543157,1947-10-16T09:02:07Z,-40.0,0.0,174.8,0.0,12.0,0.0,ML,,,,3.2,nan,0,,,
1543158,1947-10-16T11:07:39Z,-40.5,0.0,174.5,0.0,12.0,0.0,ML,,,,4.4,0.4,2,,,
1543159,1947-10-17T20:28:38Z,-38.53,0.1,175.81,0.0,12.0,0.0,ML,,,,4.0,0.2,2,,,
1543160,1947-10-18T13:00:10Z,-42.68,0.0,174.34,0.1,33.0,0.0,ML,,,,4.8,0.2,4,,,
1543161,1947-10-20T17:24:16Z,-41.7,0.0,171.5,0.0,12.0,0.0,ML,,,,3.2,nan,0,,,
1543162,1947-10-22T15:25:25Z,-38.65,0.1,178.75,0.1,33.0,0.0,ML,,,,5.1,0.2,5,,,
1543163,1947-10-23T13:54:05Z,-38.51,0.0,176.67,0.0,52.0,5.0,ML,,,,5.0,0.1,2,,,
1543164,1947-10-25T03:33:04Z,-37.88,0.0,176.83,0.0,260.0,3.0,ML,,,,5.0,0.1,2,,,
1543165,1947-10-26T09:27:43Z,-40.22,0.0,175.23,0.0,12.0,0.0,ML,,,,3.9,0.1,2,,,
1543166,1947-10-26T11:57:56Z,-39.5,0.1,174.86,0.1,144.0,10.0,ML,,,,5.3,0.4,2,,,
1543167,1947-10-27T07:12:29Z,-38.0,0.0,178.0,0.0,12.0,0.0,ML,,,,4.7,nan,0,,,
1543168,1947-10-27T07:30:16Z,-38.0,0.0,178.0,0.0,12.0,0.0,ML,,,,4.3,nan,0,,,
1543169,1947-10-29T09:40:35Z,-46.5,0.0,166.5,0.0,12.0,0.0,ML,,,,4.9,nan,0,,,
1543170,1947-10-31T00:50:20Z,-38.43,0.0,176.68,0.0,12.0,0.0,ML,,,,4.5,0.2,3,,,
1543171,1947-11-01T03:17:26Z,-38.01,0.0,177.91,0.1,12.0,0.0,ML,,,,4.6,0.4,3,,,
1543172,1947-11-01T13:25:18Z,-40.65,0.0,173.27,0.1,12.0,0.0,ML,,,,4.2,0.2,2,,,
1543173,1947-11-04T09:07:47Z,-37.92,0.0,178.2,0.0,12.0,0.0,ML,,,,4.3,nan,0,,,
1543174,1947-11-04T09:11:50Z,-38.5,0.0,179.0,0.0,12.0,0.0,ML,,,,4.4,nan,0,,,
1543175,1947-11-05T19:53:45Z,-40.48,0.0,173.02,0.0,12.0,0.0,ML,,,,3.9,0.1,2,,,
1543176,1947-11-06T03:39:35Z,-43.98,0.0,169.17,0.0,33.0,0.0,ML,,,,4.5,nan,0,,,
1543177,1947-11-08T22:41:10Z,-39.47,0.1,179.46,0.1,12.0,0.0,MS,5.5,nan,0,5.9,0.2,4,,,
1543178,1947-11-08T22:43:48Z,-39.32,0.1,179.57,0.2,12.0,0.0,ML,,,,5.5,0.1,2,,,
1543179,1947-11-09T02:04:58Z,-39.69,0.0,177.7,0.0,12.0,0.0,ML,,,,4.2,0.2,2,,,
1543180,1947-11-09T16:02:59Z,-41.07,0.0,174.61,0.0,12.0,0.0,ML,,,,4.0,nan,0,,,
1543181,1947-11-15T08:28:07Z,-39.14,0.0,176.01,0.0,110.0,6.0,ML,,,,4.5,0.1,2,,,
1543182,1947-11-18T22:25:36Z,-44.5,0.0,169.0,0.0,12.0,0.0,ML,,,,4.1,nan,0,,,
1543183,1947-11-22T04:55:57Z,-40.9,0.0,172.8,0.0,12.0,0.0,ML,,,,3.2,nan,0,,,
1543184,1947-11-22T18:58:28Z,-40.16,0.1,174.65,0.3,12.0,0.0,ML,,,,3.8,0.1,2,,,
1543185,1947-11-23T03:41:36Z,-40.16,0.0,174.84,0.1,12.0,0.0,ML,,,,3.8,0.1,2,,,
1543186,1947-11-23T07:41:03Z,-40.1,0.0,174.9,0.0,12.0,0.0,ML,,,,3.2,nan,0,,,
1543187,1947-11-23T21:40:37Z,-41.46,0.1,172.44,0.1,12.0,0.0,ML,,,,3.9,nan,2,,,
1543188,1947-11-25T18:43:20Z,-41.66,0.1,172.45,0.1,12.0,0.0,ML,,,,3.6,nan,0,,,
1543189,1947-11-25T23:59:00Z,-38.47,0.0,176.01,0.0,12.0,0.0,ML,,,,4.8,0.1,3,,,
1543190,1947-11-27T05:25:47Z,-41.21,0.1,175.61,0.1,12.0,0.0,ML,,,,4.1,nan,2,,,
1543191,1947-12-03T16:37:31Z,-38.0,0.0,177.5,0.0,12.0,0.0,ML,,,,3.7,nan,0,,,
1543192,1947-12-04T20:46:39Z,-36.64,0.2,177.65,0.2,249.0,20.0,ML,,,,5.3,0.1,2,,,
1543194,1947-12-06T01:05:53Z,-43.04,0.1,173.07,0.1,12.0,0.0,ML,,,,4.5,0.2,3,,,
1543195,1947-12-06T19:35:35Z,-41.11,0.1,173.57,0.1,96.0,21.0,ML,,,,4.6,nan,0,,,
1543196,1947-12-10T07:13:24Z,-41.61,0.1,174.42,0.1,12.0,0.0,ML,,,,4.0,0.4,2,,,
1543197,1947-12-11T10:59:14Z,-42.1,0.0,174.91,0.0,12.0,0.0,ML,,,,4.0,0.4,2,,,
1543198,1947-12-11T14:20:34Z,-41.14,0.0,172.62,0.1,12.0,0.0,ML,,,,4.5,0.1,2,,,
1543199,1947-12-12T14:38:23Z,-40.7,0.0,174.7,0.0,12.0,0.0,ML,,,,3.7,nan,0,,,
1543200,1947-12-13T07:09:27Z,-40.17,0.0,175.07,0.1,12.0,0.0,ML,,,,3.9,0.2,3,,,
1543201,1947-12-15T13:17:22Z,-40.09,0.0,175.1,0.0,12.0,0.0,ML,,,,3.7,nan,2,,,
1543202,1947-12-15T14:21:10Z,-38.78,0.1,176.04,0.1,164.0,9.0,ML,,,,5.1,0.3,2,,,
1543203,1947-12-18T07:10:16Z,-39.42,0.0,175.9,0.0,33.0,0.0,ML,,,,4.8,0.5,3,,,
1543204,1947-12-19T16:04:05Z,-38.22,0.1,176.24,0.1,294.0,9.0,ML,,,,5.6,0.3,2,,,
1543205,1947-12-22T14:53:30Z,-39.33,0.0,176.93,0.0,12.0,0.0,ML,,,,3.5,nan,0,,,
1543206,1947-12-26T02:40:11Z,-38.09,0.1,176.69,0.1,149.0,18.0,ML,,,,5.0,0.2,2,,,
1543207,1947-12-28T17:30:21Z,-40.71,0.0,172.65,0.0,12.0,0.0,ML,,,,3.5,nan,0,,,
1543209,1947-12-31T17:08:16Z,-39.09,0.1,177.77,0.1,12.0,0.0,ML,,,,4.8,0.4,4,,,
1543210,1947-12-31T22:26:21Z,-38.29,0.0,175.87,0.0,33.0,0.0,ML,,,,4.6,nan,2,,,
