PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,M,M_Uncertainty,M_StationCount
2178252,1935-07-15T11:59:00Z,-39.0,0.0,176.0,0.0,25.0,0.0,M,5.5,nan,0
