PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount
1543465,1949-02-06T18:44:36Z,-37.3,0.1,178.22,0.2,33.0,0.0,ML,,,,4.7,0.3,3
1543466,1949-02-06T23:04:53Z,-37.46,0.0,177.38,0.1,33.0,0.0,ML,,,,4.5,0.4,2
1543467,1949-02-08T05:08:17Z,-39.3,0.1,176.5,0.1,99.0,27.0,ML,,,,4.3,nan,2
1543468,1949-02-09T11:32:23Z,-40.0,0.0,175.0,0.0,12.0,0.0,ML,,,,4.1,nan,0
1543469,1949-02-09T17:30:50Z,-39.68,0.1,174.35,0.1,199.0,7.0,ML,,,,6.4,nan,0
1543470,1949-02-13T09:32:19Z,-38.9,0.0,175.2,0.0,12.0,0.0,ML,,,,3.6,nan,0
1543471,1949-02-13T18:24:59Z,-34.25,0.3,179.74,0.5,33.0,0.0,MS,6.9,nan,0,6.7,nan,0
1543472,1949-02-14T16:28:54Z,-37.3,0.0,175.7,0.0,12.0,0.0,ML,,,,4.4,nan,0
1543473,1949-02-16T20:53:33Z,-40.64,0.0,176.17,0.1,33.0,0.0,ML,,,,3.9,0.1,2
1543474,1949-02-17T10:25:36Z,-39.64,0.1,177.14,0.2,12.0,0.0,ML,,,,3.8,nan,0
1543475,1949-02-19T10:23:56Z,-38.52,0.1,176.5,0.1,140.0,8.0,ML,,,,4.3,0.1,2
1543476,1949-02-21T17:56:13Z,-40.07,0.0,175.71,0.0,12.0,0.0,ML,,,,4.4,0.2,3
1543477,1949-02-21T18:06:10Z,-40.09,0.0,175.69,0.0,12.0,0.0,ML,,,,4.2,nan,0
1543478,1949-02-21T19:26:40Z,-37.33,0.0,176.5,0.1,257.0,6.0,ML,,,,5.8,0.1,2
1543479,1949-02-22T23:17:09Z,-39.2,0.1,179.84,0.2,33.0,0.0,ML,,,,5.3,0.2,4
1543480,1949-02-27T10:43:04Z,-40.55,0.2,177.77,0.5,12.0,0.0,ML,,,,4.3,nan,0
1543481,1949-02-28T22:10:19Z,-42.33,0.1,172.96,0.1,12.0,0.0,ML,,,,4.0,0.2,2
1543482,1949-03-05T00:25:54Z,-38.89,0.0,175.25,0.0,12.0,0.0,ML,,,,3.6,nan,0
1543483,1949-03-05T03:40:08Z,-38.91,0.1,175.86,0.1,12.0,0.0,ML,,,,4.7,0.4,3
1543484,1949-03-06T11:22:35Z,-38.7,0.0,176.1,0.0,12.0,0.0,ML,,,,3.2,nan,0
1543485,1949-03-06T16:45:31Z,-38.7,0.0,176.1,0.0,12.0,0.0,ML,,,,3.0,nan,0
1543486,1949-03-07T20:17:22Z,-40.48,0.0,176.58,0.1,12.0,0.0,ML,,,,4.2,nan,2
1543488,1949-03-15T20:03:33Z,-40.61,0.0,175.85,0.0,12.0,0.0,ML,,,,3.8,0.4,2
1543489,1949-03-16T03:13:21Z,-38.92,0.0,177.68,0.0,12.0,0.0,ML,,,,3.8,nan,0
1543490,1949-03-16T17:07:38Z,-40.62,0.0,172.98,0.0,12.0,0.0,ML,,,,4.2,0.6,2
1543491,1949-03-17T08:45:51Z,-36.25,0.1,-179.92,0.2,33.0,0.0,ML,,,,4.7,0.1,2
1543492,1949-03-21T23:05:13Z,-43.27,0.0,173.5,0.0,33.0,0.0,ML,,,,4.2,0.5,2
1543493,1949-03-22T00:48:08Z,-40.46,0.1,173.23,0.1,12.0,0.0,ML,,,,4.3,0.2,3
1543494,1949-03-25T12:26:42Z,-41.75,0.1,173.61,0.1,12.0,0.0,ML,,,,3.4,nan,0
1543495,1949-03-31T13:58:08Z,-33.86,0.3,174.18,0.4,12.0,0.0,ML,,,,5.2,0.6,2
1543496,1949-04-02T12:10:47Z,-38.09,0.0,176.35,0.0,291.0,4.0,ML,,,,5.0,0.1,2
1543497,1949-04-03T00:14:00Z,-40.14,0.0,174.14,0.0,12.0,0.0,ML,,,,4.3,1.1,2
1543498,1949-04-05T15:50:44Z,-42.08,0.0,175.09,0.0,12.0,0.0,ML,,,,4.7,0.2,3
1543500,1949-04-09T21:37:00Z,-38.19,0.1,179.48,0.3,33.0,0.0,ML,,,,4.7,0.3,2
1543501,1949-04-11T10:07:17Z,-42.46,0.1,172.96,0.1,12.0,0.0,ML,,,,3.6,0.1,3
1543502,1949-04-14T18:58:06Z,-41.31,0.0,174.04,0.0,12.0,0.0,ML,,,,4.7,0.3,4
1543503,1949-04-14T23:58:18Z,-43.59,0.1,175.16,0.1,33.0,0.0,ML,,,,4.7,0.3,3
1543504,1949-04-26T08:10:52Z,-40.54,0.0,172.93,0.1,12.0,0.0,ML,,,,3.6,nan,0
1543505,1949-04-28T04:01:50Z,-41.68,0.0,174.64,0.0,12.0,0.0,ML,,,,3.0,nan,0
1543506,1949-04-30T20:51:49Z,-39.16,0.1,177.94,0.2,12.0,0.0,ML,,,,4.0,nan,0
1543507,1949-05-03T06:25:39Z,-40.85,0.0,174.37,0.1,12.0,0.0,ML,,,,4.8,0.3,5
1543509,1949-05-03T17:07:20Z,-42.5,0.0,172.98,0.0,12.0,0.0,ML,,,,4.4,0.4,4
1543510,1949-05-03T19:59:59Z,-44.68,0.1,169.09,0.1,12.0,0.0,ML,,,,4.7,0.1,2
1543511,1949-05-05T15:29:52Z,-41.22,0.0,172.6,0.0,181.0,2.0,ML,,,,4.2,nan,0
1543512,1949-05-06T19:02:11Z,-40.55,0.0,173.65,0.1,12.0,0.0,ML,,,,3.8,nan,2
1543513,1949-05-08T18:16:28Z,-38.46,0.1,177.14,0.1,33.0,0.0,ML,,,,4.1,nan,0
1543514,1949-05-12T18:25:26Z,-39.45,0.0,174.35,0.0,227.0,6.0,ML,,,,4.3,0.4,2
1543515,1949-05-13T04:04:23Z,-39.85,0.1,174.89,0.1,12.0,0.0,ML,,,,3.9,0.6,3
1543516,1949-05-14T12:22:09Z,-38.79,0.2,174.7,0.2,12.0,0.0,ML,,,,4.2,0.1,2
1543517,1949-05-16T09:15:14Z,-39.31,0.0,174.78,0.0,12.0,0.0,ML,,,,3.7,0.3,2
1543518,1949-05-17T02:11:06Z,-39.02,0.1,175.82,0.1,125.0,16.0,ML,,,,4.6,nan,2
1543519,1949-05-17T09:57:26Z,-42.38,0.0,172.86,0.0,12.0,0.0,ML,,,,3.6,0.1,2
1543520,1949-05-19T04:29:47Z,-41.05,0.0,173.18,0.1,12.0,0.0,ML,,,,3.2,nan,0
1543521,1949-05-19T07:53:56Z,-42.58,0.0,173.02,0.0,12.0,0.0,ML,,,,3.5,0.2,2
1543522,1949-05-20T09:41:38Z,-38.42,0.5,175.75,0.8,190.0,81.0,ML,,,,4.4,0.4,2
1543523,1949-05-22T01:21:40Z,-39.58,0.0,177.16,0.1,12.0,0.0,ML,,,,4.0,0.2,3
1543524,1949-05-22T10:10:53Z,-38.54,0.1,176.8,0.1,169.0,10.0,ML,,,,4.2,0.4,2
1543525,1949-05-24T22:47:17Z,-38.12,0.0,176.41,0.0,156.0,1.0,ML,,,,4.5,0.3,2
1543527,1949-05-27T05:19:30Z,-43.54,0.1,177.66,0.2,33.0,0.0,ML,,,,3.9,nan,0
1543528,1949-05-27T08:54:10Z,-45.46,0.2,167.43,0.2,92.0,13.0,ML,,,,6.3,0.1,2
1543529,1949-05-29T00:23:09Z,-39.16,0.1,176.12,0.1,33.0,0.0,ML,,,,4.8,0.3,4
1543530,1949-05-29T18:12:22Z,-39.64,0.1,174.36,0.1,200.0,16.0,ML,,,,5.5,nan,0
1543531,1949-05-29T21:49:28Z,-39.23,0.0,176.05,0.0,12.0,0.0,ML,,,,4.5,0.1,2
1543532,1949-05-30T08:37:47Z,-39.74,0.2,-179.18,0.4,33.0,0.0,ML,,,,4.5,0.1,2
1543533,1949-06-03T10:04:48Z,-37.75,0.0,175.0,0.0,12.0,0.0,ML,,,,2.7,nan,0
1543534,1949-06-07T03:28:35Z,-40.03,0.0,175.15,0.0,12.0,0.0,ML,,,,4.1,0.3,3
1543535,1949-06-07T18:28:07Z,-36.75,0.2,175.99,0.5,164.0,72.0,ML,,,,4.5,0.1,2
1543536,1949-06-08T11:16:56Z,-38.76,0.1,176.16,0.1,208.0,16.0,ML,,,,4.5,0.1,2
1543537,1949-06-11T05:16:04Z,-36.01,0.2,176.37,0.2,33.0,0.0,ML,,,,5.7,0.1,2
1543538,1949-06-12T09:27:21Z,-42.35,0.0,173.09,0.0,12.0,0.0,ML,,,,4.2,0.4,3
1543539,1949-06-14T16:05:18Z,-39.91,0.0,175.27,0.0,12.0,0.0,ML,,,,4.0,0.2,3
1543540,1949-06-15T16:18:59Z,-43.17,0.0,172.46,0.0,12.0,0.0,ML,,,,4.6,0.1,3
1543541,1949-06-16T14:01:30Z,-39.36,0.0,174.63,0.1,12.0,0.0,ML,,,,3.7,nan,2
1543542,1949-06-18T08:36:44Z,-39.52,0.0,175.6,0.0,12.0,0.0,ML,,,,3.7,nan,0
1543543,1949-06-19T01:55:22Z,-39.03,0.1,175.15,0.1,235.0,12.0,ML,,,,4.6,0.3,2
1543544,1949-06-20T04:35:35Z,-35.11,0.1,177.18,0.4,179.0,42.0,ML,,,,5.3,0.1,2
1543545,1949-06-22T00:40:36Z,-40.0,0.0,174.69,0.0,33.0,0.0,ML,,,,5.2,0.3,4
1543546,1949-06-23T08:12:11Z,-39.31,0.2,175.02,0.4,214.0,33.0,ML,,,,4.3,nan,0
1543547,1949-06-24T22:14:19Z,-38.95,0.1,175.84,0.1,168.0,9.0,ML,,,,5.0,0.1,2
1543549,1949-06-27T08:06:07Z,-37.57,0.1,177.09,0.1,340.0,7.0,ML,,,,5.3,nan,2
1543550,1949-06-28T14:43:28Z,-40.17,0.0,175.58,0.0,12.0,0.0,ML,,,,4.3,0.2,3
