PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,MS,MS_Uncertainty,MS_StationCount,Md,Md_Uncertainty,Md_StationCount
1567316,1985-07-07T14:27:50Z,-45.07,0.0,167.57,0.1,121.0,6.0,ML,,,,3.8,0.1,3,,,,,,
1567318,1985-07-08T02:33:06Z,-38.58,0.0,176.0,0.1,273.0,4.0,ML,,,,4.1,0.3,4,,,,,,
1567319,1985-07-08T18:03:08Z,-39.44,0.0,175.69,0.0,12.0,0.0,ML,,,,3.7,0.3,6,,,,,,
1567320,1985-07-08T19:08:39Z,-39.46,0.0,175.69,0.0,12.0,0.0,ML,,,,3.9,0.3,6,,,,,,
1567321,1985-07-08T20:21:18Z,-39.47,0.0,175.72,0.0,12.0,0.0,ML,,,,3.8,0.2,4,,,,,,
1687827,1985-07-08T21:14:59Z,-41.54,0.0,174.32,0.0,29.0,1.0,ML,,,,2.3,0.1,5,,,,,,
1687828,1985-07-08T22:48:55Z,-41.4,0.0,174.89,0.0,26.0,1.0,ML,,,,2.1,0.1,8,,,,,,
1687829,1985-07-09T13:34:03Z,-41.58,0.1,174.5,0.0,57.0,7.0,ML,,,,2.4,0.2,6,,,,,,
1567323,1985-07-10T08:29:15Z,-39.68,0.0,174.06,0.0,167.0,2.0,ML,,,,3.8,0.4,1,,,,,,
1567324,1985-07-10T23:35:09Z,-37.37,0.1,177.6,0.1,71.0,15.0,ML,,,,3.9,0.2,3,,,,,,
1567325,1985-07-11T21:57:44Z,-37.82,0.1,176.79,0.1,175.0,19.0,ML,,,,4.2,0.2,4,,,,,,
1567326,1985-07-12T00:15:33Z,-41.82,0.0,174.04,0.0,5.0,0.0,ML,,,,4.2,0.2,11,,,,,,
1687830,1985-07-12T12:06:53Z,-41.03,0.0,175.5,0.0,12.0,1.0,ML,,,,2.1,0.1,4,,,,,,
1687831,1985-07-12T15:04:22Z,-40.66,0.0,173.97,0.0,81.0,3.0,ML,,,,3.0,0.1,3,,,,3.4,0.1,2
1567328,1985-07-13T11:28:31Z,-37.65,0.0,-179.99,0.1,33.0,0.0,ML,,,,4.4,0.1,6,,,,,,
1567330,1985-07-13T22:39:34Z,-45.08,0.0,167.66,0.1,88.0,9.0,ML,,,,3.5,0.3,4,,,,,,
1687832,1985-07-13T23:02:33Z,-40.73,0.1,173.85,0.1,55.0,15.0,ML,,,,3.4,0.1,2,,,,3.2,0.1,3
1687833,1985-07-14T02:17:14Z,-41.03,0.0,174.88,0.0,30.0,1.0,ML,,,,2.4,0.4,4,,,,2.1,nan,1
1567331,1985-07-14T06:20:06Z,-41.19,0.1,172.89,0.1,139.0,8.0,ML,,,,4.0,0.3,3,,,,,,
1687834,1985-07-14T17:25:23Z,-41.34,0.0,174.91,0.0,26.0,1.0,ML,,,,2.4,0.2,3,,,,,,
1687835,1985-07-15T00:25:25Z,-40.85,0.0,175.79,0.0,32.0,1.0,ML,,,,2.3,0.1,5,,,,,,
1567333,1985-07-15T06:56:45Z,-42.8,0.0,171.63,0.0,12.0,0.0,ML,,,,3.5,0.3,5,,,,,,
1687836,1985-07-16T02:37:25Z,-41.66,0.0,174.34,0.0,12.0,4.0,ML,,,,2.2,0.1,4,,,,,,
1567334,1985-07-16T09:03:12Z,-38.43,0.0,176.15,0.0,12.0,0.0,ML,,,,2.9,nan,1,,,,,,
1687837,1985-07-16T10:49:46Z,-41.8,0.0,174.49,0.0,35.0,1.0,ML,,,,2.4,0.2,10,,,,,,
1567335,1985-07-16T14:15:58Z,-38.42,0.0,176.16,0.0,12.0,0.0,ML,,,,3.4,0.3,4,,,,,,
1567336,1985-07-16T23:30:44Z,-38.3,0.0,176.1,0.0,12.0,0.0,ML,,,,2.5,nan,0,,,,,,
1567337,1985-07-17T07:01:06Z,-45.92,0.0,166.58,0.1,12.0,0.0,ML,,,,3.4,0.2,3,,,,,,
1567338,1985-07-17T08:30:08Z,-39.49,0.0,175.7,0.0,12.0,0.0,ML,,,,4.0,0.3,8,,,,,,
1567339,1985-07-17T09:20:03Z,-40.4,0.0,176.4,0.1,33.0,0.0,ML,,,,3.6,0.2,3,,,,,,
1567340,1985-07-17T21:49:19Z,-37.26,0.2,-179.26,0.3,12.0,0.0,ML,,,,4.1,0.3,3,,,,,,
1687838,1985-07-18T03:05:49Z,-40.98,0.0,174.4,0.0,52.0,2.0,ML,,,,2.6,0.1,3,,,,2.4,nan,1
1567341,1985-07-18T07:09:43Z,-37.26,0.1,176.98,0.1,186.0,12.0,ML,,,,4.5,0.1,3,,,,,,
1567342,1985-07-18T23:49:55Z,-43.68,0.1,170.59,0.1,12.0,0.0,ML,,,,3.6,0.3,4,,,,,,
1567343,1985-07-19T11:50:32Z,-39.06,0.1,177.64,0.0,34.0,4.0,ML,,,,3.2,0.2,3,,,,,,
1567344,1985-07-19T14:08:31Z,-38.07,0.1,176.15,0.1,203.0,12.0,ML,,,,4.0,0.2,2,,,,,,
1567345,1985-07-19T14:33:59Z,-38.77,0.0,177.42,0.1,41.0,13.0,Mw,5.9,nan,0,5.7,0.2,2,5.9,nan,0,,,
1567346,1985-07-19T14:38:53Z,-38.67,0.0,177.39,0.0,26.0,3.0,ML,,,,3.8,0.1,2,,,,,,
1567347,1985-07-19T16:13:26Z,-38.81,0.0,177.38,0.1,52.0,11.0,ML,,,,3.9,0.2,4,,,,,,
1567348,1985-07-19T16:42:15Z,-38.78,0.0,177.46,0.1,67.0,14.0,ML,,,,4.6,0.3,5,,,,,,
1567349,1985-07-19T16:50:27Z,-38.77,0.0,177.5,0.1,76.0,15.0,ML,,,,4.6,0.3,4,,,,,,
1567350,1985-07-19T17:22:17Z,-38.76,0.0,177.42,0.1,44.0,7.0,ML,,,,3.9,0.3,4,,,,,,
1567351,1985-07-19T17:33:02Z,-38.74,0.1,177.41,0.1,37.0,10.0,ML,,,,3.7,0.3,4,,,,,,
1567352,1985-07-19T19:15:18Z,-38.75,0.0,177.45,0.1,48.0,10.0,ML,,,,3.9,0.3,4,,,,,,
1567353,1985-07-19T21:46:55Z,-38.73,0.1,177.43,0.1,38.0,9.0,ML,,,,3.7,0.3,4,,,,,,
1567354,1985-07-20T00:55:40Z,-38.68,0.1,177.61,0.2,71.0,33.0,ML,,,,4.2,0.2,4,,,,,,
1567355,1985-07-20T01:11:51Z,-38.54,0.1,177.54,0.1,48.0,21.0,ML,,,,4.5,0.3,4,,,,,,
1687839,1985-07-20T03:37:39Z,-40.72,0.0,174.59,0.0,72.0,1.0,ML,,,,2.7,0.2,3,,,,2.5,nan,1
1567356,1985-07-20T09:10:21Z,-36.91,0.3,177.53,0.3,247.0,25.0,ML,,,,4.4,0.2,3,,,,,,
1567357,1985-07-20T10:22:20Z,-38.69,0.1,177.37,0.2,77.0,25.0,ML,,,,4.2,0.3,3,,,,,,
1567358,1985-07-20T18:14:49Z,-36.31,0.1,178.36,0.1,256.0,18.0,ML,,,,4.7,0.1,5,,,,,,
1567359,1985-07-20T19:11:22Z,-38.82,0.1,177.41,0.1,41.0,17.0,ML,,,,5.1,0.4,3,,,,,,
1567360,1985-07-20T19:13:15Z,-38.73,0.1,177.65,0.2,19.0,7.0,ML,,,,4.8,0.2,7,,,,,,
1567361,1985-07-20T20:23:58Z,-38.75,0.1,177.33,0.1,42.0,10.0,ML,,,,4.0,0.2,3,,,,,,
1687840,1985-07-21T19:48:57Z,-41.01,0.0,174.48,0.0,46.0,2.0,ML,,,,2.5,0.1,2,,,,2.2,0.1,2
1567362,1985-07-22T00:32:21Z,-38.84,0.0,177.41,0.1,39.0,8.0,ML,,,,3.4,0.1,2,,,,,,
1567363,1985-07-22T16:52:58Z,-36.92,0.1,177.06,0.1,239.0,11.0,ML,,,,4.6,0.2,7,,,,,,
1687841,1985-07-23T01:14:11Z,-41.75,0.0,174.43,0.0,31.0,1.0,ML,,,,2.7,0.2,5,,,,2.5,nan,2
1567364,1985-07-23T01:52:34Z,-39.48,0.0,175.7,0.1,12.0,0.0,ML,,,,3.4,0.3,2,,,,,,
1567365,1985-07-23T10:03:09Z,-38.75,0.1,177.46,0.1,35.0,15.0,ML,,,,3.9,0.2,4,,,,,,
1567366,1985-07-24T04:32:42Z,-41.23,0.1,172.63,0.1,208.0,13.0,ML,,,,4.2,0.3,4,,,,,,
1687842,1985-07-24T05:50:43Z,-40.71,0.0,174.69,0.0,35.0,2.0,ML,,,,2.5,0.1,4,,,,,,
1567367,1985-07-24T10:21:53Z,-44.78,0.0,167.28,0.1,33.0,0.0,ML,,,,3.5,0.4,3,,,,,,
1567368,1985-07-24T11:32:22Z,-37.96,0.2,-179.44,0.2,12.0,0.0,ML,,,,4.0,0.1,3,,,,,,
1567369,1985-07-24T12:18:40Z,-46.79,0.0,165.83,0.1,12.0,0.0,ML,,,,3.4,0.2,3,,,,,,
1567370,1985-07-24T13:19:46Z,-46.73,0.1,165.92,0.1,12.0,0.0,ML,,,,4.4,0.2,6,,,,,,
1567371,1985-07-25T03:09:32Z,-38.79,0.1,177.39,0.1,56.0,14.0,ML,,,,4.5,0.3,2,,,,,,
1567372,1985-07-25T04:53:37Z,-39.48,0.0,175.65,0.0,12.0,0.0,ML,,,,4.2,0.3,8,,,,,,
1567373,1985-07-25T14:47:41Z,-40.72,0.0,175.91,0.0,33.0,0.0,ML,,,,3.9,0.3,9,,,,,,
1567374,1985-07-25T14:57:06Z,-39.54,0.0,174.16,0.1,216.0,12.0,ML,,,,4.1,0.2,5,,,,,,
1567375,1985-07-26T07:24:13Z,-36.73,0.2,177.43,0.2,12.0,0.0,ML,,,,4.0,0.1,3,,,,,,
1687843,1985-07-26T12:22:14Z,-40.85,0.0,174.97,0.0,36.0,2.0,ML,,,,2.5,0.1,4,,,,,,
1687844,1985-07-27T06:17:45Z,-41.66,0.0,174.62,0.0,32.0,1.0,ML,,,,2.3,0.1,5,,,,,,
1687845,1985-07-27T06:18:57Z,-41.65,0.0,174.62,0.0,34.0,1.0,ML,,,,3.5,0.1,2,,,,3.5,nan,2
1567376,1985-07-27T13:18:33Z,-38.63,0.0,177.39,0.0,28.0,2.0,ML,,,,3.6,0.2,3,,,,,,
1567377,1985-07-27T22:47:32Z,-38.76,0.1,177.51,0.1,48.0,13.0,ML,,,,3.7,0.5,3,,,,,,
1567378,1985-07-28T07:16:12Z,-38.75,0.1,177.49,0.1,73.0,18.0,ML,,,,3.8,0.4,3,,,,,,
1687846,1985-07-28T15:41:22Z,-41.61,0.0,174.66,0.0,33.0,1.0,ML,,,,2.9,nan,2,,,,2.8,0.1,2
1567379,1985-07-29T11:34:48Z,-37.15,0.1,177.56,0.1,12.0,0.0,ML,,,,4.0,0.3,5,,,,,,
1567380,1985-07-29T14:40:39Z,-38.62,0.1,175.94,0.1,150.0,11.0,ML,,,,4.4,0.4,5,,,,,,
1687847,1985-07-30T01:27:35Z,-40.89,0.0,175.43,0.0,26.0,0.0,ML,,,,2.5,0.1,4,,,,2.1,nan,1
1567381,1985-07-30T09:08:45Z,-37.5,0.0,177.94,0.0,86.0,5.0,ML,,,,3.8,0.2,4,,,,,,
1567382,1985-07-30T12:04:09Z,-38.74,0.0,177.47,0.1,33.0,0.0,ML,,,,4.2,0.2,6,,,,,,
1567383,1985-07-30T15:29:55Z,-44.67,0.0,168.12,0.0,68.0,6.0,ML,,,,3.4,0.2,2,,,,,,
1567384,1985-07-31T09:31:50Z,-41.52,0.0,174.02,0.0,4.0,2.0,ML,,,,2.8,0.3,4,,,,,,
1687849,1985-07-31T13:10:31Z,-41.55,0.0,173.95,0.0,15.0,2.0,ML,,,,2.3,0.1,7,,,,,,
1567385,1985-07-31T22:20:24Z,-38.58,0.0,175.97,0.0,1.0,0.0,ML,,,,3.8,0.2,5,,,,,,
1687850,1985-08-01T06:31:07Z,-41.04,0.0,174.67,0.0,56.0,0.0,ML,,,,2.6,0.1,3,,,,2.5,0.1,2
1567386,1985-08-01T15:54:34Z,-38.83,0.0,177.42,0.1,33.0,0.0,ML,,,,3.4,0.2,4,,,,,,
1567387,1985-08-01T16:47:32Z,-38.7,0.1,177.49,0.1,33.0,0.0,ML,,,,3.7,0.3,4,,,,,,
1687851,1985-08-01T20:26:30Z,-41.55,0.0,173.87,0.1,14.0,1.0,ML,,,,2.6,0.1,4,,,,2.5,nan,1
1687852,1985-08-02T06:03:10Z,-40.78,0.0,174.63,0.0,45.0,0.0,ML,,,,2.4,0.1,2,,,,2.5,nan,2
1567388,1985-08-02T09:39:30Z,-37.33,0.0,177.46,0.0,119.0,6.0,ML,,,,3.7,0.2,5,,,,,,
1687853,1985-08-02T11:39:09Z,-41.06,0.0,175.38,0.0,25.0,0.0,ML,,,,2.2,0.1,3,,,,,,
1567389,1985-08-02T19:10:20Z,-42.36,0.0,172.19,0.0,1.0,0.0,ML,,,,4.7,0.3,8,,,,,,
1687854,1985-08-02T21:54:54Z,-41.25,0.0,175.05,0.0,9.0,1.0,ML,,,,2.9,0.1,2,,,,3.3,0.1,3
1567390,1985-08-03T11:26:39Z,-35.32,0.1,179.02,0.1,224.0,11.0,ML,,,,4.1,0.2,4,,,,,,
1567391,1985-08-04T04:48:23Z,-38.18,0.1,176.05,0.1,199.0,9.0,ML,,,,3.5,0.1,2,,,,,,
1687855,1985-08-04T09:55:03Z,-41.63,0.0,174.64,0.0,34.0,1.0,ML,,,,2.8,nan,2,,,,2.8,nan,2
1687856,1985-08-04T15:25:13Z,-41.65,0.0,174.62,0.0,33.0,1.0,ML,,,,2.3,0.1,5,,,,,,
1567392,1985-08-04T15:57:42Z,-41.73,0.0,172.3,0.0,2.0,2.0,ML,,,,3.1,0.1,3,,,,,,
1567393,1985-08-06T01:22:14Z,-39.06,0.0,178.54,0.1,25.0,3.0,ML,,,,3.5,0.2,3,,,,,,
1687857,1985-08-06T02:41:57Z,-41.51,0.0,174.13,0.0,34.0,1.0,ML,,,,2.5,0.2,4,,,,2.6,nan,1
1567394,1985-08-06T22:45:50Z,-39.96,0.0,176.82,0.0,100.0,9.0,ML,,,,3.7,0.2,4,,,,,,
1567395,1985-08-07T11:09:18Z,-37.7,0.1,-179.73,0.1,33.0,0.0,ML,,,,4.6,0.2,7,,,,,,
1567396,1985-08-07T17:48:55Z,-39.2,0.0,176.17,0.0,86.0,4.0,ML,,,,3.4,0.3,4,,,,,,
1567397,1985-08-07T22:13:00Z,-37.11,0.1,177.54,0.0,1.0,0.0,ML,,,,4.1,0.4,5,,,,,,
1687858,1985-08-08T02:44:30Z,-41.55,0.0,174.82,0.0,34.0,0.0,ML,,,,2.3,0.2,5,,,,2.4,0.1,2
1687859,1985-08-08T05:35:02Z,-41.09,0.0,174.14,0.0,60.0,3.0,ML,,,,2.8,0.1,3,,,,2.8,0.1,2
1687860,1985-08-08T05:39:07Z,-41.09,0.0,174.09,0.0,64.0,1.0,ML,,,,2.5,0.1,6,,,,2.4,nan,2
1687861,1985-08-09T03:35:54Z,-41.58,0.0,173.95,0.1,22.0,2.0,ML,,,,2.5,0.1,5,,,,2.4,nan,1
1567398,1985-08-09T13:56:25Z,-37.86,0.0,177.22,0.0,67.0,6.0,ML,,,,3.7,0.2,4,,,,,,
1567399,1985-08-10T00:48:34Z,-45.54,0.0,166.64,0.1,12.0,0.0,ML,,,,3.4,0.2,2,,,,,,
1567400,1985-08-10T12:04:53Z,-40.39,0.0,174.19,0.1,67.0,20.0,ML,,,,3.5,0.3,3,,,,,,
1687862,1985-08-10T13:48:23Z,-40.68,0.0,174.37,0.0,59.0,3.0,ML,,,,3.0,nan,3,,,,2.8,nan,2
1687863,1985-08-10T20:42:38Z,-40.91,0.0,175.21,0.0,31.0,1.0,ML,,,,2.5,0.1,4,,,,,,
1567401,1985-08-11T14:26:49Z,-45.01,0.0,167.65,0.1,113.0,6.0,ML,,,,3.7,0.3,4,,,,,,
1567402,1985-08-11T18:00:50Z,-42.2,0.0,174.13,0.0,21.0,2.0,ML,,,,4.0,0.4,7,,,,,,
1687864,1985-08-12T01:00:18Z,-41.24,0.0,173.86,0.0,57.0,2.0,ML,,,,2.5,0.1,4,,,,,,
1567403,1985-08-12T12:47:22Z,-41.37,0.0,173.82,0.0,66.0,6.0,ML,,,,3.8,0.3,4,,,,,,
1687866,1985-08-13T08:10:05Z,-40.93,0.0,174.89,0.0,9.0,2.0,ML,,,,2.5,0.3,2,,,,2.9,nan,2
1567404,1985-08-13T21:51:48Z,-38.85,0.0,177.3,0.0,40.0,2.0,ML,,,,3.4,0.3,4,,,,,,
1567405,1985-08-14T20:26:39Z,-40.13,0.0,175.64,0.0,33.0,0.0,ML,,,,4.0,0.3,12,,,,,,
1567406,1985-08-14T21:18:58Z,-37.73,0.1,176.26,0.1,312.0,12.0,ML,,,,4.1,0.2,6,,,,,,
1567407,1985-08-15T10:05:28Z,-39.63,0.1,174.12,0.1,198.0,11.0,ML,,,,3.7,0.3,6,,,,,,
1687867,1985-08-15T11:50:37Z,-41.34,0.0,175.04,0.0,26.0,1.0,ML,,,,2.1,0.3,4,,,,,,
1567408,1985-08-15T16:19:12Z,-40.42,0.1,176.77,0.1,33.0,0.0,ML,,,,3.8,0.3,13,,,,,,
1567409,1985-08-15T16:39:41Z,-38.97,0.0,175.23,0.1,156.0,5.0,ML,,,,4.2,0.4,8,,,,,,
1567414,1985-08-16T20:07:06Z,-37.13,0.1,177.24,0.1,196.0,7.0,ML,,,,3.8,0.3,4,,,,,,
1567415,1985-08-18T21:42:39Z,-44.28,0.0,169.87,0.0,12.0,0.0,ML,,,,3.8,0.3,7,,,,,,
1567416,1985-08-19T07:19:33Z,-37.78,0.1,175.75,0.1,12.0,0.0,ML,,,,4.1,0.3,5,,,,,,
1567417,1985-08-19T10:33:27Z,-44.44,0.0,168.12,0.0,12.0,0.0,ML,,,,3.4,0.3,6,,,,,,
1567418,1985-08-19T10:50:12Z,-38.13,0.0,176.27,0.1,183.0,10.0,ML,,,,4.6,0.2,6,,,,,,
1567419,1985-08-19T20:50:21Z,-44.4,0.0,168.11,0.0,12.0,0.0,ML,,,,3.6,0.4,6,,,,,,
1567420,1985-08-20T10:01:26Z,-35.76,0.0,178.53,0.1,221.0,8.0,ML,,,,4.1,0.2,5,,,,,,
1567421,1985-08-21T00:07:16Z,-45.13,0.0,167.58,0.1,114.0,5.0,ML,,,,4.2,0.3,7,,,,,,
1567422,1985-08-21T01:56:53Z,-40.84,0.0,175.33,0.1,12.0,0.0,ML,,,,3.8,0.5,3,,,,,,
1567423,1985-08-21T14:09:51Z,-38.73,0.0,177.32,0.1,47.0,6.0,ML,,,,3.4,0.2,4,,,,,,
1687869,1985-08-21T15:15:28Z,-40.71,0.0,175.01,0.0,33.0,0.0,ML,,,,2.2,0.1,3,,,,,,
1567424,1985-08-22T01:43:37Z,-39.76,0.0,176.19,0.1,76.0,9.0,ML,,,,3.7,0.3,5,,,,,,
1567425,1985-08-22T11:19:18Z,-39.25,0.0,174.78,0.0,12.0,0.0,ML,,,,3.4,0.3,4,,,,,,
1687870,1985-08-22T12:31:54Z,-41.18,0.0,174.56,0.0,60.0,0.0,ML,,,,3.0,0.1,2,,,,2.8,0.1,2
1687871,1985-08-22T16:48:02Z,-40.79,0.0,174.98,0.0,34.0,0.0,ML,,,,2.4,0.2,5,,,,,,
1687872,1985-08-22T17:44:50Z,-41.52,0.0,174.58,0.0,33.0,1.0,ML,,,,3.2,nan,2,,,,3.2,0.1,2
1567427,1985-08-22T18:36:42Z,-38.83,0.0,175.88,0.0,133.0,7.0,ML,,,,3.7,0.3,3,,,,,,
1567428,1985-08-23T20:26:03Z,-41.86,0.0,171.73,0.0,12.0,0.0,ML,,,,3.4,0.3,6,,,,,,
1567430,1985-08-24T21:24:52Z,-38.16,0.2,-179.2,0.2,33.0,0.0,ML,,,,3.8,0.2,5,,,,,,
1567431,1985-08-25T12:54:40Z,-40.02,0.0,174.98,0.0,12.0,0.0,ML,,,,4.2,0.4,14,,,,,,
1687873,1985-08-26T02:09:32Z,-41.94,0.0,174.14,0.1,13.0,3.0,ML,,,,2.8,0.2,7,,,,2.7,nan,1
1567435,1985-08-26T23:03:39Z,-37.29,0.1,176.7,0.1,233.0,7.0,ML,,,,4.0,0.2,5,,,,,,
1687874,1985-08-27T04:40:54Z,-41.79,0.0,174.49,0.0,34.0,2.0,ML,,,,2.3,0.2,9,,,,,,
1567436,1985-08-27T10:17:37Z,-44.68,0.0,168.32,0.1,72.0,16.0,ML,,,,3.6,0.3,3,,,,,,
1687875,1985-08-27T19:18:21Z,-41.65,0.0,174.21,0.0,14.0,2.0,ML,,,,2.4,0.2,5,,,,,,
1567438,1985-08-27T22:09:20Z,-37.73,0.1,179.11,0.2,12.0,0.0,ML,,,,3.9,0.2,4,,,,,,
1567439,1985-08-27T23:33:50Z,-37.4,0.3,176.31,0.1,321.0,15.0,ML,,,,3.8,nan,1,,,,,,
1687876,1985-08-28T08:10:02Z,-41.95,0.0,175.18,0.0,32.0,1.0,ML,,,,3.0,nan,2,,,,3.0,0.1,2
1567440,1985-08-28T14:22:07Z,-38.14,0.0,176.26,0.0,161.0,2.0,ML,,,,3.7,0.3,3,,,,,,
1687877,1985-08-29T04:48:42Z,-41.14,0.0,174.58,0.0,35.0,0.0,ML,,,,3.0,nan,2,,,,2.8,0.1,3
1567441,1985-08-30T21:03:00Z,-37.41,0.0,-179.7,0.0,33.0,0.0,ML,,,,4.2,0.2,4,,,,,,
1567442,1985-08-31T01:05:12Z,-37.47,0.0,176.16,0.1,2.0,0.0,ML,,,,3.5,0.3,3,,,,,,
1567443,1985-08-31T02:16:13Z,-36.15,0.1,179.56,0.2,33.0,0.0,ML,,,,4.3,0.3,3,,,,,,
1687878,1985-08-31T12:00:18Z,-40.42,0.0,174.94,0.0,43.0,2.0,ML,,,,2.8,0.2,4,,,,2.9,nan,2
1567444,1985-08-31T13:27:16Z,-39.82,0.0,177.02,0.0,28.0,1.0,ML,,,,3.9,0.3,6,,,,,,
1567445,1985-08-31T21:51:47Z,-45.37,0.0,167.12,0.1,72.0,4.0,ML,,,,3.6,0.3,4,,,,,,
1687879,1985-09-01T03:50:43Z,-41.68,0.0,174.26,0.0,11.0,2.0,ML,,,,2.3,0.2,6,,,,2.3,nan,1
1687880,1985-09-01T06:54:03Z,-41.69,0.0,174.21,0.0,14.0,1.0,ML,,,,3.1,0.1,2,,,,3.5,0.2,3
1687881,1985-09-01T09:09:53Z,-41.71,0.0,174.83,0.0,33.0,1.0,ML,,,,2.3,0.3,4,,,,2.2,nan,1
1687882,1985-09-01T15:01:13Z,-40.85,0.0,174.71,0.0,13.0,1.0,ML,,,,2.5,0.2,2,,,,2.7,0.1,3
1567446,1985-09-01T18:23:53Z,-37.75,0.0,177.59,0.0,33.0,2.0,ML,,,,3.8,0.2,6,,,,,,
1687883,1985-09-02T11:01:30Z,-41.04,0.0,175.2,0.0,25.0,1.0,ML,,,,2.5,0.1,4,,,,,,
1567447,1985-09-02T23:14:02Z,-38.21,0.0,176.16,0.0,163.0,4.0,ML,,,,4.2,0.4,4,,,,,,
1687884,1985-09-03T04:55:08Z,-40.54,0.0,175.63,0.0,30.0,2.0,ML,,,,2.7,0.2,3,,,,,,
1687885,1985-09-04T14:03:49Z,-41.82,0.1,174.49,0.1,35.0,8.0,ML,,,,3.0,0.3,3,,,,,,
1567448,1985-09-04T21:30:27Z,-41.52,0.0,174.23,0.0,3.0,1.0,ML,,,,3.8,0.3,3,,,,,,
