PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,MS,MS_Uncertainty,MS_StationCount,Md,Md_Uncertainty,Md_StationCount
139361,1990-07-05T13:06:30Z,-41.25,0.0,174.55,0.0,21.0,1.0,ML,,,,2.6,0.1,12,,,,,,
139501,1990-07-05T14:35:20Z,-41.49,0.0,174.46,0.0,22.0,1.0,ML,,,,2.0,0.2,9,,,,,,
140099,1990-07-05T14:57:22Z,-40.62,0.0,176.28,0.0,28.0,1.0,ML,,,,2.6,0.2,10,,,,,,
139503,1990-07-05T15:26:33Z,-38.31,0.0,176.32,0.0,150.0,0.0,ML,,,,3.7,0.4,11,,,,,,
140101,1990-07-05T15:31:46Z,-41.51,0.0,173.33,0.0,92.0,3.0,ML,,,,2.8,0.3,9,,,,,,
140107,1990-07-05T17:45:10Z,-40.28,0.0,175.91,0.0,34.0,3.0,ML,,,,2.1,0.2,3,,,,,,
140111,1990-07-05T19:33:19Z,-45.27,0.0,166.93,0.1,5.0,0.0,ML,,,,3.6,0.1,10,,,,,,
141755,1990-07-05T19:33:52Z,-40.44,0.0,176.28,0.0,28.0,2.0,ML,,,,2.7,0.2,9,,,,,,
140113,1990-07-05T20:41:29Z,-40.36,0.0,176.11,0.0,12.0,2.0,ML,,,,2.4,0.1,6,,,,,,
140259,1990-07-05T23:17:41Z,-41.99,0.0,173.91,0.0,5.0,2.0,ML,,,,2.3,0.1,7,,,,,,
140115,1990-07-05T23:24:57Z,-40.44,0.0,176.41,0.0,42.0,2.0,ML,,,,2.7,0.3,8,,,,,,
140261,1990-07-06T04:41:44Z,-45.05,0.0,167.24,0.0,39.0,6.0,ML,,,,3.1,0.1,11,,,,,,
139516,1990-07-06T06:25:30Z,-41.48,0.0,174.5,0.0,32.0,1.0,ML,,,,2.2,0.2,10,,,,,,
140124,1990-07-06T06:48:13Z,-40.3,0.0,176.36,0.0,23.0,1.0,ML,,,,2.1,0.3,6,,,,,,
141320,1990-07-06T09:18:02Z,-41.01,0.0,174.84,0.0,31.0,1.0,ML,,,,1.6,0.1,6,,,,,,
140380,1990-07-06T09:50:27Z,-40.73,0.0,175.34,0.0,28.0,1.0,ML,,,,1.6,0.1,5,,,,,,
139518,1990-07-06T09:58:59Z,-40.39,0.0,176.4,0.0,21.0,3.0,ML,,,,3.1,0.2,15,,,,,,
139372,1990-07-06T10:02:42Z,-41.25,0.0,173.05,0.0,116.0,2.0,ML,,,,4.0,0.2,12,,,,,,
140132,1990-07-06T13:58:22Z,-39.74,0.0,176.87,0.0,29.0,1.0,ML,,,,2.4,0.2,4,,,,,,
140384,1990-07-06T15:08:05Z,-40.64,0.0,175.47,0.0,30.0,1.0,ML,,,,1.9,0.2,4,,,,,,
140133,1990-07-06T15:51:47Z,-39.51,0.0,174.6,0.1,145.0,7.0,ML,,,,3.1,0.1,10,,,,,,
140264,1990-07-06T16:30:32Z,-45.09,0.0,167.33,0.0,58.0,4.0,ML,,,,3.8,0.3,9,,,,,,
139529,1990-07-06T16:46:45Z,-39.97,0.0,172.88,0.0,12.0,0.0,ML,,,,3.5,0.2,19,,,,,,
140265,1990-07-06T18:52:02Z,-42.17,0.0,172.71,0.0,12.0,0.0,ML,,,,2.0,0.1,3,,,,,,
140137,1990-07-06T23:11:03Z,-39.8,0.0,176.85,0.0,40.0,3.0,ML,,,,2.7,0.1,4,,,,,,
140398,1990-07-06T23:36:13Z,-40.25,0.0,173.62,0.0,153.0,4.0,ML,,,,3.5,0.4,11,,,,,,
139540,1990-07-07T02:06:48Z,-41.08,0.0,174.17,0.0,49.0,2.0,ML,,,,3.0,0.2,10,,,,,,
141321,1990-07-07T03:51:11Z,-41.08,0.0,174.11,0.0,50.0,1.0,ML,,,,2.2,0.1,5,,,,,,
140268,1990-07-07T04:36:03Z,-43.18,0.0,172.02,0.0,5.0,0.0,ML,,,,2.8,nan,1,,,,,,
140144,1990-07-07T04:40:23Z,-39.81,0.0,176.93,0.0,42.0,2.0,ML,,,,3.2,0.2,10,,,,,,
140145,1990-07-07T04:51:30Z,-38.94,0.0,177.51,0.0,70.0,3.0,ML,,,,3.3,0.2,14,,,,,,
140269,1990-07-07T05:09:59Z,-37.45,0.1,176.14,0.0,274.0,9.0,ML,,,,3.9,0.2,7,,,,,,
139541,1990-07-07T05:28:28Z,-40.39,0.0,174.53,0.0,12.0,2.0,ML,,,,3.2,0.2,11,,,,,,
140562,1990-07-07T05:58:23Z,-45.19,0.0,167.44,0.0,109.0,3.0,ML,,,,2.8,0.1,8,,,,,,
139542,1990-07-07T06:06:57Z,-41.62,0.0,173.9,0.0,36.0,2.0,ML,,,,2.3,0.2,5,,,,,,
140508,1990-07-07T06:36:38Z,-37.98,0.0,176.92,0.0,42.0,1.0,ML,,,,3.1,0.2,3,,,,,,
140271,1990-07-07T07:00:02Z,-44.57,0.0,168.1,0.0,92.0,2.0,ML,,,,3.4,0.1,12,,,,,,
139543,1990-07-07T08:11:43Z,-40.35,0.0,176.4,0.0,34.0,2.0,ML,,,,4.3,0.2,12,,,,,,
140563,1990-07-07T08:28:41Z,-45.07,0.0,167.35,0.0,62.0,3.0,ML,,,,2.7,0.1,3,,,,,,
140404,1990-07-07T08:36:45Z,-36.4,0.0,179.86,0.0,141.0,5.0,ML,,,,4.2,0.1,4,,,,,,
139546,1990-07-07T10:15:34Z,-40.57,0.0,173.28,0.0,167.0,2.0,ML,,,,3.4,0.2,8,,,,,,
140150,1990-07-07T11:24:02Z,-40.74,0.0,176.68,0.0,28.0,2.0,ML,,,,2.8,0.2,11,,,,,,
139551,1990-07-07T13:18:00Z,-40.44,0.0,174.53,0.0,13.0,3.0,ML,,,,2.8,0.2,7,,,,,,
139552,1990-07-07T14:19:12Z,-41.38,0.0,174.56,0.0,41.0,1.0,ML,,,,4.4,0.2,6,,,,,,
140408,1990-07-07T14:54:08Z,-34.64,0.1,178.1,0.1,33.0,0.0,ML,,,,4.8,0.3,3,,,,,,
140157,1990-07-07T17:24:05Z,-40.34,0.0,176.29,0.0,25.0,1.0,ML,,,,2.2,0.3,6,,,,,,
140162,1990-07-07T19:55:04Z,-40.5,0.0,175.8,0.0,32.0,1.0,ML,,,,2.7,0.2,10,,,,,,
140163,1990-07-07T20:08:15Z,-42.43,0.0,172.92,0.0,5.0,0.0,ML,,,,4.1,0.4,14,,,,,,
140275,1990-07-07T21:37:19Z,-42.42,0.0,172.91,0.0,5.0,0.0,ML,,,,3.7,0.4,14,,,,,,
140277,1990-07-07T21:57:16Z,-41.55,0.0,172.23,0.0,5.0,0.0,ML,,,,2.8,0.1,8,,,,,,
140567,1990-07-07T23:36:13Z,-44.51,0.0,168.35,0.0,5.0,0.0,ML,,,,3.5,0.0,5,,,,,,
140279,1990-07-08T01:11:57Z,-41.31,0.0,172.96,0.0,97.0,3.0,ML,,,,2.8,0.2,4,,,,,,
140281,1990-07-08T03:44:32Z,-41.35,0.0,172.61,0.0,191.0,3.0,ML,,,,3.4,0.3,7,,,,,,
141332,1990-07-08T04:54:45Z,-40.44,0.0,174.51,0.0,13.0,2.0,ML,,,,2.9,0.2,9,,,,,,
140664,1990-07-08T10:18:11Z,-40.03,0.1,176.69,0.0,7.0,9.0,ML,,,,2.6,0.1,2,,,,,,
140672,1990-07-08T13:55:07Z,-40.96,0.0,175.15,0.0,28.0,2.0,ML,,,,2.0,0.2,2,,,,,,
140421,1990-07-08T16:56:23Z,-41.17,0.0,174.44,0.0,43.0,1.0,ML,,,,2.6,0.2,7,,,,,,
140181,1990-07-08T17:53:54Z,-40.4,0.0,176.38,0.0,39.0,4.0,ML,,,,2.9,0.3,9,,,,,,
140190,1990-07-09T01:02:07Z,-40.45,0.0,176.28,0.0,27.0,1.0,ML,,,,3.0,0.2,6,,,,,,
140194,1990-07-09T04:51:16Z,-40.4,0.0,176.32,0.0,25.0,3.0,ML,,,,2.7,0.2,8,,,,,,
141375,1990-07-09T08:08:54Z,-40.91,0.0,175.49,0.0,14.0,2.0,ML,,,,1.9,0.1,7,,,,,,
140207,1990-07-09T14:41:35Z,-38.01,0.0,176.46,0.0,129.0,2.0,ML,,,,3.5,0.3,7,,,,,,
140208,1990-07-09T15:45:37Z,-39.1,0.0,175.11,0.0,233.0,2.0,ML,,,,3.8,0.3,12,,,,,,
141181,1990-07-09T16:27:07Z,-44.3,0.0,167.67,0.0,5.0,0.0,ML,,,,4.1,0.2,6,,,,,,
140210,1990-07-09T19:08:54Z,-42.73,0.0,172.87,0.0,37.0,6.0,ML,,,,2.2,nan,1,,,,,,
140520,1990-07-09T21:14:14Z,-41.01,0.0,175.52,0.0,10.0,1.0,ML,,,,2.7,0.2,10,,,,,,
143273,1990-07-09T21:14:59Z,-40.89,0.0,175.73,0.0,26.0,1.0,ML,,,,2.3,0.3,6,,,,,,
141634,1990-07-09T22:32:33Z,-41.74,0.0,174.43,0.0,13.0,1.0,ML,,,,2.0,0.3,4,,,,,,
140836,1990-07-10T02:21:51Z,-41.24,0.0,175.18,0.0,23.0,1.0,ML,,,,2.7,0.2,9,,,,,,
141636,1990-07-10T03:39:12Z,-40.4,0.0,176.32,0.0,23.0,3.0,ML,,,,2.9,0.2,11,,,,,,
140311,1990-07-10T05:15:21Z,-42.11,0.0,172.18,0.0,12.0,0.0,ML,,,,2.7,0.1,5,,,,,,
141184,1990-07-10T06:04:53Z,-44.09,0.0,168.77,0.0,12.0,0.0,ML,,,,3.9,0.1,6,,,,,,
140313,1990-07-10T06:33:45Z,-43.9,0.0,168.86,0.0,4.0,2.0,ML,,,,5.2,0.4,27,,,,,,
140314,1990-07-10T07:34:02Z,-44.1,0.0,168.85,0.0,12.0,0.0,ML,,,,3.6,0.2,11,,,,,,
141851,1990-07-10T07:38:49Z,-40.9,0.0,175.12,0.0,31.0,1.0,ML,,,,1.9,0.2,3,,,,,,
140770,1990-07-10T07:44:53Z,-40.43,0.0,176.35,0.0,21.0,2.0,ML,,,,3.2,0.2,15,,,,,,
140316,1990-07-10T09:06:41Z,-41.83,0.0,173.12,0.0,57.0,1.0,ML,,,,3.5,0.2,12,,,,,,
141639,1990-07-10T09:49:10Z,-38.61,0.1,176.16,0.1,230.0,8.0,ML,,,,3.5,0.1,3,,,,,,
140839,1990-07-10T12:04:22Z,-41.27,0.0,175.18,0.0,25.0,1.0,ML,,,,1.9,0.1,9,,,,,,
141642,1990-07-10T13:26:19Z,-40.46,0.0,174.54,0.0,12.0,0.0,ML,,,,2.0,0.1,2,,,,,,
141643,1990-07-10T13:35:13Z,-40.43,0.0,176.48,0.0,38.0,1.0,ML,,,,2.7,0.2,5,,,,,,
140842,1990-07-10T14:28:39Z,-41.41,0.0,174.15,0.0,38.0,2.0,ML,,,,2.4,0.2,6,,,,,,
141644,1990-07-10T14:55:40Z,-40.69,0.0,175.54,0.0,28.0,1.0,ML,,,,2.2,nan,1,,,,,,
140845,1990-07-10T16:51:37Z,-41.62,0.0,174.67,0.0,30.0,1.0,ML,,,,3.3,0.1,12,,,,,,
141459,1990-07-10T17:15:57Z,-36.62,0.0,177.46,0.0,221.0,3.0,ML,,,,3.9,0.3,3,,,,,,
141461,1990-07-10T19:40:11Z,-38.75,0.0,176.05,0.0,124.0,3.0,ML,,,,3.7,0.2,10,,,,,,
141647,1990-07-10T21:18:55Z,-38.85,0.0,175.97,0.0,5.0,0.0,ML,,,,3.0,nan,1,,,,,,
141853,1990-07-11T00:08:35Z,-40.81,0.0,173.88,0.0,76.0,3.0,ML,,,,2.3,nan,1,,,,,,
141651,1990-07-11T02:12:03Z,-38.91,0.0,175.83,0.0,5.0,0.0,ML,,,,2.8,0.2,5,,,,,,
141473,1990-07-11T02:17:05Z,-38.91,0.0,175.8,0.0,5.0,0.0,ML,,,,3.2,0.2,9,,,,,,
141474,1990-07-11T02:26:30Z,-38.9,0.0,175.8,0.0,6.0,4.0,ML,,,,3.6,0.2,16,,,,,,
143631,1990-07-11T02:27:21Z,-38.92,0.0,175.79,0.0,6.0,1.0,ML,,,,3.6,0.1,14,,,,,,
141854,1990-07-11T02:29:45Z,-41.69,0.0,174.19,0.0,14.0,1.0,ML,,,,2.3,0.3,7,,,,,,
141475,1990-07-11T02:37:05Z,-38.92,0.0,175.76,0.0,4.0,2.0,ML,,,,3.6,0.2,21,,,,,,
141652,1990-07-11T04:00:41Z,-40.28,0.0,176.33,0.0,22.0,2.0,ML,,,,2.2,0.3,5,,,,,,
141476,1990-07-11T05:32:37Z,-38.45,0.0,176.77,0.0,62.0,2.0,ML,,,,3.3,0.2,13,,,,,,
141655,1990-07-11T09:53:18Z,-40.41,0.1,176.25,0.0,25.0,3.0,ML,,,,2.4,0.1,5,,,,,,
141193,1990-07-11T11:26:47Z,-41.47,0.0,173.71,0.0,61.0,3.0,ML,,,,2.6,0.3,4,,,,,,
141656,1990-07-11T11:34:53Z,-40.43,0.0,176.18,0.0,24.0,2.0,ML,,,,2.6,0.2,9,,,,,,
140856,1990-07-11T14:54:42Z,-40.28,0.0,174.49,0.0,21.0,2.0,ML,,,,3.4,0.2,17,,,,,,
140858,1990-07-11T16:11:40Z,-37.23,0.0,176.73,0.0,449.0,2.0,ML,,,,5.3,0.2,20,,,,,,
143634,1990-07-11T19:54:05Z,-38.91,0.0,175.81,0.0,5.0,0.0,ML,,,,3.2,0.3,4,,,,,,
141664,1990-07-11T20:22:44Z,-40.23,0.0,174.85,0.0,14.0,6.0,ML,,,,2.1,0.1,7,,,,,,
143635,1990-07-11T20:24:26Z,-38.9,0.0,175.84,0.0,5.0,0.0,ML,,,,2.7,0.2,4,,,,,,
141199,1990-07-11T20:40:50Z,-41.07,0.0,174.17,0.0,52.0,2.0,ML,,,,2.5,0.1,10,,,,,,
141665,1990-07-11T21:16:26Z,-40.49,0.0,176.35,0.0,36.0,2.0,ML,,,,2.5,0.2,6,,,,,,
142306,1990-07-11T21:54:38Z,-39.62,0.1,177.15,0.1,27.0,3.0,ML,,,,2.0,0.1,2,,,,,,
141857,1990-07-11T22:50:01Z,-41.73,0.0,175.11,0.0,31.0,2.0,ML,,,,2.0,0.1,7,,,,,,
142134,1990-07-11T23:26:06Z,-40.46,0.0,173.25,0.0,189.0,3.0,ML,,,,3.2,0.3,6,,,,,,
142135,1990-07-11T23:37:54Z,-41.32,0.0,174.46,0.0,18.0,2.0,ML,,,,2.8,0.1,11,,,,,,
142136,1990-07-12T00:37:59Z,-38.92,0.0,175.82,0.0,5.0,0.0,ML,,,,2.8,0.2,7,,,,,,
142139,1990-07-12T04:58:37Z,-41.24,0.0,172.79,0.0,140.0,2.0,ML,,,,3.1,0.1,10,,,,,,
142140,1990-07-12T05:14:19Z,-41.26,0.0,175.2,0.0,24.0,1.0,ML,,,,2.1,0.1,11,,,,,,
142076,1990-07-12T07:14:38Z,-40.34,0.0,176.3,0.0,24.0,1.0,ML,,,,2.0,0.2,5,,,,,,
142144,1990-07-12T09:05:59Z,-40.31,0.0,176.35,0.0,26.0,2.0,ML,,,,2.3,0.2,7,,,,,,
142148,1990-07-12T10:30:38Z,-40.46,0.0,176.35,0.0,34.0,1.0,ML,,,,2.7,0.2,8,,,,,,
142150,1990-07-12T15:45:48Z,-41.83,0.0,175.12,0.0,30.0,1.0,ML,,,,3.0,0.2,12,,,,,,
142087,1990-07-12T20:40:49Z,-41.62,0.0,174.49,0.0,56.0,2.0,ML,,,,2.7,0.1,12,,,,,,
142153,1990-07-12T22:46:05Z,-40.89,0.0,174.29,0.0,41.0,3.0,ML,,,,2.2,0.1,6,,,,,,
142157,1990-07-13T01:05:57Z,-40.98,0.0,175.55,0.0,12.0,1.0,ML,,,,2.6,0.2,10,,,,,,
142159,1990-07-13T02:35:16Z,-39.87,0.0,176.93,0.0,36.0,4.0,ML,,,,2.9,0.2,5,,,,,,
142160,1990-07-13T02:48:29Z,-41.25,0.0,173.7,0.0,65.0,3.0,ML,,,,2.5,0.2,6,,,,,,
142161,1990-07-13T05:02:45Z,-40.81,0.0,176.2,0.1,32.0,6.0,ML,,,,2.0,0.2,5,,,,,,
142162,1990-07-13T05:14:17Z,-40.02,0.0,176.01,0.0,64.0,5.0,ML,,,,2.7,0.3,6,,,,,,
142163,1990-07-13T05:28:52Z,-38.85,0.0,175.91,0.0,88.0,4.0,ML,,,,4.0,0.2,21,,,,,,
142164,1990-07-13T05:57:43Z,-41.0,0.0,175.61,0.0,27.0,2.0,ML,,,,1.6,0.1,6,,,,,,
142165,1990-07-13T06:04:38Z,-37.46,0.0,176.57,0.0,175.0,3.0,ML,,,,3.6,0.2,18,,,,,,
142168,1990-07-13T07:37:57Z,-41.78,0.0,174.25,0.0,12.0,0.0,ML,,,,2.0,0.3,5,,,,,,
142170,1990-07-13T09:07:12Z,-41.13,0.0,175.15,0.0,19.0,1.0,ML,,,,1.9,0.2,9,,,,,,
142171,1990-07-13T09:21:03Z,-40.39,0.0,176.31,0.0,24.0,1.0,ML,,,,2.0,0.2,6,,,,,,
142480,1990-07-13T12:21:17Z,-39.31,0.0,177.82,0.1,33.0,0.0,ML,,,,2.8,0.2,2,,,,,,
142173,1990-07-13T12:46:42Z,-39.01,0.0,175.2,0.0,153.0,3.0,ML,,,,4.0,0.2,18,,,,,,
143137,1990-07-13T12:51:35Z,-44.6,0.0,170.03,0.0,33.0,0.0,ML,,,,3.4,0.3,6,,,,,,
142176,1990-07-13T17:04:43Z,-37.89,0.0,175.82,0.1,148.0,3.0,ML,,,,3.4,0.2,6,,,,,,
142177,1990-07-13T17:38:11Z,-40.87,0.0,175.83,0.2,32.0,6.0,ML,,,,2.0,0.1,3,,,,,,
142178,1990-07-13T17:44:07Z,-38.49,0.0,175.93,0.0,202.0,2.0,ML,,,,3.3,0.1,8,,,,,,
142101,1990-07-13T17:47:22Z,-39.16,0.0,174.78,0.0,222.0,2.0,ML,,,,4.7,0.2,15,,,,,,
142180,1990-07-13T17:56:13Z,-38.17,0.0,177.85,0.0,67.0,4.0,ML,,,,3.5,0.2,13,,,,,,
142181,1990-07-13T18:21:55Z,-37.27,0.1,176.52,0.0,210.0,4.0,ML,,,,4.2,0.2,18,,,,,,
142182,1990-07-13T20:01:41Z,-35.42,0.0,177.81,0.0,202.0,3.0,ML,,,,4.1,0.2,11,,,,,,
142184,1990-07-13T21:42:07Z,-41.8,0.0,174.32,0.0,25.0,2.0,ML,,,,1.9,0.2,4,,,,,,
142185,1990-07-13T21:49:56Z,-40.45,0.0,176.24,0.0,22.0,2.0,ML,,,,2.7,0.2,10,,,,,,
142187,1990-07-14T01:18:00Z,-41.78,0.0,174.54,0.0,29.0,4.0,ML,,,,1.9,0.1,5,,,,,,
142189,1990-07-14T02:31:48Z,-41.1,0.0,173.34,0.0,99.0,3.0,ML,,,,4.0,0.2,15,,,,,,
142190,1990-07-14T06:43:08Z,-41.0,0.0,174.43,0.0,61.0,1.0,ML,,,,2.2,0.1,6,,,,,,
142191,1990-07-14T07:23:05Z,-39.99,0.0,176.82,0.0,33.0,0.0,ML,,,,2.9,0.1,9,,,,,,
143138,1990-07-14T10:40:55Z,-45.08,0.0,168.95,0.0,5.0,0.0,ML,,,,1.8,0.1,7,,,,,,
142112,1990-07-14T11:59:48Z,-41.1,0.0,175.24,0.0,25.0,2.0,ML,,,,1.6,0.2,5,,,,,,
142192,1990-07-14T12:33:08Z,-40.97,0.0,175.59,0.0,28.0,1.0,ML,,,,1.7,0.1,4,,,,,,
142193,1990-07-14T15:57:13Z,-41.71,0.0,172.8,0.0,73.0,2.0,ML,,,,2.9,0.2,7,,,,,,
142195,1990-07-14T16:26:51Z,-38.71,0.0,178.05,0.0,56.0,2.0,ML,,,,3.3,0.2,13,,,,,,
142356,1990-07-14T17:55:23Z,-39.07,0.0,176.41,0.0,55.0,2.0,ML,,,,3.3,0.1,3,,,,,,
