PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,M,M_Uncertainty,M_StationCount
2178258,1938-01-18T02:44:00Z,-40.0,0.0,176.0,0.0,25.0,0.0,M,5.5,nan,0
