PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount
1558723,1977-08-19T23:34:25Z,-37.42,0.1,177.38,0.1,167.0,9.0,ML,4.0,0.2,6
1558724,1977-08-20T06:59:23Z,-45.85,0.1,166.9,0.1,111.0,11.0,ML,4.6,0.3,5
1558725,1977-08-20T23:21:39Z,-38.73,0.0,176.08,0.1,139.0,6.0,ML,4.1,nan,2
1582695,1977-08-21T11:33:28Z,-44.03,0.0,170.42,0.0,1.0,0.0,ML,1.4,0.3,3
1582696,1977-08-21T16:39:17Z,-44.4,0.0,170.41,0.0,8.0,1.0,ML,1.4,0.1,4
1558727,1977-08-21T21:12:20Z,-42.97,0.0,171.54,0.0,0.0,0.0,ML,3.1,0.2,4
1558728,1977-08-22T09:43:40Z,-39.42,0.0,175.68,0.0,9.0,4.0,ML,3.4,0.2,5
1582697,1977-08-22T22:52:33Z,-43.47,0.1,170.7,0.1,5.0,0.0,ML,1.9,0.3,3
1558729,1977-08-23T12:36:50Z,-38.46,0.1,175.91,0.1,167.0,9.0,ML,3.7,0.2,5
1582698,1977-08-23T17:43:51Z,-44.5,0.0,169.38,0.0,1.0,0.0,ML,2.3,0.2,7
1558730,1977-08-24T03:52:32Z,-39.18,0.0,175.29,0.0,12.0,0.0,ML,3.8,0.4,6
1558732,1977-08-25T11:58:15Z,-37.79,0.1,176.78,0.1,12.0,0.0,ML,3.7,0.3,4
1582700,1977-08-27T22:27:35Z,-44.41,0.0,169.64,0.0,6.0,1.0,ML,2.3,0.1,8
1582701,1977-08-28T03:15:05Z,-43.99,0.0,170.45,0.0,14.0,2.0,ML,1.5,0.2,4
1582702,1977-08-28T06:15:23Z,-44.51,0.0,169.7,0.0,8.0,0.0,ML,1.5,0.0,3
1582703,1977-08-28T14:42:36Z,-44.0,0.0,170.42,0.0,12.0,0.0,ML,1.5,0.2,3
1582704,1977-08-28T14:47:00Z,-43.97,0.0,170.46,0.0,22.0,0.0,ML,1.4,0.1,3
1582705,1977-08-28T15:22:01Z,-44.13,0.0,169.98,0.0,6.0,1.0,ML,1.4,0.1,4
1582706,1977-08-28T18:24:39Z,-44.02,0.0,170.42,0.0,7.0,1.0,ML,1.7,0.2,4
1558733,1977-08-29T07:54:41Z,-40.15,0.0,174.71,0.0,12.0,0.0,ML,3.5,0.2,6
1558734,1977-08-29T08:37:00Z,-38.42,0.1,179.85,0.1,33.0,0.0,ML,4.0,0.3,7
1582707,1977-08-29T11:10:29Z,-44.0,0.0,170.44,0.0,13.0,2.0,ML,1.7,0.1,4
1558735,1977-08-29T12:06:25Z,-38.39,0.0,179.56,0.1,33.0,0.0,ML,3.8,0.3,9
1558736,1977-08-29T16:54:41Z,-38.77,0.0,175.56,0.0,12.0,0.0,ML,4.3,0.2,7
1558737,1977-08-29T18:42:26Z,-38.39,0.1,179.66,0.1,33.0,0.0,ML,4.0,0.2,8
1558738,1977-08-29T22:04:33Z,-38.22,0.1,176.39,0.1,94.0,18.0,ML,3.7,0.4,4
1582708,1977-08-30T03:45:40Z,-43.78,0.1,170.17,0.0,0.0,6.0,ML,2.0,0.1,6
1582709,1977-08-31T00:16:57Z,-44.53,0.0,169.85,0.0,11.0,0.0,ML,1.4,0.1,2
1558739,1977-08-31T01:37:13Z,-38.81,0.0,174.04,0.1,12.0,0.0,ML,3.7,0.2,5
1558740,1977-08-31T06:12:45Z,-46.18,0.1,165.28,0.2,33.0,0.0,ML,3.9,0.3,3
1582710,1977-08-31T09:17:02Z,-44.22,0.0,170.3,0.0,2.0,1.0,ML,1.5,0.2,4
1558741,1977-08-31T09:36:32Z,-37.7,0.1,176.33,0.1,222.0,11.0,ML,4.3,0.2,6
1582711,1977-08-31T10:02:43Z,-44.02,0.0,170.38,0.0,5.0,1.0,ML,2.8,0.1,5
1582712,1977-08-31T10:42:14Z,-44.02,0.0,170.38,0.0,6.0,1.0,ML,2.5,0.1,7
1558742,1977-08-31T14:16:07Z,-44.97,0.0,167.67,0.1,111.0,5.0,ML,3.5,0.2,3
1558743,1977-08-31T22:24:07Z,-38.74,0.0,174.01,0.1,12.0,0.0,ML,4.5,0.3,9
1558744,1977-08-31T22:43:47Z,-38.81,0.0,174.02,0.0,12.0,0.0,ML,3.4,0.4,4
1558745,1977-09-01T00:11:57Z,-37.6,0.1,178.66,0.1,33.0,0.0,ML,3.6,0.3,5
1558746,1977-09-01T03:18:02Z,-38.78,0.1,174.02,0.1,12.0,0.0,ML,3.3,0.2,4
1582713,1977-09-01T09:10:55Z,-44.27,0.0,169.94,0.0,9.0,0.0,ML,1.3,0.1,5
1582714,1977-09-01T13:41:45Z,-44.39,0.0,170.25,0.0,1.0,0.0,ML,1.2,0.1,3
1558747,1977-09-01T18:37:40Z,-36.39,0.0,177.69,0.1,292.0,4.0,ML,4.9,0.5,5
1558748,1977-09-01T19:23:08Z,-40.04,0.0,174.79,0.0,12.0,0.0,ML,3.8,0.4,6
1558749,1977-09-01T19:48:30Z,-38.7,0.1,173.89,0.1,33.0,0.0,ML,3.6,0.3,5
1582715,1977-09-02T02:15:51Z,-44.33,0.0,169.7,0.0,1.0,0.0,ML,1.3,0.2,3
1558750,1977-09-02T04:09:10Z,-39.48,0.0,173.49,0.0,98.0,6.0,ML,3.7,0.1,2
1558751,1977-09-02T04:34:10Z,-37.79,0.1,176.68,0.1,0.0,8.0,ML,3.7,0.3,4
1558753,1977-09-03T02:04:14Z,-38.67,0.1,175.21,0.1,260.0,8.0,ML,4.8,0.2,6
1582716,1977-09-04T10:52:38Z,-43.91,0.1,169.39,0.0,4.0,4.0,ML,2.1,0.1,6
1558755,1977-09-04T13:27:58Z,-44.83,0.0,167.57,0.1,6.0,6.0,ML,3.8,0.2,6
1558756,1977-09-04T19:59:10Z,-39.34,0.0,177.24,0.1,67.0,8.0,ML,3.8,0.3,6
1558757,1977-09-05T12:52:19Z,-38.65,0.0,177.25,0.0,12.0,0.0,ML,3.7,0.2,6
1582718,1977-09-05T15:05:01Z,-44.21,0.0,169.88,0.0,9.0,0.0,ML,1.8,0.1,7
1558758,1977-09-07T15:59:02Z,-45.19,0.0,168.22,0.0,12.0,0.0,ML,3.0,0.5,5
1558759,1977-09-07T21:01:57Z,-41.0,0.0,172.4,0.0,12.0,0.0,ML,3.4,nan,1
1558760,1977-09-08T05:49:30Z,-38.91,0.0,175.65,0.0,12.0,0.0,ML,3.8,0.3,7
1558761,1977-09-08T06:19:31Z,-38.93,0.0,175.77,0.0,12.0,0.0,ML,3.5,0.3,7
1558762,1977-09-08T06:27:10Z,-38.84,0.0,175.74,0.1,12.0,0.0,ML,3.5,0.3,5
1582720,1977-09-08T09:47:44Z,-44.14,0.0,169.92,0.0,3.0,0.0,ML,1.2,0.0,2
1558763,1977-09-08T10:12:23Z,-41.02,0.2,172.4,0.3,12.0,0.0,ML,3.5,0.1,2
1582721,1977-09-08T22:34:49Z,-44.24,0.0,169.96,0.0,13.0,2.0,ML,1.5,0.1,6
1558764,1977-09-09T03:45:58Z,-41.27,0.0,172.69,0.0,33.0,0.0,ML,4.4,0.3,11
1558765,1977-09-09T05:22:55Z,-45.26,0.0,168.25,0.0,12.0,0.0,ML,4.0,0.1,2
1582722,1977-09-09T13:33:26Z,-44.32,0.0,169.98,0.0,10.0,0.0,ML,1.6,0.2,5
1582723,1977-09-09T16:28:02Z,-43.83,0.0,169.59,0.0,5.0,0.0,ML,1.6,0.0,3
1558766,1977-09-09T17:35:47Z,-38.39,0.1,179.27,0.1,12.0,0.0,ML,3.7,0.2,6
1582724,1977-09-09T21:00:40Z,-44.16,0.0,170.17,0.0,2.0,1.0,ML,2.1,0.2,7
1558767,1977-09-10T16:55:06Z,-45.09,0.0,167.69,0.0,77.0,3.0,ML,3.4,0.2,2
1558768,1977-09-10T22:18:11Z,-37.8,0.0,176.74,0.0,4.0,7.0,ML,3.9,0.3,5
1558769,1977-09-11T01:42:17Z,-36.91,0.1,176.82,0.2,321.0,16.0,ML,4.1,0.3,6
1558771,1977-09-11T09:32:37Z,-44.59,0.0,167.57,0.1,12.0,0.0,ML,3.7,0.3,4
1558772,1977-09-12T01:53:37Z,-41.22,0.1,172.79,0.1,194.0,10.0,ML,4.2,0.1,3
1558773,1977-09-12T10:49:29Z,-38.41,0.0,179.31,0.1,12.0,0.0,ML,4.9,0.2,8
1558774,1977-09-12T10:59:40Z,-38.26,0.1,179.27,0.1,12.0,0.0,ML,3.8,0.1,6
1558775,1977-09-12T14:24:09Z,-41.69,0.0,171.98,0.0,12.0,0.0,ML,3.6,0.2,7
1558776,1977-09-12T17:49:48Z,-41.24,0.0,175.52,0.0,12.0,7.0,ML,3.9,0.4,8
1558777,1977-09-12T18:11:01Z,-41.2,0.0,175.43,0.0,12.0,2.0,ML,3.7,0.3,5
1558778,1977-09-12T18:48:13Z,-41.21,0.0,175.48,0.0,12.0,7.0,ML,4.2,0.3,12
1582725,1977-09-14T08:23:57Z,-44.4,0.0,170.24,0.0,4.0,10.0,ML,1.2,0.1,5
1558779,1977-09-14T17:15:07Z,-39.34,0.0,175.12,0.0,12.0,0.0,ML,3.4,0.3,6
1558780,1977-09-14T19:29:55Z,-38.89,0.0,175.73,0.1,140.0,9.0,ML,3.9,0.1,4
1582726,1977-09-14T21:59:47Z,-43.79,0.0,169.53,0.1,0.0,11.0,ML,2.1,0.1,4
1558781,1977-09-15T03:52:20Z,-37.87,0.1,177.19,0.1,65.0,9.0,ML,3.6,0.2,4
1558782,1977-09-15T04:22:42Z,-37.36,0.1,176.8,0.1,238.0,8.0,ML,4.1,0.2,6
1558783,1977-09-15T09:43:29Z,-39.31,0.0,173.97,0.0,12.0,0.0,ML,3.5,0.4,7
1558784,1977-09-15T14:39:50Z,-40.32,0.0,176.53,0.1,12.0,0.0,ML,3.3,0.3,6
1558785,1977-09-15T19:58:59Z,-46.45,0.0,166.66,0.1,12.0,0.0,ML,3.4,0.2,3
1558786,1977-09-16T19:26:51Z,-37.4,0.1,176.51,0.1,221.0,7.0,ML,4.6,0.2,5
1558787,1977-09-17T06:49:10Z,-45.09,0.0,167.58,0.0,114.0,4.0,ML,3.6,0.3,3
1558788,1977-09-17T14:08:57Z,-38.99,0.0,175.61,0.0,12.0,0.0,ML,3.2,0.3,7
1558789,1977-09-17T17:17:26Z,-42.96,0.0,171.03,0.0,12.0,0.0,ML,3.9,0.3,8
1558790,1977-09-17T19:15:09Z,-38.74,0.0,176.14,0.0,103.0,5.0,ML,4.1,0.2,5
1582727,1977-09-18T06:16:35Z,-43.96,0.0,170.52,0.0,13.0,0.0,ML,1.5,0.3,3
1582728,1977-09-18T06:23:54Z,-44.27,0.0,169.41,0.0,5.0,1.0,ML,2.0,0.1,8
1582729,1977-09-18T12:15:42Z,-44.34,0.0,170.02,0.0,11.0,1.0,ML,1.8,0.1,8
1558791,1977-09-18T14:50:28Z,-40.16,0.0,176.8,0.1,12.0,0.0,ML,3.2,0.2,6
1582730,1977-09-18T22:01:29Z,-44.18,0.0,169.74,0.1,1.0,0.0,ML,1.2,0.3,6
1582731,1977-09-18T22:11:06Z,-44.37,0.0,169.53,0.0,11.0,8.0,ML,2.0,0.1,8
1582732,1977-09-18T22:11:30Z,-43.82,0.1,170.71,0.1,6.0,3.0,ML,2.1,0.1,5
1582733,1977-09-18T22:59:30Z,-43.82,0.1,170.71,0.1,6.0,3.0,ML,2.1,0.1,5
1558793,1977-09-19T21:07:29Z,-38.78,0.0,175.9,0.0,138.0,4.0,ML,4.4,0.3,4
1558795,1977-09-20T10:35:36Z,-39.25,0.0,176.37,0.0,61.0,4.0,ML,3.7,0.2,5
1582734,1977-09-20T20:12:49Z,-44.38,0.0,169.63,0.0,4.0,4.0,ML,2.2,0.1,7
1558798,1977-09-21T06:37:56Z,-38.08,0.0,176.36,0.0,158.0,1.0,ML,3.9,0.4,5
1582735,1977-09-21T16:52:33Z,-43.99,0.0,169.81,0.0,5.0,1.0,ML,1.9,0.1,7
1558800,1977-09-22T07:49:33Z,-36.86,0.1,-179.23,0.1,12.0,0.0,ML,5.0,0.2,10
1558801,1977-09-22T07:57:54Z,-36.58,0.1,-179.56,0.1,12.0,0.0,ML,4.2,0.2,7
1558802,1977-09-22T15:05:28Z,-36.59,0.1,-179.61,0.1,12.0,0.0,ML,4.0,0.2,8
1558803,1977-09-22T18:25:32Z,-36.84,0.1,-179.38,0.1,12.0,0.0,ML,4.8,0.2,10
1558804,1977-09-22T19:52:52Z,-36.89,0.1,-179.32,0.1,12.0,0.0,ML,4.5,0.2,10
1558805,1977-09-22T23:08:18Z,-39.46,0.0,174.3,0.1,219.0,6.0,ML,4.5,0.3,6
1558806,1977-09-23T15:42:03Z,-36.56,0.1,-179.47,0.1,12.0,0.0,ML,4.1,0.2,8
1582736,1977-09-23T18:56:17Z,-44.54,0.0,169.99,0.0,5.0,0.0,ML,1.5,0.3,3
1558807,1977-09-24T01:47:28Z,-36.82,0.1,-179.41,0.1,12.0,0.0,ML,4.1,0.2,9
1558808,1977-09-24T05:23:00Z,-36.58,0.1,-179.49,0.1,12.0,0.0,ML,4.3,0.2,8
