PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount
1545949,1959-07-01T13:10:42Z,-37.37,0.1,176.72,0.2,237.0,11.0,ML,4.6,0.1,2
1545952,1959-07-18T08:07:31Z,-40.39,0.0,174.85,0.0,12.0,0.0,ML,4.8,0.3,7
1545953,1959-07-23T22:41:48Z,-37.85,0.0,176.96,0.0,12.0,0.0,ML,4.0,0.2,2
1545954,1959-07-24T00:08:47Z,-38.0,0.0,176.8,0.0,12.0,0.0,ML,3.1,nan,1
1545955,1959-07-26T22:45:56Z,-39.36,0.0,175.05,0.1,12.0,0.0,ML,4.2,0.3,7
1545956,1959-07-28T03:10:46Z,-41.19,0.1,173.48,0.1,105.0,10.0,ML,4.7,0.1,2
1545957,1959-07-29T22:35:49Z,-38.18,0.1,176.13,0.1,178.0,11.0,ML,4.5,0.1,2
1545959,1959-07-30T15:07:52Z,-39.99,0.1,175.25,0.1,12.0,0.0,ML,4.7,0.3,5
1545960,1959-07-31T20:40:34Z,-40.22,0.1,173.44,0.1,196.0,10.0,ML,5.3,nan,1
1545962,1959-08-05T21:10:53Z,-40.07,0.1,175.07,0.1,33.0,0.0,ML,4.0,0.6,4
1545963,1959-08-11T17:32:17Z,-38.74,0.0,177.84,0.1,33.0,0.0,ML,3.8,0.2,3
1545964,1959-08-11T18:47:52Z,-42.86,0.1,174.82,0.2,33.0,0.0,ML,4.6,0.2,4
1545966,1959-08-20T01:27:04Z,-40.25,0.1,173.75,0.2,199.0,19.0,ML,4.2,0.3,2
1545967,1959-08-22T04:23:22Z,-38.31,0.0,176.54,0.1,206.0,11.0,ML,4.2,0.1,2
1545968,1959-08-28T17:22:29Z,-37.45,0.1,179.99,0.1,12.0,0.0,ML,5.0,0.2,6
1545969,1959-08-28T18:57:14Z,-40.98,0.2,176.94,0.2,33.0,0.0,ML,4.2,0.2,6
1545970,1959-08-29T12:36:22Z,-38.31,0.1,176.04,0.2,198.0,21.0,ML,4.2,nan,2
1545971,1959-08-29T21:14:54Z,-44.5,0.1,168.37,0.3,12.0,0.0,ML,4.1,0.2,3
1545972,1959-09-04T14:51:44Z,-41.81,0.1,172.25,0.1,12.0,0.0,ML,4.4,0.2,5
1545973,1959-09-10T10:37:53Z,-47.16,0.4,166.89,0.6,12.0,0.0,ML,5.0,0.4,4
1545974,1959-09-11T14:52:35Z,-38.03,0.2,176.0,0.2,209.0,22.0,ML,4.2,0.1,2
1545975,1959-09-12T04:16:22Z,-39.85,0.1,177.0,0.3,12.0,0.0,ML,4.3,0.3,5
1545977,1959-09-14T03:23:41Z,-38.61,0.0,175.77,0.1,155.0,7.0,ML,4.7,0.1,2
1545979,1959-09-18T23:50:56Z,-38.16,0.0,178.05,0.0,119.0,4.0,ML,4.3,0.1,2
1545981,1959-09-20T01:19:52Z,-39.13,0.0,175.34,0.0,136.0,5.0,ML,3.9,0.1,2
1545982,1959-09-28T09:01:03Z,-40.31,0.0,174.25,0.1,12.0,0.0,ML,4.6,0.4,7
1545983,1959-10-02T10:28:17Z,-38.08,0.2,177.86,0.9,33.0,0.0,ML,4.1,nan,1
1545985,1959-10-07T17:26:30Z,-39.0,0.1,174.95,0.1,208.0,12.0,ML,4.5,0.1,2
1545986,1959-10-08T11:03:08Z,-35.98,0.0,178.43,0.0,272.0,0.0,ML,4.8,0.2,2
1545987,1959-10-09T19:12:09Z,-41.51,0.0,172.28,0.1,12.0,0.0,ML,3.5,0.3,4
1545988,1959-10-11T11:31:12Z,-40.07,0.0,176.84,0.1,12.0,0.0,ML,4.4,0.3,4
1545989,1959-10-11T14:58:44Z,-38.96,0.1,175.15,0.2,238.0,20.0,ML,3.7,0.3,2
1545990,1959-10-12T01:58:55Z,-41.9,0.0,173.21,0.1,12.0,0.0,ML,4.4,0.2,5
1545991,1959-10-13T04:33:43Z,-37.23,0.1,177.05,0.2,248.0,11.0,ML,4.5,0.1,2
1545992,1959-10-13T17:46:45Z,-38.68,0.1,-179.65,0.2,33.0,0.0,ML,4.6,0.2,4
1545993,1959-10-14T12:34:31Z,-41.92,0.4,174.23,0.2,12.0,0.0,ML,3.8,0.2,3
1545994,1959-10-17T15:08:59Z,-40.79,0.0,174.27,0.1,33.0,0.0,ML,4.1,0.2,5
1545995,1959-10-18T15:20:58Z,-40.13,0.1,173.58,0.1,173.0,11.0,ML,4.3,0.1,2
1545996,1959-10-19T05:49:32Z,-41.17,0.1,172.49,0.1,12.0,0.0,ML,4.2,nan,1
1545997,1959-10-19T06:03:19Z,-40.82,0.1,172.5,0.1,12.0,0.0,ML,4.0,0.4,2
1545998,1959-10-24T00:29:16Z,-38.55,0.1,175.64,0.1,181.0,7.0,ML,4.5,nan,2
1545999,1959-10-24T02:59:52Z,-40.96,0.1,172.42,0.1,12.0,0.0,ML,4.7,0.3,5
1546000,1959-10-24T08:59:04Z,-39.13,0.1,176.49,0.1,33.0,0.0,ML,3.9,0.3,4
1546001,1959-10-25T13:31:59Z,-40.94,0.1,172.64,0.2,12.0,0.0,ML,3.8,0.3,2
1546002,1959-10-27T12:26:08Z,-37.87,0.0,177.56,0.0,121.0,5.0,ML,3.7,0.4,2
1546003,1959-10-27T19:51:21Z,-38.38,0.1,175.95,0.1,164.0,9.0,ML,3.9,0.1,2
1546004,1959-10-28T21:27:34Z,-41.56,0.1,173.55,0.1,12.0,0.0,ML,4.9,0.5,6
1546006,1959-11-07T03:10:38Z,-41.09,0.1,172.67,0.1,12.0,0.0,ML,4.5,0.3,5
1546007,1959-11-10T04:47:02Z,-38.15,0.1,176.46,0.1,150.0,17.0,ML,4.3,0.4,2
1546008,1959-11-11T23:42:41Z,-37.88,0.1,176.81,0.0,12.0,0.0,ML,3.3,0.2,2
1546009,1959-11-12T05:32:55Z,-40.28,0.1,173.36,0.1,163.0,21.0,ML,5.2,0.2,2
1546010,1959-11-12T08:37:13Z,-41.61,0.0,174.59,0.1,12.0,0.0,ML,3.9,0.4,5
1546011,1959-11-13T21:20:16Z,-39.35,0.0,177.25,0.1,12.0,0.0,ML,4.0,0.3,5
1546012,1959-11-14T15:36:28Z,-39.03,0.1,175.41,0.1,12.0,0.0,ML,4.5,0.4,5
1546013,1959-11-15T04:08:58Z,-40.42,0.1,173.71,0.1,131.0,9.0,ML,4.6,nan,0
1546015,1959-11-22T19:44:55Z,-37.57,0.1,176.29,0.1,249.0,8.0,ML,4.7,nan,2
1546016,1959-11-23T11:40:06Z,-41.7,0.0,171.6,0.0,33.0,0.0,ML,3.0,nan,2
1546017,1959-11-23T18:06:41Z,-42.08,0.1,171.03,0.1,12.0,0.0,ML,3.9,0.2,4
1546018,1959-11-26T01:20:17Z,-38.0,0.0,176.9,0.0,12.0,0.0,ML,2.8,0.1,2
1546019,1959-11-26T23:59:00Z,-39.89,0.0,173.16,0.1,12.0,0.0,ML,4.8,0.8,5
1546021,1959-11-27T23:09:51Z,-41.3,0.0,173.8,0.0,12.0,0.0,ML,3.4,nan,1
1546022,1959-11-28T00:17:00Z,-35.5,0.1,179.4,0.1,255.0,18.0,ML,5.0,0.1,2
1546023,1959-11-29T17:57:19Z,-39.4,0.0,176.31,0.0,12.0,0.0,ML,4.8,0.2,4
1546024,1959-11-30T13:38:44Z,-38.49,0.0,175.76,0.0,187.0,3.0,ML,4.7,nan,1
1546025,1959-12-14T06:24:52Z,-38.54,0.1,177.97,0.1,33.0,0.0,ML,5.0,0.2,5
1546026,1959-12-15T12:30:19Z,-38.99,0.1,174.65,0.1,223.0,7.0,ML,4.5,nan,1
1546027,1959-12-15T14:49:19Z,-39.49,0.1,176.39,0.3,33.0,0.0,ML,5.2,0.2,5
1546028,1959-12-17T07:38:03Z,-40.86,0.0,174.5,0.1,12.0,0.0,ML,3.9,0.1,4
1546029,1959-12-17T11:38:43Z,-37.72,0.1,176.53,0.3,211.0,8.0,ML,4.4,nan,1
1546030,1959-12-17T18:06:18Z,-39.42,0.1,175.68,0.4,33.0,0.0,ML,4.1,0.2,4
1546032,1959-12-23T12:46:16Z,-40.77,0.2,176.55,0.2,12.0,0.0,ML,3.9,0.1,4
1546033,1959-12-26T13:10:53Z,-39.46,0.0,174.18,0.0,241.0,2.0,ML,3.8,nan,1
1546034,1959-12-26T14:58:26Z,-39.45,0.1,174.37,0.1,242.0,11.0,ML,4.2,nan,1
1546035,1959-12-27T07:52:36Z,-43.94,0.1,167.93,0.3,33.0,0.0,ML,4.5,0.3,3
1546036,1959-12-29T21:50:39Z,-40.91,0.0,174.1,0.0,12.0,0.0,ML,3.8,0.1,4
1546037,1959-12-29T23:58:19Z,-39.4,0.0,174.92,0.1,12.0,0.0,ML,5.5,0.1,4
