PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount
1553637,1971-05-29T15:14:37Z,-35.28,0.1,179.02,0.1,321.0,13.0,ML,4.0,0.1,4,,,
1553638,1971-05-30T02:08:50Z,-37.72,0.0,176.31,0.0,314.0,5.0,ML,5.0,0.3,8,,,
1553640,1971-05-30T15:22:58Z,-35.71,0.1,178.66,0.2,253.0,19.0,ML,4.2,0.2,7,,,
1553641,1971-05-31T21:51:22Z,-41.44,0.0,175.04,0.0,12.0,0.0,ML,3.4,0.1,4,,,
1553642,1971-06-06T06:33:24Z,-37.96,0.1,176.08,0.1,273.0,11.0,ML,4.1,0.3,6,,,
1553643,1971-06-08T01:47:37Z,-41.04,0.1,175.62,0.2,33.0,0.0,ML,3.7,0.3,5,,,
1553644,1971-06-08T01:49:02Z,-40.37,0.0,174.13,0.1,103.0,17.0,ML,4.0,0.2,3,,,
1553645,1971-06-09T06:43:33Z,-36.92,0.1,176.94,0.1,293.0,12.0,ML,4.9,0.2,6,,,
1553646,1971-06-09T20:37:30Z,-38.34,0.0,176.05,0.1,184.0,11.0,ML,4.5,0.2,6,,,
1553647,1971-06-10T04:36:01Z,-36.72,0.1,177.14,0.1,283.0,13.0,ML,5.1,0.2,5,,,
1553649,1971-06-13T05:28:25Z,-45.06,0.0,167.66,0.1,123.0,8.0,ML,3.8,0.3,7,,,
1553650,1971-06-14T05:22:42Z,-35.87,0.2,177.35,0.2,12.0,0.0,ML,4.0,0.1,4,,,
1553651,1971-06-14T09:41:54Z,-39.56,0.0,177.38,0.1,12.0,0.0,ML,3.9,0.2,8,,,
1553652,1971-06-15T16:56:48Z,-40.76,0.0,174.41,0.0,33.0,0.0,ML,3.8,0.2,10,,,
1553653,1971-06-16T00:37:50Z,-38.51,0.0,175.74,0.1,192.0,8.0,ML,4.0,0.3,7,,,
1553654,1971-06-16T03:46:36Z,-40.08,0.0,177.39,0.1,12.0,0.0,ML,4.0,0.2,8,,,
1553655,1971-06-16T11:10:03Z,-38.41,0.0,176.84,0.0,12.0,0.0,ML,3.6,0.2,8,,,
1553656,1971-06-16T15:14:25Z,-45.11,0.1,167.56,0.1,110.0,9.0,ML,3.7,0.4,8,,,
1553657,1971-06-17T07:10:10Z,-44.56,0.1,168.24,0.1,73.0,27.0,ML,3.5,0.2,8,,,
1553663,1971-06-18T11:57:24Z,-39.13,0.0,174.84,0.1,201.0,7.0,ML,3.6,0.3,6,,,
1553664,1971-06-19T08:20:29Z,-41.67,0.1,174.21,0.1,33.0,0.0,ML,3.6,0.3,7,,,
1553667,1971-06-19T18:11:51Z,-37.39,0.0,176.71,0.0,205.0,5.0,ML,4.1,0.4,7,,,
1553668,1971-06-19T20:11:55Z,-36.84,0.1,177.01,0.2,235.0,15.0,ML,3.8,0.3,5,,,
1553669,1971-06-20T00:13:45Z,-36.92,0.0,177.44,0.1,209.0,5.0,ML,3.8,0.2,6,,,
1553670,1971-06-20T18:59:30Z,-37.88,0.1,176.87,0.1,12.0,0.0,ML,3.3,0.3,5,,,
1553671,1971-06-21T13:59:23Z,-41.88,0.1,171.76,0.1,12.0,0.0,ML,3.8,0.2,7,,,
1553672,1971-06-21T15:26:02Z,-38.63,0.1,175.73,0.1,171.0,12.0,ML,3.9,0.3,7,,,
1553673,1971-06-22T01:59:43Z,-38.8,0.0,176.27,0.0,107.0,6.0,ML,3.3,0.5,4,,,
1553674,1971-06-22T13:49:50Z,-44.02,0.0,169.47,0.0,33.0,0.0,ML,3.6,0.3,7,,,
1553675,1971-06-23T17:03:26Z,-43.46,0.0,170.78,0.0,12.0,0.0,ML,3.4,0.3,6,,,
1553676,1971-06-23T19:58:30Z,-38.38,0.0,176.12,0.0,12.0,0.0,ML,4.0,0.3,7,,,
1553677,1971-06-23T21:53:50Z,-35.52,0.1,178.58,0.2,170.0,42.0,ML,4.2,0.2,4,,,
1553678,1971-06-24T01:45:30Z,-39.45,0.0,174.13,0.1,202.0,13.0,ML,4.4,0.2,5,,,
1553679,1971-06-25T00:27:56Z,-40.8,0.0,174.45,0.0,12.0,0.0,ML,3.7,0.4,6,,,
1553680,1971-06-25T05:57:38Z,-44.64,0.0,168.28,0.0,77.0,6.0,ML,3.5,0.3,7,,,
1553681,1971-06-25T07:53:05Z,-38.75,0.0,176.21,0.1,102.0,9.0,ML,3.3,0.3,6,,,
1553682,1971-06-26T03:54:47Z,-38.01,0.0,176.83,0.0,12.0,0.0,ML,3.5,0.6,5,,,
1553683,1971-06-26T08:00:01Z,-39.05,0.0,176.29,0.0,104.0,7.0,ML,3.8,0.2,7,,,
1553684,1971-06-26T19:02:23Z,-37.77,0.0,179.85,0.1,12.0,0.0,ML,4.3,0.3,12,,,
1553685,1971-06-26T19:13:58Z,-45.23,0.0,167.29,0.1,12.0,0.0,ML,3.4,0.2,7,,,
1553686,1971-06-27T00:51:20Z,-39.14,0.0,175.0,0.1,33.0,0.0,ML,3.4,0.4,7,,,
1553688,1971-06-27T20:40:42Z,-45.02,0.0,167.66,0.0,95.0,4.0,ML,3.3,0.3,5,,,
1553689,1971-06-29T16:16:21Z,-44.4,0.0,170.32,0.1,12.0,0.0,ML,3.9,0.3,6,,,
1553690,1971-06-30T01:20:54Z,-41.5,0.1,175.19,0.1,12.0,0.0,ML,3.6,0.2,5,,,
1553691,1971-06-30T12:13:01Z,-40.06,0.0,176.94,0.1,33.0,0.0,ML,4.0,0.3,11,,,
