PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,M,M_Uncertainty,M_StationCount
2178255,1937-06-03T00:04:00Z,-37.0,0.0,175.8,0.0,25.0,0.0,M,5.5,nan,0
