PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount
1556666,1975-07-19T23:06:13Z,-37.79,0.1,177.46,0.1,33.0,0.0,ML,3.8,0.3,10
1556667,1975-07-20T02:52:50Z,-40.35,0.0,174.45,0.0,12.0,0.0,ML,3.8,0.3,11
1556668,1975-07-20T03:39:59Z,-37.79,0.0,176.26,0.0,196.0,3.0,ML,4.5,0.2,7
1556669,1975-07-20T16:53:38Z,-40.26,0.0,176.85,0.0,12.0,0.0,ML,4.0,0.3,12
1556670,1975-07-20T20:01:07Z,-38.66,0.0,176.01,0.1,138.0,8.0,ML,4.6,0.2,7
1556671,1975-07-21T02:51:55Z,-36.89,0.1,177.54,0.0,178.0,7.0,ML,5.1,0.2,6
1556672,1975-07-21T06:12:22Z,-41.03,0.0,172.74,0.0,12.0,0.0,ML,4.3,0.3,14
1556673,1975-07-22T01:18:20Z,-35.93,0.1,178.48,0.2,249.0,16.0,ML,4.2,0.3,8
1556674,1975-07-22T22:27:19Z,-38.46,0.1,177.32,0.1,33.0,0.0,ML,3.6,0.2,11
1556675,1975-07-22T23:18:14Z,-39.58,0.0,173.58,0.0,12.0,0.0,ML,4.1,0.3,9
1556677,1975-07-23T11:59:33Z,-37.94,0.1,-179.73,0.1,33.0,0.0,ML,4.4,0.2,18
1556678,1975-07-23T12:49:49Z,-38.48,0.0,175.8,0.0,183.0,6.0,ML,3.7,0.2,7
1581902,1975-07-24T13:17:00Z,-44.26,0.0,170.08,0.0,10.0,3.0,ML,1.0,0.2,5
1556679,1975-07-25T16:54:49Z,-36.54,0.1,177.6,0.3,249.0,11.0,ML,3.9,0.3,5
1556681,1975-07-26T08:35:26Z,-46.47,0.2,166.51,0.3,33.0,0.0,ML,4.0,0.2,5
1556683,1975-07-26T21:06:16Z,-40.84,0.0,173.0,0.0,12.0,0.0,ML,2.8,0.5,3
1556684,1975-07-27T00:54:25Z,-39.19,0.0,175.1,0.1,42.0,15.0,ML,3.5,0.2,3
1556685,1975-07-27T06:01:18Z,-45.05,0.1,167.35,0.2,33.0,0.0,ML,4.1,0.3,4
1556687,1975-07-29T03:48:45Z,-37.92,0.1,176.25,0.1,210.0,6.0,ML,4.1,0.2,6
1556688,1975-07-29T09:12:51Z,-38.63,0.0,175.94,0.1,127.0,8.0,ML,4.5,0.2,7
1556689,1975-07-30T16:11:41Z,-38.06,0.1,176.11,0.1,204.0,9.0,ML,4.2,0.3,7
1556691,1975-07-31T04:09:20Z,-39.79,0.1,177.09,0.1,12.0,0.0,ML,3.6,0.3,8
1556692,1975-07-31T13:48:38Z,-36.45,0.1,178.14,0.2,133.0,18.0,ML,4.0,0.3,6
1581903,1975-07-31T15:38:57Z,-43.91,0.0,169.7,0.0,3.0,2.0,ML,1.7,0.2,6
1556693,1975-07-31T17:40:35Z,-39.85,0.0,174.1,0.1,118.0,10.0,ML,4.0,0.1,5
1581904,1975-08-02T05:47:24Z,-43.72,0.0,170.12,0.0,5.0,2.0,ML,1.0,0.2,5
1581905,1975-08-02T05:48:16Z,-43.74,0.0,170.1,0.0,9.0,2.0,ML,0.7,0.2,4
1556694,1975-08-04T04:23:49Z,-39.43,0.0,173.94,0.1,12.0,0.0,ML,2.8,0.2,6
1556695,1975-08-04T21:57:51Z,-37.27,0.1,176.78,0.1,330.0,5.0,ML,4.8,0.2,6
1556696,1975-08-04T22:00:47Z,-39.16,0.0,173.79,0.0,12.0,0.0,ML,3.9,0.2,4
1556698,1975-08-05T06:47:25Z,-41.85,0.0,174.19,0.1,33.0,0.0,ML,3.6,0.2,5
1556699,1975-08-06T20:27:56Z,-38.82,0.0,176.03,0.1,12.0,0.0,ML,3.4,0.3,6
1556700,1975-08-07T04:32:04Z,-36.71,0.1,-179.75,0.2,188.0,13.0,ML,4.4,0.3,7
1581906,1975-08-07T19:43:46Z,-43.86,0.1,170.45,0.1,36.0,7.0,ML,2.0,0.3,5
1556701,1975-08-07T23:27:47Z,-37.89,0.1,176.4,0.1,199.0,9.0,ML,3.8,0.2,7
1556702,1975-08-08T07:06:23Z,-44.72,0.1,167.68,0.2,12.0,0.0,ML,3.7,0.4,3
1556703,1975-08-08T13:28:42Z,-44.86,0.1,167.5,0.1,12.0,0.0,ML,4.6,0.2,5
1556704,1975-08-09T00:45:38Z,-39.48,0.0,173.57,0.1,12.0,0.0,ML,4.1,0.2,4
1581907,1975-08-09T09:37:49Z,-44.67,0.1,170.26,0.1,49.0,9.0,ML,1.9,0.3,5
1556705,1975-08-09T11:34:23Z,-41.68,0.0,174.14,0.0,12.0,0.0,ML,4.1,0.3,7
1556706,1975-08-09T16:48:13Z,-38.05,0.0,176.67,0.0,12.0,0.0,ML,4.5,0.2,10
1556707,1975-08-09T17:03:20Z,-37.87,0.1,176.76,0.1,12.0,0.0,ML,3.1,0.2,3
1556708,1975-08-09T23:12:59Z,-46.15,0.5,165.4,0.4,33.0,0.0,ML,4.0,0.2,4
1581908,1975-08-10T20:14:29Z,-44.09,0.0,168.69,0.0,11.0,0.0,ML,3.5,0.3,5
1581909,1975-08-11T13:05:49Z,-44.64,0.0,170.04,0.0,2.0,0.0,ML,1.9,0.2,7
1556709,1975-08-11T13:39:44Z,-35.79,0.1,179.85,0.1,294.0,14.0,ML,4.4,0.3,6
1556710,1975-08-11T14:45:30Z,-38.02,0.0,176.71,0.0,12.0,0.0,ML,3.5,0.2,6
1556711,1975-08-11T19:06:35Z,-38.08,0.1,176.28,0.1,181.0,8.0,ML,4.2,0.2,7
1581910,1975-08-12T15:58:34Z,-44.01,0.0,170.28,0.0,9.0,1.0,ML,1.6,0.3,4
1556713,1975-08-13T12:25:40Z,-38.65,0.0,175.79,0.1,164.0,8.0,ML,3.9,0.3,7
1556714,1975-08-13T18:25:10Z,-41.59,0.0,171.81,0.0,12.0,0.0,ML,4.3,0.2,9
1556715,1975-08-13T18:26:52Z,-41.62,0.0,171.8,0.1,12.0,0.0,ML,3.3,0.3,5
1556716,1975-08-14T06:59:12Z,-37.83,0.1,177.17,0.1,105.0,9.0,ML,4.0,0.2,5
1556717,1975-08-14T12:02:30Z,-42.36,0.0,174.18,0.1,12.0,0.0,ML,3.8,0.2,9
1556718,1975-08-14T17:08:30Z,-39.31,0.0,176.19,0.1,101.0,12.0,ML,5.4,0.1,2
1556719,1975-08-15T02:48:42Z,-39.12,0.0,174.79,0.1,228.0,6.0,ML,4.7,0.2,8
1556720,1975-08-15T14:31:14Z,-40.19,0.0,174.39,0.0,12.0,0.0,ML,3.4,0.2,7
1556721,1975-08-15T16:53:56Z,-38.92,0.0,177.22,0.1,12.0,0.0,ML,3.8,0.2,9
1556722,1975-08-15T17:31:23Z,-40.63,0.0,174.52,0.0,12.0,0.0,ML,3.7,0.4,8
1556723,1975-08-16T01:48:20Z,-39.77,0.0,175.17,0.0,33.0,0.0,ML,3.3,0.4,6
1556724,1975-08-16T01:50:46Z,-37.35,0.0,176.92,0.1,216.0,5.0,ML,3.9,0.3,5
1556725,1975-08-16T09:13:22Z,-40.85,0.0,175.86,0.1,12.0,0.0,ML,3.5,0.3,7
1556726,1975-08-16T18:00:34Z,-35.32,0.1,179.05,0.1,291.0,11.0,ML,4.4,0.3,7
1556728,1975-08-16T23:56:17Z,-35.99,0.0,174.36,0.1,12.0,0.0,ML,3.1,nan,1
1581912,1975-08-17T02:14:46Z,-44.02,0.0,170.0,0.0,6.0,14.0,ML,1.7,0.2,4
1581913,1975-08-17T05:08:09Z,-44.02,0.0,169.95,0.0,9.0,1.0,ML,2.0,0.2,5
1581914,1975-08-17T11:19:20Z,-44.02,0.0,169.95,0.0,8.0,1.0,ML,2.0,0.3,8
1556730,1975-08-17T11:20:19Z,-37.51,0.1,176.54,0.1,198.0,10.0,ML,3.9,0.2,8
1581915,1975-08-17T13:28:17Z,-44.36,0.0,170.02,0.0,10.0,0.0,ML,1.4,0.2,4
1581916,1975-08-17T13:46:27Z,-44.43,0.0,170.47,0.0,2.0,0.0,ML,1.7,0.3,4
1556733,1975-08-18T01:25:26Z,-38.28,0.0,175.96,0.0,198.0,5.0,ML,4.7,0.2,7
1581917,1975-08-18T14:01:18Z,-44.01,0.0,169.94,0.0,9.0,1.0,ML,2.1,0.1,7
1556735,1975-08-18T14:31:39Z,-38.68,0.0,175.83,0.0,152.0,5.0,ML,5.6,0.3,3
1556736,1975-08-19T09:56:47Z,-41.01,0.1,172.84,0.1,12.0,0.0,ML,3.1,0.1,2
1556741,1975-08-20T00:32:32Z,-39.22,0.0,176.18,0.0,91.0,7.0,ML,3.7,0.2,8
1556743,1975-08-20T08:34:47Z,-38.7,0.0,175.81,0.0,145.0,7.0,ML,3.9,0.2,7
1556745,1975-08-20T15:38:11Z,-41.18,0.0,172.58,0.1,12.0,0.0,ML,3.8,0.2,6
1556746,1975-08-21T01:46:14Z,-39.85,0.0,175.03,0.0,89.0,5.0,ML,3.7,0.2,2
1556748,1975-08-22T03:10:41Z,-38.87,0.0,175.08,0.1,231.0,6.0,ML,4.3,0.2,8
1556750,1975-08-22T05:12:59Z,-36.72,0.2,177.3,0.2,292.0,18.0,ML,4.1,0.3,6
1556751,1975-08-22T09:25:44Z,-37.67,0.1,177.17,0.1,148.0,11.0,ML,3.7,0.3,8
1556753,1975-08-22T11:08:11Z,-38.14,0.0,176.6,0.0,12.0,0.0,ML,3.5,0.3,7
1556754,1975-08-22T11:08:52Z,-38.12,0.0,176.65,0.0,12.0,0.0,ML,3.3,0.2,7
1556755,1975-08-22T18:01:43Z,-38.37,0.0,176.05,0.0,161.0,3.0,ML,3.3,0.4,6
1556756,1975-08-22T20:01:50Z,-42.11,0.0,172.78,0.0,12.0,0.0,ML,3.8,0.2,13
1556757,1975-08-22T23:48:47Z,-39.54,0.0,175.64,0.1,12.0,0.0,ML,3.8,0.2,12
1556758,1975-08-23T00:01:03Z,-39.51,0.0,175.66,0.0,12.0,0.0,ML,4.1,0.2,11
1581919,1975-08-24T03:00:47Z,-44.49,0.0,170.11,0.0,8.0,1.0,ML,1.9,0.1,4
1556759,1975-08-24T19:09:41Z,-39.19,0.0,175.06,0.1,156.0,7.0,ML,3.4,0.2,7
1556760,1975-08-24T19:11:03Z,-40.3,0.0,176.52,0.1,12.0,0.0,ML,3.7,0.3,11
1556762,1975-08-25T08:52:48Z,-41.25,0.0,174.26,0.0,12.0,0.0,ML,3.5,0.2,9
1556763,1975-08-25T14:39:28Z,-38.29,0.0,176.01,0.0,170.0,4.0,ML,4.0,0.2,9
1556764,1975-08-25T21:21:20Z,-35.97,0.1,178.18,0.1,33.0,0.0,ML,4.5,0.3,13
1556765,1975-08-26T00:20:34Z,-38.83,0.0,178.47,0.0,12.0,0.0,ML,4.9,0.2,17
1556766,1975-08-26T03:29:22Z,-44.35,0.0,167.2,0.1,12.0,0.0,ML,4.2,0.2,8
1581920,1975-08-26T07:28:19Z,-43.86,0.0,169.65,0.0,2.0,0.0,ML,2.2,0.2,5
1556767,1975-08-26T07:38:54Z,-38.91,0.1,178.61,0.1,12.0,0.0,ML,3.8,0.4,13
1556768,1975-08-26T12:04:26Z,-36.23,0.1,177.56,0.1,266.0,9.0,ML,4.0,0.2,7
1581921,1975-08-26T12:47:17Z,-44.01,0.0,170.41,0.0,6.0,2.0,ML,2.4,0.2,6
1556769,1975-08-26T17:06:21Z,-37.32,0.1,177.56,0.1,84.0,19.0,ML,3.5,0.2,8
1556770,1975-08-27T02:23:18Z,-45.54,0.0,167.19,0.0,79.0,4.0,ML,4.1,0.3,6
1581922,1975-08-27T10:49:55Z,-43.84,0.0,169.64,0.0,5.0,4.0,ML,2.1,0.2,5
1581923,1975-08-27T11:10:55Z,-44.29,0.0,169.77,0.0,10.0,0.0,ML,2.2,0.2,5
1556771,1975-08-27T17:47:39Z,-41.75,0.0,174.23,0.1,12.0,0.0,ML,3.5,0.3,11
1581924,1975-08-27T21:33:30Z,-44.41,0.0,170.3,0.0,2.0,0.0,ML,1.3,0.3,2
1556772,1975-08-28T05:22:34Z,-38.23,0.0,175.99,0.0,195.0,4.0,ML,4.0,0.2,5
1556773,1975-08-28T06:19:21Z,-38.31,0.1,175.82,0.1,195.0,11.0,ML,3.8,0.2,7
1581925,1975-08-28T13:38:03Z,-43.68,0.0,170.56,0.0,1.0,0.0,ML,1.9,0.3,2
1556774,1975-08-28T14:40:26Z,-46.97,0.0,166.15,0.1,12.0,0.0,ML,4.1,0.2,8
1581926,1975-08-29T09:47:50Z,-44.41,0.0,170.3,0.0,5.0,2.0,ML,1.7,0.1,2
1581927,1975-08-29T16:00:39Z,-43.97,0.0,170.75,0.0,32.0,1.0,ML,2.0,0.2,5
1556775,1975-08-29T18:37:26Z,-41.81,0.0,174.27,0.1,12.0,0.0,ML,4.6,0.2,15
1556776,1975-08-29T22:44:45Z,-37.38,0.1,176.6,0.1,212.0,10.0,ML,5.2,0.2,7
1581928,1975-08-30T04:11:42Z,-44.01,0.0,170.43,0.0,8.0,1.0,ML,1.8,0.1,6
1556778,1975-08-30T23:21:20Z,-42.66,0.0,171.69,0.0,12.0,0.0,ML,4.6,0.3,15
1556779,1975-08-31T14:51:40Z,-37.95,0.0,176.63,0.1,12.0,0.0,ML,2.9,0.3,4
1556780,1975-09-01T15:19:59Z,-38.57,0.0,179.11,0.1,12.0,0.0,ML,3.7,0.3,14
1556782,1975-09-02T01:06:55Z,-38.55,0.0,179.25,0.1,12.0,0.0,ML,3.7,0.2,8
1556783,1975-09-02T01:26:11Z,-38.61,0.0,179.44,0.1,12.0,0.0,ML,3.5,0.3,5
1556784,1975-09-02T12:51:48Z,-36.7,0.1,178.3,0.1,33.0,0.0,ML,3.7,0.4,10
1556785,1975-09-02T17:27:39Z,-38.85,0.2,175.99,0.2,12.0,0.0,ML,2.5,0.4,2
1581931,1975-09-02T21:19:39Z,-43.86,0.0,169.66,0.0,2.0,0.0,ML,2.2,0.2,2
1581933,1975-09-03T11:41:31Z,-44.32,0.0,170.4,0.0,9.0,1.0,ML,1.6,0.2,2
1581934,1975-09-05T01:46:00Z,-44.45,0.0,169.83,0.0,8.0,1.0,ML,1.5,0.2,6
1556786,1975-09-05T06:47:36Z,-35.95,0.1,-179.69,0.1,33.0,0.0,ML,4.7,0.3,11
1556787,1975-09-06T00:34:11Z,-38.43,0.1,175.77,0.1,172.0,10.0,ML,3.9,0.3,8
1581935,1975-09-06T00:55:26Z,-44.48,0.0,169.91,0.0,3.0,48.0,ML,1.6,0.2,4
1556788,1975-09-06T02:09:37Z,-38.24,0.0,175.88,0.0,192.0,4.0,ML,4.7,0.2,7
1581936,1975-09-06T16:56:31Z,-44.39,0.0,170.2,0.0,3.0,0.0,ML,1.1,0.1,3
1556789,1975-09-07T06:38:32Z,-38.28,0.1,178.44,0.1,70.0,13.0,ML,3.4,0.3,6
1556790,1975-09-07T13:46:42Z,-38.28,0.1,178.55,0.1,33.0,0.0,ML,3.4,0.3,10
1556792,1975-09-08T04:42:36Z,-39.16,0.0,175.39,0.0,136.0,8.0,ML,3.7,0.2,5
1581937,1975-09-08T13:24:54Z,-43.58,0.0,169.99,0.0,2.0,0.0,ML,1.7,0.4,5
1556796,1975-09-09T01:25:38Z,-42.2,0.0,174.3,0.0,33.0,0.0,ML,3.8,0.2,6
1556798,1975-09-10T11:51:52Z,-45.37,0.0,166.79,0.1,33.0,0.0,ML,3.9,0.2,7
1581938,1975-09-10T14:01:25Z,-44.38,0.0,170.2,0.0,1.0,0.0,ML,1.1,0.2,2
1556800,1975-09-11T00:46:04Z,-38.77,0.1,176.12,0.1,12.0,0.0,ML,3.0,0.6,4
1581939,1975-09-11T02:25:03Z,-43.74,0.0,169.6,0.0,2.0,0.0,ML,2.2,0.3,6
1556802,1975-09-11T17:23:14Z,-37.49,0.1,177.37,0.1,132.0,10.0,ML,3.7,0.2,7
1556803,1975-09-11T22:42:18Z,-38.3,0.0,176.17,0.0,178.0,6.0,ML,4.5,0.2,6
1556806,1975-09-12T05:23:16Z,-39.14,0.0,173.79,0.1,12.0,0.0,ML,3.9,0.3,7
1556807,1975-09-12T11:31:13Z,-35.89,0.1,176.96,0.1,33.0,0.0,ML,4.6,0.4,10
1556808,1975-09-13T03:41:07Z,-41.85,0.0,175.09,0.1,12.0,0.0,ML,3.9,0.3,6
1581940,1975-09-14T19:05:59Z,-44.1,0.0,170.11,0.0,10.0,0.0,ML,1.3,0.2,4
1581941,1975-09-15T04:43:25Z,-44.31,0.0,170.08,0.0,4.0,1.0,ML,1.8,0.2,5
1556813,1975-09-15T06:24:25Z,-40.44,0.1,176.44,0.1,33.0,0.0,ML,3.4,0.2,5
1581942,1975-09-15T09:05:05Z,-43.7,0.1,169.54,0.1,16.0,37.0,ML,2.0,0.1,5
1581943,1975-09-15T15:47:29Z,-44.55,0.0,170.03,0.0,11.0,0.0,ML,1.5,0.3,4
1581944,1975-09-16T13:03:07Z,-43.96,0.0,169.59,0.0,2.0,1.0,ML,1.6,0.1,6
1556815,1975-09-16T15:56:10Z,-47.58,0.1,165.06,0.1,33.0,0.0,ML,4.2,0.1,5
1556817,1975-09-17T06:47:38Z,-47.89,0.2,165.45,0.2,33.0,0.0,ML,4.1,0.4,6
1556818,1975-09-18T01:17:46Z,-39.01,0.0,175.04,0.1,216.0,7.0,ML,5.1,0.2,8
1581945,1975-09-18T08:29:56Z,-44.58,0.0,169.96,0.0,7.0,2.0,ML,1.7,0.2,3
1556819,1975-09-18T16:05:39Z,-47.59,0.1,165.65,0.1,33.0,0.0,ML,4.3,0.2,7
1556820,1975-09-18T16:06:06Z,-47.59,0.0,165.65,0.0,33.0,0.0,ML,4.4,0.2,4
1556821,1975-09-18T16:29:01Z,-47.52,0.1,165.26,0.2,33.0,0.0,ML,4.2,0.2,7
1556822,1975-09-18T16:54:22Z,-47.77,0.1,166.39,0.1,33.0,0.0,ML,4.3,0.2,6
1556823,1975-09-18T17:13:45Z,-47.51,0.0,165.82,0.1,33.0,0.0,ML,3.9,0.2,4
1581946,1975-09-18T18:51:47Z,-44.44,0.0,170.18,0.0,5.0,0.0,ML,1.3,0.1,4
1556824,1975-09-19T03:16:40Z,-47.68,0.1,165.52,0.2,12.0,0.0,ML,4.4,0.1,5
1556826,1975-09-19T12:24:04Z,-38.13,0.0,175.92,0.1,200.0,12.0,ML,3.6,0.2,6
1556827,1975-09-19T12:54:39Z,-39.28,0.0,174.97,0.0,12.0,0.0,ML,4.2,0.3,9
1581947,1975-09-19T21:30:39Z,-43.96,0.0,169.54,0.0,6.0,3.0,ML,2.5,0.2,6
1556830,1975-09-20T08:27:14Z,-47.59,0.1,165.24,0.2,12.0,0.0,ML,4.4,0.3,8
1556831,1975-09-20T10:43:18Z,-47.11,0.1,165.12,0.2,12.0,0.0,ML,4.1,0.1,5
1556832,1975-09-20T11:13:07Z,-47.3,0.1,165.29,0.1,12.0,0.0,ML,4.2,0.2,6
1556833,1975-09-20T23:08:21Z,-40.0,0.0,173.82,0.1,12.0,0.0,ML,3.9,0.3,5
1581949,1975-09-22T05:55:18Z,-43.69,0.0,169.72,0.0,3.0,3.0,ML,2.3,0.3,7
1581950,1975-09-22T05:58:56Z,-43.7,0.1,169.69,0.1,4.0,11.0,ML,1.6,0.2,4
1556834,1975-09-22T14:28:27Z,-39.93,0.0,177.2,0.0,33.0,0.0,ML,3.6,0.3,9
1581951,1975-09-22T19:47:00Z,-44.09,0.7,170.12,0.1,10.0,51.0,ML,1.3,0.1,3
1556835,1975-09-23T02:59:39Z,-39.81,0.0,174.53,0.1,149.0,10.0,ML,3.8,0.2,4
1556836,1975-09-23T08:44:25Z,-47.41,0.1,165.42,0.1,12.0,0.0,ML,4.7,0.1,7
1581952,1975-09-23T22:35:48Z,-43.96,0.0,169.83,0.0,2.0,1.0,ML,2.1,0.3,6
1556837,1975-09-24T04:27:14Z,-37.15,0.1,177.34,0.1,163.0,10.0,ML,4.0,0.2,5
1581953,1975-09-24T06:50:26Z,-44.38,0.0,170.03,0.0,11.0,3.0,ML,1.9,0.2,5
1581954,1975-09-24T10:19:17Z,-44.41,0.0,170.19,0.0,6.0,1.0,ML,1.4,0.1,6
1556838,1975-09-24T11:50:29Z,-47.65,0.1,165.25,0.1,12.0,0.0,ML,4.4,0.2,6
1556839,1975-09-24T17:36:32Z,-42.47,0.0,172.2,0.0,12.0,0.0,ML,4.9,0.2,15
1556840,1975-09-25T09:19:06Z,-47.15,0.1,165.23,0.2,12.0,0.0,ML,3.8,0.3,3
1581955,1975-09-26T17:01:07Z,-44.34,0.0,170.3,0.0,9.0,1.0,ML,1.2,0.2,5
1581956,1975-09-28T00:28:06Z,-44.41,0.0,169.96,0.0,9.0,2.0,ML,1.5,0.2,5
1556842,1975-09-28T14:49:36Z,-38.85,0.0,178.36,0.0,12.0,0.0,ML,3.8,0.2,10
1556843,1975-09-28T16:57:36Z,-38.44,0.0,177.47,0.0,12.0,0.0,ML,3.2,0.2,7
1556844,1975-09-29T00:35:59Z,-45.04,0.1,167.73,0.1,97.0,10.0,ML,3.9,0.2,5
1556845,1975-09-29T21:17:27Z,-39.02,0.0,178.53,0.1,12.0,0.0,ML,3.5,0.3,4
1556846,1975-09-30T02:57:56Z,-37.54,0.1,177.18,0.1,178.0,6.0,ML,3.9,0.3,6
1556847,1975-09-30T08:06:10Z,-46.55,0.0,168.75,0.1,12.0,0.0,ML,3.0,0.3,4
1556848,1975-10-01T00:32:23Z,-45.21,0.1,167.69,0.1,102.0,12.0,ML,4.1,0.2,6
1556849,1975-10-01T09:38:55Z,-40.25,0.0,174.08,0.0,12.0,0.0,ML,3.9,0.3,11
1556850,1975-10-01T13:41:44Z,-40.48,0.0,176.29,0.1,12.0,0.0,ML,3.5,0.3,7
1556852,1975-10-02T04:12:54Z,-39.52,0.0,174.35,0.1,235.0,5.0,ML,3.9,0.2,5
1556853,1975-10-02T09:29:43Z,-39.68,0.0,175.37,0.0,33.0,0.0,ML,3.9,0.3,8
1556854,1975-10-02T11:27:30Z,-41.04,0.0,174.92,0.0,33.0,0.0,ML,4.3,0.1,8
1556855,1975-10-02T12:13:37Z,-37.36,0.0,176.82,0.1,205.0,7.0,ML,5.2,0.2,8
1556858,1975-10-03T02:49:23Z,-38.41,0.0,178.02,0.1,12.0,0.0,ML,3.4,0.3,4
1556861,1975-10-03T16:43:44Z,-48.12,0.1,165.9,0.1,12.0,0.0,ML,4.2,0.2,7
1556862,1975-10-04T01:42:00Z,-40.35,0.0,173.56,0.0,204.0,4.0,ML,3.9,0.3,5
1581957,1975-10-04T09:28:37Z,-44.47,0.0,169.99,0.0,6.0,2.0,ML,1.4,0.3,7
1556864,1975-10-05T15:16:02Z,-40.22,0.0,174.89,0.0,73.0,8.0,ML,3.5,0.3,7
1581958,1975-10-06T11:16:29Z,-44.3,0.0,169.92,0.0,9.0,1.0,ML,1.5,0.1,7
1556866,1975-10-06T17:50:05Z,-37.95,0.1,179.14,0.1,12.0,0.0,ML,4.4,0.2,15
1556869,1975-10-07T03:27:34Z,-41.72,0.0,174.3,0.0,12.0,0.0,ML,3.7,0.2,8
1556870,1975-10-07T03:51:47Z,-38.14,0.0,179.3,0.1,12.0,0.0,ML,4.2,0.3,15
1556871,1975-10-07T05:44:33Z,-36.61,0.1,179.82,0.1,33.0,0.0,ML,4.5,0.3,15
1581959,1975-10-08T10:22:58Z,-44.3,0.0,169.95,0.0,12.0,2.0,ML,1.1,0.2,4
1556873,1975-10-08T17:15:06Z,-44.53,0.0,169.95,0.0,12.0,0.0,ML,3.4,0.2,7
1556874,1975-10-08T20:32:14Z,-47.83,0.1,165.42,0.1,12.0,0.0,ML,4.5,0.3,8
1581961,1975-10-09T01:01:48Z,-44.48,0.0,169.88,0.0,9.0,2.0,ML,2.0,0.2,5
1581962,1975-10-09T03:47:13Z,-43.96,0.0,169.79,0.0,5.0,0.0,ML,1.2,0.1,2
1556875,1975-10-09T06:19:44Z,-41.58,0.0,175.68,0.0,12.0,0.0,ML,4.1,0.2,12
1556876,1975-10-10T05:22:12Z,-37.91,0.2,176.37,0.1,170.0,10.0,ML,4.5,0.2,8
1556877,1975-10-10T06:39:23Z,-39.59,0.0,173.53,0.0,12.0,0.0,ML,3.7,0.3,8
1556878,1975-10-11T00:01:15Z,-37.91,0.1,178.97,0.1,12.0,0.0,ML,4.6,0.2,16
1556879,1975-10-11T01:17:25Z,-40.11,0.0,174.92,0.0,12.0,0.0,ML,3.8,0.2,11
1556880,1975-10-11T09:22:09Z,-41.68,0.0,174.3,0.0,12.0,0.0,ML,3.8,0.3,9
1556881,1975-10-11T09:24:00Z,-41.69,0.0,174.34,0.0,12.0,0.0,ML,3.6,0.3,8
1556882,1975-10-12T03:39:34Z,-41.07,0.0,173.97,0.0,12.0,0.0,ML,3.8,0.2,8
