PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,Mw,Mw_Uncertainty,Mw_StationCount
1584770,1934-03-05T11:46:13Z,-40.55,0.1,176.29,0.1,12.0,0.0,Mw,7.6,nan,0,,,,7.2,nan,0
1584771,1934-03-05T11:57:34Z,-40.5,0.0,176.0,0.0,12.0,0.0,ML,,,,5.0,nan,0,,,
1584772,1934-03-05T11:57:42Z,-40.69,0.0,176.04,0.1,12.0,0.0,ML,,,,5.3,nan,1,,,
1584773,1934-03-05T12:05:45Z,-41.0,0.0,175.8,0.0,12.0,0.0,ML,,,,3.9,nan,1,,,
1584774,1934-03-05T12:21:13Z,-40.57,0.6,176.06,0.8,12.0,0.0,ML,,,,4.6,nan,1,,,
1584775,1934-03-05T12:21:20Z,-40.65,0.0,176.02,0.0,12.0,0.0,ML,,,,4.8,nan,1,,,
1584776,1934-03-05T13:14:12Z,-40.6,0.0,175.8,0.0,12.0,0.0,ML,,,,3.5,nan,1,,,
1584777,1934-03-05T13:27:23Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,4.3,nan,1,,,
1584778,1934-03-05T13:50:39Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,3.6,nan,1,,,
1584779,1934-03-05T14:58:47Z,-40.77,0.0,176.06,0.0,12.0,0.0,ML,,,,4.7,nan,1,,,
1584781,1934-03-05T15:11:39Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,3.7,nan,1,,,
1584782,1934-03-05T15:24:25Z,-40.55,0.0,175.89,0.0,12.0,0.0,ML,,,,4.2,nan,1,,,
1584783,1934-03-05T15:30:37Z,-40.6,0.0,176.1,0.0,12.0,0.0,ML,,,,3.9,nan,1,,,
1584784,1934-03-05T16:00:22Z,-40.6,0.0,176.1,0.0,12.0,0.0,ML,,,,3.6,nan,1,,,
1584785,1934-03-05T17:29:57Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,4.3,nan,1,,,
1584786,1934-03-05T19:02:55Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,4.3,nan,1,,,
1584787,1934-03-05T19:31:01Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,3.9,nan,1,,,
1584788,1934-03-05T20:28:17Z,-40.47,0.0,175.79,0.0,12.0,0.0,ML,,,,4.1,nan,1,,,
1584789,1934-03-05T21:00:34Z,-40.77,0.0,175.81,0.0,12.0,0.0,ML,,,,4.9,nan,1,,,
1584793,1934-03-06T01:21:29Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,3.9,nan,1,,,
1584794,1934-03-06T04:58:00Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,3.9,nan,1,,,
1584795,1934-03-06T05:32:00Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,4.0,nan,1,,,
1584796,1934-03-06T06:31:00Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,4.1,nan,1,,,
1584797,1934-03-06T09:00:32Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,4.1,nan,1,,,
1584798,1934-03-06T12:52:24Z,-41.08,0.1,176.43,0.1,12.0,0.0,ML,,,,5.2,nan,1,,,
1584799,1934-03-06T18:07:28Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,3.9,nan,1,,,
1584800,1934-03-07T14:36:00Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,3.6,nan,1,,,
1584801,1934-03-07T14:58:00Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,3.8,nan,1,,,
1584802,1934-03-07T20:28:17Z,-40.47,0.0,175.79,0.0,12.0,0.0,ML,,,,4.1,nan,1,,,
1584803,1934-03-08T05:02:07Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,4.4,nan,1,,,
1584804,1934-03-08T08:16:09Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,3.7,nan,1,,,
1584805,1934-03-08T16:35:04Z,-41.0,0.0,175.8,0.0,12.0,0.0,ML,,,,4.1,nan,1,,,
1584806,1934-03-09T07:34:55Z,-39.66,0.0,176.24,0.0,200.0,0.0,ML,,,,4.9,nan,1,,,
1584807,1934-03-09T18:57:11Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,3.7,nan,1,,,
1584808,1934-03-10T07:23:44Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,3.7,nan,1,,,
1584809,1934-03-10T07:57:10Z,-40.59,0.0,176.68,0.1,12.0,0.0,MS,5.8,nan,0,5.6,nan,1,,,
1584810,1934-03-10T08:03:42Z,-40.41,0.0,176.94,0.0,12.0,0.0,ML,,,,4.6,nan,1,,,
1584811,1934-03-10T08:53:56Z,-40.48,0.0,176.69,0.0,12.0,0.0,ML,,,,4.9,nan,1,,,
1584812,1934-03-13T01:00:22Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,4.2,nan,1,,,
1584813,1934-03-14T06:24:55Z,-41.0,0.0,175.8,0.0,12.0,0.0,ML,,,,3.4,nan,1,,,
1584814,1934-03-14T09:09:47Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,4.3,nan,1,,,
1584815,1934-03-14T13:05:46Z,-40.5,0.0,176.1,0.0,12.0,0.0,ML,,,,3.9,nan,1,,,
1584816,1934-03-15T10:46:36Z,-39.31,0.0,177.23,0.1,25.0,0.0,Mw,6.4,nan,0,6.1,nan,1,6.3,nan,0
1584817,1934-03-15T13:25:23Z,-41.0,0.0,175.8,0.0,12.0,0.0,ML,,,,3.9,nan,1,,,
