PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,Md,Md_Uncertainty,Md_StationCount
1562024,1981-07-16T17:13:44Z,-45.03,0.0,167.63,0.0,109.0,4.0,ML,,,,4.3,0.2,5,,,
1584114,1981-07-17T01:11:32Z,-43.74,0.0,169.66,0.1,10.0,0.0,ML,,,,2.0,0.2,4,,,
1684599,1981-07-17T03:53:45Z,-41.53,0.0,174.17,0.0,23.0,2.0,ML,,,,2.1,0.2,7,,,
1684600,1981-07-17T04:01:16Z,-41.54,0.0,174.19,0.0,15.0,0.0,ML,,,,1.9,0.3,5,,,
1684601,1981-07-17T07:09:22Z,-41.3,0.0,175.29,0.0,30.0,2.0,ML,,,,1.6,0.2,7,,,
1562025,1981-07-17T08:33:38Z,-45.18,0.0,167.52,0.0,105.0,4.0,ML,,,,4.0,0.2,6,,,
1684602,1981-07-17T10:15:43Z,-40.98,0.0,174.83,0.0,36.0,1.0,ML,,,,2.0,0.2,7,,,
1684603,1981-07-17T14:40:54Z,-41.8,0.0,174.31,0.0,19.0,2.0,ML,,,,3.1,nan,2,3.5,0.1,4
1684604,1981-07-17T16:29:53Z,-41.23,0.0,175.18,0.0,11.0,1.0,ML,,,,1.6,0.1,6,,,
1562026,1981-07-17T17:47:30Z,-36.98,0.1,176.71,0.1,287.0,6.0,ML,,,,4.6,0.2,6,,,
1684605,1981-07-17T20:46:25Z,-40.9,0.0,174.59,0.0,61.0,1.0,ML,,,,2.6,0.1,4,,,
1584115,1981-07-18T01:30:46Z,-44.36,0.0,169.54,0.0,7.0,1.0,ML,,,,2.1,0.1,5,,,
1584116,1981-07-18T02:41:30Z,-43.69,0.0,170.05,0.0,5.0,1.0,ML,,,,3.2,0.1,3,,,
1584117,1981-07-18T04:51:38Z,-43.7,0.0,170.04,0.0,7.0,2.0,ML,,,,2.1,0.1,6,,,
1684606,1981-07-18T08:23:18Z,-41.46,0.0,175.6,0.0,26.0,1.0,ML,,,,1.8,0.1,7,,,
1684607,1981-07-18T16:28:44Z,-41.09,0.0,174.48,0.0,62.0,1.0,ML,,,,2.4,0.1,8,,,
1684608,1981-07-18T21:13:09Z,-41.2,0.0,174.35,0.0,36.0,2.0,ML,,,,2.2,0.2,8,,,
1684609,1981-07-19T05:37:50Z,-41.1,0.0,174.62,0.0,34.0,0.0,ML,,,,2.2,0.1,7,,,
1684610,1981-07-19T09:12:42Z,-41.4,0.0,174.98,0.0,26.0,0.0,ML,,,,1.8,0.1,8,,,
1684611,1981-07-19T09:20:18Z,-41.58,0.0,174.09,0.0,31.0,1.0,ML,,,,2.3,0.2,6,,,
1562028,1981-07-19T12:45:53Z,-38.4,0.0,179.2,0.1,33.0,0.0,ML,,,,4.0,0.3,11,,,
1684612,1981-07-19T13:11:44Z,-41.06,0.0,174.62,0.0,59.0,2.0,ML,,,,2.0,0.1,7,,,
1584118,1981-07-19T14:18:43Z,-44.06,0.0,169.98,0.0,12.0,1.0,ML,,,,1.8,0.3,3,,,
1684613,1981-07-19T14:59:10Z,-41.13,0.0,174.83,0.0,32.0,2.0,ML,,,,1.7,0.2,7,,,
1684614,1981-07-19T17:32:00Z,-41.58,0.0,174.13,0.0,15.0,6.0,ML,,,,2.5,0.2,5,,,
1684615,1981-07-19T21:22:44Z,-41.61,0.0,175.04,0.0,28.0,2.0,ML,,,,2.0,0.1,4,,,
1684616,1981-07-20T02:04:39Z,-41.2,0.0,174.59,0.0,57.0,1.0,ML,,,,2.2,0.1,6,,,
1684617,1981-07-20T07:35:04Z,-40.96,0.0,175.0,0.0,36.0,1.0,ML,,,,1.6,0.1,4,,,
1684618,1981-07-20T14:01:20Z,-41.61,0.0,174.2,0.0,14.0,2.0,ML,,,,2.9,nan,2,3.0,0.1,5
1684619,1981-07-21T01:40:53Z,-41.63,0.0,174.21,0.0,18.0,6.0,ML,,,,2.0,0.1,5,,,
1584119,1981-07-21T03:14:16Z,-44.33,0.0,169.56,0.0,6.0,1.0,ML,,,,2.2,0.1,6,,,
1684620,1981-07-21T04:00:23Z,-41.06,0.0,174.36,0.0,57.0,4.0,ML,,,,2.0,0.3,5,,,
1684621,1981-07-21T04:27:51Z,-41.17,0.0,173.95,0.0,63.0,2.0,ML,,,,2.8,0.1,4,,,
1584120,1981-07-21T07:48:50Z,-44.36,0.0,169.56,0.0,4.0,2.0,ML,,,,2.6,0.2,6,,,
1562030,1981-07-21T16:04:46Z,-45.12,0.0,167.63,0.0,115.0,6.0,ML,,,,4.9,0.2,6,,,
1562031,1981-07-21T17:22:13Z,-46.49,0.1,166.48,0.1,12.0,0.0,ML,,,,4.0,0.3,8,,,
1684622,1981-07-21T23:39:38Z,-41.15,0.0,175.01,0.0,31.0,2.0,ML,,,,1.5,0.1,4,,,
1684623,1981-07-22T07:04:53Z,-40.79,0.0,174.28,0.0,58.0,2.0,ML,,,,2.3,0.1,6,,,
1584121,1981-07-22T08:52:40Z,-43.48,0.0,170.3,0.0,2.0,2.0,ML,,,,3.4,0.1,5,,,
1684624,1981-07-22T17:56:47Z,-40.54,0.0,174.77,0.0,27.0,1.0,ML,,,,2.5,0.2,6,,,
1684625,1981-07-22T20:31:16Z,-40.78,0.0,174.76,0.0,46.0,1.0,ML,,,,1.9,0.2,5,,,
1562035,1981-07-23T00:53:28Z,-38.32,0.1,175.77,0.1,221.0,9.0,ML,,,,4.1,0.2,6,,,
1684626,1981-07-23T04:29:44Z,-40.99,0.0,175.62,0.0,30.0,4.0,ML,,,,1.9,0.2,4,,,
1684627,1981-07-23T05:10:59Z,-41.47,0.0,174.56,0.0,14.0,1.0,ML,,,,2.0,0.2,6,,,
1684628,1981-07-23T06:23:20Z,-41.13,0.0,174.82,0.0,28.0,1.0,ML,,,,1.7,0.1,7,,,
1684629,1981-07-23T06:27:30Z,-41.76,0.0,174.55,0.0,29.0,1.0,ML,,,,2.2,0.2,7,,,
1684630,1981-07-23T10:58:57Z,-40.93,0.0,175.57,0.0,31.0,4.0,ML,,,,1.8,0.2,5,,,
1684631,1981-07-23T12:55:43Z,-41.32,0.0,175.01,0.0,26.0,1.0,ML,,,,1.8,0.1,9,,,
1684632,1981-07-23T15:17:20Z,-40.7,0.0,174.72,0.0,42.0,3.0,ML,,,,2.0,0.1,6,,,
1684633,1981-07-23T22:12:14Z,-41.52,0.0,174.38,0.0,24.0,1.0,ML,,,,2.0,0.2,7,,,
1684634,1981-07-23T23:03:44Z,-41.45,0.0,174.71,0.0,32.0,2.0,ML,,,,1.9,0.2,8,,,
1684635,1981-07-24T01:44:42Z,-40.94,0.0,174.91,0.0,34.0,1.0,ML,,,,2.0,0.2,7,,,
1684636,1981-07-24T05:12:35Z,-41.09,0.0,174.76,0.0,32.0,1.0,ML,,,,2.2,0.1,7,,,
1684637,1981-07-24T10:01:07Z,-41.27,0.0,175.25,0.0,28.0,1.0,ML,,,,2.0,0.1,5,,,
1562037,1981-07-24T13:33:35Z,-41.14,0.0,174.85,0.0,33.0,0.0,ML,,,,4.1,0.3,10,,,
1684639,1981-07-24T14:09:32Z,-41.1,0.0,174.71,0.0,34.0,1.0,ML,,,,1.6,0.1,7,,,
1684640,1981-07-24T14:40:58Z,-40.85,0.0,174.75,0.0,17.0,5.0,ML,,,,1.7,0.2,5,,,
1684641,1981-07-24T16:37:29Z,-41.29,0.0,174.9,0.0,21.0,1.0,ML,,,,1.9,0.1,9,,,
1684642,1981-07-24T20:18:20Z,-41.44,0.0,174.64,0.0,50.0,1.0,ML,,,,2.2,0.1,8,,,
1584122,1981-07-25T02:46:26Z,-44.38,0.0,169.55,0.0,4.0,2.0,ML,,,,2.7,0.1,5,,,
1562039,1981-07-25T06:30:14Z,-41.26,0.0,174.58,0.0,33.0,0.0,ML,,,,3.7,0.4,9,,,
1684644,1981-07-25T10:32:00Z,-41.29,0.0,174.54,0.0,38.0,3.0,ML,,,,1.9,0.1,5,,,
1584123,1981-07-25T15:56:18Z,-43.99,0.0,170.46,0.0,8.0,0.0,ML,,,,1.6,0.1,6,,,
1684645,1981-07-26T02:53:58Z,-40.73,0.0,175.34,0.0,30.0,1.0,ML,,,,2.0,0.2,5,,,
1584124,1981-07-26T11:55:20Z,-44.33,0.0,169.57,0.0,7.0,2.0,ML,,,,1.6,0.1,5,,,
1684646,1981-07-26T13:24:49Z,-41.42,0.0,175.04,0.0,27.0,1.0,ML,,,,2.2,0.1,7,,,
1684647,1981-07-26T15:54:37Z,-41.43,0.0,174.73,0.0,29.0,2.0,ML,,,,1.7,0.2,7,,,
1684648,1981-07-26T16:28:33Z,-40.55,0.0,174.88,0.0,15.0,1.0,ML,,,,1.9,0.1,6,,,
1684649,1981-07-26T16:33:27Z,-41.01,0.0,175.62,0.0,14.0,1.0,ML,,,,1.5,0.2,5,,,
1684650,1981-07-27T08:12:00Z,-41.09,0.0,175.39,0.0,25.0,1.0,ML,,,,3.4,nan,2,3.5,0.1,9
1684651,1981-07-27T08:13:37Z,-41.09,0.0,175.37,0.0,23.0,1.0,ML,,,,2.1,0.2,6,,,
1684652,1981-07-27T08:19:13Z,-41.1,0.0,175.38,0.0,25.0,1.0,ML,,,,1.5,0.3,5,,,
1684653,1981-07-27T08:19:46Z,-41.09,0.0,175.38,0.0,23.0,0.0,ML,,,,1.3,0.3,5,,,
1684654,1981-07-27T08:30:04Z,-41.09,0.0,175.38,0.0,23.0,0.0,ML,,,,1.8,0.1,7,,,
1684655,1981-07-27T08:30:39Z,-41.09,0.0,175.38,0.0,24.0,1.0,ML,,,,2.3,0.2,6,,,
1684656,1981-07-27T08:36:01Z,-41.09,0.0,175.38,0.0,23.0,0.0,ML,,,,1.7,0.2,7,,,
1684657,1981-07-27T08:46:57Z,-41.09,0.0,175.38,0.0,24.0,0.0,ML,,,,1.4,0.3,7,,,
1684658,1981-07-27T08:54:45Z,-41.09,0.0,175.38,0.0,25.0,1.0,ML,,,,1.8,0.2,9,,,
1562041,1981-07-27T10:29:54Z,-35.99,0.1,178.05,0.1,248.0,5.0,ML,,,,5.2,0.3,7,,,
1684659,1981-07-27T11:06:52Z,-41.08,0.0,175.38,0.0,23.0,1.0,ML,,,,1.6,0.1,7,,,
1684660,1981-07-27T12:13:45Z,-41.36,0.0,175.0,0.0,25.0,1.0,ML,,,,1.8,0.1,10,,,
1684661,1981-07-27T12:50:54Z,-41.1,0.0,175.38,0.0,25.0,1.0,ML,,,,1.5,0.2,6,,,
1684662,1981-07-27T14:13:37Z,-41.37,0.0,174.7,0.0,13.0,1.0,ML,,,,1.2,0.2,6,,,
1584125,1981-07-27T15:19:46Z,-44.34,0.0,169.54,0.0,5.0,1.0,ML,,,,2.1,0.1,6,,,
1684663,1981-07-27T16:36:05Z,-41.22,0.0,173.96,0.1,52.0,3.0,ML,,,,2.1,0.2,8,,,
1684664,1981-07-28T01:01:24Z,-41.09,0.0,174.6,0.0,58.0,4.0,ML,,,,2.2,0.1,6,,,
1562042,1981-07-28T08:14:43Z,-38.64,0.1,175.24,0.1,264.0,10.0,ML,,,,3.8,0.4,5,,,
1684665,1981-07-28T09:54:38Z,-41.29,0.0,174.53,0.0,43.0,2.0,ML,,,,1.7,0.1,3,,,
1584126,1981-07-28T15:36:00Z,-44.11,0.0,169.79,0.0,8.0,0.0,ML,,,,1.8,0.2,6,,,
1562043,1981-07-28T18:16:38Z,-37.15,0.1,177.08,0.0,182.0,7.0,ML,,,,4.3,0.4,7,,,
1584127,1981-07-28T18:37:57Z,-44.4,0.0,170.28,0.0,7.0,1.0,ML,,,,1.8,0.1,7,,,
1562044,1981-07-28T18:44:29Z,-38.08,0.1,176.32,0.1,222.0,12.0,ML,,,,3.8,0.2,5,,,
1684666,1981-07-28T20:36:44Z,-40.86,0.0,174.96,0.0,41.0,2.0,ML,,,,3.0,0.2,2,2.6,nan,1
1584128,1981-07-28T21:55:58Z,-44.35,0.0,169.54,0.0,8.0,1.0,ML,,,,2.2,0.1,6,,,
1684667,1981-07-29T06:47:34Z,-41.09,0.0,175.38,0.0,25.0,1.0,ML,,,,2.3,0.2,6,,,
1562045,1981-07-29T07:13:35Z,-38.48,0.1,175.91,0.1,171.0,9.0,ML,,,,3.7,0.2,7,,,
1684668,1981-07-29T09:35:54Z,-41.99,0.0,174.3,0.0,31.0,1.0,ML,,,,2.8,0.2,5,3.0,0.1,2
1562047,1981-07-29T20:15:21Z,-40.67,0.0,173.3,0.1,164.0,10.0,ML,,,,3.9,0.2,4,,,
1684669,1981-07-29T20:22:51Z,-41.67,0.0,174.59,0.0,29.0,1.0,ML,,,,2.0,0.2,5,,,
1562048,1981-07-30T04:00:29Z,-39.49,0.0,175.61,0.0,12.0,0.0,ML,,,,3.8,0.3,10,,,
1684670,1981-07-30T06:58:49Z,-41.4,0.0,174.64,0.0,33.0,1.0,ML,,,,2.8,0.1,2,,,
1584129,1981-07-30T07:34:29Z,-44.04,0.0,169.7,0.0,56.0,5.0,ML,,,,2.4,0.1,5,,,
1684671,1981-07-30T09:32:14Z,-41.07,0.0,175.61,0.0,41.0,3.0,ML,,,,2.3,0.1,4,,,
