PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount
1410989,1999-07-03T14:06:59Z,-40.99,0.0,174.85,0.0,52.0,1.0,ML,,,,2.4,0.1,5
1410995,1999-07-03T17:21:52Z,-38.18,0.0,176.24,0.0,195.0,5.0,ML,,,,4.0,0.2,12
1415460,1999-07-03T17:28:59Z,-44.14,0.0,168.82,0.0,5.0,0.0,ML,,,,3.3,0.3,9
1410997,1999-07-03T17:46:04Z,-46.1,0.0,167.26,0.0,12.0,0.0,ML,,,,2.1,0.2,4
1415587,1999-07-03T18:50:27Z,-42.1,0.0,173.04,0.0,12.0,0.0,ML,,,,1.9,0.2,2
1411001,1999-07-03T19:03:12Z,-38.83,0.0,174.07,0.0,5.0,0.0,ML,,,,3.9,0.4,26
1411027,1999-07-03T21:59:45Z,-41.86,0.1,173.28,0.1,120.0,3.0,ML,,,,2.9,0.4,4
1413694,1999-07-03T22:07:15Z,-39.79,0.1,176.13,0.0,44.0,4.0,ML,,,,2.9,0.0,2
1411008,1999-07-03T22:41:17Z,-40.26,0.0,175.24,0.1,12.0,0.0,ML,,,,2.4,0.2,2
1415462,1999-07-04T02:17:35Z,-45.01,0.0,167.55,0.0,79.0,3.0,ML,,,,2.6,0.3,5
1411018,1999-07-04T02:48:32Z,-41.88,0.0,171.93,0.0,5.0,0.0,ML,,,,3.0,0.1,4
1411024,1999-07-04T05:01:47Z,-42.01,0.0,173.6,0.0,26.0,2.0,ML,,,,2.5,nan,1
1411025,1999-07-04T05:36:30Z,-42.21,0.0,172.81,0.0,5.0,0.0,ML,,,,3.0,0.1,2
1411031,1999-07-04T07:47:05Z,-39.14,0.0,174.76,0.0,21.0,3.0,ML,,,,2.5,0.1,5
1415731,1999-07-04T08:23:32Z,-37.74,0.0,177.97,0.1,33.0,0.0,ML,,,,3.2,0.2,3
1411032,1999-07-04T08:48:20Z,-40.18,0.0,174.88,0.0,20.0,3.0,ML,,,,3.0,0.2,9
1411035,1999-07-04T09:11:46Z,-38.6,0.1,175.78,0.1,159.0,4.0,ML,,,,3.7,0.2,10
1411036,1999-07-04T10:07:41Z,-40.73,0.0,175.01,0.0,19.0,2.0,ML,,,,2.4,0.2,5
1411037,1999-07-04T11:08:00Z,-39.15,0.0,174.92,0.0,212.0,5.0,ML,,,,3.8,0.2,8
1411038,1999-07-04T13:07:56Z,-41.66,0.2,173.54,0.1,111.0,4.0,ML,,,,3.1,0.1,3
1411039,1999-07-04T13:58:03Z,-39.26,0.0,175.1,0.0,9.0,2.0,ML,,,,2.5,0.1,6
1415463,1999-07-04T14:08:15Z,-44.39,0.1,168.86,0.1,5.0,0.0,ML,,,,2.0,0.2,3
1411040,1999-07-04T15:26:10Z,-41.27,0.0,174.96,0.0,23.0,1.0,ML,,,,1.9,0.0,2
1415464,1999-07-04T15:50:23Z,-45.24,0.0,167.4,0.0,81.0,2.0,ML,,,,2.6,0.3,6
1411041,1999-07-04T16:24:37Z,-40.17,0.0,174.89,0.0,5.0,0.0,ML,,,,2.7,0.1,4
1411043,1999-07-04T16:45:13Z,-40.7,0.0,173.61,0.0,5.0,0.0,ML,,,,2.3,0.1,4
1411044,1999-07-04T16:53:30Z,-41.54,0.0,172.41,0.0,12.0,0.0,ML,,,,2.2,nan,1
1415465,1999-07-04T18:12:56Z,-45.17,0.0,167.44,0.0,118.0,3.0,ML,,,,3.0,0.3,6
1411053,1999-07-04T23:25:50Z,-38.64,0.1,176.03,0.1,5.0,0.0,ML,,,,2.3,0.2,4
1415537,1999-07-05T00:44:22Z,-45.02,0.0,167.43,0.0,115.0,1.0,ML,,,,2.9,0.2,4
1411060,1999-07-05T04:20:25Z,-42.79,0.0,172.01,0.0,17.0,3.0,ML,,,,2.3,0.3,3
1411063,1999-07-05T05:43:10Z,-40.51,0.0,173.79,0.0,121.0,3.0,ML,,,,2.7,0.2,5
1411068,1999-07-05T06:28:25Z,-41.35,0.0,175.13,0.0,26.0,1.0,ML,,,,1.9,0.2,8
1411072,1999-07-05T07:59:33Z,-44.33,0.0,168.06,0.1,5.0,0.0,ML,,,,4.2,0.2,5
1427323,1999-07-05T08:00:29Z,-40.61,0.0,173.41,0.0,150.0,3.0,ML,,,,3.5,0.2,12
1411073,1999-07-05T09:01:56Z,-37.76,0.0,179.54,0.0,12.0,0.0,ML,,,,3.3,0.3,3
1411074,1999-07-05T09:23:21Z,-41.26,0.0,175.03,0.0,29.0,1.0,ML,,,,1.7,0.2,5
1411076,1999-07-05T11:06:54Z,-41.72,0.0,174.38,0.0,28.0,1.0,ML,,,,2.6,0.2,11
1411077,1999-07-05T12:35:17Z,-42.18,0.0,172.75,0.0,63.0,5.0,ML,,,,3.7,0.4,12
1415738,1999-07-05T14:48:42Z,-37.5,0.0,179.36,0.0,33.0,0.0,ML,,,,3.7,0.2,2
1427796,1999-07-05T14:49:34Z,-37.58,0.0,179.39,0.0,12.0,0.0,ML,,,,3.2,0.4,2
1427797,1999-07-05T14:50:05Z,-37.53,0.0,179.36,0.0,12.0,0.0,ML,,,,3.3,0.3,2
1411079,1999-07-05T16:42:58Z,-42.91,0.0,173.06,0.0,12.0,0.0,ML,,,,2.0,0.5,2
1411080,1999-07-05T17:14:46Z,-40.81,0.0,176.59,0.0,12.0,0.0,ML,,,,2.9,0.2,5
1411081,1999-07-05T18:52:48Z,-40.43,0.0,173.39,0.0,176.0,6.0,ML,,,,3.4,0.3,9
1427800,1999-07-05T18:54:07Z,-38.74,0.0,177.32,0.0,62.0,5.0,ML,,,,3.2,0.2,3
1411083,1999-07-05T19:21:12Z,-41.6,0.0,172.77,0.0,81.0,1.0,ML,,,,3.0,0.3,6
1415740,1999-07-05T19:45:38Z,-37.58,0.0,179.41,0.0,12.0,0.0,ML,,,,4.0,0.2,11
1411087,1999-07-05T20:52:43Z,-39.51,0.0,175.61,0.0,25.0,5.0,ML,,,,2.5,0.2,3
1411089,1999-07-05T21:04:12Z,-39.32,0.0,175.01,0.0,23.0,2.0,ML,,,,3.3,0.2,17
1411090,1999-07-05T21:06:11Z,-39.91,0.0,174.94,0.1,41.0,5.0,ML,,,,2.5,0.2,5
1411102,1999-07-05T23:54:56Z,-41.22,0.0,172.6,0.0,208.0,4.0,ML,,,,3.7,0.3,9
1417443,1999-07-06T00:40:21Z,-46.06,0.0,167.16,0.0,12.0,0.0,ML,,,,2.8,0.1,4
1416856,1999-07-06T01:27:01Z,-44.81,0.0,166.52,0.0,5.0,0.0,ML,,,,3.0,0.2,3
1411123,1999-07-06T04:29:33Z,-38.59,0.0,175.98,0.0,5.0,0.0,ML,,,,2.5,0.4,3
1411124,1999-07-06T04:32:20Z,-38.6,0.0,175.98,0.0,9.0,1.0,ML,,,,2.8,0.3,9
1411125,1999-07-06T04:42:50Z,-41.31,0.0,173.54,0.0,95.0,3.0,ML,,,,2.9,0.3,8
1411130,1999-07-06T06:55:23Z,-42.34,0.0,172.87,0.0,12.0,0.0,ML,,,,2.8,0.2,2
1415767,1999-07-06T07:52:55Z,-45.03,0.0,167.67,0.0,90.0,4.0,ML,,,,3.1,0.2,6
1416876,1999-07-06T08:10:15Z,-44.72,0.0,167.58,0.0,5.0,0.0,ML,,,,2.3,0.1,4
1415768,1999-07-06T08:22:37Z,-39.54,0.0,175.67,0.1,12.0,0.0,ML,,,,2.2,0.3,3
1415591,1999-07-06T09:12:21Z,-42.15,0.0,172.89,0.0,5.0,0.0,ML,,,,2.0,0.1,2
1417444,1999-07-06T09:39:51Z,-45.35,0.0,167.14,0.0,58.0,1.0,ML,,,,2.3,0.2,3
1411139,1999-07-06T13:43:37Z,-40.57,0.0,175.02,0.0,34.0,2.0,ML,,,,2.4,0.2,7
1416379,1999-07-06T13:46:26Z,-45.08,0.0,167.62,0.1,125.0,4.0,ML,,,,3.0,0.2,6
1411140,1999-07-06T14:36:18Z,-43.01,0.0,171.38,0.0,5.0,0.0,ML,,,,2.3,0.3,2
1411141,1999-07-06T14:38:48Z,-40.98,0.0,175.32,0.0,23.0,2.0,ML,,,,2.2,0.1,5
1411142,1999-07-06T15:28:21Z,-41.32,0.0,173.99,0.0,52.0,1.0,ML,,,,2.9,0.4,12
1411143,1999-07-06T15:54:52Z,-41.31,0.0,172.6,0.0,208.0,3.0,ML,,,,3.1,0.3,5
1411146,1999-07-06T20:07:43Z,-41.71,0.0,172.31,0.0,12.0,0.0,ML,,,,2.5,0.0,2
1411149,1999-07-06T20:22:56Z,-42.2,0.0,173.18,0.0,12.0,0.0,ML,,,,3.1,0.2,11
1411151,1999-07-06T20:38:49Z,-40.12,0.1,174.28,0.0,162.0,4.0,ML,,,,2.9,0.2,8
1411156,1999-07-06T21:13:13Z,-38.93,0.0,175.81,0.0,5.0,0.0,ML,,,,1.7,0.1,3
1411157,1999-07-06T21:15:28Z,-39.43,0.0,175.71,0.0,12.0,1.0,ML,,,,2.1,0.1,3
1411162,1999-07-06T21:55:06Z,-40.52,0.2,173.64,0.1,223.0,11.0,ML,,,,3.1,0.3,5
1411165,1999-07-06T22:31:58Z,-39.6,0.0,174.21,0.1,157.0,6.0,ML,,,,3.5,0.2,7
1411173,1999-07-07T00:52:20Z,-41.11,0.0,174.8,0.0,33.0,1.0,ML,,,,2.1,0.2,7
1427892,1999-07-07T01:44:55Z,-39.72,0.0,173.09,0.0,12.0,0.0,ML,,,,2.8,0.5,5
1415935,1999-07-07T02:40:00Z,-45.63,0.0,166.19,0.0,26.0,0.0,ML,,,,2.2,0.2,3
1411196,1999-07-07T07:25:03Z,-40.33,0.0,174.18,0.0,99.0,5.0,ML,,,,3.0,0.1,2
1411197,1999-07-07T09:58:49Z,-40.42,0.0,174.2,0.0,77.0,5.0,ML,,,,2.6,0.3,7
1415774,1999-07-07T11:09:35Z,-39.33,0.0,174.93,0.0,12.0,0.0,ML,,,,2.5,0.1,2
1411198,1999-07-07T11:52:59Z,-40.93,0.0,176.13,0.0,33.0,0.0,ML,,,,1.8,0.1,2
1411199,1999-07-07T12:22:48Z,-40.14,0.0,174.96,0.0,12.0,0.0,ML,,,,3.1,0.4,19
1411200,1999-07-07T12:47:01Z,-39.7,0.0,175.57,0.0,5.0,0.0,ML,,,,2.5,0.1,3
1411202,1999-07-07T13:56:48Z,-40.52,0.0,175.16,0.0,5.0,0.0,ML,,,,4.4,0.1,7
1411203,1999-07-07T14:04:02Z,-40.43,0.0,175.15,0.0,12.0,0.0,ML,,,,2.4,0.3,5
1411204,1999-07-07T14:07:59Z,-40.57,0.0,175.27,0.1,5.0,0.0,ML,,,,2.5,0.3,4
1411205,1999-07-07T14:12:08Z,-40.49,0.0,175.16,0.0,5.0,0.0,ML,,,,2.7,0.3,8
1411206,1999-07-07T14:15:06Z,-39.29,0.0,175.29,0.0,29.0,1.0,ML,,,,2.4,0.2,4
1415776,1999-07-07T14:16:58Z,-39.68,0.0,175.69,0.0,19.0,3.0,ML,,,,2.6,0.1,3
1411207,1999-07-07T14:51:07Z,-40.52,0.0,175.17,0.0,5.0,0.0,ML,,,,3.2,0.4,19
1411208,1999-07-07T15:30:40Z,-42.19,0.0,173.15,0.0,18.0,3.0,ML,,,,2.3,0.2,2
1411209,1999-07-07T15:37:44Z,-42.37,0.0,172.8,0.0,33.0,0.0,ML,,,,3.1,0.4,5
1415777,1999-07-07T16:36:51Z,-39.51,0.0,175.74,0.0,27.0,1.0,ML,,,,2.3,0.1,3
1416429,1999-07-07T23:09:37Z,-44.88,0.0,167.63,0.0,72.0,2.0,ML,,,,3.0,0.3,7
1423142,1999-07-08T01:37:55Z,-38.96,0.0,173.91,0.0,5.0,0.0,ML,,,,1.9,0.3,3
1411301,1999-07-08T02:36:56Z,-40.1,0.0,174.9,0.0,5.0,0.0,ML,,,,3.3,0.2,10
1427903,1999-07-08T02:37:20Z,-40.14,0.0,174.91,0.0,12.0,0.0,ML,,,,2.9,0.3,7
1411304,1999-07-08T03:29:02Z,-42.41,0.0,172.68,0.0,12.0,0.0,ML,,,,2.6,0.3,2
1411306,1999-07-08T03:42:29Z,-40.33,0.0,174.91,0.0,29.0,3.0,ML,,,,2.3,0.1,3
1411317,1999-07-08T06:24:11Z,-40.19,0.0,174.86,0.1,12.0,0.0,ML,,,,2.1,0.1,2
1411321,1999-07-08T08:30:07Z,-41.34,0.0,175.85,0.0,22.0,2.0,ML,,,,2.1,0.1,3
1427904,1999-07-08T08:30:30Z,-37.9,0.0,178.09,0.2,69.0,6.0,ML,,,,3.2,0.1,3
1411325,1999-07-08T11:15:06Z,-40.16,0.0,174.53,0.0,63.0,5.0,ML,,,,3.2,0.2,9
1417450,1999-07-08T11:20:45Z,-44.69,0.0,168.01,0.1,97.0,5.0,ML,,,,2.8,0.2,3
1411327,1999-07-08T14:55:19Z,-39.69,0.1,177.01,0.1,33.0,0.0,ML,,,,3.3,0.1,3
1416954,1999-07-08T15:33:39Z,-45.0,0.0,167.56,0.0,78.0,1.0,ML,,,,3.8,0.3,4
1411329,1999-07-08T17:57:05Z,-40.56,0.0,174.12,0.0,60.0,5.0,ML,,,,2.1,0.2,5
1411331,1999-07-08T18:29:11Z,-40.91,0.0,174.74,0.0,66.0,2.0,ML,,,,4.7,0.3,5
1417451,1999-07-08T20:19:17Z,-44.33,0.0,168.11,0.0,5.0,0.0,ML,,,,2.5,0.2,3
1411341,1999-07-08T22:50:14Z,-40.99,0.0,174.05,0.0,59.0,2.0,ML,,,,2.7,0.2,6
1411344,1999-07-08T23:15:46Z,-40.83,0.0,174.74,0.0,67.0,1.0,ML,,,,2.6,0.2,8
1411348,1999-07-09T00:31:28Z,-39.7,0.1,174.21,0.1,215.0,8.0,ML,,,,3.3,0.2,7
1411349,1999-07-09T00:43:46Z,-34.82,0.1,177.33,0.1,33.0,0.0,ML,,,,5.1,0.3,9
1417454,1999-07-09T01:10:23Z,-45.2,0.0,166.85,0.1,12.0,0.0,ML,,,,3.5,0.2,8
1417456,1999-07-09T01:32:35Z,-45.12,0.0,167.44,0.0,12.0,0.0,ML,,,,2.3,0.2,4
1411351,1999-07-09T01:50:59Z,-41.05,0.0,174.89,0.0,27.0,1.0,ML,,,,2.5,0.2,7
1427963,1999-07-09T01:51:06Z,-41.05,0.0,174.88,0.0,28.0,2.0,ML,,,,2.4,0.2,8
1415781,1999-07-09T03:30:39Z,-39.95,0.0,176.63,0.0,20.0,4.0,ML,,,,3.0,0.2,6
1411360,1999-07-09T03:55:45Z,-44.2,0.1,168.42,0.0,5.0,0.0,ML,,,,3.1,0.3,8
1411362,1999-07-09T04:33:06Z,-38.09,0.0,176.31,0.0,151.0,3.0,ML,,,,4.0,0.3,15
1411378,1999-07-09T08:21:00Z,-40.91,0.0,173.88,0.0,11.0,3.0,ML,,,,2.1,0.1,3
1415782,1999-07-09T08:30:10Z,-39.33,0.0,174.96,0.0,12.0,0.0,ML,,,,2.3,0.2,3
1415783,1999-07-09T10:00:12Z,-39.26,0.0,175.02,0.0,19.0,3.0,ML,,,,2.5,0.1,4
1411381,1999-07-09T11:01:18Z,-43.16,0.0,170.83,0.0,5.0,0.0,ML,,,,3.2,0.2,6
1411382,1999-07-09T11:32:52Z,-40.14,0.0,176.6,0.0,74.0,4.0,ML,,,,2.9,0.2,8
1411383,1999-07-09T11:50:19Z,-41.43,0.0,172.22,0.0,5.0,0.0,ML,,,,3.0,0.2,10
1411384,1999-07-09T11:58:15Z,-41.44,0.0,172.23,0.0,5.0,0.0,ML,,,,2.8,0.3,9
1411385,1999-07-09T12:56:58Z,-39.2,0.0,174.81,0.0,28.0,2.0,ML,,,,2.8,0.2,11
1411386,1999-07-09T16:40:17Z,-40.46,0.0,174.52,0.0,67.0,2.0,ML,,,,2.5,0.2,5
1411387,1999-07-09T17:18:41Z,-43.37,0.0,170.82,0.0,5.0,0.0,ML,,,,3.0,0.2,3
1411388,1999-07-09T17:50:18Z,-41.13,0.0,174.66,0.0,33.0,1.0,ML,,,,1.6,0.3,3
1411390,1999-07-09T19:32:22Z,-37.24,0.0,178.14,0.0,68.0,3.0,ML,,,,4.1,0.2,11
1411392,1999-07-09T20:05:38Z,-40.53,0.0,175.68,0.0,29.0,2.0,ML,,,,3.0,0.2,12
1411395,1999-07-09T20:59:03Z,-37.61,0.1,176.18,0.0,316.0,4.0,ML,,,,4.4,0.2,17
1411401,1999-07-09T22:27:27Z,-39.05,0.0,175.43,0.1,117.0,5.0,ML,,,,3.2,0.2,8
1411404,1999-07-09T22:52:10Z,-45.05,0.0,167.38,0.0,119.0,2.0,ML,,,,3.2,0.2,7
1411406,1999-07-09T23:52:43Z,-41.25,0.0,173.98,0.0,55.0,1.0,ML,,,,2.6,0.2,5
1411411,1999-07-10T01:13:05Z,-40.25,0.0,174.46,0.0,66.0,2.0,ML,,,,2.5,0.2,4
1411414,1999-07-10T01:51:11Z,-40.46,0.0,175.13,0.0,12.0,0.0,ML,,,,2.1,0.3,4
1411417,1999-07-10T02:15:35Z,-41.42,0.0,175.01,0.0,26.0,0.0,ML,,,,2.1,0.1,5
1411418,1999-07-10T02:18:00Z,-41.33,0.0,174.11,0.0,44.0,1.0,ML,,,,2.7,0.3,9
1411420,1999-07-10T02:35:46Z,-41.2,0.0,174.16,0.0,50.0,1.0,ML,,,,2.6,0.2,5
1411423,1999-07-10T02:54:28Z,-39.32,0.0,174.79,0.0,22.0,1.0,ML,,,,3.9,0.3,24
1411426,1999-07-10T04:33:45Z,-39.64,0.0,176.91,0.0,23.0,2.0,ML,,,,3.2,0.3,12
1415786,1999-07-10T04:55:05Z,-39.02,0.0,176.17,0.0,63.0,3.0,ML,,,,3.7,0.3,11
1411428,1999-07-10T05:09:17Z,-39.53,0.0,175.58,0.0,5.0,0.0,ML,,,,2.6,0.2,3
1411430,1999-07-10T05:16:48Z,-37.3,0.0,177.13,0.0,228.0,5.0,ML,,,,4.0,0.2,11
1411432,1999-07-10T05:26:48Z,-40.8,0.0,172.36,0.0,5.0,0.0,ML,,,,2.6,0.6,3
1411437,1999-07-10T06:31:27Z,-40.77,0.0,175.24,0.0,29.0,1.0,ML,,,,3.0,0.2,10
1411438,1999-07-10T06:47:58Z,-44.8,0.0,168.11,0.0,100.0,3.0,ML,,,,2.8,0.3,3
1411440,1999-07-10T07:15:35Z,-41.72,0.0,174.5,0.0,26.0,2.0,ML,,,,2.2,0.2,4
1411441,1999-07-10T07:18:38Z,-41.64,0.0,174.27,0.0,5.0,0.0,ML,,,,2.2,0.1,8
1417460,1999-07-10T08:11:05Z,-45.18,0.0,165.97,0.0,12.0,0.0,ML,,,,2.6,0.1,2
1411444,1999-07-10T08:35:17Z,-40.95,0.0,175.0,0.0,25.0,5.0,ML,,,,1.6,0.1,3
1411446,1999-07-10T10:18:57Z,-41.06,0.0,174.91,0.0,28.0,1.0,ML,,,,2.6,0.2,9
1411447,1999-07-10T10:58:24Z,-39.3,0.0,175.37,0.0,12.0,0.0,ML,,,,2.7,0.3,11
1417462,1999-07-10T11:32:57Z,-45.11,0.0,167.39,0.0,89.0,2.0,ML,,,,2.8,0.3,6
1411449,1999-07-10T14:47:01Z,-39.5,0.0,175.72,0.0,12.0,0.0,ML,,,,2.5,0.2,3
1411452,1999-07-10T15:28:16Z,-45.13,0.0,167.49,0.1,119.0,2.0,ML,,,,3.1,0.3,7
1411454,1999-07-10T15:55:56Z,-40.24,0.0,173.98,0.0,138.0,3.0,ML,,,,3.7,0.3,12
1411457,1999-07-10T17:31:51Z,-40.13,0.0,174.95,0.0,12.0,0.0,ML,,,,3.1,0.3,17
1411458,1999-07-10T17:33:11Z,-40.13,0.0,174.96,0.0,12.0,0.0,ML,,,,3.1,0.2,11
1417463,1999-07-10T19:28:15Z,-44.3,0.0,167.99,0.0,5.0,0.0,ML,,,,2.6,0.1,4
1411459,1999-07-10T19:53:19Z,-41.68,0.0,174.18,0.0,5.0,0.0,ML,,,,2.1,0.1,5
1411460,1999-07-10T19:58:05Z,-41.66,0.0,174.18,0.0,5.0,0.0,ML,,,,2.4,0.1,10
1411464,1999-07-10T22:01:38Z,-40.91,0.0,176.24,0.1,31.0,3.0,ML,,,,3.0,0.2,9
1411465,1999-07-10T22:39:11Z,-41.72,0.0,174.15,0.0,16.0,2.0,ML,,,,2.0,0.3,5
1417466,1999-07-10T23:04:34Z,-45.18,0.0,167.31,0.0,77.0,0.0,ML,,,,2.3,0.1,3
1411468,1999-07-11T00:07:45Z,-39.56,0.0,175.63,0.0,12.0,0.0,ML,,,,2.4,0.2,3
1411469,1999-07-11T00:14:51Z,-38.36,0.0,176.24,0.0,12.0,0.0,ML,,,,2.8,0.2,3
1411470,1999-07-11T00:16:20Z,-38.32,0.0,176.38,0.0,5.0,0.0,ML,,,,2.3,0.3,3
1415790,1999-07-11T00:21:47Z,-39.76,0.0,175.36,0.0,12.0,0.0,ML,,,,2.0,0.3,3
1411472,1999-07-11T00:35:29Z,-40.9,0.0,175.5,0.0,33.0,3.0,ML,,,,2.1,0.2,5
1411473,1999-07-11T00:55:44Z,-39.81,0.0,174.65,0.0,127.0,6.0,ML,,,,3.3,0.3,7
1411474,1999-07-11T01:01:40Z,-41.25,0.0,175.3,0.0,26.0,1.0,ML,,,,1.8,0.3,6
1428252,1999-07-11T02:35:56Z,-41.3,0.0,174.96,0.0,23.0,1.0,ML,,,,2.0,0.1,3
1411486,1999-07-11T05:00:44Z,-38.35,0.0,176.41,0.0,5.0,0.0,ML,,,,2.2,0.3,3
1411493,1999-07-11T09:10:03Z,-38.95,0.0,176.08,0.0,81.0,3.0,ML,,,,3.2,nan,1
1411494,1999-07-11T09:39:24Z,-36.28,0.1,177.33,0.0,12.0,0.0,ML,,,,4.5,0.2,12
1411495,1999-07-11T09:51:49Z,-40.74,0.0,172.35,0.0,5.0,0.0,ML,,,,3.1,0.3,12
1411496,1999-07-11T10:01:00Z,-41.55,0.0,174.62,0.0,29.0,1.0,ML,,,,1.8,0.2,5
1417468,1999-07-11T10:43:21Z,-45.03,0.0,167.55,0.0,83.0,2.0,ML,,,,3.7,0.2,8
1411830,1999-07-11T11:39:46Z,-41.19,0.0,173.67,0.0,85.0,3.0,ML,,,,2.3,0.3,5
1415795,1999-07-11T12:32:47Z,-39.38,0.0,175.65,0.0,12.0,0.0,ML,,,,1.3,0.1,3
1411973,1999-07-11T13:57:52Z,-40.12,0.0,174.97,0.0,63.0,3.0,ML,,,,2.7,0.2,6
1411974,1999-07-11T14:52:59Z,-40.94,0.0,175.1,0.0,30.0,3.0,ML,,,,1.6,0.1,5
1417469,1999-07-11T15:15:45Z,-44.99,0.0,167.75,0.1,122.0,7.0,ML,,,,2.9,0.3,3
1411976,1999-07-11T15:48:49Z,-41.05,0.0,174.85,0.0,54.0,1.0,ML,,,,2.1,0.2,6
1411977,1999-07-11T18:09:52Z,-40.12,0.0,174.35,0.0,103.0,3.0,ML,,,,2.8,0.2,7
1411978,1999-07-11T18:27:01Z,-40.3,0.0,174.18,0.0,79.0,5.0,ML,,,,2.9,0.3,7
1411983,1999-07-11T19:21:26Z,-39.22,0.0,176.43,0.0,33.0,0.0,ML,,,,2.8,0.2,4
1411985,1999-07-11T20:01:01Z,-40.38,0.0,174.5,0.0,72.0,6.0,ML,,,,2.7,0.3,8
1411986,1999-07-11T20:12:39Z,-41.09,0.0,173.96,0.0,60.0,4.0,ML,,,,2.6,0.1,5
1411987,1999-07-11T20:38:34Z,-40.97,0.0,176.0,0.0,31.0,2.0,ML,,,,2.3,0.1,5
