PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,MS,MS_Uncertainty,MS_StationCount,Md,Md_Uncertainty,Md_StationCount
1685170,1982-01-05T06:34:33Z,-41.75,0.0,174.25,0.0,19.0,3.0,ML,,,,2.2,0.2,6,,,,,,
1562510,1982-01-05T08:38:05Z,-41.77,0.0,174.41,0.0,6.0,4.0,ML,,,,4.1,0.4,7,,,,,,
1685172,1982-01-05T12:38:36Z,-41.12,0.0,174.42,0.0,44.0,1.0,ML,,,,2.4,0.2,4,,,,,,
1685173,1982-01-05T14:27:25Z,-40.67,0.0,175.01,0.0,33.0,1.0,ML,,,,2.8,0.2,4,,,,,,
1685174,1982-01-05T14:31:12Z,-40.65,0.0,175.03,0.0,34.0,0.0,ML,,,,2.2,0.1,8,,,,,,
1685175,1982-01-05T17:58:02Z,-41.09,0.0,174.65,0.0,33.0,0.0,ML,,,,1.8,0.2,5,,,,,,
1685176,1982-01-05T18:14:18Z,-41.77,0.0,174.32,0.0,17.0,5.0,ML,,,,2.4,0.1,4,,,,,,
1685177,1982-01-05T18:18:14Z,-41.79,0.0,174.3,0.0,15.0,3.0,ML,,,,2.1,0.1,4,,,,,,
1685178,1982-01-05T18:58:52Z,-41.68,0.0,174.22,0.0,15.0,2.0,ML,,,,2.4,0.1,5,,,,,,
1685179,1982-01-06T16:23:12Z,-41.04,0.0,175.57,0.0,22.0,1.0,ML,,,,2.1,0.2,7,,,,,,
1685180,1982-01-07T00:17:16Z,-41.19,0.0,175.05,0.0,17.0,1.0,ML,,,,1.9,0.1,7,,,,,,
1685181,1982-01-07T02:27:19Z,-41.19,0.0,175.05,0.0,19.0,1.0,ML,,,,1.8,0.1,7,,,,,,
1685182,1982-01-07T15:01:49Z,-40.88,0.0,175.12,0.0,29.0,2.0,ML,,,,2.2,0.1,7,,,,,,
1685183,1982-01-07T18:30:08Z,-41.23,0.0,174.47,0.0,34.0,1.0,ML,,,,1.8,0.1,8,,,,,,
1685184,1982-01-07T22:53:26Z,-41.71,0.0,174.39,0.0,11.0,3.0,ML,,,,2.2,0.2,7,,,,,,
1562511,1982-01-08T05:30:47Z,-39.72,0.1,174.21,0.1,204.0,14.0,ML,,,,4.2,0.3,7,,,,,,
1562512,1982-01-08T07:55:25Z,-45.18,0.0,167.72,0.1,33.0,0.0,ML,,,,4.4,0.3,7,,,,,,
1562513,1982-01-08T09:36:07Z,-35.88,0.1,177.98,0.2,236.0,12.0,ML,,,,3.9,0.2,4,,,,,,
1685185,1982-01-08T15:46:41Z,-40.85,0.0,174.75,0.0,49.0,1.0,ML,,,,2.0,0.2,6,,,,,,
1685186,1982-01-09T01:23:47Z,-41.36,0.0,174.21,0.0,39.0,4.0,ML,,,,2.8,nan,2,,,,2.7,0.2,9
1562515,1982-01-09T04:40:37Z,-46.88,0.3,165.91,0.3,33.0,0.0,ML,,,,3.6,0.3,3,,,,,,
1685187,1982-01-09T07:30:13Z,-41.41,0.0,174.89,0.0,16.0,1.0,ML,,,,1.6,0.2,5,,,,,,
1562516,1982-01-09T15:54:28Z,-41.1,0.0,172.51,0.1,0.0,0.0,ML,,,,3.7,0.1,5,,,,,,
1685188,1982-01-09T19:38:05Z,-41.36,0.0,174.25,0.0,33.0,2.0,ML,,,,1.9,0.2,6,,,,,,
1562517,1982-01-09T21:11:47Z,-39.43,0.0,177.9,0.1,12.0,0.0,ML,,,,3.2,0.5,3,,,,,,
1562518,1982-01-10T00:36:23Z,-34.98,0.1,178.19,0.2,278.0,24.0,ML,,,,4.0,0.2,4,,,,,,
1685189,1982-01-10T06:38:42Z,-41.68,0.0,174.22,0.0,15.0,1.0,ML,,,,2.2,0.1,7,,,,,,
1685190,1982-01-10T10:21:59Z,-40.91,0.0,175.56,0.0,26.0,3.0,ML,,,,2.2,0.2,6,,,,,,
1685191,1982-01-10T11:02:09Z,-41.28,0.0,174.99,0.0,26.0,1.0,ML,,,,1.9,0.2,7,,,,,,
1562519,1982-01-10T22:10:09Z,-45.07,0.0,167.66,0.1,96.0,8.0,ML,,,,4.0,0.2,6,,,,,,
1562520,1982-01-11T05:31:10Z,-41.4,0.0,175.08,0.0,12.0,0.0,ML,,,,3.4,0.4,3,,,,,,
1685193,1982-01-11T05:36:55Z,-41.36,0.0,175.12,0.0,26.0,1.0,ML,,,,2.6,nan,1,,,,2.8,0.1,3
1685194,1982-01-11T05:39:31Z,-41.37,0.0,175.12,0.0,27.0,2.0,ML,,,,1.7,0.2,5,,,,,,
1562521,1982-01-11T15:18:18Z,-38.04,0.0,176.02,0.0,186.0,6.0,ML,,,,3.9,0.2,5,,,,,,
1685195,1982-01-11T16:33:58Z,-40.91,0.0,174.9,0.0,36.0,2.0,ML,,,,2.1,0.2,5,,,,,,
1562522,1982-01-11T17:51:16Z,-44.88,0.1,167.03,0.1,12.0,0.0,ML,,,,4.3,0.3,5,,,,,,
1562523,1982-01-11T19:11:56Z,-39.47,0.0,175.79,0.0,12.0,0.0,ML,,,,3.0,0.3,5,,,,,,
1685196,1982-01-11T22:11:01Z,-40.94,0.0,174.27,0.1,46.0,5.0,ML,,,,2.3,0.2,6,,,,,,
1685197,1982-01-11T23:08:17Z,-40.95,0.0,175.04,0.0,30.0,1.0,ML,,,,1.9,0.1,7,,,,,,
1685198,1982-01-12T06:15:17Z,-41.36,0.0,175.11,0.0,27.0,0.0,ML,,,,2.2,0.1,5,,,,,,
1685199,1982-01-12T08:54:06Z,-40.87,0.0,174.75,0.0,15.0,0.0,ML,,,,1.8,0.1,5,,,,,,
1685200,1982-01-12T09:54:24Z,-40.83,0.0,175.31,0.0,28.0,1.0,ML,,,,1.9,0.2,3,,,,,,
1562524,1982-01-12T16:23:07Z,-36.64,0.1,177.7,0.1,181.0,10.0,ML,,,,3.9,0.4,5,,,,,,
1562525,1982-01-12T17:07:45Z,-45.09,0.0,166.95,0.1,12.0,0.0,ML,,,,3.5,0.2,6,,,,,,
1685201,1982-01-12T22:19:05Z,-40.54,0.0,174.68,0.0,41.0,3.0,ML,,,,2.9,0.2,4,,,,3.1,nan,1
1562526,1982-01-13T08:53:34Z,-39.59,0.0,177.03,0.1,70.0,10.0,ML,,,,4.4,0.3,4,,,,,,
1685202,1982-01-13T11:54:28Z,-41.45,0.0,174.94,0.0,32.0,2.0,ML,,,,2.1,0.2,5,,,,,,
1685203,1982-01-13T13:24:29Z,-41.1,0.0,175.39,0.0,23.0,1.0,ML,,,,2.1,0.2,3,,,,,,
1685204,1982-01-13T19:01:14Z,-40.76,0.0,175.03,0.0,38.0,2.0,ML,,,,3.0,0.1,2,,,,3.0,0.1,7
1685205,1982-01-13T23:06:28Z,-41.76,0.0,174.36,0.0,17.0,2.0,ML,,,,2.1,0.2,5,,,,,,
1562527,1982-01-14T05:49:02Z,-43.44,0.1,170.32,0.1,12.0,0.0,ML,,,,4.3,0.3,7,,,,,,
1562528,1982-01-14T07:01:27Z,-38.15,0.1,179.46,0.1,12.0,0.0,ML,,,,3.6,0.2,4,,,,,,
1685206,1982-01-14T09:19:16Z,-41.02,0.0,174.52,0.0,50.0,1.0,ML,,,,2.5,0.1,3,,,,2.6,0.2,4
1685207,1982-01-14T10:40:17Z,-40.91,0.0,174.9,0.0,35.0,0.0,ML,,,,2.1,0.2,6,,,,,,
1562529,1982-01-14T12:36:12Z,-38.47,0.0,177.97,0.1,12.0,0.0,ML,,,,3.5,0.3,4,,,,,,
1685208,1982-01-14T15:49:50Z,-41.36,0.0,175.05,0.0,46.0,1.0,ML,,,,1.9,0.2,6,,,,,,
1685209,1982-01-14T19:07:04Z,-41.05,0.0,174.14,0.0,57.0,1.0,ML,,,,1.9,0.1,4,,,,,,
1685210,1982-01-15T00:15:35Z,-40.84,0.0,174.56,0.0,55.0,1.0,ML,,,,2.5,0.2,3,,,,2.5,0.1,4
1562530,1982-01-15T09:48:20Z,-44.26,0.1,168.94,0.1,12.0,0.0,ML,,,,3.8,0.2,5,,,,,,
1562531,1982-01-15T10:50:24Z,-38.32,0.1,179.22,0.1,33.0,0.0,ML,,,,3.3,0.2,4,,,,,,
1685211,1982-01-15T11:01:50Z,-41.29,0.0,174.75,0.0,17.0,1.0,ML,,,,2.0,0.2,8,,,,,,
1562532,1982-01-16T03:36:18Z,-39.1,0.0,177.36,0.1,33.0,0.0,ML,,,,3.1,0.1,5,,,,,,
1562533,1982-01-16T04:41:58Z,-37.56,0.0,177.05,0.1,157.0,4.0,ML,,,,3.7,0.3,6,,,,,,
1562534,1982-01-16T06:58:54Z,-40.1,0.0,177.74,0.1,33.0,0.0,ML,,,,3.6,0.4,7,,,,,,
1685212,1982-01-16T09:05:46Z,-40.87,0.0,174.16,0.0,54.0,3.0,ML,,,,2.6,0.2,5,,,,,,
1685213,1982-01-16T17:23:42Z,-40.89,0.0,175.1,0.0,30.0,1.0,ML,,,,2.2,0.1,6,,,,,,
1685214,1982-01-16T17:30:43Z,-41.64,0.0,174.57,0.0,30.0,1.0,ML,,,,2.0,0.2,5,,,,,,
1685215,1982-01-16T23:59:18Z,-41.31,0.0,174.45,0.0,35.0,0.0,ML,,,,1.7,0.1,3,,,,,,
1562535,1982-01-17T00:05:43Z,-45.16,0.1,167.6,0.1,116.0,7.0,ML,,,,3.2,0.1,1,,,,,,
1685216,1982-01-17T07:22:49Z,-40.79,0.0,175.08,0.0,41.0,5.0,ML,,,,2.1,0.3,6,,,,,,
1562536,1982-01-17T07:43:54Z,-40.9,0.0,175.98,0.0,12.0,0.0,ML,,,,3.3,0.3,5,,,,,,
1685217,1982-01-17T09:58:07Z,-40.94,0.0,174.1,0.0,60.0,1.0,ML,,,,2.3,0.1,5,,,,,,
1685218,1982-01-17T22:03:24Z,-41.36,0.0,175.12,0.0,26.0,1.0,ML,,,,2.0,0.2,8,,,,,,
1562537,1982-01-18T04:56:06Z,-40.33,0.0,176.29,0.1,29.0,6.0,ML,,,,3.4,0.2,4,,,,,,
1685219,1982-01-18T11:05:11Z,-40.84,0.0,174.63,0.0,52.0,1.0,ML,,,,2.3,0.1,5,,,,,,
1685220,1982-01-18T11:14:34Z,-40.73,0.0,174.87,0.0,36.0,2.0,ML,,,,2.1,0.2,3,,,,,,
1562538,1982-01-18T14:45:12Z,-41.28,0.0,173.46,0.0,84.0,4.0,ML,,,,3.3,0.3,3,,,,,,
1562539,1982-01-18T21:03:33Z,-38.27,0.1,175.96,0.1,164.0,9.0,ML,,,,3.5,0.4,4,,,,,,
1685221,1982-01-19T01:26:23Z,-41.09,0.0,175.39,0.0,26.0,1.0,ML,,,,1.8,0.2,4,,,,,,
1685222,1982-01-19T06:12:40Z,-41.18,0.0,174.67,0.0,32.0,1.0,ML,,,,1.8,0.1,3,,,,,,
1685223,1982-01-19T08:28:04Z,-41.18,0.0,174.78,0.0,31.0,1.0,ML,,,,1.8,0.2,6,,,,,,
1685224,1982-01-19T09:29:40Z,-40.94,0.0,174.91,0.0,36.0,1.0,ML,,,,1.9,0.2,4,,,,,,
1685225,1982-01-19T14:14:29Z,-41.25,0.0,175.33,0.0,26.0,2.0,ML,,,,1.5,0.1,5,,,,,,
1562540,1982-01-19T18:12:39Z,-41.03,0.0,175.56,0.0,23.0,5.0,ML,,,,3.5,0.3,3,,,,,,
1685227,1982-01-19T20:18:01Z,-41.0,0.0,174.72,0.0,62.0,1.0,ML,,,,2.1,0.1,4,,,,,,
1562541,1982-01-19T20:49:37Z,-39.24,0.0,175.74,0.0,84.0,6.0,ML,,,,3.7,0.3,4,,,,,,
1562542,1982-01-19T23:10:04Z,-40.95,0.0,174.61,0.0,39.0,4.0,ML,,,,3.3,0.2,2,,,,,,
1685229,1982-01-19T23:40:23Z,-40.9,0.0,174.57,0.0,42.0,1.0,ML,,,,2.2,0.2,7,,,,,,
1685230,1982-01-20T03:34:58Z,-40.82,0.0,174.44,0.0,54.0,2.0,ML,,,,2.1,0.2,6,,,,,,
1685231,1982-01-20T04:31:50Z,-40.55,0.0,174.94,0.0,10.0,1.0,ML,,,,2.0,0.1,6,,,,,,
1685232,1982-01-20T05:16:22Z,-41.52,0.0,174.82,0.0,50.0,1.0,ML,,,,2.3,0.1,9,,,,,,
1685233,1982-01-20T07:23:45Z,-41.29,0.0,174.75,0.0,17.0,1.0,ML,,,,2.0,0.2,7,,,,,,
1685234,1982-01-20T11:08:22Z,-40.99,0.0,175.6,0.0,25.0,2.0,ML,,,,1.9,0.2,4,,,,,,
1685235,1982-01-20T12:43:44Z,-40.84,0.0,175.77,0.0,30.0,2.0,ML,,,,2.3,0.2,3,,,,,,
1685236,1982-01-20T13:06:05Z,-41.08,0.0,175.47,0.0,25.0,1.0,ML,,,,1.8,0.2,5,,,,,,
1562543,1982-01-20T16:12:47Z,-44.95,0.0,167.75,0.0,73.0,3.0,ML,,,,3.4,0.3,5,,,,,,
1685237,1982-01-20T19:31:22Z,-41.04,0.0,174.8,0.0,29.0,2.0,ML,,,,2.0,0.1,5,,,,,,
1685238,1982-01-21T04:10:46Z,-40.66,0.1,174.99,0.1,36.0,6.0,ML,,,,2.0,0.2,3,,,,,,
1562545,1982-01-21T07:42:08Z,-37.62,0.0,178.0,0.0,53.0,10.0,ML,,,,3.6,0.3,3,,,,,,
1562546,1982-01-21T11:39:22Z,-37.18,0.1,177.06,0.1,231.0,9.0,ML,,,,3.9,0.5,5,,,,,,
1685239,1982-01-21T17:51:39Z,-41.4,0.0,174.97,0.0,29.0,1.0,ML,,,,1.6,0.1,7,,,,,,
1685240,1982-01-22T01:06:33Z,-41.31,0.0,174.29,0.0,40.0,3.0,ML,,,,2.7,0.3,3,,,,2.7,nan,1
1562547,1982-01-22T02:17:53Z,-39.15,0.0,177.8,0.0,33.0,0.0,ML,,,,3.5,0.4,8,,,,,,
1562548,1982-01-22T05:55:34Z,-36.9,0.1,177.18,0.2,248.0,12.0,ML,,,,3.8,0.4,4,,,,,,
1685241,1982-01-22T10:18:16Z,-40.88,0.0,174.57,0.0,45.0,2.0,ML,,,,2.2,0.2,3,,,,,,
1562549,1982-01-22T10:19:28Z,-45.21,0.0,170.48,0.0,12.0,0.0,ML,,,,3.9,0.3,6,,,,,,
1685242,1982-01-22T12:09:19Z,-40.94,0.0,175.71,0.0,30.0,0.0,ML,,,,2.3,0.1,4,,,,,,
1562550,1982-01-22T12:30:09Z,-39.33,0.0,177.61,0.1,71.0,8.0,ML,,,,3.6,0.2,4,,,,,,
1562551,1982-01-22T13:41:44Z,-35.15,0.1,178.83,0.3,278.0,16.0,ML,,,,4.0,0.2,4,,,,,,
1562552,1982-01-22T14:23:41Z,-38.13,0.0,175.91,0.0,186.0,5.0,ML,,,,3.8,0.2,4,,,,,,
1562553,1982-01-22T20:29:03Z,-36.79,0.1,177.26,0.1,258.0,8.0,ML,,,,3.9,0.3,6,,,,,,
1562554,1982-01-23T01:30:56Z,-40.17,0.0,174.93,0.0,82.0,6.0,ML,,,,3.4,0.0,4,,,,,,
1562555,1982-01-23T09:58:51Z,-39.52,0.1,175.28,0.1,122.0,19.0,ML,,,,3.4,0.2,6,,,,,,
1562556,1982-01-23T12:29:18Z,-40.21,0.0,174.94,0.0,78.0,7.0,ML,,,,3.4,0.2,5,,,,,,
1562557,1982-01-23T19:39:31Z,-37.29,0.1,177.36,0.1,164.0,6.0,ML,,,,3.6,0.3,5,,,,,,
1685243,1982-01-24T00:39:38Z,-41.36,0.0,175.12,0.0,26.0,1.0,ML,,,,2.0,0.2,8,,,,,,
1584279,1982-01-24T04:15:43Z,-43.71,0.0,170.16,0.0,3.0,1.0,ML,,,,2.5,0.3,4,,,,,,
1584280,1982-01-24T07:09:11Z,-44.45,0.0,169.62,0.0,8.0,1.0,ML,,,,2.3,0.2,4,,,,,,
1685244,1982-01-24T11:08:42Z,-41.59,0.0,174.28,0.0,29.0,1.0,ML,,,,2.7,0.2,4,,,,,,
1685245,1982-01-24T11:10:41Z,-41.58,0.0,174.31,0.0,27.0,3.0,ML,,,,2.2,0.1,6,,,,,,
1562558,1982-01-24T13:52:12Z,-38.25,0.0,178.2,0.1,33.0,0.0,ML,,,,3.7,0.4,5,,,,,,
1685246,1982-01-24T14:12:28Z,-41.58,0.0,174.31,0.0,26.0,4.0,ML,,,,2.1,0.1,7,,,,,,
1685247,1982-01-24T21:32:39Z,-41.36,0.0,174.67,0.0,15.0,1.0,ML,,,,2.3,0.2,4,,,,,,
1685248,1982-01-25T11:22:51Z,-40.89,0.0,175.1,0.0,32.0,1.0,ML,,,,2.5,0.1,4,,,,,,
1562559,1982-01-25T20:02:13Z,-40.82,0.0,174.02,0.0,106.0,7.0,ML,,,,4.2,0.2,3,,,,,,
1562560,1982-01-26T00:08:26Z,-37.36,0.2,177.15,0.2,241.0,19.0,ML,,,,3.8,0.3,4,,,,,,
1562561,1982-01-26T02:14:45Z,-38.08,0.1,176.41,0.1,161.0,10.0,ML,,,,3.6,0.5,6,,,,,,
1562562,1982-01-26T02:14:46Z,-40.76,0.0,172.51,0.1,12.0,0.0,ML,,,,3.3,0.1,2,,,,,,
1685250,1982-01-26T20:59:42Z,-41.37,0.0,175.11,0.0,27.0,1.0,ML,,,,2.4,0.1,3,,,,,,
1562563,1982-01-26T21:19:27Z,-37.18,0.3,176.83,0.3,238.0,41.0,ML,,,,4.1,0.3,2,,,,,,
1685251,1982-01-27T13:27:24Z,-41.07,0.0,174.19,0.0,64.0,2.0,ML,,,,2.1,0.2,4,,,,,,
1584286,1982-01-27T17:43:03Z,-43.56,0.0,170.16,0.1,2.0,0.0,ML,,,,2.4,0.1,5,,,,,,
1562564,1982-01-27T21:24:14Z,-39.48,0.0,175.59,0.0,12.0,0.0,ML,,,,3.7,0.3,8,,,,,,
1685252,1982-01-27T22:55:07Z,-41.17,0.0,174.8,0.0,29.0,2.0,ML,,,,1.5,0.1,5,,,,,,
1685253,1982-01-27T23:57:03Z,-41.0,0.0,175.63,0.0,27.0,1.0,ML,,,,2.1,0.1,6,,,,,,
1685254,1982-01-28T06:23:18Z,-40.96,0.0,175.61,0.0,28.0,1.0,ML,,,,2.8,0.1,3,,,,2.7,0.1,4
1562565,1982-01-28T07:13:23Z,-38.78,0.0,175.52,0.1,183.0,11.0,ML,,,,3.8,0.3,7,,,,,,
1584287,1982-01-28T08:00:30Z,-44.31,0.0,169.52,0.0,6.0,1.0,ML,,,,2.1,0.1,5,,,,,,
1685255,1982-01-28T10:31:34Z,-41.05,0.0,175.05,0.0,27.0,3.0,ML,,,,1.8,0.1,6,,,,,,
1685256,1982-01-28T22:37:41Z,-40.98,0.0,174.25,0.0,54.0,3.0,ML,,,,2.1,0.3,5,,,,,,
1685257,1982-01-29T03:17:48Z,-40.8,0.0,174.32,0.0,5.0,0.0,ML,,,,2.2,0.2,4,,,,,,
1562566,1982-01-29T04:43:45Z,-37.77,0.1,178.85,0.1,12.0,0.0,ML,,,,3.3,0.3,5,,,,,,
1562568,1982-01-29T08:34:37Z,-35.74,0.2,177.87,0.4,228.0,26.0,ML,,,,3.9,0.3,5,,,,,,
1562569,1982-01-29T09:58:14Z,-37.54,0.1,176.05,0.2,301.0,22.0,ML,,,,3.6,0.4,5,,,,,,
1685258,1982-01-29T17:34:41Z,-41.4,0.0,174.85,0.0,18.0,1.0,ML,,,,2.5,0.1,2,,,,2.7,0.3,5
1562570,1982-01-29T21:54:22Z,-40.91,0.1,172.84,0.1,208.0,9.0,ML,,,,4.4,0.2,6,,,,,,
1685259,1982-01-30T00:08:32Z,-41.1,0.0,175.46,0.0,26.0,4.0,ML,,,,1.8,0.2,3,,,,,,
1562571,1982-01-30T01:17:08Z,-37.43,0.0,177.34,0.0,192.0,3.0,ML,,,,3.3,0.4,3,,,,,,
1562572,1982-01-30T01:30:18Z,-45.16,0.0,167.67,0.0,120.0,4.0,ML,,,,3.4,0.1,4,,,,,,
1685260,1982-01-30T02:21:09Z,-40.76,0.0,174.77,0.0,20.0,2.0,ML,,,,2.2,0.1,7,,,,,,
1562573,1982-01-30T13:57:01Z,-36.21,0.1,178.54,0.3,279.0,15.0,ML,,,,4.0,0.2,4,,,,,,
1685261,1982-01-30T14:58:15Z,-40.85,0.0,174.54,0.0,22.0,1.0,ML,,,,2.0,0.1,4,,,,,,
1685262,1982-01-30T16:14:55Z,-41.33,0.0,174.61,0.0,31.0,1.0,ML,,,,1.7,0.3,6,,,,,,
1562574,1982-01-30T18:42:33Z,-40.38,0.0,174.2,0.0,28.0,5.0,ML,,,,4.7,0.3,14,,,,,,
1685263,1982-01-30T22:54:26Z,-41.11,0.0,174.62,0.0,57.0,2.0,ML,,,,1.9,0.2,5,,,,,,
1584288,1982-01-31T00:49:24Z,-43.94,0.0,170.56,0.0,11.0,2.0,ML,,,,2.1,0.2,4,,,,,,
1685264,1982-01-31T01:56:55Z,-40.97,0.0,175.67,0.0,26.0,1.0,ML,,,,2.5,0.1,8,,,,,,
1685265,1982-01-31T02:01:18Z,-40.96,0.0,175.67,0.0,25.0,1.0,ML,,,,2.1,0.1,4,,,,,,
1562575,1982-01-31T08:57:32Z,-40.22,0.0,173.85,0.1,120.0,15.0,ML,,,,3.7,0.3,6,,,,,,
1685266,1982-01-31T20:11:42Z,-40.53,0.0,174.7,0.0,41.0,3.0,ML,,,,2.5,0.1,5,,,,,,
1685267,1982-02-01T11:33:46Z,-40.57,0.0,174.65,0.0,5.0,0.0,ML,,,,2.2,0.2,5,,,,,,
1685268,1982-02-01T11:53:43Z,-40.6,0.0,175.1,0.0,32.0,3.0,ML,,,,2.0,0.2,3,,,,,,
1685269,1982-02-01T14:55:55Z,-41.06,0.0,175.44,0.0,28.0,0.0,ML,,,,2.6,0.1,4,,,,,,
1584289,1982-02-01T15:40:11Z,-44.4,0.0,170.28,0.0,8.0,0.0,ML,,,,2.2,0.2,5,,,,,,
1584290,1982-02-01T15:53:25Z,-44.4,0.0,170.27,0.0,7.0,0.0,ML,,,,2.2,0.1,4,,,,,,
1685270,1982-02-01T18:12:38Z,-40.88,0.0,174.59,0.0,43.0,0.0,ML,,,,1.8,0.1,4,,,,,,
1685271,1982-02-01T18:15:59Z,-41.34,0.0,175.06,0.0,27.0,1.0,ML,,,,1.8,0.2,7,,,,,,
1685272,1982-02-01T20:41:32Z,-40.61,0.0,175.12,0.0,32.0,1.0,ML,,,,2.0,0.2,3,,,,,,
1562576,1982-02-01T22:05:02Z,-38.71,0.0,175.98,0.0,134.0,4.0,ML,,,,4.2,0.2,7,,,,,,
1685273,1982-02-01T23:43:09Z,-40.96,0.0,175.71,0.0,26.0,4.0,ML,,,,1.9,0.2,5,,,,,,
1562577,1982-02-02T05:11:33Z,-36.38,0.1,175.78,0.1,33.0,0.0,ML,,,,4.5,0.5,5,,,,,,
1562578,1982-02-02T08:04:46Z,-38.43,0.1,176.21,0.1,136.0,11.0,ML,,,,3.4,0.2,5,,,,,,
1562579,1982-02-02T13:13:10Z,-41.73,0.0,174.45,0.0,5.0,0.0,ML,,,,3.8,0.4,7,,,,,,
1685275,1982-02-02T13:26:34Z,-41.72,0.0,174.35,0.0,18.0,4.0,ML,,,,2.4,0.1,6,,,,,,
1562580,1982-02-02T13:29:29Z,-41.72,0.0,174.42,0.0,5.0,0.0,ML,,,,3.3,0.4,6,,,,,,
1685277,1982-02-02T15:03:12Z,-40.78,0.0,174.99,0.0,37.0,0.0,ML,,,,1.8,0.3,3,,,,,,
1584291,1982-02-02T15:14:08Z,-44.26,0.0,169.9,0.0,12.0,1.0,ML,,,,2.2,0.1,7,,,,,,
1685278,1982-02-02T15:25:52Z,-41.73,0.0,174.37,0.0,16.0,5.0,ML,,,,2.4,0.1,5,,,,,,
1562581,1982-02-02T19:22:24Z,-41.7,0.0,174.43,0.0,5.0,0.0,ML,,,,3.7,0.5,4,,,,,,
1685280,1982-02-02T20:48:41Z,-41.1,0.0,175.42,0.0,28.0,0.0,ML,,,,2.1,0.1,3,,,,,,
1584292,1982-02-03T11:45:47Z,-43.94,0.0,170.49,0.0,11.0,2.0,ML,,,,1.6,0.1,4,,,,,,
1584293,1982-02-03T21:02:46Z,-44.32,0.0,169.71,0.0,7.0,1.0,ML,,,,2.0,0.2,6,,,,,,
1685281,1982-02-03T23:18:01Z,-40.72,0.0,174.59,0.1,43.0,2.0,ML,,,,2.9,0.1,3,,,,,,
1584294,1982-02-04T02:14:42Z,-43.86,0.0,170.63,0.0,2.0,0.0,ML,,,,1.8,0.0,2,,,,,,
1562582,1982-02-04T04:11:55Z,-42.18,0.0,173.84,0.1,33.0,0.0,ML,,,,3.6,0.3,9,,,,,,
1562583,1982-02-04T04:14:16Z,-42.18,0.0,173.82,0.0,33.0,0.0,ML,,,,4.4,0.3,14,,,,,,
1584295,1982-02-04T04:44:30Z,-44.41,0.0,170.28,0.0,7.0,0.0,ML,,,,1.8,0.1,5,,,,,,
