PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,Md,Md_Uncertainty,Md_StationCount
1680748,1979-01-15T22:25:39Z,-41.28,0.0,174.25,0.0,33.0,1.0,ML,,,,2.1,0.2,5,,,
1680749,1979-01-16T13:57:55Z,-41.38,0.1,174.21,0.1,32.0,2.0,ML,,,,1.8,0.2,6,,,
1680750,1979-01-16T14:24:25Z,-41.66,0.0,174.5,0.0,32.0,1.0,ML,,,,1.9,0.2,9,,,
1680751,1979-01-17T06:24:38Z,-40.48,0.0,174.68,0.0,5.0,1.0,ML,,,,2.5,0.1,2,2.5,0.2,5
1680752,1979-01-17T11:49:01Z,-41.2,0.0,173.9,0.0,68.0,1.0,ML,,,,2.3,0.1,7,2.2,nan,1
1559759,1979-01-17T13:53:20Z,-37.68,0.1,176.34,0.0,12.0,0.0,ML,,,,4.1,0.3,7,,,
1559760,1979-01-17T23:09:36Z,-38.22,0.1,176.55,0.0,12.0,0.0,ML,,,,3.4,0.7,2,,,
1680753,1979-01-18T06:03:00Z,-41.41,0.0,175.07,0.0,26.0,1.0,ML,,,,2.1,0.2,7,,,
1680754,1979-01-18T07:44:04Z,-41.4,0.0,175.06,0.0,25.0,0.0,Md,,,,,,,2.5,0.1,5
1559761,1979-01-18T08:12:07Z,-36.85,0.1,178.71,0.1,12.0,0.0,ML,,,,4.5,0.3,8,,,
1559762,1979-01-18T10:10:19Z,-40.26,0.0,176.65,0.0,33.0,0.0,ML,,,,4.3,0.4,9,,,
1583264,1979-01-18T14:09:02Z,-44.14,0.0,170.05,0.0,2.0,2.0,ML,,,,1.7,0.1,3,,,
1559763,1979-01-19T04:32:55Z,-43.25,0.0,171.88,0.0,12.0,0.0,ML,,,,4.2,0.3,4,,,
1680755,1979-01-19T06:57:44Z,-41.57,0.0,174.6,0.0,30.0,1.0,ML,,,,1.8,0.2,7,,,
1680756,1979-01-19T10:38:43Z,-41.35,0.0,174.17,0.0,39.0,1.0,ML,,,,2.3,0.3,8,,,
1680757,1979-01-19T11:13:45Z,-41.63,0.0,174.77,0.0,28.0,2.0,ML,,,,1.8,0.3,5,,,
1559764,1979-01-19T15:03:35Z,-37.62,0.0,176.33,0.0,12.0,0.0,ML,,,,3.3,0.3,2,,,
1680758,1979-01-19T16:44:36Z,-41.01,0.0,174.88,0.0,56.0,1.0,ML,,,,2.5,0.2,4,2.1,nan,1
1680759,1979-01-19T18:32:28Z,-40.98,0.0,175.6,0.0,24.0,1.0,ML,,,,1.8,0.2,8,,,
1559765,1979-01-19T18:38:45Z,-38.48,0.0,177.79,0.1,12.0,0.0,ML,,,,3.3,0.3,5,,,
1680760,1979-01-20T01:03:26Z,-41.62,0.0,175.09,0.0,34.0,1.0,ML,,,,1.8,0.2,5,,,
1583265,1979-01-20T08:05:41Z,-44.4,0.0,170.25,0.0,3.0,0.0,ML,,,,1.5,0.1,3,,,
1559766,1979-01-20T08:30:38Z,-39.49,0.0,175.67,0.0,21.0,8.0,ML,,,,3.7,0.2,6,,,
1680761,1979-01-20T16:28:39Z,-41.1,0.0,174.73,0.0,31.0,2.0,ML,,,,2.0,0.2,6,,,
1680762,1979-01-20T23:24:44Z,-41.37,0.0,175.1,0.0,27.0,1.0,ML,,,,2.1,0.2,6,,,
1680763,1979-01-21T06:30:39Z,-41.19,0.0,173.91,0.0,57.0,2.0,ML,,,,2.3,0.2,7,,,
1559770,1979-01-21T06:59:48Z,-38.37,0.0,175.73,0.1,205.0,6.0,ML,,,,4.1,0.2,4,,,
1680764,1979-01-21T08:14:47Z,-41.12,0.0,174.59,0.0,34.0,1.0,ML,,,,2.2,0.1,6,,,
1680765,1979-01-21T09:01:18Z,-41.14,0.0,174.45,0.0,47.0,3.0,ML,,,,1.5,0.2,5,,,
1559771,1979-01-21T11:29:33Z,-38.73,0.0,175.66,0.1,127.0,10.0,ML,,,,3.8,0.3,4,,,
1680766,1979-01-21T14:46:06Z,-40.43,0.0,174.89,0.0,26.0,2.0,ML,,,,2.1,0.2,6,,,
1680767,1979-01-21T17:28:22Z,-41.49,0.0,174.94,0.0,46.0,1.0,ML,,,,2.4,0.1,7,,,
1559772,1979-01-22T00:20:38Z,-45.08,0.0,170.33,0.0,12.0,0.0,ML,,,,4.1,0.3,5,,,
1680768,1979-01-22T02:39:43Z,-41.12,0.0,175.33,0.0,26.0,2.0,ML,,,,1.8,0.1,5,,,
1680769,1979-01-22T03:21:39Z,-41.41,0.0,175.07,0.0,26.0,0.0,ML,,,,1.5,0.1,7,,,
1680770,1979-01-22T03:52:36Z,-41.22,0.0,173.9,0.0,57.0,2.0,ML,,,,2.4,0.1,5,,,
1680771,1979-01-22T10:22:13Z,-41.41,0.0,175.06,0.0,25.0,0.0,ML,,,,1.3,0.2,7,,,
1680772,1979-01-22T11:23:59Z,-40.99,0.0,174.43,0.0,38.0,4.0,ML,,,,2.6,0.1,3,,,
1680773,1979-01-22T18:24:21Z,-41.36,0.0,174.21,0.1,34.0,1.0,ML,,,,2.0,0.1,7,,,
1680774,1979-01-22T20:02:51Z,-41.03,0.0,174.47,0.0,54.0,1.0,ML,,,,1.7,0.1,4,,,
