PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,Md,Md_Uncertainty,Md_StationCount
1686746,1983-02-09T21:18:56Z,-41.1,0.0,175.37,0.0,23.0,1.0,ML,,,,2.4,0.2,3,,,
1686747,1983-02-09T22:00:31Z,-40.73,0.0,175.09,0.0,31.0,1.0,ML,,,,2.3,0.1,5,,,
1686748,1983-02-10T01:14:12Z,-41.5,0.0,174.08,0.1,35.0,2.0,ML,,,,2.3,0.1,7,,,
1563729,1983-02-10T03:55:39Z,-38.29,0.1,176.14,0.1,132.0,11.0,ML,,,,3.5,0.4,6,,,
1563730,1983-02-10T06:13:31Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.9,0.1,1,,,
1563731,1983-02-10T07:38:57Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,3.0,nan,1,,,
1563732,1983-02-10T09:06:26Z,-38.66,0.0,175.76,0.0,5.0,0.0,ML,,,,3.4,0.3,3,,,
1584494,1983-02-10T11:50:56Z,-44.12,0.0,169.97,0.0,10.0,0.0,ML,,,,1.7,0.0,5,,,
1563733,1983-02-10T23:27:59Z,-38.66,0.0,175.77,0.0,5.0,0.0,ML,,,,3.2,0.2,2,,,
1563734,1983-02-11T01:23:33Z,-37.74,0.1,175.91,0.1,264.0,15.0,ML,,,,3.8,0.3,3,,,
1584495,1983-02-11T03:20:12Z,-44.12,0.0,169.96,0.0,11.0,1.0,ML,,,,2.0,0.1,5,,,
1584496,1983-02-11T06:58:28Z,-43.54,0.0,170.26,0.0,2.0,0.0,ML,,,,2.4,0.3,7,,,
1686749,1983-02-11T07:37:36Z,-41.24,0.0,175.25,0.0,27.0,1.0,ML,,,,2.7,0.3,2,2.6,0.1,4
1563735,1983-02-11T07:51:36Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.6,0.1,1,,,
1563736,1983-02-11T09:20:26Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.6,0.1,1,,,
1563737,1983-02-11T10:40:47Z,-39.61,0.0,174.15,0.0,199.0,4.0,ML,,,,4.3,0.3,8,,,
1563738,1983-02-11T12:38:40Z,-41.13,0.0,173.5,0.0,89.0,8.0,ML,,,,3.7,0.4,3,,,
1563739,1983-02-11T21:21:34Z,-38.12,0.1,176.26,0.1,169.0,9.0,ML,,,,3.6,0.4,6,,,
1584497,1983-02-11T21:22:31Z,-43.54,0.0,170.26,0.0,2.0,0.0,ML,,,,2.0,0.2,3,,,
1584498,1983-02-12T00:32:10Z,-44.34,0.0,169.57,0.0,7.0,1.0,ML,,,,1.8,0.1,6,,,
1584499,1983-02-12T03:16:32Z,-44.12,0.0,169.96,0.0,10.0,0.0,ML,,,,1.5,0.1,5,,,
1563740,1983-02-12T04:13:26Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,3.2,nan,1,,,
1563741,1983-02-12T10:33:23Z,-39.09,0.0,176.32,0.0,97.0,11.0,ML,,,,5.2,0.2,3,,,
1563742,1983-02-12T21:01:49Z,-40.52,0.0,173.99,0.0,88.0,5.0,ML,,,,3.6,0.2,2,,,
1563743,1983-02-12T21:05:22Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,3.0,0.1,1,,,
1563744,1983-02-12T23:25:00Z,-38.7,0.0,176.06,0.1,5.0,0.0,ML,,,,2.9,0.1,1,,,
1584500,1983-02-13T09:23:18Z,-43.5,0.0,170.26,0.0,0.0,2.0,ML,,,,2.3,0.3,4,,,
1563745,1983-02-13T10:05:45Z,-41.43,0.0,173.65,0.0,47.0,7.0,ML,,,,3.6,0.3,2,,,
1563746,1983-02-13T11:20:58Z,-37.87,0.0,177.49,0.0,33.0,0.0,ML,,,,5.0,0.2,8,,,
1563747,1983-02-13T11:27:52Z,-37.84,0.0,177.49,0.0,33.0,0.0,ML,,,,3.8,0.4,7,,,
1563748,1983-02-13T12:17:34Z,-37.73,0.0,177.55,0.0,33.0,0.0,ML,,,,3.3,0.3,5,,,
1686750,1983-02-13T15:00:33Z,-40.74,0.0,175.09,0.0,32.0,0.0,ML,,,,2.3,0.1,4,,,
1563749,1983-02-13T15:41:05Z,-37.74,0.0,177.54,0.0,33.0,0.0,ML,,,,3.6,0.3,9,,,
1563750,1983-02-13T20:00:10Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,3.1,0.1,1,,,
1584501,1983-02-13T23:12:57Z,-43.48,0.0,170.22,0.1,2.0,0.0,ML,,,,1.8,nan,1,,,
1584502,1983-02-14T00:12:58Z,-43.75,0.0,170.49,0.0,4.0,1.0,ML,,,,2.0,0.1,4,,,
1584503,1983-02-14T03:41:27Z,-44.44,0.0,169.97,0.0,2.0,1.0,ML,,,,1.7,0.2,7,,,
1686751,1983-02-14T12:21:12Z,-41.78,0.0,174.47,0.0,52.0,3.0,ML,,,,2.4,0.1,4,,,
1563751,1983-02-14T15:42:31Z,-37.1,0.0,177.27,0.0,12.0,0.0,ML,,,,3.9,0.3,7,,,
1584504,1983-02-14T16:19:20Z,-43.63,0.0,169.86,0.0,2.0,0.0,ML,,,,1.7,0.2,4,,,
1563752,1983-02-14T22:34:30Z,-40.16,0.0,174.93,0.0,12.0,0.0,ML,,,,3.8,0.2,4,,,
1584505,1983-02-15T00:14:45Z,-43.75,0.0,170.52,0.0,5.0,1.0,ML,,,,2.9,0.1,5,,,
1563753,1983-02-15T22:30:18Z,-36.19,0.2,178.07,0.2,209.0,22.0,ML,,,,3.8,0.3,3,,,
1686752,1983-02-16T00:12:39Z,-41.41,0.0,175.0,0.0,23.0,1.0,ML,,,,2.2,0.1,3,,,
1563754,1983-02-16T00:37:50Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.9,nan,1,,,
1563755,1983-02-16T00:50:29Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.8,nan,1,,,
1686753,1983-02-16T03:35:39Z,-41.78,0.0,174.75,0.0,49.0,1.0,ML,,,,2.5,0.1,6,,,
1563756,1983-02-16T06:39:04Z,-39.31,0.0,174.99,0.0,33.0,0.0,ML,,,,3.7,0.5,3,,,
1563757,1983-02-16T07:45:05Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.8,0.1,1,,,
1563758,1983-02-16T11:29:55Z,-38.24,0.0,176.43,0.0,12.0,0.0,ML,,,,2.7,0.4,3,,,
1563759,1983-02-16T13:29:20Z,-38.33,0.0,176.39,0.0,12.0,0.0,ML,,,,2.8,0.1,2,,,
1563760,1983-02-16T15:41:06Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.8,0.1,1,,,
1563761,1983-02-16T16:37:57Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.6,0.1,1,,,
1686754,1983-02-16T23:28:02Z,-40.58,0.0,174.84,0.0,13.0,5.0,ML,,,,2.4,0.1,6,,,
1563762,1983-02-17T05:12:30Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.9,nan,1,,,
1563763,1983-02-17T12:13:00Z,-37.16,0.1,176.3,0.2,217.0,10.0,ML,,,,3.6,0.5,4,,,
1686755,1983-02-17T15:00:46Z,-40.98,0.0,174.53,0.0,58.0,1.0,ML,,,,2.4,0.2,4,,,
1563764,1983-02-17T15:55:17Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.5,0.1,1,,,
1686756,1983-02-17T16:25:56Z,-40.75,0.0,175.55,0.0,32.0,1.0,ML,,,,3.3,nan,1,2.9,0.2,3
1563765,1983-02-18T01:57:03Z,-38.23,0.0,176.12,0.0,146.0,5.0,ML,,,,3.7,0.3,6,,,
1563766,1983-02-18T02:41:03Z,-40.96,0.0,175.59,0.0,12.0,0.0,ML,,,,4.0,0.4,3,,,
1563768,1983-02-18T08:01:34Z,-36.63,0.1,177.16,0.1,12.0,0.0,ML,,,,3.9,0.2,4,,,
1563769,1983-02-18T08:29:07Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.6,0.2,1,,,
1563770,1983-02-18T13:39:43Z,-38.98,0.0,177.71,0.0,12.0,0.0,ML,,,,3.7,0.2,6,,,
1563771,1983-02-18T15:03:19Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.5,0.2,1,,,
1563773,1983-02-18T17:03:07Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.6,0.2,1,,,
1563774,1983-02-18T18:43:35Z,-38.38,0.0,176.43,0.0,5.0,0.0,ML,,,,2.3,0.4,2,,,
1563775,1983-02-18T18:52:08Z,-38.27,0.1,176.43,0.1,5.0,0.0,ML,,,,2.5,0.4,3,,,
1563776,1983-02-18T19:04:41Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.5,0.3,1,,,
1563777,1983-02-18T19:05:10Z,-38.24,0.0,176.45,0.0,5.0,0.0,ML,,,,2.0,0.6,2,,,
1563778,1983-02-18T21:08:52Z,-38.64,0.0,175.8,0.0,5.0,0.0,ML,,,,3.7,0.4,4,,,
1563779,1983-02-18T21:22:25Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.5,0.4,1,,,
1686757,1983-02-19T06:06:12Z,-41.17,0.0,174.09,0.0,53.0,3.0,ML,,,,2.7,nan,1,2.8,0.1,3
1563780,1983-02-19T06:43:58Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.8,nan,1,,,
1686758,1983-02-19T18:59:08Z,-41.28,0.0,173.74,0.0,73.0,3.0,ML,,,,2.7,0.1,4,,,
1563781,1983-02-19T19:35:30Z,-36.79,0.0,177.68,0.0,156.0,4.0,ML,,,,4.5,0.3,6,,,
1563782,1983-02-19T21:18:49Z,-40.84,0.0,172.52,0.1,12.0,0.0,ML,,,,4.6,0.2,9,,,
1563783,1983-02-20T04:34:26Z,-45.31,0.0,167.76,0.0,12.0,0.0,ML,,,,3.9,0.3,4,,,
1563784,1983-02-20T08:46:41Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.9,nan,1,,,
1563785,1983-02-20T09:42:47Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.6,0.1,1,,,
1563786,1983-02-20T10:54:16Z,-38.67,0.0,175.85,0.1,5.0,0.0,ML,,,,2.9,0.1,2,,,
1563787,1983-02-20T15:34:20Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.5,0.3,1,,,
1563789,1983-02-20T16:44:27Z,-36.99,0.0,179.48,0.1,33.0,0.0,ML,,,,3.6,0.1,4,,,
1563790,1983-02-20T23:44:55Z,-40.4,0.0,174.65,0.1,12.0,0.0,ML,,,,3.4,0.4,5,,,
1584506,1983-02-21T05:50:46Z,-44.46,0.0,169.71,0.0,9.0,1.0,ML,,,,1.8,0.0,3,,,
1563791,1983-02-21T10:35:12Z,-40.57,0.1,176.76,0.1,12.0,0.0,ML,,,,3.3,0.3,3,,,
1563792,1983-02-21T13:23:31Z,-40.78,0.0,176.36,0.1,33.0,0.0,ML,,,,3.4,0.3,7,,,
1563793,1983-02-21T16:45:52Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.5,0.1,1,,,
1563794,1983-02-21T17:40:28Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.9,0.1,2,,,
1584507,1983-02-22T00:51:37Z,-44.33,0.0,169.46,0.0,4.0,3.0,ML,,,,1.8,0.1,3,,,
1563796,1983-02-22T02:26:54Z,-38.35,0.0,176.48,0.0,5.0,0.0,ML,,,,2.9,0.3,4,,,
1563797,1983-02-22T04:05:37Z,-37.66,0.0,177.1,0.0,144.0,6.0,ML,,,,4.0,0.3,7,,,
1686759,1983-02-22T06:52:12Z,-41.69,0.0,174.2,0.0,15.0,2.0,ML,,,,2.2,0.2,5,,,
1563798,1983-02-22T12:25:03Z,-43.15,0.0,171.92,0.1,33.0,0.0,ML,,,,3.4,0.2,5,,,
1563799,1983-02-22T18:42:04Z,-40.34,0.0,176.41,0.1,33.0,0.0,ML,,,,3.3,0.3,3,,,
1686760,1983-02-22T22:04:17Z,-41.47,0.0,174.55,0.0,28.0,1.0,ML,,,,2.2,0.1,6,,,
1563800,1983-02-23T00:09:51Z,-42.07,0.0,174.01,0.0,12.0,0.0,ML,,,,3.5,0.4,6,,,
1563801,1983-02-23T03:53:09Z,-42.1,0.0,174.17,0.1,12.0,0.0,ML,,,,2.8,0.3,4,,,
1584508,1983-02-23T04:31:57Z,-44.33,0.0,169.53,0.0,4.0,1.0,ML,,,,2.5,0.1,4,,,
1563802,1983-02-23T07:33:02Z,-40.36,0.0,176.2,0.0,12.0,0.0,ML,,,,3.7,0.4,5,,,
1563803,1983-02-23T10:30:28Z,-38.88,0.0,176.14,0.0,93.0,6.0,ML,,,,3.7,0.3,6,,,
1563804,1983-02-23T13:21:09Z,-41.46,0.0,176.12,0.1,12.0,0.0,ML,,,,3.4,0.3,5,,,
1563805,1983-02-23T18:20:13Z,-36.94,0.1,177.37,0.1,85.0,19.0,ML,,,,4.1,0.1,6,,,
1686761,1983-02-23T23:31:26Z,-40.75,0.0,174.29,0.0,59.0,3.0,ML,,,,3.0,0.1,2,3.1,0.1,4
1686762,1983-02-24T08:01:12Z,-40.99,0.0,175.57,0.0,27.0,1.0,ML,,,,2.5,0.1,4,2.4,nan,1
1563806,1983-02-24T16:07:33Z,-38.28,0.0,175.93,0.1,202.0,5.0,ML,,,,3.7,0.3,5,,,
1563807,1983-02-24T19:12:04Z,-38.65,0.0,175.8,0.0,5.0,0.0,ML,,,,2.9,0.1,1,,,
1563808,1983-02-25T04:52:29Z,-41.06,0.0,174.24,0.0,33.0,0.0,ML,,,,3.4,0.3,4,,,
1563809,1983-02-25T12:29:26Z,-39.45,0.0,175.5,0.0,108.0,5.0,ML,,,,3.4,0.4,6,,,
1584509,1983-02-25T14:09:35Z,-44.4,0.0,170.27,0.0,7.0,0.0,ML,,,,1.6,0.2,7,,,
1584510,1983-02-25T15:58:09Z,-44.39,0.0,169.63,0.0,10.0,1.0,ML,,,,1.9,0.2,6,,,
1686764,1983-02-25T17:45:05Z,-40.71,0.0,174.53,0.0,46.0,1.0,ML,,,,2.1,0.1,5,,,
1563810,1983-02-25T22:13:02Z,-39.26,0.1,178.59,0.1,33.0,0.0,ML,,,,3.7,0.2,4,,,
1686765,1983-02-26T05:44:43Z,-41.02,0.0,174.4,0.0,45.0,1.0,ML,,,,2.8,nan,1,2.6,0.2,3
1563811,1983-02-26T08:57:10Z,-38.65,0.0,175.97,0.0,5.0,0.0,ML,,,,2.6,0.1,1,,,
1686766,1983-02-26T10:43:42Z,-41.06,0.0,174.82,0.0,35.0,2.0,ML,,,,2.3,0.1,5,,,
1563812,1983-02-26T11:00:17Z,-38.48,0.1,177.92,0.1,62.0,14.0,ML,,,,3.6,0.4,5,,,
1563813,1983-02-26T12:01:37Z,-37.29,0.0,176.95,0.1,152.0,5.0,ML,,,,3.5,0.4,4,,,
1563814,1983-02-27T10:35:01Z,-45.21,0.0,167.64,0.0,128.0,3.0,ML,,,,3.8,0.2,3,,,
1563815,1983-02-27T16:21:37Z,-37.95,0.0,176.86,0.0,5.0,0.0,ML,,,,3.0,0.2,3,,,
1563816,1983-02-27T17:17:01Z,-37.95,0.0,176.86,0.0,5.0,0.0,ML,,,,3.1,0.3,3,,,
1563817,1983-02-27T18:52:20Z,-37.94,0.0,176.86,0.0,5.0,0.0,ML,,,,3.4,0.2,3,,,
1563818,1983-02-28T04:28:45Z,-41.14,0.1,172.21,0.1,12.0,0.0,ML,,,,3.6,0.2,5,,,
1686767,1983-02-28T07:20:11Z,-41.04,0.0,174.2,0.0,53.0,2.0,ML,,,,2.3,0.1,4,,,
1563819,1983-02-28T10:37:09Z,-38.65,0.0,175.94,0.0,5.0,0.0,ML,,,,2.9,nan,1,,,
1686768,1983-02-28T15:04:57Z,-41.8,0.0,174.32,0.0,45.0,1.0,ML,,,,3.1,nan,1,2.9,0.1,4
1563820,1983-02-28T22:39:50Z,-38.63,0.0,175.82,0.0,5.0,0.0,ML,,,,2.5,nan,1,,,
1686769,1983-03-01T04:59:58Z,-41.06,0.0,174.47,0.0,39.0,1.0,ML,,,,3.3,nan,1,3.1,nan,4
1686770,1983-03-01T14:15:21Z,-41.8,0.0,174.24,0.0,20.0,2.0,ML,,,,2.8,nan,1,2.7,0.1,3
1563822,1983-03-01T23:58:46Z,-38.55,0.0,175.82,0.0,5.0,0.0,ML,,,,3.3,0.1,1,,,
1584511,1983-03-02T01:33:24Z,-44.41,0.0,170.27,0.0,1.0,1.0,ML,,,,1.7,0.2,4,,,
1563823,1983-03-02T13:21:52Z,-37.79,0.0,178.89,0.1,59.0,5.0,ML,,,,4.2,0.2,5,,,
1686771,1983-03-02T15:45:30Z,-40.87,0.1,173.99,0.1,54.0,5.0,ML,,,,2.7,0.1,5,,,
1686772,1983-03-03T00:11:16Z,-40.62,0.0,174.37,0.0,48.0,4.0,ML,,,,2.6,0.1,3,2.8,nan,2
1563824,1983-03-03T11:35:48Z,-38.67,0.0,175.85,0.1,5.0,0.0,ML,,,,3.3,0.1,1,,,
1686773,1983-03-03T13:23:30Z,-40.92,0.0,174.64,0.0,52.0,1.0,ML,,,,2.5,0.1,2,2.4,nan,1
1686774,1983-03-03T17:23:59Z,-41.11,0.0,173.88,0.0,67.0,5.0,Md,,,,,,,3.2,0.1,3
1563825,1983-03-03T18:37:38Z,-45.27,0.1,166.61,0.1,12.0,0.0,ML,,,,4.0,0.2,1,,,
1563826,1983-03-03T23:35:19Z,-46.66,0.1,166.49,0.3,143.0,11.0,ML,,,,4.0,0.6,2,,,
1563827,1983-03-04T05:42:17Z,-41.18,0.0,174.78,0.0,42.0,1.0,ML,,,,3.4,0.1,2,,,
1563828,1983-03-04T09:01:50Z,-38.12,0.0,176.46,0.0,5.0,0.0,ML,,,,3.4,0.4,4,,,
1563829,1983-03-05T11:02:49Z,-35.54,0.1,179.26,0.1,33.0,0.0,ML,,,,4.1,0.3,3,,,
1584512,1983-03-05T16:14:48Z,-44.31,0.0,169.53,0.0,5.0,1.0,ML,,,,1.6,0.1,5,,,
1584513,1983-03-06T06:22:22Z,-44.6,0.0,170.03,0.0,1.0,0.0,ML,,,,1.6,0.1,4,,,
1563830,1983-03-06T10:34:52Z,-38.32,0.0,176.31,0.0,5.0,0.0,ML,,,,2.4,0.1,2,,,
1563831,1983-03-06T11:14:28Z,-38.32,0.0,176.31,0.0,5.0,0.0,ML,,,,2.8,0.1,2,,,
1563832,1983-03-06T11:37:00Z,-39.59,0.1,174.04,0.1,176.0,12.0,ML,,,,4.2,0.3,6,,,
1563833,1983-03-06T14:17:36Z,-40.08,0.0,174.93,0.0,33.0,0.0,ML,,,,3.6,0.2,4,,,
1686776,1983-03-06T21:15:18Z,-40.56,0.1,174.33,0.0,34.0,11.0,ML,,,,2.5,0.2,5,,,
1563834,1983-03-07T00:55:12Z,-38.43,0.0,176.33,0.0,5.0,0.0,ML,,,,2.5,nan,1,,,
1563835,1983-03-07T05:17:38Z,-38.39,0.0,176.26,0.0,5.0,0.0,ML,,,,2.4,0.1,3,,,
1563836,1983-03-07T05:27:47Z,-38.4,0.0,176.32,0.0,5.0,0.0,ML,,,,2.5,0.2,3,,,
1563837,1983-03-07T19:31:44Z,-38.76,0.0,175.07,0.1,230.0,7.0,ML,,,,5.2,0.3,5,,,
1563838,1983-03-08T00:59:14Z,-42.19,0.1,173.77,0.1,46.0,17.0,ML,,,,3.8,0.1,2,,,
1686777,1983-03-08T03:52:40Z,-41.36,0.0,175.11,0.0,28.0,1.0,ML,,,,2.1,0.2,6,,,
1584514,1983-03-08T04:03:46Z,-44.33,0.0,170.58,0.0,5.0,0.0,ML,,,,2.1,0.1,5,,,
1563840,1983-03-08T11:42:53Z,-36.48,0.1,178.43,0.1,151.0,13.0,ML,,,,3.9,0.5,3,,,
1563841,1983-03-08T18:44:25Z,-38.43,0.0,176.33,0.0,5.0,0.0,ML,,,,2.0,nan,0,,,
1686778,1983-03-08T22:27:10Z,-40.74,0.0,174.97,0.0,20.0,2.0,ML,,,,2.2,0.2,6,,,
1563842,1983-03-09T20:18:20Z,-37.68,0.1,176.42,0.1,225.0,4.0,ML,,,,4.1,0.4,5,,,
1686779,1983-03-10T01:13:15Z,-40.91,0.0,175.22,0.0,28.0,1.0,ML,,,,2.6,nan,1,2.8,0.2,5
1563843,1983-03-10T03:24:11Z,-39.26,0.0,176.28,0.0,88.0,9.0,ML,,,,4.5,0.2,5,,,
1563844,1983-03-10T08:50:40Z,-38.51,0.0,176.29,0.0,5.0,0.0,ML,,,,2.1,0.1,2,,,
1563845,1983-03-10T16:09:42Z,-42.89,0.0,173.53,0.0,33.0,0.0,ML,,,,3.8,0.5,5,,,
1686780,1983-03-10T23:36:14Z,-41.53,0.0,174.46,0.0,21.0,2.0,ML,,,,3.0,nan,1,3.1,0.2,3
1563846,1983-03-11T08:24:33Z,-37.66,0.0,177.43,0.0,91.0,4.0,ML,,,,3.8,0.3,6,,,
1563847,1983-03-11T09:07:02Z,-38.43,0.0,176.33,0.0,5.0,0.0,ML,,,,2.0,nan,0,,,
1563848,1983-03-11T09:39:21Z,-45.25,0.0,167.53,0.1,88.0,7.0,ML,,,,3.3,0.5,3,,,
1686781,1983-03-12T02:22:27Z,-40.89,0.0,175.65,0.0,26.0,2.0,ML,,,,2.2,0.2,5,,,
1563849,1983-03-12T06:08:27Z,-38.37,0.0,176.27,0.0,12.0,0.0,ML,,,,3.0,0.2,3,,,
1686782,1983-03-12T08:10:03Z,-40.72,0.0,174.2,0.0,54.0,3.0,ML,,,,2.4,0.1,4,,,
1563850,1983-03-12T14:19:26Z,-45.22,0.0,167.54,0.0,116.0,1.0,ML,,,,4.0,0.2,5,,,
1563851,1983-03-12T14:21:21Z,-44.99,0.1,166.64,0.1,12.0,0.0,ML,,,,4.3,0.3,6,,,
1563852,1983-03-12T19:09:44Z,-38.65,0.0,175.82,0.0,12.0,0.0,ML,,,,2.9,0.4,1,,,
1563853,1983-03-13T03:33:53Z,-38.09,0.1,176.08,0.1,178.0,6.0,ML,,,,3.5,0.4,3,,,
1563854,1983-03-13T13:49:55Z,-37.81,0.1,-179.89,0.1,33.0,0.0,ML,,,,4.4,0.2,8,,,
1584515,1983-03-13T17:28:51Z,-44.33,0.0,169.51,0.0,6.0,1.0,ML,,,,2.9,0.1,6,,,
1563855,1983-03-14T23:56:27Z,-36.89,0.1,176.87,0.1,285.0,10.0,ML,,,,4.1,0.3,3,,,
1563856,1983-03-15T01:00:18Z,-37.52,0.0,176.63,0.0,215.0,3.0,ML,,,,4.8,0.3,7,,,
1563857,1983-03-16T06:11:27Z,-38.56,0.0,176.47,0.0,28.0,3.0,ML,,,,3.0,0.1,1,,,
1563858,1983-03-16T06:43:34Z,-38.36,0.0,175.94,0.0,5.0,0.0,ML,,,,2.9,0.5,4,,,
1563859,1983-03-16T14:19:26Z,-37.47,0.1,177.26,0.1,135.0,10.0,ML,,,,3.5,0.2,5,,,
1563860,1983-03-16T16:06:18Z,-38.2,0.1,176.46,0.1,152.0,8.0,ML,,,,3.9,0.3,6,,,
1563861,1983-03-16T16:53:46Z,-44.03,0.0,168.99,0.0,33.0,0.0,ML,,,,3.7,0.3,6,,,
1563862,1983-03-17T00:14:48Z,-39.76,0.0,175.53,0.0,5.0,0.0,ML,,,,3.1,0.3,6,,,
1563863,1983-03-17T18:08:06Z,-39.84,0.0,174.05,0.1,152.0,7.0,ML,,,,4.6,0.4,5,,,
1584516,1983-03-17T20:31:25Z,-43.55,0.0,170.15,0.0,2.0,0.0,ML,,,,1.8,0.1,3,,,
1563864,1983-03-18T03:46:35Z,-38.82,0.1,175.81,0.1,147.0,19.0,ML,,,,3.8,0.2,4,,,
1563865,1983-03-18T06:29:38Z,-40.03,0.0,174.49,0.0,12.0,0.0,ML,,,,3.8,0.3,7,,,
1584517,1983-03-18T09:12:56Z,-44.32,0.0,169.51,0.0,6.0,1.0,ML,,,,1.8,0.1,8,,,
1686783,1983-03-18T20:35:53Z,-40.84,0.0,173.88,0.0,80.0,2.0,ML,,,,3.1,0.2,2,3.3,0.1,4
1563866,1983-03-18T21:01:53Z,-38.84,0.0,175.84,0.0,12.0,0.0,ML,,,,3.2,0.2,3,,,
1563867,1983-03-19T06:36:51Z,-37.77,0.1,175.95,0.2,263.0,13.0,ML,,,,3.9,0.4,7,,,
1563868,1983-03-19T07:44:09Z,-38.55,0.0,175.79,0.1,168.0,8.0,ML,,,,3.7,0.3,6,,,
1686784,1983-03-19T07:47:33Z,-41.01,0.0,175.04,0.0,46.0,1.0,ML,,,,2.7,nan,1,2.5,0.1,3
1584518,1983-03-19T16:06:17Z,-43.76,0.0,170.6,0.0,5.0,3.0,ML,,,,1.9,0.3,2,,,
1584519,1983-03-19T18:26:42Z,-44.42,0.0,170.03,0.0,9.0,1.0,ML,,,,1.8,0.1,4,,,
1563869,1983-03-20T11:35:32Z,-38.64,0.0,175.83,0.0,12.0,0.0,ML,,,,3.0,0.1,1,,,
1686785,1983-03-20T12:18:59Z,-41.28,0.0,175.01,0.0,21.0,1.0,ML,,,,2.2,0.1,2,2.4,0.1,2
1563870,1983-03-20T14:35:42Z,-36.79,0.0,177.54,0.0,227.0,3.0,ML,,,,4.1,0.3,5,,,
1563871,1983-03-21T00:32:34Z,-38.6,0.1,176.17,0.1,108.0,13.0,ML,,,,3.4,0.3,5,,,
1584520,1983-03-21T02:25:56Z,-44.13,0.0,169.52,0.0,3.0,2.0,ML,,,,1.6,0.2,5,,,
1563872,1983-03-21T04:14:13Z,-36.8,0.1,176.78,0.1,218.0,16.0,ML,,,,4.0,0.3,6,,,
1584521,1983-03-21T07:24:36Z,-43.6,0.0,170.46,0.0,2.0,0.0,ML,,,,1.9,0.3,3,,,
1563873,1983-03-21T12:47:28Z,-41.7,0.0,173.4,0.0,33.0,0.0,ML,,,,4.2,0.2,12,,,
1563874,1983-03-21T14:20:26Z,-38.33,0.0,176.27,0.0,12.0,0.0,ML,,,,3.0,0.2,4,,,
1563875,1983-03-21T15:25:20Z,-37.09,0.1,177.71,0.1,102.0,10.0,ML,,,,3.4,0.3,4,,,
1563876,1983-03-21T16:52:34Z,-38.34,0.0,176.31,0.0,12.0,0.0,ML,,,,3.2,0.2,7,,,
1563877,1983-03-21T17:27:10Z,-36.88,0.1,176.87,0.2,265.0,11.0,ML,,,,3.8,0.3,5,,,
1563878,1983-03-22T09:20:49Z,-38.35,0.0,176.31,0.0,12.0,0.0,ML,,,,3.2,0.2,7,,,
1686786,1983-03-22T13:09:17Z,-41.44,0.0,174.67,0.0,53.0,1.0,ML,,,,2.7,nan,1,2.6,0.1,3
1563879,1983-03-22T17:16:01Z,-39.41,0.0,174.82,0.0,23.0,3.0,ML,,,,3.8,0.4,8,,,
1686787,1983-03-23T00:34:55Z,-41.69,0.0,174.33,0.0,15.0,3.0,ML,,,,2.2,0.1,5,,,
1563880,1983-03-23T04:00:43Z,-43.01,0.0,172.26,0.0,12.0,0.0,ML,,,,3.7,0.3,5,,,
1563881,1983-03-23T08:04:02Z,-38.71,0.0,175.25,0.1,33.0,0.0,ML,,,,3.3,0.3,3,,,
1563882,1983-03-23T10:11:25Z,-40.25,0.1,173.22,0.1,186.0,10.0,ML,,,,3.9,0.2,3,,,
1686788,1983-03-23T15:59:31Z,-41.08,0.0,174.16,0.0,54.0,2.0,ML,,,,2.7,0.1,3,,,
1563883,1983-03-24T07:53:15Z,-38.63,0.0,175.82,0.0,12.0,0.0,ML,,,,3.1,0.3,2,,,
