PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount
1545687,1957-11-12T16:52:01Z,-38.0,0.0,176.8,0.0,33.0,0.0,ML,,,,3.5,nan,1
1545689,1957-11-13T22:26:15Z,-41.02,0.1,175.57,0.2,33.0,0.0,ML,,,,4.1,0.2,5
1545691,1957-11-21T21:56:32Z,-38.47,0.0,176.07,0.0,72.0,10.0,ML,,,,3.4,nan,1
1545692,1957-11-22T10:31:10Z,-39.53,0.1,174.14,0.1,126.0,19.0,ML,,,,4.8,0.3,2
1545693,1957-11-25T13:13:34Z,-40.41,0.1,176.97,0.1,12.0,0.0,ML,,,,3.7,0.3,2
1545694,1957-11-26T09:18:08Z,-45.47,0.3,167.08,0.4,12.0,0.0,ML,,,,4.5,0.2,3
1545695,1957-11-27T04:19:31Z,-39.58,0.0,174.96,0.1,106.0,11.0,ML,,,,4.4,nan,1
1545696,1957-11-28T09:34:41Z,-40.14,0.1,172.77,0.1,12.0,0.0,ML,,,,3.7,0.1,3
1545697,1957-12-02T04:39:12Z,-46.54,0.2,169.99,0.6,12.0,0.0,ML,,,,4.5,0.2,2
1545698,1957-12-04T03:47:14Z,-40.04,0.0,174.88,0.1,33.0,0.0,ML,,,,4.1,0.2,4
1545699,1957-12-10T16:57:07Z,-36.89,0.1,177.38,0.6,298.0,30.0,ML,,,,5.3,nan,1
1545700,1957-12-11T10:28:28Z,-41.53,0.2,174.58,0.2,33.0,0.0,ML,,,,4.0,0.1,2
1545701,1957-12-18T19:28:21Z,-39.43,0.1,174.17,0.1,203.0,8.0,ML,,,,4.6,nan,1
1545702,1957-12-19T07:24:03Z,-38.24,0.1,176.65,0.1,159.0,11.0,ML,,,,4.8,nan,1
1545703,1957-12-19T16:42:15Z,-37.46,0.1,177.3,0.1,180.0,11.0,ML,,,,4.7,0.3,2
1545704,1957-12-23T09:57:48Z,-37.12,0.3,176.93,0.5,207.0,35.0,ML,,,,4.5,0.2,2
1545705,1957-12-26T13:30:08Z,-39.18,0.0,175.66,0.1,96.0,7.0,ML,,,,5.1,nan,1
1545706,1957-12-28T08:12:14Z,-40.61,0.2,177.48,0.4,33.0,0.0,ML,,,,4.9,0.4,4
1545707,1957-12-31T04:38:26Z,-37.26,0.1,176.76,0.3,257.0,11.0,ML,,,,4.9,nan,1
1545708,1957-12-31T14:28:20Z,-44.88,0.1,166.05,0.2,12.0,0.0,MS,6.1,nan,0,6.1,0.3,6
