PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,mB,mB_Uncertainty,mB_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw(mB),Mw(mB)_Uncertainty,Mw(mB)_StationCount,MLv,MLv_Uncertainty,MLv_StationCount
2020p497998,2020-07-03T06:13:59Z,-38.05,4.2,176.51,3.6,4.0,4.0,M,,,,1.2,0.4,6,1.3,nan,6,,,,1.3,0.3,6
2020p498001,2020-07-03T06:15:08Z,-36.54,19.1,178.06,16.2,72.0,48.0,M,,,,2.5,0.2,7,2.4,nan,3,,,,2.4,0.3,3
2020p498072,2020-07-03T06:52:50Z,-41.09,2.8,174.32,1.9,45.0,6.0,M,,,,3.1,0.2,24,3.1,nan,24,,,,3.1,0.2,24
2020p498166,2020-07-03T07:43:20Z,-39.31,5.9,174.96,3.1,13.0,10.0,M,,,,1.7,0.2,12,1.6,nan,7,,,,1.6,0.2,7
2020p498171,2020-07-03T07:45:45Z,-40.73,2.8,176.16,3.1,25.0,5.0,M,,,,1.6,0.2,12,1.7,nan,6,,,,1.7,0.2,6
2020p498292,2020-07-03T08:50:16Z,-39.0,2.9,176.78,3.0,8.0,6.0,M,,,,1.6,0.3,8,1.3,nan,2,,,,1.3,0.1,2
2020p498334,2020-07-03T09:12:40Z,-40.76,9.4,174.32,3.6,52.0,10.0,M,,,,1.7,0.2,7,1.8,nan,4,,,,1.8,0.2,4
2020p498340,2020-07-03T09:16:52Z,-39.21,5.7,176.15,3.8,43.0,10.0,M,,,,1.0,0.4,6,1.0,nan,5,,,,1.0,0.2,5
2020p498416,2020-07-03T09:56:30Z,-39.88,9.8,175.06,9.3,63.0,12.0,M,,,,1.8,0.2,8,1.9,nan,6,,,,1.9,0.3,6
2020p498434,2020-07-03T10:06:02Z,-38.61,3.5,176.04,3.5,8.0,9.0,M,,,,2.0,0.3,13,1.9,nan,25,,,,1.9,0.2,25
2020p498501,2020-07-03T10:41:22Z,-42.33,3.2,173.71,3.5,25.0,4.0,M,,,,2.5,0.2,13,2.6,nan,15,,,,2.6,0.2,15
2020p498508,2020-07-03T10:45:11Z,-40.05,1.9,175.03,4.2,20.0,5.0,M,,,,1.8,0.2,16,1.7,nan,8,,,,1.7,0.1,8
2020p498596,2020-07-03T11:32:31Z,-39.1,3.1,176.25,2.2,5.0,0.0,M,,,,1.4,0.2,13,1.3,nan,6,,,,1.3,0.1,6
2020p498630,2020-07-03T11:50:33Z,-40.16,2.2,174.36,3.0,5.0,0.0,M,,,,2.1,0.2,14,2.0,nan,7,,,,2.0,0.1,7
2020p498649,2020-07-03T12:00:39Z,-39.81,5.5,174.14,6.8,103.0,10.0,M,,,,2.1,0.2,9,2.1,nan,4,,,,2.1,0.2,4
2020p498787,2020-07-03T13:14:06Z,-39.33,5.9,175.95,4.6,48.0,9.0,M,,,,1.4,0.2,15,1.5,nan,11,,,,1.5,0.3,11
2020p498831,2020-07-03T13:37:24Z,-39.66,3.3,176.42,5.0,28.0,7.0,M,,,,1.4,0.3,10,1.0,nan,4,,,,1.0,0.2,4
2020p498832,2020-07-03T13:38:07Z,-37.63,14.1,177.27,13.4,88.0,13.0,M,,,,2.0,0.2,9,1.9,nan,4,,,,1.9,0.2,4
2020p498895,2020-07-03T14:10:48Z,-34.99,9.3,-178.94,15.0,12.0,0.0,M,,,,3.7,0.2,7,3.8,nan,4,,,,3.8,0.1,4
2020p498902,2020-07-03T14:15:48Z,-39.24,3.1,175.43,3.4,7.0,7.0,M,,,,0.5,0.2,10,0.5,nan,7,,,,0.5,0.2,7
2020p498928,2020-07-03T14:28:56Z,-39.99,6.7,173.64,7.3,201.0,7.0,M,,,,,,,2.2,nan,7,,,,2.2,0.2,7
2020p498940,2020-07-03T14:34:34Z,-33.62,32.8,-178.24,37.5,12.0,0.0,MLv,5.1,0.2,7,4.5,0.2,11,4.4,nan,10,4.5,0.4,7,4.3,0.3,10
2020p498941,2020-07-03T14:35:48Z,-37.71,3.5,176.33,4.1,191.0,6.0,M,,,,0.5,nan,1,2.6,nan,18,,,,2.6,0.4,18
2020p498976,2020-07-03T14:54:37Z,-40.53,3.9,174.64,2.8,15.0,6.0,M,,,,1.8,0.2,11,1.8,nan,7,,,,1.8,0.1,7
2020p499004,2020-07-03T15:09:41Z,-36.97,10.9,179.06,11.5,12.0,0.0,M,,,,2.6,0.1,10,2.6,nan,8,,,,2.6,0.1,8
2020p499062,2020-07-03T15:41:25Z,-40.12,2.5,176.58,3.2,38.0,4.0,M,,,,2.6,0.2,13,2.6,nan,30,,,,2.6,0.2,30
2020p499090,2020-07-03T15:55:27Z,-41.07,2.7,175.05,3.9,29.0,7.0,M,,,,1.2,0.3,8,1.1,nan,6,,,,1.1,0.2,6
2020p499183,2020-07-03T16:45:43Z,-38.47,6.0,175.56,7.8,161.0,10.0,M,,,,2.4,0.3,17,2.3,nan,9,,,,2.3,0.3,9
2020p499195,2020-07-03T16:51:26Z,-39.73,2.1,176.85,3.3,27.0,3.0,M,,,,2.2,0.2,16,2.3,nan,18,,,,2.3,0.2,18
2020p499250,2020-07-03T17:20:42Z,-41.61,2.2,173.21,2.0,5.0,4.0,M,,,,1.6,0.3,8,1.5,nan,4,,,,1.5,0.2,4
2020p499297,2020-07-03T17:45:40Z,-39.75,2.3,176.75,3.2,33.0,5.0,M,,,,2.0,0.3,14,1.9,nan,15,,,,1.9,0.2,15
2020p499309,2020-07-03T17:52:01Z,-40.19,6.1,173.57,5.2,175.0,7.0,M,,,,,,,2.7,nan,22,,,,2.7,0.2,22
2020p499355,2020-07-03T18:16:23Z,-36.78,12.3,177.48,15.7,189.0,15.0,M,,,,2.3,0.3,6,2.4,nan,6,,,,2.4,0.3,6
2020p499467,2020-07-03T19:16:21Z,-38.82,5.7,175.98,4.4,63.0,8.0,M,,,,1.6,0.3,24,1.6,nan,12,,,,1.6,0.3,12
2020p499469,2020-07-03T19:17:25Z,-37.66,6.7,176.34,8.5,179.0,12.0,M,,,,2.1,0.3,8,1.8,nan,3,,,,1.8,0.1,3
2020p499501,2020-07-03T19:34:09Z,-39.48,5.3,175.71,4.4,14.0,9.0,M,,,,1.2,0.3,13,1.3,nan,11,,,,1.3,0.3,11
2020p499502,2020-07-03T19:35:14Z,-39.56,3.3,176.96,3.8,36.0,6.0,M,,,,2.7,0.1,12,2.6,nan,33,,,,2.6,0.1,33
2020p499515,2020-07-03T19:41:46Z,-37.24,9.5,178.79,9.2,16.0,6.0,M,,,,2.4,0.1,8,2.5,nan,6,,,,2.5,0.2,6
2020p499640,2020-07-03T20:48:30Z,-39.43,11.0,174.44,18.0,132.0,12.0,M,,,,1.9,0.3,10,1.9,nan,7,,,,1.9,0.2,7
2020p499670,2020-07-03T21:04:41Z,-45.06,3.2,167.63,4.4,118.0,5.0,M,,,,,,,2.9,nan,6,,,,2.9,0.5,6
2020p499760,2020-07-03T21:52:27Z,-38.97,7.4,176.2,5.5,57.0,12.0,M,,,,1.3,0.2,11,1.6,nan,4,,,,1.6,0.1,4
2020p499787,2020-07-03T22:06:32Z,-40.93,3.3,175.18,3.3,24.0,6.0,M,,,,1.3,0.2,8,1.1,nan,4,,,,1.1,0.3,4
2020p499811,2020-07-03T22:19:38Z,-40.1,3.1,173.13,5.5,5.0,0.0,M,,,,2.2,0.3,10,2.2,nan,4,,,,2.2,0.2,4
2020p499896,2020-07-03T23:04:53Z,-40.98,3.1,175.63,2.5,7.0,6.0,M,,,,1.2,0.3,7,1.1,nan,5,,,,1.1,0.4,5
2020p499930,2020-07-03T23:21:30Z,-33.21,9.4,-178.19,24.5,12.0,0.0,mB,4.8,0.1,6,4.5,0.3,13,4.5,nan,13,4.0,0.4,6,4.8,0.1,13
2020p500060,2020-07-04T00:32:29Z,-41.11,5.7,174.62,3.0,39.0,7.0,M,,,,1.7,0.2,7,1.9,nan,4,,,,1.9,0.4,4
2020p500217,2020-07-04T01:56:00Z,-41.22,6.4,172.62,6.8,111.0,10.0,M,,,,,,,2.1,nan,3,,,,2.1,0.8,3
2020p500270,2020-07-04T02:22:41Z,-33.12,5.8,-177.86,14.9,12.0,0.0,M,5.1,0.1,8,4.6,0.3,13,4.7,nan,12,4.4,0.4,8,5.1,0.1,12
2020p500285,2020-07-04T02:32:28Z,-38.23,6.7,176.71,2.9,3.0,5.0,M,,,,1.0,0.2,5,1.1,nan,4,,,,1.1,0.3,4
2020p500395,2020-07-04T03:30:43Z,-39.37,4.3,175.45,4.3,21.0,6.0,M,,,,1.4,0.2,13,1.3,nan,13,,,,1.3,0.2,13
2020p500453,2020-07-04T04:01:24Z,-44.66,3.4,168.71,2.7,5.0,0.0,M,,,,2.4,0.1,8,2.3,nan,6,,,,2.3,0.2,6
2020p500502,2020-07-04T04:27:31Z,-41.03,2.0,175.29,2.0,5.0,0.0,M,,,,3.2,0.2,18,3.1,nan,18,,,,3.1,0.1,18
2020p500521,2020-07-04T04:37:46Z,-41.68,2.6,174.2,3.2,7.0,5.0,M,,,,2.0,0.1,7,1.9,nan,5,,,,1.9,0.3,5
2020p500669,2020-07-04T05:56:42Z,-39.13,3.1,175.65,2.5,4.0,3.0,M,,,,0.3,0.2,7,0.2,nan,5,,,,0.2,0.1,5
2020p500668,2020-07-04T05:56:42Z,-39.13,4.0,175.65,2.8,4.0,4.0,M,,,,0.3,0.2,6,0.2,nan,2,,,,0.2,0.1,2
2020p500766,2020-07-04T06:48:10Z,-40.37,2.8,176.54,3.8,16.0,4.0,M,,,,1.6,0.2,12,1.5,nan,6,,,,1.5,0.2,6
2020p500773,2020-07-04T06:52:02Z,-41.69,3.0,174.19,2.6,8.0,4.0,M,,,,2.0,0.1,13,1.9,nan,5,,,,1.9,0.3,5
2020p500819,2020-07-04T07:16:47Z,-38.03,3.8,176.74,4.4,6.0,11.0,M,,,,0.9,0.3,6,0.8,nan,4,,,,0.8,0.2,4
2020p500875,2020-07-04T07:46:35Z,-38.33,4.2,177.64,3.7,45.0,7.0,M,,,,1.4,0.2,11,1.4,nan,6,,,,1.4,0.3,6
2020p500921,2020-07-04T08:10:36Z,-35.05,20.1,178.09,20.5,239.0,28.0,M,,,,3.1,0.1,7,3.2,nan,7,,,,3.2,0.2,7
2020p500926,2020-07-04T08:13:36Z,-41.85,3.9,174.24,4.6,8.0,6.0,M,,,,2.0,0.2,7,1.8,nan,5,,,,1.8,0.4,5
2020p500939,2020-07-04T08:20:35Z,-38.8,4.7,175.68,6.7,118.0,9.0,M,,,,1.8,0.5,8,1.7,nan,3,,,,1.7,0.2,3
