PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount
1542551,1944-09-23T01:26:33Z,-38.96,0.1,176.24,0.1,140.0,15.0,ML,4.4,nan,0
1542553,1944-09-23T18:42:01Z,-41.02,0.0,173.13,0.0,12.0,0.0,ML,4.0,nan,2
1542554,1944-09-24T05:43:04Z,-39.15,0.0,175.33,0.1,12.0,0.0,ML,4.2,0.2,2
1542555,1944-09-25T01:00:30Z,-39.9,0.0,174.51,0.1,113.0,10.0,ML,4.8,0.1,2
1542556,1944-09-27T11:54:10Z,-36.78,0.1,177.45,0.1,12.0,0.0,ML,5.3,0.6,3
1542557,1944-09-27T15:56:05Z,-41.03,0.0,175.79,0.0,12.0,0.0,ML,3.9,0.4,2
1542558,1944-09-27T16:08:34Z,-39.26,0.0,175.68,0.0,12.0,0.0,ML,5.2,0.2,5
1542559,1944-09-27T21:45:36Z,-39.06,0.0,176.04,0.0,12.0,0.0,ML,4.4,0.1,3
1542560,1944-10-02T07:34:13Z,-38.83,0.1,177.88,0.1,12.0,0.0,ML,4.4,0.4,3
1542561,1944-10-03T15:22:54Z,-38.44,0.0,176.76,0.0,12.0,0.0,ML,4.1,nan,0
1542562,1944-10-07T10:12:07Z,-36.05,0.0,177.65,0.0,198.0,4.0,ML,5.5,nan,2
1542563,1944-10-09T22:57:18Z,-38.45,0.0,176.53,0.0,12.0,0.0,ML,4.3,0.2,3
1542564,1944-10-10T10:34:11Z,-38.4,0.1,176.82,0.1,180.0,8.0,ML,4.8,0.4,2
1542565,1944-10-12T08:10:54Z,-43.27,0.2,171.59,0.4,12.0,0.0,ML,3.9,0.3,2
1542566,1944-10-14T12:17:17Z,-41.72,0.0,173.5,0.0,12.0,0.0,ML,4.4,0.4,3
1542567,1944-10-16T08:54:28Z,-39.44,0.0,178.41,0.1,12.0,0.0,ML,4.1,nan,0
1542568,1944-10-23T02:17:46Z,-41.63,0.0,172.3,0.1,12.0,0.0,ML,4.1,0.2,3
1542569,1944-10-26T21:29:36Z,-38.95,0.0,175.69,0.0,163.0,1.0,ML,4.8,0.4,2
1542570,1944-10-27T04:32:56Z,-42.88,0.0,172.74,0.0,12.0,0.0,ML,4.2,0.5,2
1542571,1944-10-29T00:40:13Z,-40.45,0.0,175.86,0.0,12.0,0.0,ML,5.2,0.3,4
1542572,1944-10-29T04:58:46Z,-42.41,0.1,172.96,0.1,12.0,0.0,ML,3.8,nan,0
1542573,1944-11-09T14:34:41Z,-38.45,0.0,176.52,0.0,174.0,1.0,ML,4.5,0.2,2
1542574,1944-11-13T00:30:20Z,-38.47,0.1,176.91,0.1,204.0,14.0,ML,4.7,nan,2
1542575,1944-11-22T01:45:18Z,-41.11,0.1,176.17,0.1,12.0,0.0,ML,4.2,0.2,3
1542576,1944-11-25T23:14:46Z,-41.2,0.0,172.0,0.0,12.0,0.0,ML,4.0,nan,0
1542577,1944-11-27T20:44:12Z,-39.76,0.0,174.99,0.0,99.0,9.0,ML,4.5,0.1,2
1542578,1944-12-05T02:31:38Z,-39.91,0.1,177.16,0.1,12.0,0.0,ML,4.2,0.1,2
1542579,1944-12-05T14:32:18Z,-41.14,0.1,173.86,0.1,12.0,0.0,ML,4.3,0.1,2
1542580,1944-12-07T12:49:53Z,-41.22,0.1,175.75,0.1,12.0,0.0,ML,4.3,0.1,2
1542581,1944-12-07T23:46:35Z,-37.43,0.1,175.78,0.1,12.0,0.0,ML,4.6,nan,0
1542582,1944-12-09T20:50:09Z,-40.72,0.0,175.4,0.1,12.0,0.0,ML,3.5,nan,0
1542583,1944-12-10T04:58:32Z,-39.15,0.0,175.83,0.0,12.0,0.0,ML,4.1,nan,0
1542584,1944-12-12T07:33:11Z,-39.13,0.0,175.59,0.0,12.0,0.0,ML,4.3,nan,0
1542585,1944-12-13T07:47:48Z,-40.08,0.0,176.8,0.0,12.0,0.0,ML,3.9,0.1,2
1542586,1944-12-21T23:54:59Z,-43.37,0.0,171.26,0.1,12.0,0.0,ML,4.2,0.4,2
1542587,1944-12-26T04:57:16Z,-39.7,0.0,177.0,0.0,12.0,0.0,ML,3.8,nan,0
1542588,1944-12-30T12:42:12Z,-41.37,0.0,177.81,0.0,12.0,0.0,ML,4.6,0.3,2
