PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,M,M_Uncertainty,M_StationCount
2178087,1907-03-06T13:45:00Z,-42.0,0.0,174.0,0.0,25.0,0.0,M,5.5,nan,0
