PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount
1547103,1962-07-02T09:02:19Z,-37.93,0.0,175.92,0.0,293.0,2.0,ML,,,,4.2,0.4,2
1547104,1962-07-07T11:11:42Z,-38.5,0.0,178.0,0.0,33.0,0.0,ML,,,,2.5,nan,1
1547105,1962-07-10T15:24:47Z,-38.5,0.1,175.81,0.1,195.0,13.0,ML,,,,3.6,0.4,2
1547106,1962-07-10T17:21:16Z,-41.82,0.0,171.69,0.0,12.0,0.0,ML,,,,3.2,nan,1
1547109,1962-07-15T10:58:33Z,-41.03,0.1,175.17,0.1,12.0,0.0,ML,,,,4.1,0.3,5
1547110,1962-07-17T10:38:07Z,-38.0,0.1,177.42,0.2,12.0,0.0,ML,,,,4.0,0.3,3
1547111,1962-07-22T07:03:00Z,-41.27,0.1,175.3,0.1,12.0,0.0,ML,,,,2.2,0.6,1
1547112,1962-07-22T14:05:59Z,-41.59,0.0,172.38,0.1,12.0,0.0,ML,,,,4.4,0.3,5
1547113,1962-07-22T19:16:34Z,-37.8,0.1,178.66,0.1,12.0,0.0,ML,,,,4.2,0.5,5
1547114,1962-07-22T23:50:49Z,-38.79,0.0,175.84,0.0,144.0,8.0,ML,,,,3.5,0.3,2
1547115,1962-07-25T10:26:39Z,-41.69,0.0,171.51,0.1,12.0,0.0,ML,,,,3.5,nan,1
1547116,1962-07-26T03:39:51Z,-41.76,0.1,171.78,0.1,12.0,0.0,ML,,,,3.2,nan,1
1547117,1962-07-28T23:39:12Z,-44.29,0.1,168.51,0.2,12.0,0.0,ML,,,,5.0,0.3,6
1547118,1962-07-29T07:44:37Z,-42.2,0.1,173.08,0.1,12.0,0.0,ML,,,,3.3,0.4,3
1547119,1962-07-29T18:19:49Z,-41.45,0.0,173.48,0.1,109.0,13.0,ML,,,,5.7,0.3,1
1547120,1962-08-01T09:40:11Z,-38.36,0.1,176.18,0.1,207.0,6.0,ML,,,,4.2,0.3,2
1547123,1962-08-04T10:03:25Z,-44.79,0.1,167.61,0.4,33.0,0.0,ML,,,,4.2,0.5,2
1547124,1962-08-05T15:12:47Z,-41.8,0.0,171.3,0.0,33.0,0.0,ML,,,,2.4,nan,1
1547125,1962-08-07T06:25:35Z,-41.78,0.1,173.79,0.1,33.0,0.0,ML,,,,3.6,0.4,5
1547126,1962-08-07T16:14:17Z,-41.35,0.0,175.88,0.0,33.0,0.0,ML,,,,2.9,0.6,2
1547127,1962-08-10T04:33:52Z,-42.29,0.0,172.65,0.1,12.0,0.0,ML,,,,3.4,0.4,3
1547129,1962-08-12T02:06:34Z,-37.75,0.1,176.32,0.1,306.0,7.0,ML,,,,4.3,0.5,2
1547130,1962-08-12T14:54:34Z,-37.9,0.0,175.8,0.0,12.0,0.0,ML,,,,3.4,nan,1
1547131,1962-08-18T06:41:41Z,-41.75,0.1,171.05,0.3,12.0,0.0,ML,,,,3.5,nan,1
1547132,1962-08-19T15:34:54Z,-40.17,0.0,174.0,0.1,12.0,0.0,ML,,,,3.8,0.3,4
1547133,1962-08-20T06:06:15Z,-42.43,0.1,174.24,0.1,12.0,0.0,ML,,,,3.6,0.5,5
1547135,1962-08-21T20:47:01Z,-45.11,0.0,168.01,0.1,33.0,0.0,ML,,,,4.4,0.3,3
