PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,Md,Md_Uncertainty,Md_StationCount
1681839,1979-07-28T00:43:14Z,-41.23,0.0,174.46,0.0,59.0,1.0,ML,,,,,,,2.3,0.2,4,,,
1681840,1979-07-28T07:42:06Z,-41.0,0.0,175.57,0.0,11.0,1.0,ML,,,,,,,2.1,0.1,7,,,
1560157,1979-07-28T15:50:32Z,-38.63,0.1,178.08,0.1,56.0,9.0,ML,,,,,,,3.9,0.4,7,,,
1681841,1979-07-28T21:35:16Z,-41.04,0.0,174.73,0.0,32.0,2.0,ML,,,,,,,1.5,0.2,6,,,
1681842,1979-07-29T00:20:38Z,-41.12,0.0,174.63,0.0,30.0,3.0,ML,,,,,,,1.6,0.1,5,,,
1681843,1979-07-29T05:24:36Z,-40.76,0.1,175.11,0.1,38.0,3.0,ML,,,,,,,1.9,0.4,4,,,
1681844,1979-07-29T10:08:27Z,-40.98,0.0,174.51,0.0,5.0,2.0,Md,,,,,,,,,,2.6,0.2,3
1560158,1979-07-29T11:33:27Z,-40.39,0.0,176.3,0.1,71.0,10.0,ML,,,,,,,3.6,0.3,7,,,
1681845,1979-07-30T03:43:46Z,-40.97,0.0,175.59,0.0,10.0,2.0,ML,,,,,,,1.6,nan,5,,,
1681846,1979-07-30T07:15:47Z,-41.3,0.0,174.56,0.0,36.0,3.0,ML,,,,,,,1.6,0.3,5,,,
1681847,1979-07-30T09:24:40Z,-41.05,0.0,174.76,0.0,56.0,1.0,ML,,,,,,,2.3,0.1,5,,,
1681848,1979-07-30T14:28:55Z,-40.99,0.0,175.35,0.0,22.0,1.0,ML,,,,,,,1.9,0.2,6,,,
1560159,1979-07-30T16:38:01Z,-37.87,0.1,176.65,0.0,150.0,7.0,ML,,,,,,,4.0,0.3,6,,,
1560160,1979-07-30T20:40:18Z,-37.64,0.1,-179.13,0.2,33.0,0.0,ML,,,,,,,3.8,0.3,5,,,
1583399,1979-07-30T21:33:27Z,-44.03,0.0,170.37,0.0,10.0,2.0,ML,,,,,,,1.6,0.2,5,,,
1681849,1979-07-30T22:03:21Z,-40.93,0.0,175.51,0.0,24.0,1.0,ML,,,,,,,2.2,0.2,7,,,
1560161,1979-07-31T03:31:49Z,-38.67,0.0,175.69,0.0,156.0,7.0,ML,,,,,,,3.9,0.3,5,,,
1681850,1979-07-31T07:01:37Z,-41.41,0.0,175.72,0.0,15.0,1.0,ML,,,,,,,2.1,0.1,6,,,
1681851,1979-07-31T11:46:05Z,-40.92,0.0,174.8,0.0,47.0,1.0,ML,,,,,,,1.9,0.2,6,,,
1681852,1979-07-31T12:38:23Z,-40.63,0.0,174.73,0.0,27.0,2.0,ML,,,,,,,2.1,0.1,6,,,
1681853,1979-07-31T18:45:51Z,-40.98,0.0,174.79,0.0,41.0,1.0,ML,,,,,,,2.2,0.2,5,,,
1681854,1979-08-01T00:05:52Z,-41.22,0.0,174.53,0.0,35.0,1.0,ML,,,,,,,1.8,0.2,5,,,
1681855,1979-08-01T01:03:09Z,-40.81,0.0,175.62,0.0,36.0,5.0,ML,,,,,,,2.0,0.1,5,,,
1681856,1979-08-01T03:22:08Z,-41.03,0.0,175.36,0.0,27.0,1.0,ML,,,,,,,1.7,0.3,5,,,
1681857,1979-08-02T01:42:57Z,-41.21,0.0,174.57,0.0,18.0,1.0,ML,,,,,,,2.0,0.1,4,,,
1560163,1979-08-02T01:48:09Z,-39.26,0.1,174.65,0.1,212.0,8.0,ML,,,,,,,4.6,0.1,6,,,
1583400,1979-08-02T06:43:12Z,-44.44,0.0,169.93,0.0,5.0,1.0,ML,,,,,,,2.2,0.1,2,,,
1681858,1979-08-02T21:27:33Z,-41.35,0.0,174.48,0.0,21.0,2.0,ML,,,,,,,1.4,0.1,4,,,
1681859,1979-08-02T22:34:30Z,-40.89,0.0,174.73,0.1,14.0,9.0,ML,,,,,,,1.4,0.2,4,,,
1681860,1979-08-03T02:02:16Z,-41.05,0.0,175.45,0.0,25.0,1.0,ML,,,,,,,1.9,0.1,5,,,
1681861,1979-08-03T12:21:03Z,-40.93,0.0,175.2,0.0,25.0,1.0,Md,,,,,,,,,,2.8,0.2,5
1681862,1979-08-03T13:22:00Z,-41.03,0.0,175.22,0.0,22.0,2.0,ML,,,,,,,1.3,0.1,5,,,
1681863,1979-08-03T13:29:21Z,-41.39,0.0,175.41,0.0,14.0,1.0,ML,,,,,,,1.4,0.3,6,,,
1681864,1979-08-03T17:40:48Z,-41.38,0.0,175.1,0.0,27.0,1.0,ML,,,,,,,1.6,0.1,7,,,
1681865,1979-08-03T20:24:09Z,-41.09,0.0,174.6,0.0,59.0,2.0,ML,,,,,,,1.5,0.1,7,,,
1681866,1979-08-03T23:41:13Z,-41.37,0.0,174.82,0.0,30.0,2.0,ML,,,,,,,1.4,0.1,6,,,
1681867,1979-08-04T04:10:28Z,-41.26,0.0,174.66,0.0,27.0,1.0,ML,,,,,,,1.6,0.3,6,,,
1560166,1979-08-04T04:33:54Z,-44.99,0.0,167.22,0.1,56.0,12.0,ML,,,,,,,4.1,0.3,6,,,
1560167,1979-08-04T08:00:51Z,-40.71,0.0,174.17,0.0,33.0,0.0,ML,,,,,,,3.6,0.2,7,,,
1681869,1979-08-04T08:35:23Z,-41.39,0.0,175.1,0.0,24.0,0.0,ML,,,,,,,1.8,0.2,6,,,
1681870,1979-08-04T08:47:48Z,-40.89,0.0,174.76,0.0,61.0,1.0,ML,,,,,,,2.3,0.2,6,,,
1560168,1979-08-04T09:51:59Z,-45.11,0.1,167.72,0.1,126.0,10.0,ML,,,,,,,4.2,0.4,6,,,
1681871,1979-08-04T10:25:59Z,-41.25,0.0,175.23,0.0,26.0,0.0,ML,,,,,,,1.2,0.2,7,,,
1560169,1979-08-04T11:21:48Z,-37.49,0.1,175.88,0.1,276.0,11.0,ML,,,,,,,4.0,0.3,5,,,
1681872,1979-08-04T13:37:35Z,-41.04,0.0,174.75,0.0,31.0,2.0,ML,,,,,,,1.1,0.1,5,,,
1681873,1979-08-04T14:04:12Z,-41.25,0.0,175.24,0.0,28.0,2.0,ML,,,,,,,1.3,0.2,7,,,
1681874,1979-08-04T16:20:02Z,-40.95,0.0,175.09,0.0,31.0,1.0,ML,,,,,,,1.3,0.3,5,,,
1681875,1979-08-04T16:31:31Z,-40.69,0.0,174.54,0.0,65.0,1.0,ML,,,,,,,2.0,0.2,6,,,
1681876,1979-08-04T18:59:22Z,-41.58,0.0,174.41,0.0,23.0,1.0,ML,,,,,,,2.3,0.3,9,,,
1681877,1979-08-04T22:42:59Z,-41.23,0.0,175.09,0.0,19.0,1.0,ML,,,,,,,1.0,0.3,7,,,
1681878,1979-08-05T00:52:06Z,-41.27,0.0,174.65,0.0,27.0,0.0,ML,,,,,,,1.5,0.3,6,,,
1681879,1979-08-05T05:26:22Z,-40.84,0.1,174.12,0.1,48.0,8.0,ML,,,,,,,1.6,0.1,5,,,
1560170,1979-08-05T06:41:06Z,-38.89,0.0,176.22,0.1,121.0,7.0,ML,,,,,,,4.2,0.3,7,,,
1681880,1979-08-05T07:16:53Z,-41.17,0.0,175.02,0.0,51.0,0.0,ML,,,,,,,1.9,0.3,6,,,
1681881,1979-08-05T07:39:56Z,-41.7,0.0,174.53,0.0,33.0,1.0,ML,,,,,,,2.3,0.2,6,2.2,nan,1
1681882,1979-08-05T09:17:29Z,-41.07,0.0,175.19,0.0,23.0,1.0,ML,,,,,,,1.7,0.3,6,,,
1681883,1979-08-05T10:40:40Z,-41.09,0.0,175.01,0.0,29.0,0.0,ML,,,,,,,1.3,0.1,4,,,
1681884,1979-08-05T11:46:36Z,-41.37,0.0,174.47,0.0,18.0,1.0,ML,,,,,,,1.8,0.2,7,,,
1681885,1979-08-05T11:58:03Z,-41.05,0.0,175.41,0.0,24.0,2.0,ML,,,,,,,1.6,0.3,5,,,
1681886,1979-08-05T13:21:12Z,-40.72,0.0,174.9,0.0,16.0,1.0,ML,,,,,,,1.7,0.2,5,,,
1560171,1979-08-05T14:05:34Z,-38.31,0.1,176.46,0.1,120.0,15.0,ML,,,,,,,3.5,0.4,5,,,
1681887,1979-08-05T18:54:32Z,-41.76,0.0,174.53,0.0,28.0,2.0,ML,,,,,,,1.8,0.2,5,,,
1560172,1979-08-05T20:06:57Z,-38.37,0.1,176.11,0.1,164.0,8.0,ML,,,,,,,3.8,0.3,6,,,
1583402,1979-08-06T08:25:51Z,-44.22,0.0,170.31,0.0,5.0,0.0,ML,,,,,,,1.3,0.1,2,,,
1681888,1979-08-06T08:59:56Z,-41.41,0.0,174.77,0.0,26.0,1.0,ML,,,,,,,2.0,0.2,7,,,
1681889,1979-08-06T09:36:56Z,-41.07,0.0,175.33,0.0,26.0,1.0,ML,,,,,,,1.6,0.3,6,,,
1681890,1979-08-06T13:08:25Z,-41.36,0.0,174.82,0.0,30.0,1.0,ML,,,,,,,1.9,0.2,6,,,
1560173,1979-08-06T15:34:40Z,-45.3,0.0,167.33,0.1,78.0,11.0,ML,,,,,,,3.9,0.3,5,,,
1681891,1979-08-06T16:17:40Z,-41.22,0.0,175.27,0.0,23.0,1.0,ML,,,,,,,1.6,0.2,6,,,
1560174,1979-08-06T18:15:34Z,-37.67,0.0,179.35,0.1,133.0,10.0,ML,,,,,,,4.8,0.3,5,,,
1681892,1979-08-06T18:38:39Z,-40.99,0.0,175.36,0.0,24.0,1.0,ML,,,,,,,1.6,0.3,5,,,
1681893,1979-08-06T19:23:37Z,-41.57,0.0,174.92,0.0,34.0,0.0,ML,,,,,,,2.0,0.2,5,,,
1681894,1979-08-06T22:31:09Z,-40.94,0.0,175.57,0.0,27.0,2.0,ML,,,,,,,2.0,0.4,6,,,
1681895,1979-08-07T00:52:27Z,-40.87,0.0,174.76,0.0,16.0,0.0,ML,,,,,,,1.5,0.2,4,,,
1560175,1979-08-07T07:02:14Z,-39.2,0.0,175.22,0.0,33.0,0.0,ML,,,,,,,4.0,0.3,7,,,
1583403,1979-08-07T10:40:08Z,-44.36,0.0,169.55,0.0,10.0,0.0,ML,,,,,,,1.9,0.1,4,,,
1681896,1979-08-07T14:14:58Z,-41.3,0.0,174.97,0.0,26.0,0.0,ML,,,,,,,2.2,0.2,3,2.2,nan,1
1681897,1979-08-08T04:24:38Z,-41.09,0.0,175.2,0.0,24.0,1.0,ML,,,,,,,1.4,0.1,6,,,
1681898,1979-08-08T05:29:46Z,-41.54,0.1,173.94,0.2,35.0,28.0,ML,,,,,,,2.6,0.2,5,2.7,nan,1
1681899,1979-08-08T06:36:52Z,-41.23,0.0,175.21,0.0,26.0,1.0,ML,,,,,,,1.4,0.2,6,,,
1681900,1979-08-08T06:59:07Z,-41.35,0.0,175.13,0.0,25.0,1.0,ML,,,,,,,1.5,0.1,6,,,
1681901,1979-08-08T08:20:46Z,-40.95,0.0,175.14,0.0,32.0,2.0,Md,,,,,,,,,,2.9,0.2,6
1681902,1979-08-08T08:33:18Z,-40.95,0.0,175.15,0.0,30.0,1.0,ML,,,,,,,2.0,0.1,7,,,
1681903,1979-08-08T12:40:00Z,-41.41,0.0,175.07,0.0,24.0,0.0,ML,,,,,,,1.4,0.1,6,,,
1681904,1979-08-08T13:10:29Z,-40.92,0.0,175.54,0.0,24.0,1.0,ML,,,,,,,1.6,0.1,4,,,
1583404,1979-08-08T18:40:00Z,-43.5,0.0,169.26,0.1,1.0,0.0,ML,,,,,,,3.7,0.1,4,,,
1583405,1979-08-08T18:50:07Z,-43.92,0.0,169.6,0.0,0.0,0.0,ML,,,,,,,1.9,0.2,4,,,
1583406,1979-08-08T19:56:34Z,-43.91,0.0,169.62,0.0,1.0,0.0,ML,,,,,,,1.9,0.1,3,,,
1583407,1979-08-09T00:32:36Z,-43.52,0.0,169.17,0.1,1.0,0.0,ML,,,,,,,3.6,0.1,4,,,
1560176,1979-08-09T02:30:12Z,-39.4,0.0,175.22,0.0,113.0,3.0,ML,,,,,,,3.9,0.3,5,,,
1560178,1979-08-09T06:31:00Z,-37.64,0.1,177.53,0.0,33.0,0.0,ML,,,,,,,3.8,0.3,9,,,
1560179,1979-08-09T08:00:28Z,-38.89,0.0,175.89,0.0,12.0,0.0,ML,,,,,,,3.7,0.3,10,,,
1560180,1979-08-09T10:58:55Z,-39.26,0.0,175.3,0.0,33.0,0.0,ML,,,,,,,3.3,0.4,5,,,
1681905,1979-08-09T11:41:36Z,-40.98,0.0,174.96,0.0,46.0,1.0,ML,,,,,,,1.9,0.3,5,,,
1583408,1979-08-09T12:19:49Z,-44.44,0.0,169.36,0.0,17.0,2.0,ML,,,,,,,2.0,0.1,4,,,
1681906,1979-08-09T13:44:39Z,-41.36,0.0,175.12,0.0,25.0,1.0,ML,,,,,,,2.0,0.2,5,,,
1681907,1979-08-09T21:01:42Z,-40.87,0.0,175.2,0.0,31.0,1.0,ML,,,,,,,1.8,0.2,6,,,
1681908,1979-08-09T22:19:07Z,-41.34,0.0,175.36,0.0,15.0,0.0,ML,,,,,,,1.4,0.2,5,,,
1560181,1979-08-10T00:22:26Z,-42.95,0.0,171.23,0.0,33.0,0.0,ML,,,,,,,3.5,0.1,5,,,
1583409,1979-08-10T01:20:45Z,-44.37,0.0,169.56,0.0,12.0,4.0,ML,,,,,,,2.3,0.1,4,,,
1583410,1979-08-10T01:22:13Z,-44.38,0.0,169.55,0.0,10.0,0.0,ML,,,,,,,2.1,0.1,4,,,
1681909,1979-08-10T02:51:32Z,-40.66,0.1,174.45,0.1,7.0,6.0,ML,,,,,,,2.6,0.2,2,2.7,nan,2
1560182,1979-08-10T06:14:03Z,-35.33,0.1,178.36,0.1,321.0,7.0,ML,,,,,,,4.3,0.2,7,,,
1681910,1979-08-10T12:08:06Z,-41.04,0.0,174.16,0.0,55.0,3.0,ML,,,,,,,2.4,0.2,6,,,
1681911,1979-08-10T14:19:54Z,-41.34,0.0,175.1,0.0,40.0,1.0,ML,,,,,,,1.4,0.1,6,,,
1681912,1979-08-10T14:57:26Z,-41.42,0.0,174.23,0.0,19.0,3.0,ML,,,,,,,1.8,0.2,6,,,
1681913,1979-08-10T15:51:00Z,-41.49,0.0,174.76,0.0,22.0,0.0,ML,,,,,,,1.9,0.1,6,,,
1560183,1979-08-10T16:29:28Z,-40.13,0.0,175.0,0.0,33.0,0.0,ML,,,,,,,3.2,0.3,6,,,
1583411,1979-08-10T18:16:47Z,-44.25,0.0,169.98,0.0,13.0,1.0,ML,,,,,,,1.4,0.2,3,,,
1681914,1979-08-10T19:21:43Z,-40.94,0.0,175.14,0.0,32.0,1.0,ML,,,,,,,2.5,0.4,2,2.4,0.1,2
1560186,1979-08-11T06:22:42Z,-39.22,0.0,173.73,0.0,12.0,0.0,ML,,,,,,,3.7,0.3,5,,,
1681915,1979-08-11T07:31:37Z,-40.95,0.0,174.8,0.0,45.0,1.0,ML,,,,,,,2.1,0.1,4,,,
1560188,1979-08-11T16:31:37Z,-37.93,0.0,178.11,0.1,83.0,8.0,ML,,,,,,,4.1,0.3,7,,,
1681916,1979-08-12T00:20:37Z,-41.0,0.0,175.61,0.0,28.0,2.0,ML,,,,,,,1.9,0.2,6,,,
1681917,1979-08-12T00:56:17Z,-41.1,0.0,175.02,0.0,30.0,1.0,ML,,,,,,,1.5,0.1,4,,,
1681918,1979-08-12T02:40:30Z,-40.94,0.0,175.04,0.0,37.0,3.0,ML,,,,,,,1.9,0.3,5,,,
1681919,1979-08-12T04:02:01Z,-40.87,0.0,174.72,0.0,12.0,1.0,ML,,,,,,,2.3,0.1,6,2.4,0.1,3
1681920,1979-08-12T05:26:14Z,-40.88,0.0,174.74,0.0,14.0,1.0,ML,,,,,,,1.5,0.2,5,,,
1560190,1979-08-12T08:43:34Z,-39.54,0.0,176.57,0.0,81.0,5.0,ML,,,,,,,3.8,0.2,5,,,
1681921,1979-08-12T13:24:24Z,-40.96,0.0,175.15,0.0,34.0,2.0,ML,,,,,,,1.6,0.2,5,,,
1681922,1979-08-12T15:36:59Z,-40.99,0.0,175.29,0.0,29.0,2.0,ML,,,,,,,1.9,0.2,5,,,
1681923,1979-08-12T16:15:46Z,-41.28,0.0,175.09,0.0,26.0,4.0,ML,,,,,,,1.4,0.4,6,,,
1560192,1979-08-12T18:13:29Z,-45.16,0.0,167.03,0.1,12.0,0.0,ML,,,,,,,3.7,0.3,5,,,
1681924,1979-08-13T11:31:32Z,-41.62,0.0,174.77,0.0,28.0,1.0,ML,,,,,,,2.2,0.2,5,,,
1560193,1979-08-13T14:14:24Z,-45.22,0.1,166.37,0.1,33.0,0.0,ML,,,,,,,4.1,0.2,5,,,
1560194,1979-08-13T18:10:09Z,-38.57,0.0,175.88,0.0,12.0,0.0,ML,,,,,,,3.1,0.2,5,,,
1560195,1979-08-13T23:03:05Z,-41.29,0.0,174.92,0.0,28.0,1.0,ML,,,,,,,3.1,0.1,2,,,
1560196,1979-08-14T05:51:42Z,-44.79,0.1,167.28,0.1,12.0,0.0,ML,,,,,,,4.5,0.2,6,,,
1681926,1979-08-14T06:30:00Z,-41.02,0.0,175.34,0.0,32.0,4.0,ML,,,,,,,2.0,0.2,4,,,
1681927,1979-08-14T22:25:01Z,-40.93,0.0,175.19,0.0,31.0,2.0,ML,,,,,,,2.0,0.1,3,,,
1681928,1979-08-15T00:07:27Z,-41.21,0.0,175.17,0.0,28.0,1.0,Md,,,,,,,,,,2.4,0.1,4
1560197,1979-08-15T00:11:28Z,-45.01,0.1,166.82,0.1,12.0,0.0,ML,,,,,,,3.7,0.3,4,,,
1583412,1979-08-15T06:18:43Z,-44.28,0.0,170.02,0.0,10.0,0.0,ML,,,,,,,1.7,0.1,4,,,
1681929,1979-08-15T07:14:27Z,-41.29,0.0,175.01,0.0,25.0,0.0,ML,,,,,,,2.0,0.3,6,,,
1560198,1979-08-15T08:15:00Z,-37.85,0.0,176.36,0.1,198.0,5.0,ML,,,,,,,4.2,0.3,6,,,
1681930,1979-08-15T08:19:10Z,-41.14,0.0,175.8,0.0,29.0,1.0,ML,,,,,,,2.4,0.2,6,,,
1681931,1979-08-15T12:47:58Z,-40.88,0.0,175.22,0.0,30.0,2.0,ML,,,,,,,1.2,0.3,4,,,
1560199,1979-08-15T18:11:24Z,-38.16,0.0,176.14,0.1,199.0,6.0,ML,,,,,,,4.1,0.2,5,,,
1681932,1979-08-15T23:40:40Z,-40.83,0.0,175.16,0.0,31.0,1.0,ML,,,,,,,2.4,0.2,4,,,
1681933,1979-08-16T02:26:45Z,-40.99,0.0,175.62,0.0,26.0,1.0,ML,,,,,,,2.1,0.2,5,,,
1560200,1979-08-16T02:35:17Z,-38.56,0.0,175.86,0.0,12.0,0.0,ML,,,,,,,2.3,nan,1,,,
1681934,1979-08-16T07:16:29Z,-41.32,0.0,175.0,0.0,27.0,1.0,ML,,,,,,,1.1,0.2,4,,,
1681935,1979-08-16T12:10:46Z,-41.39,0.0,174.43,0.0,32.0,2.0,ML,,,,,,,1.8,0.2,5,,,
1560202,1979-08-16T15:33:00Z,-38.06,0.1,176.3,0.1,190.0,6.0,ML,,,,,,,4.7,0.2,6,,,
1681936,1979-08-16T18:46:55Z,-40.87,0.0,174.77,0.0,38.0,1.0,ML,,,,,,,1.8,0.3,4,,,
1681937,1979-08-17T01:37:26Z,-41.27,0.0,175.24,0.0,28.0,1.0,ML,,,,,,,1.8,0.2,8,,,
1560204,1979-08-17T09:17:34Z,-37.3,0.0,177.39,0.1,166.0,7.0,ML,,,,,,,4.3,0.2,7,,,
1560205,1979-08-17T11:15:13Z,-40.13,0.0,174.39,0.0,121.0,7.0,ML,,,,,,,4.2,0.3,6,,,
1681938,1979-08-17T11:28:04Z,-41.14,0.0,174.92,0.0,31.0,5.0,ML,,,,,,,1.5,0.2,4,,,
1560206,1979-08-17T12:29:39Z,-39.52,0.0,175.73,0.0,33.0,0.0,ML,,,,,,,3.7,0.2,9,,,
1681939,1979-08-17T12:46:05Z,-41.49,0.0,174.46,0.0,20.0,1.0,ML,,,,,,,1.4,0.1,5,,,
1560207,1979-08-17T13:31:54Z,-46.33,0.0,165.52,0.1,33.0,0.0,ML,,,,,,,4.1,0.2,6,,,
1681940,1979-08-17T22:45:03Z,-40.9,0.0,175.55,0.0,15.0,2.0,ML,,,,,,,1.7,0.2,5,,,
1681941,1979-08-18T00:53:35Z,-40.82,0.0,174.54,0.0,18.0,0.0,ML,,,,,,,1.3,0.2,4,,,
1681942,1979-08-18T02:23:38Z,-41.64,0.0,174.51,0.0,32.0,4.0,ML,,,,,,,1.8,0.2,5,,,
1681943,1979-08-18T02:31:10Z,-40.91,0.0,174.99,0.0,40.0,1.0,ML,,,,,,,1.6,0.1,5,,,
1560208,1979-08-18T06:03:51Z,-39.02,0.0,174.87,0.1,207.0,6.0,ML,,,,,,,4.0,0.2,7,,,
1681944,1979-08-18T12:21:45Z,-40.93,0.0,175.53,0.0,24.0,2.0,ML,,,,,,,1.7,0.1,5,,,
1681945,1979-08-18T23:15:51Z,-41.24,0.0,175.31,0.0,25.0,1.0,ML,,,,,,,1.7,0.2,8,,,
1560210,1979-08-19T00:09:02Z,-40.19,0.0,176.8,0.1,12.0,0.0,ML,,,,,,,3.5,0.2,8,,,
1583413,1979-08-19T01:17:04Z,-44.49,0.0,169.69,0.0,6.0,0.0,ML,,,,,,,1.9,0.1,5,,,
1681946,1979-08-19T02:30:15Z,-40.97,0.0,175.26,0.0,23.0,2.0,ML,,,,,,,2.0,0.3,6,,,
1560212,1979-08-19T08:03:11Z,-38.58,0.0,175.67,0.0,182.0,7.0,ML,,,,,,,4.3,0.3,7,,,
1583414,1979-08-19T10:16:58Z,-44.35,0.0,169.56,0.0,8.0,1.0,ML,,,,,,,2.1,0.1,4,,,
1583415,1979-08-19T10:31:51Z,-44.35,0.0,169.55,0.0,7.0,1.0,ML,,,,,,,1.9,0.1,3,,,
1583416,1979-08-19T11:10:16Z,-44.35,0.0,169.55,0.0,7.0,0.0,ML,,,,,,,1.7,0.1,3,,,
1681947,1979-08-19T12:05:24Z,-40.84,0.0,175.22,0.0,29.0,0.0,ML,,,,,,,2.3,0.2,6,,,
1560213,1979-08-19T12:07:47Z,-39.18,0.0,174.65,0.0,12.0,0.0,ML,,,,,,,3.8,0.2,6,,,
1681948,1979-08-19T14:40:30Z,-40.86,0.0,174.73,0.0,17.0,1.0,ML,,,,,,,1.4,0.1,6,,,
1681949,1979-08-19T17:18:29Z,-41.28,0.0,175.18,0.0,26.0,0.0,ML,,,,,,,2.3,0.2,3,2.4,nan,1
1681950,1979-08-19T20:52:38Z,-40.72,0.0,174.86,0.0,24.0,2.0,ML,,,,,,,1.8,0.2,5,,,
1560216,1979-08-20T03:16:04Z,-38.5,0.0,175.8,0.1,171.0,8.0,ML,,,,,,,4.1,0.2,7,,,
1681951,1979-08-20T12:27:52Z,-41.69,0.0,174.84,0.0,26.0,1.0,ML,,,,,,,2.4,0.1,2,2.5,0.2,3
1681952,1979-08-20T13:46:57Z,-40.92,0.0,175.21,0.0,31.0,1.0,ML,,,,,,,1.7,0.3,4,,,
1681953,1979-08-20T14:21:02Z,-41.52,0.0,174.41,0.0,20.0,2.0,ML,,,,,,,1.6,0.2,6,,,
1681954,1979-08-20T16:48:36Z,-41.13,0.0,174.46,0.0,37.0,5.0,ML,,,,,,,1.8,0.3,5,,,
1560218,1979-08-20T18:00:30Z,-39.09,0.0,174.82,0.1,221.0,7.0,ML,,,,,,,4.2,0.3,6,,,
1560219,1979-08-20T20:58:23Z,-38.72,0.1,175.14,0.1,225.0,14.0,ML,,,,,,,4.3,0.3,2,,,
1681955,1979-08-21T12:15:25Z,-40.88,0.0,175.0,0.0,35.0,0.0,ML,,,,,,,2.1,0.1,6,,,
1681956,1979-08-21T14:25:20Z,-40.95,0.0,175.6,0.0,24.0,2.0,ML,,,,,,,2.0,0.2,4,,,
1560221,1979-08-22T02:30:34Z,-37.13,0.0,177.56,0.1,12.0,0.0,ML,,,,,,,4.6,0.2,13,,,
1681957,1979-08-22T03:07:12Z,-40.96,0.0,174.81,0.0,3.0,2.0,ML,,,,,,,1.7,0.2,7,,,
1681958,1979-08-22T04:52:17Z,-41.56,0.0,174.53,0.0,22.0,2.0,ML,,,,,,,2.1,0.3,7,,,
1681959,1979-08-22T05:30:12Z,-41.43,0.0,174.23,0.0,16.0,2.0,ML,,,,,,,1.8,0.2,6,,,
1681960,1979-08-22T06:50:02Z,-41.29,0.0,174.84,0.0,27.0,1.0,ML,,,,,,,1.5,0.2,7,,,
1681961,1979-08-22T06:51:20Z,-41.44,0.0,175.0,0.0,24.0,0.0,ML,,,,,,,1.6,0.2,7,,,
1560223,1979-08-22T11:09:33Z,-40.92,0.0,175.51,0.1,0.0,5.0,ML,,,,,,,3.7,0.5,6,,,
1681963,1979-08-22T11:37:50Z,-41.45,0.0,174.46,0.0,21.0,1.0,ML,,,,,,,1.7,0.1,4,,,
1681964,1979-08-22T15:43:25Z,-41.08,0.0,174.71,0.0,34.0,1.0,Md,,,,,,,,,,3.2,0.2,7
1681965,1979-08-22T16:17:26Z,-41.46,0.0,173.93,0.1,35.0,3.0,ML,,,,,,,1.8,0.3,4,,,
1681966,1979-08-22T18:21:32Z,-41.07,0.0,174.69,0.0,33.0,2.0,ML,,,,,,,1.3,0.1,6,,,
1681967,1979-08-22T18:27:56Z,-41.1,0.0,175.36,0.0,27.0,1.0,ML,,,,,,,1.2,0.4,4,,,
1560224,1979-08-22T18:46:34Z,-38.94,0.0,177.25,0.0,33.0,0.0,ML,,,,,,,4.2,0.2,10,,,
1681968,1979-08-23T03:57:20Z,-41.09,0.0,174.7,0.0,31.0,1.0,ML,,,,,,,2.2,0.1,5,2.3,nan,1
1681969,1979-08-23T12:51:25Z,-41.29,0.0,175.21,0.0,20.0,2.0,ML,,,,,,,1.3,0.2,7,,,
1681970,1979-08-23T18:35:16Z,-41.08,0.0,175.48,0.0,33.0,2.0,ML,,,,,,,1.7,0.1,5,,,
1681971,1979-08-23T20:50:53Z,-41.31,0.0,173.88,0.0,56.0,1.0,ML,,,,,,,2.6,0.1,7,,,
1681972,1979-08-24T00:10:38Z,-40.94,0.0,175.63,0.0,14.0,2.0,ML,,,,,,,2.0,0.3,6,,,
1560226,1979-08-24T02:01:08Z,-35.98,0.1,179.51,0.1,221.0,14.0,ML,,,,,,,4.5,0.1,7,,,
1583417,1979-08-24T03:26:25Z,-44.37,0.0,169.58,0.1,11.0,9.0,ML,,,,,,,1.7,0.1,4,,,
1681973,1979-08-24T08:32:29Z,-41.08,0.0,174.92,0.0,29.0,1.0,ML,,,,,,,1.6,0.1,4,,,
1681974,1979-08-24T10:47:51Z,-41.04,0.0,174.46,0.0,34.0,1.0,ML,,,,,,,1.9,0.1,5,,,
1681975,1979-08-24T15:45:56Z,-41.42,0.0,175.46,0.0,17.0,1.0,ML,,,,,,,2.3,0.1,4,,,
1681976,1979-08-25T02:53:53Z,-41.39,0.0,175.43,0.0,14.0,1.0,ML,,,,,,,2.3,0.1,3,,,
1681977,1979-08-25T02:56:27Z,-41.42,0.0,175.46,0.0,16.0,0.0,ML,,,,,,,1.4,0.2,6,,,
1681978,1979-08-25T02:57:32Z,-41.41,0.0,175.46,0.0,16.0,2.0,ML,,,,,,,1.3,0.1,5,,,
1681979,1979-08-25T02:59:59Z,-41.42,0.0,175.45,0.0,16.0,1.0,ML,,,,,,,1.5,0.2,6,,,
1681980,1979-08-25T08:02:41Z,-40.92,0.0,174.63,0.0,40.0,2.0,ML,,,,,,,2.1,0.1,4,,,
1681981,1979-08-25T08:07:10Z,-41.42,0.0,175.46,0.0,16.0,2.0,ML,,,,,,,1.3,0.2,5,,,
