PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,MS,MS_Uncertainty,MS_StationCount,Md,Md_Uncertainty,Md_StationCount
35548,1989-01-06T18:13:02Z,-38.03,0.1,176.15,0.1,214.0,13.0,ML,,,,3.4,0.1,9,,,,,,
35856,1989-01-06T19:37:58Z,-41.63,0.0,174.58,0.0,32.0,1.0,ML,,,,1.9,0.2,8,,,,,,
35133,1989-01-06T23:00:36Z,-44.89,0.0,167.71,0.0,121.0,2.0,ML,,,,3.1,0.2,10,,,,,,
35555,1989-01-07T01:43:28Z,-37.98,0.0,176.35,0.0,178.0,4.0,ML,,,,4.3,0.4,18,,,,,,
35134,1989-01-07T01:53:18Z,-36.49,0.0,177.45,0.0,281.0,4.0,ML,,,,4.9,0.1,18,,,,,,
35556,1989-01-07T01:57:48Z,-40.06,0.0,176.63,0.0,33.0,0.0,ML,,,,2.9,0.4,6,,,,,,
35557,1989-01-07T02:12:37Z,-39.79,0.0,176.98,0.0,28.0,2.0,ML,,,,2.6,0.2,9,,,,,,
35135,1989-01-07T02:18:46Z,-45.33,1.0,166.65,0.2,33.0,0.0,ML,,,,2.8,0.2,8,,,,,,
35753,1989-01-07T02:22:41Z,-39.77,0.0,177.0,0.0,27.0,4.0,ML,,,,2.1,0.0,3,,,,,,
35860,1989-01-07T04:32:25Z,-41.25,0.0,174.83,0.0,29.0,0.0,ML,,,,1.3,0.1,7,,,,,,
35564,1989-01-07T09:26:14Z,-40.26,0.1,176.16,0.0,46.0,6.0,ML,,,,2.4,0.2,7,,,,,,
35565,1989-01-07T10:15:58Z,-41.34,0.0,174.05,0.0,41.0,2.0,ML,,,,2.8,0.2,10,,,,,,
35569,1989-01-07T11:03:58Z,-40.18,0.0,174.09,0.1,18.0,13.0,ML,,,,1.9,0.1,3,,,,,,
35570,1989-01-07T11:29:05Z,-38.58,0.1,175.81,0.0,184.0,8.0,ML,,,,3.4,0.3,7,,,,,,
35187,1989-01-07T13:01:49Z,-45.07,0.1,167.48,0.0,93.0,4.0,ML,,,,2.7,0.2,8,,,,,,
35571,1989-01-07T13:59:22Z,-37.99,0.1,176.18,0.1,172.0,12.0,ML,,,,3.6,0.2,14,,,,,,
36226,1989-01-07T14:00:26Z,-41.08,0.0,175.39,0.0,24.0,2.0,ML,,,,1.7,0.2,6,,,,,,
35572,1989-01-07T14:47:51Z,-41.28,0.0,175.15,0.0,23.0,1.0,ML,,,,2.3,0.1,10,,,,,,
35573,1989-01-07T15:52:54Z,-37.86,0.0,175.34,0.1,274.0,7.0,ML,,,,3.6,0.1,13,,,,,,
35578,1989-01-07T17:54:21Z,-41.67,0.0,174.27,0.0,15.0,2.0,ML,,,,1.8,0.1,4,,,,,,
35579,1989-01-07T17:56:37Z,-40.43,0.0,174.2,0.0,77.0,3.0,ML,,,,2.6,0.2,8,,,,,,
35865,1989-01-07T20:36:08Z,-40.14,0.2,174.47,0.1,121.0,20.0,ML,,,,2.5,0.2,6,,,,,,
35585,1989-01-07T22:16:23Z,-38.31,0.0,175.81,0.1,244.0,3.0,ML,,,,3.7,0.2,15,,,,,,
35588,1989-01-08T00:05:04Z,-38.36,0.1,175.86,0.1,99.0,11.0,ML,,,,3.0,0.1,7,,,,,,
35867,1989-01-08T00:07:40Z,-40.89,0.0,174.14,0.0,80.0,1.0,ML,,,,2.3,0.1,5,,,,,,
35869,1989-01-08T01:26:25Z,-41.05,0.0,174.75,0.0,39.0,1.0,ML,,,,1.6,0.1,5,,,,,,
35591,1989-01-08T01:36:25Z,-38.0,0.0,176.32,0.0,171.0,6.0,ML,,,,4.5,0.3,17,,,,,,
35593,1989-01-08T02:32:38Z,-39.13,0.0,175.41,0.0,0.0,2.0,ML,,,,2.7,0.2,6,,,,,,
35870,1989-01-08T03:17:19Z,-41.13,0.0,174.61,0.0,57.0,1.0,ML,,,,1.7,0.1,4,,,,,,
35872,1989-01-08T07:16:47Z,-41.17,0.0,174.29,0.0,41.0,2.0,ML,,,,1.6,0.2,2,,,,,,
35605,1989-01-08T08:00:37Z,-40.12,0.0,175.02,0.0,29.0,4.0,ML,,,,2.4,0.2,7,,,,,,
35612,1989-01-08T11:59:04Z,-37.16,0.1,-179.44,0.1,33.0,0.0,ML,,,,4.0,0.1,14,,,,,,
35613,1989-01-08T12:05:07Z,-40.68,0.0,176.54,0.0,26.0,3.0,ML,,,,3.5,0.2,12,,,,,,
35614,1989-01-08T12:17:19Z,-40.75,0.0,176.55,0.0,14.0,3.0,ML,,,,2.8,0.2,9,,,,,,
35199,1989-01-08T15:36:53Z,-43.75,0.0,169.72,0.0,33.0,0.0,ML,,,,3.0,0.2,9,,,,,,
35622,1989-01-08T18:33:14Z,-39.0,0.1,175.42,0.1,244.0,7.0,ML,,,,3.3,0.2,3,,,,,,
35625,1989-01-08T19:48:53Z,-41.33,0.0,175.69,0.0,18.0,4.0,ML,,,,1.8,0.1,4,,,,,,
35632,1989-01-08T21:41:34Z,-39.79,0.0,174.5,0.0,212.0,3.0,ML,,,,3.5,0.2,11,,,,,,
35781,1989-01-08T22:32:39Z,-40.99,0.0,174.84,0.0,31.0,1.0,ML,,,,1.8,0.2,6,,,,,,
35637,1989-01-09T01:27:22Z,-41.16,0.0,175.67,0.0,21.0,2.0,ML,,,,2.1,0.2,6,,,,,,
35200,1989-01-09T01:37:30Z,-45.49,0.0,167.01,0.0,33.0,0.0,ML,,,,2.7,0.1,3,,,,,,
35875,1989-01-09T03:23:29Z,-40.66,0.1,173.74,0.1,25.0,16.0,ML,,,,2.4,0.1,4,,,,,,
35638,1989-01-09T04:40:29Z,-38.08,0.1,175.73,0.1,171.0,7.0,ML,,,,3.8,0.3,10,,,,,,
35213,1989-01-09T04:50:46Z,-44.4,0.0,168.64,0.1,12.0,0.0,ML,,,,1.5,0.9,3,,,,,,
35878,1989-01-09T10:01:27Z,-40.1,0.0,176.81,0.1,87.0,9.0,ML,,,,2.7,0.1,4,,,,,,
35214,1989-01-09T11:17:50Z,-44.57,0.0,167.96,0.0,5.0,0.0,ML,,,,2.9,0.2,8,,,,,,
35640,1989-01-09T11:32:59Z,-37.49,0.0,177.27,0.0,151.0,5.0,ML,,,,4.0,0.1,14,,,,,,
35880,1989-01-09T12:17:37Z,-39.41,0.0,175.56,0.1,12.0,0.0,ML,,,,2.4,0.3,4,,,,,,
35641,1989-01-09T12:39:30Z,-39.01,0.2,176.02,0.2,208.0,18.0,ML,,,,3.2,0.1,8,,,,,,
35642,1989-01-09T13:16:44Z,-36.39,0.1,-179.5,0.2,107.0,23.0,ML,,,,4.3,0.2,13,,,,,,
35881,1989-01-09T13:20:09Z,-40.92,0.0,175.18,0.0,30.0,2.0,ML,,,,2.2,0.2,7,,,,,,
35643,1989-01-09T14:44:53Z,-38.78,0.2,176.5,0.1,250.0,12.0,ML,,,,3.4,0.1,7,,,,,,
35882,1989-01-09T15:04:17Z,-41.77,0.0,174.52,0.0,32.0,4.0,ML,,,,1.9,0.1,4,,,,,,
35883,1989-01-09T15:18:38Z,-41.27,0.0,175.15,0.0,28.0,2.0,ML,,,,1.5,0.1,4,,,,,,
35884,1989-01-09T16:04:17Z,-40.68,0.0,174.48,0.0,41.0,6.0,ML,,,,2.5,0.1,9,,,,,,
35216,1989-01-09T17:09:19Z,-44.25,0.0,168.32,0.0,5.0,0.0,ML,,,,3.4,1.0,9,,,,,,
35644,1989-01-09T17:28:20Z,-40.59,0.0,176.21,0.0,31.0,2.0,ML,,,,2.5,0.1,10,,,,,,
35646,1989-01-09T19:23:48Z,-37.25,0.0,177.85,0.0,52.0,4.0,ML,,,,4.9,0.1,16,,,,,,
35886,1989-01-09T20:21:31Z,-40.03,0.0,174.48,0.0,109.0,5.0,ML,,,,2.9,0.1,8,,,,,,
35218,1989-01-09T20:35:48Z,-44.5,0.0,168.15,0.0,33.0,0.0,ML,,,,3.2,0.2,10,,,,,,
35888,1989-01-09T22:59:27Z,-42.54,0.0,172.82,0.0,5.0,0.0,ML,,,,3.2,0.2,9,,,,,,
36441,1989-01-10T02:11:10Z,-41.45,0.0,174.63,0.0,27.0,1.0,ML,,,,2.3,0.2,8,,,,,,
36269,1989-01-10T02:32:05Z,-41.48,0.0,173.46,0.0,86.0,3.0,ML,,,,3.0,0.2,5,,,,,,
35806,1989-01-10T03:41:58Z,-38.96,0.0,176.64,0.0,55.0,7.0,ML,,,,2.4,0.1,5,,,,,,
35961,1989-01-10T03:45:49Z,-41.1,0.0,176.65,0.0,33.0,0.0,ML,,,,2.5,0.1,5,,,,,,
35807,1989-01-10T04:03:13Z,-38.17,0.0,176.03,0.0,174.0,5.0,ML,,,,4.1,0.2,18,,,,,,
36443,1989-01-10T05:43:45Z,-40.98,0.0,175.32,0.0,21.0,2.0,ML,,,,1.9,0.2,8,,,,,,
36444,1989-01-10T05:50:55Z,-40.36,0.0,173.64,0.0,173.0,4.0,ML,,,,3.1,0.2,7,,,,,,
63088,1989-01-10T06:59:05Z,-38.03,0.0,178.71,0.1,41.0,41.0,ML,,,,4.0,0.2,2,,,,,,
36445,1989-01-10T08:26:40Z,-41.28,0.0,175.28,0.0,29.0,1.0,ML,,,,1.9,0.2,7,,,,,,
