PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,MS,MS_Uncertainty,MS_StationCount,Md,Md_Uncertainty,Md_StationCount
1564984,1984-02-18T01:52:25Z,-40.79,0.1,173.87,0.0,33.0,0.0,ML,,,,3.7,0.2,6,,,,,,
1564985,1984-02-18T03:36:27Z,-42.83,0.0,171.58,0.0,0.0,0.0,ML,,,,3.5,0.3,5,,,,,,
1564986,1984-02-18T04:34:10Z,-44.43,0.1,168.79,0.0,10.0,2.0,ML,,,,4.1,0.2,3,,,,,,
1564987,1984-02-18T12:24:43Z,-39.77,0.0,173.95,0.0,182.0,8.0,ML,,,,3.5,0.3,2,,,,,,
1564988,1984-02-19T17:35:02Z,-41.15,0.0,174.7,0.0,26.0,1.0,ML,,,,3.7,0.3,2,,,,,,
1564989,1984-02-20T02:07:31Z,-38.91,0.0,175.7,0.1,5.0,0.0,ML,,,,3.6,0.3,2,,,,,,
1564990,1984-02-20T03:51:25Z,-40.57,0.0,173.33,0.1,204.0,8.0,ML,,,,4.1,0.2,3,,,,,,
1564991,1984-02-20T10:16:46Z,-39.38,0.0,175.06,0.1,104.0,8.0,ML,,,,3.6,0.2,2,,,,,,
1564992,1984-02-20T15:16:00Z,-37.12,0.1,177.15,0.1,191.0,14.0,ML,,,,3.8,0.6,2,,,,,,
1564993,1984-02-20T17:42:58Z,-36.67,0.1,177.88,0.1,168.0,13.0,ML,,,,4.1,0.2,4,,,,,,
1564994,1984-02-20T22:41:13Z,-38.91,0.0,175.7,0.1,8.0,11.0,ML,,,,3.9,0.2,3,,,,,,
1564995,1984-02-20T22:43:56Z,-38.91,0.0,175.72,0.0,5.0,0.0,ML,,,,3.8,0.2,2,,,,,,
1564996,1984-02-21T08:08:01Z,-38.91,0.0,175.69,0.0,7.0,2.0,ML,,,,4.8,0.3,8,,,,,,
1564997,1984-02-21T08:23:40Z,-38.9,0.0,175.7,0.1,8.0,6.0,ML,,,,5.3,0.3,7,,,,,,
1564998,1984-02-21T08:26:55Z,-38.9,0.0,175.69,0.0,11.0,1.0,ML,,,,4.1,0.4,4,,,,,,
1564999,1984-02-21T08:50:09Z,-38.92,0.0,175.72,0.1,12.0,0.0,ML,,,,3.5,0.4,4,,,,,,
1565000,1984-02-21T08:52:15Z,-38.92,0.0,175.71,0.0,3.0,3.0,ML,,,,4.0,0.4,5,,,,,,
1565001,1984-02-21T09:41:00Z,-38.9,0.0,175.71,0.0,5.0,2.0,ML,,,,4.0,0.4,5,,,,,,
1565002,1984-02-21T12:54:03Z,-38.91,0.0,175.73,0.0,7.0,2.0,ML,,,,3.8,0.4,5,,,,,,
1565003,1984-02-21T13:13:24Z,-38.9,0.0,175.74,0.0,4.0,1.0,ML,,,,4.4,0.3,7,,,,,,
1565004,1984-02-21T13:55:19Z,-38.9,0.0,175.72,0.0,6.0,1.0,ML,,,,4.1,0.3,5,,,,,,
1565005,1984-02-21T15:31:11Z,-40.35,0.0,173.58,0.0,141.0,9.0,ML,,,,5.0,0.3,5,,,,,,
1687194,1984-02-21T16:57:34Z,-41.68,0.0,173.9,0.0,13.0,2.0,ML,,,,2.5,0.1,6,,,,,,
1565006,1984-02-21T22:53:55Z,-38.91,0.0,175.69,0.0,9.0,0.0,ML,,,,3.7,0.2,4,,,,,,
1565007,1984-02-22T00:38:07Z,-38.92,0.0,175.73,0.0,6.0,1.0,ML,,,,4.2,0.2,7,,,,,,
