PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,Mw,Mw_Uncertainty,Mw_StationCount
1557131,1976-01-30T03:00:48Z,-40.99,0.0,175.44,0.0,33.0,0.0,ML,,,,5.3,0.3,15,,,
1557132,1976-01-30T10:15:53Z,-40.15,0.0,174.87,0.0,12.0,0.0,ML,,,,3.7,0.3,7,,,
1557133,1976-01-30T11:44:37Z,-37.47,0.0,177.2,0.1,12.0,0.0,ML,,,,3.6,0.2,8,,,
1557134,1976-01-30T13:48:38Z,-39.0,0.0,175.02,0.1,203.0,6.0,ML,,,,4.5,0.2,7,,,
1557135,1976-01-30T16:51:27Z,-38.91,0.1,179.93,0.1,33.0,0.0,ML,,,,4.1,0.2,7,,,
1557136,1976-01-31T03:16:49Z,-38.19,0.0,176.35,0.1,157.0,7.0,ML,,,,3.8,0.4,6,,,
1582035,1976-01-31T10:16:58Z,-44.5,0.0,169.67,0.0,8.0,0.0,ML,,,,1.6,0.1,3,,,
1557138,1976-01-31T15:39:36Z,-40.16,0.0,174.97,0.1,12.0,0.0,ML,,,,3.5,0.3,8,,,
1557139,1976-01-31T18:53:31Z,-37.44,0.1,176.48,0.1,220.0,10.0,ML,,,,4.0,0.3,8,,,
1582036,1976-02-01T11:40:42Z,-44.62,0.0,170.11,0.0,7.0,2.0,ML,,,,1.6,0.2,5,,,
1582037,1976-02-01T16:51:12Z,-44.14,0.0,170.0,0.0,8.0,1.0,ML,,,,1.0,0.1,4,,,
1557140,1976-02-01T20:43:36Z,-40.13,0.0,174.8,0.1,12.0,0.0,ML,,,,4.1,0.3,6,,,
1557142,1976-02-03T09:11:06Z,-40.4,0.0,176.82,0.0,33.0,0.0,ML,,,,3.8,0.2,8,,,
1582038,1976-02-03T09:49:18Z,-44.02,0.0,169.94,0.0,9.0,0.0,ML,,,,1.4,0.2,5,,,
1557143,1976-02-04T08:17:43Z,-35.62,0.1,178.47,0.1,236.0,14.0,ML,,,,4.3,0.2,8,,,
1582039,1976-02-04T12:32:26Z,-44.28,0.0,169.65,0.0,13.0,3.0,ML,,,,1.2,0.1,3,,,
1557144,1976-02-04T15:22:02Z,-38.26,0.0,175.74,0.1,186.0,10.0,ML,,,,3.8,0.2,8,,,
1557145,1976-02-04T19:49:04Z,-38.82,0.0,175.68,0.1,137.0,11.0,ML,,,,4.2,0.2,5,,,
1557147,1976-02-06T01:50:20Z,-33.14,0.1,-178.4,0.1,12.0,0.0,ML,,,,5.7,0.3,17,,,
1557148,1976-02-06T02:50:29Z,-40.77,0.0,175.15,0.0,12.0,0.0,ML,,,,3.6,0.3,10,,,
1582040,1976-02-07T16:05:00Z,-44.41,0.0,170.28,0.0,9.0,1.0,ML,,,,1.8,0.2,7,,,
1557150,1976-02-07T22:59:07Z,-46.09,0.0,165.46,0.1,33.0,0.0,ML,,,,4.6,0.2,9,,,
1557151,1976-02-08T13:38:08Z,-38.14,0.0,176.31,0.0,169.0,4.0,ML,,,,4.2,0.3,8,,,
1557152,1976-02-08T18:38:05Z,-40.45,0.0,174.5,0.0,33.0,0.0,ML,,,,3.5,0.2,6,,,
1557153,1976-02-09T05:13:16Z,-41.69,0.1,171.71,0.1,12.0,0.0,ML,,,,4.4,0.3,15,,,
1557154,1976-02-10T08:28:45Z,-41.95,0.0,171.9,0.1,12.0,0.0,ML,,,,4.1,0.3,11,,,
1582041,1976-02-10T20:15:42Z,-44.12,0.0,170.02,0.0,7.0,0.0,ML,,,,1.4,0.1,8,,,
1557155,1976-02-11T20:03:08Z,-39.0,0.0,175.25,0.1,146.0,7.0,ML,,,,4.2,0.2,8,,,
1557157,1976-02-12T23:36:33Z,-46.67,0.1,165.48,0.1,12.0,0.0,ML,,,,4.3,0.1,7,,,
1582042,1976-02-13T06:57:03Z,-44.44,0.0,169.86,0.0,7.0,1.0,ML,,,,1.6,0.2,6,,,
1582043,1976-02-13T07:32:06Z,-44.53,0.0,170.59,0.0,5.0,1.0,ML,,,,3.5,0.1,4,,,
1557158,1976-02-13T16:36:10Z,-39.76,0.0,174.7,0.0,12.0,0.0,ML,,,,4.7,0.3,15,,,
1582044,1976-02-14T02:14:21Z,-44.43,0.0,169.85,0.0,9.0,1.0,ML,,,,1.3,0.0,3,,,
1582045,1976-02-15T02:50:28Z,-44.53,0.0,170.09,0.0,2.0,1.0,ML,,,,1.4,0.2,4,,,
1582046,1976-02-15T20:14:10Z,-44.54,0.1,169.88,0.1,19.0,6.0,ML,,,,1.4,0.1,4,,,
1582047,1976-02-16T06:57:30Z,-44.44,0.0,169.85,0.0,8.0,0.0,ML,,,,1.9,0.3,7,,,
1582048,1976-02-16T07:41:49Z,-44.44,0.0,170.11,0.0,32.0,1.0,ML,,,,2.3,0.2,8,,,
1557159,1976-02-16T14:25:24Z,-39.06,0.0,177.1,0.1,40.0,10.0,ML,,,,3.5,0.3,6,,,
1582049,1976-02-16T19:03:48Z,-44.53,0.0,170.08,0.0,3.0,0.0,ML,,,,1.6,0.3,3,,,
1557160,1976-02-17T21:53:27Z,-38.01,0.0,176.47,0.0,150.0,4.0,ML,,,,4.4,0.3,9,,,
1557161,1976-02-17T23:43:57Z,-40.85,0.1,177.44,0.1,12.0,0.0,ML,,,,3.4,0.2,6,,,
1582050,1976-02-18T07:53:31Z,-43.99,0.0,170.4,0.0,13.0,3.0,ML,,,,1.6,0.1,3,,,
1582051,1976-02-18T22:22:47Z,-44.29,0.0,170.09,0.0,1.0,1.0,ML,,,,2.4,0.1,6,,,
1557163,1976-02-19T03:24:58Z,-37.98,0.0,176.33,0.0,169.0,4.0,ML,,,,3.8,0.3,8,,,
1557165,1976-02-19T17:18:43Z,-37.83,0.1,176.24,0.1,202.0,5.0,ML,,,,3.6,0.2,6,,,
1557166,1976-02-20T00:34:09Z,-36.83,0.2,177.71,0.2,305.0,15.0,ML,,,,3.9,0.3,5,,,
1582052,1976-02-20T20:48:51Z,-44.29,0.0,170.09,0.0,0.0,0.0,ML,,,,2.0,0.2,7,,,
1557167,1976-02-21T16:03:49Z,-37.27,0.1,177.59,0.1,189.0,7.0,ML,,,,4.1,0.3,6,,,
1557168,1976-02-21T23:15:26Z,-38.99,0.0,175.01,0.1,215.0,6.0,ML,,,,4.2,0.2,6,,,
1557169,1976-02-21T23:30:00Z,-44.86,0.0,167.76,0.1,12.0,0.0,ML,,,,3.9,0.2,8,,,
1582053,1976-02-21T23:58:14Z,-44.01,0.0,170.5,0.0,3.0,2.0,ML,,,,2.2,0.2,9,,,
1557170,1976-02-22T03:26:06Z,-38.34,0.0,175.81,0.1,184.0,6.0,ML,,,,4.1,0.2,7,,,
1582054,1976-02-22T09:35:33Z,-43.97,0.0,169.72,0.1,10.0,9.0,ML,,,,1.7,0.1,7,,,
1582055,1976-02-22T20:23:50Z,-44.43,0.0,169.86,0.0,7.0,1.0,ML,,,,1.8,0.1,4,,,
1582056,1976-02-22T20:38:28Z,-44.43,0.0,170.22,0.0,3.0,48.0,ML,,,,1.8,0.2,3,,,
1582057,1976-02-23T07:15:56Z,-44.54,0.0,170.07,0.0,10.0,3.0,ML,,,,1.8,0.1,3,,,
1557171,1976-02-23T10:43:28Z,-38.1,0.0,176.38,0.0,168.0,5.0,ML,,,,3.7,0.2,7,,,
1557172,1976-02-23T11:35:29Z,-47.13,0.1,166.69,0.2,12.0,0.0,ML,,,,4.0,0.2,6,,,
1582058,1976-02-23T12:48:55Z,-44.46,0.0,169.97,0.0,1.0,1.0,ML,,,,1.7,0.2,3,,,
1582059,1976-02-23T12:58:21Z,-44.47,0.0,169.95,0.0,9.0,1.0,ML,,,,1.2,0.2,4,,,
1582060,1976-02-23T13:20:30Z,-44.47,0.0,169.96,0.0,9.0,0.0,ML,,,,1.5,0.2,4,,,
1557173,1976-02-23T13:51:50Z,-38.55,0.1,175.81,0.1,171.0,12.0,ML,,,,3.7,0.2,6,,,
1557174,1976-02-23T13:53:30Z,-38.61,0.1,175.7,0.1,155.0,9.0,ML,,,,4.0,0.3,8,,,
1582061,1976-02-23T17:07:00Z,-44.5,0.0,169.95,0.0,15.0,4.0,ML,,,,1.7,0.1,3,,,
1582062,1976-02-23T20:27:43Z,-44.46,0.0,169.96,0.0,6.0,2.0,ML,,,,1.9,0.1,3,,,
1582063,1976-02-23T20:30:26Z,-44.46,0.0,169.95,0.0,7.0,2.0,ML,,,,1.1,0.2,3,,,
1582064,1976-02-23T21:10:29Z,-44.47,0.0,169.96,0.0,9.0,0.0,ML,,,,1.7,0.2,4,,,
1582065,1976-02-24T01:08:01Z,-44.49,0.0,169.87,0.0,13.0,1.0,ML,,,,1.3,0.3,3,,,
1582066,1976-02-24T06:52:43Z,-44.47,0.0,169.96,0.0,8.0,2.0,ML,,,,0.9,0.2,3,,,
1582068,1976-02-24T09:36:35Z,-44.47,0.0,169.95,0.0,10.0,1.0,ML,,,,1.2,0.3,2,,,
1557176,1976-02-24T23:55:37Z,-38.02,0.1,178.12,0.1,12.0,0.0,ML,,,,3.1,0.2,6,,,
1557177,1976-02-24T23:56:52Z,-37.97,0.0,178.16,0.1,12.0,0.0,ML,,,,3.1,0.3,6,,,
1557179,1976-02-25T12:28:25Z,-42.82,0.0,176.92,0.1,33.0,0.0,ML,,,,4.2,0.3,14,,,
1582069,1976-02-25T12:37:09Z,-44.46,0.0,170.0,0.0,2.0,0.0,ML,,,,0.8,0.2,2,,,
1557180,1976-02-25T13:15:22Z,-38.56,0.1,176.82,0.1,12.0,0.0,ML,,,,3.1,0.3,8,,,
1582070,1976-02-25T16:54:34Z,-44.46,0.0,169.94,0.0,10.0,1.0,ML,,,,2.6,0.1,4,,,
1582071,1976-02-25T22:01:30Z,-44.45,0.0,169.95,0.0,6.0,2.0,ML,,,,2.9,0.1,3,,,
1582072,1976-02-26T10:50:20Z,-44.47,0.0,169.94,0.0,10.0,5.0,ML,,,,2.3,0.1,3,,,
1582073,1976-02-26T14:40:28Z,-44.47,0.0,169.93,0.0,11.0,3.0,ML,,,,1.5,0.5,2,,,
1557182,1976-02-26T15:15:25Z,-41.56,0.0,172.23,0.1,12.0,0.0,ML,,,,3.5,0.2,7,,,
1582074,1976-02-27T01:49:26Z,-44.17,0.0,170.0,0.0,10.0,1.0,ML,,,,1.7,0.2,7,,,
1582075,1976-02-27T04:37:58Z,-44.47,0.0,169.94,0.0,11.0,1.0,ML,,,,1.2,nan,1,,,
1582076,1976-02-27T07:05:27Z,-44.47,0.0,169.96,0.0,9.0,0.0,ML,,,,1.5,0.1,4,,,
1557183,1976-02-27T07:43:42Z,-37.75,0.1,176.22,0.1,33.0,0.0,ML,,,,3.8,0.6,7,,,
1582077,1976-02-27T13:10:54Z,-44.43,0.0,169.86,0.0,7.0,0.0,ML,,,,1.5,0.1,2,,,
1557184,1976-02-27T14:48:26Z,-38.72,0.0,175.92,0.1,12.0,0.0,ML,,,,2.1,0.7,3,,,
1557185,1976-02-27T14:50:47Z,-38.7,0.0,176.0,0.0,12.0,0.0,ML,,,,1.5,nan,0,,,
1557186,1976-02-27T15:02:59Z,-38.7,0.0,176.0,0.0,12.0,0.0,ML,,,,1.5,nan,0,,,
1557187,1976-02-27T15:04:11Z,-38.7,0.0,176.0,0.0,12.0,0.0,ML,,,,1.5,nan,0,,,
1557188,1976-02-27T15:04:34Z,-38.7,0.0,176.0,0.0,12.0,0.0,ML,,,,2.0,nan,0,,,
1557189,1976-02-27T15:07:09Z,-38.7,0.0,176.0,0.0,12.0,0.0,ML,,,,1.5,nan,0,,,
1557190,1976-02-27T15:07:21Z,-38.7,0.0,176.0,0.0,12.0,0.0,ML,,,,1.5,nan,0,,,
1557193,1976-02-27T23:55:48Z,-44.99,0.1,167.54,0.1,88.0,18.0,ML,,,,3.8,0.2,6,,,
1582078,1976-02-29T04:30:49Z,-44.47,0.0,169.96,0.0,7.0,5.0,ML,,,,1.9,0.1,3,,,
1582079,1976-02-29T04:40:09Z,-44.49,0.0,169.98,0.0,2.0,3.0,ML,,,,1.4,0.1,4,,,
1582080,1976-02-29T04:54:02Z,-44.47,0.0,169.97,0.0,6.0,11.0,ML,,,,2.0,0.1,5,,,
1582081,1976-02-29T05:04:54Z,-44.47,0.0,169.96,0.0,9.0,0.0,ML,,,,1.4,0.3,4,,,
1582082,1976-02-29T12:16:09Z,-44.47,0.0,169.96,0.0,8.0,2.0,ML,,,,1.1,0.3,3,,,
1557196,1976-02-29T19:18:53Z,-37.36,0.1,177.58,0.1,159.0,6.0,ML,,,,3.9,0.2,6,,,
1557197,1976-03-01T02:10:52Z,-45.48,0.0,167.04,0.1,80.0,9.0,ML,,,,3.8,0.3,6,,,
1557198,1976-03-01T02:12:06Z,-41.31,0.0,174.34,0.1,90.0,8.0,ML,,,,4.2,0.3,5,,,
1557199,1976-03-01T02:22:18Z,-39.29,0.0,176.1,0.0,73.0,7.0,ML,,,,3.5,0.3,6,,,
1582083,1976-03-01T02:23:46Z,-44.46,0.0,169.96,0.0,6.0,2.0,ML,,,,1.4,0.2,4,,,
1557200,1976-03-01T11:41:29Z,-37.15,0.1,177.23,0.1,205.0,11.0,ML,,,,3.7,0.3,5,,,
1582084,1976-03-01T20:23:45Z,-44.47,0.0,169.96,0.0,8.0,1.0,ML,,,,1.3,0.2,3,,,
1582085,1976-03-02T02:43:14Z,-44.27,0.0,169.4,0.0,5.0,1.0,ML,,,,2.2,0.1,5,,,
1582086,1976-03-02T11:47:34Z,-44.47,0.0,169.95,0.0,8.0,1.0,ML,,,,1.7,0.1,4,,,
1557201,1976-03-02T14:16:06Z,-38.61,0.0,177.86,0.1,33.0,0.0,ML,,,,3.6,0.3,7,,,
1557202,1976-03-02T15:10:22Z,-37.71,0.1,176.75,0.0,12.0,0.0,ML,,,,4.0,0.4,5,,,
1557204,1976-03-02T17:53:57Z,-38.08,0.1,177.54,0.1,102.0,11.0,ML,,,,4.1,0.1,6,,,
1557205,1976-03-02T20:51:11Z,-46.46,0.1,166.95,0.1,12.0,0.0,ML,,,,4.2,0.3,5,,,
1557206,1976-03-03T04:40:17Z,-38.69,0.0,175.91,0.1,136.0,8.0,ML,,,,3.6,0.3,5,,,
1557207,1976-03-03T10:51:43Z,-44.93,0.0,167.71,0.1,106.0,8.0,ML,,,,3.5,0.4,4,,,
1582087,1976-03-03T14:37:49Z,-44.47,0.0,169.96,0.0,9.0,1.0,ML,,,,1.5,0.2,4,,,
1557208,1976-03-03T18:17:27Z,-38.1,0.1,176.42,0.1,164.0,10.0,ML,,,,3.7,0.2,7,,,
1557209,1976-03-03T20:27:26Z,-38.5,0.0,175.81,0.1,179.0,8.0,ML,,,,3.7,0.3,7,,,
1582088,1976-03-04T19:29:08Z,-44.47,0.0,169.95,0.0,9.0,3.0,ML,,,,1.4,0.3,2,,,
1557211,1976-03-04T20:39:44Z,-44.45,0.0,170.97,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,
1557213,1976-03-05T08:39:04Z,-46.5,0.1,166.95,0.1,12.0,0.0,ML,,,,5.2,0.3,5,,,
1557215,1976-03-05T20:38:00Z,-38.83,0.0,179.5,0.0,12.0,0.0,ML,,,,4.1,0.2,10,,,
1582090,1976-03-06T04:35:43Z,-44.47,0.0,169.96,0.0,8.0,1.0,ML,,,,0.9,0.2,3,,,
1582091,1976-03-06T05:14:25Z,-44.47,0.0,169.96,0.0,7.0,1.0,ML,,,,1.9,0.1,5,,,
1582092,1976-03-06T05:23:14Z,-44.47,0.0,169.95,0.0,9.0,1.0,ML,,,,2.4,0.3,7,,,
1582093,1976-03-06T05:33:32Z,-44.47,0.0,169.96,0.0,6.0,2.0,ML,,,,1.7,0.1,4,,,
1582094,1976-03-06T05:46:20Z,-44.47,0.0,169.96,0.0,9.0,4.0,ML,,,,1.8,0.2,4,,,
1582095,1976-03-06T05:49:24Z,-44.47,0.0,169.95,0.0,10.0,2.0,ML,,,,1.2,0.2,3,,,
1582096,1976-03-06T06:04:42Z,-44.47,0.0,169.95,0.0,9.0,1.0,ML,,,,1.2,0.2,3,,,
1582097,1976-03-06T06:57:03Z,-44.47,0.0,169.95,0.0,9.0,0.0,ML,,,,1.3,0.2,3,,,
1582098,1976-03-06T08:13:57Z,-44.47,0.0,169.97,0.0,5.0,3.0,ML,,,,1.5,0.1,4,,,
1557216,1976-03-06T08:57:34Z,-37.34,0.1,176.7,0.1,292.0,6.0,ML,,,,4.5,0.2,8,,,
1582099,1976-03-06T10:00:39Z,-44.5,0.0,169.69,0.0,8.0,0.0,ML,,,,1.6,0.2,4,,,
1557217,1976-03-06T13:05:42Z,-47.82,0.1,165.42,0.1,33.0,0.0,ML,,,,4.4,0.2,8,,,
1582100,1976-03-06T21:11:38Z,-44.47,0.0,169.95,0.0,8.0,1.0,ML,,,,2.6,0.3,4,,,
1582101,1976-03-07T01:03:34Z,-44.05,0.0,169.98,0.0,3.0,0.0,ML,,,,1.4,0.1,3,,,
1557218,1976-03-07T17:26:47Z,-36.1,0.1,178.16,0.1,269.0,8.0,ML,,,,4.3,0.2,8,,,
1582102,1976-03-07T20:07:33Z,-44.47,0.0,169.96,0.0,8.0,1.0,ML,,,,1.7,0.1,5,,,
1557219,1976-03-07T22:00:39Z,-39.51,0.0,173.64,0.1,12.0,0.0,ML,,,,3.5,0.3,6,,,
1557220,1976-03-07T23:45:26Z,-38.46,0.0,177.12,0.0,12.0,0.0,ML,,,,3.3,0.3,8,,,
1557221,1976-03-08T00:54:29Z,-41.22,0.0,176.45,0.1,33.0,0.0,ML,,,,3.8,0.2,11,,,
1582103,1976-03-08T02:09:49Z,-44.29,0.0,170.09,0.0,0.0,1.0,ML,,,,2.0,0.2,5,,,
1582104,1976-03-08T02:21:32Z,-44.29,0.0,170.15,0.0,4.0,2.0,ML,,,,1.5,0.1,4,,,
1582105,1976-03-08T03:58:31Z,-43.73,0.0,170.54,0.0,14.0,5.0,ML,,,,2.6,0.2,6,,,
1582106,1976-03-08T05:06:31Z,-44.29,0.0,170.17,0.0,5.0,2.0,ML,,,,1.5,0.2,4,,,
1557222,1976-03-08T05:25:53Z,-38.91,0.0,175.27,0.1,110.0,8.0,ML,,,,3.6,0.3,7,,,
1582107,1976-03-08T08:32:13Z,-44.47,0.0,169.95,0.0,8.0,4.0,ML,,,,1.7,0.2,4,,,
1557224,1976-03-08T19:08:48Z,-38.53,0.0,175.81,0.0,150.0,6.0,ML,,,,4.6,0.2,7,,,
