PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,Mw,Mw_Uncertainty,Mw_StationCount
1548887,1966-01-05T06:13:41Z,-42.05,0.0,174.32,0.1,33.0,0.0,ML,,,,3.6,0.2,8,,,
1548888,1966-01-05T08:01:31Z,-39.05,0.1,176.11,0.1,12.0,0.0,ML,,,,3.1,0.6,6,,,
1548889,1966-01-05T19:38:34Z,-41.18,0.0,172.6,0.1,12.0,0.0,ML,,,,3.6,0.2,8,,,
1548890,1966-01-06T09:56:54Z,-41.79,0.1,171.51,0.1,33.0,0.0,ML,,,,4.0,0.1,7,,,
1548891,1966-01-06T13:57:59Z,-41.8,0.0,171.5,0.0,33.0,0.0,ML,,,,3.1,0.1,2,,,
1548892,1966-01-06T18:19:04Z,-35.73,0.2,179.96,0.2,366.0,13.0,ML,,,,4.6,0.3,6,,,
1548893,1966-01-06T20:19:49Z,-40.62,0.1,178.84,0.1,33.0,0.0,ML,,,,3.9,0.2,11,,,
1548894,1966-01-07T04:29:41Z,-38.56,0.1,176.09,0.1,182.0,11.0,ML,,,,4.3,0.3,6,,,
1548895,1966-01-07T13:00:13Z,-37.23,0.0,176.55,0.1,348.0,7.0,ML,,,,5.0,0.2,6,,,
1548896,1966-01-08T13:48:26Z,-45.15,0.1,167.69,0.1,12.0,0.0,ML,,,,3.4,0.3,5,,,
1548898,1966-01-10T05:46:25Z,-39.03,0.2,174.13,0.2,33.0,0.0,ML,,,,3.2,0.5,5,,,
1548899,1966-01-11T04:07:35Z,-38.39,0.1,175.61,0.1,128.0,17.0,ML,,,,4.3,0.3,4,,,
1548900,1966-01-11T20:19:36Z,-44.89,0.0,167.34,0.1,33.0,0.0,ML,,,,3.5,0.2,4,,,
1548901,1966-01-12T12:45:43Z,-38.82,0.1,175.98,0.1,12.0,0.0,ML,,,,3.8,0.2,5,,,
1548902,1966-01-12T12:51:17Z,-38.91,0.1,175.93,0.1,12.0,0.0,ML,,,,3.6,0.2,6,,,
1548903,1966-01-12T15:12:08Z,-37.75,0.1,178.75,0.3,33.0,0.0,ML,,,,3.9,0.2,6,,,
1548904,1966-01-12T17:20:29Z,-37.79,0.1,178.76,0.4,33.0,0.0,ML,,,,3.8,0.3,6,,,
1548905,1966-01-12T17:59:18Z,-40.48,0.1,173.39,0.1,155.0,13.0,ML,,,,3.7,0.2,3,,,
1548906,1966-01-13T06:29:54Z,-37.91,0.1,177.52,0.1,97.0,24.0,ML,,,,4.0,0.1,4,,,
1548907,1966-01-14T13:58:22Z,-37.7,0.1,178.93,0.2,33.0,0.0,ML,,,,3.7,0.3,7,,,
1548910,1966-01-15T03:48:06Z,-38.64,0.0,175.75,0.1,12.0,0.0,ML,,,,3.6,0.3,7,,,
1548911,1966-01-15T10:53:09Z,-36.17,0.2,179.64,0.2,33.0,0.0,ML,,,,4.4,0.3,8,,,
1548912,1966-01-16T15:11:05Z,-42.0,0.1,174.23,0.1,33.0,0.0,ML,,,,4.2,0.3,9,,,
1548914,1966-01-18T13:58:47Z,-44.19,0.1,170.09,0.1,12.0,0.0,ML,,,,3.6,0.2,7,,,
1548915,1966-01-18T18:48:04Z,-39.17,0.1,174.79,0.1,222.0,10.0,ML,,,,3.7,0.2,3,,,
1548916,1966-01-18T22:39:50Z,-37.69,0.1,178.94,0.2,33.0,0.0,ML,,,,3.8,0.4,7,,,
1548917,1966-01-19T00:08:04Z,-38.71,0.1,176.12,0.1,132.0,13.0,ML,,,,4.0,0.4,4,,,
1548918,1966-01-19T10:34:20Z,-44.47,0.1,170.14,0.2,12.0,0.0,ML,,,,4.0,0.3,7,,,
