PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount
1545276,1955-07-31T23:48:15Z,-38.85,0.1,176.0,0.1,139.0,11.0,ML,4.3,0.3,2,,,
1545277,1955-08-01T00:51:12Z,-37.65,0.1,177.07,0.1,188.0,9.0,ML,4.3,0.1,2,,,
1545278,1955-08-01T02:49:17Z,-37.18,0.1,177.23,0.1,231.0,6.0,ML,4.5,0.1,2,,,
1545279,1955-08-04T16:59:11Z,-38.91,0.0,175.18,0.1,211.0,7.0,ML,4.0,nan,2,,,
1545280,1955-08-07T10:01:05Z,-38.83,0.1,176.06,0.1,141.0,13.0,ML,4.1,0.3,2,,,
1545281,1955-08-07T11:44:00Z,-38.66,0.0,176.05,0.0,159.0,3.0,ML,3.9,0.2,2,,,
1545282,1955-08-13T20:41:32Z,-39.0,0.0,174.0,0.0,12.0,0.0,ML,3.3,nan,2,,,
1545284,1955-08-17T17:47:18Z,-39.29,0.1,174.82,0.1,223.0,18.0,ML,4.3,0.3,2,,,
1545285,1955-08-27T21:19:00Z,-39.02,0.1,176.28,0.2,12.0,0.0,ML,4.6,0.2,6,,,
1545286,1955-08-30T02:54:32Z,-41.36,0.1,174.26,0.1,12.0,0.0,ML,4.2,0.4,6,,,
1545288,1955-08-30T07:01:52Z,-41.25,0.1,174.2,0.1,12.0,0.0,ML,4.0,0.5,6,,,
1545289,1955-08-30T17:01:57Z,-38.14,0.1,176.16,0.1,193.0,6.0,ML,4.3,0.1,2,,,
1545290,1955-09-04T04:08:54Z,-37.91,0.0,176.99,0.1,160.0,3.0,ML,4.6,nan,2,,,
1545292,1955-09-06T09:16:53Z,-39.14,0.1,174.7,0.2,201.0,26.0,ML,4.0,0.1,2,,,
1545293,1955-09-08T15:21:46Z,-40.13,0.0,175.6,0.1,33.0,0.0,ML,4.5,0.3,7,,,
1545294,1955-09-11T06:36:10Z,-37.83,0.0,177.39,0.1,152.0,5.0,ML,4.8,0.1,2,,,
1545295,1955-09-13T09:51:06Z,-38.39,0.1,177.98,0.2,33.0,0.0,ML,4.7,0.2,8,,,
1545296,1955-09-21T21:26:58Z,-38.76,0.1,173.92,0.3,12.0,0.0,ML,3.7,0.2,3,,,
1545297,1955-09-22T10:38:34Z,-37.58,0.1,177.65,0.1,33.0,0.0,ML,4.3,0.2,6,,,
1545298,1955-09-26T12:25:41Z,-38.5,0.0,178.5,0.0,33.0,0.0,ML,3.8,nan,1,,,
2183126,1955-09-29T08:04:00Z,-46.1,0.0,167.7,0.0,25.0,0.0,M,,,,4.5,nan,0
1545299,1955-09-30T06:39:23Z,-36.51,0.1,177.01,0.1,12.0,0.0,ML,4.7,0.2,3,,,
1545300,1955-09-30T06:46:55Z,-36.5,0.0,177.5,0.0,12.0,0.0,ML,5.3,0.2,3,,,
1545301,1955-09-30T06:51:11Z,-36.78,0.1,177.49,0.3,12.0,0.0,ML,4.9,0.3,2,,,
1545302,1955-09-30T07:56:36Z,-36.62,0.4,176.4,0.6,12.0,0.0,ML,4.6,0.2,4,,,
1545303,1955-09-30T09:17:17Z,-37.77,0.2,177.97,0.3,12.0,0.0,ML,4.2,0.2,5,,,
1545304,1955-10-01T05:27:33Z,-38.11,0.0,176.67,0.0,131.0,5.0,ML,4.8,0.2,2,,,
1545306,1955-10-02T12:45:30Z,-42.08,0.1,171.25,0.4,12.0,0.0,ML,3.8,0.3,4,,,
1545307,1955-10-07T17:37:27Z,-39.02,0.0,175.05,0.1,211.0,13.0,ML,4.1,0.3,2,,,
1545308,1955-10-12T23:05:10Z,-35.4,0.2,178.94,0.3,306.0,26.0,ML,5.2,0.1,2,,,
1545309,1955-10-13T11:23:05Z,-38.27,0.1,176.34,0.1,202.0,5.0,ML,4.1,0.1,2,,,
1545310,1955-10-14T16:13:57Z,-42.31,0.0,172.91,0.1,12.0,0.0,ML,4.6,0.2,8,,,
1545311,1955-10-18T15:33:29Z,-36.5,0.2,179.69,0.4,33.0,0.0,ML,4.5,0.3,4,,,
1545312,1955-10-21T06:29:23Z,-39.49,0.1,174.51,0.1,205.0,9.0,ML,4.5,nan,2,,,
1545313,1955-10-21T08:57:12Z,-36.57,0.2,176.83,0.3,12.0,0.0,ML,4.7,0.1,5,,,
1545315,1955-10-28T22:12:48Z,-41.28,0.0,172.97,0.0,128.0,4.0,ML,5.1,nan,2,,,
1545317,1955-10-30T03:05:26Z,-38.76,0.0,176.25,0.0,160.0,2.0,ML,3.8,0.2,2,,,
1545319,1955-11-05T10:29:42Z,-41.55,0.1,174.45,0.1,12.0,0.0,ML,4.4,0.4,7,,,
1545320,1955-11-05T12:15:28Z,-40.25,0.1,173.59,0.1,164.0,11.0,ML,5.5,0.2,2,,,
1545321,1955-11-07T08:15:38Z,-37.53,0.1,176.43,0.2,243.0,12.0,ML,4.5,0.1,2,,,
1545322,1955-11-07T22:32:23Z,-40.87,0.1,176.77,0.3,33.0,0.0,ML,3.6,0.4,2,,,
1545323,1955-11-07T22:40:29Z,-40.81,0.1,176.56,0.2,33.0,0.0,ML,4.0,0.4,3,,,
1545324,1955-11-12T01:43:04Z,-42.98,0.1,173.6,0.1,33.0,0.0,ML,4.7,0.3,5,,,
2183127,1955-11-12T19:58:00Z,-45.0,0.0,168.7,0.0,25.0,0.0,M,,,,4.5,nan,0
1545326,1955-11-16T15:55:48Z,-41.76,0.1,174.46,0.2,12.0,0.0,ML,4.0,0.3,5,,,
2183128,1955-11-20T23:58:00Z,-39.1,0.0,174.1,0.0,25.0,0.0,M,,,,4.5,nan,0
1545327,1955-11-21T21:04:30Z,-37.27,0.1,177.07,0.3,268.0,26.0,ML,6.2,nan,1,,,
1545329,1955-11-23T06:15:29Z,-40.4,0.0,175.22,0.1,33.0,0.0,ML,4.5,0.2,6,,,
1545330,1955-11-23T19:52:38Z,-39.84,0.0,175.28,0.1,33.0,0.0,ML,4.2,0.2,4,,,
1545331,1955-11-25T01:37:15Z,-39.28,0.1,176.41,0.1,33.0,0.0,ML,4.1,0.4,3,,,
1545332,1955-11-25T18:13:44Z,-40.24,0.0,175.05,0.1,33.0,0.0,ML,3.6,0.1,2,,,
1545333,1955-11-30T23:54:57Z,-39.05,0.1,176.33,0.1,33.0,0.0,ML,3.7,0.4,3,,,
1545336,1955-12-04T20:48:53Z,-38.57,0.1,175.8,0.1,175.0,11.0,ML,5.3,nan,2,,,
1545337,1955-12-05T10:29:56Z,-40.42,0.0,174.41,0.1,33.0,0.0,ML,4.7,0.5,4,,,
1545338,1955-12-10T14:16:34Z,-40.12,0.1,173.87,0.1,224.0,11.0,ML,4.4,0.4,2,,,
1545340,1955-12-16T22:39:06Z,-39.06,0.1,177.77,0.2,33.0,0.0,ML,4.6,0.3,6,,,
1545341,1955-12-20T04:03:19Z,-39.55,0.1,173.98,0.1,171.0,19.0,ML,4.6,nan,1,,,
1545342,1955-12-21T04:03:21Z,-40.47,0.0,174.33,0.1,89.0,14.0,ML,4.5,0.2,2,,,
1545343,1955-12-21T13:52:17Z,-41.68,0.2,176.54,0.2,33.0,0.0,ML,3.9,0.4,3,,,
1545344,1955-12-21T23:28:08Z,-37.53,0.1,177.5,0.2,120.0,20.0,ML,4.7,0.1,2,,,
1545346,1955-12-25T08:32:11Z,-36.43,0.2,179.1,0.4,33.0,0.0,ML,4.9,0.2,5,,,
1545347,1955-12-25T13:16:53Z,-39.56,0.0,179.44,0.0,33.0,0.0,ML,4.8,0.1,5,,,
