PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,Mw,Mw_Uncertainty,Mw_StationCount
1582447,1977-01-01T01:01:14Z,-44.51,0.0,169.88,0.0,7.0,1.0,ML,,,,1.7,0.1,4,,,
1558197,1977-01-01T13:42:53Z,-45.14,0.0,168.06,0.1,33.0,0.0,ML,,,,3.6,0.2,8,,,
1558200,1977-01-02T05:50:36Z,-39.44,0.0,175.32,0.1,169.0,9.0,ML,,,,5.2,0.2,3,,,
1582448,1977-01-02T08:26:26Z,-44.43,0.0,169.72,0.0,1.0,0.0,ML,,,,1.4,0.2,5,,,
1582449,1977-01-02T14:19:23Z,-44.26,0.0,169.86,0.0,10.0,1.0,ML,,,,1.6,0.2,5,,,
1558201,1977-01-03T13:27:08Z,-44.7,0.0,167.87,0.1,12.0,0.0,ML,,,,3.3,0.2,3,,,
1558202,1977-01-03T13:35:38Z,-44.76,0.0,167.82,0.1,12.0,0.0,ML,,,,3.3,0.1,3,,,
1582450,1977-01-03T18:08:22Z,-44.02,0.0,170.36,0.0,5.0,2.0,ML,,,,2.1,0.1,7,,,
1582451,1977-01-03T20:34:34Z,-44.35,0.0,170.08,0.0,7.0,1.0,ML,,,,2.4,0.2,9,,,
1558203,1977-01-04T00:05:27Z,-35.4,0.2,178.58,0.5,269.0,26.0,ML,,,,4.3,0.2,4,,,
1558204,1977-01-04T15:07:02Z,-38.54,0.0,175.88,0.1,172.0,8.0,ML,,,,3.5,0.3,7,,,
1558206,1977-01-05T15:31:01Z,-36.95,0.1,176.87,0.1,301.0,10.0,ML,,,,4.2,0.2,7,,,
1558207,1977-01-05T17:07:00Z,-44.04,0.0,172.07,0.1,12.0,0.0,ML,,,,3.6,0.2,6,,,
1558208,1977-01-06T01:33:41Z,-40.54,0.0,174.19,0.0,12.0,0.0,ML,,,,3.6,0.2,9,,,
1558209,1977-01-06T03:07:42Z,-38.31,0.0,175.95,0.0,190.0,5.0,ML,,,,4.5,0.2,7,,,
1558210,1977-01-08T17:53:26Z,-38.83,0.0,175.17,0.1,227.0,6.0,ML,,,,4.1,0.4,6,,,
1558211,1977-01-09T14:32:19Z,-37.17,0.1,176.84,0.1,254.0,9.0,ML,,,,4.0,0.2,8,,,
1582452,1977-01-10T04:17:34Z,-44.41,0.0,170.18,0.0,7.0,1.0,ML,,,,1.5,0.2,7,,,
1558212,1977-01-10T10:09:51Z,-38.59,0.1,179.26,0.1,12.0,0.0,ML,,,,3.8,0.2,10,,,
1558213,1977-01-10T16:07:33Z,-41.63,0.0,174.71,0.0,33.0,0.0,ML,,,,3.5,0.3,10,,,
1558214,1977-01-11T02:43:04Z,-41.66,0.0,174.81,0.0,12.0,0.0,ML,,,,3.9,0.2,6,,,
1582453,1977-01-11T06:14:53Z,-43.96,0.0,169.64,0.0,4.0,1.0,ML,,,,1.6,0.1,4,,,
