PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,Md,Md_Uncertainty,Md_StationCount
1560667,1980-01-05T22:34:09Z,-37.52,0.0,177.06,0.0,12.0,0.0,ML,,,,4.0,0.3,7,,,
1682585,1980-01-06T01:25:45Z,-40.95,0.0,175.61,0.0,29.0,1.0,ML,,,,2.3,0.2,8,,,
1682586,1980-01-06T09:18:01Z,-41.32,0.0,174.94,0.0,28.0,1.0,ML,,,,1.6,0.2,8,,,
1682587,1980-01-06T12:30:41Z,-41.13,0.0,174.59,0.0,57.0,1.0,ML,,,,2.4,0.2,9,,,
1583545,1980-01-06T16:41:45Z,-44.58,0.0,169.94,0.0,8.0,0.0,ML,,,,1.6,0.1,4,,,
1682588,1980-01-06T18:40:00Z,-41.42,0.0,175.03,0.0,25.0,0.0,ML,,,,2.0,0.1,7,,,
1583546,1980-01-06T20:04:11Z,-44.41,0.0,169.5,0.0,5.0,1.0,ML,,,,1.8,0.2,4,,,
1682589,1980-01-06T20:17:43Z,-40.61,0.0,174.71,0.0,29.0,2.0,ML,,,,2.6,0.1,2,2.6,0.1,6
1682590,1980-01-07T00:20:29Z,-41.46,0.0,174.47,0.0,22.0,0.0,ML,,,,1.8,0.1,6,,,
1682591,1980-01-07T03:08:42Z,-40.75,0.0,175.08,0.0,37.0,3.0,ML,,,,2.0,0.3,5,,,
1682592,1980-01-07T03:22:05Z,-41.08,0.0,174.62,0.0,57.0,1.0,ML,,,,2.6,0.2,2,2.4,0.1,4
1682593,1980-01-07T05:54:24Z,-40.78,0.0,175.1,0.0,33.0,2.0,ML,,,,1.6,0.4,4,,,
1560668,1980-01-07T06:34:12Z,-38.69,0.0,175.83,0.0,136.0,3.0,ML,,,,4.7,0.2,4,,,
1682594,1980-01-07T08:44:03Z,-40.95,0.0,174.87,0.0,61.0,1.0,ML,,,,3.1,0.1,2,3.5,0.2,11
1682595,1980-01-07T09:25:34Z,-41.27,0.0,175.24,0.0,24.0,1.0,ML,,,,1.4,0.1,6,,,
1682596,1980-01-07T09:27:59Z,-41.06,0.0,174.65,0.0,34.0,1.0,ML,,,,1.9,0.2,7,,,
1682597,1980-01-07T09:40:46Z,-41.07,0.0,175.32,0.0,26.0,2.0,ML,,,,1.4,0.2,5,,,
1682598,1980-01-07T19:44:41Z,-41.25,0.0,174.32,0.0,65.0,2.0,ML,,,,2.0,0.2,5,,,
1583547,1980-01-07T20:37:53Z,-44.45,0.0,169.96,0.0,1.0,1.0,ML,,,,2.1,0.1,6,,,
1682599,1980-01-08T02:38:58Z,-41.03,0.0,174.88,0.0,52.0,1.0,ML,,,,2.5,0.1,6,,,
1682600,1980-01-08T03:01:07Z,-41.15,0.0,174.15,0.1,46.0,4.0,ML,,,,2.5,0.1,5,2.4,nan,1
1583548,1980-01-09T01:26:17Z,-44.42,0.0,170.41,0.0,33.0,2.0,ML,,,,2.9,0.1,6,,,
1560669,1980-01-09T02:43:32Z,-46.78,0.0,165.49,0.1,12.0,0.0,ML,,,,4.2,0.3,8,,,
1560670,1980-01-09T07:05:02Z,-37.73,0.1,179.02,0.1,12.0,0.0,ML,,,,4.1,0.2,13,,,
1560671,1980-01-09T11:20:27Z,-36.55,0.1,177.35,0.1,255.0,5.0,ML,,,,3.9,0.3,6,,,
1560672,1980-01-09T11:49:16Z,-40.84,0.0,172.51,0.0,0.0,5.0,ML,,,,3.6,0.2,11,,,
1682601,1980-01-09T14:56:23Z,-41.59,0.0,174.66,0.0,32.0,1.0,ML,,,,1.7,0.2,5,,,
1682602,1980-01-09T15:17:04Z,-41.12,0.0,175.4,0.0,24.0,1.0,ML,,,,1.4,0.1,3,,,
1560673,1980-01-09T15:22:03Z,-38.55,0.0,176.8,0.0,33.0,0.0,ML,,,,4.3,0.2,14,,,
1682603,1980-01-09T15:43:35Z,-40.69,0.0,175.19,0.0,31.0,1.0,ML,,,,2.2,0.1,7,,,
1682604,1980-01-09T16:26:42Z,-40.66,0.0,174.7,0.0,23.0,0.0,ML,,,,1.8,0.2,5,,,
1682605,1980-01-09T19:52:24Z,-41.27,0.0,175.2,0.0,26.0,1.0,ML,,,,1.8,0.2,8,,,
1560675,1980-01-09T21:30:04Z,-46.73,0.0,165.43,0.1,12.0,0.0,ML,,,,3.9,0.2,8,,,
1682606,1980-01-09T23:04:40Z,-41.01,0.0,174.56,0.0,38.0,2.0,ML,,,,1.9,0.2,8,,,
1682607,1980-01-09T23:13:00Z,-40.97,0.0,175.4,0.0,28.0,1.0,ML,,,,1.9,0.2,7,,,
1682608,1980-01-10T05:25:43Z,-41.0,0.0,175.58,0.0,28.0,1.0,Md,,,,,,,2.7,0.1,9
1583549,1980-01-10T08:10:16Z,-44.45,0.0,169.96,0.0,8.0,0.0,ML,,,,2.2,0.1,5,,,
1682609,1980-01-10T09:09:58Z,-41.0,0.0,174.87,0.0,27.0,2.0,ML,,,,1.6,0.2,5,,,
1682610,1980-01-10T17:13:01Z,-40.48,0.0,174.88,0.0,14.0,2.0,ML,,,,2.0,0.3,7,,,
1682611,1980-01-11T06:56:18Z,-40.92,0.0,175.71,0.0,32.0,1.0,ML,,,,3.0,0.1,2,3.2,nan,2
1682612,1980-01-11T13:36:23Z,-41.16,0.0,174.68,0.0,8.0,2.0,ML,,,,1.7,0.3,9,,,
1682613,1980-01-11T14:52:06Z,-41.59,0.0,174.68,0.0,31.0,1.0,ML,,,,1.9,0.1,8,,,
1682614,1980-01-11T16:14:17Z,-40.84,0.0,174.73,0.0,16.0,2.0,ML,,,,2.6,nan,1,2.6,0.1,3
1682615,1980-01-11T18:59:01Z,-40.95,0.0,175.1,0.0,42.0,2.0,ML,,,,1.8,0.1,6,,,
1682616,1980-01-11T22:04:31Z,-40.93,0.0,174.89,0.0,49.0,1.0,ML,,,,1.6,0.1,4,,,
1682617,1980-01-12T05:21:34Z,-41.19,0.0,175.04,0.0,18.0,0.0,ML,,,,1.3,0.1,5,,,
1682618,1980-01-12T05:22:16Z,-40.95,0.0,175.16,0.0,35.0,1.0,ML,,,,1.6,0.2,5,,,
1682619,1980-01-12T12:52:17Z,-41.29,0.0,175.24,0.0,28.0,1.0,ML,,,,2.0,0.2,10,,,
1583550,1980-01-12T15:22:54Z,-43.64,0.1,170.71,0.2,4.0,3.0,ML,,,,2.1,0.2,5,,,
1682620,1980-01-12T18:30:05Z,-41.14,0.0,175.09,0.0,28.0,2.0,ML,,,,1.8,0.2,7,,,
1583551,1980-01-13T02:59:42Z,-44.34,0.0,169.57,0.0,6.0,1.0,ML,,,,2.1,0.1,5,,,
1682621,1980-01-13T03:52:06Z,-41.56,0.0,174.54,0.0,20.0,2.0,ML,,,,1.9,0.1,6,,,
1583552,1980-01-13T07:10:18Z,-44.47,0.0,169.9,0.0,2.0,0.0,ML,,,,1.5,0.2,4,,,
1583553,1980-01-13T07:42:32Z,-44.47,0.0,169.89,0.0,8.0,0.0,ML,,,,1.5,0.2,4,,,
1583554,1980-01-13T07:44:30Z,-44.47,0.0,169.88,0.0,9.0,1.0,ML,,,,1.8,0.2,4,,,
1560676,1980-01-13T08:03:10Z,-45.0,0.0,167.72,0.1,91.0,5.0,ML,,,,3.5,0.3,6,,,
1682622,1980-01-13T10:51:37Z,-40.97,0.0,174.88,0.0,35.0,0.0,ML,,,,1.8,0.2,6,,,
1682623,1980-01-13T16:32:01Z,-41.29,0.0,175.24,0.0,28.0,1.0,ML,,,,1.5,0.1,6,,,
1682624,1980-01-13T17:38:58Z,-41.4,0.0,174.4,0.0,58.0,1.0,ML,,,,2.3,0.2,7,,,
1682625,1980-01-13T18:58:16Z,-40.91,0.0,174.88,0.0,34.0,2.0,ML,,,,1.9,0.1,7,,,
1560678,1980-01-13T20:07:03Z,-46.78,0.0,165.4,0.1,12.0,0.0,ML,,,,3.9,0.2,4,,,
1682626,1980-01-13T21:29:19Z,-41.3,0.0,174.96,0.0,26.0,1.0,ML,,,,1.3,0.2,5,,,
1560679,1980-01-14T06:31:58Z,-45.17,0.0,167.54,0.1,75.0,8.0,ML,,,,4.3,0.3,6,,,
1682627,1980-01-14T20:43:50Z,-41.36,0.0,175.12,0.0,27.0,1.0,ML,,,,2.6,nan,1,2.6,0.1,2
1682628,1980-01-14T20:44:25Z,-41.35,0.0,175.12,0.0,26.0,1.0,ML,,,,1.8,0.1,5,,,
1682629,1980-01-14T21:04:58Z,-40.82,0.0,175.31,0.0,29.0,1.0,ML,,,,2.2,0.1,8,,,
1682630,1980-01-15T02:05:41Z,-41.38,0.0,175.05,0.0,26.0,1.0,ML,,,,1.6,0.1,6,,,
1682631,1980-01-15T05:35:00Z,-40.82,0.0,174.48,0.0,42.0,3.0,ML,,,,2.2,0.1,7,,,
1682632,1980-01-15T06:23:03Z,-41.36,0.0,175.12,0.0,26.0,1.0,ML,,,,3.4,nan,2,3.3,0.1,3
1682633,1980-01-15T07:08:55Z,-40.79,0.0,174.78,0.0,18.0,2.0,ML,,,,2.2,0.4,2,2.3,nan,1
1560681,1980-01-15T08:20:38Z,-38.79,0.1,175.27,0.1,227.0,8.0,ML,,,,3.7,0.3,6,,,
1682634,1980-01-15T08:47:56Z,-41.25,0.0,175.19,0.0,27.0,1.0,ML,,,,1.6,0.1,7,,,
1560682,1980-01-15T10:51:26Z,-36.77,0.1,177.23,0.2,232.0,13.0,ML,,,,3.6,0.3,6,,,
1560683,1980-01-15T15:45:31Z,-40.15,0.0,174.93,0.0,12.0,0.0,ML,,,,3.8,0.3,10,,,
1583555,1980-01-15T21:35:42Z,-43.92,0.0,170.41,0.0,8.0,2.0,ML,,,,1.9,0.2,4,,,
1560684,1980-01-16T00:09:51Z,-37.59,0.1,178.3,0.1,12.0,0.0,ML,,,,4.1,0.2,8,,,
1682635,1980-01-16T05:33:35Z,-41.19,0.0,174.16,0.0,51.0,3.0,ML,,,,2.6,0.2,4,2.3,nan,1
1682636,1980-01-16T05:34:57Z,-41.18,0.0,174.26,0.0,42.0,3.0,ML,,,,2.3,0.1,6,,,
1682637,1980-01-16T10:08:00Z,-41.06,0.0,174.54,0.0,54.0,5.0,ML,,,,1.9,0.2,4,,,
1583556,1980-01-17T02:01:08Z,-43.6,0.0,170.36,0.0,2.0,0.0,ML,,,,2.6,0.2,7,,,
1560685,1980-01-17T06:31:17Z,-37.48,0.0,178.47,0.0,33.0,0.0,ML,,,,3.9,0.2,9,,,
1560686,1980-01-17T11:27:05Z,-39.32,0.1,174.46,0.1,260.0,6.0,ML,,,,3.8,0.4,6,,,
1583557,1980-01-17T16:24:08Z,-44.01,0.0,170.07,0.0,7.0,0.0,ML,,,,3.2,0.1,4,,,
1682638,1980-01-17T18:07:32Z,-40.85,0.0,174.87,0.0,48.0,2.0,ML,,,,1.9,0.3,5,,,
1682639,1980-01-17T18:58:26Z,-41.6,0.0,174.54,0.0,32.0,1.0,ML,,,,2.2,0.1,8,,,
1682640,1980-01-18T03:43:23Z,-41.08,0.0,174.53,0.0,32.0,1.0,ML,,,,1.7,0.2,6,,,
1682641,1980-01-18T23:48:29Z,-41.22,0.0,175.49,0.0,18.0,2.0,ML,,,,2.3,0.2,4,,,
1682642,1980-01-19T05:56:43Z,-40.85,0.0,174.59,0.0,39.0,5.0,ML,,,,1.9,0.2,4,,,
1682643,1980-01-19T06:41:01Z,-41.1,0.0,175.36,0.0,26.0,2.0,ML,,,,1.9,0.3,3,,,
1682644,1980-01-19T07:32:28Z,-41.28,0.0,175.3,0.0,28.0,2.0,ML,,,,1.6,0.3,6,,,
1682645,1980-01-19T17:24:03Z,-41.17,0.0,175.68,0.0,20.0,1.0,ML,,,,2.0,0.1,6,,,
1682646,1980-01-19T19:25:00Z,-40.98,0.0,174.62,0.0,59.0,1.0,ML,,,,2.3,0.2,7,,,
1682647,1980-01-20T04:31:44Z,-41.16,0.0,175.65,0.0,18.0,0.0,ML,,,,2.0,0.1,6,,,
1560687,1980-01-20T09:28:22Z,-38.26,0.1,176.11,0.1,167.0,12.0,ML,,,,3.5,0.2,3,,,
1682648,1980-01-20T14:09:57Z,-41.28,0.0,175.29,0.0,26.0,2.0,ML,,,,1.8,0.2,8,,,
1682649,1980-01-20T16:21:56Z,-41.67,0.0,174.49,0.0,27.0,3.0,ML,,,,2.2,0.2,7,,,
1682650,1980-01-21T09:09:33Z,-41.03,0.0,175.62,0.0,25.0,0.0,ML,,,,2.1,0.2,5,,,
1560688,1980-01-21T15:08:19Z,-39.29,0.0,175.1,0.0,12.0,0.0,ML,,,,4.1,0.2,10,,,
1583558,1980-01-21T21:38:58Z,-43.92,0.0,169.77,0.0,8.0,1.0,ML,,,,2.1,0.1,5,,,
1682651,1980-01-21T21:56:21Z,-41.21,0.0,174.47,0.0,36.0,0.0,ML,,,,1.9,0.1,4,,,
1682652,1980-01-21T21:56:40Z,-41.2,0.0,174.49,0.0,33.0,2.0,ML,,,,1.6,0.2,5,,,
1682653,1980-01-21T23:32:15Z,-41.07,0.0,175.2,0.0,25.0,2.0,ML,,,,2.1,0.1,3,,,
1682654,1980-01-21T23:46:07Z,-41.07,0.0,175.21,0.0,26.0,1.0,Md,,,,,,,2.6,0.2,3
1682655,1980-01-22T00:01:19Z,-41.08,0.0,175.2,0.0,24.0,2.0,ML,,,,1.9,0.1,2,,,
1682656,1980-01-22T01:02:25Z,-41.07,0.0,175.2,0.0,25.0,1.0,ML,,,,1.9,0.4,3,,,
1682657,1980-01-22T01:21:51Z,-41.08,0.0,175.2,0.0,26.0,1.0,ML,,,,1.9,0.2,4,,,
1560689,1980-01-22T01:51:59Z,-45.23,0.0,166.76,0.1,12.0,0.0,ML,,,,3.8,0.1,3,,,
1682658,1980-01-22T03:00:47Z,-40.96,0.0,175.62,0.0,29.0,1.0,ML,,,,2.6,0.1,2,2.3,nan,1
1682659,1980-01-22T04:02:32Z,-41.36,0.0,175.11,0.0,27.0,1.0,ML,,,,1.6,0.2,5,,,
1682660,1980-01-22T05:42:56Z,-41.19,0.0,174.83,0.0,24.0,0.0,ML,,,,1.4,0.1,6,,,
1682661,1980-01-22T07:03:07Z,-41.08,0.0,175.19,0.0,28.0,1.0,ML,,,,1.4,0.1,5,,,
1682662,1980-01-22T07:34:29Z,-40.85,0.0,175.09,0.0,33.0,1.0,ML,,,,2.5,0.1,4,,,
1682663,1980-01-22T08:38:37Z,-41.07,0.0,175.19,0.0,24.0,2.0,ML,,,,2.0,0.1,4,,,
1682664,1980-01-22T17:24:17Z,-41.07,0.0,175.2,0.0,28.0,0.0,ML,,,,1.9,0.1,4,,,
1682665,1980-01-22T21:31:43Z,-41.06,0.0,174.78,0.0,29.0,2.0,ML,,,,1.8,0.1,6,,,
1682666,1980-01-22T22:15:16Z,-41.01,0.0,174.82,0.0,49.0,2.0,ML,,,,1.9,0.2,8,,,
1682667,1980-01-23T02:10:15Z,-41.16,0.0,174.1,0.0,51.0,1.0,ML,,,,2.7,0.2,5,2.5,nan,1
1560690,1980-01-23T08:56:53Z,-39.05,0.0,174.9,0.1,193.0,8.0,ML,,,,3.9,0.2,5,,,
1682668,1980-01-23T16:14:10Z,-40.99,0.0,174.95,0.0,33.0,1.0,ML,,,,1.5,0.1,4,,,
1682669,1980-01-23T16:36:31Z,-40.75,0.0,175.23,0.0,35.0,0.0,ML,,,,1.8,0.2,4,,,
1682670,1980-01-23T16:38:33Z,-40.89,0.0,175.1,0.0,33.0,1.0,ML,,,,2.5,0.2,5,,,
1560691,1980-01-23T23:28:48Z,-39.09,0.1,174.86,0.1,214.0,8.0,ML,,,,4.0,0.2,3,,,
1682671,1980-01-24T04:09:04Z,-41.16,0.0,175.13,0.0,30.0,0.0,ML,,,,1.6,0.1,4,,,
1682672,1980-01-24T06:49:57Z,-41.56,0.0,174.15,0.0,24.0,1.0,ML,,,,2.4,0.2,5,,,
1560692,1980-01-24T10:15:50Z,-44.97,0.1,167.71,0.1,119.0,11.0,ML,,,,5.2,0.2,4,,,
1682673,1980-01-24T13:38:58Z,-41.4,0.0,174.98,0.0,27.0,2.0,ML,,,,1.6,0.1,5,,,
1583559,1980-01-24T15:08:16Z,-44.18,0.0,170.01,0.0,5.0,2.0,ML,,,,1.5,0.1,4,,,
1682674,1980-01-25T01:59:12Z,-41.61,0.0,174.4,0.0,26.0,3.0,ML,,,,2.3,0.1,4,,,
1682675,1980-01-25T07:54:15Z,-41.62,0.0,174.4,0.0,22.0,2.0,Md,,,,,,,3.1,0.2,4
1682676,1980-01-25T08:59:49Z,-41.63,0.0,174.38,0.0,26.0,3.0,ML,,,,2.3,0.3,5,,,
1682677,1980-01-25T10:03:20Z,-41.24,0.0,174.62,0.0,57.0,2.0,ML,,,,2.2,0.2,6,,,
1682678,1980-01-25T11:31:38Z,-41.16,0.0,175.06,0.0,25.0,1.0,ML,,,,1.6,0.2,6,,,
1682679,1980-01-25T19:33:29Z,-40.57,0.0,174.77,0.0,29.0,2.0,ML,,,,1.9,0.1,5,,,
1583560,1980-01-25T22:31:17Z,-44.35,0.0,169.78,0.0,11.0,0.0,ML,,,,1.6,0.0,3,,,
1583561,1980-01-26T03:14:17Z,-44.35,0.0,169.78,0.0,11.0,0.0,ML,,,,1.5,0.1,3,,,
1682680,1980-01-26T03:16:38Z,-41.18,0.0,174.65,0.0,57.0,1.0,ML,,,,2.2,0.2,7,,,
1560693,1980-01-26T07:44:41Z,-44.96,0.0,167.62,0.1,97.0,8.0,ML,,,,3.6,0.3,6,,,
1583562,1980-01-26T09:16:17Z,-44.33,0.0,170.01,0.0,10.0,1.0,ML,,,,2.2,0.0,6,,,
1682681,1980-01-26T09:31:38Z,-40.76,0.0,174.61,0.0,3.0,3.0,ML,,,,2.2,0.1,2,2.2,nan,1
1682682,1980-01-26T18:20:03Z,-40.82,0.0,175.2,0.0,33.0,1.0,ML,,,,1.8,0.2,5,,,
1682683,1980-01-26T19:24:43Z,-41.07,0.0,174.52,0.0,34.0,1.0,ML,,,,2.2,0.1,2,,,
1583563,1980-01-26T22:40:04Z,-43.61,0.0,170.19,0.0,0.0,0.0,ML,,,,2.6,0.1,4,,,
1583564,1980-01-27T02:10:17Z,-43.6,0.0,170.23,0.0,0.0,0.0,ML,,,,2.2,0.1,4,,,
1682684,1980-01-27T03:46:28Z,-41.07,0.0,174.52,0.0,35.0,2.0,ML,,,,1.6,0.2,6,,,
1682685,1980-01-27T12:20:53Z,-41.17,0.0,173.94,0.0,56.0,4.0,ML,,,,2.4,0.2,7,,,
1583565,1980-01-27T15:01:18Z,-44.35,0.0,169.78,0.0,10.0,2.0,ML,,,,1.5,0.2,5,,,
1583566,1980-01-27T18:18:22Z,-43.62,0.0,170.27,0.0,0.0,0.0,ML,,,,2.5,0.2,5,,,
1583567,1980-01-27T21:47:37Z,-43.97,0.0,170.6,0.0,8.0,1.0,ML,,,,2.0,0.1,6,,,
1682686,1980-01-27T23:37:53Z,-40.74,0.0,175.31,0.0,31.0,1.0,ML,,,,2.1,0.1,6,,,
1682687,1980-01-28T00:46:02Z,-40.86,0.0,174.99,0.0,52.0,2.0,ML,,,,2.4,0.1,4,,,
1560694,1980-01-28T07:33:40Z,-39.14,0.0,175.86,0.0,71.0,8.0,ML,,,,3.7,0.2,5,,,
1560695,1980-01-28T11:34:08Z,-41.61,0.0,174.8,0.0,24.0,2.0,ML,,,,3.7,0.3,8,,,
1560696,1980-01-28T12:30:57Z,-45.19,0.0,167.63,0.1,92.0,10.0,Mw,5.2,nan,0,5.4,0.2,5,,,
1682689,1980-01-28T13:14:55Z,-41.62,0.0,174.76,0.0,26.0,2.0,ML,,,,1.6,0.2,6,,,
1682690,1980-01-28T14:00:58Z,-41.65,0.0,174.76,0.0,28.0,0.0,ML,,,,2.4,0.1,3,,,
1682691,1980-01-28T14:38:54Z,-41.63,0.0,174.75,0.0,28.0,1.0,ML,,,,2.2,0.2,2,,,
1682692,1980-01-28T19:16:32Z,-41.13,0.0,174.7,0.0,54.0,2.0,ML,,,,2.2,0.1,7,,,
1682693,1980-01-29T02:08:19Z,-41.22,0.0,175.2,0.0,25.0,0.0,ML,,,,1.6,0.2,7,,,
1682694,1980-01-29T02:44:05Z,-40.97,0.0,175.5,0.0,23.0,2.0,ML,,,,2.6,nan,1,2.6,0.2,7
1682695,1980-01-29T09:11:28Z,-40.82,0.0,174.75,0.0,16.0,2.0,ML,,,,1.7,0.2,8,,,
1583568,1980-01-29T17:24:19Z,-44.05,0.0,169.6,0.0,4.0,2.0,ML,,,,2.0,0.1,6,,,
1583569,1980-01-29T21:43:26Z,-44.23,0.0,170.46,0.0,9.0,1.0,ML,,,,1.5,0.1,4,,,
1682696,1980-01-29T22:51:46Z,-41.28,0.0,174.6,0.0,33.0,1.0,ML,,,,1.6,0.2,6,,,
1682697,1980-01-30T00:58:32Z,-41.28,0.0,174.84,0.0,29.0,1.0,ML,,,,1.4,0.1,5,,,
1682698,1980-01-30T02:06:55Z,-41.32,0.0,174.72,0.0,36.0,2.0,ML,,,,1.6,0.2,6,,,
1682699,1980-01-30T07:54:32Z,-41.3,0.0,174.57,0.0,31.0,1.0,ML,,,,1.5,0.2,5,,,
1682700,1980-01-30T08:06:52Z,-40.97,0.0,175.63,0.0,24.0,1.0,ML,,,,2.0,0.2,7,,,
1682701,1980-01-30T08:07:49Z,-40.95,0.0,175.64,0.0,22.0,3.0,ML,,,,1.6,0.2,5,,,
1682702,1980-01-30T09:46:46Z,-41.1,0.0,174.17,0.0,56.0,1.0,ML,,,,2.0,0.1,5,,,
1682703,1980-01-30T10:31:15Z,-41.08,0.0,175.08,0.0,27.0,1.0,ML,,,,2.0,0.1,5,,,
1682704,1980-01-30T11:58:37Z,-40.89,0.0,174.72,0.0,12.0,2.0,ML,,,,1.4,0.3,4,,,
1682705,1980-01-30T16:53:52Z,-41.51,0.0,174.54,0.0,26.0,2.0,ML,,,,1.6,0.3,5,,,
1682706,1980-01-30T21:18:26Z,-41.33,0.0,175.47,0.0,8.0,3.0,ML,,,,1.7,0.1,3,,,
1682707,1980-01-30T23:49:25Z,-41.63,0.0,174.77,0.0,29.0,2.0,ML,,,,3.1,nan,2,3.3,0.2,9
1682708,1980-01-31T01:00:23Z,-41.66,0.0,174.77,0.0,28.0,1.0,ML,,,,2.4,0.1,4,2.4,0.1,3
1560699,1980-01-31T05:59:38Z,-39.51,0.0,174.32,0.1,221.0,6.0,ML,,,,4.2,0.1,5,,,
1682709,1980-01-31T07:54:25Z,-41.22,0.0,175.01,0.0,17.0,2.0,ML,,,,1.4,0.2,6,,,
1682710,1980-01-31T08:11:08Z,-41.45,0.0,174.25,0.0,24.0,1.0,ML,,,,2.4,nan,1,2.6,0.2,7
1682711,1980-01-31T08:18:35Z,-40.9,0.0,174.91,0.0,35.0,1.0,ML,,,,1.8,0.2,6,,,
1682712,1980-01-31T09:05:32Z,-41.53,0.0,175.24,0.0,24.0,1.0,ML,,,,1.6,0.2,6,,,
1682713,1980-01-31T21:03:26Z,-40.95,0.0,174.94,0.0,33.0,1.0,ML,,,,2.3,nan,2,,,
1682714,1980-01-31T21:16:54Z,-40.9,0.0,174.92,0.0,35.0,0.0,ML,,,,2.0,0.2,8,,,
1682715,1980-02-01T02:18:22Z,-41.26,0.0,174.99,0.0,24.0,1.0,ML,,,,2.3,0.2,4,2.6,nan,1
1560700,1980-02-01T02:27:02Z,-40.22,0.0,175.04,0.1,103.0,12.0,ML,,,,3.5,0.3,2,,,
1682716,1980-02-01T04:38:57Z,-41.08,0.0,175.19,0.0,26.0,1.0,ML,,,,1.5,0.2,5,,,
1682717,1980-02-01T10:44:59Z,-41.11,0.0,174.7,0.0,32.0,1.0,ML,,,,1.8,0.1,6,,,
