PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount
1549409,1967-01-02T06:35:10Z,-39.77,0.0,174.04,0.0,138.0,6.0,ML,4.1,0.2,4
1549411,1967-01-03T00:10:10Z,-38.67,0.0,175.74,0.1,179.0,5.0,ML,3.7,0.4,4
1549412,1967-01-03T07:31:40Z,-40.16,0.0,175.08,0.0,12.0,0.0,ML,3.7,0.4,10
1549413,1967-01-03T15:28:26Z,-44.27,0.0,171.05,0.1,33.0,0.0,ML,3.3,0.4,6
1549414,1967-01-04T01:15:22Z,-41.07,0.1,175.82,0.1,12.0,0.0,ML,4.0,0.4,8
1549415,1967-01-05T02:27:59Z,-38.75,0.0,175.89,0.0,139.0,6.0,ML,4.0,0.3,4
1549417,1967-01-05T09:37:25Z,-41.1,0.0,175.0,0.0,12.0,0.0,ML,2.5,0.1,1
1549418,1967-01-06T20:54:20Z,-37.14,0.1,176.87,0.1,211.0,18.0,ML,4.3,0.3,4
1549419,1967-01-07T18:42:06Z,-38.48,0.0,175.92,0.1,176.0,7.0,ML,4.4,0.3,5
1549421,1967-01-09T13:31:15Z,-41.84,0.1,174.36,0.1,12.0,0.0,ML,4.5,0.4,11
1549422,1967-01-10T05:46:21Z,-40.62,0.1,176.01,0.1,33.0,0.0,ML,3.8,0.3,8
1549423,1967-01-10T22:12:43Z,-38.63,0.0,175.68,0.1,170.0,10.0,ML,4.2,0.4,4
1549424,1967-01-12T08:49:22Z,-38.44,0.0,176.11,0.0,153.0,5.0,ML,4.1,0.4,5
1549425,1967-01-12T14:24:03Z,-40.24,0.0,175.17,0.1,33.0,0.0,ML,3.4,0.4,6
1549426,1967-01-13T02:23:49Z,-38.41,0.1,175.78,0.1,170.0,10.0,ML,4.2,0.4,6
1549427,1967-01-14T10:12:23Z,-41.34,0.1,174.25,0.1,12.0,0.0,ML,3.5,0.3,6
1549428,1967-01-16T11:40:59Z,-40.3,0.0,175.36,0.1,12.0,0.0,ML,4.9,0.3,9
1549429,1967-01-16T12:06:36Z,-40.31,0.0,175.2,0.1,12.0,0.0,ML,3.7,0.3,8
1549430,1967-01-16T23:59:00Z,-40.21,0.0,176.2,0.1,12.0,0.0,ML,4.0,0.3,9
1549431,1967-01-17T09:02:27Z,-41.11,0.1,172.68,0.1,12.0,0.0,ML,3.6,0.2,7
1549433,1967-01-18T16:43:39Z,-39.58,0.1,175.72,0.1,33.0,0.0,ML,3.7,0.3,6
1549434,1967-01-19T20:28:53Z,-37.92,0.1,176.03,0.1,12.0,0.0,ML,3.3,0.4,3
1549435,1967-01-19T22:51:37Z,-37.37,0.1,176.68,0.0,246.0,5.0,ML,4.0,0.2,6
1549436,1967-01-20T16:09:35Z,-39.47,0.0,175.66,0.1,12.0,0.0,ML,3.3,0.3,4
1549437,1967-01-21T04:37:38Z,-39.13,0.0,174.85,0.1,218.0,8.0,ML,4.3,0.3,6
1549438,1967-01-24T23:19:11Z,-44.62,0.0,168.1,0.1,76.0,6.0,ML,4.2,0.2,6
1549439,1967-01-25T11:56:54Z,-44.18,0.0,168.58,0.1,33.0,0.0,ML,3.7,0.4,6
1549440,1967-01-26T01:38:57Z,-40.14,0.0,174.07,0.1,135.0,10.0,ML,4.2,0.3,4
1549441,1967-01-26T13:24:25Z,-38.42,0.0,175.87,0.1,213.0,9.0,ML,3.8,0.3,5
1549442,1967-01-27T13:30:51Z,-39.18,0.0,174.9,0.1,208.0,8.0,ML,4.0,0.3,5
1549443,1967-01-27T22:59:40Z,-38.29,0.1,175.95,0.1,226.0,10.0,ML,4.0,0.4,5
1549444,1967-01-30T07:36:55Z,-39.28,0.0,175.47,0.0,12.0,0.0,ML,3.8,0.4,7
1549445,1967-01-30T08:47:12Z,-40.62,0.0,173.97,0.0,94.0,10.0,ML,3.9,0.2,5
1549446,1967-01-31T17:14:26Z,-40.36,0.0,175.79,0.1,12.0,0.0,ML,3.7,0.2,8
1549447,1967-02-01T20:01:33Z,-39.45,0.0,174.87,0.0,12.0,0.0,ML,3.8,0.4,7
1549449,1967-02-06T05:41:25Z,-41.75,0.0,174.28,0.0,12.0,0.0,ML,4.0,0.3,8
1549450,1967-02-09T22:58:49Z,-36.87,0.3,178.68,0.5,123.0,47.0,ML,4.9,0.3,3
1549452,1967-02-12T19:24:20Z,-37.29,0.1,177.44,0.0,12.0,0.0,ML,3.8,0.3,6
1549453,1967-02-13T01:34:52Z,-45.21,0.1,165.95,0.2,33.0,0.0,ML,4.5,0.2,7
1549455,1967-02-13T11:39:06Z,-38.26,0.1,175.93,0.1,175.0,12.0,ML,3.9,0.3,4
1549456,1967-02-14T17:38:59Z,-39.5,0.0,175.8,0.1,12.0,0.0,ML,3.4,0.4,5
1549457,1967-02-17T21:20:11Z,-37.22,0.1,176.68,0.1,324.0,11.0,ML,5.1,0.3,5
1549458,1967-02-19T08:49:31Z,-41.92,0.0,172.54,0.0,12.0,0.0,ML,3.8,0.2,8
1549459,1967-02-21T05:10:36Z,-40.48,0.0,174.68,0.1,112.0,9.0,ML,4.9,0.4,3
1549460,1967-02-21T12:27:09Z,-45.04,0.0,167.62,0.1,89.0,9.0,ML,3.4,0.3,5
1549461,1967-02-21T14:00:12Z,-46.06,0.0,167.66,0.1,33.0,0.0,ML,4.4,0.2,7
1549463,1967-02-23T23:17:38Z,-42.35,0.0,172.93,0.0,12.0,0.0,ML,4.0,0.2,10
1549464,1967-02-24T04:26:28Z,-38.76,0.0,175.51,0.0,181.0,7.0,ML,4.8,0.4,5
1549465,1967-02-28T14:00:17Z,-38.55,0.1,178.79,0.4,33.0,0.0,ML,4.3,0.3,12
1549467,1967-03-01T00:30:08Z,-37.57,0.2,-179.93,0.2,156.0,25.0,ML,3.9,0.3,5
1549469,1967-03-01T05:43:49Z,-41.08,0.1,172.92,0.2,232.0,19.0,ML,3.7,0.3,3
1549470,1967-03-01T14:14:24Z,-46.76,0.2,165.5,0.2,33.0,0.0,ML,4.1,0.2,6
1549472,1967-03-03T07:21:42Z,-45.39,0.0,167.18,0.1,90.0,14.0,ML,4.4,0.1,6
1549473,1967-03-04T16:52:12Z,-39.85,0.1,179.74,0.1,33.0,0.0,ML,4.5,0.2,9
1549474,1967-03-05T19:12:44Z,-37.16,0.0,176.61,0.1,428.0,4.0,ML,5.3,0.2,6
1549475,1967-03-07T22:28:01Z,-38.68,0.1,177.34,0.1,155.0,12.0,ML,3.9,0.4,5
1549476,1967-03-08T09:52:08Z,-41.49,0.1,174.6,0.1,54.0,5.0,ML,4.2,0.1,2
1549478,1967-03-08T13:05:58Z,-37.17,0.1,175.76,0.1,12.0,0.0,ML,3.7,1.3,3
1549479,1967-03-08T13:05:58Z,-39.31,0.0,177.12,0.0,12.0,0.0,ML,4.6,0.3,7
1549480,1967-03-08T19:37:00Z,-37.37,0.2,176.97,0.2,302.0,25.0,ML,3.9,0.4,5
1549481,1967-03-09T14:01:18Z,-44.88,0.0,167.62,0.1,78.0,6.0,ML,3.9,0.4,6
1549482,1967-03-09T17:32:05Z,-37.82,0.1,176.94,0.1,174.0,14.0,ML,5.2,0.3,5
1549483,1967-03-10T02:59:41Z,-38.81,0.1,175.77,0.1,155.0,6.0,ML,3.7,0.4,5
1549484,1967-03-10T11:22:05Z,-38.0,0.0,176.25,0.0,279.0,2.0,ML,4.3,0.4,4
1549485,1967-03-10T19:55:09Z,-38.45,0.1,175.95,0.1,198.0,9.0,ML,3.9,0.5,5
1549486,1967-03-11T20:58:42Z,-45.13,0.1,167.44,0.1,69.0,22.0,ML,4.0,0.2,6
1549487,1967-03-12T06:50:34Z,-40.35,0.0,174.46,0.1,33.0,0.0,ML,4.6,0.6,13
1549488,1967-03-12T07:41:29Z,-37.33,0.2,-179.94,0.3,91.0,24.0,ML,4.2,0.3,6
1549489,1967-03-13T02:57:37Z,-38.35,0.1,179.29,0.2,33.0,0.0,ML,4.0,0.3,10
1549490,1967-03-17T01:08:42Z,-37.15,0.1,179.88,0.2,110.0,12.0,ML,4.2,0.2,6
1549491,1967-03-17T10:02:17Z,-41.26,0.1,171.97,0.1,33.0,0.0,ML,3.5,0.2,8
1549492,1967-03-17T10:51:56Z,-46.85,0.1,165.67,0.2,33.0,0.0,ML,3.8,0.2,3
1549493,1967-03-18T19:00:27Z,-45.63,0.1,166.29,0.3,33.0,0.0,ML,3.8,0.2,4
1549495,1967-03-19T18:24:57Z,-39.04,0.0,174.87,0.1,204.0,9.0,ML,4.2,0.4,6
1549496,1967-03-19T22:32:14Z,-38.18,0.0,176.03,0.0,252.0,4.0,ML,3.9,0.5,6
1549498,1967-03-22T01:18:27Z,-39.69,0.1,174.45,0.1,178.0,11.0,ML,3.8,0.3,5
1549499,1967-03-22T05:20:38Z,-38.89,0.1,176.17,0.1,12.0,0.0,ML,3.0,0.5,5
1549500,1967-03-22T06:02:18Z,-38.76,0.0,176.04,0.1,12.0,0.0,ML,2.4,0.7,3
1549501,1967-03-22T09:28:34Z,-37.26,0.1,177.15,0.1,260.0,7.0,ML,4.0,0.3,5
1549502,1967-03-23T03:05:27Z,-36.91,0.2,177.14,0.2,301.0,25.0,ML,4.1,0.3,5
1549503,1967-03-23T19:01:58Z,-41.44,0.1,174.43,0.0,12.0,0.0,ML,3.7,0.3,6
1549504,1967-03-24T02:16:10Z,-38.51,0.0,176.07,0.0,149.0,1.0,ML,4.1,0.4,5
1549505,1967-03-24T03:15:29Z,-45.05,0.1,167.17,0.2,12.0,0.0,ML,4.3,0.2,8
1549506,1967-03-24T18:29:30Z,-40.71,0.1,176.09,0.1,12.0,0.0,ML,3.7,0.3,10
1549507,1967-03-24T19:09:18Z,-40.74,0.0,176.54,0.0,33.0,0.0,ML,5.3,0.3,9
1549508,1967-03-25T17:05:55Z,-41.1,0.1,172.73,0.1,12.0,0.0,ML,4.2,0.3,9
1549509,1967-03-25T19:45:15Z,-40.61,0.0,173.93,0.1,12.0,0.0,ML,3.7,0.3,8
1549510,1967-03-26T20:37:22Z,-38.3,0.1,177.02,0.1,33.0,0.0,ML,3.5,0.2,7
1549512,1967-03-27T02:11:11Z,-42.37,0.1,171.44,0.1,12.0,0.0,ML,4.2,0.2,8
1549515,1967-03-27T13:18:10Z,-44.61,0.1,169.08,0.1,12.0,0.0,ML,4.2,0.2,9
1549516,1967-03-28T17:46:00Z,-38.53,0.0,175.76,0.1,193.0,7.0,ML,5.0,0.1,5
1549517,1967-03-29T10:21:21Z,-39.65,0.1,176.92,0.1,12.0,0.0,ML,3.3,0.2,6
1549518,1967-03-31T17:05:40Z,-39.39,0.1,173.34,0.1,33.0,0.0,ML,3.6,0.5,5
1549519,1967-03-31T20:02:04Z,-44.71,0.0,166.71,0.1,12.0,0.0,ML,3.9,0.3,4
1549520,1967-04-01T05:35:42Z,-45.06,0.0,167.59,0.1,106.0,8.0,ML,4.1,0.3,6
1549521,1967-04-03T17:56:32Z,-42.21,0.0,174.21,0.1,12.0,0.0,ML,3.5,0.3,8
1549522,1967-04-03T18:09:43Z,-42.27,0.1,174.31,0.1,12.0,0.0,ML,3.5,0.3,8
1549524,1967-04-04T03:01:26Z,-40.74,0.1,176.76,0.1,12.0,0.0,ML,3.8,0.2,10
1549526,1967-04-05T12:15:53Z,-38.65,0.1,176.02,0.1,12.0,0.0,ML,2.3,0.6,4
1549527,1967-04-05T12:18:22Z,-38.65,0.0,176.1,0.0,12.0,0.0,ML,2.4,nan,1
1549528,1967-04-05T13:28:47Z,-38.64,0.0,176.06,0.0,12.0,0.0,ML,2.8,0.4,4
1549530,1967-04-09T10:10:29Z,-45.24,0.0,167.29,0.1,82.0,9.0,ML,3.9,0.3,6
1549531,1967-04-09T12:59:09Z,-38.97,0.0,175.8,0.0,12.0,0.0,ML,2.5,0.7,2
1549532,1967-04-10T14:19:38Z,-38.96,0.0,175.82,0.0,12.0,0.0,ML,3.9,0.4,10
1549533,1967-04-10T14:20:11Z,-38.99,0.0,175.8,0.0,12.0,0.0,ML,4.0,0.4,9
1549534,1967-04-10T14:36:26Z,-39.02,0.0,175.78,0.0,12.0,0.0,ML,3.0,0.2,3
