PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount
1544351,1952-02-27T09:49:43Z,-41.15,0.0,174.52,0.0,12.0,0.0,ML,4.9,0.3,6
1544352,1952-03-04T22:56:03Z,-40.92,0.1,172.68,0.1,12.0,0.0,ML,4.7,0.4,6
1544353,1952-03-06T04:19:24Z,-40.1,0.0,176.58,0.1,12.0,0.0,ML,3.8,0.2,4
1544354,1952-03-06T09:34:31Z,-38.19,0.1,176.73,0.2,166.0,13.0,ML,5.2,0.1,2
1544355,1952-03-06T21:52:48Z,-40.24,0.0,174.83,0.1,12.0,0.0,ML,4.1,0.3,6
1544356,1952-03-07T19:44:46Z,-40.36,0.0,174.91,0.1,12.0,0.0,ML,3.9,0.3,5
1544357,1952-03-08T20:15:52Z,-36.29,0.2,179.4,0.4,302.0,33.0,ML,4.5,nan,2
1544358,1952-03-10T14:12:26Z,-40.94,0.0,172.76,0.1,12.0,0.0,ML,3.3,0.1,4
1544359,1952-03-11T02:21:11Z,-37.28,0.1,178.68,0.1,136.0,12.0,ML,4.5,0.1,2
1544360,1952-03-11T16:57:34Z,-42.58,0.1,173.89,0.1,12.0,0.0,ML,4.6,0.3,7
1544361,1952-03-11T20:03:51Z,-41.93,0.0,173.32,0.0,33.0,0.0,ML,4.1,0.3,4
1544362,1952-03-14T07:23:37Z,-37.77,0.1,178.77,0.2,33.0,0.0,ML,4.0,0.2,4
1544363,1952-03-14T10:10:40Z,-41.45,0.1,175.81,0.1,33.0,0.0,ML,4.2,0.2,5
1544364,1952-03-16T02:20:44Z,-41.21,0.1,176.08,0.1,33.0,0.0,ML,3.8,0.1,4
1544365,1952-03-16T14:41:10Z,-39.98,0.1,174.07,0.1,138.0,12.0,ML,5.0,0.1,2
1544366,1952-03-17T05:24:05Z,-38.47,0.0,175.63,0.0,176.0,6.0,ML,4.3,0.1,2
1544367,1952-03-18T15:22:58Z,-38.34,0.0,175.97,0.1,181.0,7.0,ML,4.2,0.1,2
1544368,1952-03-20T16:55:33Z,-37.55,0.1,177.56,0.1,183.0,14.0,ML,5.0,0.3,2
1544369,1952-03-21T12:45:54Z,-40.76,0.1,177.38,0.3,12.0,0.0,ML,4.0,0.3,6
1544370,1952-03-22T01:26:22Z,-40.95,0.0,172.34,0.1,12.0,0.0,ML,4.0,0.3,6
1544371,1952-03-23T09:08:33Z,-38.46,0.1,176.47,0.1,12.0,0.0,ML,3.9,0.5,4
1544372,1952-03-23T23:09:50Z,-40.18,0.0,174.7,0.1,12.0,0.0,ML,4.0,0.3,6
1544373,1952-03-24T14:04:18Z,-39.92,0.0,174.47,0.1,121.0,10.0,ML,3.9,0.1,2
1544374,1952-03-25T23:56:39Z,-42.4,0.0,172.82,0.0,12.0,0.0,ML,3.4,0.2,4
1544375,1952-03-29T12:28:54Z,-38.16,0.1,177.15,0.1,146.0,11.0,ML,3.8,0.2,2
1544376,1952-04-01T00:16:49Z,-40.7,0.1,176.36,0.1,12.0,0.0,ML,3.4,nan,2
1544377,1952-04-02T10:10:42Z,-40.5,0.1,173.8,0.1,90.0,37.0,ML,3.5,nan,1
1544378,1952-04-03T04:43:05Z,-39.79,0.0,173.02,0.1,33.0,0.0,ML,4.2,0.2,4
1544379,1952-04-07T18:05:10Z,-38.44,0.1,177.85,0.1,33.0,0.0,ML,4.5,0.2,7
1544380,1952-04-08T05:05:03Z,-40.41,0.1,176.45,0.1,12.0,0.0,ML,4.0,0.3,6
1544381,1952-04-08T08:37:52Z,-41.28,0.2,178.11,0.3,12.0,0.0,ML,3.9,0.1,4
1544382,1952-04-09T14:08:34Z,-40.55,0.0,177.12,0.1,12.0,0.0,ML,5.2,0.3,7
1544383,1952-04-10T01:57:58Z,-41.72,0.1,171.42,0.1,12.0,0.0,ML,3.9,0.4,5
1544384,1952-04-11T08:05:24Z,-37.93,0.1,176.04,0.1,170.0,11.0,ML,4.2,nan,1
1544385,1952-04-13T04:22:50Z,-40.14,0.0,174.72,0.0,12.0,0.0,ML,4.1,0.1,6
1544386,1952-04-13T22:43:11Z,-42.77,0.0,171.72,0.0,12.0,0.0,ML,2.9,0.2,2
1544388,1952-04-17T14:00:36Z,-39.01,0.1,175.23,0.1,192.0,7.0,ML,4.2,0.3,2
1544389,1952-04-20T09:26:28Z,-41.24,0.1,172.25,0.1,12.0,0.0,ML,3.5,nan,4
1544390,1952-04-24T20:17:27Z,-41.81,0.0,173.73,0.0,12.0,0.0,ML,4.4,0.2,7
1544391,1952-04-26T06:05:20Z,-38.28,0.1,176.9,0.2,164.0,16.0,ML,3.8,0.4,2
1544392,1952-04-27T19:13:51Z,-41.02,0.0,174.48,0.0,33.0,0.0,ML,3.7,0.4,5
1544394,1952-05-02T12:03:48Z,-37.05,0.1,174.66,0.0,12.0,0.0,ML,4.2,0.4,2
1544395,1952-05-02T21:55:36Z,-38.11,0.2,177.63,0.1,123.0,15.0,ML,4.2,0.4,2
1544396,1952-05-04T11:38:08Z,-40.29,0.1,174.08,0.1,89.0,43.0,ML,2.9,nan,1
1544397,1952-05-04T13:23:36Z,-38.87,0.1,173.97,0.1,33.0,0.0,ML,3.8,0.1,3
1544398,1952-05-05T19:59:34Z,-39.79,0.0,175.46,0.1,33.0,0.0,ML,4.3,0.2,7
1544399,1952-05-06T06:51:20Z,-41.4,0.0,172.83,0.0,158.0,2.0,ML,3.8,nan,1
1544400,1952-05-07T04:43:01Z,-41.11,0.1,173.82,0.0,12.0,0.0,ML,4.2,0.4,7
1544401,1952-05-07T05:58:40Z,-42.06,0.0,172.87,0.0,33.0,0.0,ML,3.9,0.3,6
1544402,1952-05-10T19:09:23Z,-40.12,0.0,175.01,0.0,12.0,0.0,ML,3.7,0.2,3
1544403,1952-05-10T23:23:01Z,-42.53,0.0,172.82,0.0,12.0,0.0,ML,3.1,0.1,4
1544404,1952-05-11T06:09:14Z,-38.2,0.2,176.41,0.2,176.0,25.0,ML,5.0,0.4,2
1544405,1952-05-11T08:31:41Z,-39.42,0.0,174.77,0.1,145.0,6.0,ML,4.9,0.4,2
1544407,1952-05-15T10:03:47Z,-43.96,0.1,167.68,0.1,12.0,0.0,ML,5.0,0.4,6
1544408,1952-05-20T06:22:21Z,-38.32,0.1,178.45,0.2,12.0,0.0,ML,4.2,0.4,4
1544409,1952-05-20T08:26:46Z,-43.01,0.4,168.51,0.4,12.0,0.0,ML,4.2,0.1,3
1544410,1952-05-20T09:23:10Z,-40.55,0.1,173.96,0.1,96.0,22.0,ML,4.2,0.3,2
1544411,1952-05-20T10:31:49Z,-43.47,0.3,168.13,0.3,12.0,0.0,ML,4.2,0.2,4
1544412,1952-05-20T14:08:54Z,-42.48,0.1,173.52,0.1,103.0,38.0,ML,3.8,nan,1
1544414,1952-05-22T12:00:20Z,-41.02,0.2,174.45,0.1,50.0,0.0,ML,3.2,nan,1
1544416,1952-05-24T18:02:55Z,-37.19,0.1,176.47,0.1,279.0,7.0,ML,4.8,0.1,2
1544417,1952-05-24T18:23:06Z,-40.82,0.0,174.74,0.1,33.0,0.0,ML,3.9,0.2,3
1544418,1952-05-25T04:17:21Z,-41.5,0.0,173.49,0.0,33.0,0.0,ML,3.7,0.2,4
1544419,1952-05-30T10:12:05Z,-38.58,0.1,175.87,0.1,53.0,63.0,ML,3.6,0.4,2
1544420,1952-05-30T10:22:17Z,-39.11,0.0,175.0,0.1,33.0,0.0,ML,4.1,0.2,6
1544421,1952-05-31T17:06:43Z,-41.12,0.1,172.51,0.1,12.0,0.0,ML,4.0,0.2,4
1544422,1952-06-02T23:32:16Z,-41.39,0.0,173.55,0.0,65.0,4.0,ML,4.1,nan,1
1544423,1952-06-07T00:23:00Z,-39.0,0.0,176.0,0.0,33.0,0.0,ML,4.2,0.4,5
1544424,1952-06-07T07:53:13Z,-38.61,0.1,177.56,0.5,33.0,0.0,ML,4.0,0.8,4
1544425,1952-06-07T23:56:27Z,-39.76,0.1,176.42,0.1,12.0,0.0,ML,4.1,0.1,6
1544426,1952-06-09T15:19:57Z,-41.25,0.0,172.49,0.0,12.0,0.0,ML,3.8,0.2,4
1544427,1952-06-15T02:06:32Z,-38.81,0.1,177.06,0.1,33.0,0.0,ML,3.5,nan,1
1544428,1952-06-15T18:54:35Z,-41.2,0.1,172.07,0.1,12.0,0.0,ML,3.7,0.2,4
1544429,1952-06-16T19:05:22Z,-41.53,0.0,172.26,0.0,12.0,0.0,ML,3.5,0.3,4
1544430,1952-06-18T02:49:16Z,-36.47,0.2,176.84,0.3,213.0,26.0,ML,4.6,nan,1
1544432,1952-06-20T04:57:02Z,-37.47,0.1,177.63,0.1,12.0,0.0,ML,4.4,0.3,5
1544433,1952-06-21T11:19:36Z,-41.33,0.1,173.34,0.1,74.0,27.0,ML,3.3,nan,1
1544434,1952-06-24T23:47:30Z,-38.75,0.1,176.13,0.1,68.0,32.0,ML,4.2,0.1,2
1544435,1952-06-25T15:52:11Z,-39.46,0.1,176.22,0.1,33.0,0.0,ML,3.8,0.4,4
1544436,1952-06-25T17:11:45Z,-38.34,0.0,177.76,0.0,95.0,1.0,ML,4.3,0.4,2
1544437,1952-06-26T23:33:16Z,-40.75,0.1,173.97,0.1,33.0,0.0,ML,3.8,0.2,5
1544438,1952-06-28T13:04:07Z,-41.83,0.0,172.07,0.1,12.0,0.0,ML,3.7,0.3,4
1544439,1952-06-29T05:53:22Z,-42.92,0.1,173.27,0.2,33.0,0.0,ML,3.0,0.4,2
1544440,1952-06-30T08:47:34Z,-39.94,0.1,174.11,0.1,208.0,9.0,ML,3.7,nan,1
