PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,Mb,Mb_Uncertainty,Mb_StationCount
2698819,2007-02-19T05:16:18Z,-37.89,0.0,176.76,0.0,5.0,0.0,ML,,,,2.2,0.2,3,,,
2698829,2007-02-19T05:50:06Z,-37.97,0.0,176.52,0.0,2.0,0.0,ML,,,,2.6,0.1,4,,,
2698830,2007-02-19T05:52:21Z,-37.97,0.0,176.52,0.0,5.0,0.0,ML,,,,1.3,nan,1,,,
2944755,2007-02-19T05:52:51Z,-37.98,0.0,176.52,0.0,5.0,0.0,ML,,,,1.5,0.1,1,,,
2698831,2007-02-19T05:57:41Z,-37.99,0.0,176.52,0.0,5.0,0.0,ML,,,,1.4,nan,1,,,
2698832,2007-02-19T05:59:10Z,-38.13,0.0,176.26,0.0,2.0,0.0,ML,,,,1.7,0.2,2,,,
2698833,2007-02-19T06:03:08Z,-37.9,0.0,176.78,0.0,2.0,0.0,ML,,,,2.3,0.2,4,,,
2698855,2007-02-19T07:15:36Z,-40.65,0.0,175.17,0.0,35.0,2.0,ML,,,,1.9,0.3,4,,,
2698858,2007-02-19T07:24:50Z,-37.83,0.0,176.81,0.0,5.0,0.0,ML,,,,2.5,0.3,6,,,
2698868,2007-02-19T08:03:35Z,-45.45,0.0,167.04,0.0,50.0,2.0,ML,,,,2.9,0.2,11,,,
2698871,2007-02-19T08:11:32Z,-44.81,0.0,167.49,0.1,5.0,0.0,ML,,,,2.2,0.4,3,,,
2698873,2007-02-19T08:17:31Z,-38.02,0.0,176.53,0.0,5.0,0.0,ML,,,,1.0,nan,1,,,
2698880,2007-02-19T08:40:37Z,-46.32,0.0,166.36,0.0,5.0,0.0,Mw,4.2,nan,0,4.7,0.2,17,,,
2698892,2007-02-19T09:23:04Z,-38.35,0.0,178.65,0.0,12.0,0.0,ML,,,,2.3,0.2,3,,,
2698895,2007-02-19T09:37:46Z,-40.52,0.0,175.8,0.0,32.0,1.0,ML,,,,2.0,0.2,4,,,
2698899,2007-02-19T09:55:03Z,-41.33,0.0,175.67,0.0,19.0,1.0,ML,,,,2.6,0.1,11,,,
2698904,2007-02-19T10:06:32Z,-41.31,0.0,175.64,0.0,15.0,1.0,ML,,,,1.4,0.1,5,,,
2698907,2007-02-19T10:14:46Z,-41.02,0.0,175.1,0.0,31.0,1.0,ML,,,,2.4,0.1,10,,,
2699140,2007-02-19T10:16:02Z,-37.91,0.0,176.75,0.0,5.0,0.0,ML,,,,2.0,0.2,4,,,
2698908,2007-02-19T10:21:26Z,-37.9,0.0,176.76,0.0,5.0,0.0,ML,,,,1.6,0.3,3,,,
2698917,2007-02-19T10:44:37Z,-37.89,0.0,176.76,0.0,5.0,0.0,ML,,,,1.7,0.2,4,,,
2698921,2007-02-19T10:50:36Z,-37.89,0.0,176.77,0.0,5.0,0.0,ML,,,,1.8,0.1,3,,,
2698923,2007-02-19T10:58:43Z,-37.89,0.0,178.87,0.0,48.0,1.0,ML,,,,1.9,0.1,3,,,
2698924,2007-02-19T11:00:27Z,-37.94,0.0,176.52,0.0,5.0,0.0,ML,,,,1.2,nan,1,,,
2698926,2007-02-19T11:05:53Z,-37.9,0.0,176.76,0.0,5.0,0.0,ML,,,,1.6,0.2,4,,,
2698933,2007-02-19T11:22:43Z,-41.81,0.0,174.15,0.0,12.0,0.0,ML,,,,1.8,0.3,8,,,
2698934,2007-02-19T11:29:29Z,-37.06,0.1,177.27,0.1,218.0,8.0,ML,,,,2.9,0.1,6,,,
2698938,2007-02-19T11:43:40Z,-37.91,0.0,176.76,0.0,5.0,0.0,ML,,,,2.5,0.1,4,,,
2698946,2007-02-19T12:13:32Z,-37.94,0.0,176.76,0.0,5.0,0.0,ML,,,,1.5,0.2,3,,,
2698948,2007-02-19T12:19:00Z,-45.24,0.0,167.37,0.0,81.0,2.0,ML,,,,2.1,0.2,5,,,
2698951,2007-02-19T12:26:10Z,-38.95,0.0,175.26,0.0,232.0,5.0,ML,,,,2.9,0.1,2,,,
2698962,2007-02-19T12:58:53Z,-37.21,0.0,176.79,0.0,231.0,3.0,ML,,,,4.0,0.2,15,,,
2698963,2007-02-19T13:01:55Z,-37.9,0.0,176.75,0.0,5.0,0.0,ML,,,,1.7,0.1,4,,,
2698970,2007-02-19T13:23:42Z,-41.84,0.0,175.15,0.0,33.0,0.0,ML,,,,1.9,0.1,7,,,
2698974,2007-02-19T13:42:49Z,-37.89,0.0,176.77,0.0,5.0,0.0,ML,,,,1.4,0.3,3,,,
2698980,2007-02-19T14:02:59Z,-37.9,0.0,176.75,0.0,5.0,0.0,ML,,,,1.9,0.2,4,,,
2698983,2007-02-19T14:10:56Z,-37.89,0.0,176.8,0.0,5.0,0.0,ML,,,,1.4,0.0,3,,,
2945157,2007-02-19T14:11:12Z,-40.57,0.0,174.26,0.0,53.0,8.0,ML,,,,1.8,0.2,4,,,
2698984,2007-02-19T14:14:57Z,-38.35,0.0,178.64,0.0,12.0,0.0,ML,,,,1.9,0.1,3,,,
2698988,2007-02-19T14:26:44Z,-40.26,0.0,174.64,0.0,12.0,0.0,ML,,,,2.0,0.1,6,,,
2698990,2007-02-19T14:32:15Z,-40.1,0.1,174.11,0.1,109.0,14.0,ML,,,,2.4,nan,1,,,
2698995,2007-02-19T14:44:55Z,-40.0,0.0,173.27,0.0,5.0,0.0,ML,,,,2.4,0.2,10,,,
2699000,2007-02-19T15:02:51Z,-38.49,0.0,178.49,0.0,5.0,0.0,ML,,,,2.1,0.2,3,,,
2945165,2007-02-19T15:04:01Z,-45.36,0.0,167.12,0.0,77.0,1.0,ML,,,,1.8,0.1,3,,,
2699001,2007-02-19T15:05:48Z,-37.9,0.0,176.75,0.0,5.0,0.0,ML,,,,1.9,0.2,4,,,
2699010,2007-02-19T15:40:57Z,-37.91,0.0,176.75,0.0,5.0,0.0,ML,,,,2.7,0.1,4,,,
2699013,2007-02-19T15:47:46Z,-38.47,0.0,176.11,0.0,157.0,3.0,ML,,,,3.1,0.3,15,,,
2699018,2007-02-19T16:04:36Z,-38.4,0.0,178.7,0.0,12.0,0.0,ML,,,,2.6,0.3,5,,,
2699025,2007-02-19T16:25:11Z,-38.89,0.0,177.0,0.0,47.0,5.0,ML,,,,2.7,0.2,9,,,
2699038,2007-02-19T17:01:25Z,-41.25,0.0,172.79,0.0,145.0,4.0,ML,,,,3.0,0.2,9,,,
2699042,2007-02-19T17:09:13Z,-40.56,0.0,174.01,0.0,78.0,3.0,ML,,,,2.3,0.1,6,,,
2699046,2007-02-19T17:18:59Z,-35.81,0.1,178.3,0.1,199.0,9.0,ML,,,,3.3,0.2,4,,,
2699050,2007-02-19T17:35:05Z,-41.33,0.0,172.68,0.0,109.0,2.0,ML,,,,2.0,nan,1,,,
2945179,2007-02-19T17:35:49Z,-37.92,0.0,176.77,0.0,5.0,0.0,ML,,,,1.2,nan,1,,,
2945178,2007-02-19T17:36:31Z,-39.26,0.0,175.48,0.0,8.0,1.0,ML,,,,1.1,0.1,5,,,
2699053,2007-02-19T17:43:42Z,-38.22,0.0,178.33,0.0,31.0,1.0,ML,,,,2.1,0.2,3,,,
2699056,2007-02-19T17:52:51Z,-45.24,0.0,167.18,0.0,5.0,0.0,ML,,,,2.0,0.2,6,,,
2699061,2007-02-19T18:13:46Z,-45.16,0.0,167.41,0.0,72.0,1.0,ML,,,,2.7,0.1,9,,,
2699078,2007-02-19T19:04:35Z,-36.66,0.0,177.44,0.0,169.0,6.0,ML,,,,3.5,0.0,3,,,
2699083,2007-02-19T19:27:05Z,-45.13,0.0,166.95,0.0,12.0,0.0,ML,,,,2.9,0.2,11,,,
2699085,2007-02-19T19:33:18Z,-40.83,0.0,174.74,0.0,5.0,0.0,ML,,,,2.5,0.2,4,,,
2699088,2007-02-19T19:44:37Z,-37.15,0.1,177.52,0.1,154.0,5.0,ML,,,,3.9,0.1,6,,,
2699098,2007-02-19T20:15:05Z,-38.4,0.0,178.31,0.0,12.0,0.0,ML,,,,1.9,0.2,3,,,
2699111,2007-02-19T20:56:39Z,-41.77,0.0,172.25,0.0,5.0,0.0,ML,,,,2.1,0.2,3,,,
2699119,2007-02-19T21:20:31Z,-40.7,0.0,175.48,0.0,26.0,2.0,ML,,,,2.6,0.1,5,,,
2699151,2007-02-19T21:34:32Z,-37.93,0.0,176.77,0.0,5.0,0.0,ML,,,,1.6,0.1,2,,,
2699125,2007-02-19T21:34:35Z,-37.51,0.0,176.12,0.0,268.0,3.0,ML,,,,3.9,0.2,18,,,
2699133,2007-02-19T21:57:10Z,-40.22,0.0,174.57,0.0,12.0,0.0,ML,,,,2.5,0.2,20,,,
2699141,2007-02-19T22:13:26Z,-37.74,0.0,177.04,0.0,139.0,3.0,ML,,,,2.9,0.1,4,,,
2699147,2007-02-19T22:33:52Z,-39.89,0.0,176.73,0.0,49.0,4.0,ML,,,,2.8,0.2,6,,,
2699157,2007-02-19T23:04:53Z,-39.36,0.0,177.89,0.0,27.0,1.0,ML,,,,2.8,0.3,8,,,
2699160,2007-02-19T23:16:23Z,-41.41,0.0,172.34,0.0,5.0,0.0,ML,,,,2.0,0.2,3,,,
2699161,2007-02-19T23:20:31Z,-37.39,0.0,179.31,0.0,12.0,0.0,ML,,,,2.7,0.1,4,,,
2699166,2007-02-19T23:33:34Z,-39.38,0.0,176.83,0.0,27.0,1.0,ML,,,,3.1,0.2,16,,,
2699168,2007-02-19T23:38:54Z,-40.33,0.0,174.2,0.0,83.0,3.0,ML,,,,2.2,0.3,4,,,
2945201,2007-02-19T23:41:04Z,-39.21,0.0,175.34,0.0,12.0,0.0,ML,,,,1.4,0.2,5,,,
2699181,2007-02-20T00:13:21Z,-37.89,0.0,176.76,0.0,5.0,0.0,ML,,,,2.1,0.1,3,,,
2699190,2007-02-20T00:46:44Z,-41.31,0.0,173.33,0.0,100.0,2.0,ML,,,,2.5,0.2,4,,,
2699195,2007-02-20T01:05:05Z,-39.3,0.0,174.37,0.0,24.0,1.0,ML,,,,1.6,0.0,2,,,
2942930,2007-02-20T01:05:20Z,-41.4,0.0,172.22,0.0,12.0,0.0,ML,,,,2.0,0.1,3,,,
2699206,2007-02-20T01:35:02Z,-45.14,0.0,167.01,0.0,20.0,3.0,ML,,,,2.6,0.2,8,,,
2699207,2007-02-20T01:37:55Z,-38.56,0.0,175.94,0.0,5.0,0.0,ML,,,,1.9,0.2,7,,,
2699209,2007-02-20T01:42:39Z,-37.94,0.0,176.77,0.0,5.0,0.0,ML,,,,1.5,0.1,2,,,
2699237,2007-02-20T03:17:15Z,-38.36,0.0,178.66,0.0,12.0,0.0,ML,,,,2.7,0.2,3,,,
2699258,2007-02-20T04:26:30Z,-41.75,0.0,172.23,0.0,5.0,0.0,ML,,,,3.0,0.2,8,,,
2699260,2007-02-20T04:33:12Z,-41.16,0.0,174.75,0.0,26.0,1.0,ML,,,,1.9,0.1,4,,,
2699263,2007-02-20T04:41:01Z,-39.25,0.0,175.5,0.0,8.0,1.0,ML,,,,1.3,0.2,8,,,
2699271,2007-02-20T05:06:42Z,-36.9,0.0,177.61,0.0,153.0,3.0,ML,,,,3.5,0.2,11,,,
2699288,2007-02-20T06:08:10Z,-38.37,0.0,178.66,0.0,12.0,0.0,ML,,,,2.1,0.2,3,,,
2699294,2007-02-20T06:32:03Z,-44.41,0.0,169.79,0.0,12.0,0.0,ML,,,,2.3,0.2,6,,,
2699301,2007-02-20T06:53:23Z,-41.97,0.0,173.84,0.0,19.0,2.0,ML,,,,2.0,0.1,8,,,
2699302,2007-02-20T06:57:58Z,-46.06,0.1,166.95,0.1,71.0,5.0,ML,,,,2.1,0.4,3,,,
2699304,2007-02-20T07:08:23Z,-37.08,0.1,177.62,0.1,79.0,10.0,ML,,,,3.2,0.1,6,,,
2699308,2007-02-20T07:21:02Z,-38.69,0.0,175.91,0.0,156.0,5.0,ML,,,,3.4,0.2,14,,,
2699324,2007-02-20T08:12:17Z,-41.25,0.0,173.38,0.0,88.0,3.0,ML,,,,2.2,0.1,3,,,
2942954,2007-02-20T08:15:12Z,-45.53,0.1,167.17,0.0,97.0,5.0,ML,,,,2.8,0.1,4,,,
2699336,2007-02-20T08:47:16Z,-39.34,0.0,177.08,0.0,12.0,0.0,ML,,,,2.4,0.2,10,,,
2699348,2007-02-20T09:25:27Z,-41.26,0.0,172.56,0.0,206.0,3.0,ML,,,,3.2,0.3,6,,,
2942961,2007-02-20T09:27:46Z,-45.04,0.0,167.2,0.0,12.0,0.0,ML,,,,2.5,0.3,4,,,
2699359,2007-02-20T09:58:24Z,-37.84,0.0,176.8,0.0,5.0,0.0,ML,,,,1.9,0.1,3,,,
2699366,2007-02-20T10:15:47Z,-40.23,0.0,176.39,0.0,54.0,3.0,ML,,,,3.0,0.1,5,,,
2699367,2007-02-20T10:21:30Z,-39.87,0.0,176.78,0.0,48.0,2.0,ML,,,,2.4,0.2,5,,,
2699396,2007-02-20T11:41:59Z,-40.78,0.0,175.33,0.0,26.0,1.0,ML,,,,1.9,0.2,5,,,
2699397,2007-02-20T11:45:40Z,-45.12,0.0,166.85,0.1,12.0,0.0,ML,,,,1.6,0.0,2,,,
2699402,2007-02-20T12:03:08Z,-37.91,0.0,176.75,0.0,5.0,0.0,ML,,,,1.6,0.2,2,,,
2699403,2007-02-20T12:04:48Z,-41.44,0.0,174.33,0.0,31.0,2.0,ML,,,,1.8,0.2,4,,,
2699407,2007-02-20T12:21:42Z,-41.05,0.0,172.01,0.0,5.0,0.0,ML,,,,1.8,0.2,4,,,
2699408,2007-02-20T12:22:32Z,-41.74,0.0,172.7,0.0,75.0,3.0,ML,,,,2.7,0.2,10,,,
2699411,2007-02-20T12:29:31Z,-37.86,0.0,176.79,0.0,5.0,0.0,ML,,,,1.8,0.1,3,,,
2699416,2007-02-20T12:44:22Z,-40.3,0.0,176.78,0.0,47.0,4.0,ML,,,,2.6,0.2,6,,,
2699417,2007-02-20T12:46:46Z,-37.9,0.0,176.75,0.0,5.0,0.0,ML,,,,2.0,0.2,5,,,
2699418,2007-02-20T12:48:55Z,-37.91,0.0,176.74,0.0,5.0,0.0,ML,,,,2.0,0.2,2,,,
2699421,2007-02-20T12:58:30Z,-41.28,0.0,175.3,0.0,27.0,1.0,ML,,,,2.3,0.1,11,,,
2699440,2007-02-20T13:53:55Z,-44.86,0.0,166.92,0.1,5.0,0.0,ML,,,,2.3,0.2,8,,,
2699451,2007-02-20T14:21:18Z,-38.94,0.0,175.8,0.0,5.0,0.0,ML,,,,1.6,0.2,10,,,
2699452,2007-02-20T14:24:20Z,-45.15,0.0,166.93,0.1,5.0,0.0,ML,,,,3.1,0.2,13,,,
2699459,2007-02-20T14:45:57Z,-37.9,0.0,176.76,0.0,5.0,0.0,ML,,,,2.6,0.1,4,,,
2943416,2007-02-20T14:46:42Z,-45.19,0.0,166.99,0.1,12.0,0.0,ML,,,,1.7,0.2,3,,,
2699473,2007-02-20T15:35:55Z,-39.45,0.0,174.33,0.0,142.0,2.0,ML,,,,3.0,0.1,9,,,
2699474,2007-02-20T15:40:38Z,-45.06,0.0,167.48,0.0,70.0,5.0,ML,,,,1.9,0.2,5,,,
2699485,2007-02-20T16:17:46Z,-41.72,0.0,174.3,0.0,16.0,1.0,ML,,,,2.8,0.2,18,,,
2699489,2007-02-20T16:30:22Z,-38.58,0.0,177.92,0.0,30.0,5.0,ML,,,,2.1,0.1,3,,,
2699496,2007-02-20T16:51:02Z,-37.9,0.0,176.77,0.0,5.0,0.0,ML,,,,2.3,0.0,3,,,
2945755,2007-02-20T16:52:46Z,-38.35,0.0,178.66,0.0,12.0,0.0,ML,,,,2.2,0.2,3,,,
2699507,2007-02-20T17:28:10Z,-41.95,0.0,173.96,0.0,12.0,0.0,ML,,,,2.1,0.1,7,,,
2699512,2007-02-20T17:41:48Z,-42.02,0.0,174.01,0.0,5.0,0.0,ML,,,,2.1,0.2,6,,,
2699525,2007-02-20T18:20:52Z,-45.05,0.0,167.02,0.1,12.0,0.0,ML,,,,2.2,0.2,5,,,
2699531,2007-02-20T18:36:56Z,-41.05,0.0,174.87,0.0,30.0,1.0,ML,,,,2.3,0.1,8,,,
2699545,2007-02-20T19:23:20Z,-44.72,0.0,167.92,0.0,96.0,3.0,ML,,,,2.3,0.3,7,,,
2699549,2007-02-20T19:35:10Z,-45.62,0.0,167.38,0.0,12.0,0.0,ML,,,,1.6,0.3,3,,,
2699556,2007-02-20T19:58:10Z,-45.13,0.0,167.39,0.0,116.0,2.0,ML,,,,2.7,0.2,8,,,
2699563,2007-02-20T20:29:11Z,-37.88,0.0,176.83,0.0,5.0,0.0,ML,,,,2.0,0.1,2,,,
2699564,2007-02-20T20:33:41Z,-41.07,0.0,173.07,0.0,130.0,3.0,ML,,,,2.8,0.4,4,,,
2699567,2007-02-20T20:47:30Z,-37.9,0.0,176.73,0.0,5.0,0.0,ML,,,,2.0,0.3,4,,,
2699585,2007-02-20T22:05:26Z,-40.19,0.0,176.39,0.0,47.0,5.0,ML,,,,2.5,0.2,4,,,
2699587,2007-02-20T22:07:23Z,-37.96,0.0,176.76,0.0,5.0,0.0,ML,,,,1.8,0.2,3,,,
2699588,2007-02-20T22:08:12Z,-37.92,0.0,176.76,0.0,5.0,0.0,ML,,,,2.3,0.1,4,,,
2699597,2007-02-20T22:30:25Z,-40.56,0.0,176.55,0.0,18.0,5.0,ML,,,,2.5,0.1,4,,,
2699600,2007-02-20T22:43:21Z,-39.15,0.0,174.91,0.0,30.0,1.0,ML,,,,2.2,0.2,17,,,
2699616,2007-02-20T23:35:39Z,-41.04,0.0,175.58,0.0,27.0,1.0,ML,,,,2.2,0.1,6,,,
2946301,2007-02-20T23:37:53Z,-42.06,0.0,173.98,0.0,12.0,0.0,ML,,,,2.0,0.1,3,,,
2699617,2007-02-20T23:39:16Z,-38.6,0.0,176.16,0.0,105.0,5.0,ML,,,,2.8,0.3,8,,,
2699618,2007-02-20T23:41:48Z,-41.13,0.0,174.15,0.0,50.0,1.0,ML,,,,4.4,0.2,22,,,
2699621,2007-02-20T23:56:52Z,-38.67,0.0,176.26,0.0,85.0,3.0,ML,,,,2.9,0.2,4,,,
2945216,2007-02-21T00:03:54Z,-38.47,0.0,176.33,0.0,109.0,5.0,ML,,,,2.9,0.2,8,,,
2945217,2007-02-21T00:04:28Z,-45.09,0.0,167.44,0.0,67.0,1.0,ML,,,,2.2,0.4,3,,,
2699624,2007-02-21T00:04:50Z,-38.02,0.0,177.6,0.0,71.0,3.0,ML,,,,2.9,0.1,5,,,
2699665,2007-02-21T02:10:05Z,-41.12,0.0,174.16,0.0,44.0,2.0,ML,,,,2.3,0.1,5,,,
2699666,2007-02-21T02:14:11Z,-45.11,0.0,168.74,0.0,5.0,0.0,ML,,,,1.7,0.3,6,,,
2699681,2007-02-21T03:02:46Z,-39.8,0.0,174.65,0.1,120.0,6.0,ML,,,,2.5,0.2,3,,,
2699683,2007-02-21T03:07:43Z,-41.12,0.0,174.15,0.0,48.0,1.0,ML,,,,3.0,0.2,14,,,
2945625,2007-02-21T03:08:21Z,-41.12,0.0,174.15,0.0,42.0,2.0,ML,,,,2.9,0.1,11,,,
2699685,2007-02-21T03:14:59Z,-37.89,0.0,176.76,0.0,5.0,0.0,ML,,,,1.8,0.2,4,,,
2699686,2007-02-21T03:18:57Z,-39.23,0.0,177.62,0.0,31.0,1.0,ML,,,,2.6,0.1,2,,,
2699687,2007-02-21T03:25:13Z,-45.31,0.0,167.06,0.0,67.0,1.0,ML,,,,2.4,0.2,3,,,
2699691,2007-02-21T03:42:21Z,-37.86,0.0,176.8,0.0,5.0,0.0,ML,,,,1.9,0.2,4,,,
2699707,2007-02-21T04:42:03Z,-40.37,0.0,174.12,0.0,85.0,5.0,ML,,,,2.7,0.3,3,,,
2699722,2007-02-21T05:28:22Z,-37.85,0.0,176.76,0.0,2.0,0.0,ML,,,,2.5,0.2,5,,,
2699735,2007-02-21T06:15:58Z,-44.03,0.0,169.07,0.0,5.0,0.0,ML,,,,2.9,0.2,14,,,
2946265,2007-02-21T06:17:18Z,-44.02,0.0,169.02,0.0,12.0,0.0,ML,,,,2.0,0.2,7,,,
2699738,2007-02-21T06:28:25Z,-37.85,0.0,176.81,0.0,5.0,0.0,ML,,,,2.2,0.2,5,,,
2945647,2007-02-21T06:29:01Z,-41.41,0.0,173.17,0.0,83.0,1.0,ML,,,,2.4,0.3,5,,,
2699740,2007-02-21T06:35:16Z,-41.62,0.0,172.17,0.0,5.0,0.0,ML,,,,2.1,0.1,3,,,
2699749,2007-02-21T07:12:19Z,-37.91,0.0,176.76,0.0,5.0,0.0,ML,,,,2.2,0.0,3,,,
2699754,2007-02-21T07:24:56Z,-36.54,0.0,175.03,0.0,5.0,0.0,ML,,,,3.6,0.2,6,,,
2699762,2007-02-21T07:50:08Z,-37.91,0.0,176.75,0.0,5.0,0.0,ML,,,,1.9,0.1,3,,,
2700146,2007-02-21T07:50:35Z,-45.16,0.0,167.42,0.0,81.0,2.0,ML,,,,2.2,0.2,7,,,
2699766,2007-02-21T08:00:14Z,-36.53,0.0,175.04,0.0,5.0,0.0,Mw,4.1,nan,0,4.5,0.3,27,,,
2699767,2007-02-21T08:03:27Z,-37.84,0.0,176.78,0.0,5.0,0.0,ML,,,,2.3,0.2,4,,,
2699768,2007-02-21T08:09:48Z,-36.54,0.0,175.03,0.0,5.0,0.0,ML,,,,2.4,0.2,3,,,
2699770,2007-02-21T08:15:01Z,-37.9,0.0,176.74,0.0,5.0,0.0,ML,,,,1.8,0.1,2,,,
2699772,2007-02-21T08:20:45Z,-37.89,0.0,176.76,0.0,5.0,0.0,ML,,,,1.6,0.1,4,,,
2699774,2007-02-21T08:28:32Z,-36.53,0.0,175.03,0.0,5.0,0.0,ML,,,,3.1,0.2,4,,,
2699777,2007-02-21T08:31:01Z,-39.11,0.0,174.57,0.0,26.0,2.0,ML,,,,1.9,0.1,15,,,
2699784,2007-02-21T08:54:54Z,-37.89,0.0,176.75,0.0,5.0,0.0,ML,,,,1.5,0.3,2,,,
2946267,2007-02-21T08:55:11Z,-37.89,0.0,176.75,0.0,5.0,0.0,ML,,,,1.4,0.3,2,,,
2699785,2007-02-21T08:56:44Z,-36.53,0.0,175.03,0.0,5.0,0.0,ML,,,,2.1,0.2,3,,,
2699789,2007-02-21T09:11:57Z,-36.54,0.0,175.01,0.0,12.0,0.0,ML,,,,2.2,0.1,2,,,
2699790,2007-02-21T09:15:27Z,-45.15,0.0,167.37,0.0,119.0,3.0,ML,,,,2.9,0.2,11,,,
2699798,2007-02-21T09:32:22Z,-41.24,0.0,172.43,0.0,5.0,0.0,ML,,,,1.5,0.3,4,,,
2699800,2007-02-21T09:40:14Z,-37.85,0.0,176.75,0.0,5.0,0.0,ML,,,,2.4,0.0,3,,,
2945773,2007-02-21T09:41:09Z,-38.59,0.0,178.26,0.0,12.0,0.0,ML,,,,2.2,0.3,2,,,
2699803,2007-02-21T09:49:51Z,-42.01,0.0,172.68,0.0,63.0,3.0,ML,,,,1.4,nan,1,,,
2948214,2007-02-21T09:50:50Z,-44.76,0.0,168.07,0.0,100.0,2.0,ML,,,,2.2,0.2,4,,,
2699806,2007-02-21T09:55:41Z,-37.9,0.0,176.73,0.0,5.0,0.0,ML,,,,1.8,0.1,2,,,
2699807,2007-02-21T09:58:16Z,-37.9,0.0,176.74,0.0,5.0,0.0,ML,,,,2.0,0.2,4,,,
2699809,2007-02-21T10:07:14Z,-37.86,0.0,176.76,0.0,5.0,0.0,ML,,,,1.6,0.1,3,,,
2699811,2007-02-21T10:16:07Z,-39.91,0.0,175.07,0.0,69.0,3.0,ML,,,,2.1,0.3,3,,,
2699812,2007-02-21T10:20:09Z,-45.06,0.0,167.52,0.0,104.0,3.0,ML,,,,2.2,0.2,7,,,
2699813,2007-02-21T10:23:53Z,-36.53,0.0,175.04,0.0,5.0,0.0,ML,,,,3.7,0.2,9,,,
2699814,2007-02-21T10:29:18Z,-36.54,0.0,175.03,0.0,5.0,0.0,ML,,,,2.4,0.2,4,,,
2948233,2007-02-21T10:32:22Z,-38.23,0.0,175.81,0.1,168.0,7.0,ML,,,,2.8,0.3,8,,,
2699816,2007-02-21T10:32:47Z,-37.86,0.0,176.73,0.0,5.0,0.0,ML,,,,1.5,0.2,2,,,
2699821,2007-02-21T10:48:51Z,-40.31,0.0,174.17,0.0,68.0,5.0,ML,,,,2.6,0.2,8,,,
2700166,2007-02-21T10:50:53Z,-45.24,0.0,166.86,0.0,12.0,0.0,ML,,,,3.1,0.1,6,,,
2948241,2007-02-21T10:53:35Z,-36.84,0.0,177.5,0.0,150.0,3.0,ML,,,,2.9,0.2,7,,,
2699824,2007-02-21T10:59:27Z,-46.07,0.0,166.91,0.0,100.0,2.0,ML,,,,2.5,0.3,9,,,
2699825,2007-02-21T11:03:56Z,-40.2,0.0,176.62,0.0,55.0,5.0,ML,,,,2.2,0.1,4,,,
2700170,2007-02-21T11:10:54Z,-45.55,0.0,167.4,0.0,12.0,0.0,ML,,,,2.7,0.2,8,,,
2699827,2007-02-21T11:11:07Z,-37.89,0.0,176.77,0.0,5.0,0.0,ML,,,,1.6,nan,1,,,
2699843,2007-02-21T11:55:37Z,-37.89,0.0,176.76,0.0,5.0,0.0,ML,,,,1.8,0.2,4,,,
2699849,2007-02-21T12:20:54Z,-45.32,0.0,167.25,0.0,119.0,2.0,ML,,,,4.7,0.2,18,,,
2699853,2007-02-21T12:32:54Z,-42.07,0.0,172.69,0.0,72.0,3.0,ML,,,,3.0,0.2,11,,,
2699858,2007-02-21T12:43:47Z,-38.86,0.0,178.01,0.0,47.0,4.0,ML,,,,2.9,0.4,7,,,
2699859,2007-02-21T12:48:04Z,-44.78,0.0,167.92,0.0,76.0,3.0,ML,,,,2.1,0.2,7,,,
2699865,2007-02-21T13:11:56Z,-40.36,0.0,173.83,0.0,94.0,5.0,ML,,,,2.2,0.3,4,,,
2699870,2007-02-21T13:28:28Z,-40.1,0.0,174.89,0.0,12.0,0.0,ML,,,,1.9,0.2,4,,,
2699882,2007-02-21T14:07:00Z,-38.14,0.0,176.59,0.0,139.0,2.0,ML,,,,3.1,0.4,13,,,
2699888,2007-02-21T14:20:31Z,-35.98,0.1,178.2,0.1,198.0,7.0,ML,,,,3.4,0.2,8,,,
2699896,2007-02-21T14:51:42Z,-37.85,0.0,176.75,0.0,5.0,0.0,ML,,,,2.3,0.3,4,,,
2699906,2007-02-21T15:23:02Z,-37.9,0.0,176.74,0.0,6.0,2.0,ML,,,,2.3,0.2,6,,,
2699911,2007-02-21T15:30:18Z,-37.9,0.0,176.74,0.0,5.0,0.0,ML,,,,2.0,0.2,4,,,
2699914,2007-02-21T15:35:12Z,-37.43,0.1,177.12,0.1,160.0,7.0,ML,,,,2.3,0.1,4,,,
2699916,2007-02-21T15:44:53Z,-37.89,0.0,176.76,0.0,5.0,0.0,ML,,,,1.4,0.4,2,,,
2699922,2007-02-21T15:59:15Z,-37.9,0.0,176.75,0.0,5.0,0.0,ML,,,,1.9,0.2,4,,,
2699936,2007-02-21T16:41:40Z,-44.22,0.0,168.59,0.0,5.0,0.0,ML,,,,2.1,0.2,9,,,
2948290,2007-02-21T16:53:43Z,-36.39,0.1,177.99,0.1,114.0,11.0,ML,,,,2.9,0.1,5,,,
2699939,2007-02-21T16:54:22Z,-44.13,0.0,168.67,0.0,5.0,0.0,ML,,,,1.9,0.2,6,,,
2699946,2007-02-21T17:20:09Z,-38.58,0.0,175.62,0.0,169.0,2.0,ML,,,,3.4,0.2,17,,,
2699969,2007-02-21T18:41:10Z,-37.36,0.0,177.15,0.0,127.0,1.0,ML,,,,2.5,0.4,3,,,
