PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,M,M_Uncertainty,M_StationCount
2178253,1936-05-23T15:33:00Z,-38.0,0.0,177.0,0.0,150.0,0.0,M,6.5,nan,0
