PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount
1551711,1969-01-31T23:08:30Z,-44.78,0.0,167.71,0.1,12.0,0.0,ML,4.1,0.3,5
1551712,1969-01-31T23:15:54Z,-44.6,0.1,167.29,0.2,12.0,0.0,ML,4.2,0.3,5
1551714,1969-02-01T00:32:53Z,-40.31,0.0,174.59,0.0,33.0,0.0,ML,4.1,0.3,9
1551715,1969-02-01T05:38:12Z,-38.07,0.3,176.4,0.2,33.0,0.0,ML,3.7,nan,0
1551716,1969-02-01T09:23:11Z,-38.18,0.5,174.82,0.4,33.0,0.0,ML,3.5,nan,0
1551724,1969-02-02T01:28:54Z,-38.39,0.0,175.82,0.1,191.0,18.0,ML,4.9,nan,2
1551725,1969-02-02T06:33:22Z,-37.33,0.0,176.93,0.0,293.0,4.0,ML,4.6,0.3,5
1551726,1969-02-02T07:02:16Z,-45.15,0.0,168.1,0.1,99.0,4.0,ML,3.4,0.1,2
1551727,1969-02-02T14:06:32Z,-39.05,0.2,174.82,0.1,182.0,34.0,ML,4.0,0.2,2
1551728,1969-02-02T14:57:47Z,-39.36,0.1,174.97,0.1,33.0,0.0,ML,3.5,0.4,4
1551730,1969-02-04T13:30:40Z,-47.92,0.2,165.59,0.2,33.0,0.0,ML,3.8,0.1,2
1551731,1969-02-05T07:13:22Z,-40.93,0.0,172.74,0.1,12.0,0.0,ML,3.8,0.1,4
1551733,1969-02-05T12:56:51Z,-37.29,0.1,177.11,0.1,238.0,20.0,ML,4.4,0.2,4
1551734,1969-02-05T17:17:18Z,-41.87,0.0,171.92,0.1,12.0,0.0,ML,3.8,0.1,7
1551735,1969-02-06T02:59:29Z,-38.6,0.2,175.87,0.2,149.0,28.0,ML,3.9,0.3,4
1551736,1969-02-06T08:39:51Z,-45.06,0.0,167.51,0.1,113.0,6.0,ML,4.1,0.3,5
1551737,1969-02-06T14:59:37Z,-41.67,0.0,172.09,0.1,12.0,0.0,ML,3.8,0.2,6
1551738,1969-02-06T16:54:31Z,-41.77,0.0,172.1,0.1,12.0,0.0,ML,3.4,0.3,2
1551739,1969-02-06T19:42:18Z,-41.91,0.0,171.89,0.1,12.0,0.0,ML,3.8,0.1,7
1551740,1969-02-07T13:37:08Z,-44.95,0.0,170.16,0.0,12.0,0.0,ML,4.3,0.3,6
1551741,1969-02-07T14:35:37Z,-44.88,0.0,169.99,0.1,12.0,0.0,ML,2.9,0.3,4
1551742,1969-02-09T13:36:15Z,-38.19,0.1,175.5,0.1,33.0,0.0,ML,4.7,0.3,8
1551743,1969-02-10T04:58:46Z,-40.89,0.0,175.29,0.1,33.0,0.0,ML,4.1,0.3,7
1551744,1969-02-10T05:24:03Z,-46.38,0.0,166.65,0.1,12.0,0.0,ML,3.6,0.2,4
1551745,1969-02-10T08:41:19Z,-38.19,0.0,176.47,0.0,183.0,4.0,ML,4.5,0.1,5
1551746,1969-02-10T14:04:06Z,-35.98,0.1,177.15,0.1,33.0,0.0,ML,4.7,0.5,6
1551747,1969-02-10T14:11:00Z,-39.2,0.0,178.56,0.1,33.0,0.0,ML,3.5,0.3,3
1551748,1969-02-11T09:33:35Z,-38.63,0.1,175.6,0.1,128.0,20.0,ML,4.0,0.2,4
1551749,1969-02-11T13:45:44Z,-43.3,0.0,171.02,0.1,12.0,0.0,ML,3.5,0.2,6
1551750,1969-02-11T16:35:19Z,-40.75,0.0,175.31,0.0,12.0,0.0,ML,3.6,0.2,3
1551751,1969-02-12T03:57:04Z,-37.73,0.0,176.7,0.0,12.0,0.0,ML,4.4,0.4,8
1551752,1969-02-12T08:44:56Z,-41.99,0.0,173.96,0.0,12.0,0.0,ML,3.8,0.2,6
1551753,1969-02-12T21:03:43Z,-46.41,0.0,166.31,0.1,33.0,0.0,ML,4.7,0.2,10
1551754,1969-02-13T02:18:38Z,-37.06,0.1,177.55,0.1,256.0,10.0,ML,4.1,0.1,3
1551755,1969-02-14T14:46:11Z,-41.73,0.1,173.88,0.1,33.0,0.0,ML,3.3,0.1,3
1551757,1969-02-15T04:58:54Z,-37.89,0.1,176.87,0.1,33.0,0.0,ML,3.9,0.3,6
1551758,1969-02-15T14:45:06Z,-41.75,0.1,171.58,0.1,12.0,0.0,ML,3.5,0.2,4
1551759,1969-02-15T16:46:06Z,-42.93,0.0,171.94,0.1,33.0,0.0,ML,3.5,0.2,6
1551761,1969-02-16T15:57:11Z,-44.16,0.1,171.22,0.0,12.0,0.0,ML,3.5,0.5,3
1551762,1969-02-17T02:22:49Z,-41.78,0.0,171.7,0.1,12.0,0.0,ML,3.6,0.2,6
1551763,1969-02-17T05:14:51Z,-38.87,0.1,176.53,0.1,107.0,11.0,ML,3.8,0.2,4
1551764,1969-02-18T15:42:39Z,-42.11,0.1,174.01,0.0,12.0,0.0,ML,3.8,0.3,6
1551765,1969-02-19T05:17:28Z,-46.91,0.1,167.01,0.1,33.0,0.0,ML,4.0,0.1,5
1551766,1969-02-19T18:56:37Z,-40.88,0.1,176.6,0.1,12.0,0.0,ML,3.9,0.3,4
1551767,1969-02-20T03:15:13Z,-37.85,0.0,177.36,0.1,344.0,6.0,ML,4.2,0.2,3
1551768,1969-02-20T10:34:12Z,-42.35,0.0,173.51,0.0,33.0,0.0,ML,3.9,0.3,6
1551769,1969-02-20T19:53:38Z,-41.94,0.1,171.9,0.1,12.0,0.0,ML,3.6,0.2,6
1551770,1969-02-21T22:27:07Z,-41.63,0.1,171.79,0.1,12.0,0.0,ML,3.7,0.2,4
1551771,1969-02-22T03:38:04Z,-41.78,0.0,171.8,0.1,12.0,0.0,ML,3.7,0.2,4
1551772,1969-02-23T11:57:17Z,-39.35,0.0,177.61,0.0,12.0,0.0,ML,4.8,0.3,11
1551773,1969-02-23T14:07:54Z,-39.36,0.1,177.66,0.1,12.0,0.0,ML,4.6,0.3,12
1551774,1969-02-23T23:34:12Z,-39.24,0.1,177.51,0.1,12.0,0.0,ML,4.3,0.2,10
1551775,1969-02-24T00:28:50Z,-41.0,0.0,174.47,0.0,12.0,0.0,ML,3.1,0.3,3
1551776,1969-02-24T06:40:30Z,-42.36,0.0,173.95,0.0,12.0,0.0,ML,3.7,0.2,5
1551777,1969-02-24T09:03:19Z,-39.61,0.0,175.03,0.1,90.0,17.0,ML,3.7,0.2,3
1551778,1969-02-24T15:05:12Z,-42.47,0.0,174.01,0.0,33.0,0.0,ML,4.0,0.4,6
1551780,1969-02-25T04:46:57Z,-45.61,0.0,169.86,0.0,12.0,0.0,ML,3.9,0.3,5
1551781,1969-02-25T18:39:38Z,-45.13,0.0,167.71,0.1,123.0,9.0,ML,3.7,0.3,5
1551782,1969-02-27T01:18:27Z,-38.24,0.0,176.11,0.0,190.0,6.0,ML,4.2,0.2,5
1551783,1969-02-27T09:00:47Z,-38.43,0.1,176.45,0.1,12.0,0.0,ML,3.1,0.1,3
1551784,1969-02-28T12:19:00Z,-36.39,0.1,177.83,0.1,33.0,0.0,ML,4.1,0.1,4
1551785,1969-02-28T14:45:38Z,-44.97,0.0,167.57,0.1,117.0,9.0,ML,4.0,0.5,4
1551786,1969-03-01T09:44:34Z,-41.8,0.0,171.64,0.1,12.0,0.0,ML,3.9,0.7,4
1551787,1969-03-02T13:40:14Z,-37.49,0.3,177.16,0.4,189.0,38.0,ML,4.1,0.2,3
1551788,1969-03-02T18:01:03Z,-38.52,0.1,175.85,0.2,195.0,13.0,ML,4.2,0.3,4
1551790,1969-03-05T02:04:52Z,-38.05,0.1,176.31,0.0,182.0,7.0,ML,4.5,0.2,5
1551792,1969-03-05T14:49:51Z,-46.29,0.0,166.53,0.1,12.0,0.0,ML,3.9,0.2,4
1551793,1969-03-06T03:58:15Z,-39.74,0.1,176.27,0.0,33.0,0.0,ML,3.5,0.5,3
1551794,1969-03-07T04:13:18Z,-44.94,0.1,167.57,0.1,12.0,0.0,ML,4.3,0.2,4
1551795,1969-03-08T04:30:40Z,-39.77,0.2,176.94,0.3,33.0,0.0,ML,3.6,0.2,4
1551796,1969-03-09T01:41:42Z,-38.57,0.1,175.83,0.1,155.0,9.0,ML,3.8,0.2,4
1551797,1969-03-09T02:05:18Z,-39.66,0.1,174.54,0.1,174.0,14.0,ML,4.9,0.3,6
1551798,1969-03-09T07:52:26Z,-36.98,0.0,177.11,0.0,224.0,6.0,ML,3.8,0.4,4
1551800,1969-03-10T03:12:41Z,-38.02,0.0,176.16,0.0,196.0,5.0,ML,3.9,0.3,3
1551801,1969-03-10T05:07:29Z,-41.46,0.1,172.05,0.2,12.0,0.0,ML,3.8,0.3,5
1551802,1969-03-10T09:50:26Z,-38.82,0.0,175.7,0.1,153.0,9.0,ML,3.9,0.3,4
1551803,1969-03-11T01:20:29Z,-37.79,0.0,177.55,0.1,78.0,13.0,ML,3.4,0.3,3
1551805,1969-03-11T05:07:54Z,-38.55,0.0,174.65,0.5,147.0,26.0,ML,3.9,0.4,3
1551807,1969-03-11T07:46:54Z,-39.8,0.0,176.99,0.0,33.0,0.0,ML,3.4,0.2,5
1551808,1969-03-11T17:48:01Z,-40.94,0.0,172.33,0.0,12.0,0.0,ML,4.8,0.4,9
1551810,1969-03-12T12:55:36Z,-45.53,0.1,167.05,0.2,102.0,15.0,ML,4.9,0.2,4
1551811,1969-03-12T23:13:15Z,-38.03,0.0,176.13,0.0,207.0,5.0,ML,4.8,0.2,5
1551812,1969-03-12T23:42:45Z,-38.36,0.1,178.55,0.1,72.0,6.0,ML,3.2,0.3,4
1551813,1969-03-13T00:58:47Z,-38.97,0.0,176.99,0.0,33.0,0.0,ML,4.4,0.3,4
1551814,1969-03-13T10:07:15Z,-41.97,0.1,171.52,0.2,12.0,0.0,ML,4.3,0.2,5
1551815,1969-03-14T02:00:20Z,-38.81,0.0,175.95,0.1,133.0,9.0,ML,3.9,0.3,6
1551816,1969-03-14T16:34:45Z,-40.24,0.1,173.42,0.1,161.0,9.0,ML,4.1,0.2,5
1551818,1969-03-16T05:56:24Z,-36.85,0.0,177.12,0.0,257.0,5.0,ML,4.3,0.2,6
1551819,1969-03-17T15:39:58Z,-37.81,0.0,176.16,0.0,60.0,4.0,ML,3.2,0.3,3
1551820,1969-03-18T05:17:22Z,-36.33,0.0,179.12,0.0,169.0,5.0,ML,4.6,0.2,5
1551821,1969-03-20T06:30:54Z,-45.05,0.1,167.74,0.1,122.0,10.0,ML,4.8,0.4,7
1551822,1969-03-21T10:10:56Z,-38.67,0.0,178.36,0.0,33.0,0.0,ML,3.8,0.3,6
1551824,1969-03-22T19:29:52Z,-39.49,0.0,175.66,0.0,12.0,0.0,ML,3.9,0.3,5
1551825,1969-03-22T23:49:46Z,-37.38,0.1,178.89,0.2,46.0,6.0,ML,4.0,0.2,5
1551826,1969-03-23T01:58:51Z,-37.34,0.0,179.18,0.2,51.0,11.0,ML,4.4,0.1,3
1551827,1969-03-23T09:56:29Z,-34.89,0.1,177.49,0.2,33.0,0.0,ML,5.2,0.4,4
1551828,1969-03-24T02:32:04Z,-38.19,0.1,176.3,0.1,33.0,0.0,ML,3.6,0.4,5
1551829,1969-03-24T09:18:06Z,-39.79,0.0,177.09,0.1,55.0,6.0,ML,4.1,0.4,6
1551830,1969-03-25T04:32:16Z,-37.0,0.0,177.06,0.0,253.0,9.0,ML,5.0,0.3,6
1551831,1969-03-25T10:57:04Z,-43.43,0.0,170.76,0.1,12.0,0.0,ML,4.4,0.2,6
1551832,1969-03-25T18:50:28Z,-41.51,0.1,175.14,0.1,12.0,0.0,ML,3.5,0.2,5
1551833,1969-03-26T17:52:48Z,-40.35,0.0,176.63,0.1,33.0,0.0,ML,4.7,0.2,11
1551834,1969-03-27T22:20:10Z,-38.17,0.1,176.23,0.1,175.0,8.0,ML,4.2,0.3,5
1551835,1969-03-28T13:04:37Z,-37.14,0.0,176.77,0.1,286.0,5.0,ML,4.7,0.2,6
1551836,1969-03-30T04:41:11Z,-38.71,0.0,179.24,0.1,12.0,0.0,ML,4.3,0.2,7
1551837,1969-03-30T22:26:10Z,-44.94,0.1,167.35,0.1,12.0,0.0,ML,3.5,0.4,5
1551838,1969-03-31T05:35:31Z,-35.2,0.1,178.52,0.2,229.0,37.0,ML,4.6,0.2,5
1551839,1969-03-31T14:17:59Z,-38.47,0.1,179.08,0.3,12.0,0.0,ML,3.6,0.2,4
1551840,1969-03-31T19:12:21Z,-44.87,0.1,169.88,0.1,12.0,0.0,ML,3.9,0.3,6
1551841,1969-03-31T20:03:28Z,-38.35,0.0,176.15,0.1,161.0,9.0,ML,4.1,0.4,5
1551842,1969-04-01T07:54:24Z,-38.74,0.0,175.21,0.1,244.0,5.0,ML,4.4,0.3,6
1551844,1969-04-02T00:16:34Z,-38.79,0.0,175.66,0.0,138.0,4.0,ML,4.1,0.3,7
1551846,1969-04-04T07:42:37Z,-37.25,0.1,177.48,0.1,131.0,17.0,ML,4.1,0.2,6
1551847,1969-04-08T06:49:47Z,-37.57,0.1,176.62,0.0,12.0,0.0,ML,3.4,0.4,1
1551848,1969-04-08T09:45:41Z,-38.06,0.1,176.45,0.0,12.0,0.0,ML,3.8,0.4,7
1551849,1969-04-08T09:59:04Z,-37.93,0.1,176.54,0.1,12.0,0.0,ML,3.7,0.3,6
1551850,1969-04-08T14:34:20Z,-38.12,0.0,176.41,0.0,12.0,0.0,ML,4.0,0.4,9
1551851,1969-04-10T06:16:44Z,-38.84,0.0,175.05,0.1,219.0,7.0,ML,4.0,0.3,6
1551852,1969-04-10T20:06:21Z,-43.28,0.1,171.88,0.1,12.0,0.0,ML,3.6,0.3,7
1551853,1969-04-10T23:52:12Z,-38.23,0.1,176.17,0.1,188.0,11.0,ML,4.5,0.2,5
1551854,1969-04-11T20:20:08Z,-41.85,0.0,171.9,0.1,12.0,0.0,ML,3.7,0.2,8
1551855,1969-04-12T20:47:51Z,-38.4,0.1,179.33,0.1,12.0,0.0,ML,3.5,0.3,5
1551856,1969-04-13T15:43:51Z,-37.68,0.0,176.35,0.0,227.0,5.0,ML,4.7,0.2,6
1551857,1969-04-14T07:44:51Z,-37.08,0.0,175.12,0.0,12.0,0.0,ML,3.3,0.2,5
1551858,1969-04-15T10:08:18Z,-41.04,0.0,174.28,0.0,33.0,0.0,ML,4.0,0.2,11
1551859,1969-04-17T02:22:59Z,-45.09,0.0,167.59,0.1,127.0,6.0,ML,5.4,0.5,6
1551860,1969-04-17T20:12:59Z,-39.3,0.0,177.43,0.0,12.0,0.0,ML,3.7,0.2,8
1551861,1969-04-18T07:17:50Z,-45.06,0.0,167.64,0.1,12.0,0.0,ML,4.0,0.4,7
1551863,1969-04-18T19:17:03Z,-41.8,0.0,173.88,0.0,12.0,0.0,ML,4.1,0.3,9
1551864,1969-04-20T03:49:42Z,-46.5,0.1,166.49,0.1,12.0,0.0,ML,4.5,0.3,6
1551865,1969-04-21T00:41:10Z,-41.9,0.0,172.0,0.1,12.0,0.0,ML,3.3,0.3,6
1551866,1969-04-21T00:42:40Z,-41.8,0.1,171.84,0.1,12.0,0.0,ML,3.7,0.3,8
1551868,1969-04-24T09:01:47Z,-44.14,0.0,168.58,0.0,12.0,0.0,ML,3.5,0.2,8
1551869,1969-04-24T13:21:55Z,-38.92,0.0,175.2,0.0,154.0,5.0,ML,4.0,0.3,4
1551870,1969-04-25T18:10:43Z,-40.42,0.0,176.1,0.0,12.0,0.0,ML,2.9,0.2,4
1551871,1969-04-28T22:54:21Z,-37.33,0.1,177.4,0.1,177.0,10.0,ML,4.2,0.2,6
1551872,1969-04-29T10:41:23Z,-40.95,0.0,175.48,0.0,12.0,0.0,ML,3.5,0.2,6
1551873,1969-04-29T16:01:49Z,-46.17,0.1,166.92,0.1,12.0,0.0,ML,3.7,0.3,7
1551874,1969-04-30T05:37:46Z,-44.24,0.0,168.64,0.1,12.0,0.0,ML,4.6,0.3,10
1551875,1969-05-01T02:10:26Z,-38.68,0.1,176.06,0.1,129.0,10.0,ML,3.9,0.3,5
1551876,1969-05-02T03:15:30Z,-46.11,0.3,166.68,0.3,12.0,0.0,ML,3.4,0.1,4
1551878,1969-05-03T04:17:22Z,-37.4,0.1,177.38,0.1,146.0,20.0,ML,3.9,0.1,6
1551880,1969-05-03T10:41:33Z,-38.34,0.0,175.88,0.0,182.0,9.0,ML,4.1,0.3,6
1551881,1969-05-04T04:46:16Z,-45.18,0.0,167.83,0.1,12.0,0.0,ML,3.6,0.2,7
1551882,1969-05-04T04:56:58Z,-38.51,0.1,175.89,0.1,167.0,10.0,ML,3.8,0.3,6
1551883,1969-05-05T03:19:57Z,-38.76,0.0,175.61,0.1,118.0,13.0,ML,3.9,0.2,4
1551884,1969-05-06T01:15:51Z,-37.79,0.0,177.09,0.0,140.0,8.0,ML,3.9,0.3,4
1551885,1969-05-06T02:11:59Z,-37.62,0.1,176.34,0.1,198.0,11.0,ML,4.0,0.3,6
1551886,1969-05-07T22:41:47Z,-38.83,0.0,175.46,0.1,12.0,0.0,ML,4.5,0.3,10
1551887,1969-05-07T22:54:34Z,-38.81,0.0,176.03,0.1,12.0,0.0,ML,3.7,0.3,6
1551888,1969-05-08T00:04:55Z,-38.82,0.0,175.83,0.0,12.0,0.0,ML,4.7,0.2,13
1551889,1969-05-08T00:26:55Z,-38.8,0.0,175.81,0.1,12.0,0.0,ML,3.6,0.2,8
1551890,1969-05-08T01:21:02Z,-38.87,0.0,175.6,0.1,12.0,0.0,ML,3.5,0.4,8
1551891,1969-05-08T03:35:41Z,-38.82,0.0,175.63,0.1,12.0,0.0,ML,3.4,0.4,7
1551892,1969-05-08T04:28:29Z,-38.82,0.0,175.8,0.0,12.0,0.0,ML,3.2,0.3,6
1551893,1969-05-08T04:44:12Z,-38.82,0.0,175.82,0.1,12.0,0.0,ML,3.0,0.4,5
1551894,1969-05-08T06:06:48Z,-38.82,0.0,175.73,0.1,12.0,0.0,ML,4.1,0.4,8
1551895,1969-05-08T06:16:59Z,-38.85,0.0,175.72,0.1,12.0,0.0,ML,3.2,0.4,6
1551896,1969-05-08T07:16:06Z,-38.86,0.0,175.83,0.0,12.0,0.0,ML,3.2,0.4,6
1551897,1969-05-08T14:46:21Z,-38.93,0.0,175.55,0.0,12.0,0.0,ML,3.6,0.4,8
1551898,1969-05-08T16:51:58Z,-45.28,0.0,167.56,0.1,12.0,0.0,ML,4.2,0.3,6
1551899,1969-05-08T17:13:32Z,-39.12,0.0,174.71,0.1,209.0,7.0,ML,4.5,0.2,5
1551900,1969-05-09T01:34:59Z,-42.05,0.0,172.35,0.0,12.0,0.0,ML,3.4,nan,0
1551901,1969-05-09T08:57:00Z,-38.82,0.0,175.72,0.1,12.0,0.0,ML,3.5,0.4,9
1551902,1969-05-09T18:16:58Z,-38.83,0.0,175.52,0.0,12.0,0.0,ML,3.6,0.3,8
1551904,1969-05-11T19:52:05Z,-37.47,0.1,-179.67,0.1,131.0,12.0,ML,4.4,0.2,6
1551905,1969-05-11T23:35:13Z,-38.93,0.0,175.87,0.1,12.0,0.0,ML,3.4,0.4,6
1551906,1969-05-12T21:57:14Z,-46.34,0.1,167.03,0.1,12.0,0.0,ML,4.7,0.2,7
1551908,1969-05-13T14:07:44Z,-41.79,0.0,172.28,0.0,12.0,0.0,ML,3.8,0.2,8
1551909,1969-05-14T09:15:18Z,-40.39,0.0,174.29,0.0,12.0,0.0,ML,4.1,0.2,13
1551910,1969-05-14T09:41:11Z,-40.41,0.0,174.35,0.0,12.0,0.0,ML,3.5,0.2,8
1551911,1969-05-14T12:45:05Z,-38.9,0.1,178.22,0.2,12.0,0.0,ML,4.0,0.3,7
1551912,1969-05-14T23:04:14Z,-38.99,0.1,178.1,0.1,12.0,0.0,ML,3.4,0.4,6
1551913,1969-05-15T21:19:24Z,-40.56,0.0,176.84,0.1,12.0,0.0,ML,3.7,0.2,6
1551914,1969-05-16T06:23:04Z,-39.12,0.0,174.78,0.0,257.0,5.0,ML,3.9,0.4,5
1551915,1969-05-16T23:50:23Z,-41.64,0.0,171.9,0.1,12.0,0.0,ML,3.7,0.2,8
1551916,1969-05-17T05:28:54Z,-38.2,0.0,176.05,0.1,203.0,5.0,ML,3.9,0.2,3
1551917,1969-05-17T06:38:51Z,-37.8,0.0,176.02,0.1,284.0,6.0,ML,4.8,0.2,6
1551918,1969-05-18T00:03:08Z,-39.64,0.0,174.31,0.1,142.0,13.0,ML,4.2,0.3,5
1551919,1969-05-18T01:05:31Z,-36.76,0.2,179.98,0.2,12.0,0.0,ML,4.0,0.1,8
1551920,1969-05-18T01:56:11Z,-40.95,0.0,173.75,0.0,12.0,0.0,ML,3.5,0.2,7
1551921,1969-05-18T07:15:46Z,-37.62,0.2,-179.37,0.1,12.0,0.0,ML,3.8,0.2,6
1551922,1969-05-18T08:10:12Z,-39.1,0.1,174.83,0.1,217.0,9.0,ML,3.9,0.3,5
1551924,1969-05-18T15:05:27Z,-37.7,0.0,177.36,0.0,33.0,0.0,ML,4.0,0.3,9
1551925,1969-05-18T16:34:21Z,-38.71,0.0,175.64,0.1,163.0,7.0,ML,3.6,0.3,4
1551926,1969-05-18T20:33:49Z,-38.15,0.0,176.28,0.0,164.0,9.0,ML,3.4,0.1,2
1551927,1969-05-19T09:51:41Z,-38.7,0.1,175.66,0.1,143.0,14.0,ML,3.8,0.3,4
