PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount
1544620,1953-02-25T12:13:25Z,-39.35,0.1,175.34,0.1,123.0,35.0,ML,3.8,0.1,2
1544621,1953-02-26T04:34:02Z,-41.07,0.1,172.85,0.0,5.0,0.0,ML,3.6,0.3,3
1544622,1953-02-26T04:57:28Z,-41.05,0.1,172.78,0.1,4.0,0.0,ML,3.8,0.2,4
1544623,1953-02-26T14:31:37Z,-40.64,0.0,173.78,0.1,33.0,0.0,ML,3.9,0.3,6
1544624,1953-02-27T18:17:53Z,-38.49,0.1,176.05,0.1,181.0,16.0,ML,4.0,nan,2
1544625,1953-02-28T06:41:26Z,-41.2,0.0,172.55,0.0,5.0,0.0,ML,3.6,0.3,3
1544626,1953-03-01T11:10:33Z,-40.91,0.1,172.84,0.1,12.0,0.0,ML,3.4,0.3,3
1544627,1953-03-02T11:09:24Z,-41.04,0.2,174.44,0.1,12.0,0.0,ML,3.6,0.4,3
1544628,1953-03-03T15:33:19Z,-38.59,0.0,176.47,0.1,12.0,0.0,ML,4.2,0.4,5
1544629,1953-03-03T16:07:09Z,-41.17,0.1,174.15,0.1,33.0,0.0,ML,4.1,0.3,4
1544630,1953-03-03T18:16:10Z,-41.79,0.4,171.13,0.8,33.0,0.0,ML,3.7,0.1,4
1544631,1953-03-04T16:14:01Z,-38.56,0.1,178.51,0.1,33.0,0.0,ML,4.3,0.3,5
1544632,1953-03-05T21:02:35Z,-43.24,0.1,170.77,0.2,33.0,0.0,ML,4.7,0.2,4
1544636,1953-03-11T21:41:39Z,-38.32,0.3,176.02,0.3,129.0,51.0,ML,4.5,0.1,2
1544637,1953-03-13T10:19:14Z,-38.55,0.0,175.2,0.1,182.0,7.0,ML,4.1,nan,1
1544638,1953-03-14T11:25:31Z,-37.92,0.1,178.62,0.2,33.0,0.0,ML,4.4,0.2,5
1544639,1953-03-15T21:04:30Z,-38.57,0.4,175.87,0.4,147.0,88.0,ML,3.9,nan,2
1544640,1953-03-16T04:33:44Z,-37.74,0.1,177.67,0.1,121.0,13.0,ML,4.2,0.1,2
1544641,1953-03-17T11:12:16Z,-39.18,0.1,179.57,0.2,12.0,0.0,ML,5.5,0.2,7
1544646,1953-03-20T14:49:27Z,-38.34,0.1,176.26,0.1,169.0,12.0,ML,3.9,nan,1
1544647,1953-03-20T16:19:44Z,-37.76,0.0,179.05,0.1,145.0,5.0,ML,4.2,0.1,2
1544648,1953-03-21T07:05:32Z,-41.02,0.0,172.55,0.0,5.0,0.0,ML,3.9,0.2,3
1544649,1953-03-21T20:24:17Z,-40.17,0.1,176.17,0.2,33.0,0.0,ML,3.9,0.4,6
1544651,1953-03-23T12:39:00Z,-43.45,0.1,171.52,0.1,33.0,0.0,ML,3.8,0.2,4
1544652,1953-03-23T20:19:33Z,-37.89,0.1,177.69,0.2,133.0,19.0,ML,4.4,0.1,2
1544653,1953-03-24T03:07:15Z,-39.04,0.1,175.11,0.1,189.0,17.0,ML,3.9,0.3,2
1544654,1953-03-24T03:37:13Z,-38.82,0.1,174.39,0.2,573.0,11.0,ML,5.5,0.2,2
1544655,1953-03-25T00:33:40Z,-40.9,0.1,175.53,0.1,47.0,27.0,ML,3.5,nan,1
1544656,1953-03-25T07:14:05Z,-41.1,0.0,175.94,0.1,33.0,0.0,ML,4.9,0.3,6
1544657,1953-03-26T08:32:22Z,-38.0,0.0,176.75,0.0,12.0,0.0,ML,3.8,0.9,5
1544658,1953-03-26T11:09:57Z,-37.94,0.1,177.22,0.2,77.0,26.0,ML,3.8,0.4,2
1544659,1953-03-28T09:40:24Z,-39.38,0.1,176.32,0.1,33.0,0.0,ML,3.8,0.5,5
1544660,1953-03-28T16:03:38Z,-40.34,0.0,175.2,0.1,33.0,0.0,ML,4.0,0.2,7
1544661,1953-03-31T01:13:01Z,-39.25,0.0,175.75,0.1,65.0,15.0,ML,3.9,0.4,2
1544662,1953-03-31T01:51:04Z,-42.51,0.0,172.92,0.0,33.0,0.0,ML,3.6,0.2,4
1544663,1953-04-02T17:08:33Z,-40.26,0.0,174.14,0.1,33.0,0.0,ML,3.2,0.2,5
1544664,1953-04-02T20:22:20Z,-42.47,0.0,173.2,0.1,12.0,0.0,ML,5.1,0.2,7
1544666,1953-04-06T10:57:41Z,-39.03,0.1,175.09,0.1,202.0,12.0,ML,4.2,0.2,2
1544667,1953-04-06T18:24:40Z,-40.45,0.1,176.34,0.1,12.0,0.0,ML,3.9,0.3,6
1544668,1953-04-10T13:28:24Z,-38.26,0.2,178.14,0.3,33.0,0.0,ML,4.2,0.4,6
1544669,1953-04-10T13:32:34Z,-38.36,0.0,178.14,0.0,33.0,0.0,ML,3.7,0.3,5
1544670,1953-04-10T13:35:28Z,-39.12,0.1,178.08,0.4,33.0,0.0,ML,3.7,0.3,5
1544671,1953-04-11T10:27:53Z,-40.45,0.0,174.78,0.0,106.0,6.0,ML,5.2,0.4,2
1544672,1953-04-11T14:58:20Z,-40.36,0.1,174.81,0.1,55.0,43.0,ML,3.9,nan,1
1544673,1953-04-18T16:48:51Z,-39.1,0.0,175.6,0.0,12.0,0.0,ML,2.0,nan,0
1544674,1953-04-18T19:56:31Z,-39.44,0.0,175.68,0.1,33.0,0.0,ML,3.7,0.2,6
1544675,1953-04-20T19:48:43Z,-39.49,0.1,175.08,0.1,33.0,0.0,ML,4.1,0.3,6
1544676,1953-04-21T02:29:01Z,-40.13,0.0,174.44,0.1,33.0,0.0,ML,3.7,0.2,5
1544677,1953-04-23T13:11:41Z,-38.92,0.1,175.92,0.1,108.0,18.0,ML,4.0,0.4,2
1544679,1953-04-27T00:07:54Z,-39.19,0.1,174.79,0.1,200.0,11.0,ML,4.2,0.1,2
1544680,1953-04-27T23:21:55Z,-38.15,0.1,176.12,0.1,216.0,8.0,ML,5.0,0.1,2
1544682,1953-04-30T01:29:32Z,-41.08,0.1,172.61,0.1,12.0,0.0,ML,3.9,0.3,5
1544683,1953-05-02T06:14:30Z,-42.41,0.1,172.63,0.1,33.0,0.0,ML,3.5,0.2,5
1544684,1953-05-03T07:36:19Z,-42.43,0.0,172.91,0.1,12.0,0.0,ML,4.1,0.3,6
1544685,1953-05-03T19:01:05Z,-37.78,0.2,177.41,0.3,33.0,0.0,ML,4.3,0.2,6
1544686,1953-05-05T14:22:26Z,-39.5,0.0,177.0,0.0,33.0,0.0,ML,2.9,nan,1
1544687,1953-05-05T18:03:44Z,-41.2,0.1,175.39,0.2,33.0,0.0,ML,3.8,0.4,6
1544688,1953-05-06T12:53:43Z,-38.19,0.1,176.29,0.1,225.0,9.0,ML,4.7,0.1,2
1544689,1953-05-06T15:43:32Z,-37.07,0.1,177.65,0.2,193.0,16.0,ML,4.1,0.3,2
1544690,1953-05-07T21:15:31Z,-39.43,0.1,175.84,0.2,33.0,0.0,ML,3.7,0.5,4
1544691,1953-05-08T08:37:27Z,-41.1,0.0,174.96,0.0,33.0,0.0,ML,3.1,nan,1
1544692,1953-05-09T00:31:02Z,-40.79,0.1,174.49,0.2,182.0,35.0,ML,3.7,nan,1
1544693,1953-05-09T11:48:22Z,-41.51,0.1,174.2,0.1,12.0,0.0,ML,3.8,0.3,6
1544694,1953-05-11T09:14:17Z,-39.66,0.1,174.17,0.1,190.0,11.0,ML,5.0,0.5,2
1544695,1953-05-12T14:29:23Z,-41.86,0.1,174.38,0.1,12.0,0.0,ML,4.1,0.3,6
1544696,1953-05-12T19:13:57Z,-41.17,0.1,174.45,0.1,12.0,0.0,ML,4.5,0.3,5
1544697,1953-05-12T19:23:19Z,-36.89,0.1,177.86,0.5,256.0,23.0,ML,5.3,0.1,2
1544698,1953-05-17T10:41:52Z,-40.9,0.1,174.81,0.1,33.0,0.0,ML,3.9,0.3,6
1544699,1953-05-18T08:50:43Z,-40.21,0.0,175.12,0.1,33.0,0.0,ML,3.4,0.4,3
1544700,1953-05-18T09:52:24Z,-38.52,0.0,175.69,0.0,250.0,0.0,ML,4.6,nan,1
1544702,1953-05-22T09:30:43Z,-40.18,0.0,175.09,0.1,33.0,0.0,ML,4.5,0.4,6
1544703,1953-05-23T21:03:55Z,-38.0,0.0,176.8,0.0,33.0,0.0,ML,2.8,nan,1
1544704,1953-05-23T21:13:27Z,-38.0,0.0,176.8,0.0,33.0,0.0,ML,3.2,nan,1
1544705,1953-05-23T21:18:31Z,-38.0,0.0,176.8,0.0,33.0,0.0,ML,2.8,nan,1
1544706,1953-05-23T21:19:40Z,-38.0,0.0,176.8,0.0,33.0,0.0,ML,3.3,nan,1
1544707,1953-05-23T21:27:20Z,-38.0,0.0,176.8,0.0,33.0,0.0,ML,3.2,nan,1
1544708,1953-05-23T21:33:37Z,-38.0,0.0,176.8,0.0,33.0,0.0,ML,2.5,nan,1
1544709,1953-05-23T21:43:05Z,-38.0,0.0,176.8,0.0,33.0,0.0,ML,2.5,nan,1
1544710,1953-05-23T23:48:26Z,-38.0,0.0,176.8,0.0,33.0,0.0,ML,3.0,0.1,2
1544711,1953-05-24T22:34:29Z,-40.47,0.0,176.01,0.0,12.0,0.0,ML,4.6,0.3,7
1544712,1953-05-26T01:18:26Z,-37.76,0.1,176.31,0.2,315.0,9.0,ML,5.4,0.1,2
1544713,1953-05-26T07:24:40Z,-38.09,0.2,177.01,0.3,33.0,0.0,ML,3.5,0.2,2
1544714,1953-05-27T01:57:06Z,-40.67,0.0,174.16,0.1,33.0,0.0,ML,4.0,0.2,4
1544716,1953-05-29T12:39:38Z,-41.44,0.1,175.09,0.2,33.0,0.0,ML,4.1,0.2,3
1544718,1953-05-31T13:50:59Z,-41.79,0.0,175.05,0.1,12.0,0.0,ML,4.3,0.4,5
1544719,1953-06-04T06:47:40Z,-37.89,0.2,177.18,0.2,12.0,0.0,ML,3.9,0.4,5
1544720,1953-06-04T08:35:27Z,-38.92,0.0,175.85,0.1,33.0,0.0,ML,4.3,0.4,7
1544721,1953-06-07T00:03:35Z,-38.39,0.1,176.05,0.1,160.0,14.0,ML,4.8,0.1,2
1544722,1953-06-08T00:51:09Z,-40.2,0.1,173.56,0.1,195.0,15.0,ML,4.7,0.3,2
1544724,1953-06-08T05:38:13Z,-40.25,0.0,174.6,0.1,33.0,0.0,ML,4.5,0.4,5
1544725,1953-06-08T20:36:31Z,-40.27,0.1,173.57,0.1,174.0,17.0,ML,5.6,0.3,2
1544729,1953-06-13T18:56:04Z,-35.71,0.0,175.23,0.0,12.0,0.0,ML,3.4,nan,1
1544730,1953-06-14T09:27:11Z,-40.59,0.0,173.16,0.1,139.0,7.0,ML,4.0,0.3,2
1544731,1953-06-15T10:42:45Z,-35.71,0.0,175.23,0.0,12.0,0.0,ML,3.1,nan,1
1544732,1953-06-16T06:02:06Z,-37.74,0.2,175.9,0.4,316.0,25.0,ML,4.5,0.1,2
1544733,1953-06-17T08:22:07Z,-35.71,0.0,175.23,0.0,12.0,0.0,ML,4.0,nan,1
1544734,1953-06-17T14:47:28Z,-35.71,0.0,175.23,0.0,12.0,0.0,ML,3.4,nan,1
1544735,1953-06-17T14:49:24Z,-35.71,0.0,175.23,0.0,12.0,0.0,ML,3.1,nan,1
1544737,1953-06-19T08:59:54Z,-39.17,0.0,174.74,0.1,220.0,9.0,ML,3.4,nan,1
1544738,1953-06-20T04:14:16Z,-35.85,0.0,175.25,0.0,12.0,0.0,ML,3.6,nan,1
1544739,1953-06-26T07:32:22Z,-42.99,0.2,170.52,0.6,33.0,0.0,ML,4.2,0.3,3
