PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount
1544224,1951-07-28T13:07:52Z,-37.79,0.1,177.59,0.1,33.0,0.0,ML,4.8,0.3,5
1544225,1951-07-28T15:14:50Z,-41.22,0.1,176.64,0.1,12.0,0.0,ML,4.3,0.2,4
1544226,1951-07-29T17:04:38Z,-42.8,0.0,173.2,0.0,12.0,0.0,ML,3.0,nan,1
1544227,1951-07-31T13:19:27Z,-40.38,0.0,174.19,0.0,33.0,0.0,ML,3.9,0.5,4
1544228,1951-08-02T12:43:07Z,-41.26,0.0,172.49,0.0,12.0,0.0,ML,3.8,0.3,3
1544229,1951-08-02T15:52:55Z,-44.96,0.1,167.69,0.2,33.0,0.0,ML,5.5,0.3,6
1544230,1951-08-03T11:20:25Z,-38.42,0.1,176.2,0.1,155.0,4.0,ML,4.0,0.1,2
1544231,1951-08-04T09:45:07Z,-37.5,0.1,176.09,0.1,292.0,8.0,ML,4.4,nan,2
1544232,1951-08-04T13:15:57Z,-41.41,0.0,173.09,0.0,83.0,4.0,ML,4.5,nan,1
1544233,1951-08-05T02:53:31Z,-39.3,0.1,175.62,0.1,98.0,22.0,ML,4.3,0.4,2
1544234,1951-08-06T12:05:40Z,-39.27,0.1,176.05,0.1,33.0,0.0,ML,4.0,0.2,4
1544235,1951-08-12T16:06:41Z,-39.72,0.0,174.03,0.0,248.0,4.0,ML,4.3,nan,1
1544236,1951-08-12T23:57:45Z,-36.96,0.2,177.44,0.1,224.0,9.0,ML,4.7,0.3,2
1544237,1951-08-17T04:51:44Z,-39.35,0.1,176.27,0.1,33.0,0.0,ML,4.8,0.2,7
1544238,1951-08-19T00:04:39Z,-40.81,0.1,173.54,0.1,121.0,10.0,ML,4.6,nan,1
1544239,1951-08-19T16:50:03Z,-39.45,0.0,175.47,0.0,33.0,0.0,ML,3.9,0.4,3
1544240,1951-08-20T19:38:19Z,-41.35,0.1,171.86,0.1,33.0,0.0,ML,4.6,0.3,5
1544241,1951-08-21T04:03:46Z,-41.49,0.1,171.98,0.1,33.0,0.0,ML,4.0,0.3,3
1544242,1951-08-21T08:19:50Z,-40.73,0.0,175.49,0.1,33.0,0.0,ML,3.9,0.4,2
1544243,1951-08-21T10:29:32Z,-39.13,0.1,175.86,0.1,33.0,0.0,ML,3.9,0.2,3
1544244,1951-08-23T13:42:38Z,-36.2,0.1,178.61,0.1,254.0,14.0,ML,5.4,0.1,2
1544245,1951-08-24T18:28:21Z,-39.49,0.0,175.23,0.1,98.0,12.0,ML,4.0,nan,2
1544246,1951-08-25T06:43:32Z,-40.81,0.1,174.79,0.1,33.0,0.0,ML,4.0,0.2,4
1544247,1951-08-30T04:56:56Z,-40.37,0.1,174.06,0.0,33.0,0.0,ML,3.5,0.2,2
1544248,1951-08-30T13:13:38Z,-42.07,0.0,172.48,0.1,133.0,10.0,ML,3.8,nan,1
1544249,1951-08-30T13:37:50Z,-42.14,0.1,172.57,0.2,122.0,34.0,ML,4.1,nan,1
1544250,1951-08-31T00:43:56Z,-39.48,0.1,175.63,0.1,33.0,0.0,ML,3.9,0.4,2
1544251,1951-09-04T12:34:05Z,-40.47,0.0,174.14,0.0,33.0,0.0,ML,3.9,0.3,4
1544252,1951-09-04T23:23:10Z,-38.71,0.1,175.44,0.1,174.0,16.0,ML,5.5,0.1,2
1544253,1951-09-11T21:26:35Z,-38.83,0.2,177.62,0.2,71.0,27.0,ML,4.5,0.8,2
1544254,1951-09-13T08:43:36Z,-39.23,0.0,176.27,0.0,116.0,6.0,ML,4.3,0.2,2
1544255,1951-09-14T04:47:22Z,-39.74,0.1,174.02,0.2,229.0,20.0,ML,4.5,0.1,2
1544256,1951-09-15T01:43:18Z,-39.35,0.0,176.18,0.1,33.0,0.0,ML,4.6,0.3,6
1544257,1951-09-20T16:03:37Z,-36.85,0.1,177.04,0.1,33.0,0.0,ML,4.8,0.1,2
1544258,1951-09-22T08:00:32Z,-41.09,0.1,172.19,0.1,33.0,0.0,ML,3.9,0.1,4
1544259,1951-09-22T15:07:59Z,-40.19,0.0,175.11,0.1,33.0,0.0,ML,4.0,0.3,4
1544260,1951-09-24T09:57:35Z,-40.04,0.0,175.11,0.1,12.0,0.0,ML,4.2,0.2,6
1544261,1951-09-26T06:20:38Z,-38.53,0.1,175.11,0.1,33.0,0.0,ML,4.4,0.2,3
1544262,1951-09-30T00:03:45Z,-39.27,0.1,174.73,0.1,221.0,10.0,ML,5.0,0.2,2
1544263,1951-09-30T13:40:00Z,-37.86,0.1,177.7,0.1,12.0,0.0,ML,4.7,0.4,6
1544264,1951-10-01T15:30:00Z,-38.33,0.2,176.74,0.1,210.0,12.0,ML,4.7,0.2,2
1544266,1951-10-02T04:11:18Z,-42.01,0.0,172.85,0.0,33.0,0.0,ML,4.7,0.3,6
1544267,1951-10-03T16:32:07Z,-40.85,0.1,172.71,0.1,12.0,0.0,ML,3.4,0.3,2
1544268,1951-10-03T16:37:06Z,-40.88,0.1,172.71,0.1,12.0,0.0,ML,3.5,0.2,2
1544269,1951-10-03T16:57:58Z,-41.1,0.0,172.82,0.0,12.0,0.0,ML,3.4,0.1,2
1544270,1951-10-03T17:38:47Z,-40.99,0.1,172.69,0.1,12.0,0.0,ML,5.5,0.3,6
1544271,1951-10-03T17:46:18Z,-40.9,0.0,172.7,0.1,12.0,0.0,ML,4.5,0.4,4
1544273,1951-10-06T10:44:05Z,-40.14,0.0,174.83,0.1,12.0,0.0,ML,4.5,0.4,6
1544274,1951-10-07T13:01:18Z,-38.73,0.1,176.1,0.0,33.0,0.0,ML,4.2,0.3,3
1544275,1951-10-13T02:54:03Z,-41.44,0.0,173.37,0.0,76.0,6.0,ML,3.8,nan,1
1544276,1951-10-15T13:55:37Z,-38.06,0.1,178.02,0.1,12.0,0.0,ML,4.4,0.4,5
1544279,1951-10-21T07:59:11Z,-41.84,0.0,174.08,0.0,33.0,0.0,ML,4.5,0.3,6
1544280,1951-10-22T17:12:47Z,-38.95,0.1,175.97,0.1,33.0,0.0,ML,3.8,0.2,4
1544281,1951-10-23T12:52:28Z,-35.56,0.1,178.25,0.3,214.0,30.0,ML,5.0,0.1,2
1544282,1951-10-23T17:40:55Z,-38.94,0.1,175.92,0.1,128.0,13.0,ML,4.5,0.4,2
1544283,1951-10-24T03:24:47Z,-40.08,0.0,173.96,0.1,150.0,10.0,ML,5.5,0.2,2
1544284,1951-10-24T21:23:34Z,-38.75,0.2,175.1,0.2,237.0,10.0,ML,4.8,0.1,2
1544285,1951-10-28T11:04:03Z,-41.14,0.1,174.35,0.1,12.0,0.0,ML,4.1,0.2,5
1544287,1951-11-01T16:10:08Z,-39.98,0.0,174.62,0.1,12.0,0.0,ML,4.2,0.4,6
1544288,1951-11-04T20:22:59Z,-38.23,0.1,176.21,0.1,287.0,4.0,ML,5.2,0.4,2
1544289,1951-11-14T15:33:28Z,-39.22,0.1,175.03,0.1,199.0,15.0,ML,5.0,0.2,2
1544290,1951-11-20T14:56:00Z,-38.0,0.0,177.3,0.0,12.0,0.0,ML,3.5,0.1,2
1544291,1951-11-20T15:54:45Z,-40.69,0.1,172.56,0.1,12.0,0.0,ML,4.0,0.2,4
1544292,1951-11-27T03:40:36Z,-41.69,0.0,173.96,0.0,12.0,0.0,ML,4.3,0.3,7
1544294,1951-11-30T14:13:17Z,-38.58,0.1,176.38,0.1,144.0,8.0,ML,4.5,0.3,2
1544295,1951-12-01T04:49:25Z,-41.98,0.1,173.8,0.1,12.0,0.0,ML,3.6,0.1,4
1544296,1951-12-09T13:28:33Z,-37.99,0.1,176.57,0.1,170.0,8.0,ML,5.0,nan,2
1544297,1951-12-11T01:37:02Z,-40.25,0.1,174.56,0.1,95.0,29.0,ML,3.7,nan,1
1544298,1951-12-12T01:21:38Z,-41.77,0.0,173.22,0.1,12.0,0.0,ML,5.3,0.3,6
1544299,1951-12-14T09:56:16Z,-38.53,0.1,173.77,0.1,12.0,0.0,ML,5.4,0.2,5
1544300,1951-12-14T10:02:30Z,-38.67,0.1,174.06,0.1,12.0,0.0,ML,4.3,0.2,2
1544301,1951-12-14T19:16:17Z,-38.61,0.1,173.82,0.1,12.0,0.0,ML,4.9,0.2,4
1544302,1951-12-14T19:30:30Z,-38.66,0.1,174.11,0.2,12.0,0.0,ML,4.4,0.2,6
1544303,1951-12-14T19:52:46Z,-38.63,0.0,174.02,0.1,12.0,0.0,ML,4.4,0.2,6
1544305,1951-12-19T04:22:05Z,-37.71,0.1,177.29,0.2,33.0,0.0,ML,3.9,0.4,3
1544306,1951-12-21T00:19:59Z,-39.18,0.0,179.42,0.1,33.0,0.0,ML,4.7,0.5,4
1544307,1951-12-24T00:08:27Z,-38.08,0.1,177.25,0.1,137.0,11.0,ML,4.2,0.1,2
1544308,1951-12-24T16:24:33Z,-38.3,0.1,177.03,0.1,135.0,10.0,ML,4.7,0.1,2
1544309,1951-12-26T16:26:40Z,-39.59,0.1,174.15,0.1,239.0,11.0,ML,4.6,0.3,2
1544310,1951-12-30T10:02:49Z,-39.59,0.0,173.16,0.1,33.0,0.0,ML,4.0,0.3,2
1544311,1951-12-31T07:03:54Z,-37.47,0.2,175.01,0.1,33.0,0.0,ML,4.7,0.4,5
