PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,M,M_Uncertainty,M_StationCount
2178097,1918-02-19T14:15:00Z,-41.5,0.0,174.0,0.0,25.0,0.0,M,5.5,nan,0
