PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,mB,mB_Uncertainty,mB_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw(mB),Mw(mB)_Uncertainty,Mw(mB)_StationCount,MLv,MLv_Uncertainty,MLv_StationCount
2017p492000,2017-07-02T00:57:40Z,-44.96,2.9,169.24,3.1,5.0,0.0,M,,,,3.0,0.3,9,2.0,nan,2,,,,2.0,0.0,2
2017p492036,2017-07-02T01:17:04Z,-39.25,3.1,175.07,1.7,24.0,3.0,M,,,,3.3,0.4,41,3.0,nan,40,,,,3.0,0.3,40
2017p492059,2017-07-02T01:29:21Z,-44.95,3.5,169.26,4.1,5.0,0.0,M,,,,2.6,0.4,6,1.7,nan,2,,,,1.7,0.0,2
2017p492281,2017-07-02T03:27:37Z,-44.96,3.2,169.2,4.2,6.0,5.0,M,,,,2.7,0.4,6,1.8,nan,2,,,,1.8,0.1,2
2017p492474,2017-07-02T05:10:28Z,-37.6,14.1,176.21,19.1,267.0,14.0,M,,,,,,,2.3,nan,3,,,,2.3,0.3,3
2017p492508,2017-07-02T05:28:37Z,-44.96,3.9,169.24,5.1,5.0,0.0,M,,,,2.7,0.4,7,1.7,nan,2,,,,1.7,0.1,2
2017p492755,2017-07-02T07:40:17Z,-41.69,3.6,174.23,3.4,10.0,6.0,M,,,,2.9,0.2,10,2.7,nan,18,,,,2.7,0.2,18
2017p492835,2017-07-02T08:22:43Z,-37.79,7.6,176.21,7.5,170.0,9.0,M,,,,,,,2.5,nan,8,,,,2.5,0.4,8
2017p492975,2017-07-02T09:37:32Z,-39.18,3.5,175.38,7.9,6.0,9.0,M,,,,1.1,0.2,6,0.5,nan,2,,,,0.5,0.2,2
2017p493078,2017-07-02T10:32:19Z,-42.3,4.0,173.8,5.8,10.0,5.0,M,,,,2.7,0.2,9,2.2,nan,7,,,,2.2,0.2,7
2017p493083,2017-07-02T10:35:09Z,-36.82,7.1,177.28,6.0,12.0,0.0,M,,,,3.1,0.2,18,2.7,nan,12,,,,2.7,0.2,12
2017p493286,2017-07-02T12:23:15Z,-36.93,9.5,177.12,7.4,5.0,0.0,M,,,,2.8,0.2,12,2.4,nan,6,,,,2.4,0.4,6
2017p493310,2017-07-02T12:35:41Z,-36.8,5.2,177.26,4.5,12.0,0.0,M,,,,4.2,0.2,22,3.9,nan,71,,,,3.9,0.2,71
2017p493369,2017-07-02T13:07:07Z,-36.91,8.0,177.11,7.0,12.0,0.0,M,,,,2.8,0.2,7,2.4,nan,2,,,,2.4,0.2,2
2017p493584,2017-07-02T15:01:36Z,-36.87,8.4,177.2,6.2,33.0,0.0,M,,,,3.0,0.1,7,2.8,nan,4,,,,2.8,0.3,4
2017p493701,2017-07-02T16:04:17Z,-41.69,3.8,174.26,3.8,9.0,7.0,M,,,,2.9,0.1,12,2.7,nan,10,,,,2.7,0.1,10
2017p493933,2017-07-02T18:08:01Z,-41.7,6.0,174.34,5.5,11.0,13.0,M,,,,2.3,0.2,6,1.9,nan,8,,,,1.9,0.3,8
2017p493987,2017-07-02T18:36:48Z,-44.97,3.5,169.21,3.9,5.0,0.0,M,,,,2.9,0.2,6,2.6,nan,4,,,,2.6,0.5,4
2017p494105,2017-07-02T19:39:13Z,-44.95,3.1,169.25,3.6,5.0,0.0,M,,,,3.2,0.2,6,3.1,nan,6,,,,3.1,0.2,6
2017p494210,2017-07-02T20:35:11Z,-45.13,5.4,167.26,6.2,19.0,6.0,M,,,,3.3,0.1,9,2.9,nan,5,,,,2.9,0.2,5
2017p494344,2017-07-02T21:46:04Z,-39.35,3.1,176.22,2.5,5.0,0.0,M,,,,3.1,0.2,12,1.8,nan,10,,,,1.8,0.3,10
2017p494343,2017-07-02T21:46:11Z,-39.33,2.5,176.22,2.7,5.0,0.0,M,,,,3.1,0.2,12,2.8,nan,13,,,,2.8,0.2,13
2017p494362,2017-07-02T21:56:31Z,-39.21,5.7,174.86,3.4,28.0,6.0,M,,,,2.7,0.3,16,2.5,nan,16,,,,2.5,0.2,16
2017p494467,2017-07-02T22:52:01Z,-39.45,6.4,174.77,6.6,128.0,10.0,M,,,,2.0,0.2,6,2.2,nan,3,,,,2.2,0.8,3
2017p494544,2017-07-02T23:33:36Z,-37.77,7.9,176.39,8.4,169.0,12.0,M,,,,,,,2.3,nan,7,,,,2.3,0.1,7
2017p494727,2017-07-03T01:10:49Z,-44.96,2.0,169.23,2.0,5.0,0.0,M,,,,3.5,0.2,13,3.2,nan,10,,,,3.2,0.2,10
2017p494729,2017-07-03T01:11:46Z,-44.96,2.1,169.23,2.2,5.0,0.0,M,,,,3.6,0.1,14,3.5,nan,9,,,,3.5,0.2,9
2017p494757,2017-07-03T01:26:39Z,-43.6,2.0,172.65,3.0,5.0,3.0,M,,,,3.3,0.2,11,3.1,nan,11,,,,3.1,0.2,11
2017p494919,2017-07-03T02:53:18Z,-37.1,11.7,176.85,12.7,230.0,16.0,M,,,,3.0,0.4,18,2.5,nan,5,,,,2.5,0.2,5
2017p495125,2017-07-03T04:43:02Z,-44.92,4.3,166.37,6.5,5.0,0.0,M,,,,4.0,0.1,17,3.7,nan,10,,,,3.7,0.2,10
2017p495158,2017-07-03T05:00:38Z,-38.26,3.1,178.12,3.8,11.0,5.0,M,,,,3.3,0.2,12,2.9,nan,18,,,,2.9,0.2,18
2017p495174,2017-07-03T05:08:58Z,-47.61,17.3,165.66,8.7,5.0,0.0,M,,,,3.9,0.2,6,3.6,nan,3,,,,3.6,0.1,3
2017p495235,2017-07-03T05:41:15Z,-37.03,29.5,176.67,27.5,230.0,32.0,M,,,,,,,2.3,nan,1,,,,2.3,nan,1
2017p495253,2017-07-03T05:51:00Z,-42.25,3.7,173.71,4.9,5.0,0.0,M,,,,2.6,0.5,7,1.6,nan,1,,,,1.6,nan,1
2017p495547,2017-07-03T08:28:14Z,-40.17,6.2,177.3,6.9,22.0,8.0,M,,,,2.5,0.3,9,2.1,nan,6,,,,2.1,0.2,6
2017p495548,2017-07-03T08:28:20Z,-41.05,5.0,174.8,5.4,43.0,9.0,M,,,,2.0,0.2,6,1.5,nan,4,,,,1.5,0.2,4
2017p495892,2017-07-03T11:31:23Z,-37.84,7.6,179.17,7.9,12.0,0.0,M,,,,3.1,0.2,10,2.7,nan,6,,,,2.7,0.1,6
2017p496019,2017-07-03T12:39:10Z,-37.9,8.1,176.61,7.1,113.0,11.0,M,,,,,,,2.5,nan,10,,,,2.5,0.4,10
2017p496223,2017-07-03T14:28:04Z,-40.92,4.8,174.54,3.9,48.0,9.0,M,,,,3.0,0.3,19,2.6,nan,18,,,,2.6,0.2,18
2017p496292,2017-07-03T15:04:44Z,-37.56,7.2,176.98,6.3,104.0,11.0,M,,,,2.5,0.2,7,2.7,nan,14,,,,2.7,0.2,14
2017p496376,2017-07-03T15:49:37Z,-42.47,2.4,173.22,4.0,5.0,0.0,ML,,,,2.4,0.6,3,,,,,,,,,
2017p496434,2017-07-03T16:20:12Z,-36.87,8.9,177.22,5.7,33.0,0.0,M,,,,2.9,0.2,13,2.6,nan,9,,,,2.6,0.3,9
2017p496824,2017-07-03T19:47:50Z,-39.07,7.9,175.23,5.3,129.0,7.0,M,,,,2.0,0.2,6,2.8,nan,37,,,,2.8,0.4,37
2017p496935,2017-07-03T20:47:17Z,-40.19,1.9,174.9,2.9,12.0,0.0,M,,,,3.4,0.2,21,3.1,nan,49,,,,3.1,0.1,49
2017p497100,2017-07-03T22:15:10Z,-44.95,3.1,169.25,3.6,5.0,0.0,M,,,,3.0,0.3,9,2.0,nan,2,,,,2.0,0.0,2
2017p497448,2017-07-04T01:20:49Z,-36.82,9.6,177.47,10.3,167.0,11.0,M,,,,3.3,0.2,6,3.2,nan,8,,,,3.2,0.2,8
2017p497475,2017-07-04T01:34:41Z,-42.67,3.1,171.75,3.0,5.0,0.0,M,,,,3.1,0.1,13,3.1,nan,11,,,,3.1,0.2,11
2017p497483,2017-07-04T01:39:27Z,-41.56,3.3,174.36,2.4,13.0,6.0,M,,,,2.9,0.1,11,2.7,nan,18,,,,2.7,0.1,18
2017p497587,2017-07-04T02:34:51Z,-39.91,2.8,176.55,2.9,23.0,5.0,M,,,,3.1,0.2,15,2.9,nan,30,,,,2.9,0.2,30
2017p497615,2017-07-04T02:49:47Z,-39.36,4.6,174.84,1.5,17.0,6.0,M,,,,3.3,0.2,24,3.0,nan,23,,,,3.0,0.2,23
2017p497733,2017-07-04T03:52:26Z,-39.36,4.1,174.82,6.3,19.0,11.0,M,,,,2.4,0.2,8,2.0,nan,7,,,,2.0,0.1,7
2017p497855,2017-07-04T04:57:30Z,-39.95,1.6,176.3,2.2,19.0,3.0,M,,,,3.4,0.2,25,3.2,nan,25,,,,3.2,0.2,25
2017p498012,2017-07-04T06:21:06Z,-42.35,3.8,173.66,5.6,10.0,6.0,M,,,,2.5,0.4,6,1.9,nan,1,,,,1.9,nan,1
2017p498070,2017-07-04T06:52:20Z,-37.3,6.3,176.82,5.5,169.0,10.0,M,,,,3.1,0.4,7,3.9,nan,90,,,,3.9,0.5,90
2017p498284,2017-07-04T08:46:13Z,-37.85,2.8,176.89,2.3,4.0,2.0,M,,,,3.8,0.2,14,3.5,nan,14,,,,3.5,0.2,14
2017p498313,2017-07-04T09:01:40Z,-41.63,2.6,174.24,2.8,10.0,5.0,M,,,,3.5,0.2,12,3.3,nan,37,,,,3.3,0.2,37
2017p498350,2017-07-04T09:21:11Z,-39.79,4.7,174.57,5.1,116.0,9.0,M,,,,,,,2.2,nan,1,,,,2.2,nan,1
2017p498530,2017-07-04T10:56:59Z,-36.78,8.8,177.58,9.3,172.0,11.0,M,,,,3.1,0.3,8,2.9,nan,7,,,,2.9,0.3,7
2017p498779,2017-07-04T13:09:28Z,-41.59,3.4,174.23,3.8,10.0,6.0,M,,,,2.9,0.1,9,2.8,nan,19,,,,2.8,0.2,19
2017p498781,2017-07-04T13:11:02Z,-42.8,2.7,172.42,2.4,8.0,4.0,M,,,,3.5,0.2,12,3.4,nan,26,,,,3.4,0.1,26
2017p498869,2017-07-04T13:57:50Z,-39.51,14.5,175.72,8.1,20.0,25.0,M,,,,1.5,0.2,11,1.3,nan,7,,,,1.3,0.2,7
2017p499086,2017-07-04T15:53:16Z,-42.69,3.0,172.81,2.8,12.0,0.0,M,,,,2.6,0.2,12,2.5,nan,3,,,,2.5,0.4,3
2017p499088,2017-07-04T15:54:10Z,-39.36,3.8,174.82,3.4,18.0,8.0,M,,,,2.7,0.2,15,2.4,nan,9,,,,2.4,0.2,9
2017p499173,2017-07-04T16:39:27Z,-38.29,9.6,178.7,12.3,28.0,11.0,M,,,,2.5,0.1,6,2.2,nan,4,,,,2.2,0.0,4
2017p499314,2017-07-04T17:54:35Z,-44.62,2.6,169.0,3.7,5.0,0.0,M,,,,2.9,0.2,8,2.2,nan,2,,,,2.2,0.6,2
2017p499352,2017-07-04T18:15:04Z,-39.26,8.8,174.56,8.7,193.0,8.0,M,,,,2.3,0.4,10,3.0,nan,33,,,,3.0,0.3,33
2017p499473,2017-07-04T19:19:18Z,-41.73,3.0,174.2,3.0,7.0,5.0,M,,,,2.8,0.2,11,2.6,nan,12,,,,2.6,0.2,12
2017p499493,2017-07-04T19:30:06Z,-37.53,4.1,177.16,2.7,5.0,0.0,M,,,,2.9,0.3,14,2.6,nan,11,,,,2.6,0.3,11
2017p499515,2017-07-04T19:41:42Z,-38.22,8.3,175.96,9.5,151.0,11.0,M,,,,,,,2.7,nan,5,,,,2.7,0.5,5
2017p499598,2017-07-04T20:26:03Z,-38.16,10.6,175.98,9.6,188.0,11.0,M,,,,2.7,0.3,8,2.8,nan,20,,,,2.8,0.4,20
2017p499836,2017-07-04T22:32:37Z,-41.58,2.7,174.37,1.9,13.0,4.0,M,,,,4.2,0.2,14,4.0,nan,54,,,,4.0,0.2,54
2017p500307,2017-07-05T02:43:50Z,-39.24,6.5,175.23,9.0,15.0,17.0,M,,,,1.7,0.2,16,1.4,nan,11,,,,1.4,0.2,11
2017p500421,2017-07-05T03:44:39Z,-42.36,5.0,173.77,6.1,9.0,6.0,M,,,,2.3,0.2,6,2.0,nan,3,,,,2.0,0.1,3
2017p500433,2017-07-05T03:51:06Z,-39.17,10.6,174.38,6.9,18.0,12.0,M,,,,2.0,0.2,9,1.6,nan,4,,,,1.6,0.2,4
2017p500605,2017-07-05T05:23:43Z,-39.26,19.6,175.29,43.3,22.0,51.0,M,,,,1.0,0.4,7,0.5,nan,3,,,,0.5,0.0,3
2017p500744,2017-07-05T06:36:13Z,-36.39,31.7,178.34,37.1,88.0,54.0,M,,,,3.0,0.3,6,2.6,nan,5,,,,2.6,0.3,5
2017p500760,2017-07-05T06:45:28Z,-39.29,5.2,175.38,5.0,17.0,11.0,M,,,,1.3,0.2,16,1.1,nan,10,,,,1.1,0.3,10
2017p500866,2017-07-05T07:41:24Z,-39.52,16.7,175.66,9.8,17.0,22.0,M,,,,1.2,0.3,9,0.9,nan,5,,,,0.9,0.3,5
2017p500940,2017-07-05T08:21:16Z,-37.1,16.0,179.16,15.3,68.0,33.0,M,,,,3.1,0.2,13,2.8,nan,5,,,,2.8,0.2,5
2017p500959,2017-07-05T08:31:38Z,-39.16,5.7,175.36,15.2,5.0,0.0,M,,,,1.1,0.2,10,0.7,nan,6,,,,0.7,0.2,6
2017p501224,2017-07-05T10:52:29Z,-37.45,12.4,176.29,13.5,162.0,16.0,M,,,,,,,1.9,nan,5,,,,1.9,0.1,5
2017p501238,2017-07-05T10:59:57Z,-38.92,9.1,175.84,14.0,7.0,37.0,M,,,,1.3,0.3,8,0.9,nan,4,,,,0.9,0.3,4
2017p501265,2017-07-05T11:14:13Z,-41.18,4.1,174.11,3.3,32.0,4.0,M,,,,2.7,0.2,18,2.5,nan,18,,,,2.5,0.2,18
2017p501574,2017-07-05T13:58:56Z,-38.21,9.3,176.07,10.7,151.0,13.0,M,,,,,,,2.1,nan,4,,,,2.1,0.7,4
2017p501674,2017-07-05T14:52:25Z,-39.19,17.8,175.12,8.6,30.0,39.0,M,,,,1.6,0.2,8,1.3,nan,6,,,,1.3,0.3,6
2017p501763,2017-07-05T15:39:48Z,-38.37,3.8,177.17,3.0,31.0,5.0,M,,,,2.8,0.3,25,2.6,nan,33,,,,2.6,0.2,33
2017p501967,2017-07-05T17:28:58Z,-39.24,6.3,175.4,8.8,24.0,31.0,M,,,,1.2,0.2,12,0.8,nan,7,,,,0.8,0.2,7
2017p502002,2017-07-05T17:46:44Z,-40.73,5.1,176.55,6.4,13.0,8.0,M,,,,3.0,0.2,12,2.5,nan,25,,,,2.5,0.2,25
2017p502043,2017-07-05T18:08:46Z,-45.93,3.7,166.59,7.0,5.0,3.0,M,,,,3.1,0.1,6,2.9,nan,5,,,,2.9,0.0,5
2017p502144,2017-07-05T19:02:27Z,-39.47,59.7,175.71,15.4,20.0,27.0,M,,,,1.1,0.3,8,0.6,nan,4,,,,0.6,0.5,4
2017p502189,2017-07-05T19:26:40Z,-38.66,4.4,175.73,4.6,140.0,6.0,M,,,,2.1,0.1,12,2.2,nan,22,,,,2.2,0.3,22
2017p502297,2017-07-05T20:24:02Z,-41.72,3.4,174.17,5.2,7.0,8.0,M,,,,2.3,0.2,6,1.6,nan,6,,,,1.6,0.2,6
2017p502299,2017-07-05T20:25:08Z,-41.64,3.2,174.25,2.7,8.0,5.0,M,,,,3.2,0.2,16,3.0,nan,25,,,,3.0,0.2,25
2017p502435,2017-07-05T21:37:34Z,-45.12,8.0,167.34,8.7,100.0,9.0,M,,,,,,,2.4,nan,4,,,,2.4,0.3,4
2017p502652,2017-07-05T23:33:06Z,-39.48,9.9,175.72,7.5,18.0,17.0,M,,,,1.6,0.3,13,1.4,nan,9,,,,1.4,0.3,9
2017p503399,2017-07-06T06:11:02Z,-38.59,7.0,178.58,9.6,33.0,0.0,M,,,,2.3,0.2,7,2.1,nan,4,,,,2.1,0.2,4
2017p503424,2017-07-06T06:24:44Z,-41.08,6.9,173.42,5.2,70.0,9.0,M,,,,2.2,0.3,9,1.6,nan,2,,,,1.6,0.5,2
2017p503612,2017-07-06T08:04:40Z,-37.44,14.5,176.41,11.8,188.0,12.0,M,,,,2.6,0.1,7,2.4,nan,7,,,,2.4,0.4,7
2017p503669,2017-07-06T08:35:07Z,-42.68,2.8,172.72,2.6,5.0,0.0,M,,,,2.9,0.2,8,2.6,nan,11,,,,2.6,0.2,11
2017p503686,2017-07-06T08:44:23Z,-40.9,2.5,175.46,2.5,21.0,4.0,M,,,,4.8,0.4,14,4.4,nan,96,,,,4.4,0.2,96
2017p503807,2017-07-06T09:48:49Z,-40.9,2.1,175.46,2.1,19.0,4.0,M,,,,3.7,0.2,17,3.3,nan,17,,,,3.3,0.2,17
2017p503859,2017-07-06T10:16:22Z,-38.66,8.2,176.11,4.7,5.0,0.0,M,,,,1.9,0.2,7,1.5,nan,7,,,,1.5,0.3,7
2017p503897,2017-07-06T10:36:20Z,-38.66,3.9,176.06,3.3,2.0,11.0,M,,,,2.2,0.3,17,1.8,nan,11,,,,1.8,0.2,11
2017p503922,2017-07-06T10:49:55Z,-39.6,11.5,177.33,22.2,39.0,30.0,M,,,,2.4,0.3,8,2.0,nan,1,,,,2.0,nan,1
2017p503923,2017-07-06T10:50:06Z,-38.73,6.6,177.92,13.5,23.0,17.0,M,,,,1.5,0.5,3,0.7,nan,1,,,,0.7,nan,1
2017p503924,2017-07-06T10:50:15Z,-40.88,4.0,175.43,4.3,21.0,9.0,M,,,,1.6,0.1,6,0.8,nan,2,,,,0.8,0.4,2
2017p503935,2017-07-06T10:56:53Z,-39.65,7.8,174.15,7.2,187.0,8.0,M,,,,2.6,0.4,7,2.4,nan,7,,,,2.4,0.3,7
2017p503979,2017-07-06T11:20:35Z,-39.35,3.9,174.84,2.8,17.0,7.0,M,,,,2.5,0.4,10,1.9,nan,5,,,,1.9,0.3,5
2017p503999,2017-07-06T11:30:49Z,-43.03,2.4,171.23,2.1,5.0,0.0,M,,,,3.8,0.2,15,3.7,nan,43,,,,3.7,0.2,43
2017p504085,2017-07-06T12:16:37Z,-41.95,3.1,171.85,4.1,5.0,0.0,M,,,,2.7,0.2,6,2.3,nan,4,,,,2.3,0.5,4
2017p504165,2017-07-06T12:59:24Z,-40.21,3.8,176.45,4.1,36.0,6.0,M,,,,3.0,0.1,14,2.7,nan,31,,,,2.7,0.2,31
2017p504169,2017-07-06T13:01:25Z,-40.24,4.8,176.46,4.7,34.0,6.0,M,,,,2.4,0.2,17,1.9,nan,11,,,,1.9,0.2,11
2017p504180,2017-07-06T13:07:00Z,-39.0,5.3,177.56,4.4,19.0,7.0,M,,,,2.0,0.2,9,1.4,nan,2,,,,1.4,0.2,2
2017p504261,2017-07-06T13:50:34Z,-37.04,15.0,177.19,12.4,55.0,37.0,M,,,,3.1,0.2,7,2.8,nan,6,,,,2.8,0.1,6
2017p504426,2017-07-06T15:18:31Z,-42.67,2.7,172.73,2.7,5.0,0.0,M,,,,2.9,0.2,7,2.7,nan,16,,,,2.7,0.4,16
2017p504449,2017-07-06T15:30:56Z,-38.84,3.2,174.63,3.1,12.0,6.0,M,,,,2.6,0.2,17,2.2,nan,5,,,,2.2,0.3,5
2017p504550,2017-07-06T16:24:41Z,-37.79,4.6,177.54,4.2,29.0,6.0,M,,,,2.7,0.2,15,2.6,nan,12,,,,2.6,0.2,12
2017p504607,2017-07-06T16:56:14Z,-38.78,3.3,176.07,4.3,63.0,12.0,M,,,,2.8,0.3,44,2.8,nan,52,,,,2.8,0.2,52
2017p504729,2017-07-06T17:59:47Z,-36.53,6.7,177.31,6.8,238.0,8.0,M,,,,,,,3.9,nan,48,,,,3.9,0.4,48
2017p504984,2017-07-06T20:15:30Z,-39.49,31.8,175.7,24.8,21.0,39.0,M,,,,1.3,0.4,7,1.1,nan,2,,,,1.1,0.2,2
2017p504991,2017-07-06T20:19:35Z,-38.47,7.6,175.55,6.3,125.0,11.0,M,,,,2.4,0.4,8,2.3,nan,6,,,,2.3,0.2,6
2017p505100,2017-07-06T21:17:37Z,-39.25,4.6,178.7,5.8,33.0,0.0,M,,,,2.8,0.2,25,2.7,nan,5,,,,2.7,0.3,5
2017p505184,2017-07-06T22:02:23Z,-39.85,1.8,175.4,2.8,17.0,4.0,M,,,,2.8,0.2,36,2.4,nan,19,,,,2.4,0.2,19
2017p505494,2017-07-07T00:47:33Z,-36.76,9.4,177.58,9.3,164.0,13.0,M,,,,2.9,0.2,8,2.8,nan,5,,,,2.8,0.4,5
2017p505569,2017-07-07T01:27:38Z,-41.2,6.6,172.57,5.9,111.0,8.0,M,,,,,,,2.8,nan,10,,,,2.8,0.2,10
2017p505628,2017-07-07T01:58:56Z,-37.96,6.2,178.69,11.6,30.0,7.0,M,,,,2.9,0.2,13,2.6,nan,6,,,,2.6,0.1,6
2017p505676,2017-07-07T02:24:27Z,-41.88,2.8,174.0,4.3,11.0,4.0,M,,,,2.7,0.2,11,2.5,nan,11,,,,2.5,0.2,11
2017p505921,2017-07-07T04:34:58Z,-41.68,3.4,174.28,2.9,8.0,5.0,M,,,,2.8,0.2,12,2.5,nan,13,,,,2.5,0.2,13
2017p505987,2017-07-07T05:10:13Z,-37.74,2.8,176.79,2.2,5.0,0.0,M,,,,2.9,0.2,25,2.7,nan,19,,,,2.7,0.2,19
2017p506012,2017-07-07T05:23:38Z,-41.2,7.7,172.6,7.9,108.0,9.0,M,,,,,,,2.3,nan,5,,,,2.3,0.6,5
2017p506031,2017-07-07T05:33:37Z,-42.48,2.3,173.19,2.7,5.0,0.0,M,,,,2.9,0.2,10,2.8,nan,12,,,,2.8,0.2,12
2017p506201,2017-07-07T07:04:51Z,-38.3,4.7,176.36,6.0,6.0,37.0,M,,,,1.4,0.3,7,1.2,nan,7,,,,1.2,0.3,7
2017p506348,2017-07-07T08:22:41Z,-38.47,8.1,175.77,6.3,142.0,11.0,M,,,,2.2,0.2,10,2.6,nan,20,,,,2.6,0.3,20
2017p506353,2017-07-07T08:25:16Z,-39.51,12.6,175.67,7.1,13.0,27.0,M,,,,1.4,0.3,13,1.0,nan,6,,,,1.0,0.3,6
2017p506465,2017-07-07T09:25:01Z,-39.5,7.0,175.7,6.3,15.0,16.0,M,,,,1.6,0.3,14,1.2,nan,5,,,,1.2,0.2,5
2017p506563,2017-07-07T10:17:21Z,-39.09,17.7,175.27,32.6,10.0,44.0,M,,,,1.2,0.3,7,0.7,nan,2,,,,0.7,0.0,2
2017p506579,2017-07-07T10:25:59Z,-37.48,7.7,176.7,9.3,122.0,12.0,M,,,,,,,2.1,nan,2,,,,2.1,0.0,2
2017p506603,2017-07-07T10:38:20Z,-37.27,6.4,178.73,11.0,12.0,0.0,M,,,,2.9,0.2,9,2.5,nan,4,,,,2.5,0.2,4
2017p506644,2017-07-07T11:00:14Z,-39.43,10.5,175.77,7.7,17.0,21.0,M,,,,1.3,0.4,12,0.9,nan,5,,,,0.9,0.3,5
2017p506812,2017-07-07T12:29:43Z,-37.18,8.0,179.03,8.7,12.0,0.0,M,,,,3.1,0.2,14,2.8,nan,4,,,,2.8,0.1,4
