PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,MS,MS_Uncertainty,MS_StationCount,Md,Md_Uncertainty,Md_StationCount
58169,1989-07-01T19:09:51Z,-45.18,0.0,166.18,0.0,33.0,0.0,ML,,,,3.7,0.1,8,,,,,,
58170,1989-07-01T19:13:53Z,-43.55,0.1,167.46,0.2,33.0,0.0,ML,,,,3.1,0.3,7,,,,,,
57930,1989-07-01T21:58:26Z,-40.95,0.0,175.13,0.0,45.0,2.0,ML,,,,2.0,0.3,4,,,,,,
57933,1989-07-01T23:10:59Z,-41.08,0.0,174.77,0.0,53.0,1.0,ML,,,,2.3,0.2,7,,,,,,
57934,1989-07-01T23:42:25Z,-39.5,0.0,175.77,0.0,5.0,0.0,ML,,,,2.5,0.2,4,,,,,,
57936,1989-07-02T00:06:05Z,-40.74,0.0,174.5,0.0,41.0,5.0,ML,,,,3.1,0.2,10,,,,,,
57938,1989-07-02T01:52:11Z,-40.74,0.0,175.04,0.0,35.0,1.0,ML,,,,1.9,0.3,8,,,,,,
57939,1989-07-02T02:06:07Z,-41.6,0.0,175.23,0.0,20.0,3.0,ML,,,,1.6,0.1,7,,,,,,
57814,1989-07-02T03:33:24Z,-39.72,0.0,176.94,0.0,17.0,4.0,ML,,,,2.3,0.3,5,,,,,,
57943,1989-07-02T03:56:45Z,-39.38,0.0,175.13,0.0,175.0,3.0,ML,,,,3.2,0.2,9,,,,,,
57944,1989-07-02T04:56:37Z,-40.86,0.0,174.55,0.0,23.0,2.0,ML,,,,1.5,0.2,5,,,,,,
57815,1989-07-02T07:07:55Z,-39.78,0.0,177.0,0.0,12.0,0.0,ML,,,,2.6,0.4,2,,,,,,
57946,1989-07-02T07:46:59Z,-40.79,0.0,175.1,0.0,31.0,1.0,ML,,,,2.0,0.3,8,,,,,,
57670,1989-07-02T08:14:50Z,-38.73,0.0,175.65,0.0,158.0,2.0,ML,,,,3.7,0.1,10,,,,,,
58173,1989-07-02T08:17:16Z,-45.28,0.0,167.26,0.0,67.0,8.0,ML,,,,2.8,0.1,9,,,,,,
57947,1989-07-02T09:17:27Z,-40.37,0.0,174.21,0.0,23.0,4.0,ML,,,,2.5,0.2,10,,,,,,
57671,1989-07-02T11:03:21Z,-37.55,0.0,178.94,0.1,12.0,0.0,ML,,,,3.8,0.4,4,,,,,,
57948,1989-07-02T12:11:17Z,-40.77,0.0,175.51,0.0,30.0,1.0,ML,,,,2.4,0.2,9,,,,,,
57949,1989-07-02T12:38:13Z,-41.1,0.0,175.45,0.0,11.0,1.0,ML,,,,1.3,0.2,6,,,,,,
57950,1989-07-02T12:59:46Z,-41.91,0.0,174.0,0.1,12.0,3.0,ML,,,,1.8,0.1,5,,,,,,
57672,1989-07-02T14:11:09Z,-37.65,0.1,176.21,0.1,301.0,8.0,ML,,,,4.5,1.2,10,,,,,,
57673,1989-07-02T14:32:41Z,-37.4,0.1,178.4,0.2,266.0,4.0,ML,,,,3.8,0.2,9,,,,,,
57951,1989-07-02T17:02:13Z,-41.16,0.1,173.82,0.3,61.0,25.0,ML,,,,1.9,0.1,2,,,,,,
57952,1989-07-02T17:32:36Z,-39.58,0.0,174.3,0.0,260.0,3.0,ML,,,,3.2,0.1,7,,,,,,
57678,1989-07-02T19:00:53Z,-39.96,0.0,177.04,0.0,37.0,14.0,ML,,,,3.4,0.2,11,,,,,,
57955,1989-07-02T19:03:18Z,-41.65,0.0,174.74,0.0,27.0,4.0,ML,,,,1.9,0.0,2,,,,,,
57956,1989-07-02T22:53:10Z,-41.29,0.0,175.46,0.0,28.0,1.0,ML,,,,1.8,0.1,5,,,,,,
57957,1989-07-03T00:44:46Z,-40.86,0.0,173.83,0.0,87.0,6.0,ML,,,,3.1,0.2,9,,,,,,
57820,1989-07-03T02:44:51Z,-39.25,0.0,178.08,0.0,14.0,5.0,ML,,,,2.4,0.4,3,,,,,,
57771,1989-07-03T06:01:57Z,-40.0,0.0,176.8,0.0,25.0,1.0,ML,,,,3.0,0.1,14,,,,,,
57772,1989-07-03T06:09:26Z,-39.72,0.0,176.93,0.0,18.0,2.0,ML,,,,3.1,0.3,14,,,,,,
57959,1989-07-03T06:43:27Z,-41.27,0.0,175.22,0.0,27.0,1.0,ML,,,,2.0,0.1,7,,,,,,
57821,1989-07-03T07:22:31Z,-39.71,0.0,176.9,0.0,18.0,3.0,ML,,,,2.2,0.3,5,,,,,,
57962,1989-07-03T10:19:31Z,-41.53,0.0,175.39,0.0,18.0,3.0,ML,,,,1.7,0.1,6,,,,,,
57822,1989-07-03T11:05:51Z,-40.41,0.0,174.42,0.0,24.0,5.0,ML,,,,1.9,0.1,3,,,,,,
60291,1989-07-03T11:06:05Z,-38.43,0.0,175.32,0.1,157.0,10.0,ML,,,,3.1,0.2,5,,,,,,
57823,1989-07-03T11:15:31Z,-34.5,0.2,-178.61,0.2,219.0,34.0,ML,,,,4.9,0.2,15,,,,,,
57965,1989-07-03T12:12:06Z,-40.35,0.0,174.39,0.0,102.0,5.0,ML,,,,2.6,0.1,7,,,,,,
57966,1989-07-03T12:16:07Z,-39.71,0.0,173.48,0.1,12.0,0.0,ML,,,,3.1,0.1,6,,,,,,
57967,1989-07-03T12:36:51Z,-40.78,0.0,174.83,0.0,45.0,1.0,ML,,,,2.4,0.3,4,,,,,,
58175,1989-07-03T13:53:25Z,-44.86,0.1,167.72,0.1,71.0,5.0,ML,,,,3.0,0.1,9,,,,,,
57968,1989-07-03T13:59:45Z,-41.28,0.0,175.33,0.0,28.0,1.0,ML,,,,2.4,0.1,8,,,,,,
57969,1989-07-03T14:03:52Z,-41.28,0.0,175.32,0.0,26.0,1.0,ML,,,,1.9,0.1,7,,,,,,
57970,1989-07-03T14:50:49Z,-38.62,0.1,175.88,0.0,203.0,7.0,ML,,,,3.4,0.2,7,,,,,,
57824,1989-07-03T14:58:14Z,-38.35,0.0,175.93,0.0,153.0,5.0,ML,,,,4.2,0.3,12,,,,,,
57971,1989-07-03T17:24:15Z,-45.03,0.0,167.37,0.0,12.0,0.0,ML,,,,3.9,0.1,10,,,,,,
57972,1989-07-03T17:28:18Z,-40.83,0.0,174.71,0.0,15.0,2.0,ML,,,,1.7,0.2,4,,,,,,
57973,1989-07-03T18:13:45Z,-40.89,0.0,174.95,0.0,42.0,1.0,ML,,,,1.9,0.2,5,,,,,,
57974,1989-07-03T19:09:18Z,-41.02,0.0,175.2,0.0,30.0,4.0,ML,,,,1.8,0.2,5,,,,,,
57975,1989-07-03T20:20:58Z,-41.08,0.0,174.53,0.0,39.0,2.0,ML,,,,2.3,0.2,4,,,,,,
57976,1989-07-03T21:12:31Z,-40.97,0.0,175.63,0.0,26.0,2.0,ML,,,,1.6,0.1,4,,,,,,
57977,1989-07-03T23:10:56Z,-40.77,0.1,174.85,0.1,37.0,6.0,ML,,,,1.7,0.2,4,,,,,,
58246,1989-07-03T23:53:47Z,-40.71,0.1,174.1,0.1,104.0,10.0,ML,,,,2.4,0.1,5,,,,,,
58249,1989-07-04T02:23:26Z,-40.93,0.0,175.69,0.0,30.0,2.0,ML,,,,1.7,0.1,3,,,,,,
58369,1989-07-04T02:25:57Z,-44.47,0.0,168.78,0.0,5.0,0.0,ML,,,,2.4,0.1,7,,,,,,
57776,1989-07-04T02:48:01Z,-37.69,0.1,176.24,0.1,226.0,8.0,ML,,,,4.4,0.2,17,,,,,,
58250,1989-07-04T03:51:26Z,-41.03,0.0,176.25,0.0,44.0,5.0,ML,,,,2.9,0.2,9,,,,,,
58252,1989-07-04T06:57:29Z,-40.9,0.0,175.18,0.0,31.0,1.0,ML,,,,2.6,0.2,9,,,,,,
58372,1989-07-04T09:18:39Z,-45.08,0.0,166.58,0.0,12.0,0.0,ML,,,,3.3,0.1,10,,,,,,
58253,1989-07-04T11:12:49Z,-41.02,0.0,174.67,0.0,33.0,1.0,ML,,,,1.8,0.1,4,,,,,,
58149,1989-07-04T12:34:38Z,-39.17,0.0,173.62,0.0,5.0,0.0,ML,,,,3.3,0.2,8,,,,,,
58151,1989-07-04T15:59:12Z,-41.11,0.0,173.52,0.0,92.0,3.0,ML,,,,2.9,0.2,6,,,,,,
58255,1989-07-04T17:06:47Z,-40.91,0.0,175.92,0.0,52.0,6.0,ML,,,,2.4,0.2,7,,,,,,
58256,1989-07-04T17:37:04Z,-41.05,0.0,174.81,0.0,30.0,1.0,ML,,,,1.9,0.2,3,,,,,,
58158,1989-07-04T19:44:18Z,-41.73,0.0,174.85,0.0,49.0,4.0,ML,,,,2.5,0.1,8,,,,,,
58374,1989-07-04T20:13:07Z,-44.95,0.1,167.48,0.0,68.0,5.0,ML,,,,2.6,0.1,7,,,,,,
58184,1989-07-04T22:40:57Z,-37.81,0.0,176.89,0.0,5.0,0.0,ML,,,,4.2,0.4,6,,,,3.8,0.2,6
58402,1989-07-04T23:19:47Z,-37.84,0.0,176.94,0.0,5.0,0.0,ML,,,,3.1,0.0,3,,,,,,
58404,1989-07-04T23:47:39Z,-37.87,0.0,176.92,0.0,11.0,4.0,ML,,,,3.0,0.3,3,,,,,,
58405,1989-07-04T23:59:31Z,-37.88,0.0,176.94,0.0,12.0,0.0,ML,,,,3.1,0.3,3,,,,,,
58257,1989-07-05T00:52:11Z,-41.45,0.0,174.92,0.0,28.0,1.0,ML,,,,2.2,0.1,5,,,,,,
58415,1989-07-05T04:43:26Z,-37.87,0.0,176.91,0.0,5.0,0.0,ML,,,,3.2,0.2,4,,,,,,
58185,1989-07-05T05:10:46Z,-39.67,0.0,174.91,0.1,81.0,8.0,ML,,,,3.4,0.2,8,,,,,,
58376,1989-07-05T07:06:16Z,-44.35,0.0,169.59,0.0,12.0,0.0,ML,,,,2.7,0.1,9,,,,,,
58258,1989-07-05T07:42:31Z,-40.84,0.0,174.72,0.0,13.0,1.0,ML,,,,2.2,0.1,3,,,,,,
58186,1989-07-05T13:09:04Z,-37.83,0.0,176.88,0.0,5.0,0.0,ML,,,,4.3,0.3,12,,,,3.9,0.2,4
58418,1989-07-05T14:44:16Z,-37.81,0.0,176.86,0.0,5.0,0.0,ML,,,,3.5,0.6,2,,,,,,
58260,1989-07-05T16:45:50Z,-40.78,0.0,175.29,0.0,33.0,2.0,ML,,,,2.8,0.3,7,,,,,,
58378,1989-07-05T16:49:51Z,-43.3,0.0,170.54,0.0,12.0,0.0,ML,,,,3.7,0.2,9,,,,,,
58261,1989-07-05T17:34:14Z,-40.77,0.0,175.02,0.0,33.0,0.0,ML,,,,3.0,0.2,7,,,,,,
58262,1989-07-05T17:35:29Z,-40.75,0.0,174.98,0.0,35.0,2.0,ML,,,,2.3,0.2,5,,,,,,
58263,1989-07-05T20:28:58Z,-41.73,0.0,174.29,0.0,22.0,1.0,ML,,,,2.5,0.2,6,,,,,,
58264,1989-07-05T20:42:42Z,-41.76,0.0,174.33,0.0,20.0,3.0,ML,,,,2.3,0.2,7,,,,,,
58268,1989-07-06T02:36:24Z,-40.62,0.0,174.66,0.0,27.0,2.0,ML,,,,1.8,0.1,5,,,,,,
58269,1989-07-06T04:39:24Z,-41.59,0.0,172.42,0.0,5.0,0.0,ML,,,,2.9,0.1,3,,,,,,
58270,1989-07-06T05:45:29Z,-36.77,0.0,176.75,0.0,275.0,4.0,ML,,,,3.9,0.1,8,,,,,,
58271,1989-07-06T05:57:50Z,-40.85,0.0,174.74,0.0,12.0,1.0,ML,,,,1.7,0.2,4,,,,,,
58380,1989-07-06T06:19:11Z,-45.15,0.0,167.6,0.0,12.0,0.0,ML,,,,2.9,0.1,9,,,,,,
58272,1989-07-06T06:31:47Z,-37.67,0.3,176.49,0.1,262.0,56.0,ML,,,,3.3,0.1,2,,,,,,
58274,1989-07-06T07:46:00Z,-41.27,0.0,174.18,0.0,63.0,1.0,ML,,,,3.1,0.3,7,,,,,,
58276,1989-07-06T08:10:21Z,-41.08,0.0,174.39,0.0,64.0,1.0,ML,,,,2.3,0.1,3,,,,,,
58277,1989-07-06T09:28:34Z,-38.56,0.1,176.11,0.0,224.0,14.0,ML,,,,3.4,0.2,4,,,,,,
58381,1989-07-06T09:45:01Z,-44.52,0.0,168.65,0.0,12.0,0.0,ML,,,,3.0,0.1,10,,,,,,
58278,1989-07-06T14:32:38Z,-41.05,0.0,174.17,0.1,53.0,4.0,ML,,,,2.2,0.0,4,,,,,,
58281,1989-07-06T23:11:13Z,-36.84,0.1,177.95,0.1,209.0,12.0,ML,,,,3.8,0.1,7,,,,,,
58283,1989-07-06T23:36:06Z,-40.44,0.0,174.02,0.0,126.0,1.0,ML,,,,2.9,0.2,7,,,,,,
58284,1989-07-07T00:42:47Z,-41.87,0.0,174.52,0.0,27.0,4.0,ML,,,,1.8,0.2,3,,,,,,
58286,1989-07-07T01:31:40Z,-40.88,0.0,175.82,0.1,34.0,3.0,ML,,,,2.1,0.1,5,,,,,,
58193,1989-07-07T02:08:42Z,-37.62,0.0,176.33,0.0,260.0,8.0,ML,,,,4.4,0.3,17,,,,,,
58218,1989-07-07T02:17:50Z,-40.12,0.0,174.8,0.0,11.0,8.0,ML,,,,2.9,0.1,9,,,,,,
58194,1989-07-07T02:52:27Z,-39.54,0.0,175.64,0.0,5.0,0.0,ML,,,,2.9,0.4,13,,,,,,
58287,1989-07-07T03:02:22Z,-37.7,0.1,176.64,0.2,237.0,5.0,ML,,,,3.6,0.2,8,,,,,,
58288,1989-07-07T03:06:25Z,-42.48,0.0,173.84,0.0,12.0,0.0,ML,,,,2.4,0.3,5,,,,,,
58195,1989-07-07T03:40:41Z,-37.12,0.0,176.62,0.0,357.0,5.0,ML,,,,5.6,0.6,5,,,,,,
58289,1989-07-07T05:00:55Z,-41.28,0.0,175.33,0.0,28.0,1.0,ML,,,,1.6,0.1,6,,,,,,
58290,1989-07-07T06:18:46Z,-40.95,0.0,175.21,0.0,31.0,1.0,ML,,,,1.3,0.0,2,,,,,,
58292,1989-07-07T07:32:48Z,-40.94,0.0,175.1,0.0,30.0,1.0,ML,,,,1.6,0.2,5,,,,,,
58293,1989-07-07T07:59:39Z,-38.57,0.1,176.11,0.0,200.0,8.0,ML,,,,3.4,0.2,7,,,,,,
58294,1989-07-07T08:04:38Z,-40.55,0.0,174.5,0.0,66.0,5.0,ML,,,,2.0,0.0,5,,,,,,
58295,1989-07-07T09:04:33Z,-40.35,0.0,178.56,0.0,33.0,0.0,ML,,,,3.4,0.2,11,,,,,,
58196,1989-07-07T09:48:56Z,-38.54,0.0,175.8,0.0,119.0,5.0,ML,,,,3.7,0.2,13,,,,,,
58297,1989-07-07T10:35:44Z,-41.07,0.1,173.18,0.1,219.0,2.0,ML,,,,2.8,0.3,4,,,,,,
58300,1989-07-07T13:18:49Z,-40.82,0.0,174.5,0.0,55.0,2.0,ML,,,,3.3,0.3,8,,,,,,
58304,1989-07-07T19:37:38Z,-41.35,0.0,174.92,0.0,25.0,1.0,ML,,,,1.4,0.1,3,,,,,,
58307,1989-07-08T00:42:12Z,-41.17,0.0,174.98,0.0,9.0,5.0,ML,,,,1.2,0.1,2,,,,,,
58198,1989-07-08T01:12:12Z,-39.51,0.0,175.0,0.0,138.0,3.0,ML,,,,4.2,0.4,13,,,,,,
58309,1989-07-08T01:48:35Z,-41.46,0.0,174.39,0.0,21.0,2.0,ML,,,,1.9,0.1,3,,,,,,
58219,1989-07-08T03:17:51Z,-39.58,0.0,176.75,0.0,28.0,3.0,ML,,,,2.1,0.3,5,,,,,,
58311,1989-07-08T04:39:32Z,-40.92,0.0,175.21,0.0,32.0,1.0,ML,,,,0.6,1.2,2,,,,,,
58313,1989-07-08T06:14:22Z,-38.78,0.1,175.7,0.0,197.0,9.0,ML,,,,3.1,0.1,6,,,,,,
58386,1989-07-08T06:41:59Z,-44.51,0.0,168.04,0.0,33.0,0.0,ML,,,,2.7,0.1,5,,,,,,
58314,1989-07-08T06:51:27Z,-41.56,0.0,173.97,0.0,40.0,2.0,ML,,,,2.9,0.2,7,,,,,,
58315,1989-07-08T08:53:44Z,-41.2,0.0,174.01,0.0,67.0,3.0,ML,,,,3.4,0.3,8,,,,,,
58316,1989-07-08T09:08:46Z,-41.14,0.0,174.68,0.0,30.0,1.0,ML,,,,1.9,0.1,7,,,,,,
58321,1989-07-08T15:00:07Z,-38.85,0.0,175.84,0.1,206.0,12.0,ML,,,,3.1,0.1,6,,,,,,
58220,1989-07-08T17:23:15Z,-36.49,0.1,177.68,0.1,208.0,10.0,ML,,,,3.9,0.2,12,,,,,,
58221,1989-07-08T19:56:25Z,-39.94,0.0,177.27,0.1,26.0,5.0,ML,,,,2.1,0.2,3,,,,,,
58325,1989-07-08T22:06:01Z,-41.0,0.0,175.21,0.0,24.0,1.0,ML,,,,1.5,0.1,3,,,,,,
58222,1989-07-08T22:11:43Z,-38.09,0.0,176.74,0.0,3.0,7.0,ML,,,,2.9,0.1,5,,,,,,
58326,1989-07-08T22:16:11Z,-40.78,0.0,175.34,0.0,28.0,1.0,ML,,,,1.6,0.1,2,,,,,,
58199,1989-07-08T22:40:19Z,-39.23,0.0,175.23,0.0,5.0,0.0,ML,,,,2.7,0.3,5,,,,2.7,0.0,2
58200,1989-07-09T00:19:39Z,-39.12,0.0,175.36,0.0,5.0,2.0,ML,,,,2.9,0.2,4,,,,2.7,0.0,2
58201,1989-07-09T00:20:50Z,-39.13,0.0,175.33,0.0,5.0,0.0,ML,,,,3.0,0.2,5,,,,2.8,0.1,2
58223,1989-07-09T00:31:13Z,-38.32,0.1,175.8,0.1,185.0,10.0,ML,,,,3.7,0.3,15,,,,,,
58327,1989-07-09T01:12:40Z,-41.87,0.0,173.98,0.0,18.0,3.0,ML,,,,2.2,0.2,7,,,,,,
58328,1989-07-09T01:38:22Z,-40.57,0.1,175.33,0.1,58.0,10.0,ML,,,,1.9,0.1,3,,,,,,
58224,1989-07-09T03:28:33Z,-40.13,0.1,177.2,0.1,12.0,0.0,ML,,,,2.1,0.2,3,,,,,,
58330,1989-07-09T03:43:48Z,-39.68,0.0,173.48,0.0,5.0,0.0,ML,,,,2.8,0.2,5,,,,,,
58202,1989-07-09T07:16:00Z,-37.19,0.0,177.84,0.0,121.0,3.0,ML,,,,4.1,0.2,15,,,,,,
58333,1989-07-09T08:01:43Z,-40.94,0.0,175.77,0.0,31.0,1.0,ML,,,,2.1,0.2,8,,,,,,
58334,1989-07-09T10:00:39Z,-41.86,0.0,174.11,0.0,19.0,5.0,ML,,,,2.1,0.1,7,,,,,,
58390,1989-07-09T10:47:27Z,-45.02,0.0,169.41,0.0,5.0,1.0,ML,,,,1.4,0.2,5,,,,,,
58337,1989-07-09T15:24:25Z,-41.15,0.0,174.91,0.0,35.0,0.0,ML,,,,2.2,0.1,8,,,,,,
58339,1989-07-09T16:21:06Z,-43.05,0.0,173.54,0.1,25.0,3.0,ML,,,,2.6,0.2,4,,,,,,
58392,1989-07-09T17:24:40Z,-44.51,0.0,169.15,0.0,5.0,0.0,ML,,,,2.0,0.0,4,,,,,,
58340,1989-07-09T17:27:43Z,-40.97,0.0,174.57,0.0,60.0,1.0,ML,,,,2.8,0.1,3,,,,,,
60209,1989-07-09T17:27:51Z,-41.56,0.0,174.7,0.0,34.0,1.0,ML,,,,2.9,0.2,8,,,,,,
58341,1989-07-09T17:52:39Z,-41.15,0.0,175.46,0.0,28.0,1.0,ML,,,,1.5,0.1,4,,,,,,
58342,1989-07-09T19:01:54Z,-38.43,0.1,175.92,0.1,185.0,19.0,ML,,,,3.5,0.3,8,,,,,,
58343,1989-07-09T19:58:18Z,-40.68,0.0,174.38,0.0,76.0,2.0,ML,,,,3.3,0.2,9,,,,,,
58226,1989-07-09T20:36:13Z,-41.36,0.0,175.17,0.0,23.0,1.0,ML,,,,2.3,0.2,8,,,,,,
58345,1989-07-09T21:05:52Z,-41.11,0.0,174.48,0.0,38.0,1.0,ML,,,,1.7,0.1,3,,,,,,
58231,1989-07-09T21:44:29Z,-39.78,0.0,175.2,0.0,75.0,5.0,ML,,,,3.9,0.4,15,,,,,,
58346,1989-07-09T22:16:37Z,-41.4,0.1,174.49,0.0,68.0,7.0,ML,,,,2.4,nan,1,,,,,,
58347,1989-07-09T23:19:59Z,-40.59,0.0,174.12,0.0,44.0,15.0,ML,,,,2.1,0.2,4,,,,,,
58349,1989-07-10T01:52:28Z,-40.86,0.0,174.73,0.0,16.0,1.0,ML,,,,1.8,0.2,5,,,,,,
58351,1989-07-10T05:01:47Z,-40.28,0.0,174.39,0.0,101.0,3.0,ML,,,,2.6,0.1,5,,,,,,
58352,1989-07-10T05:08:34Z,-41.62,0.0,174.42,0.0,8.0,2.0,ML,,,,2.9,0.3,11,,,,,,
58355,1989-07-10T06:56:56Z,-40.28,0.0,174.39,0.0,26.0,7.0,ML,,,,2.0,0.2,4,,,,,,
58356,1989-07-10T12:15:27Z,-40.93,0.0,174.54,0.0,19.0,2.0,ML,,,,3.2,0.2,9,,,,,,
58357,1989-07-10T12:44:25Z,-39.98,0.0,174.06,0.0,149.0,4.0,ML,,,,3.2,0.3,10,,,,,,
58358,1989-07-10T13:25:09Z,-40.93,0.0,174.54,0.0,17.0,0.0,ML,,,,1.4,0.1,4,,,,,,
58359,1989-07-10T14:36:47Z,-41.14,0.1,173.69,0.2,44.0,15.0,ML,,,,2.6,0.2,4,,,,,,
58360,1989-07-10T15:04:42Z,-41.14,0.1,174.56,0.0,33.0,2.0,ML,,,,1.4,0.0,2,,,,,,
58393,1989-07-10T16:19:41Z,-45.32,0.0,166.94,0.0,5.0,0.0,ML,,,,3.9,0.1,11,,,,,,
58362,1989-07-10T19:50:47Z,-39.78,0.0,176.17,0.0,81.0,5.0,ML,,,,2.9,0.1,7,,,,,,
58363,1989-07-10T21:11:14Z,-39.27,0.1,175.52,0.0,164.0,6.0,ML,,,,3.2,0.2,7,,,,,,
58394,1989-07-10T21:15:33Z,-45.16,0.0,167.35,0.0,50.0,3.0,ML,,,,3.3,0.1,8,,,,,,
58365,1989-07-10T22:45:06Z,-40.57,0.0,174.32,0.0,26.0,3.0,ML,,,,3.2,0.2,11,,,,,,
58395,1989-07-10T23:25:12Z,-44.62,0.0,168.37,0.0,12.0,0.0,ML,,,,2.6,0.1,9,,,,,,
58235,1989-07-11T01:21:30Z,-38.68,0.0,178.8,0.1,21.0,3.0,ML,,,,3.9,0.4,16,,,,,,
58367,1989-07-11T01:33:46Z,-38.7,0.0,178.62,0.0,33.0,0.0,ML,,,,3.1,0.2,4,,,,,,
60006,1989-07-11T03:31:41Z,-36.9,0.1,175.64,0.1,33.0,0.0,ML,,,,3.8,0.4,6,,,,,,
58243,1989-07-11T04:28:54Z,-39.56,0.0,176.82,0.0,24.0,2.0,ML,,,,2.3,0.4,4,,,,,,
60143,1989-07-11T04:39:08Z,-41.02,0.0,173.7,0.0,87.0,4.0,ML,,,,3.2,0.2,9,,,,,,
60144,1989-07-11T05:18:54Z,-41.23,0.0,174.51,0.0,55.0,1.0,ML,,,,2.0,0.2,5,,,,,,
58244,1989-07-11T07:21:43Z,-39.8,0.0,176.11,0.0,77.0,6.0,ML,,,,3.1,0.3,8,,,,,,
60146,1989-07-11T09:46:58Z,-41.33,0.0,173.64,0.0,95.0,2.0,ML,,,,2.9,0.3,9,,,,,,
60300,1989-07-11T10:05:30Z,-40.56,0.0,174.53,0.0,20.0,3.0,ML,,,,2.1,0.2,6,,,,,,
60148,1989-07-11T12:31:14Z,-41.67,0.0,172.41,0.0,112.0,5.0,ML,,,,2.9,0.5,7,,,,,,
58245,1989-07-11T13:00:10Z,-38.07,0.0,178.41,0.0,21.0,2.0,ML,,,,4.1,0.2,13,,,,,,
60149,1989-07-11T13:44:28Z,-39.56,0.0,173.58,0.0,33.0,0.0,ML,,,,2.5,0.1,4,,,,,,
60150,1989-07-11T15:12:57Z,-41.36,0.0,172.68,0.1,195.0,4.0,ML,,,,3.0,0.5,7,,,,,,
60151,1989-07-11T16:07:08Z,-38.62,0.1,176.22,0.1,212.0,8.0,ML,,,,3.5,0.2,7,,,,,,
60308,1989-07-11T17:46:56Z,-40.54,0.0,174.31,0.1,32.0,5.0,ML,,,,2.0,0.1,4,,,,,,
60152,1989-07-11T17:54:35Z,-41.12,0.0,172.79,0.0,157.0,2.0,ML,,,,4.3,0.1,7,,,,,,
60154,1989-07-11T19:37:12Z,-40.32,0.0,173.42,0.1,170.0,8.0,ML,,,,3.1,0.2,3,,,,,,
60311,1989-07-11T23:08:01Z,-41.67,0.0,174.56,0.1,32.0,3.0,ML,,,,1.8,0.3,2,,,,,,
60158,1989-07-11T23:24:40Z,-45.3,0.0,167.39,0.0,5.0,0.0,ML,,,,3.6,0.1,11,,,,,,
60315,1989-07-12T02:48:20Z,-41.43,0.0,174.57,0.0,20.0,2.0,ML,,,,1.5,nan,1,,,,,,
60316,1989-07-12T03:09:45Z,-41.1,0.0,174.67,0.0,55.0,1.0,ML,,,,1.9,nan,1,,,,,,
60317,1989-07-12T03:35:50Z,-41.35,0.0,175.62,0.0,15.0,1.0,ML,,,,2.2,0.1,5,,,,,,
60318,1989-07-12T03:58:58Z,-41.35,0.0,175.62,0.0,16.0,1.0,ML,,,,1.5,0.0,3,,,,,,
60160,1989-07-12T12:53:46Z,-41.2,0.0,172.66,0.0,5.0,0.0,ML,,,,3.1,0.3,6,,,,,,
60790,1989-07-12T12:54:48Z,-46.02,0.0,170.04,0.0,12.0,0.0,ML,,,,2.5,0.1,4,,,,,,
60321,1989-07-12T14:42:39Z,-40.45,0.1,174.33,0.1,12.0,0.0,ML,,,,2.1,0.1,3,,,,,,
60322,1989-07-12T17:13:51Z,-41.1,0.0,175.44,0.0,10.0,2.0,ML,,,,2.6,0.1,7,,,,,,
