PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,M,M_Uncertainty,M_StationCount
2178247,1933-07-25T23:30:00Z,-41.0,0.0,173.0,0.0,25.0,0.0,M,4.5,nan,0
