PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,Md,Md_Uncertainty,Md_StationCount
1582981,1978-07-05T08:38:19Z,-44.5,0.0,170.73,0.0,3.0,1.0,ML,,,,2.4,0.1,5,,,
1679935,1978-07-05T14:03:33Z,-41.09,0.0,174.59,0.0,58.0,3.0,ML,,,,2.0,0.1,5,,,
1582982,1978-07-05T17:50:17Z,-44.63,0.0,169.96,0.0,7.0,1.0,ML,,,,2.5,0.1,6,,,
1679936,1978-07-06T05:23:55Z,-41.11,0.0,175.36,0.0,25.0,1.0,ML,,,,2.4,0.2,3,2.2,0.1,4
1679937,1978-07-06T09:55:27Z,-41.18,0.0,175.11,0.0,29.0,1.0,ML,,,,2.5,0.1,2,2.4,0.1,2
1679938,1978-07-06T12:15:02Z,-41.18,0.0,175.08,0.0,27.0,2.0,ML,,,,2.3,0.2,4,2.3,nan,2
1582984,1978-07-06T14:48:00Z,-44.57,0.1,170.03,0.0,1.0,5.0,ML,,,,1.7,0.1,5,,,
1679939,1978-07-06T15:41:22Z,-40.77,0.0,175.14,0.0,31.0,1.0,ML,,,,2.6,nan,1,2.5,0.0,5
1559413,1978-07-07T01:22:09Z,-38.62,0.0,175.87,0.0,168.0,5.0,ML,,,,4.3,0.3,7,,,
1679940,1978-07-07T08:04:50Z,-41.18,0.0,175.1,0.0,28.0,1.0,ML,,,,1.5,0.3,8,,,
1559414,1978-07-07T12:00:28Z,-39.38,0.0,175.24,0.0,12.0,0.0,ML,,,,3.2,0.4,7,,,
1559415,1978-07-07T13:48:20Z,-37.12,0.0,177.3,0.0,217.0,3.0,ML,,,,3.9,0.2,7,,,
1582985,1978-07-07T22:58:35Z,-43.71,0.0,169.75,0.0,1.0,5.0,ML,,,,2.1,0.1,6,,,
1559416,1978-07-07T23:59:03Z,-45.14,0.0,170.46,0.0,12.0,0.0,ML,,,,4.2,0.3,6,,,
1679941,1978-07-08T03:30:06Z,-41.29,0.0,175.04,0.0,11.0,1.0,ML,,,,1.4,0.2,6,,,
1679942,1978-07-08T14:17:18Z,-41.22,0.0,175.18,0.0,25.0,1.0,Md,,,,,,,2.5,0.1,6
1679943,1978-07-08T16:05:56Z,-40.87,0.0,174.48,0.0,69.0,2.0,ML,,,,2.1,0.2,6,,,
1559418,1978-07-08T17:53:22Z,-39.44,0.0,177.2,0.0,33.0,0.0,ML,,,,4.2,0.3,8,,,
1679944,1978-07-09T04:07:32Z,-40.9,0.0,175.21,0.0,31.0,1.0,ML,,,,1.9,0.2,6,,,
1679945,1978-07-09T09:03:32Z,-40.85,0.0,174.73,0.0,63.0,5.0,ML,,,,2.2,0.2,7,,,
1679946,1978-07-09T09:29:30Z,-41.58,0.0,174.66,0.0,31.0,0.0,ML,,,,2.0,0.1,8,,,
1559419,1978-07-09T11:28:50Z,-44.19,0.0,168.89,0.0,12.0,0.0,ML,,,,4.4,0.3,7,,,
1679947,1978-07-09T19:40:39Z,-41.42,0.0,174.84,0.0,18.0,1.0,ML,,,,1.7,0.1,7,,,
1582986,1978-07-10T02:03:18Z,-44.37,0.0,169.54,0.0,16.0,7.0,ML,,,,2.3,0.1,7,,,
1679948,1978-07-10T02:10:16Z,-40.89,0.0,174.97,0.0,44.0,2.0,ML,,,,2.0,0.1,8,,,
1679949,1978-07-10T05:47:13Z,-41.15,0.0,175.08,0.0,27.0,1.0,ML,,,,1.7,0.2,7,,,
1679950,1978-07-10T18:13:21Z,-41.37,0.0,174.94,0.0,14.0,0.0,ML,,,,1.9,nan,1,2.3,0.1,4
1559421,1978-07-10T19:02:43Z,-38.28,0.0,176.41,0.0,122.0,4.0,ML,,,,3.7,0.3,6,,,
1559422,1978-07-10T21:00:42Z,-39.65,0.0,174.11,0.1,197.0,6.0,ML,,,,4.1,0.4,4,,,
1679951,1978-07-11T15:33:01Z,-40.98,0.0,174.9,0.0,32.0,1.0,Md,,,,,,,2.9,0.1,6
1679952,1978-07-11T16:02:38Z,-41.36,0.0,175.12,0.0,25.0,0.0,ML,,,,1.6,0.2,6,,,
1679953,1978-07-11T17:01:57Z,-40.99,0.0,174.9,0.0,30.0,2.0,ML,,,,1.9,0.2,7,,,
1679954,1978-07-11T19:31:59Z,-41.39,0.0,173.73,0.1,58.0,3.0,ML,,,,3.4,0.1,2,3.2,0.1,7
1559423,1978-07-11T21:50:20Z,-46.38,0.0,166.2,0.0,12.0,0.0,ML,,,,4.2,0.3,5,,,
1679955,1978-07-12T13:10:24Z,-41.28,0.0,174.96,0.0,25.0,1.0,ML,,,,1.7,0.2,8,,,
1582989,1978-07-12T17:12:13Z,-44.35,0.0,169.55,0.0,7.0,2.0,ML,,,,1.7,0.1,6,,,
1559425,1978-07-12T17:52:11Z,-37.8,0.1,176.28,0.1,175.0,6.0,ML,,,,3.8,0.4,8,,,
1679956,1978-07-12T20:00:44Z,-41.2,0.0,174.89,0.0,17.0,1.0,ML,,,,1.5,0.2,7,,,
1582990,1978-07-12T23:33:15Z,-43.81,0.0,170.46,0.0,9.0,2.0,ML,,,,2.0,0.1,5,,,
1582991,1978-07-13T00:36:28Z,-43.98,0.0,170.34,0.0,0.0,0.0,ML,,,,1.6,0.1,3,,,
1679957,1978-07-13T06:03:58Z,-41.54,0.0,174.25,0.0,24.0,1.0,ML,,,,2.4,0.1,2,2.7,0.1,6
1559426,1978-07-13T09:36:46Z,-39.37,0.1,174.57,0.1,223.0,8.0,ML,,,,3.8,0.3,7,,,
1559427,1978-07-13T17:09:52Z,-41.62,0.0,172.99,0.1,109.0,8.0,ML,,,,3.5,0.3,3,,,
1582992,1978-07-13T19:16:39Z,-43.95,0.1,169.78,0.1,8.0,4.0,ML,,,,1.9,0.2,6,,,
1559428,1978-07-13T22:52:53Z,-38.85,0.0,175.83,0.0,12.0,0.0,ML,,,,3.2,0.4,8,,,
1582993,1978-07-14T09:35:36Z,-43.99,0.0,169.55,0.0,4.0,2.0,ML,,,,1.8,0.1,6,,,
1679958,1978-07-14T22:31:21Z,-41.39,0.0,174.7,0.0,55.0,2.0,ML,,,,2.2,0.3,2,2.5,0.1,5
1559430,1978-07-15T18:41:52Z,-38.04,0.1,176.72,0.0,12.0,0.0,ML,,,,3.2,0.2,7,,,
1559431,1978-07-15T18:42:24Z,-38.07,0.0,176.69,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,
1559432,1978-07-15T18:42:55Z,-38.04,0.1,176.69,0.1,12.0,0.0,ML,,,,3.3,0.3,5,,,
1559433,1978-07-15T19:35:39Z,-37.98,0.0,176.72,0.0,12.0,0.0,ML,,,,3.9,0.3,9,,,
1679960,1978-07-15T19:44:03Z,-41.05,0.0,174.43,0.0,42.0,3.0,ML,,,,2.0,0.1,7,,,
1679961,1978-07-15T20:41:36Z,-40.95,0.0,174.71,0.0,35.0,0.0,ML,,,,2.2,0.3,5,2.4,nan,1
1559434,1978-07-15T20:57:11Z,-38.05,0.1,176.88,0.0,12.0,0.0,ML,,,,3.0,0.4,4,,,
1679962,1978-07-15T22:41:54Z,-41.38,0.0,174.99,0.0,27.0,0.0,ML,,,,1.8,0.2,7,,,
1679963,1978-07-16T03:44:02Z,-41.22,0.0,174.23,0.0,40.0,3.0,ML,,,,1.8,0.2,5,,,
1559435,1978-07-16T11:42:04Z,-39.5,0.0,177.18,0.0,33.0,0.0,ML,,,,4.2,0.3,13,,,
1679964,1978-07-16T12:22:20Z,-41.35,0.0,174.66,0.0,21.0,0.0,ML,,,,1.4,0.2,6,,,
1559436,1978-07-16T12:30:34Z,-38.56,0.1,176.06,0.1,12.0,0.0,ML,,,,2.9,0.3,5,,,
1559437,1978-07-16T12:37:11Z,-38.57,0.0,176.02,0.1,12.0,0.0,ML,,,,2.9,0.4,7,,,
1679965,1978-07-16T12:46:56Z,-41.14,0.0,174.98,0.0,28.0,2.0,ML,,,,1.4,0.2,5,,,
1679966,1978-07-16T13:50:20Z,-41.39,0.0,175.35,0.0,25.0,1.0,ML,,,,2.2,0.2,5,,,
1679967,1978-07-16T14:19:26Z,-41.34,0.0,174.66,0.0,21.0,0.0,ML,,,,1.2,0.2,6,,,
1679968,1978-07-16T14:53:32Z,-41.41,0.0,174.71,0.0,21.0,1.0,ML,,,,1.9,0.2,8,,,
1679969,1978-07-16T15:22:24Z,-40.87,0.0,174.5,0.0,68.0,2.0,ML,,,,1.7,0.3,6,,,
1559439,1978-07-17T03:23:28Z,-39.7,0.0,174.13,0.1,182.0,11.0,ML,,,,4.2,0.2,5,,,
1559440,1978-07-17T04:35:20Z,-42.29,0.0,173.03,0.0,0.0,7.0,ML,,,,4.4,0.3,14,,,
1679970,1978-07-17T23:21:23Z,-41.38,0.0,174.71,0.0,22.0,1.0,ML,,,,1.9,0.1,6,,,
1559441,1978-07-18T00:33:30Z,-41.68,0.0,174.2,0.0,12.0,0.0,ML,,,,4.0,0.2,10,,,
1679972,1978-07-18T01:50:07Z,-40.78,0.0,175.02,0.0,54.0,2.0,ML,,,,2.3,0.1,7,,,
1559442,1978-07-18T07:44:13Z,-39.16,0.0,175.41,0.0,6.0,5.0,ML,,,,3.5,0.5,6,,,
1679973,1978-07-18T09:00:36Z,-40.98,0.0,174.79,0.0,53.0,3.0,ML,,,,1.9,0.2,6,,,
1679974,1978-07-18T11:34:57Z,-41.44,0.0,174.51,0.0,52.0,0.0,ML,,,,2.5,nan,2,2.4,0.1,5
1679975,1978-07-19T02:21:47Z,-41.19,0.0,174.44,0.0,35.0,1.0,ML,,,,1.8,0.2,6,,,
1679976,1978-07-19T03:23:32Z,-41.07,0.0,175.54,0.0,10.0,1.0,ML,,,,2.1,0.1,3,,,
1559444,1978-07-20T14:56:42Z,-42.74,0.1,177.4,0.1,12.0,0.0,ML,,,,4.1,0.4,2,,,
1559445,1978-07-20T17:25:30Z,-45.26,0.0,167.08,0.1,12.0,0.0,ML,,,,5.3,0.2,6,,,
1679977,1978-07-20T18:28:32Z,-41.14,0.0,174.69,0.0,58.0,2.0,ML,,,,2.2,0.1,5,,,
1679978,1978-07-20T18:31:34Z,-40.76,0.0,174.77,0.0,37.0,2.0,ML,,,,2.7,nan,2,2.7,0.1,6
1559446,1978-07-20T22:00:14Z,-39.83,0.0,175.3,0.0,33.0,0.0,ML,,,,3.7,0.3,9,,,
1679979,1978-07-20T23:32:24Z,-41.18,0.0,174.97,0.0,20.0,2.0,ML,,,,1.7,0.2,7,,,
1679980,1978-07-21T03:50:26Z,-41.14,0.0,175.14,0.0,20.0,1.0,ML,,,,1.5,0.2,7,,,
1679981,1978-07-21T08:22:07Z,-40.89,0.0,174.25,0.1,50.0,4.0,ML,,,,2.2,0.1,7,,,
1679982,1978-07-21T09:52:35Z,-41.3,0.0,174.94,0.0,27.0,1.0,ML,,,,1.4,0.4,7,,,
1559448,1978-07-21T15:02:02Z,-44.65,0.0,168.27,0.0,69.0,4.0,ML,,,,3.9,nan,1,,,
1679984,1978-07-21T20:57:38Z,-41.23,0.0,175.03,0.0,22.0,1.0,ML,,,,1.9,0.1,6,,,
1559449,1978-07-22T04:18:56Z,-40.14,0.0,174.96,0.1,12.0,0.0,ML,,,,4.0,0.3,8,,,
1559450,1978-07-22T04:38:41Z,-39.04,0.0,175.34,0.1,162.0,9.0,ML,,,,3.8,0.3,5,,,
1582997,1978-07-22T22:20:00Z,-44.41,0.0,169.66,0.0,8.0,0.0,ML,,,,1.3,0.1,3,,,
1559451,1978-07-23T01:45:18Z,-40.17,0.0,174.49,0.0,96.0,7.0,ML,,,,3.5,0.1,3,,,
1679985,1978-07-23T05:00:46Z,-41.39,0.0,175.08,0.0,25.0,1.0,ML,,,,1.5,0.0,5,,,
1559453,1978-07-23T06:03:10Z,-44.52,0.0,168.75,0.1,12.0,0.0,ML,,,,3.8,0.2,4,,,
1559454,1978-07-23T18:05:48Z,-40.37,0.0,175.58,0.0,33.0,0.0,ML,,,,3.6,0.3,7,,,
1679986,1978-07-24T08:55:34Z,-41.36,0.0,175.12,0.0,25.0,0.0,ML,,,,1.8,0.3,6,,,
1679987,1978-07-24T10:58:07Z,-40.65,0.0,174.45,0.0,42.0,8.0,ML,,,,2.2,0.1,7,,,
1679988,1978-07-24T17:40:08Z,-40.64,0.0,174.65,0.0,42.0,2.0,ML,,,,2.1,0.2,7,,,
1559455,1978-07-24T20:42:06Z,-37.67,0.1,177.53,0.1,33.0,0.0,ML,,,,3.4,0.2,4,,,
1559456,1978-07-25T01:39:55Z,-46.31,0.0,166.35,0.0,33.0,0.0,ML,,,,3.6,0.1,2,,,
1679989,1978-07-25T08:48:50Z,-41.64,0.0,174.67,0.0,30.0,2.0,ML,,,,2.4,0.1,2,2.4,0.1,5
1559457,1978-07-25T11:37:41Z,-37.66,0.1,179.34,0.1,33.0,0.0,ML,,,,3.7,0.1,5,,,
1582998,1978-07-25T12:02:31Z,-44.23,0.0,169.4,0.0,4.0,1.0,ML,,,,2.8,0.2,6,,,
1679990,1978-07-25T18:47:29Z,-41.39,0.0,175.1,0.0,26.0,1.0,ML,,,,1.6,0.1,5,,,
1679991,1978-07-26T00:53:22Z,-41.21,0.0,175.19,0.0,10.0,2.0,ML,,,,1.4,0.3,6,,,
1679992,1978-07-26T07:49:10Z,-41.15,0.0,175.71,0.0,29.0,1.0,ML,,,,2.7,0.2,5,,,
1679993,1978-07-26T14:50:36Z,-40.74,0.0,174.68,0.0,40.0,3.0,ML,,,,2.0,0.1,7,,,
1679994,1978-07-26T20:24:54Z,-41.51,0.0,174.01,0.0,24.0,1.0,ML,,,,2.2,0.1,6,2.3,nan,1
1559458,1978-07-26T21:18:42Z,-38.29,0.0,177.35,0.0,33.0,0.0,ML,,,,3.1,0.2,6,,,
1559459,1978-07-26T21:45:28Z,-38.51,0.1,175.83,0.1,178.0,9.0,ML,,,,4.2,0.4,6,,,
1559460,1978-07-27T01:04:36Z,-36.06,0.1,178.15,0.1,287.0,9.0,ML,,,,4.4,0.4,6,,,
1679995,1978-07-27T04:33:33Z,-41.61,0.0,174.62,0.0,32.0,1.0,ML,,,,1.7,0.2,5,,,
1679996,1978-07-27T07:58:50Z,-41.12,0.0,173.99,0.0,61.0,2.0,ML,,,,2.5,0.1,5,2.3,nan,1
1559461,1978-07-27T12:15:13Z,-37.34,0.1,177.64,0.0,68.0,10.0,ML,,,,3.7,0.3,6,,,
1679997,1978-07-27T12:21:02Z,-41.33,0.0,174.62,0.0,31.0,0.0,ML,,,,1.6,0.2,6,,,
1582999,1978-07-27T13:52:25Z,-44.61,0.0,170.05,0.0,1.0,2.0,ML,,,,1.5,0.1,4,,,
1679998,1978-07-27T19:33:55Z,-41.36,0.0,175.12,0.0,26.0,0.0,ML,,,,1.7,0.2,8,,,
1583000,1978-07-27T20:01:11Z,-44.08,0.0,170.24,0.0,1.0,3.0,ML,,,,1.7,0.1,5,,,
1559462,1978-07-27T21:16:32Z,-44.31,0.1,167.83,0.1,12.0,0.0,ML,,,,3.5,0.1,1,,,
1679999,1978-07-28T07:45:28Z,-41.15,0.0,174.79,0.0,29.0,0.0,ML,,,,1.4,0.1,5,,,
1559463,1978-07-28T11:37:51Z,-38.38,0.0,177.08,0.1,12.0,0.0,ML,,,,3.4,0.3,7,,,
1680000,1978-07-28T13:47:40Z,-40.83,0.0,174.73,0.0,17.0,1.0,ML,,,,1.9,0.1,7,,,
1559464,1978-07-28T15:01:32Z,-39.1,0.1,174.84,0.1,213.0,17.0,ML,,,,4.4,0.3,6,,,
1583001,1978-07-28T20:21:07Z,-44.37,0.0,169.55,0.0,8.0,2.0,ML,,,,1.9,0.1,6,,,
1680001,1978-07-28T21:06:40Z,-41.47,0.0,175.15,0.0,26.0,1.0,ML,,,,2.0,0.2,7,,,
1680002,1978-07-29T00:55:46Z,-41.11,0.0,174.7,0.0,52.0,6.0,ML,,,,1.8,0.1,7,,,
1680003,1978-07-29T01:37:20Z,-41.54,0.0,174.75,0.0,47.0,1.0,ML,,,,1.9,0.3,7,,,
1583002,1978-07-29T06:04:34Z,-44.48,0.0,170.0,0.0,1.0,1.0,ML,,,,1.6,0.2,5,,,
1680004,1978-07-29T06:51:06Z,-40.71,0.0,174.43,0.0,40.0,6.0,ML,,,,2.1,0.5,6,,,
1680005,1978-07-29T07:07:23Z,-41.25,0.0,174.65,0.0,25.0,1.0,ML,,,,1.8,0.1,8,,,
1680006,1978-07-29T09:13:47Z,-41.19,0.0,174.18,0.0,68.0,2.0,ML,,,,2.3,0.1,7,,,
1559465,1978-07-29T10:47:16Z,-44.48,0.0,168.15,0.0,12.0,0.0,ML,,,,3.2,0.2,3,,,
1680007,1978-07-29T15:25:25Z,-41.26,0.0,175.0,0.0,29.0,1.0,ML,,,,1.7,0.1,7,,,
1680008,1978-07-29T15:47:18Z,-40.9,0.0,174.54,0.0,19.0,1.0,ML,,,,1.7,0.1,7,,,
1680009,1978-07-29T20:05:52Z,-41.07,0.0,175.46,0.0,25.0,0.0,ML,,,,2.3,0.2,3,2.3,0.1,3
1583003,1978-07-30T01:34:20Z,-44.35,0.0,169.63,0.0,7.0,2.0,ML,,,,1.8,0.2,7,,,
1583004,1978-07-30T12:52:20Z,-44.25,0.0,170.12,0.0,0.0,1.0,ML,,,,1.2,0.1,3,,,
1680010,1978-07-30T15:27:04Z,-41.14,0.0,174.89,0.0,21.0,1.0,ML,,,,1.7,0.3,3,,,
1583005,1978-07-30T18:18:42Z,-44.17,0.0,169.74,0.0,2.0,0.0,ML,,,,2.4,0.1,6,,,
1583006,1978-07-30T23:07:39Z,-44.34,0.0,169.69,0.0,5.0,0.0,ML,,,,1.9,0.1,4,,,
1583007,1978-07-30T23:15:19Z,-44.44,0.0,169.66,0.1,21.0,3.0,ML,,,,1.6,0.3,4,,,
1680011,1978-07-31T02:20:40Z,-41.24,0.0,174.95,0.0,22.0,1.0,ML,,,,1.9,0.1,6,,,
1680012,1978-07-31T02:24:20Z,-41.24,0.0,174.96,0.0,23.0,1.0,ML,,,,1.3,0.2,7,,,
1559466,1978-07-31T03:23:26Z,-40.28,0.1,173.59,0.1,202.0,13.0,ML,,,,4.1,0.2,5,,,
1680013,1978-07-31T15:15:36Z,-41.24,0.0,175.21,0.0,25.0,1.0,ML,,,,1.7,0.2,7,,,
1680014,1978-07-31T15:43:17Z,-41.27,0.0,174.98,0.0,26.0,1.0,ML,,,,1.7,0.2,7,,,
1680015,1978-07-31T18:15:12Z,-41.13,0.0,175.06,0.0,21.0,1.0,ML,,,,2.0,0.1,5,,,
1680016,1978-07-31T19:08:55Z,-41.13,0.0,175.07,0.0,20.0,1.0,ML,,,,1.5,0.1,7,,,
1583008,1978-08-01T08:23:20Z,-43.99,0.0,170.06,0.0,5.0,0.0,ML,,,,1.6,0.1,3,,,
1583009,1978-08-01T09:11:28Z,-44.0,0.0,170.06,0.0,10.0,0.0,ML,,,,2.8,0.1,4,,,
1680017,1978-08-01T09:24:33Z,-41.41,0.0,174.45,0.0,20.0,1.0,ML,,,,1.9,0.2,8,,,
1583010,1978-08-01T09:28:05Z,-44.0,0.0,170.08,0.0,8.0,1.0,ML,,,,1.9,0.1,5,,,
1583011,1978-08-01T10:14:46Z,-43.99,0.0,170.05,0.0,0.0,0.0,ML,,,,1.5,0.1,3,,,
1583012,1978-08-01T10:59:10Z,-43.99,0.0,170.05,0.0,0.0,2.0,ML,,,,1.8,0.1,3,,,
1583013,1978-08-01T11:22:08Z,-44.0,0.0,170.06,0.0,11.0,1.0,ML,,,,1.5,0.1,2,,,
1583014,1978-08-01T11:58:01Z,-44.0,0.0,170.08,0.0,9.0,1.0,ML,,,,2.3,0.1,6,,,
1680018,1978-08-01T12:40:52Z,-41.01,0.0,174.95,0.0,41.0,1.0,ML,,,,1.8,0.3,7,,,
1583015,1978-08-01T17:14:21Z,-44.14,0.0,169.77,0.0,5.0,0.0,ML,,,,1.4,0.1,3,,,
1583016,1978-08-01T23:39:35Z,-43.99,0.0,170.06,0.0,9.0,0.0,ML,,,,1.6,0.0,2,,,
1680019,1978-08-02T02:11:11Z,-41.2,0.0,175.27,0.0,24.0,0.0,ML,,,,1.6,0.3,7,,,
1680020,1978-08-02T03:05:38Z,-40.99,0.0,174.71,0.0,37.0,2.0,ML,,,,1.5,0.2,6,,,
1680021,1978-08-02T06:45:27Z,-41.3,0.0,174.03,0.1,44.0,2.0,ML,,,,2.7,0.1,2,2.6,0.2,5
1559467,1978-08-02T07:43:37Z,-39.12,0.0,177.75,0.1,33.0,0.0,ML,,,,3.5,0.2,7,,,
1583017,1978-08-02T08:48:23Z,-43.73,0.0,169.61,0.0,0.0,0.0,ML,,,,1.8,0.1,4,,,
1583018,1978-08-02T10:37:35Z,-44.17,0.0,169.73,0.0,7.0,1.0,ML,,,,2.3,0.2,5,,,
1583019,1978-08-02T12:21:15Z,-43.71,0.0,170.12,0.0,3.0,2.0,ML,,,,1.7,0.2,5,,,
1680022,1978-08-02T12:23:27Z,-41.69,0.0,174.59,0.0,30.0,1.0,ML,,,,1.9,0.3,8,,,
1559468,1978-08-02T12:57:49Z,-38.11,0.1,176.02,0.1,222.0,7.0,ML,,,,4.0,0.3,7,,,
1680023,1978-08-02T13:51:42Z,-41.29,0.0,174.85,0.0,27.0,1.0,ML,,,,1.3,0.2,8,,,
1680024,1978-08-02T17:06:50Z,-41.09,0.0,175.02,0.0,28.0,1.0,ML,,,,1.8,0.1,9,,,
1680025,1978-08-02T22:39:16Z,-41.24,0.0,174.98,0.0,22.0,0.0,ML,,,,1.4,0.2,6,,,
1680026,1978-08-03T04:14:54Z,-41.17,0.0,174.5,0.0,58.0,2.0,ML,,,,1.8,0.1,6,,,
1583020,1978-08-03T04:22:40Z,-44.0,0.0,170.07,0.0,10.0,1.0,ML,,,,1.9,0.1,6,,,
1583021,1978-08-03T04:22:44Z,-44.0,0.0,170.08,0.0,8.0,1.0,ML,,,,2.0,0.1,6,,,
1559469,1978-08-03T04:25:09Z,-39.09,0.0,174.75,0.0,12.0,0.0,ML,,,,3.4,0.1,4,,,
1583022,1978-08-03T07:49:34Z,-44.0,0.0,170.08,0.0,9.0,1.0,ML,,,,2.1,0.1,9,,,
1583023,1978-08-03T07:55:48Z,-44.0,0.0,170.06,0.0,9.0,1.0,ML,,,,1.8,0.1,6,,,
1680027,1978-08-03T09:42:46Z,-41.62,0.0,174.63,0.0,31.0,2.0,ML,,,,1.8,0.3,6,,,
1559470,1978-08-03T14:13:54Z,-40.08,0.0,174.79,0.1,33.0,0.0,ML,,,,3.6,0.3,7,,,
1583024,1978-08-03T18:36:43Z,-44.62,0.0,169.87,0.0,6.0,2.0,ML,,,,1.9,0.1,4,,,
1559471,1978-08-04T01:41:53Z,-40.54,0.0,175.88,0.0,33.0,0.0,ML,,,,3.8,0.3,7,,,
1583025,1978-08-04T06:16:01Z,-43.99,0.0,170.07,0.0,9.0,0.0,ML,,,,1.7,0.2,6,,,
1559472,1978-08-04T10:57:31Z,-37.45,0.0,176.99,0.1,200.0,6.0,ML,,,,4.8,0.3,7,,,
1559473,1978-08-04T11:49:41Z,-39.11,0.0,175.2,0.1,142.0,8.0,ML,,,,3.7,0.2,5,,,
1583026,1978-08-04T11:58:33Z,-44.0,0.0,170.14,0.0,2.0,0.0,ML,,,,1.7,0.1,2,,,
1559474,1978-08-04T11:59:19Z,-44.8,0.1,167.46,0.1,33.0,0.0,ML,,,,3.7,0.3,4,,,
1583027,1978-08-04T12:13:50Z,-44.0,0.0,170.06,0.0,10.0,1.0,ML,,,,2.0,0.1,6,,,
1583028,1978-08-04T14:16:25Z,-43.99,0.0,170.08,0.0,9.0,1.0,ML,,,,1.6,0.2,7,,,
1583029,1978-08-04T14:31:33Z,-44.0,0.0,170.06,0.0,8.0,1.0,ML,,,,1.8,0.2,6,,,
