PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount
1552931,1970-07-25T19:16:39Z,-37.42,0.0,176.41,0.0,328.0,3.0,ML,4.3,0.2,7,,,
1552932,1970-07-25T21:55:04Z,-41.26,0.0,174.52,0.0,33.0,0.0,ML,4.3,0.2,11,,,
1552933,1970-07-26T00:18:23Z,-41.31,0.0,174.55,0.0,33.0,0.0,ML,3.7,0.3,4,,,
1552934,1970-07-26T02:24:30Z,-37.76,0.1,176.32,0.1,199.0,9.0,ML,4.2,0.2,3,,,
1552935,1970-07-26T08:59:06Z,-42.04,0.0,173.03,0.0,33.0,0.0,ML,3.7,0.2,7,,,
1552936,1970-07-26T12:02:42Z,-37.61,0.0,178.19,0.0,33.0,0.0,ML,4.6,0.3,10,,,
1552937,1970-07-26T21:59:14Z,-36.95,0.1,177.04,0.0,33.0,0.0,ML,4.0,0.2,5,,,
1552938,1970-07-27T00:33:23Z,-35.79,0.1,179.77,0.1,33.0,0.0,ML,5.0,0.3,10,,,
1552939,1970-07-27T05:09:53Z,-41.12,0.0,174.38,0.0,12.0,0.0,ML,3.5,0.4,7,,,
1552940,1970-07-27T07:42:55Z,-37.31,0.1,177.17,0.1,131.0,13.0,ML,4.0,0.1,6,,,
1552941,1970-07-27T10:38:28Z,-35.89,0.1,178.53,0.1,308.0,14.0,ML,4.4,0.2,6,,,
1552942,1970-07-27T12:31:18Z,-37.72,0.0,177.81,0.1,107.0,13.0,ML,5.7,0.3,3,,,
1552943,1970-07-27T14:56:05Z,-43.42,0.0,170.97,0.1,33.0,0.0,ML,4.0,0.3,5,,,
1552944,1970-07-27T18:37:23Z,-40.02,0.1,176.66,0.1,12.0,0.0,ML,3.7,0.3,8,,,
1552945,1970-07-27T23:44:26Z,-37.76,0.1,176.49,0.1,305.0,11.0,ML,4.2,0.2,4,,,
1552946,1970-07-28T14:09:55Z,-38.2,0.0,177.68,0.0,12.0,0.0,ML,3.7,0.2,5,,,
1552948,1970-07-29T04:18:37Z,-38.56,0.1,175.86,0.1,162.0,13.0,ML,3.8,0.3,6,,,
1552949,1970-07-29T04:50:01Z,-37.49,0.0,176.54,0.0,211.0,7.0,ML,4.6,0.2,5,,,
1552950,1970-07-29T23:14:30Z,-38.14,0.1,176.04,0.1,202.0,8.0,ML,4.5,0.2,5,,,
1552951,1970-07-30T06:05:06Z,-38.89,0.0,177.72,0.1,33.0,0.0,ML,3.5,0.3,6,,,
1552952,1970-07-30T19:45:32Z,-37.4,0.0,177.6,0.0,12.0,0.0,ML,4.5,0.3,11,,,
1552953,1970-07-31T00:15:40Z,-44.19,0.0,168.0,0.0,12.0,0.0,ML,4.2,0.2,8,,,
1552954,1970-07-31T00:36:33Z,-44.31,0.1,167.76,0.1,12.0,0.0,ML,3.9,0.2,5,,,
1552955,1970-07-31T03:36:57Z,-46.37,0.0,166.77,0.1,12.0,0.0,ML,3.7,0.2,6,,,
1552956,1970-07-31T20:44:45Z,-38.68,0.0,175.61,0.1,190.0,8.0,ML,4.8,0.3,5,,,
1552957,1970-08-02T10:36:32Z,-37.47,0.2,176.76,0.2,191.0,28.0,ML,3.8,0.3,3,,,
1552958,1970-08-03T14:19:44Z,-36.7,0.2,177.78,0.2,268.0,24.0,ML,4.3,0.2,4,,,
1552959,1970-08-04T07:25:25Z,-37.91,0.0,177.57,0.0,99.0,10.0,ML,3.5,0.2,3,,,
1552960,1970-08-04T14:01:17Z,-41.52,0.1,173.72,0.0,33.0,0.0,ML,4.1,0.1,6,,,
1552961,1970-08-04T16:26:40Z,-38.47,0.0,175.83,0.1,165.0,9.0,ML,3.5,0.3,5,,,
1552962,1970-08-04T20:33:46Z,-38.0,0.0,176.2,0.0,12.0,0.0,ML,2.5,nan,1,,,
1552963,1970-08-05T18:02:13Z,-38.93,0.0,175.67,0.1,118.0,8.0,ML,4.3,0.3,7,,,
1552964,1970-08-06T18:12:44Z,-36.82,0.1,178.05,0.1,118.0,14.0,ML,3.8,0.1,3,,,
1552966,1970-08-11T01:47:47Z,-38.5,0.0,176.19,0.0,76.0,11.0,ML,4.1,0.3,7,,,
1552967,1970-08-11T05:57:49Z,-45.11,0.1,167.46,0.1,103.0,10.0,ML,3.9,0.4,5,,,
1552968,1970-08-11T18:12:09Z,-40.34,0.0,173.38,0.1,183.0,10.0,ML,4.2,0.3,3,,,
1552969,1970-08-12T03:57:45Z,-39.79,0.0,174.25,0.0,112.0,7.0,ML,3.9,0.1,2,,,
1552970,1970-08-12T06:16:46Z,-36.96,0.0,175.63,0.1,12.0,0.0,ML,3.6,0.4,5,,,
1552971,1970-08-12T08:16:13Z,-37.58,0.1,178.25,0.1,33.0,0.0,ML,3.9,0.2,4,,,
1552972,1970-08-12T11:03:19Z,-38.32,0.0,176.06,0.1,167.0,9.0,ML,3.6,0.3,4,,,
1552973,1970-08-12T15:33:30Z,-41.06,0.2,172.55,0.1,12.0,0.0,ML,3.7,0.2,4,,,
1552974,1970-08-12T16:05:37Z,-37.0,0.0,175.81,0.0,12.0,0.0,ML,3.0,0.3,2,,,
1552975,1970-08-12T18:57:39Z,-37.0,0.0,175.72,0.0,12.0,0.0,ML,3.2,0.4,2,,,
1552976,1970-08-12T21:35:17Z,-36.79,0.1,177.2,0.1,216.0,14.0,ML,4.3,0.3,3,,,
1552977,1970-08-13T00:03:04Z,-37.0,0.0,175.7,0.0,12.0,0.0,ML,4.4,0.4,8,,,
1552978,1970-08-13T07:24:31Z,-37.78,0.1,176.47,0.0,228.0,6.0,ML,4.0,0.3,3,,,
1552979,1970-08-13T22:48:06Z,-43.06,0.1,171.35,0.1,12.0,0.0,ML,5.1,0.3,8,,,
1552980,1970-08-13T22:54:26Z,-42.99,0.0,171.27,0.0,12.0,0.0,ML,4.0,0.2,4,,,
1552981,1970-08-14T02:23:50Z,-43.04,0.0,171.32,0.0,12.0,0.0,ML,3.4,0.2,7,,,
1552982,1970-08-14T13:40:01Z,-37.42,0.1,175.96,0.1,33.0,0.0,ML,4.5,0.5,5,,,
1552983,1970-08-15T00:49:32Z,-40.01,0.0,174.68,0.0,33.0,0.0,ML,4.6,0.4,6,,,
1552984,1970-08-15T05:47:19Z,-37.01,0.0,175.73,0.0,12.0,0.0,ML,3.0,0.3,2,,,
1552985,1970-08-15T10:46:54Z,-36.97,0.0,175.67,0.0,12.0,0.0,ML,3.1,0.1,2,,,
1552986,1970-08-15T18:10:52Z,-37.0,0.0,175.67,0.0,12.0,0.0,ML,3.7,0.2,2,,,
1552987,1970-08-15T18:11:40Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,3.5,0.1,1,,,
1552988,1970-08-16T15:46:09Z,-37.99,0.0,177.16,0.0,12.0,0.0,ML,4.4,0.2,8,,,
1552989,1970-08-16T16:04:33Z,-36.99,0.0,175.64,0.1,12.0,0.0,ML,3.8,0.3,4,,,
1552990,1970-08-16T23:07:27Z,-36.94,0.0,175.74,0.1,12.0,0.0,ML,4.5,0.5,4,,,
1552991,1970-08-17T00:56:47Z,-36.93,0.1,177.95,0.1,208.0,16.0,ML,3.8,0.2,3,,,
1552992,1970-08-17T04:56:29Z,-39.11,0.1,174.9,0.1,223.0,13.0,ML,4.4,0.2,6,,,
1552993,1970-08-17T13:37:36Z,-37.01,0.0,175.66,0.2,12.0,0.0,ML,4.0,0.3,5,,,
1552994,1970-08-17T20:27:57Z,-38.06,0.0,176.26,0.0,197.0,5.0,ML,4.1,0.3,5,,,
1552995,1970-08-18T01:25:58Z,-36.07,0.1,-179.86,0.1,181.0,12.0,ML,5.5,0.2,7,,,
1552996,1970-08-18T03:12:13Z,-37.47,0.1,176.64,0.1,174.0,12.0,ML,4.3,0.3,5,,,
1552997,1970-08-18T18:29:52Z,-40.06,0.0,174.42,0.0,33.0,0.0,ML,3.8,0.2,8,,,
1552998,1970-08-18T21:33:37Z,-45.34,0.0,167.05,0.1,33.0,0.0,ML,3.5,0.2,5,,,
1552999,1970-08-19T01:56:13Z,-47.63,0.1,165.94,0.1,12.0,0.0,ML,3.8,0.2,4,,,
1553000,1970-08-19T13:45:04Z,-37.15,0.0,177.66,0.0,162.0,7.0,ML,4.9,0.2,6,,,
1553001,1970-08-19T15:28:23Z,-37.0,0.0,175.6,0.1,12.0,0.0,ML,4.5,0.2,7,,,
1553002,1970-08-21T06:48:48Z,-38.27,0.1,176.0,0.1,183.0,10.0,ML,3.7,0.3,4,,,
1553003,1970-08-21T09:41:05Z,-37.02,0.0,175.87,0.1,12.0,0.0,ML,3.4,0.4,2,,,
1553004,1970-08-21T17:35:44Z,-37.0,0.0,175.67,0.0,12.0,0.0,ML,3.1,0.4,1,,,
1553005,1970-08-21T20:45:20Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.5,0.3,2,,,
1553006,1970-08-22T02:13:45Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,3.0,0.4,2,,,
1553007,1970-08-22T02:28:39Z,-42.0,0.0,171.98,0.0,12.0,0.0,ML,3.4,0.4,5,,,
1553009,1970-08-22T14:04:44Z,-41.12,0.0,172.67,0.0,12.0,0.0,ML,3.6,0.2,2,,,
1553010,1970-08-22T15:30:03Z,-41.07,0.0,172.59,0.0,12.0,0.0,ML,3.3,0.2,2,,,
1553011,1970-08-22T18:08:54Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.6,0.2,2,,,
1553012,1970-08-22T18:22:01Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.7,0.2,2,,,
1553013,1970-08-22T22:14:31Z,-41.92,0.1,171.76,0.1,12.0,0.0,ML,3.7,0.2,5,,,
1553014,1970-08-23T04:07:16Z,-38.72,0.0,174.04,0.1,12.0,0.0,ML,4.1,0.3,5,,,
1553015,1970-08-23T11:08:14Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.5,0.2,2,,,
1553016,1970-08-24T06:05:41Z,-38.75,0.1,177.83,0.1,33.0,0.0,ML,4.4,0.3,7,,,
1553017,1970-08-24T07:42:03Z,-36.98,0.0,175.7,0.0,12.0,0.0,ML,3.3,0.3,4,,,
1553018,1970-08-24T14:07:04Z,-36.98,0.0,175.6,0.1,12.0,0.0,ML,3.1,0.4,4,,,
1553019,1970-08-25T16:07:13Z,-36.95,0.1,175.81,0.1,12.0,0.0,ML,3.5,0.3,3,,,
1553021,1970-08-26T15:28:41Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.4,nan,1,,,
1553022,1970-08-26T17:45:20Z,-37.0,0.0,175.64,0.0,12.0,0.0,ML,4.8,0.3,9,,,
1553023,1970-08-26T17:48:08Z,-37.01,0.0,175.68,0.1,12.0,0.0,ML,4.0,0.2,5,,,
1553024,1970-08-26T20:04:04Z,-40.6,0.0,174.8,0.0,12.0,0.0,ML,2.9,nan,1,,,
1553025,1970-08-26T22:41:49Z,-37.12,0.4,177.55,0.2,33.0,0.0,ML,3.7,0.4,4,,,
1553026,1970-08-27T16:04:16Z,-37.0,0.0,175.66,0.1,12.0,0.0,ML,4.7,0.3,6,,,
1553027,1970-08-27T16:19:47Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.8,0.2,2,,,
1553030,1970-08-28T23:25:44Z,-36.99,0.1,175.8,0.2,12.0,0.0,ML,3.8,0.2,3,,,
1553032,1970-08-29T19:10:08Z,-43.98,0.1,166.92,0.2,12.0,0.0,ML,4.1,0.2,5,,,
1553033,1970-08-30T01:07:55Z,-39.6,0.0,174.76,0.0,112.0,4.0,ML,3.6,0.3,3,,,
1553034,1970-08-30T19:59:15Z,-40.27,0.0,175.18,0.1,33.0,0.0,ML,3.5,0.3,5,,,
1553035,1970-08-31T22:11:56Z,-45.24,0.0,167.93,0.1,12.0,0.0,ML,3.6,0.2,5,,,
1553036,1970-09-01T00:41:44Z,-42.06,0.0,172.14,0.1,12.0,0.0,ML,4.0,0.3,9,,,
1553037,1970-09-01T11:42:37Z,-37.0,0.0,175.68,0.0,12.0,0.0,ML,3.4,0.1,3,,,
1553038,1970-09-02T03:52:24Z,-37.01,0.1,175.78,0.1,12.0,0.0,ML,3.5,0.3,2,,,
1553040,1970-09-02T09:47:42Z,-44.94,0.0,167.75,0.1,105.0,7.0,ML,4.1,0.3,6,,,
1553041,1970-09-02T16:18:02Z,-41.9,0.1,174.34,0.0,12.0,0.0,ML,3.4,0.1,6,,,
1553042,1970-09-02T17:15:04Z,-40.92,0.0,174.98,0.0,33.0,0.0,ML,3.6,0.3,9,,,
1553043,1970-09-02T17:26:49Z,-39.2,0.1,174.79,0.1,210.0,17.0,ML,3.8,0.2,4,,,
1553044,1970-09-02T20:00:02Z,-37.01,0.0,175.59,0.1,12.0,0.0,ML,3.3,0.2,3,,,
1553045,1970-09-02T22:59:31Z,-36.37,0.3,179.05,0.4,154.0,41.0,ML,4.4,0.1,5,,,
1553046,1970-09-02T23:01:32Z,-36.91,0.1,175.72,0.1,12.0,0.0,ML,3.9,0.3,3,,,
1553047,1970-09-03T16:20:25Z,-40.49,0.0,174.88,0.0,33.0,0.0,ML,3.7,0.3,9,,,
1553048,1970-09-03T17:08:56Z,-43.11,0.0,171.66,0.0,12.0,0.0,ML,4.3,0.3,7,,,
1553049,1970-09-04T00:14:36Z,-40.95,0.0,172.5,0.1,12.0,0.0,ML,3.9,0.3,7,,,
1553050,1970-09-04T01:45:25Z,-39.82,0.0,173.05,0.1,33.0,0.0,ML,3.9,0.3,5,,,
1553051,1970-09-05T05:36:17Z,-45.26,0.0,167.68,0.1,33.0,0.0,ML,4.7,0.2,9,,,
1553052,1970-09-05T06:50:36Z,-41.81,0.1,174.52,0.1,12.0,0.0,ML,3.6,0.3,6,,,
1553053,1970-09-05T08:40:21Z,-38.61,0.1,175.61,0.1,169.0,11.0,ML,3.9,0.4,5,,,
1553054,1970-09-05T15:33:06Z,-37.0,0.0,175.65,0.1,12.0,0.0,ML,3.2,0.2,2,,,
1553056,1970-09-05T18:30:18Z,-38.67,0.1,177.84,0.0,33.0,0.0,ML,3.6,0.2,5,,,
1553057,1970-09-05T19:25:51Z,-36.96,0.0,175.93,0.1,12.0,0.0,ML,2.9,0.2,2,,,
1553058,1970-09-05T20:27:48Z,-37.0,0.0,175.75,0.0,12.0,0.0,ML,2.8,0.2,2,,,
1553059,1970-09-06T02:48:28Z,-41.51,0.0,173.79,0.0,33.0,0.0,ML,3.9,0.4,5,,,
1553060,1970-09-06T03:52:42Z,-45.31,0.1,167.6,0.0,146.0,5.0,ML,3.9,0.2,4,,,
1553061,1970-09-07T00:46:39Z,-36.92,0.0,175.73,0.1,12.0,0.0,ML,3.4,0.3,2,,,
1553062,1970-09-07T00:47:35Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.6,0.2,1,,,
1553063,1970-09-07T03:24:39Z,-40.14,0.1,176.94,0.1,33.0,0.0,ML,3.5,0.2,6,,,
1553064,1970-09-07T05:49:39Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.5,0.4,1,,,
1553065,1970-09-07T13:29:49Z,-38.54,0.0,176.38,0.0,12.0,0.0,ML,4.1,0.2,7,,,
1553066,1970-09-07T17:12:46Z,-37.0,0.0,175.0,0.0,12.0,0.0,ML,2.8,nan,1,,,
1553067,1970-09-07T22:25:21Z,-37.0,0.0,175.62,0.1,12.0,0.0,ML,3.3,0.2,3,,,
1553068,1970-09-08T05:25:11Z,-42.05,0.2,174.24,0.1,33.0,0.0,ML,3.5,0.4,5,,,
1553069,1970-09-08T09:32:28Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.6,0.2,2,,,
1553070,1970-09-08T09:41:31Z,-36.97,0.0,175.62,0.1,12.0,0.0,ML,3.6,0.3,3,,,
1553071,1970-09-08T09:43:45Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.5,0.2,2,,,
1553072,1970-09-08T10:51:27Z,-36.99,0.0,175.68,0.1,12.0,0.0,ML,2.8,0.2,2,,,
1553073,1970-09-08T13:34:43Z,-36.98,0.0,175.63,0.0,12.0,0.0,ML,2.7,0.1,2,,,
1553074,1970-09-08T15:43:07Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.2,0.2,2,,,
1553075,1970-09-08T16:01:05Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.1,0.4,2,,,
1553076,1970-09-08T18:02:32Z,-37.02,0.0,175.73,0.1,12.0,0.0,ML,3.6,0.2,3,,,
1553077,1970-09-08T18:56:49Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.1,0.2,2,,,
1553078,1970-09-08T19:00:20Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.3,nan,2,,,
1553079,1970-09-08T19:41:02Z,-36.97,0.0,175.73,0.0,12.0,0.0,ML,3.4,0.3,2,,,
1553080,1970-09-09T10:18:41Z,-36.98,0.0,175.98,0.1,12.0,0.0,ML,2.8,0.4,2,,,
1553081,1970-09-09T15:46:47Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.5,0.2,2,,,
1553082,1970-09-10T06:19:04Z,-39.87,0.0,176.63,0.0,12.0,0.0,ML,3.1,0.4,3,,,
1553083,1970-09-10T08:54:44Z,-35.25,0.2,177.73,0.3,33.0,0.0,ML,5.0,0.4,6,,,
1553084,1970-09-10T17:32:22Z,-37.79,0.0,178.01,0.0,33.0,0.0,ML,4.8,0.2,11,,,
1553085,1970-09-10T18:26:04Z,-38.58,0.0,177.5,0.0,79.0,6.0,ML,3.9,0.4,7,,,
1553086,1970-09-11T11:56:38Z,-45.11,0.0,167.44,0.1,99.0,9.0,ML,4.0,0.3,5,,,
1553087,1970-09-11T15:48:52Z,-40.22,0.0,175.32,0.1,12.0,0.0,ML,3.5,0.2,7,,,
1553088,1970-09-12T15:56:51Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.9,0.3,1,,,
1553089,1970-09-12T18:25:36Z,-41.43,0.1,171.97,0.1,12.0,0.0,ML,4.7,0.3,9,,,
1553090,1970-09-12T18:49:53Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.8,0.3,2,,,
1553091,1970-09-12T23:53:00Z,-36.98,0.0,175.73,0.0,12.0,0.0,ML,3.4,0.2,2,,,
1553092,1970-09-13T13:02:33Z,-37.25,0.1,-178.68,0.1,33.0,0.0,ML,4.0,0.2,6,,,
1553093,1970-09-13T14:38:20Z,-38.03,0.1,176.03,0.1,206.0,12.0,ML,3.9,0.2,6,,,
1553094,1970-09-13T15:41:57Z,-38.04,0.1,176.12,0.1,191.0,8.0,ML,4.3,0.3,6,,,
1553095,1970-09-14T10:18:08Z,-38.78,0.0,175.69,0.0,151.0,8.0,ML,4.3,0.2,6,,,
1553096,1970-09-15T03:26:18Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.8,0.1,2,,,
1553097,1970-09-15T03:41:03Z,-36.98,0.0,175.69,0.0,12.0,0.0,ML,3.2,0.2,3,,,
1553098,1970-09-15T04:36:23Z,-37.87,0.0,176.15,0.1,234.0,8.0,ML,5.3,0.1,6,,,
1553099,1970-09-15T19:27:36Z,-44.17,0.0,169.26,0.0,33.0,0.0,ML,4.3,0.3,5,,,
1553100,1970-09-16T14:39:51Z,-39.01,0.0,175.06,0.1,200.0,7.0,ML,4.2,0.2,5,,,
1553101,1970-09-16T14:57:37Z,-45.11,0.0,167.68,0.1,33.0,0.0,ML,4.6,0.3,9,,,
1553105,1970-09-17T13:26:47Z,-37.44,0.2,177.31,0.1,157.0,24.0,ML,4.2,0.1,5,,,
1553107,1970-09-18T13:35:53Z,-41.94,0.1,177.89,0.1,33.0,0.0,ML,4.1,0.2,9,,,
1553108,1970-09-18T21:27:03Z,-37.69,0.1,177.18,0.1,174.0,9.0,ML,4.2,0.1,4,,,
1553109,1970-09-19T18:23:24Z,-37.02,0.0,175.59,0.0,12.0,0.0,ML,2.3,0.2,2,,,
1553110,1970-09-19T19:23:04Z,-37.01,0.0,175.6,0.0,12.0,0.0,ML,3.2,0.3,3,,,
1553111,1970-09-20T05:40:01Z,-38.63,0.1,175.69,0.1,188.0,12.0,ML,4.5,0.2,7,,,
1553112,1970-09-20T13:57:55Z,-37.43,0.0,177.21,0.0,160.0,11.0,ML,4.3,0.3,6,,,
1553113,1970-09-20T14:19:02Z,-40.26,0.0,176.72,0.0,33.0,0.0,ML,3.7,0.2,9,,,
1553114,1970-09-21T08:08:27Z,-40.34,0.1,173.43,0.1,181.0,22.0,ML,4.8,0.2,6,,,
1553115,1970-09-21T08:38:33Z,-37.0,0.0,175.66,0.0,12.0,0.0,ML,3.1,0.3,3,,,
1553116,1970-09-21T11:03:25Z,-37.01,0.0,175.69,0.0,12.0,0.0,ML,2.9,0.2,3,,,
1553117,1970-09-21T11:03:41Z,-36.99,0.0,175.71,0.0,12.0,0.0,ML,3.2,0.2,3,,,
1553118,1970-09-21T11:07:11Z,-37.0,0.0,175.6,0.0,12.0,0.0,ML,2.1,0.4,2,,,
1553119,1970-09-21T11:50:36Z,-38.72,0.0,178.28,0.1,33.0,0.0,ML,4.5,0.3,12,,,
1553120,1970-09-21T13:09:56Z,-41.36,0.1,173.88,0.1,33.0,0.0,ML,3.9,0.2,9,,,
1553122,1970-09-22T15:33:03Z,-40.99,0.0,174.64,0.1,12.0,0.0,ML,3.5,0.4,7,,,
1553123,1970-09-24T05:20:29Z,-44.69,0.1,168.19,0.1,59.0,16.0,ML,3.4,0.3,4,,,
1553124,1970-09-24T23:25:03Z,-38.6,0.0,176.1,0.0,12.0,0.0,ML,2.6,0.1,1,,,
1553125,1970-09-25T01:42:24Z,-39.79,0.0,175.14,0.0,33.0,0.0,ML,3.9,0.3,8,,,
1553126,1970-09-25T02:11:00Z,-39.71,0.0,176.68,0.1,12.0,0.0,ML,4.8,0.2,8,,,
1553127,1970-09-25T14:43:52Z,-38.38,0.0,177.06,0.1,33.0,0.0,ML,3.3,0.4,4,,,
