PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,Mw,Mw_Uncertainty,Mw_StationCount
1546041,1960-01-01T19:00:02Z,-36.7,0.1,177.45,0.2,235.0,21.0,ML,,,,4.7,nan,1,,,
1546042,1960-01-05T06:04:09Z,-38.54,0.1,175.58,0.2,168.0,19.0,ML,,,,4.0,nan,2,,,
1546043,1960-01-05T08:53:40Z,-39.24,0.0,173.67,0.1,12.0,0.0,ML,,,,4.0,0.2,6,,,
1546044,1960-01-05T08:57:16Z,-39.26,0.0,173.74,0.1,12.0,0.0,ML,,,,3.1,0.4,1,,,
1546046,1960-01-09T13:11:55Z,-38.53,0.2,178.13,0.2,12.0,0.0,ML,,,,3.9,0.2,2,,,
1546047,1960-01-09T13:13:30Z,-38.5,0.0,178.0,0.0,33.0,0.0,ML,,,,3.9,nan,1,,,
1546048,1960-01-09T16:36:17Z,-39.94,0.1,176.95,0.2,12.0,0.0,ML,,,,3.5,0.3,3,,,
1546049,1960-01-12T07:14:28Z,-38.47,0.0,175.91,0.1,134.0,5.0,ML,,,,4.3,0.1,2,,,
1546051,1960-01-17T02:06:16Z,-40.14,0.1,173.69,0.1,125.0,21.0,ML,,,,4.2,0.1,2,,,
1546052,1960-01-17T07:42:43Z,-40.97,0.1,172.84,0.1,222.0,10.0,ML,,,,4.6,0.1,2,,,
1546053,1960-01-17T08:42:02Z,-38.63,0.1,175.73,0.1,165.0,19.0,ML,,,,4.7,0.1,2,,,
1546054,1960-01-20T03:44:19Z,-38.69,0.1,175.62,0.1,172.0,19.0,ML,,,,4.9,0.1,2,,,
1546056,1960-01-24T23:03:55Z,-40.13,0.0,174.11,0.1,33.0,0.0,ML,,,,4.2,0.4,4,,,
1546057,1960-01-26T10:19:04Z,-38.3,0.0,176.4,0.0,12.0,0.0,ML,,,,2.2,nan,1,,,
1546058,1960-01-26T10:29:22Z,-38.3,0.0,176.4,0.0,12.0,0.0,ML,,,,2.2,nan,1,,,
1546059,1960-01-30T04:06:00Z,-37.85,0.1,176.17,0.1,194.0,16.0,ML,,,,4.0,0.1,2,,,
1546060,1960-02-01T02:01:54Z,-40.13,0.0,176.65,0.0,33.0,0.0,ML,,,,4.7,0.3,5,,,
1546061,1960-02-03T00:20:55Z,-41.11,0.0,174.51,0.1,33.0,0.0,ML,,,,4.7,0.4,4,,,
1546062,1960-02-03T02:21:07Z,-37.58,0.1,177.99,0.3,60.0,0.0,MS,5.1,nan,0,5.8,0.4,2,,,
1546063,1960-02-05T16:17:37Z,-38.49,0.2,175.84,0.3,194.0,31.0,ML,,,,4.3,0.4,2,,,
1546064,1960-02-07T18:46:42Z,-41.15,0.1,176.21,0.2,33.0,0.0,ML,,,,3.5,0.4,2,,,
1546065,1960-02-10T03:12:07Z,-38.49,0.1,175.47,0.1,276.0,12.0,ML,,,,4.5,0.4,2,,,
1546066,1960-02-10T04:59:03Z,-41.57,0.1,174.91,0.1,12.0,0.0,ML,,,,3.8,0.2,6,,,
1546067,1960-02-11T13:36:23Z,-40.52,0.1,175.76,0.2,12.0,0.0,ML,,,,3.6,0.3,4,,,
1546069,1960-02-11T16:04:51Z,-37.8,0.0,175.8,0.0,12.0,0.0,ML,,,,3.9,nan,0,,,
1546070,1960-02-11T17:35:04Z,-37.8,0.0,175.8,0.0,12.0,0.0,ML,,,,3.8,nan,0,,,
1546071,1960-02-11T18:30:27Z,-37.8,0.0,175.8,0.0,12.0,0.0,ML,,,,3.5,nan,0,,,
1546072,1960-02-12T21:25:28Z,-39.94,0.0,175.64,0.1,33.0,0.0,ML,,,,3.6,0.2,5,,,
1546073,1960-02-15T06:16:13Z,-41.74,0.1,174.74,0.1,12.0,0.0,ML,,,,3.8,0.3,5,,,
1546075,1960-02-16T13:53:50Z,-38.75,0.1,175.31,0.1,266.0,8.0,ML,,,,4.0,0.4,2,,,
1546076,1960-02-16T15:23:10Z,-38.17,0.1,176.07,0.1,208.0,8.0,ML,,,,4.3,0.1,2,,,
1546077,1960-02-21T00:46:55Z,-42.28,0.0,173.06,0.1,102.0,18.0,MS,5.4,nan,0,5.8,nan,1,,,
1546078,1960-02-21T17:55:34Z,-38.99,0.1,177.69,0.1,12.0,0.0,ML,,,,4.6,0.2,4,,,
1546079,1960-02-21T19:39:57Z,-39.16,0.1,177.6,0.3,12.0,0.0,ML,,,,4.8,0.4,6,,,
1546080,1960-02-21T20:29:23Z,-39.58,0.3,-179.81,0.8,12.0,0.0,ML,,,,4.5,0.1,4,,,
1546081,1960-02-22T12:25:14Z,-41.61,0.1,175.27,0.1,33.0,0.0,ML,,,,4.0,0.2,4,,,
1546082,1960-02-24T23:30:13Z,-39.59,0.1,175.18,0.1,33.0,0.0,ML,,,,4.0,0.1,3,,,
1546083,1960-02-25T18:36:17Z,-39.97,0.0,173.93,0.1,33.0,0.0,ML,,,,4.6,0.4,5,,,
1546084,1960-02-26T18:38:40Z,-41.39,0.1,173.09,0.1,33.0,0.0,ML,,,,3.8,0.5,4,,,
1546085,1960-02-29T18:06:25Z,-37.22,0.1,176.81,0.2,235.0,16.0,ML,,,,4.8,0.1,2,,,
1546086,1960-03-01T09:59:45Z,-37.84,0.1,177.0,0.2,12.0,0.0,ML,,,,3.1,0.2,2,,,
1546088,1960-03-10T16:19:17Z,-39.6,0.0,177.65,0.1,12.0,0.0,ML,,,,4.5,0.3,5,,,
1546089,1960-03-11T04:17:56Z,-37.95,0.1,176.99,0.1,12.0,0.0,ML,,,,4.3,0.2,6,,,
1546090,1960-03-14T23:41:34Z,-38.47,0.1,175.96,0.1,161.0,15.0,ML,,,,4.5,0.1,2,,,
1546091,1960-03-15T12:30:33Z,-44.16,0.1,169.24,0.1,12.0,0.0,ML,,,,4.4,0.4,5,,,
1546094,1960-03-20T04:15:03Z,-38.8,0.1,175.14,0.2,232.0,17.0,ML,,,,4.4,nan,2,,,
1546095,1960-03-20T09:04:24Z,-40.24,0.1,174.34,0.1,12.0,0.0,ML,,,,4.2,0.2,5,,,
1546096,1960-03-22T18:37:38Z,-39.68,0.0,174.66,0.1,107.0,10.0,ML,,,,4.3,0.1,2,,,
1546097,1960-03-22T20:41:12Z,-39.7,0.0,174.47,0.1,104.0,16.0,ML,,,,4.6,0.1,2,,,
1546098,1960-03-23T01:32:21Z,-39.03,0.1,174.76,0.1,595.0,10.0,ML,,,,5.9,nan,1,,,
1546099,1960-03-23T01:36:58Z,-38.96,0.0,174.95,0.1,588.0,9.0,ML,,,,5.8,nan,1,,,
1546101,1960-03-24T05:21:17Z,-40.9,0.1,172.86,0.1,225.0,9.0,ML,,,,5.5,nan,1,,,
1546102,1960-03-27T23:28:26Z,-39.04,0.0,174.81,0.1,237.0,10.0,ML,,,,6.6,nan,0,,,
1546103,1960-03-27T23:29:45Z,-39.04,0.3,174.77,0.5,209.0,35.0,ML,,,,6.5,nan,0,,,
1546104,1960-03-28T13:31:37Z,-40.78,0.0,174.78,0.1,12.0,0.0,ML,,,,4.1,0.3,5,,,
1546108,1960-04-08T09:33:37Z,-39.33,0.0,174.94,0.0,33.0,0.0,ML,,,,3.4,0.6,2,,,
1546109,1960-04-09T04:15:17Z,-41.12,0.1,175.65,0.1,12.0,0.0,ML,,,,4.3,0.6,6,,,
1546110,1960-04-12T19:47:32Z,-37.33,0.1,177.58,0.1,89.0,20.0,ML,,,,3.9,0.4,2,,,
1546111,1960-04-13T13:10:44Z,-40.24,0.1,175.73,0.3,33.0,0.0,ML,,,,3.6,0.6,2,,,
1546112,1960-04-16T13:00:02Z,-38.96,0.0,175.36,0.0,112.0,2.0,ML,,,,3.9,0.3,2,,,
1546113,1960-04-18T11:11:03Z,-38.05,0.0,176.41,0.0,154.0,2.0,ML,,,,3.0,nan,0,,,
1546114,1960-04-19T10:52:49Z,-41.1,0.1,172.62,0.2,12.0,0.0,ML,,,,4.6,0.4,4,,,
1546115,1960-04-20T00:29:37Z,-38.45,0.1,175.92,0.2,158.0,18.0,ML,,,,4.1,0.6,2,,,
1546116,1960-04-20T16:06:27Z,-42.05,0.0,172.33,0.1,33.0,0.0,ML,,,,3.6,0.3,4,,,
1546117,1960-04-21T17:08:51Z,-37.57,0.1,177.98,0.2,141.0,12.0,ML,,,,4.4,0.3,2,,,
1546119,1960-04-25T13:46:17Z,-43.51,0.1,175.21,0.1,33.0,0.0,ML,,,,3.8,0.5,4,,,
1546120,1960-04-26T08:41:59Z,-39.62,0.1,175.74,0.1,33.0,0.0,ML,,,,4.6,0.5,5,,,
1546121,1960-04-26T22:37:08Z,-39.57,0.1,174.39,0.1,138.0,18.0,ML,,,,3.8,0.4,2,,,
1546122,1960-04-30T14:24:03Z,-39.89,0.0,173.73,0.1,162.0,15.0,ML,,,,4.1,nan,1,,,
1546123,1960-05-08T08:46:59Z,-38.63,0.0,175.77,0.1,159.0,8.0,ML,,,,4.2,0.1,2,,,
1546124,1960-05-09T03:43:18Z,-41.07,0.0,172.54,0.0,12.0,0.0,ML,,,,5.0,0.3,5,,,
1546125,1960-05-09T03:46:52Z,-40.97,0.2,172.46,0.2,12.0,0.0,ML,,,,4.2,0.4,5,,,
1546126,1960-05-11T15:02:43Z,-39.19,0.0,174.71,0.1,33.0,0.0,ML,,,,3.7,0.1,3,,,
1546127,1960-05-12T09:22:28Z,-42.26,0.0,172.9,0.0,12.0,0.0,ML,,,,4.0,0.3,5,,,
1546128,1960-05-13T01:35:45Z,-44.37,0.1,167.93,0.1,12.0,0.0,ML,,,,4.7,0.2,6,,,
1546129,1960-05-13T01:47:08Z,-44.43,0.0,167.62,0.1,12.0,0.0,ML,,,,4.4,0.3,3,,,
1546130,1960-05-13T01:52:52Z,-44.31,0.1,167.14,0.2,12.0,0.0,ML,,,,4.5,0.4,4,,,
1546131,1960-05-13T02:00:14Z,-44.28,0.1,167.11,0.1,12.0,0.0,ML,,,,4.7,0.4,6,,,
1546132,1960-05-13T02:15:05Z,-44.53,0.2,166.98,0.3,12.0,0.0,ML,,,,4.5,0.4,2,,,
1546133,1960-05-13T02:19:05Z,-44.39,0.0,167.78,0.1,12.0,0.0,ML,,,,4.2,0.3,2,,,
1546134,1960-05-13T03:39:34Z,-44.37,0.1,167.26,0.1,12.0,0.0,ML,,,,4.4,0.4,2,,,
1546135,1960-05-13T03:43:36Z,-44.35,0.3,166.71,0.6,12.0,0.0,ML,,,,4.3,0.3,2,,,
1546136,1960-05-14T02:26:53Z,-44.52,0.3,168.77,1.4,12.0,0.0,ML,,,,4.1,0.4,2,,,
1546137,1960-05-14T07:27:57Z,-44.2,0.0,167.7,0.0,12.0,0.0,ML,,,,4.2,nan,1,,,
1546138,1960-05-14T10:19:22Z,-46.06,0.3,168.27,0.4,12.0,0.0,ML,,,,4.9,0.1,2,,,
