PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount,Mb,Mb_Uncertainty,Mb_StationCount
2931662,2008-07-01T19:11:49Z,-41.26,0.0,174.84,0.0,52.0,1.0,ML,,,,3.0,0.1,14,,,
2931666,2008-07-01T19:26:02Z,-35.35,0.1,178.88,0.1,33.0,0.0,ML,,,,3.7,0.1,8,,,
2931707,2008-07-01T21:37:12Z,-40.45,0.0,176.05,0.0,47.0,1.0,ML,,,,2.2,0.1,2,,,
2931736,2008-07-01T23:10:56Z,-39.91,0.0,176.78,0.0,46.0,1.0,ML,,,,2.4,0.1,2,,,
2931750,2008-07-01T23:51:58Z,-38.8,0.0,175.75,0.0,5.0,0.0,ML,,,,1.9,0.1,5,,,
2931752,2008-07-01T23:58:12Z,-36.55,0.1,178.67,0.1,33.0,0.0,ML,,,,3.4,0.2,4,,,
2931760,2008-07-02T00:26:45Z,-39.25,0.0,175.32,0.0,17.0,1.0,ML,,,,1.9,0.1,6,,,
2931763,2008-07-02T00:36:47Z,-41.73,0.0,178.04,0.0,33.0,0.0,ML,,,,3.5,0.3,24,,,
2931789,2008-07-02T01:48:00Z,-37.79,0.0,176.81,0.0,5.0,0.0,ML,,,,1.8,0.1,4,,,
2931827,2008-07-02T03:23:33Z,-37.84,0.0,176.79,0.0,5.0,0.0,ML,,,,2.0,0.1,4,,,
2931839,2008-07-02T03:45:30Z,-44.79,0.0,167.42,0.1,5.0,0.0,ML,,,,2.2,0.2,4,,,
2931848,2008-07-02T04:09:08Z,-38.0,0.0,179.06,0.1,33.0,0.0,ML,,,,2.7,0.2,3,,,
2931876,2008-07-02T05:19:39Z,-40.0,0.0,176.8,0.0,48.0,2.0,ML,,,,3.8,0.3,27,,,
2931880,2008-07-02T05:27:53Z,-40.01,0.0,176.84,0.0,48.0,2.0,ML,,,,2.9,0.2,7,,,
2931893,2008-07-02T06:07:38Z,-44.33,0.0,168.73,0.1,5.0,0.0,ML,,,,2.1,0.2,3,,,
2935828,2008-07-02T06:07:55Z,-39.96,0.0,176.8,0.0,42.0,3.0,ML,,,,2.7,0.2,5,,,
2931899,2008-07-02T06:28:03Z,-40.24,0.0,174.95,0.0,12.0,0.0,ML,,,,2.1,0.3,5,,,
2931919,2008-07-02T07:31:32Z,-37.14,0.1,177.19,0.1,163.0,10.0,ML,,,,2.8,0.1,4,,,
2931937,2008-07-02T08:15:10Z,-40.08,0.0,176.72,0.0,50.0,2.0,ML,,,,2.5,0.1,4,,,
2931947,2008-07-02T08:46:36Z,-40.76,0.0,174.5,0.0,5.0,0.0,ML,,,,2.1,0.1,8,,,
2935834,2008-07-02T08:47:08Z,-40.51,0.0,176.63,0.0,23.0,2.0,ML,,,,2.4,0.2,4,,,
2931959,2008-07-02T09:19:21Z,-37.01,0.0,177.81,0.0,95.0,5.0,ML,,,,3.4,0.1,4,,,
2931961,2008-07-02T09:27:41Z,-40.38,0.0,176.3,0.0,30.0,1.0,ML,,,,2.2,0.1,2,,,
2931963,2008-07-02T09:36:27Z,-38.76,0.0,177.64,0.0,33.0,2.0,ML,,,,2.9,0.3,5,,,
2931966,2008-07-02T09:41:12Z,-40.71,0.0,176.61,0.0,5.0,0.0,ML,,,,2.3,0.2,2,,,
2931991,2008-07-02T10:47:22Z,-40.27,0.0,176.5,0.0,27.0,1.0,ML,,,,2.5,0.1,5,,,
2935838,2008-07-02T10:48:12Z,-37.88,0.0,177.57,0.0,52.0,5.0,ML,,,,2.8,0.2,4,,,
2932001,2008-07-02T11:10:15Z,-41.25,0.0,174.57,0.0,31.0,1.0,ML,,,,1.9,0.2,7,,,
2932005,2008-07-02T11:21:38Z,-37.31,0.0,177.25,0.0,5.0,0.0,ML,,,,3.0,0.2,6,,,
2932007,2008-07-02T11:33:07Z,-37.34,0.0,177.17,0.1,5.0,0.0,ML,,,,2.8,0.2,4,,,
2932014,2008-07-02T11:51:03Z,-38.76,0.0,177.98,0.0,46.0,7.0,ML,,,,2.5,0.0,2,,,
2932018,2008-07-02T12:06:14Z,-41.01,0.0,174.9,0.0,27.0,1.0,ML,,,,2.2,0.2,11,,,
2935845,2008-07-02T12:07:08Z,-39.79,0.0,177.02,0.0,50.0,1.0,ML,,,,2.5,0.1,2,,,
2932027,2008-07-02T12:36:24Z,-37.34,0.0,177.16,0.1,5.0,0.0,ML,,,,2.5,0.3,4,,,
2932032,2008-07-02T12:51:49Z,-40.41,0.0,176.23,0.0,33.0,2.0,ML,,,,2.1,0.3,3,,,
2932035,2008-07-02T12:58:39Z,-39.78,0.0,177.01,0.0,52.0,1.0,ML,,,,2.5,0.1,2,,,
2932039,2008-07-02T13:10:43Z,-37.79,0.0,176.7,0.0,5.0,0.0,ML,,,,1.8,0.2,4,,,
2932040,2008-07-02T13:13:30Z,-37.58,0.0,177.09,0.0,5.0,0.0,ML,,,,2.6,0.2,4,,,
2932049,2008-07-02T13:40:31Z,-41.73,0.0,172.22,0.0,100.0,2.0,ML,,,,2.7,0.3,4,,,
2932052,2008-07-02T13:48:05Z,-40.85,0.0,175.2,0.0,31.0,1.0,ML,,,,2.3,0.1,7,,,
2932057,2008-07-02T14:07:41Z,-38.79,0.0,175.93,0.0,12.0,0.0,ML,,,,1.6,0.2,5,,,
2932074,2008-07-02T14:54:37Z,-38.45,0.0,175.79,0.1,162.0,6.0,ML,,,,3.4,0.2,13,,,
2932093,2008-07-02T15:56:49Z,-38.8,0.0,175.94,0.0,5.0,0.0,ML,,,,1.8,0.2,6,,,
2932110,2008-07-02T16:50:11Z,-37.19,0.1,177.28,0.1,146.0,7.0,ML,,,,2.9,0.0,2,,,
2932116,2008-07-02T17:09:24Z,-38.81,0.0,175.96,0.0,5.0,0.0,ML,,,,1.7,0.1,4,,,
2932127,2008-07-02T17:34:27Z,-37.07,0.0,176.71,0.1,227.0,5.0,ML,,,,3.7,0.2,11,,,
2932138,2008-07-02T18:00:25Z,-40.39,0.0,176.29,0.0,30.0,1.0,ML,,,,2.0,0.2,3,,,
2932140,2008-07-02T18:04:33Z,-40.52,0.0,176.6,0.0,24.0,2.0,ML,,,,2.6,0.1,7,,,
2935830,2008-07-02T18:05:54Z,-45.76,0.0,166.69,0.0,5.0,0.0,ML,,,,2.6,0.3,10,,,
2932142,2008-07-02T18:09:15Z,-38.45,0.0,177.62,0.0,43.0,3.0,ML,,,,2.3,0.1,3,,,
2932148,2008-07-02T18:29:07Z,-45.2,0.0,167.58,0.1,114.0,5.0,ML,,,,2.3,0.2,3,,,
2932154,2008-07-02T18:44:51Z,-38.82,0.0,175.9,0.0,5.0,0.0,ML,,,,1.7,0.1,5,,,
2932157,2008-07-02T18:52:25Z,-38.8,0.0,175.94,0.0,5.0,0.0,ML,,,,1.9,0.1,6,,,
2932162,2008-07-02T19:02:17Z,-39.1,0.0,177.37,0.0,29.0,3.0,ML,,,,2.5,0.2,3,,,
2932172,2008-07-02T19:30:22Z,-38.81,0.0,175.95,0.0,13.0,1.0,ML,,,,1.8,0.1,4,,,
2932193,2008-07-02T20:32:27Z,-38.81,0.0,175.95,0.0,12.0,1.0,ML,,,,1.9,0.1,5,,,
2932194,2008-07-02T20:36:35Z,-45.33,0.0,167.01,0.0,53.0,1.0,ML,,,,2.1,0.1,3,,,
2932211,2008-07-02T20:53:03Z,-40.01,0.0,176.81,0.0,48.0,1.0,ML,,,,2.5,0.2,4,,,
2932214,2008-07-02T20:57:31Z,-40.48,0.0,173.83,0.0,101.0,4.0,ML,,,,2.7,0.1,3,,,
2932225,2008-07-02T21:28:17Z,-37.9,0.0,176.77,0.0,5.0,0.0,ML,,,,3.0,0.2,12,,,
2932231,2008-07-02T21:44:14Z,-42.17,0.0,173.81,0.0,12.0,0.0,ML,,,,3.1,0.3,14,,,
2932241,2008-07-02T22:19:28Z,-40.89,0.0,172.48,0.0,12.0,0.0,ML,,,,2.2,0.3,3,,,
2932273,2008-07-02T23:31:58Z,-40.82,0.0,174.45,0.0,23.0,2.0,ML,,,,2.3,0.1,7,,,
2932283,2008-07-02T23:53:41Z,-47.35,0.1,165.81,0.1,33.0,0.0,ML,,,,3.0,0.2,3,,,
2932330,2008-07-03T01:35:57Z,-38.57,0.0,177.85,0.0,12.0,0.0,ML,,,,2.5,0.1,2,,,
2932343,2008-07-03T02:11:41Z,-43.15,0.0,170.97,0.0,12.0,0.0,ML,,,,2.2,0.2,3,,,
2932351,2008-07-03T02:32:45Z,-41.08,0.0,174.85,0.0,29.0,3.0,ML,,,,1.9,0.1,3,,,
2932375,2008-07-03T03:37:24Z,-45.23,0.0,167.08,0.1,12.0,0.0,ML,,,,2.1,0.1,3,,,
2932378,2008-07-03T03:43:38Z,-41.68,0.0,172.09,0.0,12.0,0.0,ML,,,,2.1,0.3,3,,,
2932384,2008-07-03T03:57:53Z,-38.83,0.0,176.01,0.0,5.0,0.0,ML,,,,2.2,0.3,2,,,
2936313,2008-07-03T03:57:58Z,-38.84,0.0,176.0,0.0,5.0,0.0,ML,,,,2.3,0.2,6,,,
2932412,2008-07-03T05:06:16Z,-45.18,0.0,166.85,0.0,12.0,0.0,ML,,,,4.2,0.1,19,,,
2932421,2008-07-03T05:30:10Z,-39.34,0.0,177.33,0.0,31.0,3.0,ML,,,,2.4,0.1,3,,,
2932423,2008-07-03T05:33:58Z,-39.5,0.0,177.15,0.0,32.0,2.0,ML,,,,2.2,0.1,3,,,
2932436,2008-07-03T06:04:32Z,-35.44,0.1,178.65,0.2,176.0,10.0,ML,,,,4.4,0.2,15,,,
2932500,2008-07-03T08:47:50Z,-40.49,0.0,173.33,0.1,181.0,3.0,ML,,,,2.8,0.1,2,,,
2932520,2008-07-03T09:38:19Z,-44.47,0.0,168.24,0.0,5.0,0.0,ML,,,,2.5,0.3,8,,,
2932539,2008-07-03T10:35:41Z,-45.52,0.0,166.99,0.0,51.0,2.0,ML,,,,2.2,0.1,6,,,
2932562,2008-07-03T11:50:35Z,-40.89,0.0,172.56,0.0,5.0,0.0,ML,,,,2.8,0.3,4,,,
2932596,2008-07-03T13:31:01Z,-46.02,0.0,166.98,0.0,94.0,3.0,ML,,,,2.4,0.2,4,,,
2932616,2008-07-03T14:21:30Z,-39.08,0.0,177.6,0.0,25.0,2.0,ML,,,,2.3,0.2,3,,,
2932617,2008-07-03T14:25:36Z,-37.94,0.0,176.85,0.1,84.0,6.0,ML,,,,2.6,0.0,3,,,
2932618,2008-07-03T14:29:34Z,-37.99,0.0,175.94,0.0,12.0,0.0,ML,,,,2.3,0.2,6,,,
2932633,2008-07-03T15:08:30Z,-44.79,0.0,167.51,0.0,5.0,0.0,ML,,,,2.0,0.1,7,,,
2936302,2008-07-03T15:10:33Z,-41.6,0.0,174.07,0.0,13.0,1.0,ML,,,,1.9,0.1,4,,,
2936305,2008-07-03T15:12:04Z,-45.18,0.0,170.53,0.0,12.0,0.0,ML,,,,2.3,0.3,5,,,
2932636,2008-07-03T15:18:55Z,-38.8,0.0,175.94,0.0,5.0,0.0,ML,,,,1.7,0.1,3,,,
2932639,2008-07-03T15:25:51Z,-40.9,0.0,172.55,0.0,5.0,0.0,ML,,,,2.7,0.3,8,,,
2932642,2008-07-03T15:31:15Z,-41.58,0.0,174.03,0.0,11.0,1.0,ML,,,,2.4,0.2,8,,,
2932645,2008-07-03T15:38:22Z,-41.6,0.0,174.05,0.0,13.0,2.0,ML,,,,2.3,0.3,6,,,
2932652,2008-07-03T15:57:37Z,-39.48,0.0,175.7,0.0,13.0,1.0,ML,,,,2.5,0.2,19,,,
2932670,2008-07-03T16:44:49Z,-41.28,0.0,172.75,0.0,154.0,3.0,ML,,,,2.9,0.4,5,,,
2932702,2008-07-03T18:37:10Z,-41.18,0.0,172.78,0.0,133.0,3.0,ML,,,,3.2,0.3,7,,,
2932713,2008-07-03T19:19:29Z,-45.15,0.0,166.75,0.1,12.0,0.0,ML,,,,2.1,0.3,3,,,
2932723,2008-07-03T19:45:43Z,-39.86,0.0,175.04,0.0,68.0,3.0,ML,,,,2.5,0.2,4,,,
2936325,2008-07-03T19:46:09Z,-42.96,0.0,171.42,0.0,12.0,0.0,ML,,,,2.3,0.2,4,,,
2932734,2008-07-03T20:29:31Z,-44.64,0.0,168.04,0.1,24.0,1.0,ML,,,,2.0,0.3,3,,,
2932749,2008-07-03T21:25:33Z,-37.81,0.0,176.71,0.0,5.0,0.0,ML,,,,1.8,0.0,3,,,
2932786,2008-07-03T23:19:07Z,-43.39,0.0,170.79,0.0,5.0,0.0,ML,,,,2.6,0.2,5,,,
2932801,2008-07-04T00:03:35Z,-40.81,0.1,174.8,0.0,22.0,2.0,ML,,,,1.7,0.2,2,,,
2932810,2008-07-04T00:31:10Z,-39.07,0.0,177.58,0.0,22.0,3.0,ML,,,,2.2,0.2,3,,,
2932827,2008-07-04T01:18:17Z,-44.19,0.0,168.63,0.1,5.0,0.0,ML,,,,1.8,0.1,3,,,
2932833,2008-07-04T01:41:46Z,-40.45,0.0,176.03,0.0,51.0,1.0,ML,,,,2.9,0.2,14,,,
2932947,2008-07-04T06:40:31Z,-44.12,0.0,168.77,0.0,5.0,0.0,ML,,,,2.7,0.2,6,,,
2932951,2008-07-04T06:50:30Z,-39.7,0.0,177.69,0.1,5.0,0.0,ML,,,,2.4,nan,1,,,
2932982,2008-07-04T08:00:58Z,-40.12,0.0,174.35,0.0,97.0,3.0,ML,,,,3.3,0.2,15,,,
2932988,2008-07-04T08:10:12Z,-43.2,0.0,173.57,0.0,12.0,0.0,ML,,,,2.6,0.2,4,,,
2933027,2008-07-04T09:34:51Z,-40.18,0.0,174.88,0.0,12.0,0.0,ML,,,,2.9,0.2,17,,,
2933041,2008-07-04T10:07:46Z,-44.58,0.0,169.8,0.0,5.0,0.0,ML,,,,2.5,0.2,6,,,
2933046,2008-07-04T10:18:36Z,-38.8,0.0,175.95,0.0,5.0,0.0,ML,,,,1.9,0.1,5,,,
2933061,2008-07-04T10:58:14Z,-44.83,0.0,167.3,0.0,5.0,0.0,ML,,,,3.0,0.2,8,,,
2933074,2008-07-04T11:41:08Z,-38.79,0.0,177.32,0.0,48.0,6.0,ML,,,,2.5,0.3,3,,,
2933084,2008-07-04T12:07:03Z,-38.22,0.0,177.11,0.0,59.0,3.0,ML,,,,2.5,0.2,3,,,
2933087,2008-07-04T12:13:39Z,-44.83,0.0,167.31,0.0,5.0,0.0,ML,,,,2.2,0.2,4,,,
2933097,2008-07-04T12:41:08Z,-39.55,0.0,174.88,0.0,100.0,3.0,ML,,,,2.5,0.1,3,,,
2933103,2008-07-04T12:55:07Z,-41.41,0.0,175.44,0.0,22.0,1.0,ML,,,,2.3,0.1,9,,,
2933117,2008-07-04T13:29:26Z,-35.8,0.1,178.56,0.1,214.0,18.0,ML,,,,3.5,0.3,3,,,
2933166,2008-07-04T15:32:30Z,-37.55,0.0,177.08,0.0,5.0,0.0,ML,,,,2.7,0.2,6,,,
2933214,2008-07-04T17:28:27Z,-39.07,0.0,177.6,0.0,27.0,1.0,ML,,,,2.3,0.1,4,,,
2933233,2008-07-04T18:10:43Z,-41.16,0.0,172.91,0.0,137.0,2.0,ML,,,,3.3,0.3,14,,,
2933237,2008-07-04T18:19:47Z,-41.56,0.0,174.03,0.0,10.0,2.0,ML,,,,2.7,0.2,14,,,
2933240,2008-07-04T18:27:51Z,-37.63,0.0,177.07,0.0,128.0,2.0,ML,,,,3.4,0.3,10,,,
2933248,2008-07-04T18:48:18Z,-38.92,0.0,175.67,0.0,84.0,3.0,ML,,,,2.8,0.3,6,,,
2933282,2008-07-04T20:25:10Z,-42.43,0.0,174.76,0.0,33.0,0.0,ML,,,,2.6,0.3,3,,,
2933292,2008-07-04T20:56:11Z,-40.39,0.0,176.48,0.0,24.0,1.0,ML,,,,1.9,0.3,2,,,
2933293,2008-07-04T20:59:25Z,-44.94,0.0,167.4,0.0,49.0,2.0,ML,,,,2.4,0.3,7,,,
2933304,2008-07-04T21:27:41Z,-40.39,0.0,175.69,0.0,31.0,1.0,ML,,,,2.5,0.2,8,,,
2933319,2008-07-04T22:17:43Z,-42.06,0.0,174.67,0.0,30.0,2.0,ML,,,,2.8,0.2,12,,,
2933321,2008-07-04T22:25:12Z,-40.29,0.0,173.86,0.0,12.0,0.0,ML,,,,3.0,0.2,12,,,
2933329,2008-07-04T22:49:38Z,-42.38,0.0,173.42,0.0,53.0,5.0,ML,,,,3.0,0.1,6,,,
2933344,2008-07-04T23:29:20Z,-45.74,0.1,170.37,0.1,5.0,0.0,ML,,,,2.5,0.3,3,,,
2933362,2008-07-05T00:35:04Z,-37.76,0.0,176.75,0.0,5.0,0.0,ML,,,,2.4,0.1,8,,,
2933365,2008-07-05T00:43:21Z,-40.6,0.0,175.74,0.0,28.0,1.0,ML,,,,2.5,0.2,5,,,
2933377,2008-07-05T01:21:49Z,-41.24,0.0,172.6,0.0,12.0,0.0,ML,,,,2.1,0.2,3,,,
2933392,2008-07-05T02:05:56Z,-40.21,0.0,174.87,0.0,12.0,0.0,ML,,,,2.3,0.3,6,,,
2933397,2008-07-05T02:24:14Z,-39.08,0.0,177.58,0.0,25.0,3.0,ML,,,,2.6,0.1,5,,,
2933398,2008-07-05T02:25:49Z,-39.56,0.0,176.79,0.0,32.0,1.0,ML,,,,2.9,0.2,16,,,
2933407,2008-07-05T02:59:25Z,-37.43,0.0,177.4,0.0,5.0,0.0,ML,,,,2.7,0.2,4,,,
2933409,2008-07-05T03:04:25Z,-39.81,0.0,176.92,0.0,46.0,2.0,ML,,,,2.7,0.2,6,,,
2933412,2008-07-05T03:11:19Z,-40.41,0.0,176.29,0.0,37.0,0.0,ML,,,,1.8,0.1,2,,,
2933416,2008-07-05T03:27:28Z,-39.5,0.0,175.71,0.0,14.0,1.0,ML,,,,2.1,0.1,11,,,
2933438,2008-07-05T04:36:52Z,-41.06,0.0,172.27,0.0,5.0,0.0,ML,,,,2.4,0.2,6,,,
2933459,2008-07-05T05:44:12Z,-45.17,0.0,167.04,0.0,12.0,0.0,ML,,,,3.1,0.3,10,,,
2933460,2008-07-05T05:48:42Z,-40.69,0.0,173.96,0.0,81.0,4.0,ML,,,,2.6,0.1,5,,,
2933478,2008-07-05T06:46:11Z,-38.97,0.0,175.71,0.0,5.0,0.0,ML,,,,1.7,0.2,3,,,
2937910,2008-07-05T06:47:32Z,-41.37,0.0,173.53,0.0,79.0,2.0,ML,,,,2.6,0.0,2,,,
2937908,2008-07-05T06:49:06Z,-41.13,0.0,174.58,0.0,52.0,1.0,ML,,,,2.2,0.1,6,,,
2933482,2008-07-05T06:56:37Z,-37.6,0.0,177.09,0.0,5.0,0.0,ML,,,,2.7,0.1,6,,,
2933488,2008-07-05T07:12:50Z,-39.92,0.0,176.78,0.0,34.0,2.0,ML,,,,2.6,0.1,5,,,
2933492,2008-07-05T07:21:13Z,-40.22,0.0,176.41,0.0,42.0,2.0,ML,,,,2.5,0.2,5,,,
2933501,2008-07-05T07:53:40Z,-37.79,0.0,179.04,0.1,12.0,0.0,ML,,,,2.4,0.2,4,,,
2933506,2008-07-05T08:10:48Z,-37.83,0.0,176.67,0.0,5.0,0.0,ML,,,,1.6,0.1,5,,,
2933515,2008-07-05T08:37:30Z,-41.59,0.0,174.04,0.0,12.0,1.0,ML,,,,2.3,0.2,9,,,
2933556,2008-07-05T10:27:24Z,-44.46,0.0,168.24,0.0,5.0,0.0,ML,,,,1.9,0.4,4,,,
2933563,2008-07-05T10:53:31Z,-43.54,0.0,168.24,0.0,5.0,0.0,ML,,,,3.1,0.3,8,,,
2933568,2008-07-05T10:59:30Z,-38.42,0.0,177.75,0.0,29.0,2.0,ML,,,,3.5,0.3,12,,,
2933590,2008-07-05T12:08:12Z,-39.93,0.0,176.74,0.0,51.0,3.0,ML,,,,2.6,0.3,4,,,
2933596,2008-07-05T12:26:21Z,-38.7,0.1,175.77,0.1,123.0,7.0,ML,,,,2.9,0.4,5,,,
2933597,2008-07-05T12:28:12Z,-42.55,0.0,173.82,0.0,5.0,0.0,ML,,,,2.5,0.2,5,,,
2933612,2008-07-05T13:14:30Z,-44.63,0.0,167.52,0.0,5.0,0.0,ML,,,,2.9,0.3,5,,,
2933634,2008-07-05T14:17:11Z,-40.77,0.0,176.21,0.0,28.0,1.0,ML,,,,3.1,0.2,15,,,
2933666,2008-07-05T15:44:53Z,-45.72,0.0,167.06,0.0,5.0,0.0,ML,,,,2.5,0.2,11,,,
2933667,2008-07-05T15:48:37Z,-45.69,0.0,165.93,0.0,5.0,0.0,ML,,,,2.9,0.4,9,,,
2933751,2008-07-05T19:17:29Z,-40.16,0.0,174.85,0.0,28.0,2.0,ML,,,,2.8,0.3,9,,,
2933757,2008-07-05T19:29:00Z,-39.28,0.0,174.67,0.0,30.0,2.0,ML,,,,2.1,0.2,5,,,
2933759,2008-07-05T19:34:07Z,-40.37,0.0,174.5,0.0,100.0,5.0,ML,,,,2.6,0.2,1,,,
2937922,2008-07-05T19:35:15Z,-40.4,0.0,176.24,0.0,49.0,2.0,ML,,,,2.5,0.1,2,,,
2933765,2008-07-05T19:47:27Z,-35.13,0.2,178.24,0.3,255.0,25.0,ML,,,,4.0,0.2,6,,,
2933818,2008-07-05T21:58:54Z,-40.51,0.0,176.48,0.0,28.0,1.0,ML,,,,2.7,0.1,7,,,
2933823,2008-07-05T22:16:52Z,-43.89,0.0,169.65,0.0,5.0,0.0,ML,,,,1.9,0.1,5,,,
2933827,2008-07-05T22:25:51Z,-40.5,0.0,176.48,0.0,27.0,1.0,ML,,,,2.7,0.1,5,,,
2933836,2008-07-05T22:41:27Z,-41.75,0.0,175.98,0.0,41.0,2.0,ML,,,,2.7,0.2,9,,,
2933845,2008-07-05T23:02:41Z,-36.35,0.1,177.47,0.1,211.0,5.0,ML,,,,3.8,0.3,10,,,
2933865,2008-07-05T23:51:27Z,-38.96,0.0,175.72,0.0,4.0,1.0,ML,,,,2.0,0.1,7,,,
