PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount
1547640,1963-11-07T22:12:02Z,-40.49,0.0,176.46,0.1,12.0,0.0,ML,,,,3.9,0.3,7
1547641,1963-11-07T22:53:04Z,-37.24,0.1,176.74,0.1,237.0,12.0,ML,,,,4.9,0.4,3
1547645,1963-11-10T09:52:54Z,-37.95,0.1,178.26,0.1,33.0,0.0,ML,,,,3.9,0.3,7
1547646,1963-11-10T11:59:47Z,-39.43,0.1,176.83,0.0,12.0,0.0,ML,,,,3.3,0.3,5
1547647,1963-11-10T23:30:11Z,-36.02,0.2,176.33,0.2,12.0,0.0,ML,,,,4.4,0.6,5
1547649,1963-11-12T06:21:31Z,-42.23,0.1,173.91,0.1,12.0,0.0,ML,,,,3.7,0.4,6
1547650,1963-11-13T12:13:29Z,-35.42,0.2,178.67,0.3,33.0,0.0,ML,,,,4.0,0.2,3
1547651,1963-11-15T21:11:38Z,-39.82,0.0,174.33,0.1,122.0,7.0,ML,,,,4.2,0.2,3
1547652,1963-11-16T13:14:24Z,-40.87,0.1,173.53,0.1,120.0,16.0,ML,,,,3.8,0.5,2
1547653,1963-11-16T15:17:02Z,-34.98,0.1,173.59,0.1,12.0,0.0,ML,,,,3.5,0.1,3
1547654,1963-11-17T10:16:19Z,-41.5,0.1,175.22,0.1,12.0,0.0,ML,,,,2.7,0.2,2
1547657,1963-11-18T01:22:22Z,-47.9,0.0,165.5,0.0,33.0,0.0,ML,,,,4.1,0.6,2
1547658,1963-11-18T04:30:18Z,-39.18,0.1,174.9,0.1,230.0,7.0,ML,,,,3.8,0.1,2
1547660,1963-11-18T13:13:44Z,-36.17,0.1,-179.55,0.2,33.0,0.0,ML,,,,4.7,0.3,9
1547661,1963-11-18T23:28:54Z,-39.26,0.0,174.66,0.0,213.0,4.0,ML,,,,4.3,0.3,3
1547662,1963-11-23T12:40:18Z,-40.44,0.0,175.98,0.1,12.0,0.0,ML,,,,3.4,0.2,4
1547663,1963-11-24T06:24:11Z,-42.17,0.0,174.22,0.0,12.0,0.0,ML,,,,3.9,0.3,9
1547664,1963-11-24T08:59:34Z,-39.26,0.0,175.21,0.0,12.0,0.0,ML,,,,3.9,0.7,4
1547665,1963-11-25T19:23:25Z,-38.71,0.1,175.94,0.1,148.0,14.0,ML,,,,4.2,0.3,3
1547667,1963-11-26T12:43:32Z,-41.63,0.0,172.28,0.1,5.0,0.0,ML,,,,3.5,0.3,3
1547669,1963-11-29T00:10:26Z,-41.43,0.0,172.44,0.1,12.0,0.0,ML,,,,3.8,0.2,6
1547670,1963-11-29T03:40:45Z,-37.8,0.0,176.5,0.0,12.0,0.0,ML,,,,3.5,nan,1
1547671,1963-11-29T14:34:02Z,-39.14,0.1,177.32,0.1,12.0,0.0,ML,,,,4.6,0.2,10
1547672,1963-12-03T02:40:29Z,-37.09,0.0,176.97,0.1,230.0,8.0,ML,,,,4.6,0.2,3
1547674,1963-12-05T22:50:50Z,-41.27,0.0,174.03,0.0,33.0,0.0,ML,,,,3.8,0.5,8
1547675,1963-12-05T23:29:09Z,-44.76,0.1,167.08,0.2,33.0,0.0,ML,,,,4.0,0.1,3
1547676,1963-12-08T15:52:55Z,-39.83,0.0,174.91,0.1,107.0,17.0,ML,,,,4.1,0.2,3
1547677,1963-12-08T16:16:04Z,-36.34,0.2,177.7,0.3,12.0,0.0,ML,,,,4.5,0.3,6
1547678,1963-12-08T16:21:20Z,-35.53,0.5,178.42,0.6,33.0,0.0,ML,,,,4.4,0.3,5
1547679,1963-12-08T17:12:45Z,-36.32,0.1,177.68,0.1,12.0,0.0,ML,,,,4.5,0.3,6
1547680,1963-12-08T20:16:38Z,-41.06,0.1,172.32,0.1,12.0,0.0,ML,,,,4.2,0.2,7
1547681,1963-12-08T20:36:17Z,-38.45,0.1,176.38,0.1,190.0,15.0,ML,,,,4.5,0.3,3
1547682,1963-12-09T04:14:58Z,-40.63,0.1,176.22,0.1,12.0,0.0,ML,,,,3.8,0.2,7
1547683,1963-12-09T09:17:39Z,-46.2,0.2,166.44,0.4,12.0,0.0,ML,,,,4.5,0.2,3
1547684,1963-12-10T01:33:12Z,-44.54,0.0,168.17,0.1,33.0,0.0,ML,,,,4.4,0.2,8
1547685,1963-12-10T12:21:51Z,-47.51,0.5,165.19,0.6,12.0,0.0,ML,,,,4.3,0.3,2
1547686,1963-12-10T13:01:00Z,-47.22,0.5,165.02,0.4,12.0,0.0,ML,,,,4.3,0.1,2
1547687,1963-12-10T13:05:38Z,-47.63,0.2,165.76,0.2,12.0,0.0,ML,,,,3.9,0.1,2
1547688,1963-12-10T14:58:17Z,-37.21,0.1,176.65,0.1,230.0,14.0,ML,,,,5.2,0.3,3
1547689,1963-12-11T09:43:49Z,-40.32,0.0,175.32,0.1,12.0,0.0,ML,,,,3.3,0.4,4
1547691,1963-12-14T16:59:51Z,-38.63,0.0,175.99,0.1,168.0,8.0,ML,,,,4.4,0.3,3
1547692,1963-12-15T03:33:22Z,-38.27,0.0,178.22,0.1,65.0,6.0,ML,,,,4.1,0.4,2
1547694,1963-12-17T14:55:01Z,-41.44,0.2,176.21,0.3,33.0,0.0,ML,,,,3.6,0.3,2
1547695,1963-12-18T16:16:59Z,-44.38,0.1,168.59,0.2,33.0,0.0,ML,,,,4.1,0.1,4
1547696,1963-12-20T15:57:45Z,-38.02,1.5,177.14,0.5,283.0,61.0,ML,,,,4.1,0.4,3
1547697,1963-12-22T13:35:28Z,-35.08,0.1,173.5,0.1,12.0,0.0,MS,4.4,nan,0,4.8,0.2,10
1547698,1963-12-22T13:35:35Z,-35.08,0.0,173.5,0.0,12.0,0.0,ML,,,,4.8,0.3,9
1547699,1963-12-25T13:46:21Z,-38.2,0.3,178.89,0.5,117.0,36.0,ML,,,,3.7,0.4,3
1547700,1963-12-26T04:21:38Z,-40.55,0.0,176.6,0.1,12.0,0.0,ML,,,,3.9,0.3,7
1547701,1963-12-27T08:31:33Z,-38.53,0.1,176.28,0.1,143.0,10.0,ML,,,,3.6,0.1,3
1547703,1963-12-28T23:04:05Z,-37.21,0.1,176.8,0.1,12.0,0.0,ML,,,,4.6,0.3,8
1547704,1963-12-28T23:16:51Z,-44.78,0.1,167.57,0.2,33.0,0.0,ML,,,,3.8,0.5,3
