PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount
1469317,2000-01-05T03:36:47Z,-40.03,0.0,175.15,0.0,12.0,0.0,ML,,,,3.0,0.3,17
1469319,2000-01-05T04:21:41Z,-39.27,0.0,175.58,0.0,0.0,0.0,ML,,,,1.1,0.3,2
1480975,2000-01-05T04:43:57Z,-40.41,0.0,176.71,0.1,12.0,0.0,ML,,,,2.7,0.1,7
1469321,2000-01-05T04:48:16Z,-41.0,0.0,174.41,0.0,51.0,4.0,ML,,,,2.1,0.1,3
1469325,2000-01-05T05:10:26Z,-40.85,0.0,175.11,0.0,28.0,3.0,ML,,,,1.6,0.2,2
1469326,2000-01-05T05:19:12Z,-38.29,0.0,176.39,0.0,5.0,0.0,ML,,,,2.5,0.2,4
1469329,2000-01-05T06:14:08Z,-41.65,0.0,172.37,0.0,12.0,0.0,ML,,,,2.4,0.1,4
1469333,2000-01-05T07:42:17Z,-40.23,0.0,173.48,0.0,165.0,5.0,ML,,,,3.4,0.2,7
1469349,2000-01-05T09:38:03Z,-40.61,0.0,174.3,0.0,81.0,3.0,ML,,,,3.3,0.3,12
1487767,2000-01-05T09:39:00Z,-40.86,0.0,175.17,0.0,29.0,1.0,ML,,,,2.7,0.2,10
1469351,2000-01-05T10:02:01Z,-41.26,0.0,174.51,0.0,32.0,1.0,ML,,,,2.0,0.2,5
1469352,2000-01-05T10:17:15Z,-37.36,0.1,176.44,0.1,215.0,10.0,ML,,,,3.6,0.3,12
1469354,2000-01-05T10:30:48Z,-38.83,0.1,176.06,0.1,126.0,14.0,ML,,,,2.8,0.0,3
1469356,2000-01-05T10:57:07Z,-40.26,0.0,174.61,0.0,20.0,4.0,ML,,,,2.1,0.1,4
1469357,2000-01-05T11:08:31Z,-41.4,0.0,174.98,0.0,26.0,2.0,ML,,,,2.2,0.2,9
1469360,2000-01-05T11:21:03Z,-38.3,0.0,176.4,0.0,5.0,0.0,ML,,,,1.6,0.2,4
1482045,2000-01-05T11:40:46Z,-38.32,0.0,178.06,0.0,12.0,0.0,ML,,,,3.1,0.3,10
1469363,2000-01-05T12:16:26Z,-40.44,0.1,173.71,0.0,90.0,12.0,ML,,,,2.5,0.4,5
1469369,2000-01-05T12:52:51Z,-41.01,0.0,175.22,0.0,29.0,1.0,ML,,,,2.6,0.2,10
1484830,2000-01-05T13:29:16Z,-45.17,0.0,167.06,0.1,12.0,0.0,ML,,,,2.4,0.1,3
1483677,2000-01-05T15:22:01Z,-40.07,0.0,173.99,0.0,110.0,4.0,ML,,,,2.7,0.3,5
1469374,2000-01-05T15:51:11Z,-39.67,0.0,176.26,0.0,39.0,2.0,ML,,,,2.9,0.2,5
1469376,2000-01-05T16:20:36Z,-39.95,0.0,172.81,0.0,12.0,0.0,ML,,,,2.5,0.3,4
1469377,2000-01-05T16:37:30Z,-40.2,0.0,174.92,0.0,12.0,0.0,ML,,,,2.5,0.4,4
1469385,2000-01-05T19:19:34Z,-42.01,0.0,174.07,0.0,5.0,0.0,ML,,,,2.8,0.2,13
1480980,2000-01-05T20:20:11Z,-39.5,0.0,176.68,0.0,28.0,4.0,ML,,,,2.3,0.1,5
1469397,2000-01-05T21:33:03Z,-41.74,0.0,174.23,0.0,23.0,2.0,ML,,,,2.3,0.2,7
1483819,2000-01-05T23:23:37Z,-45.43,0.0,167.1,0.1,77.0,6.0,ML,,,,3.6,0.2,7
1469425,2000-01-06T00:44:14Z,-41.65,0.0,174.31,0.0,18.0,2.0,ML,,,,2.5,0.2,10
1469426,2000-01-06T01:01:17Z,-41.48,0.0,175.37,0.0,25.0,1.0,ML,,,,1.8,0.3,5
1486526,2000-01-06T01:20:38Z,-39.15,0.0,173.86,0.0,14.0,4.0,ML,,,,1.7,0.3,4
1469438,2000-01-06T02:53:04Z,-41.28,0.0,172.56,0.0,201.0,2.0,ML,,,,3.4,0.3,9
1469439,2000-01-06T02:58:19Z,-41.55,0.0,174.26,0.0,5.0,0.0,ML,,,,2.3,0.2,10
1469924,2000-01-06T03:42:43Z,-41.58,0.0,174.64,0.0,32.0,1.0,ML,,,,2.0,0.2,5
1469937,2000-01-06T04:07:22Z,-41.3,0.0,175.3,0.0,25.0,1.0,ML,,,,1.9,0.2,5
1470415,2000-01-06T05:04:05Z,-41.57,0.0,174.28,0.0,5.0,0.0,ML,,,,2.2,0.3,9
1470420,2000-01-06T07:00:57Z,-41.58,0.0,174.24,0.0,23.0,3.0,ML,,,,1.9,0.2,4
1484831,2000-01-06T07:11:49Z,-44.53,0.1,168.13,0.1,5.0,0.0,ML,,,,2.6,0.2,4
1470423,2000-01-06T08:25:15Z,-40.97,0.0,175.5,0.0,22.0,3.0,ML,,,,1.4,0.2,5
1486529,2000-01-06T09:05:18Z,-39.44,0.0,173.74,0.0,25.0,1.0,ML,,,,1.6,0.1,4
1470427,2000-01-06T09:25:41Z,-37.29,0.0,177.42,0.1,158.0,4.0,ML,,,,3.8,0.3,15
1470430,2000-01-06T10:00:53Z,-37.89,0.1,176.18,0.1,177.0,11.0,ML,,,,3.8,0.3,14
1470432,2000-01-06T10:38:08Z,-39.16,0.0,175.63,0.1,5.0,0.0,ML,,,,0.9,0.2,3
1470434,2000-01-06T11:40:25Z,-41.55,0.0,174.26,0.0,5.0,0.0,ML,,,,1.9,0.3,6
1484728,2000-01-06T12:13:05Z,-44.97,0.0,167.54,0.1,92.0,6.0,ML,,,,3.9,0.2,4
1470437,2000-01-06T12:26:34Z,-40.81,0.0,174.52,0.0,69.0,2.0,ML,,,,2.0,0.2,4
1484556,2000-01-06T12:28:52Z,-45.56,0.0,167.48,0.0,5.0,0.0,ML,,,,2.4,0.3,3
1484134,2000-01-06T13:13:16Z,-38.55,0.1,176.41,0.0,116.0,8.0,ML,,,,3.0,0.3,6
1470443,2000-01-06T14:37:03Z,-41.28,0.0,174.52,0.0,33.0,1.0,ML,,,,2.6,0.2,14
1470447,2000-01-06T16:58:48Z,-40.03,0.0,175.17,0.0,16.0,3.0,ML,,,,2.4,0.2,10
1470449,2000-01-06T17:18:02Z,-41.06,0.0,175.21,0.0,4.0,0.0,ML,,,,0.9,0.0,3
1470455,2000-01-06T18:49:42Z,-39.75,0.1,177.04,0.0,12.0,0.0,ML,,,,2.5,0.2,4
1470456,2000-01-06T18:58:35Z,-40.66,0.0,174.99,0.0,5.0,0.0,ML,,,,1.9,0.2,6
1470459,2000-01-06T19:19:11Z,-40.25,0.0,173.57,0.0,196.0,4.0,ML,,,,4.0,0.4,17
1470716,2000-01-06T20:35:32Z,-40.41,0.0,173.71,0.0,142.0,4.0,ML,,,,2.7,0.2,7
1479651,2000-01-06T21:48:10Z,-40.38,0.0,173.48,0.0,156.0,3.0,ML,,,,3.7,0.2,14
1470725,2000-01-06T22:08:22Z,-41.3,0.0,175.19,0.0,21.0,1.0,ML,,,,2.5,0.2,11
1470726,2000-01-06T22:10:35Z,-43.12,0.0,171.43,0.0,12.0,0.0,ML,,,,2.8,0.4,3
1470729,2000-01-06T22:44:15Z,-40.93,0.0,176.07,0.0,27.0,2.0,ML,,,,2.5,0.2,10
1470730,2000-01-06T22:47:12Z,-40.89,0.0,176.05,0.1,31.0,3.0,ML,,,,2.2,0.2,7
1470735,2000-01-06T23:53:53Z,-40.83,0.0,173.49,0.0,94.0,3.0,ML,,,,2.6,0.4,7
1470737,2000-01-07T00:07:23Z,-41.31,0.0,172.82,0.0,129.0,6.0,ML,,,,2.8,0.2,7
1482059,2000-01-07T00:16:52Z,-38.14,0.0,179.1,0.0,18.0,4.0,ML,,,,3.1,0.3,3
1482060,2000-01-07T00:22:21Z,-45.02,0.0,166.66,0.0,12.0,0.0,ML,,,,2.4,0.2,3
1488987,2000-01-07T00:25:33Z,-38.04,0.1,179.01,0.1,14.0,9.0,ML,,,,3.0,0.3,3
1470741,2000-01-07T01:18:32Z,-41.95,0.0,172.42,0.0,17.0,6.0,ML,,,,3.3,0.3,16
1484832,2000-01-07T02:49:03Z,-44.85,0.0,167.44,0.0,26.0,2.0,ML,,,,3.0,0.2,4
1470756,2000-01-07T03:41:02Z,-45.29,0.0,167.35,0.0,55.0,1.0,ML,,,,3.0,0.2,4
1470774,2000-01-07T06:59:15Z,-39.56,0.0,175.44,0.0,12.0,0.0,ML,,,,2.2,0.1,3
1470775,2000-01-07T07:03:49Z,-42.94,0.0,171.97,0.0,5.0,0.0,ML,,,,3.0,0.3,5
1470777,2000-01-07T07:15:10Z,-39.81,0.0,175.07,0.0,25.0,2.0,ML,,,,2.6,0.2,9
1482063,2000-01-07T08:17:46Z,-37.89,0.0,178.66,0.0,7.0,2.0,ML,,,,3.3,0.2,3
1470780,2000-01-07T08:27:49Z,-40.39,0.0,174.09,0.0,12.0,0.0,ML,,,,2.4,0.2,6
1470781,2000-01-07T08:32:03Z,-40.21,0.0,173.48,0.0,171.0,5.0,ML,,,,3.4,0.3,13
1470791,2000-01-07T10:22:37Z,-41.28,0.0,174.64,0.0,30.0,1.0,ML,,,,1.8,0.1,5
1470796,2000-01-07T11:47:04Z,-43.14,0.0,173.24,0.0,12.0,0.0,ML,,,,2.6,0.1,2
1470798,2000-01-07T12:30:59Z,-38.14,0.0,176.32,0.0,158.0,2.0,ML,,,,4.5,0.2,5
1470801,2000-01-07T13:49:42Z,-43.14,0.0,173.23,0.0,12.0,0.0,ML,,,,3.0,0.2,3
1470802,2000-01-07T14:04:30Z,-38.36,0.0,176.36,0.0,5.0,0.0,ML,,,,2.0,0.1,3
1470804,2000-01-07T15:20:00Z,-39.22,0.0,173.74,0.0,12.0,3.0,ML,,,,2.6,0.3,5
1480985,2000-01-07T15:30:01Z,-36.97,0.0,177.02,0.0,212.0,4.0,ML,,,,4.0,0.3,19
1470806,2000-01-07T16:02:20Z,-41.68,0.0,172.41,0.0,12.0,0.0,ML,,,,2.1,nan,1
1470809,2000-01-07T16:46:05Z,-39.24,0.0,177.3,0.0,33.0,0.0,ML,,,,3.4,0.2,17
1470812,2000-01-07T17:35:33Z,-39.13,0.0,175.66,0.0,5.0,0.0,ML,,,,1.2,0.1,2
1483696,2000-01-07T18:26:34Z,-40.2,0.0,174.02,0.0,88.0,5.0,ML,,,,2.8,0.4,8
1470816,2000-01-07T19:46:35Z,-40.4,0.0,177.12,0.0,71.0,5.0,ML,,,,4.0,0.2,23
1482065,2000-01-07T19:59:57Z,-37.47,0.0,178.18,0.0,5.0,0.0,ML,,,,2.6,0.3,3
1484833,2000-01-07T20:07:43Z,-46.12,0.1,166.17,0.1,12.0,0.0,ML,,,,3.4,0.2,4
1470818,2000-01-07T20:09:16Z,-40.12,0.0,173.69,0.0,217.0,5.0,ML,,,,3.3,0.4,8
1480987,2000-01-07T23:31:45Z,-37.31,0.1,176.33,0.2,222.0,7.0,ML,,,,3.8,0.3,12
1470826,2000-01-07T23:50:22Z,-41.53,0.0,172.27,0.0,12.0,0.0,ML,,,,2.3,0.2,3
1470827,2000-01-08T00:23:56Z,-37.03,0.0,177.41,0.0,154.0,5.0,ML,,,,3.7,0.1,5
1470829,2000-01-08T00:46:05Z,-41.12,0.0,175.31,0.0,26.0,1.0,ML,,,,2.2,0.2,7
1470840,2000-01-08T05:14:22Z,-38.83,0.0,176.7,0.0,64.0,5.0,ML,,,,2.8,0.3,3
1470842,2000-01-08T06:11:10Z,-40.8,0.0,175.83,0.0,32.0,4.0,ML,,,,2.6,0.2,5
1470843,2000-01-08T06:30:51Z,-41.55,0.0,175.21,0.0,25.0,1.0,ML,,,,2.3,0.1,5
1470845,2000-01-08T06:50:15Z,-39.2,0.0,175.5,0.0,82.0,2.0,ML,,,,3.2,nan,1
1484835,2000-01-08T06:53:17Z,-44.92,0.0,167.64,0.1,12.0,0.0,ML,,,,2.6,0.2,3
1470849,2000-01-08T08:09:29Z,-41.16,0.1,174.75,0.1,57.0,5.0,ML,,,,1.7,0.1,3
1470850,2000-01-08T08:18:08Z,-40.87,0.0,174.74,0.0,14.0,1.0,ML,,,,2.2,0.2,6
1482073,2000-01-08T09:19:19Z,-38.21,0.0,178.01,0.0,56.0,1.0,ML,,,,3.3,0.1,3
1480988,2000-01-08T09:33:58Z,-37.54,0.0,176.26,0.1,153.0,7.0,ML,,,,3.5,0.1,5
1470861,2000-01-08T11:56:39Z,-41.04,0.0,174.62,0.0,61.0,1.0,ML,,,,2.7,0.3,6
1480989,2000-01-08T13:15:41Z,-39.76,0.1,176.92,0.1,33.0,0.0,ML,,,,2.9,0.1,4
1470865,2000-01-08T14:05:20Z,-44.91,0.0,167.73,0.0,76.0,4.0,ML,,,,3.1,0.1,5
1470867,2000-01-08T16:30:13Z,-40.4,0.0,176.51,0.0,40.0,3.0,ML,,,,2.9,0.3,5
1470868,2000-01-08T16:44:59Z,-40.39,0.0,176.5,0.0,42.0,3.0,ML,,,,2.9,0.2,11
1470872,2000-01-08T17:19:53Z,-41.38,0.0,173.78,0.0,67.0,6.0,ML,,,,2.5,0.1,5
1470880,2000-01-08T20:45:08Z,-38.38,0.1,179.15,0.1,21.0,8.0,ML,,,,3.9,0.4,3
1480991,2000-01-08T22:37:29Z,-38.15,0.0,176.43,0.0,130.0,5.0,ML,,,,3.5,0.1,7
1470886,2000-01-08T22:48:57Z,-41.12,0.0,174.99,0.0,20.0,2.0,ML,,,,1.9,0.2,3
1480992,2000-01-08T23:38:51Z,-37.74,0.0,177.52,0.0,39.0,4.0,ML,,,,3.6,0.2,10
1482085,2000-01-09T01:08:43Z,-38.38,0.0,179.2,0.0,12.0,0.0,ML,,,,3.9,0.4,3
1470895,2000-01-09T02:08:57Z,-39.24,0.0,174.72,0.0,12.0,0.0,ML,,,,2.5,0.3,2
1470896,2000-01-09T02:21:12Z,-39.64,0.0,176.22,0.0,42.0,4.0,ML,,,,3.1,0.2,5
1470897,2000-01-09T02:30:17Z,-41.07,0.1,174.18,0.1,45.0,7.0,ML,,,,2.0,0.1,3
1470900,2000-01-09T03:27:14Z,-43.35,0.0,171.21,0.0,5.0,0.0,ML,,,,2.6,0.3,3
1470902,2000-01-09T04:33:25Z,-39.61,0.0,177.47,0.0,25.0,2.0,ML,,,,3.9,0.3,30
1482089,2000-01-09T05:07:24Z,-38.5,0.0,178.71,0.0,31.0,3.0,ML,,,,2.8,0.3,4
1480995,2000-01-09T05:09:23Z,-38.31,0.0,178.76,0.0,25.0,2.0,ML,,,,3.5,0.3,13
