publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2021p323858,earthquake,2021-04-30T19:52:04Z,2021-05-29T05:45:47Z,-179.9948578,-37.47273636,3.555959134,53.0582428,MLv,NA,LOCSAT,confirmed,manual,iasp91,30,27,19,1.308778405,296.7664948,0.4481097073,0.1825496998
2021p322730,earthquake,2021-04-30T09:50:45Z,2021-05-29T03:42:54Z,178.582016,-37.23559189,3.664263796,22.31599236,M,NA,LOCSAT,confirmed,manual,iasp91,35,24,18,0.3929784894,257.7611542,0.5066111301,0
2021p319367,earthquake,2021-04-29T03:58:48Z,2021-05-28T03:07:09Z,179.7438202,-37.60769653,5.749900406,38.8964386,MLv,NA,LOCSAT,confirmed,manual,iasp91,68,55,43,1.074828148,288.7127838,0.5204844953,0.1820716098
2021p318418,earthquake,2021-04-28T19:33:35Z,2021-04-28T20:38:33Z,177.2849884,-37.19112778,4.450433375,135.5172577,M,NA,LOCSAT,confirmed,manual,iasp91,50,39,25,0.6890550256,172.4768295,0.528637867,0
2021p316785,earthquake,2021-04-28T05:03:31Z,2021-04-29T00:03:02Z,173.9424438,-40.05630875,4.139778687,137.1777802,M,NA,LOCSAT,confirmed,manual,iasp91,39,24,19,0.6442545056,121.4403229,0.4302877805,0
2021p316017,earthquake,2021-04-27T22:13:58Z,2021-05-26T04:47:52Z,179.9583893,-37.41788101,3.657680105,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,36,26,19,1.289399862,291.1391754,0.6360228353,0.2140835279
2021p315435,earthquake,2021-04-27T17:03:58Z,2021-05-26T03:51:23Z,179.9086456,-37.56258011,3.563978061,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,36,33,21,1.212329626,291.365921,0.5603656908,0.1524532516
2021p315040,earthquake,2021-04-27T13:33:45Z,2021-04-27T13:38:02Z,177.2163391,-39.42745209,3.579572571,21.1265049,M,NA,LOCSAT,confirmed,manual,iasp91,36,24,79,0.236978516,141.1800346,0.584179172,0
2021p314473,earthquake,2021-04-27T08:31:31Z,2021-05-26T02:39:40Z,179.4046021,-34.90752029,3.905916683,228.1556396,M,NA,LOCSAT,preliminary,manual,iasp91,16,14,7,2.794018507,345.1334991,0.2683297357,0
2021p314393,earthquake,2021-04-27T07:48:37Z,2021-05-26T02:12:40Z,177.6856384,-38.30017853,3.780079626,57.91004944,MLv,NA,LOCSAT,confirmed,manual,iasp91,51,40,30,0.1286780834,50.94007111,0.4896411686,0.2115739912
