publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p572324,earthquake,2019-07-31T18:14:25Z,2019-07-31T18:20:46Z,177.0252075,-37.81264877,3.10596671,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,24,39,0.0586576052,67.1439476,0.6061363329,0
2019p571997,earthquake,2019-07-31T15:20:23Z,2019-08-20T23:53:58Z,171.5951843,-42.86336517,3.871602423,4.109198093,M,NA,LOCSAT,confirmed,manual,iasp91,57,41,12,0.08788452297,38.87588501,0.5259597588,0
2019p570989,earthquake,2019-07-31T06:23:42Z,2019-08-20T23:15:45Z,179.1300659,-37.15284729,3.017180779,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,22,11,0.7729990482,273.7370148,0.9366597585,0
2019p570188,earthquake,2019-07-30T23:16:37Z,2019-08-20T05:41:35Z,-179.9189758,-36.65432739,3.192662609,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,13,6,1.683254123,335.54953,0.6655610953,0
2019p570139,earthquake,2019-07-30T22:50:05Z,2019-08-20T05:37:08Z,177.5484467,-39.286384580000004,3.777344409,24.49068642,M,NA,LOCSAT,confirmed,manual,iasp91,36,27,19,0.2816306353,77.95201111,0.390498841,0
2019p569850,earthquake,2019-07-30T20:16:12Z,2019-08-20T05:24:40Z,165.6919708,-46.70426941,3.057914187,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,10,3,0.8701774478,304.4413795,1.475956424,0
2019p569665,earthquake,2019-07-30T18:37:45Z,2019-08-20T05:21:25Z,-178.6397247,-33.58619308,4.86364228,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,40,26,19,4.35453558,198.383831,1.462718569,0
2019p569249,earthquake,2019-07-30T14:55:55Z,2019-07-30T15:00:43Z,173.2267914,-41.43173599,3.007996687,58.95534134,M,NA,LOCSAT,confirmed,manual,iasp91,34,26,17,0.08525393158,64.87369537,0.4796179268,0
2019p568348,earthquake,2019-07-30T06:56:01Z,2019-08-20T04:47:49Z,166.2597504,-45.55567551,3.908176345,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,12,8,0.3268974721,256.9529877,0.731293148,0
2019p568327,earthquake,2019-07-30T06:44:52Z,2019-08-20T04:41:10Z,173.7282867,-42.2167244,3.220978579,6.980504036,M,NA,LOCSAT,confirmed,manual,iasp91,42,26,19,0.2117370963,128.3644638,0.6711538824,0
2019p567924,earthquake,2019-07-30T03:10:17Z,2019-08-20T04:35:42Z,177.5541382,-36.64844131,3.640673141,171.0458679,M,NA,LOCSAT,confirmed,manual,iasp91,32,22,13,1.092644811,224.2079468,0.7943517389,0
2019p566914,earthquake,2019-07-29T18:12:11Z,2019-07-29T18:15:37Z,174.9209747,-39.07055283,3.95508832,201.1750793,M,NA,LOCSAT,confirmed,manual,iasp91,34,26,35,0.137398392,85.60717773,0.1828158207,0
2019p566424,earthquake,2019-07-29T13:51:08Z,2019-08-20T04:10:53Z,172.9070435,-42.47872925,3.252287275,33.37721634,M,NA,LOCSAT,confirmed,manual,iasp91,55,32,18,0.07200051844,56.08315277,0.8310505834,0
2019p566310,earthquake,2019-07-29T12:51:42Z,2019-08-20T03:59:02Z,-179.1330872,-33.09322357,4.074110716,355.7828064,ML,NA,LOCSAT,confirmed,manual,iasp91,19,13,3,4.925430298,351.8107605,1.634655903,0.2590552937
2019p566313,earthquake,2019-07-29T12:50:30Z,2019-08-20T03:24:30Z,-177.388382,-34.01280975,4.01057325,469.8242493,MLv,NA,LOCSAT,confirmed,manual,iasp91,26,17,6,4.758091927,221.0453339,2.207983954,0.1603816623
2019p565652,earthquake,2019-07-29T07:00:03Z,2019-07-29T07:08:08Z,175.8894958,-38.60882187,3.040273212,116.0556564,M,NA,LOCSAT,confirmed,manual,iasp91,46,41,68,0.07802917063,75.80331421,0.3108361673,0
2019p564967,earthquake,2019-07-29T00:54:19Z,2019-08-19T23:43:21Z,164.8586273,-48.69023514,4.560218816,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,11,7,2.811896563,331.8243675,1.216118677,0
