publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2020p658649,earthquake,2020-08-31T16:47:39Z,2020-09-28T04:08:53Z,-179.0326691,-33.37704468,4.211904947,260.6739197,mB,NA,LOCSAT,confirmed,manual,iasp91,23,14,2,4.706375599,350.342926,0.7815307141,0.188306293
2020p658273,earthquake,2020-08-31T13:28:02Z,2020-09-28T03:50:53Z,177.1774139,-36.73516846,3.500373176,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,23,19,0.7814977765,196.3508759,0.8094667619,0
2020p657552,earthquake,2020-08-31T07:04:04Z,2020-08-31T07:07:49Z,177.1251831,-36.73381042,3.803174929,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,44,40,58,0.7839822769,194.7853088,0.9232751464,0
2020p657302,earthquake,2020-08-31T04:50:44Z,2020-09-28T02:54:51Z,177.1613007,-36.69503784,4.010072152,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,50,44,34,0.8216567039,197.8179321,1.67025727,0
2020p657201,earthquake,2020-08-31T03:56:58Z,2020-09-28T02:48:21Z,177.2126923,-36.64615631,3.637746566,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,30,23,0.8707841039,201.7952728,1.302973004,0
2020p656422,earthquake,2020-08-30T21:02:05Z,2020-09-28T01:11:17Z,177.2170563,-36.71026993,3.942162633,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,18,13,0.8069581389,198.8613129,1.187070324,0
2020p656181,earthquake,2020-08-30T18:53:30Z,2020-09-27T22:39:52Z,172.9863129,-41.48913193,3.971871565,82.14766693,M,NA,LOCSAT,confirmed,manual,iasp91,44,33,23,0.1940488666,69.64199829,0.9130979805,0
2020p655826,earthquake,2020-08-30T15:44:05Z,2020-09-27T04:24:23Z,177.1459656,-36.79835129,3.994095297,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,49,44,34,0.7188866735,192.141098,0.8609188809,0
2020p655815,earthquake,2020-08-30T15:38:14Z,2020-09-27T04:14:34Z,177.1555786,-36.75627518,4.044008324,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,19,13,0.7606391907,193.4340668,0.9852589014,0
2020p655807,earthquake,2020-08-30T15:34:22Z,2020-09-27T03:56:04Z,177.2100372,-36.72234726,3.524256978,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,20,15,0.794711709,198.0376587,1.078888301,0
2020p655739,earthquake,2020-08-30T14:58:14Z,2020-09-27T03:30:05Z,177.1529541,-36.74991989,3.548616499,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,16,12,0.7670319676,194.8390808,0.6377789989,0
