publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2018p486812,earthquake,2018-06-30T02:53:53Z,2018-07-02T03:11:51Z,174.6569214,-39.36177826,3.519525913,17.78699112,M,NA,LOCSAT,confirmed,manual,iasp91,53,41,31,0.2201142758,91.13642883,0.318295074,0
2018p485929,earthquake,2018-06-29T19:03:28Z,2018-07-01T23:52:07Z,167.0134888,-45.57028961,3.852789857,68.15342712,M,NA,LOCSAT,confirmed,manual,iasp91,34,19,9,0.1443725526,153.2572174,0.540211455,0
2018p485395,earthquake,2018-06-29T14:18:45Z,2018-07-01T23:04:53Z,174.3543396,-41.70719528,4.396095018,8.299300194,M,NA,LOCSAT,confirmed,manual,iasp91,32,24,15,0.1131786108,141.58284,0.3704517291,0
2018p482305,earthquake,2018-06-28T10:52:12Z,2018-06-29T03:37:23Z,165.5324097,-47.42333221,3.678023267,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,9,2,1.484521151,320.5227776,0.8702683442,0
2018p481927,outside of network interest,2018-06-28T07:30:11Z,2018-06-29T02:24:37Z,-179.2679138,-33.68448257,4.510393752,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,87,62,35,4.344257832,186.8478985,3.264263029,0
2018p478983,earthquake,2018-06-27T05:22:28Z,2018-06-28T21:10:22Z,165.8194733,-47.34569168,3.695216256,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,10,7,1.320120811,314.9513874,0.8796924891,0
2018p478496,outside of network interest,2018-06-27T01:01:56Z,2018-06-28T05:00:45Z,178.7141266,-32.3027153,4.153861268,375.7635193,M,NA,LOCSAT,confirmed,manual,iasp91,21,13,5,5.126309872,318.6888428,0.6702842672,0
2018p470079,outside of network interest,2018-06-23T22:17:57Z,2018-06-25T02:57:49Z,-179.8838348,-35.01014709,4.071311938,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,20,12,2.936568975,299.6632996,0.8407153972,0
2018p468910,earthquake,2018-06-23T11:55:27Z,2018-06-25T02:29:55Z,178.1560211,-35.73641205,3.525152828,237.9642029,M,NA,LOCSAT,confirmed,manual,iasp91,48,28,18,1.826309204,269.2049408,0.5868599207,0
2018p468141,earthquake,2018-06-23T05:04:55Z,2018-06-23T05:34:34Z,-178.8729858,-33.3379631,4.139851169,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,17,8,4.144312859,192.3369102,1.530432575,0
2018p467947,earthquake,2018-06-23T03:22:31Z,2018-06-24T22:10:29Z,178.332962,-41.16197586,3.699797808,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,67,41,31,1.570291162,135.1306686,1.272825579,0
2018p467553,earthquake,2018-06-22T23:52:54Z,2018-06-23T05:14:44Z,176.4536438,-37.95516205,3.893910693,157.9751129,M,NA,LOCSAT,confirmed,manual,iasp91,50,34,103,0.07251898944,70.03220749,0.5509347518,0
2018p466296,earthquake,2018-06-22T12:42:40Z,2018-06-22T22:09:14Z,176.6050262,-40.28111267,3.693066332,15.02631187,M,NA,LOCSAT,confirmed,manual,iasp91,32,18,75,0.02168376558,108.8153152,0.5790069871,0
2018p465580,earthquake,2018-06-22T06:21:00Z,2018-06-22T06:35:59Z,176.5974731,-40.30649185,4.902052978,16.73214149,M,NA,LOCSAT,confirmed,manual,iasp91,26,17,118,0.01173353009,137.8649292,0.4517118069,0
2018p465460,earthquake,2018-06-22T05:17:07Z,2018-06-22T05:47:47Z,176.6240997,-40.318367,4.054698849,15.6395216,M,NA,LOCSAT,confirmed,manual,iasp91,25,15,92,0.01870521531,186.0035782,0.3862354263,0
2018p464529,outside of network interest,2018-06-21T21:01:05Z,2018-06-24T23:16:12Z,-179.6368713,-34.70655441,4.015939323,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,66,48,22,3.300199032,187.6900511,1.817582751,0
