publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p325911,earthquake,2024-04-30T14:04:58Z,2024-05-29T01:10:56Z,-179.8208313,-33.56256104,4.83327925,100,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,24,20,7,4.272712708,176.9177399,0.771524847,0.4
2024p325805,earthquake,2024-04-30T13:08:59Z,2024-05-29T00:54:36Z,176.5778198,-37.53153229,3.679433218,166.8046722,MLv,NA,LOCSAT,confirmed,manual,iasp91,45,41,102,0.3127580285,133.16716,0.3156961382,0.4792872127
2024p325156,earthquake,2024-04-30T07:23:27Z,2024-05-29T01:07:23Z,174.2748413,-40.35715485,4.809864504,83.51379395,MLv,NA,LOCSAT,confirmed,manual,iasp91,34,21,134,0.5192161798,91.85995483,0.4172337501,0.1919213039
2024p323992,earthquake,2024-04-29T21:02:43Z,2024-05-28T00:47:06Z,173.0334625,-41.34252548,4.189809079,95.17556,MLv,NA,LOCSAT,confirmed,manual,iasp91,44,32,76,0.08541878313,68.70959473,0.5144119294,0.1927523225
2024p320132,earthquake,2024-04-28T10:45:40Z,2024-05-28T00:44:16Z,-178.68972779999999,-33.74864197,4.442022632,33,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,34,27,4,4.520926476,162.8433647,1.065773859,0.4
2024p317391,earthquake,2024-04-27T10:26:35Z,2024-05-26T23:45:18Z,179.0953979,-34.90665054,3.961555659,162.358078,MLv,NA,LOCSAT,confirmed,manual,iasp91,25,19,12,2.725801229,286.5726318,0.6431000492,0.1959387446
2024p317246,earthquake,2024-04-27T09:07:48Z,2024-05-26T23:41:12Z,-177.867218,-32.69182968,3.895325464,33,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,25,18,5,3.41929388,208.6149139,0.9480197047,0.4
2024p317184,earthquake,2024-04-27T08:36:05Z,2024-05-26T23:52:23Z,174.8436584,-40.84135056,4.167182578,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,49,38,110,0.05378254503,59.30703735,0.6421262277,0.1628464477
2024p316375,earthquake,2024-04-27T01:25:07Z,2024-05-26T23:49:13Z,174.3878784,-37.92737579,3.930164334,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,52,40,93,0.6396065354,149.7149048,0.2953230723,0.2525684404
2024p316371,earthquake,2024-04-27T01:22:47Z,2024-05-26T23:37:33Z,166.694931,-45.32962799,3.527982954,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,15,11,8,0.1919967383,232.8446693,0.5798676273,0.2407766496
2024p316052,earthquake,2024-04-26T22:32:51Z,2024-05-24T02:07:57Z,176.3567963,-39.04559326,3.555867752,40.49884033,MLv,NA,LOCSAT,confirmed,manual,iasp91,49,40,80,0.1597855687,33.54547119,0.3651282124,0.1772469242
2024p314649,earthquake,2024-04-26T10:05:23Z,2024-05-24T02:16:55Z,165.1260681,-48.70829391,4.541702182,33,MLv,operator assigned,LOCSAT,preliminary,manual,iasp91,12,7,2,2.69314599,339.7574005,0.5850948873,0.1478593158
2024p314478,earthquake,2024-04-26T08:34:12Z,2024-05-24T02:21:45Z,174.1794739,-40.28496933,4.463090412,79.14248657,MLv,NA,LOCSAT,confirmed,manual,iasp91,80,53,122,0.5523262024,86.52661133,0.5010227141,0.2167730554
2024p309596,earthquake,2024-04-24T13:09:14Z,2024-05-24T02:14:30Z,-177.9441681,-33.0005188,4.434335112,33,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,26,17,5,3.726877928,208.3540042,1.11328019,0.4
2024p308420,earthquake,2024-04-24T02:46:18Z,2024-05-24T03:16:22Z,164.7603302,-48.84205246,4.308796732,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,21,13,3,2.962157726,331.1881275,1.027171333,0.2073984516
2024p308288,earthquake,2024-04-24T01:35:24Z,2024-05-24T03:09:00Z,179.3736572,-34.41391754,4.011303764,191.9102631,MLv,NA,LOCSAT,confirmed,manual,iasp91,20,17,7,3.258671522,293.8221741,0.5167513236,0.1667885142
2024p306514,earthquake,2024-04-23T09:51:06Z,2024-05-23T00:19:49Z,175.2866821,-40.90907669,3.579765404,19.23049355,MLv,NA,LOCSAT,confirmed,manual,iasp91,28,19,69,0.1277097613,70.65276718,0.3143756898,0.1790105141
2024p305175,earthquake,2024-04-22T21:57:41Z,2024-05-22T01:39:43Z,176.359375,-39.04441071,4.573983535,38.83918762,MLv,NA,LOCSAT,confirmed,manual,iasp91,44,30,119,0.1593624949,49.35726929,0.485607041,0.2112125876
2024p305078,earthquake,2024-04-22T21:06:04Z,2024-05-22T01:34:53Z,164.3973999,-48.8022995,4.170526603,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,9,2,3.12138176,333.9265766,0.7093537656,0.01457673814
2024p300926,earthquake,2024-04-21T08:12:55Z,2024-05-21T00:34:13Z,165.5467224,-48.19973373,3.67969288,33,MLv,operator assigned,LOCSAT,preliminary,manual,iasp91,16,13,1,2.147750378,325.4653664,0.833915468,0
2024p300654,earthquake,2024-04-21T05:48:35Z,2024-05-21T00:31:17Z,175.9470673,-38.37649155,3.631218415,138.2784424,MLv,NA,LOCSAT,confirmed,manual,iasp91,38,30,109,0.3250420392,53.06600952,0.6110442524,0.5164605086
2024p299717,earthquake,2024-04-20T21:29:09Z,2024-05-19T22:19:32Z,178.3059387,-35.71639252,3.838439025,218.0323029,MLv,NA,LOCSAT,confirmed,manual,iasp91,20,16,25,1.842265964,272.7392883,0.4901941389,0.2261685785
2024p295777,earthquake,2024-04-19T10:30:27Z,2024-05-18T20:55:20Z,178.7909241,-35.08029556,3.673441379,100,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,19,19,2.507623196,279.5779114,0.7380670541,0.1877266271
2024p295705,earthquake,2024-04-19T09:51:39Z,2024-05-18T20:59:01Z,172.6165161,-41.20420074,3.925334436,151.8899536,MLv,NA,LOCSAT,confirmed,manual,iasp91,41,28,89,0.2218096703,121.8532562,0.4603170672,0.1658133264
2024p293147,earthquake,2024-04-18T11:09:04Z,2024-04-22T21:46:36Z,179.6391144,-35.86474991,5.655675145,64.71903229,M,NA,LOCSAT,confirmed,manual,iasp91,55,39,48,2.00414896,142.9812908,1.387788779,0
