publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2017p737404,earthquake,2017-09-30T20:08:32Z,2017-10-09T01:33:34Z,-178.497467,-34.2240181,4.720961464,266.7530212,M,NA,LOCSAT,confirmed,manual,iasp91,23,15,43,4.638549805,313.7944183,0.9392624028,0
2017p735876,earthquake,2017-09-30T06:34:33Z,2017-10-09T00:58:11Z,179.0947571,-37.07653046,5.256951046,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,47,39,97,0.7936376929,272.9877167,0.6840312812,0
2017p735701,earthquake,2017-09-30T05:01:47Z,2017-10-08T23:22:54Z,178.3971405,-41.72529602,3.532209617,77.30376434,M,NA,LOCSAT,confirmed,manual,iasp91,43,31,37,1.930073142,251.1665802,0.9140168909,0
2017p735651,outside of network interest,2017-09-30T04:34:20Z,2017-10-08T23:18:44Z,-179.8966217,-32.54553986,4.290788078,236.6914673,M,NA,LOCSAT,confirmed,manual,iasp91,15,13,6,3.687465906,166.8499184,0.9700554334,0
2017p733772,earthquake,2017-09-29T11:53:19Z,2017-10-08T22:25:04Z,-178.3520813,-34.11320496,4.205202757,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,13,13,4.532984734,313.2148285,1.070659325,0
2017p733664,earthquake,2017-09-29T10:55:39Z,2017-10-08T22:17:22Z,-178.0909424,-34.2375679,4.139676814,131.9677429,M,NA,LOCSAT,confirmed,manual,iasp91,21,19,8,4.767560482,314.0351868,0.7198112405,0
2017p733540,outside of network interest,2017-09-29T09:49:36Z,2017-10-08T21:25:26Z,-178.1142273,-34.10605621,4.531876494,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,17,9,4.510586262,314.7218018,0.6407503001,0
2017p733538,outside of network interest,2017-09-29T09:48:08Z,2017-10-08T21:21:34Z,-178.8660278,-33.81131363,3.913236432,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,10,8,4,4.786649704,325.264328,0.9966869202,0
2017p732545,outside of network interest,2017-09-29T00:59:40Z,2017-10-06T03:28:21Z,-178.2178192,-34.43480682,4.201733359,212.7312164,M,NA,LOCSAT,confirmed,manual,iasp91,20,13,7,4.339539528,331.2032776,0.8506885813,0
2017p732354,earthquake,2017-09-28T23:18:22Z,2017-10-06T03:07:24Z,178.8959351,-37.06479263,3.549482447,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,17,13,0.6836206317,269.1966858,0.7260135958,0
2017p732297,outside of network interest,2017-09-28T22:47:12Z,2017-10-06T01:00:40Z,-178.1499329,-34.09373856,5.062191234,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,14,46,4.501529217,210.4435785,1.702174473,0
2017p731981,outside of network interest,2017-09-28T19:58:52Z,2017-10-06T00:57:21Z,-177.9981537,-33.19924164,4.620409502,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,16,13,3.925569534,208.2281291,1.11306904,0
2017p731897,earthquake,2017-09-28T19:14:52Z,2017-10-06T00:50:49Z,165.9408569,-47.33695984,3.548865789,0,M,NA,LOCSAT,confirmed,manual,iasp91,11,8,5,1.276858568,312.6429844,0.3357946147,0
2017p731452,earthquake,2017-09-28T15:17:28Z,2017-10-06T00:45:27Z,166.0071564,-47.50878906,4.764411093,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,13,18,1.420435905,312.5047264,0.8824186651,0
2017p730204,outside of network interest,2017-09-28T04:11:36Z,2017-10-05T23:13:10Z,-178.6894836,-33.41862869,4.675487336,473.7084351,M,NA,LOCSAT,confirmed,manual,iasp91,9,6,4,5.195123196,317.7126617,0.5906208619,0
2017p729026,earthquake,2017-09-27T17:45:28Z,2017-10-05T22:53:41Z,178.8832397,-37.20722961,3.672584873,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,21,51,0.5801264048,269.2534332,0.5454871278,0
2017p727293,earthquake,2017-09-27T02:21:55Z,2017-10-05T21:49:09Z,178.3720398,-38.16971588,3.689161716,13.50194359,M,NA,LOCSAT,confirmed,manual,iasp91,18,14,59,0.1334521919,194.6710715,0.5490982156,0
2017p723291,earthquake,2017-09-25T14:49:16Z,2017-10-04T02:20:16Z,178.3775177,-35.68312836,3.96733142,193.8685913,M,NA,LOCSAT,confirmed,manual,iasp91,29,22,33,1.876324892,263.8336334,0.4864036835,0
