publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2017p406227,earthquake,2017-05-31T07:18:04Z,2017-06-19T02:24:20Z,177.8031616,-37.30981827,4.137974204,33.11393738,M,NA,LOCSAT,confirmed,manual,iasp91,72,60,85,0.4458001852,182.0374908,0.6119225053,0
2017p402890,outside of network interest,2017-05-30T01:39:42Z,2017-06-19T02:01:51Z,-179.7017822,-33.52663803,4.24151416,166.7350616,M,NA,LOCSAT,confirmed,manual,iasp91,31,23,15,4.341650009,307.1215515,1.60178599,0
2017p401114,earthquake,2017-05-29T09:53:26Z,2017-06-16T05:12:10Z,-178.7272797,-34.31554794,4.165009766,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,35,19,12,4.035601616,200.2809849,1.319869633,0
2017p400723,earthquake,2017-05-29T06:23:22Z,2017-06-15T23:25:30Z,178.6786194,-34.84399033,4.073553269,237.0694427,M,NA,LOCSAT,confirmed,manual,iasp91,27,15,6,2.729328871,344.1181946,1.093940065,0
2017p400711,earthquake,2017-05-29T06:18:59Z,2017-06-15T23:11:02Z,174.2672882,-41.74092102,3.56942383,8.739451408,M,NA,LOCSAT,confirmed,manual,iasp91,44,34,24,0.04082032293,139.0178223,0.7867846128,0
2017p399892,earthquake,2017-05-28T23:02:19Z,2017-06-15T06:24:22Z,165.7472687,-47.70988846,3.629452332,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,11,6,1.761133671,319.493679,0.7121241337,0
2017p397603,earthquake,2017-05-28T02:42:52Z,2017-06-14T04:18:01Z,173.1484375,-40.02529907,4.417826419,5.749224663,M,NA,LOCSAT,confirmed,manual,iasp91,54,34,26,0.8306141496,186.1092148,0.8230099145,0
2017p396306,outside of network interest,2017-05-27T15:10:41Z,2017-06-14T03:19:55Z,-179.7026978,-32.79680634,4.473628479,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,20,7,5.358226776,311.4091644,0.6087681456,0
2017p395293,outside of network interest,2017-05-27T06:11:05Z,2017-06-14T01:55:35Z,-179.4586334,-32.83892822,4.03907249,387.8943787,M,NA,LOCSAT,confirmed,manual,iasp91,19,15,7,5.399477482,340.240799,0.6224394736,0
2017p394988,outside of network interest,2017-05-27T03:28:54Z,2017-06-14T01:17:55Z,-178.4218445,-33.21299362,4.195501245,55.04748154,M,NA,LOCSAT,confirmed,manual,iasp91,18,15,6,3.962061882,201.8531299,0.6269889067,0
2017p393436,earthquake,2017-05-26T13:42:55Z,2017-05-26T18:38:45Z,177.0310211,-38.45372391,3.585776034,5.760094643,M,NA,LOCSAT,confirmed,manual,iasp91,21,15,13,0.166257605,101.5630722,0.2796154174,0
2017p393399,earthquake,2017-05-26T13:22:35Z,2017-05-26T18:32:39Z,173.4633331,-40.31478119,3.781521422,158.68013,M,NA,LOCSAT,confirmed,manual,iasp91,26,17,13,0.5987761617,142.6592693,0.4794839868,0
2017p392263,earthquake,2017-05-26T03:17:57Z,2017-06-13T05:19:54Z,178.4421234,-35.59880066,3.62757185,267.5283203,M,NA,LOCSAT,confirmed,manual,iasp91,43,33,19,2.70575428,275.6751556,0.9817673938,0
2017p389226,earthquake,2017-05-25T00:19:40Z,2017-05-25T00:28:20Z,175.7950897,-40.60549545,4.059591334,25.54966736,M,NA,LOCSAT,confirmed,manual,iasp91,49,30,22,0.07900673896,65.82759094,0.6071228654,0
2017p389111,earthquake,2017-05-24T23:18:45Z,2017-06-12T02:07:47Z,173.7208557,-42.00096893,3.656724524,10.63237476,M,NA,LOCSAT,confirmed,manual,iasp91,34,24,53,0.1994791925,106.8872681,0.5510069025,0
2017p388892,earthquake,2017-05-24T21:21:13Z,2017-05-29T02:56:41Z,-179.5272827,-35.13946915,4.209144104,333,M,operator assigned,LOCSAT,confirmed,manual,iasp91,35,23,15,2.983762503,336.3188782,1.179380057,0
