publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2018p820873,earthquake,2018-10-31T17:21:13Z,2018-11-04T21:51:22Z,171.7121887,-42.89772797,3.52020031,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,34,20,15,0.1178124249,87.16650391,0.5781466555,0
2018p819505,earthquake,2018-10-31T05:12:33Z,2018-11-02T04:33:36Z,177.6857605,-35.28503418,3.799965423,150,M,operator assigned,LOCSAT,confirmed,manual,iasp91,44,23,12,2.327168703,325.8665161,1.469013319,0
2018p818282,earthquake,2018-10-30T18:20:49Z,2018-11-02T03:13:23Z,173.4687653,-42.4527359,3.526253352,14.04250908,M,NA,LOCSAT,confirmed,manual,iasp91,41,28,16,0.06364323944,112.7413483,0.694770617,0
2018p816482,earthquake,2018-10-30T02:21:53Z,2018-11-01T04:02:42Z,176.5058746,-40.24302673,3.711777793,31.30347443,M,NA,LOCSAT,confirmed,manual,iasp91,39,23,18,0.1016671211,82.90068817,0.4558159878,0
2018p816466,earthquake,2018-10-30T02:13:41Z,2018-10-30T02:25:59Z,175.0074615,-39.03258514,6.157347539,207.1490631,M,NA,LOCSAT,confirmed,manual,iasp91,66,55,125,0.4606636167,92.28355408,0.4419615841,0
2018p812958,earthquake,2018-10-28T19:04:06Z,2018-10-31T04:57:39Z,-179.283371,-35.709198,4.315682765,121.1687622,M,NA,LOCSAT,confirmed,manual,iasp91,39,25,14,2.679028273,308.6947174,0.685005514,0
2018p812459,earthquake,2018-10-28T14:38:30Z,2018-10-31T04:27:52Z,172.7897034,-42.58728409,3.89871188,9.415149689,M,NA,LOCSAT,confirmed,manual,iasp91,33,20,12,0.1974662095,97.15646362,0.6404861947,0
2018p809286,earthquake,2018-10-27T10:27:37Z,2018-10-30T02:37:55Z,174.1685181,-41.72600174,3.705478605,7.005777836,M,NA,LOCSAT,confirmed,manual,iasp91,40,24,16,0.04096857831,68.35266113,0.7006721335,0
2018p806140,earthquake,2018-10-26T06:31:54Z,2018-10-29T20:03:47Z,174.1731415,-41.72546005,4.113156754,8.00701046,M,NA,LOCSAT,confirmed,manual,iasp91,30,20,13,0.03848306835,79.69510651,0.5307856718,0
2018p803182,outside of network interest,2018-10-25T04:14:57Z,2018-10-29T03:38:16Z,-179.3765411,-33.08150864,5.380737591,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,16,11,4.006826401,180.7976131,1.947501111,0
2018p800258,earthquake,2018-10-24T02:17:58Z,2018-10-29T02:25:04Z,173.210434,-41.97010803,3.801166825,33.55365753,M,NA,LOCSAT,confirmed,manual,iasp91,28,15,12,0.3082541823,91.87956238,0.2972743231,0
2018p800177,outside of network interest,2018-10-24T01:34:14Z,2018-10-29T02:15:45Z,-178.9726257,-34.909832,4.28509825,132.0625153,M,NA,LOCSAT,confirmed,manual,iasp91,32,24,12,3.441310883,202.3054323,1.746324903,0
2018p797135,earthquake,2018-10-22T22:33:30Z,2018-10-28T23:02:41Z,179.2299957,-35.51700592,3.939218866,200,M,operator assigned,LOCSAT,confirmed,manual,iasp91,98,74,54,2.172420263,138.0463142,1.437746146,0
2018p795510,earthquake,2018-10-22T08:07:48Z,2018-10-22T08:56:50Z,174.481369,-40.65738297,3.595171126,34.67955399,M,NA,LOCSAT,confirmed,manual,iasp91,75,64,48,0.383674711,78.12362671,0.4975470935,0
2018p791192,earthquake,2018-10-20T17:47:17Z,2018-10-25T04:02:19Z,167.1230316,-46.05149078,3.973880197,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,14,8,0.2614316344,112.7095807,0.7375608168,0
2018p787431,earthquake,2018-10-19T08:24:22Z,2018-10-23T22:18:07Z,178.3379059,-35.8211937,3.919605938,177.673172,M,NA,LOCSAT,confirmed,manual,iasp91,44,37,25,1.737871289,237.9471283,1.142362924,0
2018p785872,earthquake,2018-10-18T18:32:09Z,2018-10-23T02:46:40Z,179.4561768,-35.48272705,4.103038065,214.566925,M,NA,LOCSAT,confirmed,manual,iasp91,92,58,39,2.272572517,308.5929108,1.220320234,0
2018p783676,outside of network interest,2018-10-17T23:01:27Z,2018-10-19T05:02:58Z,178.949173,-32.93400192,4.483448325,300,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,51,35,8,4.647619724,342.2404938,1.659635812,0.2456448327
2018p782891,earthquake,2018-10-17T16:04:21Z,2018-10-17T16:31:37Z,177.791153,-37.34253693,4.757631359,31.16356468,M,NA,LOCSAT,confirmed,manual,iasp91,42,32,24,0.4128963947,205.8740768,0.4983129539,0
2018p781839,earthquake,2018-10-17T06:43:29Z,2018-10-19T02:21:43Z,179.4425201,-34.89123154,3.8788337,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,80,61,35,2.819294214,308.9138794,1.849449099,0
2018p781081,earthquake,2018-10-17T00:00:08Z,2018-10-18T22:56:41Z,166.6723022,-45.47138977,4.221196696,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,11,8,0.3387065232,228.9986305,0.7905338559,0
2018p780939,outside of network interest,2018-10-16T22:43:38Z,2018-10-18T22:54:33Z,-178.3726349,-34.01402283,4.582622023,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,66,53,37,4.451852798,204.4168596,1.111820597,0
2018p779950,earthquake,2018-10-16T13:57:44Z,2018-10-18T22:26:44Z,178.1534576,-36.06685638,3.585591912,203.437149,M,NA,LOCSAT,confirmed,manual,iasp91,43,28,17,1.497596264,264.0806427,0.538800596,0
2018p776893,earthquake,2018-10-15T10:48:38Z,2018-10-18T02:29:49Z,179.8932037,-36.4538002,3.57067501,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,42,31,18,1.684315324,290.6122437,0.5721951014,0
2018p773006,earthquake,2018-10-14T00:18:05Z,2018-10-17T04:34:58Z,178.5313721,-36.02297592,3.886020372,223.0541077,M,NA,LOCSAT,confirmed,manual,iasp91,70,47,30,1.546888113,317.4225616,0.7643133189,0
2018p768050,earthquake,2018-10-12T04:17:19Z,2018-10-12T22:14:42Z,167.8581848,-44.45921326,3.500228347,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,14,12,0.219573319,211.2050743,0.6568683432,0
2018p765813,earthquake,2018-10-11T08:25:27Z,2018-10-17T01:26:17Z,173.164566,-42.52864838,4.198879659,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,17,10,0.1222933903,88.93959045,0.4538062284,0
2018p764597,outside of network interest,2018-10-10T21:35:59Z,2018-10-16T22:56:21Z,-178.7152405,-32.31502533,4.625739042,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,30,17,7,3.119174719,161.4915237,3.169554232,0
2018p763491,earthquake,2018-10-10T11:48:11Z,2018-10-10T22:03:08Z,173.2757568,-40.44826126,3.89221445,152.057373,M,NA,LOCSAT,confirmed,manual,iasp91,47,36,108,0.6052691936,145.1159897,0.532175657,0
2018p761069,outside of network interest,2018-10-09T14:16:49Z,2018-10-16T04:42:17Z,178.8986206,-33.25818634,3.6746126,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,10,2,4.321617126,348.1952972,0.6543499584,0
2018p758523,outside of network interest,2018-10-08T15:40:14Z,2018-10-16T01:34:24Z,-178.3162231,-32.8644371,4.069854382,181.8160248,M,NA,LOCSAT,confirmed,manual,iasp91,49,28,15,5.441066742,347.6600494,1.725225235,0
2018p758441,earthquake,2018-10-08T14:57:38Z,2018-10-08T20:18:27Z,177.2374573,-39.48436356,3.8182925660000002,18.75018883,M,NA,LOCSAT,confirmed,manual,iasp91,32,21,24,0.2130447328,150.1420479,0.5388560637,0
2018p754322,earthquake,2018-10-07T02:22:50Z,2018-10-15T03:14:33Z,167.8279724,-44.43745041,4.341455468,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,20,14,0.2461238354,205.6069527,0.6929653422,0
2018p754111,outside of network interest,2018-10-07T00:29:51Z,2018-10-15T02:54:12Z,-179.4658203,-33.68946838,4.346180378,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,65,44,25,4.268881321,183.4092007,1.920727342,0
2018p752434,earthquake,2018-10-06T09:37:15Z,2018-10-08T05:08:06Z,167.8302917,-44.43523788,5.159442978,5,ML,operator assigned,LOCSAT,confirmed,manual,iasp91,24,15,13,0.2477799803,213.6900253,0.5994236903,0.198696351
2018p748827,earthquake,2018-10-05T01:35:20Z,2018-10-08T04:03:12Z,167.3970947,-45.16620636,4.142140496,43.71031189,M,NA,LOCSAT,confirmed,manual,iasp91,22,13,9,0.3444550037,187.6881943,0.3375396772,0
2018p746582,earthquake,2018-10-04T05:39:12Z,2018-10-08T03:08:19Z,179.3328552,-38.09600449,3.610768188,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,48,30,21,0.8491607904,209.7835846,0.79105309,0
