publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2022p488692,earthquake,2022-06-30T19:35:46Z,2022-07-15T03:36:23Z,176.382019,-38.19735718,4.033133841,136.8206635,MLv,NA,LOCSAT,confirmed,manual,iasp91,35,28,102,0.05932539701,27.04678345,0.5179988707,0.3777365719
2022p487027,earthquake,2022-06-30T04:48:08Z,2022-07-15T03:27:38Z,179.26297,-35.15490341,3.747129042,229.0782013,MLv,NA,LOCSAT,confirmed,manual,iasp91,19,14,3,2.745301247,343.6242828,0.5418721436,0.41462458
2022p484483,earthquake,2022-06-29T06:12:44Z,2022-07-29T01:42:37Z,-179.8157349,-35.06126022,3.82482895,100,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,18,7,2.920386076,297.9025116,0.5489864733,0.07194991847
2022p482997,earthquake,2022-06-28T17:00:44Z,2022-07-12T03:41:37Z,-179.1005859,-33.81750107,4.058800775,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,25,17,8,4.47409153,190.670433,0.8238639908,0.1219939603
2022p482789,earthquake,2022-06-28T15:10:00Z,2022-07-12T03:33:17Z,167.3804169,-45.03221512,4.351590515,64.46819305,MLv,NA,LOCSAT,confirmed,manual,iasp91,29,18,23,0.3830032945,174.5559845,0.4360386858,0.1549387561
2022p480124,earthquake,2022-06-27T15:30:17Z,2022-07-12T03:06:40Z,172.8844452,-40.99241638,3.532152736,170.4229126,MLv,NA,LOCSAT,confirmed,manual,iasp91,43,31,54,0.07073477656,74.77415466,0.5416528905,0.2008743328
2022p478244,earthquake,2022-06-26T22:48:26Z,2022-06-26T22:54:34Z,174.3362274,-41.24648666,4.271728031,42.42638779,M,NA,LOCSAT,confirmed,manual,iasp91,34,28,31,0.05782859772,75.02064514,0.6060927212,0
2022p478231,earthquake,2022-06-26T22:41:19Z,2022-07-12T03:00:13Z,179.5279846,-34.08713913,3.947028163,100,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,7,3.606859446,297.9866333,0.6454014417,0.1667523749
2022p476855,earthquake,2022-06-26T10:28:43Z,2022-07-12T02:48:31Z,172.9945984,-41.48025513,3.893697354,65.6245575,MLv,NA,LOCSAT,confirmed,manual,iasp91,41,27,81,0.1356780082,45.85661173,0.3841056368,0.1832229151
2022p476027,earthquake,2022-06-26T03:07:14Z,2022-06-26T03:13:05Z,174.4550171,-39.72331619,3.951666799,101.1613235,MLv,NA,LOCSAT,confirmed,manual,iasp91,43,28,103,0.2658696771,71.95397949,0.6050560399,0.1946491416
