publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p324164,earthquake,2019-04-30T22:34:54Z,2019-05-23T05:54:42Z,170.8704987,-43.14918518,3.537656659,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,15,9,0.1232388318,96.54931259,0.5104403409,0
2019p323787,earthquake,2019-04-30T19:14:11Z,2019-05-23T05:43:12Z,176.5623322,-39.97497177,4.12450746,35.64307022,M,NA,LOCSAT,confirmed,manual,iasp91,27,15,12,0.1292203516,65.48940277,0.4085063229,0
2019p322982,earthquake,2019-04-30T12:04:12Z,2019-05-23T05:23:22Z,-179.9780426,-34.96679688,3.714544665,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,25,6,3.127850294,295.9954224,1.072519057,0
2019p322878,earthquake,2019-04-30T11:09:50Z,2019-05-23T05:12:47Z,178.6982574,-37.98356247,3.813055331,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,46,31,22,0.2778528333,186.3161469,0.3452052551,0
2019p322376,earthquake,2019-04-30T06:42:29Z,2019-05-23T04:35:42Z,176.0497589,-37.91545868,3.712215471,193.6788483,M,NA,LOCSAT,confirmed,manual,iasp91,69,41,29,0.47136572,117.2717056,0.8895893262,0
2019p318815,earthquake,2019-04-28T23:05:01Z,2019-05-22T23:48:59Z,165.9123688,-46.37223053,3.803798747,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,13,9,0.571415484,291.9732513,1.134932693,0
2019p317344,earthquake,2019-04-28T10:01:26Z,2019-04-28T10:19:41Z,174.6055145,-39.89543915,3.514562003,99.04844666,M,NA,LOCSAT,confirmed,manual,iasp91,83,63,90,0.3246890008,71.38111877,0.370728378,0
2019p316290,earthquake,2019-04-28T00:39:49Z,2019-05-22T05:52:47Z,174.1124115,-40.57117462,3.672601749,78.85414124,M,NA,LOCSAT,confirmed,manual,iasp91,54,40,27,0.2721843123,93.48828125,0.5568310133,0
2019p315560,earthquake,2019-04-27T18:10:47Z,2019-05-22T05:39:36Z,179.0045776,-37.1343956,5.166627761,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,131,97,73,0.7012701035,276.7683258,1.310736118,0
2019p315397,earthquake,2019-04-27T16:43:50Z,2019-04-27T16:50:22Z,179.2041168,-37.03652954,3.785742555,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,23,46,0.8874670267,275.3454742,0.590442934,0
2019p315100,earthquake,2019-04-27T14:05:15Z,2019-05-22T05:21:28Z,179.3314514,-36.46543884,3.527372368,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,69,45,25,1.367975235,279.1267395,1.087258834,0
2019p314804,earthquake,2019-04-27T11:27:31Z,2019-05-22T05:09:13Z,178.5294952,-34.2526474,3.603441277,275.5419006,M,NA,LOCSAT,confirmed,manual,iasp91,46,30,19,3.207872629,310.7424927,0.6390523973,0
2019p314352,earthquake,2019-04-27T07:26:46Z,2019-04-27T07:44:32Z,176.3083496,-39.20204926,4.088148221,36.66688919,M,NA,LOCSAT,confirmed,manual,iasp91,41,31,108,0.1476899236,47.15493774,0.4098872571,0
2019p312433,earthquake,2019-04-26T14:24:22Z,2019-05-22T04:28:45Z,-179.752121,-35.0812149,4.178623876,131.714798,M,NA,LOCSAT,confirmed,manual,iasp91,44,33,24,2.930438519,297.3851624,0.9248421738,0
2019p310816,earthquake,2019-04-26T00:01:40Z,2019-05-22T03:03:32Z,179.125824,-32.44595718,3.996895824,460.8868103,MLv,NA,LOCSAT,confirmed,manual,iasp91,20,13,6,5.148517132,348.9526672,1.089501883,0.1385598568
