publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2018p318448,earthquake,2018-04-28T19:49:08Z,2018-04-29T06:10:28Z,174.2041779,-41.72702026,3.652534178,13.6878891,M,NA,LOCSAT,confirmed,manual,iasp91,33,25,19,0.02313298173,82.80238342,0.6351354127,0
2018p317413,outside of network interest,2018-04-28T10:37:10Z,2018-05-13T23:16:42Z,179.8974609,-33.05562973,4.325680152,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,40,22,11,4.218884468,166.8611012,2.58267588,0
2018p314034,outside of network interest,2018-04-27T04:36:07Z,2018-05-13T21:43:31Z,-179.9389954,-33.14978409,4.143847416,223.6402435,M,NA,LOCSAT,confirmed,manual,iasp91,46,27,8,4.243870258,170.6907005,3.953460778,0
2018p311581,outside of network interest,2018-04-26T06:50:02Z,2018-05-11T04:25:51Z,178.4525909,-32.93867493,3.615606552,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,4,4.837714672,337.3697052,1.802129571,0
2018p311218,outside of network interest,2018-04-26T03:36:20Z,2018-05-11T04:11:34Z,-179.6253204,-33.72185516,4.504418729,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,55,36,23,4.185614586,180.8524933,2.318262997,0
2018p310750,earthquake,2018-04-25T23:28:13Z,2018-04-25T23:35:04Z,176.0075073,-38.37212372,4.053481515,157.8464203,M,NA,LOCSAT,confirmed,manual,iasp91,64,55,43,0.08357688785,51.44900513,0.4505963299,0
2018p309862,earthquake,2018-04-25T15:34:52Z,2018-04-25T20:12:46Z,173.8818512,-42.2444458,4.032220492,11.89836597,M,NA,LOCSAT,confirmed,manual,iasp91,27,19,15,0.3066447377,163.4982491,0.8816591973,0
2018p308628,outside of network interest,2018-04-25T04:36:41Z,2018-05-11T03:02:18Z,179.7927551,-32.40884781,4.099642792,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,18,9,3.702318907,158.7465096,1.873089371,0
2018p306909,earthquake,2018-04-24T13:21:34Z,2018-04-30T04:47:15Z,165.577774,-46.91401672,3.761958979,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,25,12,1.067283869,309.063591,0.9234212017,0
2018p305772,earthquake,2018-04-24T03:15:38Z,2018-04-24T03:36:06Z,167.44487,-45.10223389,3.869043208,41.21381378,M,NA,LOCSAT,confirmed,manual,iasp91,17,11,9,0.4167808294,189.2959404,0.2573980793,0
